Date,SWITZERLAND SMALL GROWTH
1997-12-12,242.8762862958893
1997-12-15,244.23103750652527
1997-12-16,242.80788996751488
1997-12-17,245.63722043042404
1997-12-18,245.12540169772612
1997-12-19,241.7563154915499
1997-12-22,240.23134768475475
1997-12-23,240.87605356520558
1997-12-24,240.71806939326257
1997-12-25,240.71806939326262
1997-12-26,240.46630736279968
1997-12-29,240.78781406066526
1997-12-30,240.42244671078174
1997-12-31,241.79373499236848
1998-01-01,241.8435753590466
1998-01-02,240.88037887744875
1998-01-05,239.78913948805163
1998-01-06,240.40268672965226
1998-01-07,239.71831381004858
1998-01-08,238.68104824471163
1998-01-09,236.18816027800025
1998-01-12,233.63391023133235
1998-01-13,234.88004629147684
1998-01-14,234.83212250653
1998-01-15,232.94396758158265
1998-01-16,234.1568694176871
1998-01-19,233.4815076132358
1998-01-20,233.36915672770357
1998-01-21,235.35173282426024
1998-01-22,238.13819431861003
1998-01-23,242.8098267222784
1998-01-26,242.01343117804961
1998-01-27,242.4664524972336
1998-01-28,242.45519664323245
1998-01-29,243.6094542177998
1998-01-30,244.00728968937534
1998-02-02,245.57171724932653
1998-02-03,246.99842714570497
1998-02-04,249.5566528096406
1998-02-05,252.15804902172127
1998-02-06,251.9152428080924
1998-02-09,250.8121914673705
1998-02-10,252.64476433098096
1998-02-11,253.71287236242637
1998-02-12,255.10473302901383
1998-02-13,252.05587026643622
1998-02-16,250.58114522881638
1998-02-17,250.4500219711333
1998-02-18,250.4432033389197
1998-02-19,250.09364596856503
1998-02-20,250.70927998675376
1998-02-23,253.79590221967916
1998-02-24,253.0292105373453
1998-02-25,252.81644820271586
1998-02-26,254.2217544727541
1998-02-27,256.4321330688957
1998-03-02,258.58231746861844
1998-03-03,258.13256841029414
1998-03-04,255.45895527591216
1998-03-05,253.26250267138215
1998-03-06,255.48572765980143
1998-03-09,255.98296758647686
1998-03-10,258.6796610953281
1998-03-11,260.7034672096302
1998-03-12,262.12276089496027
1998-03-13,267.151640949339
1998-03-16,266.793914261145
1998-03-17,269.19823560543216
1998-03-18,266.13238543257154
1998-03-19,267.0686782827144
1998-03-20,268.3257189786197
1998-03-23,271.8682820846104
1998-03-24,272.28587086443395
1998-03-25,274.7129003437282
1998-03-26,276.698878326889
1998-03-27,277.77413459602315
1998-03-30,275.4964497018194
1998-03-31,276.25577607726
1998-04-01,276.14728706058094
1998-04-02,275.9788377686564
1998-04-03,277.6087773140199
1998-04-06,278.27610852983497
1998-04-07,276.6993078556113
1998-04-08,276.7880967552393
1998-04-09,277.444736513542
1998-04-10,277.45454104791276
1998-04-13,276.99609005477345
1998-04-14,281.9786897745723
1998-04-15,282.43916707548993
1998-04-16,279.38330826991523
1998-04-17,280.55848680675706
1998-04-20,284.36923595206173
1998-04-21,285.13956157664495
1998-04-22,288.0456018678674
1998-04-23,285.4163912715624
1998-04-24,283.1071651133966
1998-04-27,280.39205483813123
1998-04-28,278.6944038915768
1998-04-29,279.76926724402097
1998-04-30,280.10943616755645
1998-05-01,281.717953699516
1998-05-04,284.6021828737637
1998-05-05,286.6614623793526
1998-05-06,290.2381431465948
1998-05-07,289.3518974041689
1998-05-08,288.2368800526532
1998-05-11,288.51606667656006
1998-05-12,288.3859649959868
1998-05-13,290.32139871427006
1998-05-14,292.85251360109237
1998-05-15,293.5680918769581
1998-05-18,288.7814928830815
1998-05-19,291.48398779366977
1998-05-20,294.65477022048805
1998-05-21,296.7661979740642
1998-05-22,299.0772485196765
1998-05-25,298.02569568361724
1998-05-26,299.1430003371891
1998-05-27,297.4270402120363
1998-05-28,296.5738679342313
1998-05-29,296.98247986709373
1998-06-01,297.35552764042365
1998-06-02,295.3955123949767
1998-06-03,294.8197793985812
1998-06-04,295.2261289096555
1998-06-05,295.1804525321931
1998-06-08,294.79414376487716
1998-06-09,294.5088348569507
1998-06-10,291.30357371123955
1998-06-11,286.44282715377494
1998-06-12,283.26767107042156
1998-06-15,276.46978825387475
1998-06-16,277.5230364307524
1998-06-17,281.30955240344616
1998-06-18,281.29978631509135
1998-06-19,281.4355002242571
1998-06-22,279.2607341288924
1998-06-23,278.5592833699311
1998-06-24,277.41484873513235
1998-06-25,278.481967287502
1998-06-26,276.8881526224555
1998-06-29,278.07121992042346
1998-06-30,278.9046848330564
1998-07-01,276.85513536690615
1998-07-02,275.3298146829881
1998-07-03,275.6702547229753
1998-07-06,277.17161502871625
1998-07-07,278.6562331594258
1998-07-08,280.4361682759892
1998-07-09,280.61013407884474
1998-07-10,282.7134599317164
1998-07-13,285.7944667468806
1998-07-14,286.9699784957107
1998-07-15,288.17741521223286
1998-07-16,289.41165808068826
1998-07-17,289.9955206938724
1998-07-20,291.6207304614169
1998-07-21,288.9298933472202
1998-07-22,286.67413406305747
1998-07-23,285.34982111194773
1998-07-24,288.2414890685353
1998-07-27,283.9181790396732
1998-07-28,284.3535454922079
1998-07-29,284.2708598969015
1998-07-30,284.91935463924784
1998-07-31,285.37016104856417
1998-08-03,282.0595470310915
1998-08-04,281.2959698894136
1998-08-05,278.67759201431284
1998-08-06,276.1380749241724
1998-08-07,278.33296079153126
1998-08-10,273.3396153657072
1998-08-11,268.548952317166
1998-08-12,273.1348544890111
1998-08-13,268.79552873333023
1998-08-14,268.5468717861225
1998-08-17,266.98701346043003
1998-08-18,268.68899784490463
1998-08-19,266.8675610025842
1998-08-20,265.5337315317827
1998-08-21,257.82757374819204
1998-08-24,255.49745586571078
1998-08-25,256.33274929225166
1998-08-26,249.59978034646235
1998-08-27,241.4284291533542
1998-08-28,243.50182382028376
1998-08-31,243.62388186489684
1998-09-01,240.39560291517486
1998-09-02,246.10437597863333
1998-09-03,246.27054128031705
1998-09-04,244.76484051212657
1998-09-07,244.74941043884868
1998-09-08,246.77746012731134
1998-09-09,244.93205701244125
1998-09-10,243.48825910170268
1998-09-11,242.721875023061
1998-09-14,241.7590012224089
1998-09-15,245.63616593999737
1998-09-16,248.6672858250428
1998-09-17,247.39856440550543
1998-09-18,242.47296469672509
1998-09-21,236.39071466806365
1998-09-22,236.24988650754528
1998-09-23,234.85488669029996
1998-09-24,236.3427417112318
1998-09-25,234.39680717069677
1998-09-28,232.83632834415687
1998-09-29,232.05024374363597
1998-09-30,229.51342229974617
1998-10-01,226.31515735100146
1998-10-02,222.885712157226
1998-10-05,224.49124745000503
1998-10-06,226.07166156488802
1998-10-07,232.6546581654056
1998-10-08,232.9216571266447
1998-10-09,228.27206216199562
1998-10-12,230.1719684071258
1998-10-13,232.40760911768572
1998-10-14,232.1152311095778
1998-10-15,238.45582032120151
1998-10-16,242.02931086284278
1998-10-19,240.1457699578536
1998-10-20,240.19411102310016
1998-10-21,239.86844591721444
1998-10-22,242.72793832731688
1998-10-23,243.5850155076562
1998-10-26,244.331999876003
1998-10-27,244.53738682543113
1998-10-28,244.9642339310383
1998-10-29,247.50576631471566
1998-10-30,250.16654254381194
1998-11-02,256.63477070963205
1998-11-03,255.58994987553604
1998-11-04,256.67500534082893
1998-11-05,257.3007165402409
1998-11-06,256.1659316935055
1998-11-09,253.48546327931604
1998-11-10,250.34473378851695
1998-11-11,254.51090021174903
1998-11-12,252.28096658072948
1998-11-13,254.56720996260032
1998-11-16,256.64727587847375
1998-11-17,255.15316805090706
1998-11-18,258.0362975515371
1998-11-19,258.81812597977637
1998-11-20,259.72470720420586
1998-11-23,256.907372963672
1998-11-24,256.76299376446275
1998-11-25,256.24837533719216
1998-11-26,259.42948175428836
1998-11-27,259.90047502139316
1998-11-30,263.56325864407864
1998-12-01,262.2620053445119
1998-12-02,263.32919721534864
1998-12-03,263.94039985764357
1998-12-04,262.55259380348116
1998-12-07,262.81753589500636
1998-12-08,264.7937810533584
1998-12-09,266.07703139051813
1998-12-10,268.5994793970752
1998-12-11,269.0166473945106
1998-12-14,268.2470240374614
1998-12-15,266.7950340445943
1998-12-16,266.9976018105595
1998-12-17,267.34838395290666
1998-12-18,267.41242416738726
1998-12-21,263.47413692585496
1998-12-22,264.1214377432211
1998-12-23,265.91281315398015
1998-12-24,264.1603675393068
1998-12-25,264.1603675393068
1998-12-28,265.3362034413808
1998-12-29,267.848505913984
1998-12-30,267.16026796374206
1998-12-31,266.4072692771468
1999-01-01,266.4072692771468
1999-01-04,269.7629807621874
1999-01-05,271.206529447143
1999-01-06,269.81686993990286
1999-01-07,267.2283002431846
1999-01-08,267.1031170164383
1999-01-11,264.1629235589266
1999-01-12,264.3247149527256
1999-01-13,264.8855211255649
1999-01-14,265.3518850644589
1999-01-15,261.484204402348
1999-01-18,262.00730498720367
1999-01-19,263.0148278723025
1999-01-20,261.74968345981057
1999-01-21,261.35861103230906
1999-01-22,259.52779441436934
1999-01-25,259.8334163073926
1999-01-26,260.2123750353042
1999-01-27,258.0472104214532
1999-01-28,255.49095774636461
1999-01-29,255.230016056706
1999-02-01,255.07799484974706
1999-02-02,257.3893311813029
1999-02-03,258.74020114060346
1999-02-04,257.89646074064484
1999-02-05,260.5514303648788
1999-02-08,259.33049230795154
1999-02-09,258.6268616525033
1999-02-10,257.69274552786334
1999-02-11,257.4078062576631
1999-02-12,257.557619700289
1999-02-15,256.82570958879256
1999-02-16,258.11055192945474
1999-02-17,258.43730828485434
1999-02-18,257.6102605737288
1999-02-19,254.38568905456077
1999-02-22,255.57804261257843
1999-02-23,255.95706002232032
1999-02-24,257.73442447984235
1999-02-25,257.8212729119708
1999-02-26,259.7365639981157
1999-03-01,257.94715399510164
1999-03-02,258.7055180639859
1999-03-03,258.76826243335597
1999-03-04,257.6219149227491
1999-03-05,259.1484638877557
1999-03-08,260.15365063803097
1999-03-09,259.5737738880415
1999-03-10,259.8449720106284
1999-03-11,259.8562274094302
1999-03-12,263.08412571544005
1999-03-15,262.0746678157497
1999-03-16,261.63766856405334
1999-03-17,266.0272956484123
1999-03-18,265.843378794646
1999-03-19,267.0640129478684
1999-03-22,266.74264992924424
1999-03-23,265.6829461144967
1999-03-24,263.15271142360814
1999-03-25,264.33035632694344
1999-03-26,261.6946132867735
1999-03-29,263.31919343041545
1999-03-30,264.9131010769573
1999-03-31,266.78605157037526
1999-04-01,268.0129012293672
1999-04-02,267.2835655658978
1999-04-05,265.4544529400862
1999-04-06,268.4645220805545
1999-04-07,271.6440206082322
1999-04-08,273.2627326596003
1999-04-09,272.4115825273982
1999-04-12,272.6472394682943
1999-04-13,272.9735975071737
1999-04-14,273.4269274840896
1999-04-15,270.91141422721364
1999-04-16,271.34434414200854
1999-04-19,271.2019786908193
1999-04-20,267.7169836456791
1999-04-21,268.3067467967594
1999-04-22,269.85996876387276
1999-04-23,270.50328922249685
1999-04-26,271.15417994122146
1999-04-27,272.85082242520855
1999-04-28,271.45871187399797
1999-04-29,271.13264410968634
1999-04-30,272.4009124108643
1999-05-03,275.8833094916395
1999-05-04,280.12074199446994
1999-05-05,280.76929068719454
1999-05-06,286.73564452740516
1999-05-07,284.7591981962692
1999-05-10,284.3635162411962
1999-05-11,283.3770598891407
1999-05-12,283.5744105594781
1999-05-13,282.68864288203963
1999-05-14,282.80297493456385
1999-05-17,280.1976279760318
1999-05-18,281.17941685511653
1999-05-19,282.17921800249707
1999-05-20,283.01148312226064
1999-05-21,280.4706157645479
1999-05-24,281.2802522739057
1999-05-25,280.36379744686303
1999-05-26,278.0304705866986
1999-05-27,276.1978524228629
1999-05-28,275.68446412649354
1999-05-31,277.5369146237219
1999-06-01,278.5328283683471
1999-06-02,275.11647590378504
1999-06-03,277.1154278737713
1999-06-04,278.0414094168158
1999-06-07,278.50525367383165
1999-06-08,282.3276547997831
1999-06-09,282.5060896412863
1999-06-10,283.0177976290326
1999-06-11,283.15416218940555
1999-06-14,280.23216186867046
1999-06-15,279.234886835316
1999-06-16,276.2910821615401
1999-06-17,278.5306842114396
1999-06-18,281.0535180036439
1999-06-21,281.79613141946504
1999-06-22,281.4175273752772
1999-06-23,280.96975204563654
1999-06-24,280.90920379108456
1999-06-25,283.6129118205938
1999-06-28,280.0382666631348
1999-06-29,278.4925428438065
1999-06-30,277.9385295454259
1999-07-01,277.55454503290036
1999-07-02,276.7687696867959
1999-07-05,278.3258610449301
1999-07-06,278.0161774613916
1999-07-07,278.9617111334364
1999-07-08,277.6957188529192
1999-07-09,278.38192785387747
1999-07-12,277.38493087939145
1999-07-13,277.6129230966209
1999-07-14,280.98828214678
1999-07-15,282.77463069155993
1999-07-16,280.8398635908109
1999-07-19,280.2564280550763
1999-07-20,284.9742706980455
1999-07-21,285.76108903346073
1999-07-22,284.87960327313175
1999-07-23,283.5521078175935
1999-07-26,287.05130473736034
1999-07-27,287.6358716379906
1999-07-28,287.64624432300684
1999-07-29,291.07344239369047
1999-07-30,291.6932594270045
1999-08-02,288.8170355125987
1999-08-03,287.7052773133706
1999-08-04,289.8879954955388
1999-08-05,286.3246008602744
1999-08-06,287.53315472310226
1999-08-09,285.15525560046245
1999-08-10,284.6349777148954
1999-08-11,284.398772232185
1999-08-12,285.5597341178875
1999-08-13,282.734570971044
1999-08-16,285.63192626499597
1999-08-17,285.9712099424039
1999-08-18,287.88210730890466
1999-08-19,290.1342793663319
1999-08-20,291.2469365911313
1999-08-23,290.9717150285813
1999-08-24,289.91187369963035
1999-08-25,289.4166011830782
1999-08-26,289.8452067025815
1999-08-27,290.4028207340756
1999-08-30,292.2294909088311
1999-08-31,296.0584933131326
1999-09-01,299.3529874767753
1999-09-02,302.6369615754192
1999-09-03,301.90517491377193
1999-09-06,303.5799593287827
1999-09-07,301.7670586697922
1999-09-08,303.14864252877874
1999-09-09,302.51801682651455
1999-09-10,299.5032458239009
1999-09-13,298.5632137877047
1999-09-14,299.32616168453427
1999-09-15,300.4165493358371
1999-09-16,299.49970733377154
1999-09-17,300.4456025688726
1999-09-20,301.63235474400886
1999-09-21,303.80077133410026
1999-09-22,303.14193923389297
1999-09-23,301.3684533209002
1999-09-24,298.47611427129726
1999-09-27,298.476612993051
1999-09-28,300.0544713315248
1999-09-29,302.50033658322155
1999-09-30,304.6697179502379
1999-10-01,308.69360066408734
1999-10-04,310.57666307181955
1999-10-05,309.51947329760503
1999-10-06,311.4776861167173
1999-10-07,313.38296546821164
1999-10-08,311.26775359808397
1999-10-11,313.49121418506627
1999-10-12,316.0818109604339
1999-10-13,317.31102878106014
1999-10-14,317.6642072781893
1999-10-15,318.7022806558187
1999-10-18,314.743254264616
1999-10-19,313.74577601278776
1999-10-20,314.08315209632394
1999-10-21,313.9620159732974
1999-10-22,310.9631604661205
1999-10-25,310.81868723611126
1999-10-26,308.36090752804836
1999-10-27,307.12083481223766
1999-10-28,307.199078423745
1999-10-29,310.5071297210437
1999-11-01,310.20177144316136
1999-11-02,309.9885364239518
1999-11-03,309.992125861296
1999-11-04,310.46069155069347
1999-11-05,309.77164367026
1999-11-08,309.4892126022815
1999-11-09,310.6733370818086
1999-11-10,311.7158748040354
1999-11-11,310.9589205432803
1999-11-12,308.9788888697742
1999-11-15,310.8159357683305
1999-11-16,311.8732652201699
1999-11-17,318.0931894614148
1999-11-18,317.9684267866977
1999-11-19,320.14629571599596
1999-11-22,323.2774530455381
1999-11-23,322.03147078290596
1999-11-24,321.4013907149019
1999-11-25,327.1891702122989
1999-11-26,326.46944898833823
1999-11-29,326.08707953244726
1999-11-30,326.3372124564014
1999-12-01,327.98350106633956
1999-12-02,331.50171403798146
1999-12-03,334.995649561838
1999-12-06,343.1717295809919
1999-12-07,342.282319053327
1999-12-08,341.44024744338435
1999-12-09,341.9428677250519
1999-12-10,343.291520553773
1999-12-13,348.51672371167524
1999-12-14,350.122569544788
1999-12-15,344.2114010773977
1999-12-16,350.4395007931301
1999-12-17,351.40981820814955
1999-12-20,354.15524463752496
1999-12-21,353.7137884535028
1999-12-22,356.6065904210549
1999-12-23,363.9345789005273
1999-12-24,363.9456072299022
1999-12-27,363.4604645484889
1999-12-28,362.4716847103075
1999-12-29,365.7665069920307
1999-12-30,365.77413043872616
1999-12-31,365.8124875202927
2000-01-03,370.37530281743767
2000-01-04,377.12268909803055
2000-01-05,371.0387370203491
2000-01-06,374.1523722190827
2000-01-07,378.4283036331934
2000-01-10,389.0601518678237
2000-01-11,394.5819557664333
2000-01-12,394.2713859598414
2000-01-13,400.34539679701584
2000-01-14,404.16364812573244
2000-01-17,409.77556814108254
2000-01-18,409.73361458424574
2000-01-19,409.1397188981801
2000-01-20,412.0463935398767
2000-01-21,418.5217383250207
2000-01-24,425.62190929960093
2000-01-25,426.0067741027585
2000-01-26,435.09065956606423
2000-01-27,432.45394097495205
2000-01-28,424.36430978110235
2000-01-31,415.5254943264285
2000-02-01,420.7723758655488
2000-02-02,422.0987100475008
2000-02-03,430.62078655125316
2000-02-04,446.4688654731345
2000-02-07,455.1060460579386
2000-02-08,470.1335719447083
2000-02-09,471.13654845610205
2000-02-10,459.0738353972149
2000-02-11,467.39271760250125
2000-02-14,465.69868569165106
2000-02-15,459.331320337225
2000-02-16,458.82259373038534
2000-02-17,461.6096164626248
2000-02-18,466.6946143818822
2000-02-21,464.49675917495443
2000-02-22,471.2890620885188
2000-02-23,479.8794645176389
2000-02-24,483.0467011116014
2000-02-25,478.10178287523775
2000-02-28,468.345942224559
2000-02-29,472.3154088802687
2000-03-01,487.8301084647625
2000-03-02,498.8997435631481
2000-03-03,498.95101139906814
2000-03-06,505.71478568278906
2000-03-07,504.1183124367754
2000-03-08,497.90165788068236
2000-03-09,496.96779956123476
2000-03-10,503.9866603839337
2000-03-13,488.05661787699404
2000-03-14,495.1082689731414
2000-03-15,488.17427484062296
2000-03-16,476.7995827239433
2000-03-17,477.0613611973918
2000-03-20,486.6061596986004
2000-03-21,478.6587314366523
2000-03-22,475.3474975884037
2000-03-23,479.21446945056755
2000-03-24,488.09525325458804
2000-03-27,487.1999289770942
2000-03-28,483.041638491497
2000-03-29,480.7077182747627
2000-03-30,476.1291553697461
2000-03-31,478.9464025781349
2000-04-03,474.38762673768304
2000-04-04,457.13739180583525
2000-04-05,453.44272164527877
2000-04-06,468.1913603197343
2000-04-07,470.8509764787183
2000-04-10,472.7188540519416
2000-04-11,471.71857850751593
2000-04-12,468.3260083495682
2000-04-13,459.23337947466445
2000-04-14,461.75816316887216
2000-04-17,452.843329060559
2000-04-18,458.727463046906
2000-04-19,456.98001359855954
2000-04-20,455.79242488316106
2000-04-21,455.86641575929514
2000-04-24,456.60300422281995
2000-04-25,451.47209751240666
2000-04-26,456.91040417289827
2000-04-27,452.5020776434132
2000-04-28,462.24275327684717
2000-05-01,462.19941210103616
2000-05-02,474.7805958261922
2000-05-03,466.7275257728205
2000-05-04,463.9277403309217
2000-05-05,462.1654899714957
2000-05-08,463.2774977863452
2000-05-09,461.13933854516745
2000-05-10,454.81710631861
2000-05-11,456.8666631797822
2000-05-12,462.9669556544628
2000-05-15,467.5140699784388
2000-05-16,467.15885119485165
2000-05-17,459.4743621914908
2000-05-18,459.7689096355763
2000-05-19,452.57607184175225
2000-05-22,448.7535587809967
2000-05-23,447.86529646760323
2000-05-24,437.4182581368589
2000-05-25,442.0253493853551
2000-05-26,447.5753948695921
2000-05-29,447.81185877888544
2000-05-30,453.597027778544
2000-05-31,455.76917005549257
2000-06-01,457.1446495319604
2000-06-02,475.15460798998726
2000-06-05,473.68464904315306
2000-06-06,482.56317435460164
2000-06-07,481.2553498380906
2000-06-08,480.785134742527
2000-06-09,479.92571744703963
2000-06-12,482.48246007620884
2000-06-13,481.37973517342493
2000-06-14,479.61742774905764
