Date,CANADA SMALL GROWTH
1998-05-29,260.7882357154668
1998-06-01,258.99846268961954
1998-06-02,258.0224606739188
1998-06-03,257.41835269158474
1998-06-04,256.22098256673814
1998-06-05,254.71219311480058
1998-06-08,254.918111095417
1998-06-09,254.5942908685167
1998-06-10,251.14500560622187
1998-06-11,246.4992167168796
1998-06-12,245.6470460080206
1998-06-15,238.9304147762779
1998-06-16,239.7712181619116
1998-06-17,243.52679655627875
1998-06-18,241.90625133298155
1998-06-19,242.74433499470967
1998-06-22,243.40755795663506
1998-06-23,243.67358588076038
1998-06-24,243.787872375279
1998-06-25,246.17792368970868
1998-06-26,246.44483279786874
1998-06-29,246.23667813143004
1998-06-30,246.02556162415857
1998-07-01,246.60189026117718
1998-07-02,247.55395028045936
1998-07-03,247.86278600246962
1998-07-06,247.25914584212956
1998-07-07,248.10103185593013
1998-07-08,247.71707124806494
1998-07-09,247.86098984161367
1998-07-10,246.71153421665775
1998-07-13,245.61070066757776
1998-07-14,244.88142683729617
1998-07-15,244.31257088413074
1998-07-16,244.33627895831836
1998-07-17,244.92317975570583
1998-07-20,245.068413324297
1998-07-21,243.6011114682512
1998-07-22,241.53581186727808
1998-07-23,239.0333754686017
1998-07-24,238.27153794097634
1998-07-27,234.13869209514925
1998-07-28,233.53482149500195
1998-07-29,231.90109581362344
1998-07-30,230.81492967410122
1998-07-31,229.04856444252525
1998-08-03,228.06839804818594
1998-08-04,222.68245038286528
1998-08-05,220.22741444099006
1998-08-06,217.58511753229382
1998-08-07,217.87651999816325
1998-08-10,214.84591555485758
1998-08-11,208.92257427737886
1998-08-12,213.4853607781056
1998-08-13,209.89926625130917
1998-08-14,210.09097487497206
1998-08-17,208.565336678562
1998-08-18,209.44636469265237
1998-08-19,208.74580928205302
1998-08-20,207.46951519725218
1998-08-21,203.73309239034893
1998-08-24,200.91630032307378
1998-08-25,200.66876980073852
1998-08-26,195.90126548445113
1998-08-27,184.75715294704722
1998-08-28,181.88368409001157
1998-08-31,175.49030681994475
1998-09-01,177.29673343074305
1998-09-02,181.7470818617129
1998-09-03,183.06387028096768
1998-09-04,188.35122201483895
1998-09-07,189.56519240335945
1998-09-08,193.6796934141122
1998-09-09,191.17778883145473
1998-09-10,190.58510105677854
1998-09-11,191.62041558719412
1998-09-14,191.35148043418434
1998-09-15,194.0459390384021
1998-09-16,194.87568275713406
1998-09-17,191.11220713943368
1998-09-18,190.41007235892621
1998-09-21,190.06937052544973
1998-09-22,191.0301680708422
1998-09-23,193.98529411066036
1998-09-24,196.7763146238871
1998-09-25,197.47400458676887
1998-09-28,197.63374688605805
1998-09-29,197.23744872523193
1998-09-30,190.81801543353114
1998-10-01,189.00767457402318
1998-10-02,187.2970267409434
1998-10-05,183.65585825971596
1998-10-06,184.26114413726256
1998-10-07,186.58878253460892
1998-10-08,181.333577461622
1998-10-09,181.26906774962995
1998-10-12,182.5888750889627
1998-10-13,183.5762186272995
1998-10-14,182.74157693705652
1998-10-15,184.35861154860302
1998-10-16,186.1633929718201
1998-10-19,186.4829197445489
1998-10-20,189.35346290128933
1998-10-21,187.9761107473584
1998-10-22,188.7375375417422
1998-10-23,191.1661617726073
1998-10-26,192.95240998376946
1998-10-27,194.89182845140994
1998-10-28,195.4084346970626
1998-10-29,196.61613648326252
1998-10-30,200.8825225492105
1998-11-02,204.45188439080675
1998-11-03,208.69704325169246
1998-11-04,211.992826497123
1998-11-05,213.9694069045688
1998-11-06,213.28012980504053
1998-11-09,211.4083940624853
1998-11-10,209.42947451634393
1998-11-11,209.7812278316264
1998-11-12,211.4098151681789
1998-11-13,212.09094839039474
1998-11-16,210.1010842588003
1998-11-17,210.33154170469456
1998-11-18,209.81465852878242
1998-11-19,210.971684975908
1998-11-20,211.9477509394573
1998-11-23,212.71029231997804
1998-11-24,211.62233488865166
1998-11-25,209.9973064246703
1998-11-26,213.05305385134915
1998-11-27,210.83738081012862
1998-11-30,207.6007286866038
1998-12-01,207.6359315688176
1998-12-02,205.92392684813044
1998-12-03,204.29271063068225
1998-12-04,207.69459725804668
1998-12-07,208.10572767713074
1998-12-08,206.8873805789455
1998-12-09,206.7061424033624
1998-12-10,206.16394927910193
1998-12-11,205.14004089543005
1998-12-14,204.1447922002581
1998-12-15,205.3769343979124
1998-12-16,207.61012418057882
1998-12-17,207.38774194725505
1998-12-18,209.65736206034578
1998-12-21,210.29278521420324
1998-12-22,209.30494463603497
1998-12-23,210.26474621535428
1998-12-24,210.75267589291295
1998-12-25,210.75267589291295
1998-12-28,210.65822452754415
1998-12-29,211.50092692131184
1998-12-30,212.58752586354564
1998-12-31,218.37581142682376
1999-01-01,218.37581142682376
1999-01-04,219.8402441677932
1999-01-05,221.57227823306363
1999-01-06,224.3525037557122
1999-01-07,226.77998023274768
1999-01-08,227.73509563296076
1999-01-11,229.6145857510416
1999-01-12,226.84408386917528
1999-01-13,220.79969908802903
1999-01-14,221.61879709472092
1999-01-15,223.1366367214834
1999-01-18,224.70695660879986
1999-01-19,224.74395995917558
1999-01-20,226.13337818829567
1999-01-21,225.37002080605495
1999-01-22,224.80463727157772
1999-01-25,222.48657338844583
1999-01-26,222.14232845106932
1999-01-27,219.06610636175563
1999-01-28,219.79811427299876
1999-01-29,221.65700735148468
1999-02-01,223.8041986950348
1999-02-02,222.68112930220062
1999-02-03,224.32556802053205
1999-02-04,227.7067648485437
1999-02-05,227.26632271991312
1999-02-08,226.20022480425826
1999-02-09,221.07179590227256
1999-02-10,220.01199485273028
1999-02-11,222.3796256783799
1999-02-12,221.4689002280041
1999-02-15,221.15876258766914
1999-02-16,218.64267349293746
1999-02-17,215.5145605728749
1999-02-18,217.17902659013524
1999-02-19,218.10901684093974
1999-02-22,218.9366154868217
1999-02-23,216.24780440674732
1999-02-24,214.04015705461643
1999-02-25,211.88724375802983
1999-02-26,210.5613184091937
1999-03-01,209.4874830456024
1999-03-02,208.6873643335497
1999-03-03,207.72199073895703
1999-03-04,210.87887073651652
1999-03-05,214.95543945334535
1999-03-08,218.0773940539844
1999-03-09,217.6589745051441
1999-03-10,218.78727763440224
1999-03-11,219.58964849932585
1999-03-12,219.34470818976925
1999-03-15,219.17985041658454
1999-03-16,218.82299256367548
1999-03-17,219.60973645010355
1999-03-18,222.7855149208868
1999-03-19,222.67168645193252
1999-03-22,224.30036297198453
1999-03-23,220.98052396996476
1999-03-24,222.92403714935233
1999-03-25,223.89432142627763
1999-03-26,223.53282890423446
1999-03-29,226.91799995403306
1999-03-30,227.1955372491871
1999-03-31,228.13076715057278
1999-04-01,230.71846955178853
1999-04-02,231.76599949299978
1999-04-05,234.13492896097858
1999-04-06,231.35257381151538
1999-04-07,230.62508595398458
1999-04-08,232.16313843974993
1999-04-09,233.97220690978833
1999-04-12,236.2496021707026
1999-04-13,238.38558495568907
1999-04-14,237.87575670806967
1999-04-15,238.54387376030894
1999-04-16,240.59684086833184
1999-04-19,240.48633204401474
1999-04-20,240.18144276632984
1999-04-21,240.7320441979226
1999-04-22,242.07601757693237
1999-04-23,244.21320384975357
1999-04-26,243.77837423363238
1999-04-27,245.33122885363503
1999-04-28,248.77012462677587
1999-04-29,253.05589118170755
1999-04-30,255.70517933536297
1999-05-03,256.0941826891128
1999-05-04,255.389045695325
1999-05-05,254.6455377765179
1999-05-06,255.64563391415183
1999-05-07,253.4303238927296
1999-05-10,253.94441355561972
1999-05-11,255.2064659882874
1999-05-12,253.61133453008893
1999-05-13,254.95913394457773
1999-05-14,252.09594510797712
1999-05-17,250.90325733183033
1999-05-18,252.44794030039773
1999-05-19,252.85771663175515
1999-05-20,253.96720098306773
1999-05-21,255.5666166942556
1999-05-24,255.91321509341776
1999-05-25,251.56012667590957
1999-05-26,249.22770503368974
1999-05-27,248.12914549291554
1999-05-28,249.46754717270008
1999-05-31,251.02959294256263
1999-06-01,248.56198685251906
1999-06-02,249.16787221577349
1999-06-03,251.8587907205746
1999-06-04,254.49791030668484
1999-06-07,256.8296196882942
1999-06-08,255.72986536609295
1999-06-09,255.82147902855922
1999-06-10,255.97933223678032
1999-06-11,255.26219862991508
1999-06-14,253.6214014014926
1999-06-15,253.3711657665397
1999-06-16,253.3664473092708
1999-06-17,254.72867593106483
1999-06-18,255.98226213049625
1999-06-21,255.41847188125465
1999-06-22,254.83991728445196
1999-06-23,254.35904065951695
1999-06-24,254.30922242304467
1999-06-25,255.73563774887884
1999-06-28,256.3627109102805
1999-06-29,256.3246495331468
1999-06-30,256.43671019360016
1999-07-01,258.35772073213866
1999-07-02,260.51222843850394
1999-07-05,262.4354232843868
1999-07-06,262.4691861019872
1999-07-07,261.5181949772822
1999-07-08,262.7158574759034
1999-07-09,262.6279453459035
1999-07-12,261.95962168822706
1999-07-13,261.11081767936224
1999-07-14,263.95881382519207
1999-07-15,266.14687950347746
1999-07-16,267.18590096757714
1999-07-19,265.2870408610125
1999-07-20,261.4712193082588
1999-07-21,261.2184135019869
1999-07-22,261.29456916636155
1999-07-23,261.33652574617304
1999-07-26,257.82762069549403
1999-07-27,258.162293583098
1999-07-28,261.64022094028746
1999-07-29,261.6739252078301
1999-07-30,262.99831766719996
1999-08-02,261.6690985817327
1999-08-03,261.0039007530433
1999-08-04,259.75065581781377
1999-08-05,260.09553207259904
1999-08-06,259.4663342089204
1999-08-09,259.41595504274704
1999-08-10,258.3279341571446
1999-08-11,261.85204292372026
1999-08-12,263.6202616363528
1999-08-13,266.89226351189177
1999-08-16,266.9995672255003
1999-08-17,269.3183705214628
1999-08-18,270.14914259100186
1999-08-19,273.6783804033919
1999-08-20,273.9542318480359
1999-08-23,272.5240418773712
1999-08-24,269.2356048893542
1999-08-25,268.1740258077631
1999-08-26,265.6720967061396
1999-08-27,267.71453912002875
1999-08-30,267.1732327497826
1999-08-31,266.41118224320496
1999-09-01,266.85581038908674
1999-09-02,264.5065752075447
1999-09-03,266.61907322697544
1999-09-06,266.71746655087577
1999-09-07,267.681262889711
1999-09-08,269.3371052793085
1999-09-09,273.1993827067153
1999-09-10,275.25437311521836
1999-09-13,275.0138955524923
1999-09-14,274.37014277275625
1999-09-15,272.32518412354
1999-09-16,269.88140707095164
1999-09-17,271.3884302398655
1999-09-20,270.60273361579493
1999-09-21,269.590111508749
1999-09-22,268.205806714787
1999-09-23,267.78582566474324
1999-09-24,265.5222617419576
1999-09-27,270.40003985582774
1999-09-28,269.4305125428613
1999-09-29,270.1101000553355
1999-09-30,269.4661169623956
1999-10-01,268.5158355080999
1999-10-04,269.1384180076142
1999-10-05,267.3487566233186
1999-10-06,265.76294116011917
1999-10-07,265.56241176122126
1999-10-08,266.13929163197605
1999-10-11,266.28149565315454
1999-10-12,266.9991474597444
1999-10-13,265.02398883583055
1999-10-14,263.91456119936817
1999-10-15,258.4128199012045
1999-10-18,254.61408224911568
1999-10-19,255.28266009000737
1999-10-20,256.3852957484265
1999-10-21,255.54353247622484
1999-10-22,259.5272061812479
1999-10-25,259.42268108498297
1999-10-26,258.8717671680874
1999-10-27,257.99095806026236
1999-10-28,257.87059387752606
1999-10-29,258.83085650329366
1999-11-01,258.5331247235789
1999-11-02,258.4885546348945
1999-11-03,257.85747646440797
1999-11-04,258.6070616868971
1999-11-05,259.24979886657576
1999-11-08,256.33543314163444
1999-11-09,255.76524398988695
1999-11-10,258.26700373402673
1999-11-11,261.5971227025052
1999-11-12,263.51227956529004
1999-11-15,263.9883814788878
1999-11-16,262.90514153414074
1999-11-17,267.0247052413725
1999-11-18,268.2504466003032
1999-11-19,267.0563565370593
1999-11-22,266.48646098296365
1999-11-23,265.2743333062081
1999-11-24,265.4676132168696
1999-11-25,265.97080333130344
1999-11-26,268.0169934708843
1999-11-29,265.9446490474697
1999-11-30,262.0344752970114
1999-12-01,261.88071634577096
1999-12-02,262.0031726012763
1999-12-03,264.56341106523354
1999-12-06,264.45983572070304
1999-12-07,266.68296070374686
1999-12-08,268.62288218832776
1999-12-09,273.06448499722114
1999-12-10,272.27862421652884
1999-12-13,275.5178621514965
1999-12-14,271.75403201183616
1999-12-15,270.82674684953184
1999-12-16,277.6478968473383
1999-12-17,279.38761881074277
1999-12-20,278.20791248953043
1999-12-21,277.202521232415
1999-12-22,277.99325947080365
1999-12-23,284.8177162001046
1999-12-24,288.4466036974177
1999-12-27,291.04716590493945
1999-12-28,292.9322345580202
1999-12-29,294.96881798098786
1999-12-30,294.91240872777536
1999-12-31,298.1967102361959
2000-01-03,299.7352178507516
2000-01-04,290.0026570289299
2000-01-05,288.18698002783395
2000-01-06,293.0403614506061
2000-01-07,298.58702036329174
2000-01-10,307.0523306968241
2000-01-11,302.352714546683
2000-01-12,303.01009261655
2000-01-13,305.4045977338737
2000-01-14,308.2020365936567
2000-01-17,315.9579211618042
2000-01-18,319.4045075440417
2000-01-19,324.30153344218814
2000-01-20,327.17078661393265
2000-01-21,331.6644786506222
2000-01-24,323.75469870266704
2000-01-25,323.2277426089675
2000-01-26,326.8701577541985
2000-01-27,322.9452658603081
2000-01-28,317.3033516736903
2000-01-31,317.49684057779876
2000-02-01,322.48715671411685
2000-02-02,328.24564616531046
2000-02-03,334.8437167476571
2000-02-04,343.65303849070125
2000-02-07,351.0584642878792
2000-02-08,350.47254073970134
2000-02-09,348.7998866481042
2000-02-10,348.15236865292036
2000-02-11,344.71585054406137
2000-02-14,344.61622068915597
2000-02-15,345.2549964122663
2000-02-16,351.6920149609553
2000-02-17,357.8773851150212
2000-02-18,353.9280629033787
2000-02-21,356.113460732146
2000-02-22,352.24227551817984
2000-02-23,356.76667462461654
2000-02-24,362.5347544053429
2000-02-25,373.1305849822908
2000-02-28,378.97988532165334
2000-02-29,382.13184456747257
2000-03-01,394.32396798776665
2000-03-02,397.5478625449054
2000-03-03,401.1014946309436
2000-03-06,394.7523528576574
2000-03-07,392.91239403700416
2000-03-08,387.68314446548135
2000-03-09,394.34163872887535
2000-03-10,394.40769108849986
2000-03-13,392.860067486945
2000-03-14,381.59142680057914
2000-03-15,371.7300023175645
2000-03-16,374.7954884415029
2000-03-17,379.04660011658683
2000-03-20,373.7024637784813
2000-03-21,368.22712940047353
2000-03-22,374.4140571242149
2000-03-23,376.68741361632914
2000-03-24,378.4700345918255
2000-03-27,376.02364976967243
2000-03-28,369.7547022712533
2000-03-29,360.54451742102134
2000-03-30,351.9313478958225
2000-03-31,357.9118628085876
2000-04-03,353.3651443381766
2000-04-04,345.7784867059306
2000-04-05,345.01237124289906
2000-04-06,358.7271159305469
2000-04-07,365.0154520260963
2000-04-10,359.1951394926003
2000-04-11,351.18929508508484
2000-04-12,342.57873093928913
2000-04-13,338.3910516713267
2000-04-14,317.87882775191736
2000-04-17,317.3871312962004
2000-04-18,329.24019906550603
2000-04-19,333.00037137308215
2000-04-20,333.95357420390775
2000-04-21,333.95357420390775
2000-04-24,328.358473217452
2000-04-25,333.297887244032
2000-04-26,332.01955380360545
2000-04-27,335.3744240974251
2000-04-28,337.0879733867996
2000-05-01,342.5837117815329
2000-05-02,344.10135179396997
2000-05-03,341.9928760019181
2000-05-04,342.9020893359445
2000-05-05,344.3792487017381
2000-05-08,344.72490719490054
2000-05-09,343.60882114587474
2000-05-10,340.6146356443362
2000-05-11,343.2387322405513
2000-05-12,344.7092692265016
2000-05-15,347.80636027561417
2000-05-16,352.3499948288889
2000-05-17,349.5894763902665
2000-05-18,350.081487693517
2000-05-19,347.31786938433885
2000-05-22,346.06153539693156
2000-05-23,335.79654581159974
2000-05-24,330.4103336202321
2000-05-25,328.4470344681271
2000-05-26,326.06517356424035
2000-05-29,330.38489115971845
2000-05-30,336.14771341799377
2000-05-31,341.3081286185101
2000-06-01,347.87520555461936
2000-06-02,354.26346302162574
2000-06-05,356.73617727213883
2000-06-06,355.0417231817069
2000-06-07,355.52228235954016
2000-06-08,356.0181885267171
2000-06-09,360.7755817497653
2000-06-12,360.4476829852199
2000-06-13,362.0718092780068
2000-06-14,364.05308255021004
2000-06-15,362.2983295769254
2000-06-16,362.1795820076739
2000-06-19,362.2518940179864
2000-06-20,362.1799199943114
2000-06-21,363.6163311052184
2000-06-22,363.9570628567851
2000-06-23,363.2342911403939
2000-06-26,362.89776962551514
2000-06-27,361.88534242336567
2000-06-28,361.1187587208553
2000-06-29,358.859592959498
2000-06-30,360.8796006174402
2000-07-03,361.51898637797626
2000-07-04,359.70847342852977
2000-07-05,354.4523081501729
2000-07-06,354.6381272663401
2000-07-07,356.6591398155058
2000-07-10,356.9392247848288
2000-07-11,358.90219148319096
2000-07-12,362.7964027121597
2000-07-13,366.99456933533605
2000-07-14,366.44023266635145
2000-07-17,365.5062665417008
2000-07-18,368.00711786078057
2000-07-19,365.3647259541669
2000-07-20,369.8744804050352
2000-07-21,367.89864429058173
2000-07-24,366.1104654762608
2000-07-25,363.7475099609322
2000-07-26,359.7924383359745
2000-07-27,355.40038737496565
2000-07-28,347.5200134548147
2000-07-31,347.19535275051896
2000-08-01,347.43317259502646
2000-08-02,350.1260119984768
2000-08-03,347.0765063002224
2000-08-04,349.9545949607279
2000-08-07,348.84522355024603
2000-08-08,351.69236321331545
2000-08-09,354.7194002046532
2000-08-10,354.48044167571544
2000-08-11,357.7934700286279
2000-08-14,358.03624107123073
2000-08-15,357.46954493007803
2000-08-16,358.8838274309335
2000-08-17,360.44706399712203
2000-08-18,361.12015480631874
2000-08-21,365.64893007855744
2000-08-22,367.44011608025335
2000-08-23,365.1332314444271
2000-08-24,366.78026971017954
2000-08-25,370.95848018705726
2000-08-28,371.5114131192317
2000-08-29,371.8595830663353
2000-08-30,376.89485633047093
2000-08-31,379.5847140022779
2000-09-01,385.21446381526283
2000-09-04,385.0936940393551
2000-09-05,387.5762684036566
2000-09-06,385.8208186578315
2000-09-07,384.78777951676216
2000-09-08,380.35048448149143
2000-09-11,378.9028115680523
2000-09-12,381.93067880319865
2000-09-13,382.7503001263596
2000-09-14,384.44197138325757
2000-09-15,385.79593486248723
2000-09-18,380.16379357208695
2000-09-19,378.87682240213405
2000-09-20,376.36137168611697
2000-09-21,370.0918872050893
2000-09-22,365.6404610974233
2000-09-25,364.38613286427744
2000-09-26,365.3510432303052
2000-09-27,362.9837354560906
2000-09-28,360.4812108843971
2000-09-29,360.7073226902262
2000-10-02,356.2797621354734
2000-10-03,357.86745079407785
2000-10-04,357.6675311177315
2000-10-05,356.75726030842173
2000-10-06,352.6737379662419
2000-10-09,351.7419546515782
2000-10-10,349.17024112020465
2000-10-11,341.6424079012047
2000-10-12,336.2677321399192
2000-10-13,335.5963757238608
2000-10-16,334.99587817463583
2000-10-17,330.5256653657159
2000-10-18,329.49451888390513
2000-10-19,335.6181129222361
2000-10-20,338.7657433323851
2000-10-23,339.6645122668707
2000-10-24,336.4458445186123
2000-10-25,325.49393940202776
2000-10-26,322.1913373033037
2000-10-27,320.9704860049273
2000-10-30,317.65152653469937
2000-10-31,322.1439766943888
2000-11-01,325.3624558659033
2000-11-02,323.961350896829
2000-11-03,324.7877045985472
2000-11-06,324.96699849444286
2000-11-07,321.69120352685826
2000-11-08,318.2390970806709
2000-11-09,315.32089090345283
