Date,WORLD IMI HIGH DIVIDEND YIELD
2010-11-25,1183.4149364973555
2010-11-26,1171.6545859583323
2010-11-29,1155.6471322519228
2010-11-30,1149.345752534407
2010-12-01,1168.770317451371
2010-12-02,1182.4487811945562
2010-12-03,1188.7007231728533
2010-12-06,1184.3425156061655
2010-12-07,1193.6819934641958
2010-12-08,1190.707211274429
2010-12-09,1192.5225305940703
2010-12-10,1197.201251794008
2010-12-13,1207.4863455102627
2010-12-14,1212.530084099132
2010-12-15,1207.6199087284863
2010-12-16,1207.7421686029454
2010-12-17,1203.4016826763786
2010-12-20,1204.451027626114
2010-12-21,1211.46710762937
2010-12-22,1213.0125746496515
2010-12-23,1214.4305725182542
2010-12-24,1216.5076841789617
2010-12-27,1212.3965595804534
2010-12-28,1215.0676355706305
2010-12-29,1217.936254894536
2010-12-30,1215.6687359148066
2010-12-31,1219.6699387873516
2011-01-03,1222.915791262789
2011-01-04,1225.9039120450338
2011-01-05,1219.3646870527668
2011-01-06,1215.9374617723993
2011-01-07,1212.9304511623252
2011-01-10,1205.4023735360006
2011-01-11,1208.369967624888
2011-01-12,1221.8636253107506
2011-01-13,1229.27203714679
2011-01-14,1231.7221549638184
2011-01-17,1231.1571692293974
2011-01-18,1239.9526506251111
2011-01-19,1237.5603976861607
2011-01-20,1227.3214711456696
2011-01-21,1239.192762090438
2011-01-24,1249.0359104190957
2011-01-25,1243.8085041359107
2011-01-26,1248.5249636921033
2011-01-27,1247.8762362690497
2011-01-28,1232.4888756861494
2011-01-31,1237.0275218428442
2011-02-01,1257.6197095815292
2011-02-02,1259.2967147092454
2011-02-03,1255.5404680524223
2011-02-04,1255.4275984646808
2011-02-07,1261.4686571753443
2011-02-08,1266.124005245223
2011-02-09,1263.7981879044687
2011-02-10,1258.9325798375396
2011-02-11,1257.1438698809654
2011-02-14,1256.2071252723467
2011-02-15,1258.9248244558987
2011-02-16,1263.3642877694376
2011-02-17,1272.0513617813353
2011-02-18,1279.1056115459262
2011-02-21,1274.3668846415387
2011-02-22,1264.9928759012687
2011-02-23,1261.7241376520567
2011-02-24,1258.432018811235
2011-02-25,1265.731655229216
2011-02-28,1279.2019806459546
2011-03-01,1273.8190652185074
2011-03-02,1272.4421393595917
2011-03-03,1284.819978938248
2011-03-04,1283.4204726178493
2011-03-07,1279.4064142877087
2011-03-08,1280.1058390905243
2011-03-09,1280.4479241244742
2011-03-10,1261.522021169014
2011-03-11,1259.6140844529673
2011-03-14,1252.612847992354
2011-03-15,1229.241674370504
2011-03-16,1212.8492798343043
2011-03-17,1233.5432035006231
2011-03-18,1241.557401816431
2011-03-21,1261.4872352695372
2011-03-22,1264.1421109052046
2011-03-23,1262.9248227957016
2011-03-24,1273.5239907367102
2011-03-25,1276.5805215032815
2011-03-28,1274.387467988815
2011-03-29,1278.7421349293857
2011-03-30,1291.3670842487343
2011-03-31,1289.404961482599
2011-04-01,1298.0380471284884
2011-04-04,1305.3523573301911
2011-04-05,1305.444438253919
2011-04-06,1313.941996943781
2011-04-07,1309.4731289403448
2011-04-08,1318.8363806097664
2011-04-11,1318.0731587130113
2011-04-12,1303.9617173200995
2011-04-13,1309.4793966765728
2011-04-14,1309.3666828780965
2011-04-15,1315.122724328105
2011-04-18,1291.0496239409383
2011-04-19,1299.4642610208755
2011-04-20,1325.700750132278
2011-04-21,1330.416472078147
2011-04-22,1330.1549098954783
2011-04-25,1327.1323867803908
2011-04-26,1338.0934551287617
2011-04-27,1346.5955215850056
2011-04-28,1359.000895383642
2011-04-29,1362.6058444705434
2011-05-02,1366.542808933244
2011-05-03,1360.7365794869747
2011-05-04,1352.5594666793756
2011-05-05,1334.2555671291957
2011-05-06,1338.9729697617952
2011-05-09,1330.8450062558666
2011-05-10,1344.1430679983619
2011-05-11,1342.7739918156517
2011-05-12,1337.472485346446
2011-05-13,1334.084578645484
2011-05-16,1331.4651907574012
2011-05-17,1324.7039649123576
2011-05-18,1334.570525168757
2011-05-19,1341.5308109280447
2011-05-20,1333.992142174772
2011-05-23,1313.6619066457038
2011-05-24,1317.8857883394298
2011-05-25,1319.3566676597968
2011-05-26,1321.5784918964268
2011-05-27,1332.161786358918
2011-05-30,1331.9180117906037
2011-05-31,1347.4220561834904
2011-06-01,1335.2665742576085
2011-06-02,1322.6798185082832
2011-06-03,1320.5462100845284
2011-06-06,1315.4777789888708
2011-06-07,1318.4717485954782
2011-06-08,1310.17811442265
2011-06-09,1313.9314122031278
2011-06-10,1293.9260296567209
2011-06-13,1297.3424522189484
2011-06-14,1311.713828398316
2011-06-15,1289.7237505339283
2011-06-16,1280.6011296948116
2011-06-17,1289.8333648521698
2011-06-20,1291.6092307645495
2011-06-21,1304.5209124386004
2011-06-22,1300.9783523497215
2011-06-23,1279.9914452429384
2011-06-24,1275.956182011106
2011-06-27,1281.295569897466
2011-06-28,1291.0783862718836
2011-06-29,1306.2244212000257
2011-06-30,1323.033809935824
2011-07-01,1330.5158531053578
2011-07-04,1334.319229027876
2011-07-05,1332.799213044327
2011-07-06,1327.8673624523747
2011-07-07,1335.6590268489022
2011-07-08,1327.8622021261929
2011-07-11,1304.7676999759724
2011-07-12,1297.632036255701
2011-07-13,1309.6511889232772
2011-07-14,1303.526174230816
2011-07-15,1302.2443331376548
2011-07-18,1285.6905939668613
2011-07-19,1303.0752680052467
2011-07-20,1309.1969336301931
2011-07-21,1329.4778684280348
2011-07-22,1333.4901731760285
2011-07-25,1327.6600526034395
2011-07-26,1330.3383258695446
2011-07-27,1313.8269316459537
2011-07-28,1308.653690705864
2011-07-29,1303.059779129014
2011-08-01,1290.6787880800448
2011-08-02,1272.6262788758784
2011-08-03,1267.1605152800435
2011-08-04,1225.266983278882
2011-08-05,1216.4231850420204
2011-08-08,1170.2046059932989
2011-08-09,1192.7482287539474
2011-08-10,1160.3333585651103
2011-08-11,1193.5845095365944
2011-08-12,1213.1403418583172
2011-08-15,1235.8084013976236
2011-08-16,1231.9123923979691
2011-08-17,1241.762523318887
2011-08-18,1200.2933307002884
2011-08-19,1190.268940038921
2011-08-22,1197.990103067087
2011-08-23,1220.236264978376
2011-08-24,1231.7042472303672
2011-08-25,1211.8006856316138
2011-08-26,1211.1082073041123
2011-08-29,1235.0964637091547
2011-08-30,1236.2926732297472
2011-08-31,1253.5152798729086
2011-09-01,1250.4226888977155
2011-09-02,1228.8543088958097
2011-09-05,1203.1655558078373
2011-09-06,1193.9556096374358
2011-09-07,1217.9195613386714
2011-09-08,1217.9291031876685
2011-09-09,1183.3143011086413
2011-09-12,1166.961006967919
2011-09-13,1176.5735082377728
2011-09-14,1186.7563373599226
2011-09-15,1210.2851685124717
2011-09-16,1214.620921415202
2011-09-19,1194.2381347134983
2011-09-20,1210.1133104389514
2011-09-21,1189.0391672350931
2011-09-22,1145.6506186118977
2011-09-23,1151.8117720621622
2011-09-26,1166.2850203795897
2011-09-27,1198.349423477465
2011-09-28,1185.688123016385
2011-09-29,1198.3985605489192
2011-09-30,1179.755067304337
2011-10-03,1156.309033787745
2011-10-04,1148.170130635835
2011-10-05,1166.5098657846984
2011-10-06,1189.0624757538037
2011-10-07,1200.289045736162
2011-10-10,1225.3994334139695
2011-10-11,1222.1082280771968
2011-10-12,1237.9344947601069
2011-10-13,1231.4650836908945
2011-10-14,1248.25390394683
2011-10-17,1236.00487671361
2011-10-18,1234.6418760815795
2011-10-19,1242.2555321518523
2011-10-20,1234.5046936423682
2011-10-21,1263.4685291092035
2011-10-24,1270.4287605822644
2011-10-25,1255.86681356511
2011-10-26,1260.3559787362078
2011-10-27,1300.048810416061
2011-10-28,1300.010625237598
2011-10-31,1271.645636292629
2011-11-01,1232.307210397276
2011-11-02,1245.1444597254367
2011-11-03,1259.9784459594964
2011-11-04,1253.803052718186
2011-11-07,1256.329523687209
2011-11-08,1267.3111525881684
2011-11-09,1236.3719410806173
2011-11-10,1238.1396535530841
2011-11-11,1264.9281934044564
2011-11-14,1252.7047803480389
2011-11-15,1247.103779537744
2011-11-16,1240.2878065959771
2011-11-17,1230.5248295931895
2011-11-18,1227.2280455477633
2011-11-21,1200.205793010647
2011-11-22,1196.617613692216
2011-11-23,1174.224954702411
2011-11-24,1168.045317920756
2011-11-25,1168.217295230862
2011-11-28,1200.2060836082148
2011-11-29,1211.1140458546006
2011-11-30,1254.465083679527
2011-12-01,1251.4509575505253
2011-12-02,1251.2366281264885
2011-12-05,1259.3291019497503
2011-12-06,1255.7563666079486
2011-12-07,1260.3006053645563
2011-12-08,1243.6242616836614
2011-12-09,1256.677345330019
2011-12-12,1239.58264607308
2011-12-13,1237.9650296432235
2011-12-14,1219.7484555781184
2011-12-15,1230.5101081756889
2011-12-16,1230.9305729440712
2011-12-19,1226.8589096188384
2011-12-20,1250.254843705694
2011-12-21,1252.138857795845
2011-12-22,1260.6659860611294
2011-12-23,1270.6516269963427
2011-12-26,1270.9842918277932
2011-12-27,1273.9302541476331
2011-12-28,1261.5568899119994
2011-12-29,1270.8821517539723
2011-12-30,1277.2046538520447
2012-01-02,1281.760231419173
2012-01-03,1295.3591234781961
2012-01-04,1286.6131653728248
2012-01-05,1274.868070326323
2012-01-06,1268.402246408599
2012-01-09,1268.0599770637523
2012-01-10,1279.4385027811038
2012-01-11,1269.0966461314301
2012-01-12,1268.0204776612936
2012-01-13,1258.789751886585
2012-01-16,1262.2479636592113
2012-01-17,1271.2641283022435
2012-01-18,1276.1856441978318
2012-01-19,1281.0500783739458
2012-01-20,1282.4641528356476
2012-01-23,1288.9912385657833
2012-01-24,1281.6009735561431
2012-01-25,1281.7019043634034
2012-01-26,1291.9132555005529
2012-01-27,1282.0795324055935
2012-01-30,1276.600035972843
2012-01-31,1277.8050839005598
2012-02-01,1293.355723773385
2012-02-02,1290.5669846181518
2012-02-03,1300.5275755600196
2012-02-06,1299.703034044021
2012-02-07,1308.5691573315003
2012-02-08,1307.7270792734885
2012-02-09,1310.9812165912929
2012-02-10,1298.360279312943
2012-02-13,1307.3703186094865
2012-02-14,1303.5767775541728
2012-02-15,1302.2833595413456
2012-02-16,1306.3940211988997
2012-02-17,1316.2315841414427
2012-02-20,1323.9957509829203
2012-02-21,1323.4070989869956
2012-02-22,1317.4475548063003
2012-02-23,1322.3863155411977
2012-02-24,1330.1270512841672
2012-02-27,1328.2598126398855
2012-02-28,1332.1522480430938
2012-02-29,1330.3117555519616
2012-03-01,1334.8083743599166
2012-03-02,1328.4719550000136
2012-03-05,1329.1805628488485
2012-03-06,1305.8658462028707
2012-03-07,1308.800380614746
2012-03-08,1326.4940598689552
2012-03-09,1324.906291258368
2012-03-12,1327.0010707117438
2012-03-13,1341.0176929559482
2012-03-14,1334.9075341741795
2012-03-15,1339.4869435556448
2012-03-16,1346.408201152071
2012-03-19,1350.3308051273693
2012-03-20,1343.2945829923983
2012-03-21,1340.878270568219
2012-03-22,1334.6964114038951
2012-03-23,1338.3777393829357
2012-03-26,1353.1152904507574
2012-03-27,1350.3188326828868
2012-03-28,1340.5580365966803
2012-03-29,1333.7165923313273
2012-03-30,1342.1926498012222
2012-04-02,1355.1517599714255
2012-04-03,1348.377150976801
2012-04-04,1326.0650265757474
2012-04-05,1321.7440876823389
2012-04-06,1321.8047299547748
2012-04-09,1316.4462157897312
2012-04-10,1298.1260233821802
2012-04-11,1304.4154188659952
2012-04-12,1314.6865316938247
2012-04-13,1300.548701952001
2012-04-16,1306.1347149312307
2012-04-17,1325.0835614584669
2012-04-18,1320.827377284092
2012-04-19,1316.9315620299444
2012-04-20,1327.4777901238765
2012-04-23,1309.45620012541
2012-04-24,1320.4944434708596
2012-04-25,1327.0531348564232
2012-04-26,1335.6311089843266
2012-04-27,1340.6146315125156
2012-04-30,1337.800282403507
2012-05-01,1341.8339963707006
2012-05-02,1335.8401018197903
2012-05-03,1334.1707604469104
2012-05-04,1318.7330218406307
2012-05-07,1316.1535821867144
2012-05-08,1306.1778940115141
2012-05-09,1296.8274879573692
2012-05-10,1304.519363924949
2012-05-11,1306.1809182463319
2012-05-14,1289.1369662243583
2012-05-15,1281.1333947474386
2012-05-16,1274.7987358699356
2012-05-17,1264.2695902946398
2012-05-18,1256.9044623290024
2012-05-21,1261.4358254004749
2012-05-22,1270.9177287346693
2012-05-23,1249.8933336144787
2012-05-24,1257.9683368009519
2012-05-25,1256.149041267481
2012-05-28,1257.3397076177605
2012-05-29,1263.1004748337064
2012-05-30,1244.9638125630315
2012-05-31,1244.4306655239163
2012-06-01,1225.7021903554164
2012-06-04,1227.3854641834646
2012-06-05,1229.6948422151393
2012-06-06,1251.2674282085902
2012-06-07,1261.1349701204228
2012-06-08,1258.5354686657784
2012-06-11,1258.575195070991
2012-06-12,1266.4201018780489
2012-06-13,1271.3090134697948
2012-06-14,1277.8330686680783
2012-06-15,1287.2828263016681
2012-06-18,1288.554006512037
2012-06-19,1305.1118768862898
2012-06-20,1305.8020358558938
2012-06-21,1288.9874850170504
2012-06-22,1285.35935058164
2012-06-25,1270.549073656529
2012-06-26,1272.557874594777
2012-06-27,1284.2991739136642
2012-06-28,1283.7249884517364
2012-06-29,1318.2523588338565
2012-07-02,1324.3228714377613
2012-07-03,1334.7842667961067
2012-07-04,1332.4627857612845
2012-07-05,1323.8952652176217
2012-07-06,1314.1765869781873
2012-07-09,1312.3413609654524
2012-07-10,1311.6994373065127
2012-07-11,1312.49171617741
2012-07-12,1302.9930817673485
2012-07-13,1320.9448708224772
2012-07-16,1323.5217640494063
2012-07-17,1326.7314704990251
2012-07-18,1339.0022418613119
2012-07-19,1345.817284034407
2012-07-20,1331.3603180532607
2012-07-23,1309.286912776559
2012-07-24,1298.4079983809054
2012-07-25,1298.151260231793
2012-07-26,1326.3997038204461
2012-07-27,1346.2259664293504
2012-07-30,1350.699776211075
2012-07-31,1350.831327096921
2012-08-01,1351.6824385712387
2012-08-02,1336.234704993702
2012-08-03,1362.6619622836536
2012-08-06,1368.9535986705362
2012-08-07,1372.4435341793348
2012-08-08,1371.7450730456078
2012-08-09,1372.4903193938103
2012-08-10,1374.566486683
2012-08-13,1371.9714380383616
2012-08-14,1375.8562919749081
2012-08-15,1373.7083929917858
2012-08-16,1379.913802093685
2012-08-17,1377.842945979625
2012-08-20,1378.042889332426
2012-08-21,1382.2580743708977
2012-08-22,1371.8323058391939
2012-08-23,1371.080411572357
2012-08-24,1373.1913071065685
2012-08-27,1374.482533294812
2012-08-28,1373.077847280313
2012-08-29,1370.9539952910563
2012-08-30,1361.545253806428
2012-08-31,1368.7764959408028
2012-09-03,1372.3308268918433
2012-09-04,1364.4372928388786
2012-09-05,1364.7828895390203
2012-09-06,1387.0618232861586
2012-09-07,1394.2780593169396
2012-09-10,1390.9353853457337
2012-09-11,1397.5100435054987
2012-09-12,1398.8365598520343
2012-09-13,1409.546268459302
2012-09-14,1422.2049682569466
2012-09-17,1419.4014402134885
2012-09-18,1416.0836292371441
2012-09-19,1420.3395849219048
2012-09-20,1417.2059888916378
2012-09-21,1422.6405944054882
2012-09-24,1419.3046656854228
2012-09-25,1421.343590049382
2012-09-26,1404.7281603500612
2012-09-27,1410.1436786956167
2012-09-28,1400.1780024836526
2012-10-01,1410.5982308989494
2012-10-02,1411.5710429288363
2012-10-03,1409.3172640800774
2012-10-04,1418.8838021850079
2012-10-05,1428.7374555912943
2012-10-08,1419.028409644187
2012-10-09,1408.2588601851771
2012-10-10,1398.6348475764755
2012-10-11,1401.1728763910098
2012-10-12,1397.4498935179042
2012-10-15,1403.943670973356
2012-10-16,1419.886836742326
2012-10-17,1431.3812233901338
2012-10-18,1432.344012391
2012-10-19,1417.4846954094553
2012-10-22,1414.424477526591
2012-10-23,1389.6092242017596
2012-10-24,1390.0432959500204
2012-10-25,1396.5209151423294
2012-10-26,1395.0443930805532
2012-10-29,1390.0363982474096
2012-10-30,1398.1571690575636
2012-10-31,1393.8251315927919
2012-11-01,1402.915542954865
2012-11-02,1394.55358928803
2012-11-05,1387.8115181446979
2012-11-06,1394.6445661027872
2012-11-07,1374.2911034631686
2012-11-08,1365.230546718435
2012-11-09,1364.1145832394009
2012-11-12,1361.623389029585
2012-11-13,1360.8757778680604
2012-11-14,1348.4619485380322
2012-11-15,1340.5369448654938
2012-11-16,1334.9198703585917
2012-11-19,1360.4121718684041
2012-11-20,1361.1159173609835
2012-11-21,1364.5355563131277
2012-11-22,1370.8569975426383
2012-11-23,1384.7884110743498
2012-11-26,1382.6977643827634
2012-11-27,1380.035645379157
2012-11-28,1386.300535121148
2012-11-29,1398.3280655249755
2012-11-30,1400.2486625185263
2012-12-03,1401.8710383556559
2012-12-04,1402.2353234665209
2012-12-05,1405.0258539028873
2012-12-06,1406.5984133094544
2012-12-07,1407.5966299906786
2012-12-10,1410.5773262007228
2012-12-11,1420.1933637803347
2012-12-12,1423.655862442039
2012-12-13,1419.768805846205
2012-12-14,1417.6157200648875
2012-12-17,1423.1083473254394
2012-12-18,1432.3367336971214
2012-12-19,1433.1879503687105
2012-12-20,1433.5174989295501
2012-12-21,1424.6891570025543
2012-12-24,1421.9330237462593
2012-12-25,1422.1126347695795
2012-12-26,1420.2345535330987
2012-12-27,1419.218261154272
2012-12-28,1409.1447665523237
2012-12-31,1416.3705409612176
2013-01-01,1416.4311162415452
2013-01-02,1443.5990474337823
2013-01-03,1441.8755233002544
2013-01-04,1445.3134908086902
2013-01-07,1443.0878374910405
2013-01-08,1438.3591743573843
2013-01-09,1443.0563219912306
2013-01-10,1454.2527034660634
2013-01-11,1460.3572308196692
2013-01-14,1458.68443193555
2013-01-15,1459.3275457356458
2013-01-16,1454.8851020889858
2013-01-17,1464.9525889898287
2013-01-18,1462.6615107717673
2013-01-21,1466.1977758234873
2013-01-22,1468.1996191170826
2013-01-23,1469.2337714650384
2013-01-24,1475.4595386096717
2013-01-25,1486.4110007921186
2013-01-28,1484.365298084766
2013-01-29,1497.1227715568982
2013-01-30,1497.185566815765
2013-01-31,1493.3293586106352
2013-02-01,1502.9857108850483
2013-02-04,1482.8548185571324
2013-02-05,1486.8791538990383
2013-02-06,1488.0401550905171
2013-02-07,1478.0192703288708
2013-02-08,1485.578115908609
2013-02-11,1483.411972644913
2013-02-12,1491.6479190648306
2013-02-13,1493.3665554136746
2013-02-14,1488.6665609809254
2013-02-15,1486.8294425042277
2013-02-18,1487.1559716592542
2013-02-19,1502.0609216738549
2013-02-20,1500.293529898951
2013-02-21,1482.3903056188083
2013-02-22,1493.1806915003524
2013-02-25,1486.7036817158669
2013-02-26,1477.031904739635
2013-02-27,1488.9949972102459
2013-02-28,1495.6053734324314
2013-03-01,1491.4967590042668
2013-03-04,1497.1421948085201
2013-03-05,1513.863295419731
2013-03-06,1513.9352547958906
2013-03-07,1517.9248455241748
2013-03-08,1518.1588841417959
2013-03-11,1523.530197716967
2013-03-12,1525.452510730922
2013-03-13,1521.152364679475
2013-03-14,1533.4635457896545
2013-03-15,1538.358079233798
2013-03-18,1527.367939456919
2013-03-19,1526.7745527243412
2013-03-20,1535.5870151217289
2013-03-21,1529.640206477353
2013-03-22,1537.7538907990781
2013-03-25,1531.0649224488416
2013-03-26,1539.3497580327676
2013-03-27,1533.5143050384233
2013-03-28,1542.217459529769
2013-03-29,1541.8472149929805
2013-04-01,1540.6432075371063
2013-04-02,1551.5299031591044
2013-04-03,1542.1380122974192
2013-04-04,1537.0244987259955
2013-04-05,1531.5142902812652
2013-04-08,1536.5104886681258
2013-04-09,1543.4677866385387
2013-04-10,1564.4172331966772
2013-04-11,1574.6410077612652
2013-04-12,1570.1511220783361
2013-04-15,1553.3341555697832
2013-04-16,1557.1994769348973
2013-04-17,1538.7075173411044
2013-04-18,1540.57551553705
2013-04-19,1550.2942103235957
2013-04-22,1552.2472075559283
2013-04-23,1571.3399504495767
2013-04-24,1571.2316961541142
2013-04-25,1578.9546223977216
2013-04-26,1580.5834685253233
2013-04-29,1593.2524204314175
2013-04-30,1597.080952692991
2013-05-01,1589.9933465545828
2013-05-02,1588.0212491240527
2013-05-03,1597.8361564815377
2013-05-06,1589.5263599440423
2013-05-07,1596.7048053059407
2013-05-08,1607.8843410374066
2013-05-09,1600.2701202324508
2013-05-10,1596.9336999629686
2013-05-13,1596.7881227708692
2013-05-14,1604.2052278896763
2013-05-15,1607.7516589212673
2013-05-16,1604.9948714484644
2013-05-17,1602.5858489408524
2013-05-20,1604.3409024355653
2013-05-21,1610.6925439486354
2013-05-22,1607.335462034477
2013-05-23,1593.4668277527362
2013-05-24,1593.5398875220342
2013-05-27,1593.0893652082746
2013-05-28,1595.8970062343485
2013-05-29,1579.080915596768
2013-05-30,1583.1208719922697
2013-05-31,1558.056604266392
2013-06-03,1561.8233115059284
2013-06-04,1565.6668019582894
2013-06-05,1543.9086006480493
2013-06-06,1544.977335293146
2013-06-07,1558.524291827176
2013-06-10,1560.668558340075
2013-06-11,1552.8930828462014
2013-06-12,1551.755628499841
2013-06-13,1558.147637444882
2013-06-14,1560.2469181358288
2013-06-17,1572.8018045765227
2013-06-18,1575.8940463021802
2013-06-19,1568.4898422912395
2013-06-20,1510.6437846949166
2013-06-21,1507.7562825819332
2013-06-24,1487.331989636767
2013-06-25,1500.4565123424554
2013-06-26,1515.9489491813251
2013-06-27,1525.7744222791098
2013-06-28,1521.3781912054174
2013-07-01,1530.9636928553796
2013-07-02,1530.8466259648728
2013-07-03,1522.510889986317
2013-07-04,1533.843978307596
2013-07-05,1524.7367953581156
2013-07-08,1538.5359714481342
2013-07-09,1546.1754053951554
2013-07-10,1553.864449972553
2013-07-11,1579.1775662725804
2013-07-12,1580.660960521531
2013-07-15,1584.6338054690375
2013-07-16,1584.5510142530918
2013-07-17,1585.9851264407075
2013-07-18,1590.4353392386347
2013-07-19,1596.8577667387576
2013-07-22,1602.7189616029175
2013-07-23,1602.2833314666682
2013-07-24,1601.383631006821
2013-07-25,1597.5601218716592
2013-07-26,1597.2880066233581
2013-07-29,1596.7396129403903
2013-07-30,1594.3569275412965
2013-07-31,1592.1732677851116
2013-08-01,1600.7604183880744
2013-08-02,1608.8719226441724
2013-08-05,1605.8631081810208
2013-08-06,1606.0136550123495
2013-08-07,1601.685841389324
2013-08-08,1609.8707585988313
2013-08-09,1609.7211631697523
2013-08-12,1606.3765895133174
2013-08-13,1608.4491037083485
2013-08-14,1608.9520676367465
2013-08-15,1590.911166064309
2013-08-16,1591.8344996712965
2013-08-19,1587.8586916442584
2013-08-20,1586.8569754983312
2013-08-21,1572.8182397919868
2013-08-22,1578.6724631245143
2013-08-23,1590.703988657652
2013-08-26,1585.9999042231016
2013-08-27,1571.869517973592
2013-08-28,1566.3357611911806
2013-08-29,1564.526924509175
2013-08-30,1556.310774702722
2013-09-02,1570.6313530376028
2013-09-03,1565.7179822122478
2013-09-04,1575.383798426495
2013-09-05,1575.1898430330446
2013-09-06,1583.6946731847602
2013-09-09,1593.671847684101
2013-09-10,1605.3604764719992
2013-09-11,1612.992689611554
2013-09-12,1610.964551522652
2013-09-13,1613.0149566845273
2013-09-16,1628.8038677289708
2013-09-17,1627.8539565141843
2013-09-18,1638.4648947291162
2013-09-19,1653.9711384608222
2013-09-20,1645.5266743455438
2013-09-23,1642.2903647425699
2013-09-24,1640.5571225139065
2013-09-25,1638.408352664382
2013-09-26,1639.3865400757732
2013-09-27,1637.650605360387
2013-09-30,1629.4006858790792
2013-10-01,1635.557985253531
2013-10-02,1632.0894584554744
2013-10-03,1624.9277432896852
2013-10-04,1625.0737791015501
2013-10-07,1617.309910847242
2013-10-08,1608.022664518577
2013-10-09,1597.796751372464
2013-10-10,1620.440227850671
2013-10-11,1630.3409241252152
2013-10-14,1635.8932630035047
2013-10-15,1633.4334286484946
