Date,EAFE IMI HIGH DIVIDEND YIELD
2011-02-28,1333.63210538059
2011-03-01,1330.9654355142566
2011-03-02,1326.097388545735
2011-03-03,1333.782278473681
2011-03-04,1335.4095759757085
2011-03-07,1332.3974882296975
2011-03-08,1327.3069498745683
2011-03-09,1326.9932819367427
2011-03-10,1306.3117555893568
2011-03-11,1298.7552244513445
2011-03-14,1289.6773620963104
2011-03-15,1257.7027358157222
2011-03-16,1242.744364683039
2011-03-17,1270.3577659605696
2011-03-18,1277.6928115431572
2011-03-21,1302.3536424437589
2011-03-22,1307.7128417056028
2011-03-23,1303.2593962962717
2011-03-24,1316.6543358399022
2011-03-25,1317.9929350531736
2011-03-28,1315.5716219521235
2011-03-29,1315.3830358046137
2011-03-30,1328.2304471520795
2011-03-31,1326.959492967504
2011-04-01,1335.700208506371
2011-04-04,1346.913122559317
2011-04-05,1348.0478969488688
2011-04-06,1359.994483694061
2011-04-07,1353.1552671873849
2011-04-08,1369.652875987876
2011-04-11,1370.4483762194072
2011-04-12,1356.7467279116572
2011-04-13,1366.3176011140706
2011-04-14,1358.7273115674166
2011-04-15,1359.8688314941508
2011-04-18,1324.6933437725388
2011-04-19,1335.4569708516706
2011-04-20,1373.190374620235
2011-04-21,1379.3229050702944
2011-04-22,1378.6881179170084
2011-04-25,1374.7471283077416
2011-04-26,1386.6172424579102
2011-04-27,1396.4311947370416
2011-04-28,1417.7478473661251
2011-04-29,1421.1332355519787
2011-05-02,1427.4325147149495
2011-05-03,1419.995894052132
2011-05-04,1409.8859607410457
2011-05-05,1387.4195451583173
2011-05-06,1388.4029210026654
2011-05-09,1365.8270615548956
2011-05-10,1382.521381265862
2011-05-11,1386.8224350505934
2011-05-12,1368.8341205259844
2011-05-13,1364.7025904777638
2011-05-16,1362.2694871320466
2011-05-17,1348.715969613144
2011-05-18,1359.450820388706
2011-05-19,1369.025968093609
2011-05-20,1359.8797331038077
2011-05-23,1330.6638124244628
2011-05-24,1338.8246795795149
2011-05-25,1340.7906319684441
2011-05-26,1345.491904503742
2011-05-27,1364.3074760198353
2011-05-30,1363.4520492241345
2011-05-31,1379.2101830329768
2011-06-01,1372.771017472218
2011-06-02,1356.8857964071303
2011-06-03,1360.1637732746894
2011-06-06,1356.9522249334727
2011-06-07,1364.3876642792807
2011-06-08,1348.457644653131
2011-06-09,1349.8922141492542
2011-06-10,1322.517346240736
2011-06-13,1326.822667169388
2011-06-14,1342.2802906871166
2011-06-15,1315.327874969091
2011-06-16,1296.9603411780017
2011-06-17,1311.7928723971984
2011-06-20,1306.8046967115074
2011-06-21,1324.6720480849092
2011-06-22,1325.8918214674443
2011-06-23,1291.7262100592227
2011-06-24,1292.4569971644316
2011-06-27,1298.7466575222506
2011-06-28,1306.64099060858
2011-06-29,1329.8590759050771
2011-06-30,1352.454370061016
2011-07-01,1355.8146805540546
2011-07-04,1360.907758684528
2011-07-05,1357.9241818469297
2011-07-06,1343.7572791732857
2011-07-07,1353.3576925091872
2011-07-08,1341.6026008159035
2011-07-11,1307.283933612927
2011-07-12,1296.9489128199014
2011-07-13,1316.895023011776
2011-07-14,1306.4137113933725
2011-07-15,1302.68281826917
2011-07-18,1281.3077850755817
2011-07-19,1303.3287115283429
2011-07-20,1318.8905892396829
2011-07-21,1345.1767525990374
2011-07-22,1354.0407381601694
2011-07-25,1348.6511957868331
2011-07-26,1360.2563273941412
2011-07-27,1343.21858536077
2011-07-28,1339.033653247098
2011-07-29,1338.1968944960952
2011-08-01,1314.8809623853303
2011-08-02,1298.986544608152
2011-08-03,1288.7929226701783
2011-08-04,1247.698452797266
2011-08-05,1224.2900667972833
2011-08-08,1186.6169445191495
2011-08-09,1190.4068940614143
2011-08-10,1154.9716886621597
2011-08-11,1182.65314069333
2011-08-12,1217.4882078412495
2011-08-15,1241.6763789204335
2011-08-16,1238.8358457286904
2011-08-17,1252.7949204901622
2011-08-18,1203.53520840781
2011-08-19,1194.432382334446
2011-08-22,1209.4276698675303
2011-08-23,1225.4721251415149
2011-08-24,1237.2894505548493
2011-08-25,1214.0515238703117
2011-08-26,1207.7404425059447
2011-08-29,1232.8470534179166
2011-08-30,1232.5462115593812
2011-08-31,1259.381966225024
2011-09-01,1260.5586574732276
2011-09-02,1234.7470531246197
2011-09-05,1188.3584520616923
2011-09-06,1179.522416187801
2011-09-07,1206.0012808618897
2011-09-08,1213.265963216932
2011-09-09,1172.4746742568598
2011-09-12,1136.1122067195413
2011-09-13,1148.1598920585252
2011-09-14,1158.397091125478
2011-09-15,1190.4467392676424
2011-09-16,1192.9672794306093
2011-09-19,1160.9946437988326
2011-09-20,1189.3897190492826
2011-09-21,1173.250899262344
2011-09-22,1115.7474098147547
2011-09-23,1124.4305208957298
2011-09-26,1138.9297649490359
2011-09-27,1188.9159903305474
2011-09-28,1180.1430002896295
2011-09-29,1190.8888379316506
2011-09-30,1171.1123905363804
2011-10-03,1153.2169599494769
2011-10-04,1131.2377443657385
2011-10-05,1155.1688926828044
2011-10-06,1184.9507234318203
2011-10-07,1203.4346064002302
2011-10-10,1229.8403679026817
2011-10-11,1223.4685502080763
2011-10-12,1244.735715967437
2011-10-13,1232.4724231661735
2011-10-14,1252.149698071672
2011-10-17,1240.6682164395302
2011-10-18,1225.581964544498
2011-10-19,1244.845115398332
2011-10-20,1226.3271099341157
2011-10-21,1263.6170845468853
2011-10-24,1272.154057207688
2011-10-25,1260.8148142181562
2011-10-26,1258.9555472072307
2011-10-27,1310.1826237446762
2011-10-28,1309.2067871228783
2011-10-31,1274.3531782403136
2011-11-01,1221.060831523924
2011-11-02,1234.2040898849182
2011-11-03,1248.1240746470792
2011-11-04,1242.908826824898
2011-11-07,1240.183325615837
2011-11-08,1251.3341247397584
2011-11-09,1221.6561793690694
2011-11-10,1217.048982032324
2011-11-11,1251.5255692034993
2011-11-14,1236.3646019011921
2011-11-15,1222.501422096318
2011-11-16,1225.4135278190113
2011-11-17,1214.822906655337
2011-11-18,1207.6768031473077
2011-11-21,1173.2737678751057
2011-11-22,1167.9495831430645
2011-11-23,1144.762612750098
2011-11-24,1133.7989310069268
2011-11-25,1136.8295764389736
2011-11-28,1175.4163820143797
2011-11-29,1185.3790511840746
2011-11-30,1228.586662539679
2011-12-01,1226.9165741341303
2011-12-02,1228.838192453039
2011-12-05,1237.5301245698247
2011-12-06,1228.1663723622526
2011-12-07,1230.3349562998533
2011-12-08,1216.2658718885095
2011-12-09,1230.2748041008895
2011-12-12,1206.9071691693957
2011-12-13,1205.5782077081103
2011-12-14,1178.4657619804711
2011-12-15,1193.2361152483213
2011-12-16,1191.4914608554802
2011-12-19,1187.8257224717872
2011-12-20,1208.4288078088202
2011-12-21,1201.9415517620826
2011-12-22,1212.310313370989
2011-12-23,1221.6147645120177
2011-12-26,1222.2235287943506
2011-12-27,1224.3988001034284
2011-12-28,1209.1228582999322
2011-12-29,1216.7509438210257
2011-12-30,1231.6389414395235
2012-01-02,1241.3045963438074
2012-01-03,1260.1384145597558
2012-01-04,1245.1918588252274
2012-01-05,1223.6134914568815
2012-01-06,1220.2137135598823
2012-01-09,1214.09394804083
2012-01-10,1231.2210164159676
2012-01-11,1217.0773850272576
2012-01-12,1218.7140259059288
2012-01-13,1203.5544538099343
2012-01-16,1211.1917531608283
2012-01-17,1225.231674734619
2012-01-18,1228.7248384567802
2012-01-19,1236.3143787051768
2012-01-20,1234.1991707798718
2012-01-23,1246.8773737587394
2012-01-24,1239.5467369779622
2012-01-25,1232.6299326194
2012-01-26,1256.7264216156943
2012-01-27,1245.8255604946535
2012-01-30,1237.8935423798052
2012-01-31,1243.508209196842
2012-02-01,1265.0748133160005
2012-02-02,1260.8893013366692
2012-02-03,1271.7325750249624
2012-02-06,1269.7238047452138
2012-02-07,1283.5007880277092
2012-02-08,1281.080853142185
2012-02-09,1284.8407863562697
2012-02-10,1266.9456555875556
2012-02-13,1279.7668859702396
2012-02-14,1272.2847011613817
2012-02-15,1272.1158341154912
2012-02-16,1269.6661877975166
2012-02-17,1284.0804669765046
2012-02-20,1297.3453348721177
2012-02-21,1295.1444664586545
2012-02-22,1285.4874908825252
2012-02-23,1290.1570160587742
2012-02-24,1303.4169210885907
2012-02-27,1298.1909433362523
2012-02-28,1300.5873228335456
2012-02-29,1298.4216396250565
2012-03-01,1302.4761186108185
2012-03-02,1291.7554849401438
2012-03-05,1292.3686460384267
2012-03-06,1261.3972485610343
2012-03-07,1264.0198803983828
2012-03-08,1287.3435643475793
2012-03-09,1280.445988843181
2012-03-12,1278.2205162843727
2012-03-13,1292.7702842559238
2012-03-14,1287.548255334209
2012-03-15,1292.993546382068
2012-03-16,1304.6329636914254
2012-03-19,1311.9110810461711
2012-03-20,1303.4203432255397
2012-03-21,1301.0808164686284
2012-03-22,1293.6514582515722
2012-03-23,1297.5209089242405
2012-03-26,1310.9832641903931
2012-03-27,1304.0358613899334
2012-03-28,1292.8826445894454
2012-03-29,1281.8274746038999
2012-03-30,1292.0403512450664
2012-04-02,1307.7591277790816
2012-04-03,1298.8211926191568
2012-04-04,1261.3498660609062
2012-04-05,1256.9244796200733
2012-04-06,1257.5062913446386
2012-04-09,1258.1092281583876
2012-04-10,1239.4414253765722
2012-04-11,1245.5587428820718
2012-04-12,1255.700541891614
2012-04-13,1237.7627287967143
2012-04-16,1242.5799524888741
2012-04-17,1264.0793602402546
2012-04-18,1259.7178733120054
2012-04-19,1256.5626708807274
2012-04-20,1270.8329211522125
2012-04-23,1245.753472256154
2012-04-24,1259.8878483241228
2012-04-25,1262.9724369003536
2012-04-26,1267.8762259948264
2012-04-27,1276.454075225386
2012-04-30,1270.821890345898
2012-05-01,1274.6576364385955
2012-05-02,1265.6621652825477
2012-05-03,1268.9295458673553
2012-05-04,1253.5512540013026
2012-05-07,1250.8416553262887
2012-05-08,1235.6328354836103
2012-05-09,1227.5820349571281
2012-05-10,1233.495613384119
2012-05-11,1235.6975652013227
2012-05-14,1210.217245190277
2012-05-15,1201.31313774595
2012-05-16,1189.399003741828
2012-05-17,1179.4930230844573
2012-05-18,1170.6139935053056
2012-05-21,1175.496534897211
2012-05-22,1192.6786992239618
2012-05-23,1157.9900742493824
2012-05-24,1169.0517520123028
2012-05-25,1169.0158980767064
2012-05-28,1170.4391877488629
2012-05-29,1170.8183328507157
2012-05-30,1147.2369637761094
2012-05-31,1145.2836811272089
2012-06-01,1131.4491240804107
2012-06-04,1136.9984421205625
2012-06-05,1136.886530711959
2012-06-06,1157.6152008745466
2012-06-07,1169.4680548552667
2012-06-08,1164.9053727390979
2012-06-11,1169.7372486387228
2012-06-12,1174.9511847139026
2012-06-13,1183.637507807414
2012-06-14,1184.681614454406
2012-06-15,1195.2770371178115
2012-06-18,1194.4079185821518
2012-06-19,1219.9946948127717
2012-06-20,1227.7652309216703
2012-06-21,1217.6341668067546
2012-06-22,1207.618843754686
2012-06-25,1192.7891277841973
2012-06-26,1194.095493902872
2012-06-27,1207.677529930246
2012-06-28,1205.7904325160262
2012-06-29,1248.2448680661705
2012-07-02,1254.1451230693551
2012-07-03,1265.844126811124
2012-07-04,1258.7447673024099
2012-07-05,1246.2545811404063
2012-07-06,1234.2496051478427
2012-07-09,1231.9539830130675
2012-07-10,1233.928539162988
2012-07-11,1237.8497430224065
2012-07-12,1219.7357942354981
2012-07-13,1238.5861068185152
2012-07-16,1242.753879574318
2012-07-17,1238.9486930787089
2012-07-18,1257.1180694674256
2012-07-19,1266.3013424257413
2012-07-20,1244.6566288600088
2012-07-23,1216.8333398288119
2012-07-24,1206.3524339724113
2012-07-25,1207.16244020012
2012-07-26,1242.150258750344
2012-07-27,1260.5991442046766
2012-07-30,1266.9616612615127
2012-07-31,1269.336745502329
2012-08-01,1274.1929608196215
2012-08-02,1254.8401288361183
2012-08-03,1288.64540980193
2012-08-06,1299.608365416846
2012-08-07,1310.2191540705587
2012-08-08,1307.5246502715302
2012-08-09,1305.1840090253156
2012-08-10,1303.2757536384377
2012-08-13,1302.938769636398
2012-08-14,1308.216773225849
2012-08-15,1305.8329947270197
2012-08-16,1314.5906310364546
2012-08-17,1310.881829437754
2012-08-20,1312.6569158447762
2012-08-21,1325.0085891060905
2012-08-22,1309.3619610074531
2012-08-23,1314.244850502323
2012-08-24,1311.3134516191037
2012-08-27,1314.55574283578
2012-08-28,1311.6276730882785
2012-08-29,1306.5155363246945
2012-08-30,1297.9934899033155
2012-08-31,1308.6736380606487
2012-09-03,1315.6862308017676
2012-09-04,1302.372132966372
2012-09-05,1303.7964533116067
2012-09-06,1325.6590283994228
2012-09-07,1338.0592168405637
2012-09-10,1331.6006594972569
2012-09-11,1343.7283457194624
2012-09-12,1350.155962209273
2012-09-13,1353.761849769143
2012-09-14,1380.0923237135025
2012-09-17,1373.5379323063892
2012-09-18,1366.9127041939414
2012-09-19,1372.2996836738828
2012-09-20,1361.1737858992856
2012-09-21,1372.4584546065753
2012-09-24,1364.2879686762856
2012-09-25,1373.2596566930433
2012-09-26,1343.2752483995355
2012-09-27,1348.90801330919
2012-09-28,1332.524484805606
2012-10-01,1347.0769364988867
2012-10-02,1348.8601403423565
2012-10-03,1343.2312523406968
2012-10-04,1352.5380570248167
2012-10-05,1366.525545554788
2012-10-08,1348.8051007254887
2012-10-09,1336.5724057418104
2012-10-10,1329.1713741565538
2012-10-11,1336.5104497853365
2012-10-12,1334.7609843688554
2012-10-15,1337.4441112907143
2012-10-16,1359.4407367125773
2012-10-17,1372.8559688049081
2012-10-18,1373.5596227336953
2012-10-19,1361.6582693819787
2012-10-22,1359.2902620180005
2012-10-23,1330.4173121939875
2012-10-24,1332.08207863325
2012-10-25,1334.4241687782628
2012-10-26,1334.9413473457118
2012-10-29,1324.4165144500744
2012-10-30,1338.9344890600055
2012-10-31,1332.7923252212972
2012-11-01,1341.9389706820198
2012-11-02,1335.064831637224
2012-11-05,1324.6188969594223
2012-11-06,1333.137327732221
2012-11-07,1317.298966232299
2012-11-08,1311.491436117423
2012-11-09,1308.6912191586205
2012-11-12,1304.553509613827
2012-11-13,1305.9244909283677
2012-11-14,1298.347420383318
2012-11-15,1290.3906542406078
2012-11-16,1272.6733842492297
2012-11-19,1303.5243568049323
2012-11-20,1303.0043083292653
2012-11-21,1308.3109362202874
2012-11-22,1319.220940319362
2012-11-23,1332.109654666871
2012-11-26,1329.4801697145601
2012-11-27,1327.7302185554315
2012-11-28,1328.8797214697397
2012-11-29,1346.7795361798849
2012-11-30,1345.69779841308
2012-12-03,1352.898716043199
2012-12-04,1355.6049447530559
2012-12-05,1357.1686702537127
2012-12-06,1355.8473089879947
2012-12-07,1353.812996419258
2012-12-10,1358.9447872745477
2012-12-11,1369.2021904130215
2012-12-12,1375.0377390064582
2012-12-13,1374.3186382252175
2012-12-14,1372.446275270685
2012-12-17,1375.2228788231423
2012-12-18,1382.8422384880203
2012-12-19,1388.5612838690324
2012-12-20,1385.9356302609438
2012-12-21,1382.690935768486
2012-12-24,1380.648434299133
2012-12-25,1380.5794570797234
2012-12-26,1381.619818957843
2012-12-27,1381.7688913378793
2012-12-28,1374.3873535894681
2012-12-31,1374.4459474901294
2013-01-01,1374.6234410053885
2013-01-02,1397.3675781647962
2013-01-03,1394.367725470244
2013-01-04,1395.811184949273
2013-01-07,1394.8588959525089
2013-01-08,1394.6918534769054
2013-01-09,1399.536097125422
2013-01-10,1411.7423198640117
2013-01-11,1421.189290954103
2013-01-14,1417.4555122822076
2013-01-15,1416.1852451385728
2013-01-16,1409.0690684471158
2013-01-17,1419.7398680803879
2013-01-18,1410.8825132293803
2013-01-21,1417.559899203631
2013-01-22,1415.3176071799444
2013-01-23,1418.3948311437362
2013-01-24,1430.076915529003
2013-01-25,1440.8644659681422
2013-01-28,1437.41792174188
2013-01-29,1449.235559657603
2013-01-30,1451.8682321760705
2013-01-31,1446.4198273342804
2013-02-01,1453.744872825264
2013-02-04,1427.9895662302122
2013-02-05,1430.0406520589102
2013-02-06,1426.5169119306847
2013-02-07,1410.3159572581346
2013-02-08,1422.7077384533382
2013-02-11,1420.035418709143
2013-02-12,1431.438411435467
2013-02-13,1433.2599557304927
2013-02-14,1422.2688397682766
2013-02-15,1418.4393333926312
2013-02-18,1420.3545968078736
2013-02-19,1434.0245559851166
2013-02-20,1434.5769539698715
2013-02-21,1405.453965490121
2013-02-22,1420.3074184912648
2013-02-25,1423.5036655060976
2013-02-26,1397.4878693427831
2013-02-27,1409.754289227334
2013-02-28,1421.6906939153707
2013-03-01,1413.3464810258663
2013-03-04,1418.719793895056
2013-03-05,1440.303704775409
2013-03-06,1441.0287717475853
2013-03-07,1446.9834334241807
2013-03-08,1446.659847815194
2013-03-11,1451.2600005185366
2013-03-12,1453.6837800467915
2013-03-13,1445.4561710753885
2013-03-14,1461.7900329647064
2013-03-15,1471.7240326435897
2013-03-18,1458.2445116525669
2013-03-19,1456.4567223678305
2013-03-20,1465.8202261004644
2013-03-21,1461.6073061180346
2013-03-22,1469.359814198921
2013-03-25,1461.0539763309844
2013-03-26,1460.6370281019358
2013-03-27,1450.5154228066392
2013-03-28,1460.317399123996
2013-03-29,1459.7223873477387
2013-04-01,1459.0483684587484
2013-04-02,1474.1582134562127
2013-04-03,1465.8044812018227
2013-04-04,1454.9316774056206
2013-04-05,1454.5080846119379
2013-04-08,1457.7810254491467
2013-04-09,1467.9439080517757
2013-04-10,1488.8771510996
2013-04-11,1502.9516599159147
2013-04-12,1496.9982732000835
2013-04-15,1496.4411458507072
2013-04-16,1485.9326546082266
2013-04-17,1465.481910352632
2013-04-18,1471.2462053993797
2013-04-19,1473.9895789038417
2013-04-22,1475.4831281136603
2013-04-23,1500.966186715279
2013-04-24,1510.9845445627893
2013-04-25,1524.716502192702
2013-04-26,1524.034755129018
2013-04-29,1538.2167591434247
2013-04-30,1545.680093567969
2013-05-01,1544.9954128704192
2013-05-02,1534.053439116916
2013-05-03,1547.33988150913
2013-05-06,1540.5429664524668
2013-05-07,1541.256696428331
2013-05-08,1560.8926423223254
2013-05-09,1552.8923704771512
2013-05-10,1543.9511220740044
2013-05-13,1543.796364463017
2013-05-14,1545.6217363657918
2013-05-15,1542.2705765988967
2013-05-16,1545.9251274512299
2013-05-17,1535.3951850030398
2013-05-20,1545.0080716537634
2013-05-21,1548.91415823318
2013-05-22,1549.3136337689552
2013-05-23,1525.1117967444259
2013-05-24,1527.3243466052961
2013-05-27,1528.4738208178735
2013-05-28,1534.31493557516
2013-05-29,1516.8895319280273
2013-05-30,1524.3738874684655
2013-05-31,1501.0474176377058
2013-06-03,1495.7906617905765
2013-06-04,1503.3342687030708
2013-06-05,1481.1633726363814
2013-06-06,1475.8922233449161
2013-06-07,1492.8993560148713
2013-06-10,1492.1129895416632
2013-06-11,1489.1106047000817
2013-06-12,1494.5215901508413
2013-06-13,1486.7889620656515
2013-06-14,1495.1676230103471
2013-06-17,1510.8069979525867
2013-06-18,1507.9342162939904
2013-06-19,1512.2199800600765
2013-06-20,1443.7613749607804
2013-06-21,1430.32520756747
2013-06-24,1407.8560255528557
2013-06-25,1420.678202423118
2013-06-26,1439.980996900346
2013-06-27,1453.605061084764
2013-06-28,1449.7664508609091
2013-07-01,1462.2751332870682
2013-07-02,1461.508448070979
2013-07-03,1446.801004827712
2013-07-04,1467.8560247465682
2013-07-05,1446.754863839594
2013-07-08,1465.2150577571836
2013-07-09,1468.2747117249314
2013-07-10,1479.2114591169363
2013-07-11,1501.8010663648042
2013-07-12,1502.0946921275333
2013-07-15,1506.2082763985024
2013-07-16,1506.5537255670276
2013-07-17,1508.6720269711734
2013-07-18,1516.8176745125008
2013-07-19,1521.4780786413942
2013-07-22,1531.2824888840605
2013-07-23,1527.6398811396239
2013-07-24,1533.571460816086
2013-07-25,1527.2615341940357
2013-07-26,1526.3740532560319
2013-07-29,1525.564010047052
2013-07-30,1523.9776846278298
2013-07-31,1524.6576587124978
2013-08-01,1526.1696215590284
2013-08-02,1537.2003103699
2013-08-05,1536.4621126709826
2013-08-06,1539.8197974471184
2013-08-07,1537.9832138936865
2013-08-08,1548.9758963119639
2013-08-09,1551.984020430748
2013-08-12,1546.0934001981457
2013-08-13,1547.755062623238
2013-08-14,1554.5078065933342
2013-08-15,1537.010500649655
2013-08-16,1545.8145504498118
2013-08-19,1544.3257727820874
2013-08-20,1542.963055995079
2013-08-21,1530.179370577764
2013-08-22,1532.7778967314052
2013-08-23,1545.6071292341078
2013-08-26,1545.2398110567733
2013-08-27,1532.2208829189458
2013-08-28,1523.4351864090502
2013-08-29,1522.603249447855
2013-08-30,1509.1339069564624
2013-09-02,1535.226898801996
2013-09-03,1524.7075975884375
2013-09-04,1533.0349775588936
2013-09-05,1531.3671219247356
2013-09-06,1542.37524820618
2013-09-09,1551.41449966733
2013-09-10,1562.8137378091994
2013-09-11,1573.262349456156
2013-09-12,1572.7654920517064
2013-09-13,1571.1464400452296
2013-09-16,1589.2952666806214
2013-09-17,1583.023220058841
2013-09-18,1586.3476832164429
2013-09-19,1611.730758608995
2013-09-20,1606.5614997247883
2013-09-23,1602.1742600046641
2013-09-24,1605.680166683542
2013-09-25,1608.3564560035254
2013-09-26,1609.4700338286243
2013-09-27,1613.781862719361
2013-09-30,1605.3555925084195
2013-10-01,1608.7652591189378
2013-10-02,1605.2042054653564
2013-10-03,1605.8461628112052
2013-10-04,1601.2198824910633
2013-10-07,1592.9625100730957
2013-10-08,1587.6808931915484
2013-10-09,1570.2143978087915
2013-10-10,1588.5745335730142
2013-10-11,1598.9499505769063
2013-10-14,1606.1487328833284
