Date,USA IMI VALUE WEIGHTED
1999-08-04,1149.131123821009
1999-08-05,1148.8216881139263
1999-08-06,1139.8155582043767
1999-08-09,1148.0412715921773
1999-08-10,1131.3667322849028
1999-08-11,1153.782998027316
1999-08-12,1153.156800697219
1999-08-13,1181.247869326631
1999-08-16,1181.6669848583783
1999-08-17,1199.302989390356
1999-08-18,1187.7962472820552
1999-08-19,1172.100257672993
1999-08-20,1178.1030585511965
1999-08-23,1200.6118578927494
1999-08-24,1205.2184422574103
1999-08-25,1219.9357138460014
1999-08-26,1210.747576356627
1999-08-27,1197.1999905326015
1999-08-30,1177.1233362716418
1999-08-31,1161.4603809801704
1999-09-01,1166.8300512195005
1999-09-02,1142.799994185404
1999-09-03,1182.124487555375
1999-09-06,1184.9183155180224
1999-09-07,1177.6874097438597
1999-09-08,1172.42353289132
1999-09-09,1177.3854004052253
1999-09-10,1190.220966572472
1999-09-13,1195.5348306853014
1999-09-14,1181.5049857472627
1999-09-15,1175.0832940023934
1999-09-16,1169.0601062615085
1999-09-17,1179.3311704280798
1999-09-20,1174.753428821751
1999-09-21,1146.3539613823855
1999-09-22,1142.994732263394
1999-09-23,1130.803823868626
1999-09-24,1122.3076673757635
1999-09-27,1128.6026522328568
1999-09-28,1117.468616756703
1999-09-29,1102.4869795361878
1999-09-30,1108.6087657147466
1999-10-01,1099.3166870471598
1999-10-04,1115.3734165988378
1999-10-05,1112.879971107664
1999-10-06,1126.5694713706098
1999-10-07,1116.8945037579613
1999-10-08,1137.6328890682448
1999-10-11,1136.624762891301
1999-10-12,1110.4613437754451
1999-10-13,1088.8708707219578
1999-10-14,1087.3874107660047
1999-10-15,1050.705145798671
1999-10-18,1057.494329929581
1999-10-19,1067.6081820599748
1999-10-20,1082.231528774739
1999-10-21,1074.757150325171
1999-10-22,1105.7010403814797
1999-10-25,1100.6745054644311
1999-10-26,1100.4806368958798
1999-10-27,1120.0783407761169
1999-10-28,1156.9110279660056
1999-10-29,1171.8378483889148
1999-11-01,1167.0188652217396
1999-11-02,1165.5307268643674
1999-11-03,1170.1877668983154
1999-11-04,1179.0203563170546
1999-11-05,1189.94571261513
1999-11-08,1198.234750039776
1999-11-09,1186.4067280691058
1999-11-10,1185.740884472571
1999-11-11,1189.5774998477573
1999-11-12,1214.467626871438
1999-11-15,1218.5886297081856
1999-11-16,1236.3904975359894
1999-11-17,1219.3608835037926
1999-11-18,1234.9841330772247
1999-11-19,1233.6105966879627
1999-11-22,1223.719869060478
1999-11-23,1212.2838971523006
1999-11-24,1228.3314448933686
1999-11-25,1228.5121704615233
1999-11-26,1237.8724740810753
1999-11-29,1236.1104712454373
1999-11-30,1231.8730508104409
1999-12-01,1232.719196570274
1999-12-02,1242.8345023065817
1999-12-03,1263.0480971089207
1999-12-06,1225.659674918605
1999-12-07,1214.2824456869469
1999-12-08,1208.0668143723808
1999-12-09,1214.3118426362364
1999-12-10,1219.8908299596953
1999-12-13,1221.6288550847705
1999-12-14,1219.5264184117755
1999-12-15,1224.5511097974536
1999-12-16,1207.953624308548
1999-12-17,1219.313304730998
1999-12-20,1216.9797388178215
1999-12-21,1224.6986612601338
1999-12-22,1227.4908602241767
1999-12-23,1236.152373119518
1999-12-24,1236.152373119518
1999-12-27,1234.582486061586
1999-12-28,1245.9014871708168
1999-12-29,1257.28494850339
1999-12-30,1264.3032345440956
1999-12-31,1272.3200054872145
2000-01-03,1234.597188674585
2000-01-04,1180.7539549041123
2000-01-05,1183.3898383920744
2000-01-06,1190.5485736714552
2000-01-07,1225.5359148818034
2000-01-10,1233.7907475521683
2000-01-11,1217.8084796573355
2000-01-12,1220.1364016907203
2000-01-13,1234.4636650886625
2000-01-14,1260.5940850455838
2000-01-17,1265.6574650360974
2000-01-18,1254.565458287195
2000-01-19,1256.103098506031
2000-01-20,1244.888709357827
2000-01-21,1245.7384928239053
2000-01-24,1228.7639599231375
2000-01-25,1219.438155521772
2000-01-26,1229.8923369396823
2000-01-27,1244.4040767628273
2000-01-28,1227.152891927882
2000-01-31,1244.2149289805113
2000-02-01,1259.762591098251
2000-02-02,1258.8623671371708
2000-02-03,1252.669784851337
2000-02-04,1252.9740258466547
2000-02-07,1251.391885113984
2000-02-08,1246.3556597076556
2000-02-09,1220.6760685240047
2000-02-10,1219.7804878294578
2000-02-11,1203.9918244778544
2000-02-14,1212.8255451001946
2000-02-15,1219.9331859450924
2000-02-16,1213.7225751675999
2000-02-17,1210.1122498613381
2000-02-18,1181.901230133032
2000-02-21,1179.566285197356
2000-02-22,1159.7394611032923
2000-02-23,1159.5003906932175
2000-02-24,1158.0192410777559
2000-02-25,1168.9626704227999
2000-02-28,1196.5943181657365
2000-02-29,1217.945849165
2000-03-01,1224.207465732418
2000-03-02,1224.9251887935386
2000-03-03,1249.71071581149
2000-03-06,1238.5320777648824
2000-03-07,1219.061588930867
2000-03-08,1224.9987582364429
2000-03-09,1229.6679814772388
2000-03-10,1231.2858018410031
2000-03-13,1220.7305142888893
2000-03-14,1209.3642082830888
2000-03-15,1232.7463815668305
2000-03-16,1286.9920255645172
2000-03-17,1289.7573273393396
2000-03-20,1276.615682327292
2000-03-21,1296.564342128226
2000-03-22,1314.1889678749264
2000-03-23,1320.9497200192984
2000-03-24,1320.9351373619982
2000-03-27,1313.1466274209322
2000-03-28,1308.538389643425
2000-03-29,1328.5430816954665
2000-03-30,1322.400793099714
2000-03-31,1333.5920810433245
2000-04-03,1342.705858223779
2000-04-04,1329.9292271254565
2000-04-05,1315.4535379845713
2000-04-06,1339.947963613435
2000-04-07,1341.514737616653
2000-04-10,1336.6054372424762
2000-04-11,1334.990125184458
2000-04-12,1331.9672845281166
2000-04-13,1320.852227727069
2000-04-14,1247.073798853958
2000-04-17,1266.9805781401215
2000-04-18,1304.6201239624563
2000-04-19,1310.760928011259
2000-04-20,1322.4532102775263
2000-04-21,1322.4532102775263
2000-04-24,1325.8470463238104
2000-04-25,1381.3170974937511
2000-04-26,1375.7946394079672
2000-04-27,1389.221871726342
2000-04-28,1385.0422043374797
2000-05-01,1406.0261770292102
2000-05-02,1392.4523811361303
2000-05-03,1389.1523036448928
2000-05-04,1391.181631191846
2000-05-05,1403.3526244330533
2000-05-08,1403.8937919458535
2000-05-09,1383.0301230660173
2000-05-10,1347.982578882489
2000-05-11,1383.7041770283809
2000-05-12,1390.5149105819853
2000-05-15,1401.8051338934497
2000-05-16,1427.9771871251253
2000-05-17,1434.095137101663
2000-05-18,1427.9192317880818
2000-05-19,1406.9380978420518
2000-05-22,1381.192450387533
2000-05-23,1362.5137116766125
2000-05-24,1378.51785449686
2000-05-25,1360.974049893837
2000-05-26,1328.710608560519
2000-05-29,1326.1475679155712
2000-05-30,1347.5770782682962
2000-05-31,1356.0823953938577
2000-06-01,1372.164386294457
2000-06-02,1374.7039954935601
2000-06-05,1364.4426415666744
2000-06-06,1336.578109200489
2000-06-07,1346.7111553453476
2000-06-08,1340.5851264660505
2000-06-09,1341.0797542590324
2000-06-12,1332.4399515169862
2000-06-13,1331.9794199366622
2000-06-14,1337.2231059957887
2000-06-15,1340.1437892076754
2000-06-16,1308.0347965481196
2000-06-19,1318.7941576792969
2000-06-20,1315.5295520145444
2000-06-21,1327.425085366221
2000-06-22,1322.7084091806241
2000-06-23,1323.1257242775453
2000-06-26,1329.1180217988667
2000-06-27,1320.370017336417
2000-06-28,1321.6418898268591
2000-06-29,1308.8624046909442
2000-06-30,1288.3908164268967
2000-07-03,1320.543012795542
2000-07-04,1322.9064629421464
2000-07-05,1307.4834275520916
2000-07-06,1315.8542939909687
2000-07-07,1339.1871556618398
2000-07-10,1337.8314481156244
2000-07-11,1346.4714378665512
2000-07-12,1363.7737430132634
2000-07-13,1378.1572735702696
2000-07-14,1381.3390708897875
2000-07-17,1377.8320777162903
2000-07-18,1373.883290811285
2000-07-19,1378.497048436069
2000-07-20,1388.7674442497103
2000-07-21,1366.3494518635302
2000-07-24,1355.2666317457142
2000-07-25,1348.5052123256746
2000-07-26,1331.910212922691
2000-07-27,1338.9862393227768
2000-07-28,1338.0753445391465
2000-07-31,1347.4833832537995
2000-08-01,1360.7293519424343
2000-08-02,1382.6523515822134
2000-08-03,1408.3207520266003
2000-08-04,1415.8228834557121
2000-08-07,1429.759803829993
2000-08-08,1447.7406623056784
2000-08-09,1443.537675520202
2000-08-10,1421.5774293352638
2000-08-11,1445.4110797201145
2000-08-14,1459.868621039934
2000-08-15,1435.1162984751634
2000-08-16,1433.8157666454263
2000-08-17,1438.3336438159613
2000-08-18,1443.3990555117466
2000-08-21,1454.483391257887
2000-08-22,1466.4427346417037
2000-08-23,1471.4102537575463
2000-08-24,1457.4193561622565
2000-08-25,1453.4201697010885
2000-08-28,1468.306631401531
2000-08-29,1471.6148076245206
2000-08-30,1474.8154601111432
2000-08-31,1492.4049731370362
2000-09-01,1479.5370029439528
2000-09-04,1479.9481224846172
2000-09-05,1503.3082375191132
2000-09-06,1520.028704707685
2000-09-07,1535.9970393743995
2000-09-08,1545.6448660702033
2000-09-11,1560.325101409137
2000-09-12,1559.5778128510935
2000-09-13,1551.4745570473349
2000-09-14,1554.024216546708
2000-09-15,1537.813204179313
2000-09-18,1526.018703755408
2000-09-19,1529.7696855204754
2000-09-20,1526.7780041550793
2000-09-21,1513.046716994113
2000-09-22,1472.0500824238375
2000-09-25,1484.0151185508487
2000-09-26,1464.505809966752
2000-09-27,1465.921851347664
2000-09-28,1494.2524777831434
2000-09-29,1487.126840759724
2000-10-02,1490.50650105602
2000-10-03,1492.798802033714
2000-10-04,1499.248385343237
2000-10-05,1503.8783201654546
2000-10-06,1477.5986177768168
2000-10-09,1474.607478802518
2000-10-10,1462.0808418083343
2000-10-11,1434.2761389395223
2000-10-12,1416.458858273849
2000-10-13,1453.2950452872283
2000-10-16,1475.0237326922538
2000-10-17,1449.1882090812187
2000-10-18,1447.6847984126655
2000-10-19,1497.3088905889504
2000-10-20,1507.9044510306865
2000-10-23,1510.1596563371172
2000-10-24,1520.6402195477872
2000-10-25,1517.7504184656566
2000-10-26,1514.8108390716166
2000-10-27,1512.1620699370508
2000-10-30,1545.659802557115
2000-10-31,1563.7947625823201
2000-11-01,1540.0471954789125
2000-11-02,1541.7521296429097
2000-11-03,1529.2298816307418
2000-11-06,1540.932095561895
2000-11-07,1539.9155610359
2000-11-08,1542.0491217652793
2000-11-09,1529.1270775322794
2000-11-10,1497.7981501460124
2000-11-13,1495.0203446469218
2000-11-14,1515.8111308763112
2000-11-15,1520.0738352064454
2000-11-16,1519.5441443982024
2000-11-17,1517.3839374764796
2000-11-20,1500.7829816718813
2000-11-21,1509.88990468944
2000-11-22,1494.7391782400612
2000-11-23,1496.780444188257
2000-11-24,1515.996535958825
2000-11-27,1505.8472123733775
2000-11-28,1489.4314270397501
2000-11-29,1490.4684647363015
2000-11-30,1454.173010936508
2000-12-01,1459.1760521187518
2000-12-04,1438.6230435655461
2000-12-05,1487.4816272237817
2000-12-06,1464.7092699779564
2000-12-07,1447.9466397574586
2000-12-08,1481.6460074139734
2000-12-11,1513.8261256860023
2000-12-12,1510.9506064307839
2000-12-13,1506.0965429464427
2000-12-14,1464.3385920765609
2000-12-15,1426.4862721985476
2000-12-18,1447.783763172743
2000-12-19,1445.9031905468703
2000-12-20,1387.1370410682196
2000-12-21,1387.4503920861507
2000-12-22,1401.9473382150913
2000-12-25,1401.9473382150913
2000-12-26,1405.9827880203309
2000-12-27,1423.4456604830684
2000-12-28,1446.2678004234326
2000-12-29,1417.1458884663532
2001-01-01,1417.1458884663532
2001-01-02,1378.8923999216836
2001-01-03,1438.3410180112737
2001-01-04,1437.84307777426
2001-01-05,1395.7567380673513
2001-01-08,1397.175013458254
2001-01-09,1414.9957132875695
2001-01-10,1431.609632318339
2001-01-11,1428.0347998779464
2001-01-12,1426.4809123956354
2001-01-15,1436.7787734331534
2001-01-16,1453.6902205480694
2001-01-17,1470.7271651551941
2001-01-18,1455.441133554603
2001-01-19,1458.9940982767705
2001-01-22,1464.623802098795
2001-01-23,1476.7053345907843
2001-01-24,1509.1182031276387
2001-01-25,1512.2667260637413
2001-01-26,1506.9313116303993
2001-01-29,1529.9121953429465
2001-01-30,1534.9036280043886
2001-01-31,1520.517252013501
2001-02-01,1512.7312472197063
2001-02-02,1504.682400966744
2001-02-05,1499.64953440543
2001-02-06,1513.0199445138762
2001-02-07,1505.4742824386271
2001-02-08,1522.6092600062268
2001-02-09,1499.2892974443364
2001-02-12,1508.7795413072374
2001-02-13,1516.0938668422502
2001-02-14,1513.140084709989
2001-02-15,1547.780876321066
2001-02-16,1510.542192349114
2001-02-19,1502.5010747604622
2001-02-20,1501.9268515189356
2001-02-21,1471.0859300749564
2001-02-22,1476.1355756765604
2001-02-23,1468.689427489974
2001-02-26,1497.2784761244422
2001-02-27,1476.8011005360033
2001-02-28,1458.0631173635772
2001-03-01,1437.5410378521215
2001-03-02,1435.3531994313212
2001-03-05,1453.1870583912414
2001-03-06,1463.751312073137
2001-03-07,1485.14409951637
2001-03-08,1484.9365448892609
2001-03-09,1459.951402194451
2001-03-12,1413.8102564348915
2001-03-13,1442.074093272818
2001-03-14,1413.978729919469
2001-03-15,1430.9971313102901
2001-03-16,1421.2081378921962
2001-03-19,1443.2576847306868
2001-03-20,1408.7700365057603
2001-03-21,1392.0817817397117
2001-03-22,1395.6371952022428
2001-03-23,1406.4684382548014
2001-03-26,1423.6566961093117
2001-03-27,1446.124452892848
2001-03-28,1434.6643076557007
2001-03-29,1446.0763587684185
2001-03-30,1458.7339398969443
2001-04-02,1445.6997023056583
2001-04-03,1394.8186066038036
2001-04-04,1367.8749839171128
2001-04-05,1426.8992850889265
2001-04-06,1389.8902797170347
2001-04-09,1402.5632868561513
2001-04-10,1454.6470171132494
2001-04-11,1456.5534146385794
2001-04-12,1456.8071197003258
2001-04-13,1456.8071197003258
2001-04-16,1470.1598830885916
2001-04-17,1485.7447220921133
2001-04-18,1550.4167910189012
2001-04-19,1535.0114500385616
2001-04-20,1500.8481706104012
2001-04-23,1493.3143173862054
2001-04-24,1490.9634241877775
2001-04-25,1503.5422646026825
2001-04-26,1507.9752113841457
2001-04-27,1544.5595267008591
2001-04-30,1550.0419781475237
2001-05-01,1557.1988800000668
2001-05-02,1557.7615774187163
2001-05-03,1538.0385671135919
2001-05-04,1554.322167510397
2001-05-07,1555.8332819141597
2001-05-08,1562.9669989683266
2001-05-09,1562.579403264793
2001-05-10,1570.4078689548435
2001-05-11,1572.4848478378908
2001-05-14,1582.47271545853
2001-05-15,1577.8092744765033
2001-05-16,1602.9076566178858
2001-05-17,1615.3689156081266
2001-05-18,1628.0235151749348
2001-05-21,1650.5961832992414
2001-05-22,1666.5725584036304
2001-05-23,1655.5845273486839
2001-05-24,1665.9496201063614
2001-05-25,1654.1326370230329
2001-05-28,1647.8819177970286
2001-05-29,1651.4406824914481
2001-05-30,1624.290223671891
2001-05-31,1655.1892499187043
2001-06-01,1664.5005061090562
2001-06-04,1668.9991938421422
2001-06-05,1687.637207317929
2001-06-06,1674.8224114756672
2001-06-07,1672.4873246603747
2001-06-08,1665.3367697190977
2001-06-11,1666.52549023942
2001-06-12,1652.0872733182184
2001-06-13,1634.365137646008
2001-06-14,1591.2242822826918
2001-06-15,1579.4983409275499
2001-06-18,1574.6933009969005
2001-06-19,1582.8356119978516
2001-06-20,1605.2497996334716
2001-06-21,1620.875804090013
2001-06-22,1605.950367256068
2001-06-25,1583.3051875387075
2001-06-26,1583.3656127084612
2001-06-27,1585.7169068778637
2001-06-28,1626.1073458242038
2001-06-29,1641.0909299521422
2001-07-02,1649.9963593566242
2001-07-03,1646.5971283551767
2001-07-04,1648.446690603994
2001-07-05,1652.2352423563052
2001-07-06,1606.3400903763284
2001-07-09,1605.6988932275435
2001-07-10,1576.551706630546
2001-07-11,1566.8848674737692
2001-07-12,1617.9737944869792
2001-07-13,1627.3770517270166
2001-07-16,1607.5263835209505
2001-07-17,1629.2204561402825
2001-07-18,1584.207758697492
2001-07-19,1593.4588307726824
2001-07-20,1582.8937959773475
2001-07-23,1571.202062868652
2001-07-24,1533.2158454384432
2001-07-25,1545.32239354179
2001-07-26,1566.8140596070389
2001-07-27,1575.9105219555133
2001-07-30,1572.9691633381028
2001-07-31,1581.3338094741541
2001-08-01,1580.690195171899
2001-08-02,1580.734546436577
2001-08-03,1567.7041074599524
2001-08-06,1560.52643111943
2001-08-07,1570.9748686014088
2001-08-08,1549.394668007903
2001-08-09,1526.4925779994228
2001-08-10,1524.1751838804093
2001-08-13,1520.3060156042395
2001-08-14,1521.193739876302
2001-08-15,1489.8532721057607
2001-08-16,1491.9620445187256
2001-08-17,1463.218856946206
2001-08-20,1476.700356658549
2001-08-21,1462.6770562076201
2001-08-22,1458.0715758728309
2001-08-23,1466.0445478091713
2001-08-24,1486.8596406261552
2001-08-27,1486.1151611705661
2001-08-28,1470.410088745616
2001-08-29,1456.5428395191898
2001-08-30,1439.3424151541064
2001-08-31,1447.7878953272952
2001-09-03,1450.9026199476482
2001-09-04,1477.4064001359868
2001-09-05,1475.1166807982531
2001-09-06,1442.792217111761
2001-09-07,1396.0328537779199
2001-09-10,1403.6187778337323
2001-09-11,1391.1772454458026
2001-09-12,1393.9048740409069
2001-09-13,1389.8394980848316
2001-09-14,1371.2703203305018
2001-09-17,1297.3892554255278
2001-09-18,1287.9909382182543
2001-09-19,1255.9223029509758
2001-09-20,1219.120205714693
2001-09-21,1209.9392041447427
2001-09-24,1255.91761035686
2001-09-25,1254.3975183359541
2001-09-26,1248.3976353506268
2001-09-27,1263.743659010475
2001-09-28,1308.93722904573
2001-10-01,1294.258837848597
2001-10-02,1309.1835311292489
2001-10-03,1329.4616328158959
2001-10-04,1336.72414668644
2001-10-05,1326.1022482968813
2001-10-08,1314.2977436709573
2001-10-09,1310.6145064322845
2001-10-10,1350.1758612945464
2001-10-11,1385.076297568359
2001-10-12,1367.8123842114246
2001-10-15,1365.2379010763798
2001-10-16,1372.930575153437
2001-10-17,1351.753378656335
2001-10-18,1344.1614898752728
2001-10-19,1356.793644156679
2001-10-22,1383.0199913662157
2001-10-23,1382.6547518672944
2001-10-24,1374.4926133702907
2001-10-25,1384.404608784824
2001-10-26,1397.7130094698143
2001-10-29,1350.9803872698553
2001-10-30,1322.229923870226
2001-10-31,1337.2834608111773
2001-11-01,1353.938245667233
2001-11-02,1361.0978911968039
2001-11-05,1390.9121660690128
2001-11-06,1409.2833535956097
2001-11-07,1401.4647222523708
2001-11-08,1414.1378985739746
2001-11-09,1412.1328909466997
2001-11-12,1408.431257805317
2001-11-13,1454.1896340889868
2001-11-14,1458.260161224476
2001-11-15,1463.6483740465915
2001-11-16,1455.0738547241003
2001-11-19,1481.0234665993194
2001-11-20,1465.8452589278381
2001-11-21,1468.5764486610383
2001-11-22,1463.6486200498225
2001-11-23,1486.745971072366
2001-11-26,1491.0025826568415
2001-11-27,1479.064142366158
2001-11-28,1449.1120116616758
2001-11-29,1463.7552862998757
2001-11-30,1448.1364701745629
2001-12-03,1446.6950649092446
2001-12-04,1475.861584749225
2001-12-05,1512.8372124479263
2001-12-06,1509.633803606763
2001-12-07,1501.2967857532108
2001-12-10,1481.939391557291
2001-12-11,1477.5037401967702
2001-12-12,1466.8052411033404
2001-12-13,1442.3005082556858
2001-12-14,1437.5374254307217
2001-12-17,1445.9313706915336
2001-12-18,1463.4496259145653
2001-12-19,1476.3670667249705
2001-12-20,1469.2749233553307
2001-12-21,1493.9735030119937
2001-12-24,1511.5922531537813
2001-12-25,1511.5922531537813
2001-12-26,1518.3061742931645
2001-12-27,1516.6388544727329
2001-12-28,1533.7190638291281
2001-12-31,1507.2451900215294
2002-01-01,1507.240785133491
2002-01-02,1488.5324590312114
2002-01-03,1508.6842338326428
2002-01-04,1532.5423804596878
2002-01-07,1528.7543005025611
2002-01-08,1526.0709760707841
2002-01-09,1523.3418334196285
2002-01-10,1514.8808176393482
2002-01-11,1503.9642472730668
2002-01-14,1485.4108505089853
2002-01-15,1500.768998394707
2002-01-16,1491.0466177912906
2002-01-17,1508.0248098976035
2002-01-18,1491.0778892220067
2002-01-21,1491.4999083234507
2002-01-22,1480.8331553785204
2002-01-23,1491.552703607754
2002-01-24,1509.181416693124
2002-01-25,1536.4934118197484
2002-01-28,1545.1017730256633
2002-01-29,1504.4205933543176
2002-01-30,1518.2125430621788
2002-01-31,1540.8534850627973
2002-02-01,1529.738198643652
2002-02-04,1484.870657489768
2002-02-05,1470.960352393722
2002-02-06,1457.490658883398
2002-02-07,1455.406912801817
2002-02-08,1474.1347876759824
2002-02-11,1484.164027958242
2002-02-12,1480.9761364021792
2002-02-13,1501.8633088346087
2002-02-14,1501.609855196967
2002-02-15,1482.7512767048481
2002-02-18,1487.86293845432
2002-02-19,1455.873069334906
2002-02-20,1478.4732631119764
2002-02-21,1463.2852964649464
2002-02-22,1464.9071494462387
2002-02-25,1499.8660290375842
2002-02-26,1509.1107759322867
2002-02-27,1520.7513273534776
2002-02-28,1516.0456117564256
2002-03-01,1545.280267332763
2002-03-04,1572.8260035297137
2002-03-05,1566.0812974853825
2002-03-06,1581.2124013523053
2002-03-07,1566.9948129001211
2002-03-08,1584.1269699774546
2002-03-11,1591.1029743099682
2002-03-12,1592.6226189025506
2002-03-13,1573.40228393806
2002-03-14,1561.3651948914849
2002-03-15,1574.7355633467514
2002-03-18,1580.9667109178172
2002-03-19,1583.903190525978
2002-03-20,1560.943410036496
2002-03-21,1568.3220945953838
2002-03-22,1567.8994214267893
2002-03-25,1549.9598381548362
2002-03-26,1560.4532069310926
2002-03-27,1579.8714671991925
2002-03-28,1585.3401924017235
2002-03-29,1585.3401924017235
2002-04-01,1567.5967417688114
2002-04-02,1555.7685059912098
2002-04-03,1542.2191623169856
2002-04-04,1542.805928498989
2002-04-05,1548.200772633408
2002-04-08,1562.06424404848
2002-04-09,1555.3893802296568
2002-04-10,1568.6325802456201
2002-04-11,1529.911497342504
2002-04-12,1548.8866141712178
2002-04-15,1536.5625498885927
2002-04-16,1567.4303907220035
2002-04-17,1558.6671254672133
2002-04-18,1549.1225712832615
2002-04-19,1554.8711900677054
2002-04-22,1532.9686440088208
2002-04-23,1529.0059401334222
2002-04-24,1515.2826418415073
2002-04-25,1501.1298251233586
2002-04-26,1484.1660974798513
2002-04-29,1465.078468432711
2002-04-30,1484.877357977582
2002-05-01,1487.7246301272178
2002-05-02,1495.0763500338787
2002-05-03,1469.538626222916
2002-05-06,1439.28610793398
2002-05-07,1441.415114432515
2002-05-08,1485.9281725417013
2002-05-09,1469.1508317904027
2002-05-10,1440.2636925749114
2002-05-13,1464.2623930515333
2002-05-14,1507.8407992709003
2002-05-15,1494.859984422246
2002-05-16,1493.3203033441582
2002-05-17,1479.9223419651364
2002-05-20,1465.0918972919203
2002-05-21,1456.7239080883357
2002-05-22,1448.0064059518147
2002-05-23,1471.7452324611957
2002-05-24,1455.6067504161215
