Date,NORWAY IMI VALUE WEIGHTED
1999-08-03,1316.3341148612783
1999-08-04,1320.811653608346
1999-08-05,1323.9981538878599
1999-08-06,1331.398706912539
1999-08-09,1342.55805624676
1999-08-10,1346.8215589951087
1999-08-11,1366.9054936163193
1999-08-12,1374.4660258015779
1999-08-13,1376.492504004344
1999-08-16,1388.34709965811
1999-08-17,1398.0679749735302
1999-08-18,1404.2475282085152
1999-08-19,1393.3812709721622
1999-08-20,1410.3194128623625
1999-08-23,1426.8936949719864
1999-08-24,1418.301947384022
1999-08-25,1404.358920611897
1999-08-26,1396.0596359059366
1999-08-27,1404.6871452601997
1999-08-30,1407.377176137477
1999-08-31,1392.5020323348883
1999-09-01,1416.7314251558098
1999-09-02,1387.3955748901906
1999-09-03,1405.4883430911063
1999-09-06,1420.2901942224
1999-09-07,1424.586095329836
1999-09-08,1425.413516759249
1999-09-09,1441.9221236454937
1999-09-10,1463.597755875317
1999-09-13,1465.594044276119
1999-09-14,1459.52573380591
1999-09-15,1456.5765379043416
1999-09-16,1440.4511362100047
1999-09-17,1435.0393725352571
1999-09-20,1471.3678849498838
1999-09-21,1446.2016376510655
1999-09-22,1428.6729257078193
1999-09-23,1436.1072833952198
1999-09-24,1404.220525943318
1999-09-27,1408.63815902903
1999-09-28,1395.9118278514677
1999-09-29,1373.9596946566062
1999-09-30,1384.8984426980885
1999-10-01,1401.5857956370066
1999-10-04,1405.0555981984985
1999-10-05,1396.4603319157316
1999-10-06,1391.6506686223631
1999-10-07,1377.8234835731153
1999-10-08,1364.10399436776
1999-10-11,1369.3696642474529
1999-10-12,1371.8894260199093
1999-10-13,1366.8978227414289
1999-10-14,1364.323399544741
1999-10-15,1318.725321467958
1999-10-18,1308.9570639846925
1999-10-19,1325.7845065203642
1999-10-20,1339.980210387253
1999-10-21,1303.083967867851
1999-10-22,1322.3029256965638
1999-10-25,1313.8440828473315
1999-10-26,1337.6825629499754
1999-10-27,1346.489172738328
1999-10-28,1345.6466586707606
1999-10-29,1329.9162080200763
1999-11-01,1325.5155236658836
1999-11-02,1313.2688058679084
1999-11-03,1324.8558500794788
1999-11-04,1334.0510704026128
1999-11-05,1343.062329236398
1999-11-08,1340.0428805029112
1999-11-09,1356.516432024601
1999-11-10,1360.271045107393
1999-11-11,1359.7414149976769
1999-11-12,1362.7034263675528
1999-11-15,1376.9461263033018
1999-11-16,1371.592019826576
1999-11-17,1377.620561727071
1999-11-18,1417.6411106552564
1999-11-19,1414.6634794646372
1999-11-22,1419.2396195106207
1999-11-23,1417.3430165247787
1999-11-24,1405.7479631183028
1999-11-25,1404.7977300829632
1999-11-26,1411.1761394660562
1999-11-29,1417.1464822786274
1999-11-30,1420.3620084541662
1999-12-01,1430.959451432975
1999-12-02,1452.9857812571809
1999-12-03,1472.7943209230568
1999-12-06,1457.253727241151
1999-12-07,1458.7123486119503
1999-12-08,1445.4910682101954
1999-12-09,1449.454762966688
1999-12-10,1449.9793852138
1999-12-13,1445.1417313446884
1999-12-14,1434.0974147728214
1999-12-15,1435.1956752353292
1999-12-16,1458.1799761158336
1999-12-17,1478.8297278930936
1999-12-20,1473.303490415634
1999-12-21,1457.1223931291809
1999-12-22,1494.4356615883219
1999-12-23,1502.0348952167071
1999-12-24,1502.0348952167071
1999-12-27,1533.2818739985007
1999-12-28,1530.5535106314928
1999-12-29,1527.5995595842885
1999-12-30,1555.9587082244707
1999-12-31,1555.9587082244707
2000-01-03,1575.145467578463
2000-01-04,1514.4310728267217
2000-01-05,1475.1625641755638
2000-01-06,1489.1173929553952
2000-01-07,1509.5426001083354
2000-01-10,1525.9365444741275
2000-01-11,1515.3938016999896
2000-01-12,1499.65930832047
2000-01-13,1528.1888372477324
2000-01-14,1548.002675013664
2000-01-17,1545.8675647399236
2000-01-18,1543.8401380272644
2000-01-19,1550.7114074538604
2000-01-20,1552.13399871725
2000-01-21,1554.6458737721484
2000-01-24,1574.8141650214764
2000-01-25,1541.0726342313876
2000-01-26,1547.3690080928486
2000-01-27,1544.199573554062
2000-01-28,1534.0897756727074
2000-01-31,1497.829028216932
2000-02-01,1497.9686031251758
2000-02-02,1519.9149393845246
2000-02-03,1528.055145283228
2000-02-04,1520.1735125083135
2000-02-07,1509.1747916209686
2000-02-08,1515.231690241351
2000-02-09,1499.474215514943
2000-02-10,1519.893141035316
2000-02-11,1522.0423525418928
2000-02-14,1520.4187703018345
2000-02-15,1521.7601156088074
2000-02-16,1517.337420325391
2000-02-17,1502.468573882754
2000-02-18,1498.410118669102
2000-02-21,1487.141793805118
2000-02-22,1481.1426293384466
2000-02-23,1504.02028628832
2000-02-24,1511.490040691063
2000-02-25,1505.2394935026853
2000-02-28,1497.1853506581188
2000-02-29,1504.5491644530305
2000-03-01,1519.2832579980739
2000-03-02,1511.7799373075834
2000-03-03,1527.128946078442
2000-03-06,1521.0740969471137
2000-03-07,1546.2060172356257
2000-03-08,1552.2641822542114
2000-03-09,1537.3938384120443
2000-03-10,1545.826326560557
2000-03-13,1510.6057220116593
2000-03-14,1516.9940238666766
2000-03-15,1498.8018153657765
2000-03-16,1502.0068747667858
2000-03-17,1504.3576207052388
2000-03-20,1498.2890089555751
2000-03-21,1493.3677946969499
2000-03-22,1509.0099448205
2000-03-23,1505.80460195558
2000-03-24,1502.5738418727951
2000-03-27,1487.6627978324245
2000-03-28,1499.607919715613
2000-03-29,1486.925869913042
2000-03-30,1490.7534688278047
2000-03-31,1523.0235957322861
2000-04-03,1530.018571195348
2000-04-04,1524.454090387851
2000-04-05,1470.6554630437358
2000-04-06,1498.3158904170018
2000-04-07,1517.8361886512707
2000-04-10,1506.5561435779036
2000-04-11,1488.573544214909
2000-04-12,1493.7714241326796
2000-04-13,1486.3056887965151
2000-04-14,1458.8490727722622
2000-04-17,1446.2666030863684
2000-04-18,1466.123248142488
2000-04-19,1480.2263596832415
2000-04-20,1481.454390705508
2000-04-21,1481.454390705508
2000-04-24,1484.685512175423
2000-04-25,1482.9540220170534
2000-04-26,1496.8116716080895
2000-04-27,1474.9531420766116
2000-04-28,1502.99228102093
2000-05-01,1506.2767237629891
2000-05-02,1534.7843770116424
2000-05-03,1572.9127308786233
2000-05-04,1570.2054270162414
2000-05-05,1567.757343427635
2000-05-08,1570.062856970722
2000-05-09,1583.8515019662343
2000-05-10,1561.827355119177
2000-05-11,1549.426363734724
2000-05-12,1574.1731708909128
2000-05-15,1566.5031652370228
2000-05-16,1595.198849458856
2000-05-17,1597.8948426689149
2000-05-18,1619.0585334175655
2000-05-19,1604.931107431335
2000-05-22,1582.1589074580577
2000-05-23,1580.2100733311001
2000-05-24,1558.830366186336
2000-05-25,1576.0372908021313
2000-05-26,1555.5934579126385
2000-05-29,1546.3187357690392
2000-05-30,1556.8731628898602
2000-05-31,1552.2924279727254
2000-06-01,1552.017204628338
2000-06-02,1568.1649002207268
2000-06-05,1560.6776191777562
2000-06-06,1540.0138178245072
2000-06-07,1547.7223469596388
2000-06-08,1548.385675969635
2000-06-09,1559.6561762363303
2000-06-12,1563.678448875189
2000-06-13,1574.387384328164
2000-06-14,1581.9310710165616
2000-06-15,1591.4086270743308
2000-06-16,1587.1730664020458
2000-06-19,1586.3474829771426
2000-06-20,1587.7886485543543
2000-06-21,1572.6427103900096
2000-06-22,1580.4343839260628
2000-06-23,1590.103287458911
2000-06-26,1599.54275834002
2000-06-27,1594.3605097460174
2000-06-28,1607.4916816494538
2000-06-29,1605.6339919554455
2000-06-30,1612.3084998330355
2000-07-03,1627.0719762203535
2000-07-04,1626.8476356364117
2000-07-05,1622.6757456452049
2000-07-06,1623.0704967433278
2000-07-07,1641.5522863108515
2000-07-10,1635.3702223808057
2000-07-11,1633.0504728960561
2000-07-12,1677.4228498104878
2000-07-13,1684.522881023694
2000-07-14,1698.6947696364402
2000-07-17,1692.0273773019064
2000-07-18,1687.9859468597363
2000-07-19,1694.031498817266
2000-07-20,1689.0442358223975
2000-07-21,1685.0479994146147
2000-07-24,1692.0157930148894
2000-07-25,1689.0691900256263
2000-07-26,1688.4739326353708
2000-07-27,1676.7316315412208
2000-07-28,1695.1484608726619
2000-07-31,1685.826166539486
2000-08-01,1683.304297497139
2000-08-02,1686.2755717572488
2000-08-03,1694.3676850636577
2000-08-04,1715.206497434427
2000-08-07,1720.246346758974
2000-08-08,1716.2651530192225
2000-08-09,1742.127775915516
2000-08-10,1727.6993206856544
2000-08-11,1755.3162150467415
2000-08-14,1787.5097163097591
2000-08-15,1792.0344170017536
2000-08-16,1801.889756691608
2000-08-17,1809.1233190586472
2000-08-18,1827.0457996533553
2000-08-21,1856.6583309294824
2000-08-22,1836.8005681120248
2000-08-23,1836.8800454582774
2000-08-24,1831.0495069661474
2000-08-25,1830.2784803516245
2000-08-28,1836.5777483697927
2000-08-29,1838.2092474321507
2000-08-30,1842.8814157127981
2000-08-31,1847.425131285191
2000-09-01,1832.336368238373
2000-09-04,1833.4205504973052
2000-09-05,1813.519346377327
2000-09-06,1812.9346223929354
2000-09-07,1832.7753151834493
2000-09-08,1839.4499654433826
2000-09-11,1840.3243013000467
2000-09-12,1865.9678737803947
2000-09-13,1857.8226297529989
2000-09-14,1866.5667889060417
2000-09-15,1867.035954060917
2000-09-18,1862.9890974330926
2000-09-19,1856.1280687746648
2000-09-20,1844.0836844885785
2000-09-21,1819.3832985553727
2000-09-22,1789.1547635667712
2000-09-25,1785.4277148296453
2000-09-26,1779.9918425182734
2000-09-27,1789.6278649676517
2000-09-28,1792.5078340711027
2000-09-29,1794.2673576628056
2000-10-02,1791.4915819542528
2000-10-03,1814.5697084551512
2000-10-04,1799.399763590816
2000-10-05,1793.1334257574397
2000-10-06,1798.1057879333785
2000-10-09,1777.532813062502
2000-10-10,1780.2512598143178
2000-10-11,1757.1405372379913
2000-10-12,1770.864997340207
2000-10-13,1757.2518339170679
2000-10-16,1759.4747696055842
2000-10-17,1737.1853108159144
2000-10-18,1696.8404221857986
2000-10-19,1741.3777344470634
2000-10-20,1754.6274284451492
2000-10-23,1775.301645954568
2000-10-24,1789.1538765543012
2000-10-25,1779.711493878042
2000-10-26,1783.9510996536267
2000-10-27,1793.9583426881716
2000-10-30,1789.8934567782437
2000-10-31,1813.795638121135
2000-11-01,1811.1616716712044
2000-11-02,1834.800865235425
2000-11-03,1854.322452371084
2000-11-06,1850.018891086848
2000-11-07,1842.214216967709
2000-11-08,1852.2647322199662
2000-11-09,1842.209014621766
2000-11-10,1814.0655431148625
2000-11-13,1793.9606234501816
2000-11-14,1804.71017011271
2000-11-15,1806.6593675845427
2000-11-16,1808.1668822434742
2000-11-17,1801.2962801213494
2000-11-20,1780.3236086956663
2000-11-21,1756.5715268742358
2000-11-22,1732.1515336809366
2000-11-23,1754.4882726315318
2000-11-24,1772.1180112953634
2000-11-27,1786.3881451490333
2000-11-28,1764.4947120046854
2000-11-29,1753.7942941790277
2000-11-30,1710.5687746810286
2000-12-01,1712.5089985416935
2000-12-04,1655.7649201318015
2000-12-05,1675.4007599530537
2000-12-06,1695.1273169600154
2000-12-07,1654.9850910971222
2000-12-08,1667.820000722409
2000-12-11,1695.1242461973789
2000-12-12,1700.2576043870426
2000-12-13,1705.4993570698855
2000-12-14,1680.5672774683421
2000-12-15,1664.473005399378
2000-12-18,1656.6732776378797
2000-12-19,1658.1877004344506
2000-12-20,1610.9029115006613
2000-12-21,1598.3852246969316
2000-12-22,1637.9127080042097
2000-12-25,1637.9127080042097
2000-12-26,1633.3737026271492
2000-12-27,1656.9552079950515
2000-12-28,1667.7068611540788
2000-12-29,1671.3388848281238
2001-01-01,1671.3388848281238
2001-01-02,1692.5007584813588
2001-01-03,1657.0517424201528
2001-01-04,1680.8642840624634
2001-01-05,1691.0064587002025
2001-01-08,1698.8685409702737
2001-01-09,1703.0901912254853
2001-01-10,1702.6862246333237
2001-01-11,1699.938293356483
2001-01-12,1692.9372221215776
2001-01-15,1690.6265526957054
2001-01-16,1679.2595715572616
2001-01-17,1696.3072597543364
2001-01-18,1676.500903931184
2001-01-19,1668.5798559258849
2001-01-22,1665.5222413235438
2001-01-23,1654.7847145403089
2001-01-24,1658.8887952294133
2001-01-25,1658.5476931827345
2001-01-26,1674.7720704974693
2001-01-29,1685.5287011870753
2001-01-30,1695.991047858716
2001-01-31,1689.888046623988
2001-02-01,1698.8919633206408
2001-02-02,1714.2662497990666
2001-02-05,1713.1102572018108
2001-02-06,1731.4913675142084
2001-02-07,1730.9798808685387
2001-02-08,1741.434822087564
2001-02-09,1738.5266389557612
2001-02-12,1711.4724355714363
2001-02-13,1714.7808364959183
2001-02-14,1704.9990944757412
2001-02-15,1703.974254306156
2001-02-16,1701.3938071868167
2001-02-19,1711.9508593166445
2001-02-20,1708.2262274371994
2001-02-21,1697.8983141689991
2001-02-22,1710.815464140776
2001-02-23,1715.2819521047766
2001-02-26,1728.4574365218239
2001-02-27,1730.7291267108526
2001-02-28,1732.0716689643243
2001-03-01,1700.1111486033333
2001-03-02,1704.0969149174591
2001-03-05,1719.0629938122968
2001-03-06,1743.575700613554
2001-03-07,1739.6279328123085
2001-03-08,1748.4933908676385
2001-03-09,1747.363404832825
2001-03-12,1721.879984470923
2001-03-13,1693.8450617237456
2001-03-14,1653.9539451332332
2001-03-15,1672.4371097059773
2001-03-16,1666.815515588803
2001-03-19,1661.781841461279
2001-03-20,1675.7085699402844
2001-03-21,1662.8317844002272
2001-03-22,1631.581159442561
2001-03-23,1607.4108228914135
2001-03-26,1623.7629660566627
2001-03-27,1637.2963330509274
2001-03-28,1635.9887666650784
2001-03-29,1646.069287750039
2001-03-30,1662.1457741390323
2001-04-02,1664.624479145344
2001-04-03,1637.3128667028145
2001-04-04,1618.6134145604665
2001-04-05,1641.9707827066347
2001-04-06,1652.4312440709648
2001-04-09,1655.4334243098172
2001-04-10,1693.6729135652051
2001-04-11,1713.2864198889265
2001-04-12,1712.516586856931
2001-04-13,1712.516586856931
2001-04-16,1712.616113745471
2001-04-17,1714.7268268321652
2001-04-18,1729.2826474815718
2001-04-19,1699.4527407871608
2001-04-20,1685.655258714826
2001-04-23,1688.3893178451378
2001-04-24,1703.999617729661
2001-04-25,1695.474150725551
2001-04-26,1696.926267073751
2001-04-27,1726.9807750043167
2001-04-30,1742.387349079217
2001-05-01,1743.4335561491741
2001-05-02,1728.5409554064368
2001-05-03,1706.8318498807237
2001-05-04,1707.9282359069168
2001-05-07,1725.921675829383
2001-05-08,1738.430046707993
2001-05-09,1736.7083053959898
2001-05-10,1749.7452986875674
2001-05-11,1766.1523360883266
2001-05-14,1741.4240438375064
2001-05-15,1750.9084727830843
2001-05-16,1737.324570259787
2001-05-17,1743.4112914970513
2001-05-18,1785.930716775789
2001-05-21,1824.5648541690982
2001-05-22,1822.2237875812727
2001-05-23,1812.8843830319586
2001-05-24,1820.6239915779106
2001-05-25,1840.6978202983562
2001-05-28,1836.0697893729762
2001-05-29,1820.6724381645818
2001-05-30,1814.0981665501758
2001-05-31,1807.8147220035
2001-06-01,1797.328203693425
2001-06-04,1797.1837185270874
2001-06-05,1810.1900515999814
2001-06-06,1815.6923498805213
2001-06-07,1808.901089676414
2001-06-08,1813.2789647007685
2001-06-11,1793.4759029112101
2001-06-12,1757.4790232550135
2001-06-13,1790.7245710853279
2001-06-14,1761.8681133072653
2001-06-15,1756.3485436092058
2001-06-18,1755.726067572002
2001-06-19,1784.1654458157798
2001-06-20,1777.3063127360347
2001-06-21,1767.1216242366268
2001-06-22,1770.2876414972425
2001-06-25,1755.4441986397148
2001-06-26,1740.0346038343073
2001-06-27,1737.1568740649373
2001-06-28,1748.4659611671227
2001-06-29,1743.9653660305873
2001-07-02,1749.496267556106
2001-07-03,1758.3028519449012
2001-07-04,1759.058748815802
2001-07-05,1761.3340989764472
2001-07-06,1757.1104049942523
2001-07-09,1743.928123778054
2001-07-10,1733.0381356264043
2001-07-11,1718.954075250569
2001-07-12,1723.0451185078437
2001-07-13,1718.0403234299495
2001-07-16,1694.6152059481944
2001-07-17,1684.31644879172
2001-07-18,1672.8346240420271
2001-07-19,1698.3415830666324
2001-07-20,1690.900767338035
2001-07-23,1701.7333038270588
2001-07-24,1684.7842282823415
2001-07-25,1665.25734891432
2001-07-26,1684.2655678990718
2001-07-27,1692.8322881331583
2001-07-30,1698.9546582894325
2001-07-31,1697.1767705021027
2001-08-01,1692.2751139643108
2001-08-02,1696.714076550086
2001-08-03,1692.8828860882024
2001-08-06,1685.124350147528
2001-08-07,1689.846885219617
2001-08-08,1685.6345069799754
2001-08-09,1672.2445306633301
2001-08-10,1670.4332355382826
2001-08-13,1662.0093088610563
2001-08-14,1668.133238423795
2001-08-15,1651.3198185668566
2001-08-16,1649.8479467141685
2001-08-17,1638.732409594147
2001-08-20,1628.740128553134
2001-08-21,1641.9628359335188
2001-08-22,1647.449945142755
2001-08-23,1635.822818059736
2001-08-24,1656.4847749214937
2001-08-27,1651.1881205102454
2001-08-28,1647.694071587098
2001-08-29,1634.4777743302673
2001-08-30,1632.779641795959
2001-08-31,1624.6065446216394
2001-09-03,1622.7923638776613
2001-09-04,1644.2247509497524
2001-09-05,1656.9599524923556
2001-09-06,1648.0164749463195
2001-09-07,1622.3469000109915
2001-09-10,1587.0780519756984
2001-09-11,1607.7614123854466
2001-09-12,1535.6833240699852
2001-09-13,1541.9134178813229
2001-09-14,1508.5928379557217
2001-09-17,1490.7033205050166
2001-09-18,1472.351267549168
2001-09-19,1435.3291819596393
2001-09-20,1368.553392716449
2001-09-21,1296.2556753174015
2001-09-24,1340.2018245448473
2001-09-25,1360.0467086054894
2001-09-26,1354.5638924147684
2001-09-27,1359.193202428398
2001-09-28,1368.6398055338927
2001-10-01,1353.707724219709
2001-10-02,1357.4531788480642
2001-10-03,1346.1004865970435
2001-10-04,1357.3765748869932
2001-10-05,1351.267251753964
2001-10-08,1349.4112899540653
2001-10-09,1357.8051045188865
2001-10-10,1365.5936665434185
2001-10-11,1394.8820131825428
2001-10-12,1387.5208931933682
2001-10-15,1366.4658399355594
2001-10-16,1371.552836996867
2001-10-17,1410.0528733197466
2001-10-18,1392.7645177344111
2001-10-19,1378.238651868977
2001-10-22,1387.487947846333
2001-10-23,1411.841165279194
2001-10-24,1415.0553391761428
2001-10-25,1396.411960019328
2001-10-26,1432.158398650829
2001-10-29,1422.0498215077919
2001-10-30,1404.1845170493723
2001-10-31,1404.1793104131866
2001-11-01,1400.350016737202
2001-11-02,1399.5643001401852
2001-11-05,1419.8132298582195
2001-11-06,1423.5691821606672
2001-11-07,1436.2108235942937
2001-11-08,1459.0605186934752
2001-11-09,1467.2288523517973
2001-11-12,1438.791806256621
2001-11-13,1467.6016187950238
2001-11-14,1483.020756943691
2001-11-15,1467.8082782692716
2001-11-16,1446.5752440609413
2001-11-19,1459.3029104069033
2001-11-20,1472.2862002284248
2001-11-21,1456.506818386852
2001-11-22,1469.8992431591553
2001-11-23,1466.0072256401768
2001-11-26,1465.479497265346
2001-11-27,1466.720298464165
2001-11-28,1464.8599101731932
2001-11-29,1467.6233184542195
2001-11-30,1469.17886074881
2001-12-03,1474.8945997289659
2001-12-04,1494.14601776995
2001-12-05,1510.9172504671612
2001-12-06,1521.825594787993
2001-12-07,1513.5437136493576
2001-12-10,1501.0015264324506
2001-12-11,1507.5356186702159
2001-12-12,1514.5301496724005
2001-12-13,1485.1238476598573
2001-12-14,1480.2652994891184
2001-12-17,1468.174620102297
2001-12-18,1483.971097039308
2001-12-19,1485.9628143109262
2001-12-20,1503.6764099958257
2001-12-21,1512.0368713212367
2001-12-24,1507.776022009801
2001-12-25,1507.776022009801
2001-12-26,1508.5355005022764
2001-12-27,1547.445204439575
2001-12-28,1565.6997693808166
2001-12-31,1561.5789531864098
2002-01-01,1561.5789531864098
2002-01-02,1556.1534378599322
2002-01-03,1570.5827860262034
2002-01-04,1573.4688403579873
2002-01-07,1572.3046418207168
2002-01-08,1555.5349931011137
2002-01-09,1576.6213365571846
2002-01-10,1572.6937301473815
2002-01-11,1568.6794353097923
2002-01-14,1548.1804595438316
2002-01-15,1534.6244833025692
2002-01-16,1522.2209434458127
2002-01-17,1537.608821112116
2002-01-18,1526.5868921068868
2002-01-21,1523.911552691258
2002-01-22,1543.4435729978572
2002-01-23,1530.321445996842
2002-01-24,1556.5138055554582
2002-01-25,1556.9663229251191
2002-01-28,1573.5828750072671
2002-01-29,1567.5250707875273
2002-01-30,1544.3487518582724
2002-01-31,1561.1982523208799
2002-02-01,1564.8096706924669
2002-02-04,1563.252192902331
2002-02-05,1552.8087227555432
2002-02-06,1554.4124175663233
2002-02-07,1550.1358576921011
2002-02-08,1538.1208262514447
2002-02-11,1543.6085985281136
2002-02-12,1547.5726649335777
2002-02-13,1563.4837824382405
2002-02-14,1581.9708445151707
2002-02-15,1582.801075199688
2002-02-18,1577.5119211558463
2002-02-19,1561.1885012557705
2002-02-20,1551.8631796536142
2002-02-21,1565.137578566003
2002-02-22,1569.4708749336319
2002-02-25,1574.0116038242875
2002-02-26,1583.265424234569
2002-02-27,1617.0876161476124
2002-02-28,1625.5681674852256
2002-03-01,1640.0291192498216
2002-03-04,1658.313118828922
2002-03-05,1668.0418654840169
2002-03-06,1654.329155338761
2002-03-07,1692.377236087349
2002-03-08,1722.052781783114
2002-03-11,1706.1413425387932
2002-03-12,1712.4517490329677
2002-03-13,1700.4135191910268
2002-03-14,1704.4097702702022
2002-03-15,1703.965937466291
2002-03-18,1711.847460689289
2002-03-19,1729.9592790737224
2002-03-20,1725.0202147916034
2002-03-21,1740.5504401567905
2002-03-22,1743.2816233073404
2002-03-25,1742.764216481645
2002-03-26,1739.8753386098717
2002-03-27,1759.397066177032
2002-03-28,1760.989779748831
2002-03-29,1760.989779748831
2002-04-01,1759.8558507383864
2002-04-02,1789.220604539002
2002-04-03,1794.4239377262911
2002-04-04,1767.2209830970098
2002-04-05,1759.9890471551514
2002-04-08,1764.2702698930648
2002-04-09,1755.1354209463925
2002-04-10,1750.6534011991885
2002-04-11,1755.1309713731548
2002-04-12,1752.062498080143
2002-04-15,1756.419398832609
2002-04-16,1771.6852846676557
2002-04-17,1774.5365712631847
2002-04-18,1779.2784025126348
2002-04-19,1773.0373605520308
2002-04-22,1766.1098193111345
2002-04-23,1758.5419647126414
2002-04-24,1759.5479756597226
2002-04-25,1730.2755878178077
2002-04-26,1733.300962066773
2002-04-29,1725.0740559680878
2002-04-30,1739.9930359925004
2002-05-01,1740.8662752157984
2002-05-02,1782.063480537599
2002-05-03,1772.961423482457
2002-05-06,1758.3490000775878
2002-05-07,1725.379676488314
2002-05-08,1753.6502121437122
2002-05-09,1757.1313564262127
2002-05-10,1770.336840732006
2002-05-13,1780.0451923072628
2002-05-14,1807.1039331290622
2002-05-15,1804.2401616979973
2002-05-16,1827.863486206814
2002-05-17,1823.3263008742795
2002-05-20,1828.101368197799
2002-05-21,1821.9396790354401
2002-05-22,1801.4332373754573
2002-05-23,1805.472374697762
2002-05-24,1801.6092717335034
