Date,JAPAN IMI VALUE WEIGHTED
1999-08-04,1471.0199574618334
1999-08-05,1446.0658965386228
1999-08-06,1428.7522559560905
1999-08-09,1431.0446409186163
1999-08-10,1438.0586941325166
1999-08-11,1434.871256078508
1999-08-12,1449.1973091793318
1999-08-13,1458.4036562116767
1999-08-16,1499.6951755539872
1999-08-17,1516.3853021768332
1999-08-18,1542.4968206438136
1999-08-19,1533.771818602869
1999-08-20,1553.1099915150714
1999-08-23,1580.210592658215
1999-08-24,1579.3631957454709
1999-08-25,1587.3154122689837
1999-08-26,1569.3471894578256
1999-08-27,1561.4346056572017
1999-08-30,1586.6667705076472
1999-08-31,1555.2056818480507
1999-09-01,1589.7462348937588
1999-09-02,1576.1337741461437
1999-09-03,1577.737307038342
1999-09-06,1600.2951029020596
1999-09-07,1572.2850416411984
1999-09-08,1565.2559938685426
1999-09-09,1611.946992345451
1999-09-10,1628.5864771125962
1999-09-13,1696.196775865466
1999-09-14,1692.2478439197312
1999-09-15,1714.8219249022304
1999-09-16,1677.2525550541025
1999-09-17,1650.454628881034
1999-09-20,1663.88138339178
1999-09-21,1697.7318575450727
1999-09-22,1651.8961818045968
1999-09-23,1660.279063389936
1999-09-24,1606.0216035979722
1999-09-27,1578.240399331127
1999-09-28,1607.582829793689
1999-09-29,1574.4751931150736
1999-09-30,1619.6757976471715
1999-10-01,1637.548049795909
1999-10-04,1619.0160201777007
1999-10-05,1604.5918540027953
1999-10-06,1595.4449037432266
1999-10-07,1598.916511181724
1999-10-08,1622.206384850757
1999-10-11,1630.5359238825101
1999-10-12,1632.2318671589846
1999-10-13,1594.9970040741339
1999-10-14,1605.6653935318932
1999-10-15,1586.9445901054135
1999-10-18,1550.5511183757974
1999-10-19,1558.2487938133727
1999-10-20,1588.2671666000042
1999-10-21,1578.143362324119
1999-10-22,1601.5222975053837
1999-10-25,1628.1854612837224
1999-10-26,1649.059675232148
1999-10-27,1653.903545352369
1999-10-28,1642.4287298852198
1999-10-29,1686.9455709940582
1999-11-01,1683.5348199149685
1999-11-02,1697.2538862201488
1999-11-03,1684.3927431276738
1999-11-04,1719.681393604316
1999-11-05,1695.400978081354
1999-11-08,1689.8023718007237
1999-11-09,1693.879133783314
1999-11-10,1709.19764192889
1999-11-11,1688.9162268789573
1999-11-12,1697.4624296844709
1999-11-15,1679.6179967379721
1999-11-16,1662.5738353550355
1999-11-17,1679.8851072584343
1999-11-18,1720.8089160578763
1999-11-19,1733.756789431743
1999-11-22,1756.8742409379015
1999-11-23,1773.6789199204848
1999-11-24,1776.1559992646278
1999-11-25,1754.9538182796425
1999-11-26,1815.2207346952598
1999-11-29,1829.171309750631
1999-11-30,1792.477534379319
1999-12-01,1790.761613575447
1999-12-02,1796.209436870938
1999-12-03,1797.896483520371
1999-12-06,1749.8628566088153
1999-12-07,1763.5910766061008
1999-12-08,1732.4302055871442
1999-12-09,1741.3834325862435
1999-12-10,1763.0195962604719
1999-12-13,1748.7873705911586
1999-12-14,1746.2965722459635
1999-12-15,1749.2712975578197
1999-12-16,1724.5098308356373
1999-12-17,1738.7394298663903
1999-12-20,1739.475429284001
1999-12-21,1739.1410395782539
1999-12-22,1768.0683941969198
1999-12-23,1750.6771545054605
1999-12-24,1745.7010151418776
1999-12-27,1742.8408103996612
1999-12-28,1767.397936636871
1999-12-29,1770.5785045306004
1999-12-30,1778.147159358263
1999-12-31,1778.1887227951497
2000-01-03,1771.4303132061207
2000-01-04,1719.2652817541714
2000-01-05,1680.1756773077939
2000-01-06,1628.5016413168055
2000-01-07,1642.0630075149943
2000-01-10,1647.4770629012212
2000-01-11,1679.0144269919465
2000-01-12,1665.2535739434122
2000-01-13,1675.3595539291632
2000-01-14,1711.2943131710028
2000-01-17,1769.847674083521
2000-01-18,1745.423709256535
2000-01-19,1719.9332103274971
2000-01-20,1731.6979040916542
2000-01-21,1738.4647112380487
2000-01-24,1743.2697414019801
2000-01-25,1715.3208911012161
2000-01-26,1739.5239548910824
2000-01-27,1780.9416969575525
2000-01-28,1794.2782285901446
2000-01-31,1786.831484147412
2000-02-01,1768.9158233015276
2000-02-02,1777.7568470073309
2000-02-03,1761.3278568765497
2000-02-04,1784.147038375749
2000-02-07,1780.652614296225
2000-02-08,1733.7778538670807
2000-02-09,1735.0454102434355
2000-02-10,1732.5772563310138
2000-02-11,1726.2594580304838
2000-02-14,1718.3661764153412
2000-02-15,1676.1277475922695
2000-02-16,1669.6966163614622
2000-02-17,1665.8104028530604
2000-02-18,1658.5942439920755
2000-02-21,1612.5583001343775
2000-02-22,1572.7801667201293
2000-02-23,1592.9385829891937
2000-02-24,1621.1896002535386
2000-02-25,1673.0677745547287
2000-02-28,1717.0438711728075
2000-02-29,1713.6474908790194
2000-03-01,1752.1799532458674
2000-03-02,1746.8996055021898
2000-03-03,1743.1032397663682
2000-03-06,1732.4560556496392
2000-03-07,1764.0893404798692
2000-03-08,1753.2456642737345
2000-03-09,1743.211615526469
2000-03-10,1764.838875072975
2000-03-13,1735.7237148537768
2000-03-14,1747.1758304487907
2000-03-15,1726.9087565935204
2000-03-16,1748.0380794284313
2000-03-17,1772.8692193483084
2000-03-20,1762.9994495248663
2000-03-21,1747.5246038728403
2000-03-22,1753.2732638925042
2000-03-23,1733.8093307569566
2000-03-24,1742.6964795645176
2000-03-27,1780.4217651261047
2000-03-28,1821.693218487795
2000-03-29,1897.1735155328706
2000-03-30,1866.5367621370847
2000-03-31,1918.1458044556696
2000-04-03,1910.156693991238
2000-04-04,1896.2988025938955
2000-04-05,1881.8844451419434
2000-04-06,1870.780914101592
2000-04-07,1869.6426397123348
2000-04-10,1869.599001845348
2000-04-11,1848.3451667040322
2000-04-12,1895.6115506162362
2000-04-13,1879.9167344395116
2000-04-14,1887.7460700445006
2000-04-17,1805.7895074417268
2000-04-18,1853.4406912814702
2000-04-19,1878.023059680073
2000-04-20,1874.89782951522
2000-04-21,1846.2022404991128
2000-04-24,1888.4617470447336
2000-04-25,1912.0522071765483
2000-04-26,1899.8675366447376
2000-04-27,1906.592017719858
2000-04-28,1875.0454040461625
2000-05-01,1914.3215470573828
2000-05-02,1926.358068764935
2000-05-03,1958.256478978131
2000-05-04,1975.3419556447068
2000-05-05,1964.0175164721732
2000-05-08,1963.3543853043504
2000-05-09,1921.9437661930972
2000-05-10,1903.5961275845184
2000-05-11,1891.447175481084
2000-05-12,1913.8032217479047
2000-05-15,1886.1918263160142
2000-05-16,1911.9902249348243
2000-05-17,1939.2065483818008
2000-05-18,1926.6313534374474
2000-05-19,1954.2935728478128
2000-05-22,1884.3816450083318
2000-05-23,1889.1289726743905
2000-05-24,1875.8238439495606
2000-05-25,1880.009112343999
2000-05-26,1841.2728413782436
2000-05-29,1842.4204867496467
2000-05-30,1840.7570994549394
2000-05-31,1826.7516477100678
2000-06-01,1822.4486686945588
2000-06-02,1814.113053602536
2000-06-05,1855.9303917652805
2000-06-06,1855.7431650840792
2000-06-07,1859.0925779910383
2000-06-08,1856.603095052384
2000-06-09,1858.3712030089675
2000-06-12,1866.4717542402534
2000-06-13,1845.2781076986157
2000-06-14,1827.4801829326277
2000-06-15,1809.1781216802704
2000-06-16,1800.8623459699065
2000-06-19,1833.2481544806626
2000-06-20,1868.7267906759182
2000-06-21,1909.087623586303
2000-06-22,1934.7380634231306
2000-06-23,1932.2270846681977
2000-06-26,1904.7039081125665
2000-06-27,1924.461404324243
2000-06-28,1932.4193896548206
2000-06-29,1945.9965381551388
2000-06-30,1933.3810560075665
2000-07-03,1970.0399414784513
2000-07-04,1969.8893484427847
2000-07-05,1933.4489776716764
2000-07-06,1921.9127212772548
2000-07-07,1934.93579493481
2000-07-10,1957.863022133719
2000-07-11,1964.8845385643538
2000-07-12,1948.6000955124518
2000-07-13,1931.8440384918695
2000-07-14,1931.8514961738742
2000-07-17,1924.4169820814905
2000-07-18,1897.3338441974045
2000-07-19,1905.9942789511845
2000-07-20,1904.3153609068156
2000-07-21,1855.4213874067768
2000-07-24,1836.291596012958
2000-07-25,1817.274377474882
2000-07-26,1808.4112259369601
2000-07-27,1791.0801176542655
2000-07-28,1787.8771597122027
2000-07-31,1783.5303507464992
2000-08-01,1815.5661400180195
2000-08-02,1846.660371390334
2000-08-03,1862.231641380225
2000-08-04,1849.1016665655186
2000-08-07,1866.2262159456632
2000-08-08,1874.0760402635626
2000-08-09,1903.228090143094
2000-08-10,1866.4605193544828
2000-08-11,1892.5096142281259
2000-08-14,1875.7226026543153
2000-08-15,1868.6034375151653
2000-08-16,1875.4712349653628
2000-08-17,1849.9060293471168
2000-08-18,1878.6540084381113
2000-08-21,1869.4534493064969
2000-08-22,1910.500428617758
2000-08-23,1942.791329818235
2000-08-24,1936.8370840543046
2000-08-25,1949.030833845033
2000-08-28,1965.8848774941853
2000-08-29,1971.4719459364187
2000-08-30,1953.7183222774086
2000-08-31,1948.9568805036579
2000-09-01,1935.9578830470205
2000-09-04,1932.6837891945559
2000-09-05,1947.3247092656516
2000-09-06,1949.1864237705379
2000-09-07,1982.1116695460958
2000-09-08,1996.1299169015278
2000-09-11,1971.7998581998024
2000-09-12,1947.3615903601155
2000-09-13,1947.1526085586838
2000-09-14,1951.9625403345478
2000-09-15,1949.4964309916127
2000-09-18,1982.4357546843264
2000-09-19,1996.599774694245
2000-09-20,2050.709981062446
2000-09-21,2030.0678250411713
2000-09-22,1902.682376383816
2000-09-25,1937.9605225359073
2000-09-26,1917.7458583032023
2000-09-27,1883.8375924729628
2000-09-28,1874.0653970123817
2000-09-29,1906.3242999847585
2000-10-02,1917.1938754062198
2000-10-03,1940.0216176051938
2000-10-04,1944.2860840652295
2000-10-05,1948.4110540695444
2000-10-06,1954.2132503882135
2000-10-09,1953.116671522921
2000-10-10,1951.5797947429853
2000-10-11,1921.8352579536195
2000-10-12,1936.567176025968
2000-10-13,1925.41537032071
2000-10-16,1948.9818858743538
2000-10-17,1933.5552780466637
2000-10-18,1910.7988726006747
2000-10-19,1915.7641421452915
2000-10-20,1937.5039849273421
2000-10-23,1937.2150396772547
2000-10-24,1938.5885819011758
2000-10-25,1951.6391411051159
2000-10-26,1949.054007074614
2000-10-27,1908.1484090582758
2000-10-30,1887.524799048605
2000-10-31,1878.8828039900015
2000-11-01,1903.4703891944462
2000-11-02,1907.9834015819504
2000-11-03,1917.7029587365557
2000-11-06,1952.4334857492054
2000-11-07,1948.4276892195535
2000-11-08,1953.0858193213287
2000-11-09,1919.1151714518178
2000-11-10,1896.5977334948063
2000-11-13,1886.5469677270655
2000-11-14,1876.1530607255681
2000-11-15,1870.0581148861581
2000-11-16,1852.6333392726788
2000-11-17,1857.81892649963
2000-11-20,1848.9871173149468
2000-11-21,1834.1463166956496
2000-11-22,1835.6240879094805
2000-11-23,1834.7954620276562
2000-11-24,1829.019666503754
2000-11-27,1835.543294360284
2000-11-28,1828.7623936533264
2000-11-29,1796.1673979144912
2000-11-30,1800.2601582320895
2000-12-01,1813.8947205731733
2000-12-04,1787.6038560630932
2000-12-05,1774.6869853471117
2000-12-06,1787.8773849776164
2000-12-07,1758.8806564683787
2000-12-08,1754.1293702642542
2000-12-11,1810.4430973779229
2000-12-12,1809.7735480304445
2000-12-13,1802.1288404000127
2000-12-14,1762.38487929759
2000-12-15,1717.1662316923955
2000-12-18,1717.332639399265
2000-12-19,1690.4633017100339
2000-12-20,1642.1186730859793
2000-12-21,1601.5814967645545
2000-12-22,1582.0432000355722
2000-12-25,1627.046232635799
2000-12-26,1603.0003721596192
2000-12-27,1591.2811402909567
2000-12-28,1591.688904688688
2000-12-29,1573.470592071824
2001-01-01,1573.4919563973474
2001-01-02,1555.1920235458251
2001-01-03,1559.3940203805619
2001-01-04,1535.585249487579
2001-01-05,1526.6185376752646
2001-01-08,1529.1640999730787
2001-01-09,1514.297645443828
2001-01-10,1503.6194653823065
2001-01-11,1451.6487360822127
2001-01-12,1456.0847419688062
2001-01-15,1462.7864294627857
2001-01-16,1496.06219796602
2001-01-17,1522.3223723911349
2001-01-18,1519.5717601218971
2001-01-19,1544.65180028385
2001-01-22,1549.7786679799187
2001-01-23,1540.1768190641862
2001-01-24,1549.599811173788
2001-01-25,1570.7813414633868
2001-01-26,1560.742926716722
2001-01-29,1574.7876150982397
2001-01-30,1568.9104664415327
2001-01-31,1569.1585741336862
2001-02-01,1564.5001658297645
2001-02-02,1561.697699881775
2001-02-05,1537.2085430365223
2001-02-06,1545.9823861377047
2001-02-07,1540.73699721763
2001-02-08,1549.307077009621
2001-02-09,1537.4854282147833
2001-02-12,1528.5265108378367
2001-02-13,1543.993861459424
2001-02-14,1561.4005678786257
2001-02-15,1602.2218050640822
2001-02-16,1572.8688390382092
2001-02-19,1548.7986667492555
2001-02-20,1587.53842224239
2001-02-21,1561.530777026374
2001-02-22,1573.4895352086464
2001-02-23,1593.6962029704657
2001-02-26,1600.4277272788877
2001-02-27,1586.0422589097088
2001-02-28,1558.0530970735556
2001-03-01,1532.6586012865291
2001-03-02,1469.4269284628094
2001-03-05,1475.126132453019
2001-03-06,1500.7937323009826
2001-03-07,1504.5976393171547
2001-03-08,1504.3771826118052
2001-03-09,1509.667218024433
2001-03-12,1471.0878912908329
2001-03-13,1456.1104339343144
2001-03-14,1444.6347990480251
2001-03-15,1468.1301599145017
2001-03-16,1478.8671350827872
2001-03-19,1489.9672592755699
2001-03-20,1476.8321197034002
2001-03-21,1562.6602786082835
2001-03-22,1551.5286261641859
2001-03-23,1574.1254624802511
2001-03-26,1626.8441035930937
2001-03-27,1618.0045924658032
2001-03-28,1660.3243613284615
2001-03-29,1610.7037533678017
2001-03-30,1568.0437050932032
2001-04-02,1543.9064008874154
2001-04-03,1576.526362220708
2001-04-04,1566.9562603837658
2001-04-05,1602.7455879726629
2001-04-06,1599.8091860561253
2001-04-09,1555.4205791811557
2001-04-10,1570.0694723700126
2001-04-11,1601.8610864669463
2001-04-12,1611.6338942879127
2001-04-13,1609.0141198486938
2001-04-16,1612.5773223244967
2001-04-17,1623.2608722572868
2001-04-18,1690.4035350465006
2001-04-19,1679.2196419648885
2001-04-20,1643.5875854914825
2001-04-23,1663.8476047144036
2001-04-24,1670.431819507461
2001-04-25,1682.3039706559305
2001-04-26,1693.3083687209005
2001-04-27,1701.0035422546666
2001-04-30,1715.965924252889
2001-05-01,1777.3568580386418
2001-05-02,1787.6015325811145
2001-05-03,1797.6073327648714
2001-05-04,1794.8913295562268
2001-05-07,1807.1516894184285
2001-05-08,1779.802395592609
2001-05-09,1759.2470449929035
2001-05-10,1745.5994142444345
2001-05-11,1762.545331114039
2001-05-14,1737.4348643675962
2001-05-15,1738.2074275363493
2001-05-16,1704.243770756256
2001-05-17,1735.6563947329018
2001-05-18,1731.1467591107187
2001-05-21,1759.6850229492193
2001-05-22,1776.135756794305
2001-05-23,1818.3533615099077
2001-05-24,1823.470660472679
2001-05-25,1808.6014181355781
2001-05-28,1784.7463610849468
2001-05-29,1815.1143203851896
2001-05-30,1779.5840692506547
2001-05-31,1802.9821236189464
2001-06-01,1801.5953967132732
2001-06-04,1793.9281220136309
2001-06-05,1777.678657775172
2001-06-06,1776.229075102206
2001-06-07,1782.2336219417593
2001-06-08,1782.6798659003694
2001-06-11,1776.799184526446
2001-06-12,1724.0294804650082
2001-06-13,1722.2722808748954
2001-06-14,1710.4638696056159
2001-06-15,1681.919468839714
2001-06-18,1671.798350552261
2001-06-19,1675.2009634956926
2001-06-20,1681.6830935282496
2001-06-21,1697.139090411245
2001-06-22,1718.4614897642007
2001-06-25,1700.8329755691482
2001-06-26,1708.083493469707
2001-06-27,1699.6374588129381
2001-06-28,1701.4098991410879
2001-06-29,1732.1594416796936
2001-07-02,1724.2221853895223
2001-07-03,1727.515856110826
2001-07-04,1713.166929503525
2001-07-05,1713.6209347299719
2001-07-06,1666.1483614650995
2001-07-09,1646.4256881512238
2001-07-10,1646.7296157574194
2001-07-11,1628.1625030618693
2001-07-12,1669.60913670712
2001-07-13,1658.5019001027579
2001-07-16,1643.3815390513257
2001-07-17,1634.2275025766091
2001-07-18,1578.6172842615942
2001-07-19,1584.2101602640707
2001-07-20,1583.5558640630575
2001-07-23,1538.9107534669615
2001-07-24,1545.3466570408768
2001-07-25,1555.8123369671418
2001-07-26,1561.2894141096115
2001-07-27,1565.1501225068819
2001-07-30,1524.3419696580966
2001-07-31,1553.5829437659752
2001-08-01,1563.4516007982302
2001-08-02,1601.2385854951528
2001-08-03,1580.0551004515141
2001-08-06,1586.8124952729218
2001-08-07,1604.6321116175668
2001-08-08,1606.2585848337317
2001-08-09,1549.778649456718
2001-08-10,1551.399387941051
2001-08-13,1526.8023723614165
2001-08-14,1568.70019910042
2001-08-15,1569.2273155115874
2001-08-16,1546.7553153954618
2001-08-17,1534.6652715410712
2001-08-20,1519.4773679545772
2001-08-21,1535.012057964685
2001-08-22,1533.0794131738849
2001-08-23,1527.9265331155555
2001-08-24,1523.8120115350762
2001-08-27,1537.623913791139
2001-08-28,1526.8668673669779
2001-08-29,1512.0367791517517
2001-08-30,1489.8099053797964
2001-08-31,1487.8902856704115
2001-09-03,1454.3109618474568
2001-09-04,1502.8742619135296
2001-09-05,1474.051733534362
2001-09-06,1461.9891559301384
2001-09-07,1441.2390880354235
2001-09-10,1406.130490128708
2001-09-11,1419.2740017642554
2001-09-12,1322.7320618771519
2001-09-13,1341.742409511373
2001-09-14,1378.5773973158816
2001-09-17,1321.2933812311915
2001-09-18,1339.5132292088947
2001-09-19,1355.5338601947424
2001-09-20,1350.4550963318495
2001-09-21,1329.2998966424914
2001-09-24,1320.6748075086825
2001-09-25,1329.8150431321412
2001-09-26,1315.9263278494868
2001-09-27,1303.9085036922922
2001-09-28,1351.4903609463868
2001-10-01,1360.7730338197032
2001-10-02,1378.2796068870296
2001-10-03,1356.5351711273092
2001-10-04,1393.639730315596
2001-10-05,1383.0191610774464
2001-10-08,1387.5734366180945
2001-10-09,1355.4414070205853
2001-10-10,1348.8921394562171
2001-10-11,1386.9417701382813
2001-10-12,1402.8497124251257
2001-10-15,1390.2195838991565
2001-10-16,1389.89740209288
2001-10-17,1403.449322355745
2001-10-18,1387.226163066523
2001-10-19,1395.719996167397
2001-10-22,1402.9857219370865
2001-10-23,1423.1937282037525
2001-10-24,1424.708666237479
2001-10-25,1434.5064054536258
2001-10-26,1425.0774605717831
2001-10-29,1395.054841363859
2001-10-30,1377.304420352801
2001-10-31,1372.8850910525152
2001-11-01,1365.6512648258936
2001-11-02,1364.1328653236776
2001-11-05,1379.0415500142024
2001-11-06,1393.4990816368481
2001-11-07,1360.901563417852
2001-11-08,1382.5955021901104
2001-11-09,1367.3077448578229
2001-11-12,1353.0381582337964
2001-11-13,1348.7188625247204
2001-11-14,1342.6882221194267
2001-11-15,1363.4539169652692
2001-11-16,1359.8724867258177
2001-11-19,1375.5920708291203
2001-11-20,1369.9216077180959
2001-11-21,1380.0103673523338
2001-11-22,1370.1299585568588
2001-11-23,1367.8209340471878
2001-11-26,1393.5327865515585
2001-11-27,1381.6299282151122
2001-11-28,1354.0701579633537
2001-11-29,1344.0331507036087
2001-11-30,1340.6675758321578
2001-12-03,1310.8367539367166
2001-12-04,1298.8528775607522
2001-12-05,1322.1601498438865
2001-12-06,1323.3427306657043
2001-12-07,1295.6101800522551
2001-12-10,1267.2729731455515
2001-12-11,1252.4881633818893
2001-12-12,1267.3634937146617
2001-12-13,1236.403243487022
2001-12-14,1211.63312560694
2001-12-17,1180.9798811295539
2001-12-18,1182.5605924135818
2001-12-19,1184.7322503267906
2001-12-20,1208.1264658166865
2001-12-21,1210.4657692920375
2001-12-24,1218.8550264579912
2001-12-25,1217.1618214517455
2001-12-26,1201.6670337865694
2001-12-27,1206.2161750798343
2001-12-28,1237.3856280791044
2001-12-31,1226.6763156881377
2002-01-01,1226.6763156881377
2002-01-02,1198.1969578724425
2002-01-03,1207.2036006533294
2002-01-04,1240.6254954320325
2002-01-07,1246.181357668405
2002-01-08,1211.1810314080954
2002-01-09,1209.5308233901278
2002-01-10,1188.0173732309456
2002-01-11,1183.911643815503
2002-01-14,1182.3154038738019
2002-01-15,1168.8911553577998
2002-01-16,1182.9700858074973
2002-01-17,1182.1315907346511
2002-01-18,1199.8809535331552
2002-01-21,1203.7801966457293
2002-01-22,1169.1441124213188
2002-01-23,1157.8956036930865
2002-01-24,1167.971351277099
2002-01-25,1191.0660159161873
2002-01-28,1217.1488363535818
2002-01-29,1195.558558800376
2002-01-30,1185.6665499404041
2002-01-31,1189.8280554094915
2002-02-01,1170.7329315275458
2002-02-04,1159.415606742071
2002-02-05,1131.2416075437231
2002-02-06,1126.178064037484
2002-02-07,1143.8983996627117
2002-02-08,1140.85833035056
2002-02-11,1143.9939484403762
2002-02-12,1179.9209574211293
2002-02-13,1196.5878371247686
2002-02-14,1206.869708037814
2002-02-15,1200.4172293959132
2002-02-18,1207.1774461967102
2002-02-19,1166.8959846299026
2002-02-20,1164.911723598232
2002-02-21,1196.894654507673
2002-02-22,1195.4524412668447
2002-02-25,1201.0599102448466
2002-02-26,1196.9661285602149
2002-02-27,1233.3482208028481
2002-02-28,1250.5795147537237
2002-03-01,1274.67598552859
2002-03-04,1335.6065723197753
2002-03-05,1326.7737536422035
2002-03-06,1323.9068777648938
2002-03-07,1379.938186677426
2002-03-08,1389.8417622442876
2002-03-11,1419.75577582533
2002-03-12,1385.8410983251367
2002-03-13,1347.170326706248
2002-03-14,1353.039585391685
2002-03-15,1367.2068551862126
2002-03-18,1336.8835786588816
2002-03-19,1358.104449741756
2002-03-20,1341.672609226051
2002-03-21,1339.8040479494912
2002-03-22,1310.7074867824456
2002-03-25,1306.26169547673
2002-03-26,1304.797572108595
2002-03-27,1328.3742714621985
2002-03-28,1337.2591647725362
2002-03-29,1310.0267568111276
2002-04-01,1281.4373905748548
2002-04-02,1296.465481916921
2002-04-03,1323.1228776242635
2002-04-04,1337.4722165028475
2002-04-05,1343.7531698578969
2002-04-08,1357.6390161236384
2002-04-09,1336.0686586011975
2002-04-10,1343.496038460477
2002-04-11,1316.5552197176535
2002-04-12,1302.7072036518443
2002-04-15,1315.1858530841248
2002-04-16,1330.3861623018727
2002-04-17,1339.9963118436808
2002-04-18,1350.1317989583988
2002-04-19,1344.9374933494064
2002-04-22,1366.9380726137904
2002-04-23,1365.5705985099191
2002-04-24,1356.7672206874413
2002-04-25,1361.1247977255423
2002-04-26,1350.6815701062058
2002-04-29,1344.0179387466262
2002-04-30,1336.90224844078
2002-05-01,1344.996443530374
2002-05-02,1346.2447864873745
2002-05-03,1341.7292888650306
2002-05-06,1333.081969589262
2002-05-07,1318.2620957968493
2002-05-08,1325.7627462442586
2002-05-09,1337.097746365849
2002-05-10,1333.5008754811854
2002-05-13,1325.6222037400144
2002-05-14,1325.9958433383213
2002-05-15,1343.6341897581026
2002-05-16,1361.2870481015239
2002-05-17,1372.53385536761
2002-05-20,1384.391720377797
2002-05-21,1409.1515585263394
