Date,SINGAPORE IMI VALUE WEIGHTED
1999-11-18,1681.3180554787675
1999-11-19,1698.6288162895326
1999-11-22,1677.168868661534
1999-11-23,1679.9214343005337
1999-11-24,1676.007222307835
1999-11-25,1685.4706902657456
1999-11-26,1721.8332511053418
1999-11-29,1711.1079135813764
1999-11-30,1718.5474317865592
1999-12-01,1705.3687559545765
1999-12-02,1708.0701927675386
1999-12-03,1699.4331260084698
1999-12-06,1676.571583853272
1999-12-07,1714.9346062298355
1999-12-08,1742.0910251017522
1999-12-09,1749.62749532559
1999-12-10,1763.6341805868733
1999-12-13,1755.5651800681608
1999-12-14,1743.7288495129583
1999-12-15,1720.3213491926851
1999-12-16,1692.4039135567427
1999-12-17,1749.1891685957185
1999-12-20,1727.3336310486445
1999-12-21,1717.0047723943953
1999-12-22,1739.5976203582686
1999-12-23,1741.976108297571
1999-12-24,1758.3483756438004
1999-12-27,1791.750406456881
1999-12-28,1794.5367863537895
1999-12-29,1821.5974285764673
1999-12-30,1842.2573207084054
1999-12-31,1842.2573207084054
2000-01-03,1905.461679352876
2000-01-04,1834.660276767948
2000-01-05,1750.5570396276214
2000-01-06,1714.7506759434698
2000-01-07,1748.4620728125146
2000-01-10,1767.6769195523887
2000-01-11,1742.7731523310624
2000-01-12,1748.5713785304415
2000-01-13,1736.5965357286561
2000-01-14,1761.6584101737574
2000-01-17,1748.4808593969653
2000-01-18,1734.6898898834186
2000-01-19,1703.8015673993661
2000-01-20,1749.969356563104
2000-01-21,1724.3499521441672
2000-01-24,1712.6169037525299
2000-01-25,1705.0850821915883
2000-01-26,1718.5894474131594
2000-01-27,1743.2500781039091
2000-01-28,1739.4046733991393
2000-01-31,1706.518003079502
2000-02-01,1713.0188028032198
2000-02-02,1731.9547381253024
2000-02-03,1706.4291567558855
2000-02-04,1740.4500262815232
2000-02-07,1740.1374715995826
2000-02-08,1719.5102186952129
2000-02-09,1725.6914910912835
2000-02-10,1755.7157548877815
2000-02-11,1760.171859778756
2000-02-14,1762.9016507665056
2000-02-15,1750.4865948627182
2000-02-16,1742.899590057576
2000-02-17,1755.48870290447
2000-02-18,1733.142477204693
2000-02-21,1675.4666469784759
2000-02-22,1645.9603723513121
2000-02-23,1644.7621715581408
2000-02-24,1639.9192173582057
2000-02-25,1679.5471740075832
2000-02-28,1677.3688588732355
2000-02-29,1681.2927087975256
2000-03-01,1663.6834544376852
2000-03-02,1661.6871504163273
2000-03-03,1664.1162112248164
2000-03-06,1686.795645871825
2000-03-07,1686.8077638121476
2000-03-08,1687.9538466755935
2000-03-09,1674.500599244547
2000-03-10,1704.8583283430296
2000-03-13,1664.0219152211462
2000-03-14,1671.9865859175432
2000-03-15,1641.8082565146158
2000-03-16,1636.2008252478163
2000-03-17,1670.1987609393252
2000-03-20,1663.8350047022834
2000-03-21,1682.2567907398138
2000-03-22,1713.318418757517
2000-03-23,1706.1801539939902
2000-03-24,1731.8319777324002
2000-03-27,1772.30734364449
2000-03-28,1769.5789753023628
2000-03-29,1783.076821310625
2000-03-30,1716.8605980377224
2000-03-31,1712.6322535220986
2000-04-03,1661.9021601894199
2000-04-04,1642.3303155133067
2000-04-05,1609.8847529481704
2000-04-06,1654.1711390492685
2000-04-07,1677.1674286444502
2000-04-10,1665.9913764635407
2000-04-11,1652.3039355938795
2000-04-12,1656.0673263033345
2000-04-13,1660.5999179307325
2000-04-14,1683.7646153305861
2000-04-17,1548.9866936536582
2000-04-18,1589.0932803587941
2000-04-19,1633.8487610752504
2000-04-20,1642.0554140801355
2000-04-21,1641.7339797701097
2000-04-24,1621.1523337964234
2000-04-25,1652.2934241701266
2000-04-26,1693.7519588747434
2000-04-27,1743.3249091390808
2000-04-28,1747.835274088956
2000-05-01,1752.3228467580952
2000-05-02,1741.8554647954597
2000-05-03,1735.3808686313134
2000-05-04,1722.08039049039
2000-05-05,1714.0587092445107
2000-05-08,1685.7157149934815
2000-05-09,1672.9462250200736
2000-05-10,1636.49435689546
2000-05-11,1624.7521652151975
2000-05-12,1624.8071580591995
2000-05-15,1595.590157043272
2000-05-16,1640.2929762338104
2000-05-17,1645.9471236038478
2000-05-18,1640.9565122841627
2000-05-19,1645.4789139662564
2000-05-22,1577.9025572114554
2000-05-23,1554.19785125363
2000-05-24,1522.7455841346364
2000-05-25,1518.729321724163
2000-05-26,1487.8212928099017
2000-05-29,1500.5182768010875
2000-05-30,1477.9244747181897
2000-05-31,1506.913396393599
2000-06-01,1528.5714961728197
2000-06-02,1574.929979956252
2000-06-05,1632.518695307752
2000-06-06,1621.2324971295598
2000-06-07,1649.125354003737
2000-06-08,1674.136031137355
2000-06-09,1673.149602431289
2000-06-12,1670.2344545881303
2000-06-13,1631.494309581245
2000-06-14,1651.7882081061543
2000-06-15,1669.161405021278
2000-06-16,1637.9522064795628
2000-06-19,1618.4151960891113
2000-06-20,1632.9708910750633
2000-06-21,1667.6022903573503
2000-06-22,1685.6277952769694
2000-06-23,1697.7319608542962
2000-06-26,1690.8486196028389
2000-06-27,1691.8705987545634
2000-06-28,1705.2522208218895
2000-06-29,1686.2615453327717
2000-06-30,1680.874144642079
2000-07-03,1710.338753413767
2000-07-04,1709.3420246474525
2000-07-05,1693.5918203082842
2000-07-06,1691.3315140232435
2000-07-07,1724.0280021885549
2000-07-10,1727.8319263660537
2000-07-11,1745.634199448351
2000-07-12,1760.7664310339683
2000-07-13,1757.484624000055
2000-07-14,1740.1825207146821
2000-07-17,1758.1232945331471
2000-07-18,1759.7585394187872
2000-07-19,1800.2896390905107
2000-07-20,1799.5838945145517
2000-07-21,1777.9546943557034
2000-07-24,1764.0889479448686
2000-07-25,1754.1348317772483
2000-07-26,1745.5141937200035
2000-07-27,1750.9966163046552
2000-07-28,1759.1367885777288
2000-07-31,1759.4126937708995
2000-08-01,1779.1084607247678
2000-08-02,1815.7962971701581
2000-08-03,1821.84030566528
2000-08-04,1822.1190663881764
2000-08-07,1816.4802433316552
2000-08-08,1829.3986172602276
2000-08-09,1839.5564999946098
2000-08-10,1839.3906193302737
2000-08-11,1857.5016180959262
2000-08-14,1878.7361174384432
2000-08-15,1868.775915529325
2000-08-16,1913.6010717578733
2000-08-17,1932.790457720578
2000-08-18,1929.6498715112248
2000-08-21,1949.7242148338653
2000-08-22,1983.3398195190416
2000-08-23,1970.7477021479087
2000-08-24,1922.6200557434545
2000-08-25,1915.5204012920997
2000-08-28,1931.7850111622008
2000-08-29,1921.3293871894705
2000-08-30,1928.760436234522
2000-08-31,1928.7088818485147
2000-09-01,1912.990486854192
2000-09-04,1931.164709681337
2000-09-05,1945.253989596874
2000-09-06,1956.4854031267487
2000-09-07,1959.0344787293245
2000-09-08,1961.6297806740292
2000-09-11,1950.4500686671834
2000-09-12,1924.3640367057144
2000-09-13,1913.1055397102564
2000-09-14,1913.4499966838116
2000-09-15,1877.3991917255435
2000-09-18,1864.0193978440257
2000-09-19,1861.3526598258588
2000-09-20,1851.674121903396
2000-09-21,1821.1059586402325
2000-09-22,1726.6300442359839
2000-09-25,1783.7586801201799
2000-09-26,1790.4549353782081
2000-09-27,1768.9514092824975
2000-09-28,1771.9021219680433
2000-09-29,1800.2601764358312
2000-10-02,1782.0911908794467
2000-10-03,1821.0255803891878
2000-10-04,1817.3200170563598
2000-10-05,1848.7087932128582
2000-10-06,1828.6299273933632
2000-10-09,1772.9577555256228
2000-10-10,1792.654699694052
2000-10-11,1742.9984981350601
2000-10-12,1769.6167130562521
2000-10-13,1795.480766295387
2000-10-16,1809.4677809779528
2000-10-17,1754.0515017758103
2000-10-18,1775.867080016996
2000-10-19,1837.388606671596
2000-10-20,1863.8874167379415
2000-10-23,1854.3546118452798
2000-10-24,1860.9828903595173
2000-10-25,1890.8721224832984
2000-10-26,1888.6152154296622
2000-10-27,1879.9853228547547
2000-10-30,1868.8034262271997
2000-10-31,1893.1811475036636
2000-11-01,1917.0973885024516
2000-11-02,1917.321129420987
2000-11-03,1950.2986568876602
2000-11-06,1900.721147343829
2000-11-07,1902.146993463187
2000-11-08,1896.6857840623961
2000-11-09,1882.3552836062743
2000-11-10,1861.1193530252851
2000-11-13,1835.6936765311839
2000-11-14,1869.9363938332494
2000-11-15,1852.9424312316708
2000-11-16,1877.9563705706514
2000-11-17,1857.8047504352094
2000-11-20,1846.353914341836
2000-11-21,1843.0152548923681
2000-11-22,1849.6531916376446
2000-11-23,1871.1528610143755
2000-11-24,1903.6963775670754
2000-11-27,1884.497605096601
2000-11-28,1863.247514052109
2000-11-29,1848.6193028192279
2000-11-30,1824.4099349092273
2000-12-01,1823.9637482097537
2000-12-04,1776.625090169595
2000-12-05,1803.952925132761
2000-12-06,1819.7496839648175
2000-12-07,1799.813364397482
2000-12-08,1806.512557120084
2000-12-11,1872.8955987638192
2000-12-12,1859.6759049052826
2000-12-13,1873.7454748708074
2000-12-14,1833.4206636633446
2000-12-15,1790.7375776227793
2000-12-18,1812.8373195593485
2000-12-19,1820.921965416243
2000-12-20,1760.2757003998613
2000-12-21,1722.2935332495374
2000-12-22,1715.543160792113
2000-12-25,1715.6883688836506
2000-12-26,1697.8701592958137
2000-12-27,1688.2447351546014
2000-12-28,1697.2594418618403
2000-12-29,1699.902952364118
2001-01-01,1699.6882568100257
2001-01-02,1652.745838179542
2001-01-03,1634.8829300841553
2001-01-04,1673.320944597909
2001-01-05,1697.6985409569602
2001-01-08,1679.6689906853896
2001-01-09,1707.6007904326532
2001-01-10,1696.3841478315826
2001-01-11,1643.623420211339
2001-01-12,1652.416400035291
2001-01-15,1665.7359615954874
2001-01-16,1663.7160423616572
2001-01-17,1677.2117688731569
2001-01-18,1631.070238114269
2001-01-19,1660.6915802965405
2001-01-22,1654.9602010151405
2001-01-23,1647.238651653962
2001-01-24,1676.557180600866
2001-01-25,1683.0176787645576
2001-01-26,1671.1355089303263
2001-01-29,1696.5351483300506
2001-01-30,1699.8166443698167
2001-01-31,1721.3650186349969
2001-02-01,1708.7703856415085
2001-02-02,1722.8263332760364
2001-02-05,1696.9072289938188
2001-02-06,1713.2863159633619
2001-02-07,1711.9458641195693
2001-02-08,1772.2557744979526
2001-02-09,1751.2850661167813
2001-02-12,1758.0513788742037
2001-02-13,1773.9205566667786
2001-02-14,1758.4168506330545
2001-02-15,1791.4006894414067
2001-02-16,1768.3184869297315
2001-02-19,1745.0138838263877
2001-02-20,1787.7065552379086
2001-02-21,1780.0326469199151
2001-02-22,1773.6042944140797
2001-02-23,1770.1024748055618
2001-02-26,1777.378443475546
2001-02-27,1745.9136724463506
2001-02-28,1754.2184229380173
2001-03-01,1707.0130128473088
2001-03-02,1700.5620081462166
2001-03-05,1698.7367951266203
2001-03-06,1697.6101938593144
2001-03-07,1707.7740626715047
2001-03-08,1695.7872923801826
2001-03-09,1697.564187903934
2001-03-12,1662.2045005251714
2001-03-13,1644.0656200971937
2001-03-14,1643.8002818537602
2001-03-15,1642.3066439790016
2001-03-16,1638.4780887087782
2001-03-19,1601.8885277316717
2001-03-20,1592.9142667681003
2001-03-21,1589.8327804840164
2001-03-22,1578.6014346019563
2001-03-23,1601.5733579319099
2001-03-26,1585.508872312588
2001-03-27,1547.1618241657536
2001-03-28,1544.101635007632
2001-03-29,1522.641590014539
2001-03-30,1549.5179082173152
2001-04-02,1519.907608892753
2001-04-03,1519.3499775839807
2001-04-04,1480.344756244709
2001-04-05,1528.0263119181025
2001-04-06,1510.9549322161438
2001-04-09,1451.3850330426612
2001-04-10,1485.9689004921424
2001-04-11,1509.1602036495626
2001-04-12,1478.057593411014
2001-04-13,1478.0293367205209
2001-04-16,1487.36095163691
2001-04-17,1473.8397320444965
2001-04-18,1526.131471330177
2001-04-19,1519.603937626432
2001-04-20,1504.054244091813
2001-04-23,1534.725909114147
2001-04-24,1534.949398843139
2001-04-25,1520.5742845201169
2001-04-26,1524.3640157747461
2001-04-27,1551.2946264070756
2001-04-30,1589.2669968939076
2001-05-01,1587.6299967557002
2001-05-02,1601.5080099328122
2001-05-03,1586.3177142021045
2001-05-04,1565.3483726976772
2001-05-07,1569.65867398151
2001-05-08,1571.847473282138
2001-05-09,1563.5641436602925
2001-05-10,1583.6344893665134
2001-05-11,1610.7401733369877
2001-05-14,1592.2835385867434
2001-05-15,1592.4118623546196
2001-05-16,1566.4788512647333
2001-05-17,1594.0152765611037
2001-05-18,1595.361038812192
2001-05-21,1604.4054721964444
2001-05-22,1637.6466304461696
2001-05-23,1661.317193721398
2001-05-24,1678.0834818553376
2001-05-25,1665.2641511061859
2001-05-28,1649.558171529566
2001-05-29,1666.5970613113516
2001-05-30,1638.844002790116
2001-05-31,1663.2091796050245
2001-06-01,1662.0779670548516
2001-06-04,1674.7758045088844
2001-06-05,1692.2166820310683
2001-06-06,1699.428193013484
2001-06-07,1698.110982202106
2001-06-08,1723.585487574504
2001-06-11,1714.3582615305122
2001-06-12,1686.045370934227
2001-06-13,1704.823467300298
2001-06-14,1695.2454927033127
2001-06-15,1701.2576491730372
2001-06-18,1709.134505871996
2001-06-19,1707.102267024295
2001-06-20,1701.4381571889637
2001-06-21,1701.6953949986168
2001-06-22,1731.516770549465
2001-06-25,1713.4516525954452
2001-06-26,1715.0577216449274
2001-06-27,1709.7184727750891
2001-06-28,1736.732528575448
2001-06-29,1757.589992341639
2001-07-02,1733.6271245898874
2001-07-03,1727.4750983102567
2001-07-04,1715.869842865287
2001-07-05,1728.547375811383
2001-07-06,1683.1639113037595
2001-07-09,1662.0693438731848
2001-07-10,1667.2744766958053
2001-07-11,1641.099680037181
2001-07-12,1669.710439203887
2001-07-13,1654.6940486959627
2001-07-16,1652.3240534020879
2001-07-17,1643.9591360645863
2001-07-18,1596.2793824909322
2001-07-19,1604.3160147260767
2001-07-20,1613.7267888801146
2001-07-23,1612.973296779308
2001-07-24,1614.5703384436245
2001-07-25,1604.288654647915
2001-07-26,1625.015805472116
2001-07-27,1641.1885194813897
2001-07-30,1644.400903230883
2001-07-31,1660.1738575518957
2001-08-01,1659.034335941274
2001-08-02,1665.4490879622995
2001-08-03,1646.9650402432987
2001-08-06,1657.8444531834737
2001-08-07,1671.9697294164444
2001-08-08,1666.755997972402
2001-08-09,1643.684696528192
2001-08-10,1646.3220208485873
2001-08-13,1628.2993227475768
2001-08-14,1647.021410158201
2001-08-15,1632.32702552201
2001-08-16,1621.693181003548
2001-08-17,1604.9350873718147
2001-08-20,1597.2623505910542
2001-08-21,1610.495381712729
2001-08-22,1599.7933851935543
2001-08-23,1617.6727127753911
2001-08-24,1609.7562854051928
2001-08-27,1633.0845692978908
2001-08-28,1623.9983722302732
2001-08-29,1626.2800918818548
2001-08-30,1607.2445591803696
2001-08-31,1623.954379990997
2001-09-03,1622.2594021823559
2001-09-04,1655.5241797440765
2001-09-05,1650.1930185781237
2001-09-06,1626.2737165957683
2001-09-07,1574.3585178811466
2001-09-10,1563.758187843689
2001-09-11,1561.4611226957945
2001-09-12,1492.5954520303526
2001-09-13,1476.656368404209
2001-09-14,1409.9810866760017
2001-09-17,1332.3634389681954
2001-09-18,1321.7214334181033
2001-09-19,1334.0337720553316
2001-09-20,1312.7295860606669
2001-09-21,1254.8703672108343
2001-09-24,1285.5174320126905
2001-09-25,1262.679108012653
2001-09-26,1272.0585467929332
2001-09-27,1307.6215564250074
2001-09-28,1339.4755241485827
2001-10-01,1336.1253513433885
2001-10-02,1340.8054649510752
2001-10-03,1322.0213198999056
2001-10-04,1370.8795743153212
2001-10-05,1361.2342095833644
2001-10-08,1319.8694481859932
2001-10-09,1353.0750335679788
2001-10-10,1336.4009189705284
2001-10-11,1373.087073807732
2001-10-12,1381.672389150301
2001-10-15,1386.2167579460383
2001-10-16,1386.5116701949476
2001-10-17,1411.5887001659669
2001-10-18,1382.7154598888058
2001-10-19,1374.952262190065
2001-10-22,1377.7553506609327
2001-10-23,1403.4176324670032
2001-10-24,1412.757595961036
2001-10-25,1403.145016614559
2001-10-26,1409.8694766379474
2001-10-29,1372.9029732345298
2001-10-30,1363.3094469134394
2001-10-31,1362.4647372377892
2001-11-01,1332.5566448995874
2001-11-02,1331.8115660008305
2001-11-05,1343.0159887515492
2001-11-06,1341.4425526505588
2001-11-07,1331.2802401712966
2001-11-08,1352.1623054942672
2001-11-09,1373.4078107084188
2001-11-12,1381.2410175576424
2001-11-13,1393.2195126164595
2001-11-14,1390.3683374656332
2001-11-15,1449.40970994375
2001-11-16,1427.7688097338043
2001-11-19,1470.1473197054747
2001-11-20,1462.930161496193
2001-11-21,1487.6160355052186
2001-11-22,1467.1909873705793
2001-11-23,1476.8932842970069
2001-11-26,1488.80181841385
2001-11-27,1505.9225184729294
2001-11-28,1480.9700547003492
2001-11-29,1461.8630720166952
2001-11-30,1463.0633116390468
2001-12-03,1478.4807989677417
2001-12-04,1528.3686966708542
2001-12-05,1575.8053042262302
2001-12-06,1594.9718616207458
2001-12-07,1609.547875274254
2001-12-10,1606.082275554508
2001-12-11,1591.9412818725937
2001-12-12,1581.2631096403577
2001-12-13,1555.964379216589
2001-12-14,1531.8783660864997
2001-12-17,1526.6518368261534
2001-12-18,1547.4598895537158
2001-12-19,1568.7055526869788
2001-12-20,1564.0439379575598
2001-12-21,1567.615219170329
2001-12-24,1585.1240803138169
2001-12-25,1585.0878601412899
2001-12-26,1578.6642419248708
2001-12-27,1580.6738165615116
2001-12-28,1604.0105983650371
2001-12-31,1591.9752797132105
2002-01-01,1591.9752761421244
2002-01-02,1572.3611112463977
2002-01-03,1613.8624017963639
2002-01-04,1655.0121350885788
2002-01-07,1676.2008827013597
2002-01-08,1685.189591977907
2002-01-09,1674.956398644122
2002-01-10,1692.9853704908617
2002-01-11,1695.4381441458422
2002-01-14,1710.7200614715205
2002-01-15,1695.8964026726928
2002-01-16,1689.9288935716222
2002-01-17,1684.9682221185526
2002-01-18,1678.0711896309544
2002-01-21,1690.9068997597271
2002-01-22,1678.3369350525882
2002-01-23,1677.8887732471317
2002-01-24,1688.6672630857133
2002-01-25,1787.1164688284537
2002-01-28,1830.4517608996498
2002-01-29,1828.459550771224
2002-01-30,1810.5843826670505
2002-01-31,1846.349179733752
2002-02-01,1839.0703284852675
2002-02-04,1809.5250071676464
2002-02-05,1780.8719383205641
2002-02-06,1798.9618690830175
2002-02-07,1778.0180802719406
2002-02-08,1783.5595675241339
2002-02-11,1782.6228567232397
2002-02-12,1786.6805390551601
2002-02-13,1795.3380638128285
2002-02-14,1843.6369023397829
2002-02-15,1833.7417693658779
2002-02-18,1831.2705827547818
2002-02-19,1813.1556663985107
2002-02-20,1805.4727125251218
2002-02-21,1799.3521960401774
2002-02-22,1744.7056117125078
2002-02-25,1736.3282802393032
2002-02-26,1750.228260082867
2002-02-27,1780.3695218370672
2002-02-28,1796.9644254074585
2002-03-01,1801.1644696542876
2002-03-04,1874.4892145693348
2002-03-05,1882.5403499833953
2002-03-06,1866.024112570552
2002-03-07,1863.2719199642538
2002-03-08,1871.0736140617666
2002-03-11,1874.3079798378883
2002-03-12,1857.0128288410497
2002-03-13,1849.3616906966001
2002-03-14,1840.7450056210475
2002-03-15,1840.3156752438465
2002-03-18,1852.5208576080217
2002-03-19,1867.5603864194566
2002-03-20,1853.6828001645606
2002-03-21,1849.653760209796
2002-03-22,1856.8918241160168
2002-03-25,1847.3158693209264
2002-03-26,1829.1787907315752
2002-03-27,1844.814702352664
2002-03-28,1847.388161889901
2002-03-29,1847.388161889901
2002-04-01,1813.521641622926
2002-04-02,1809.0838396379336
2002-04-03,1797.2091709787446
2002-04-04,1790.7280587860093
2002-04-05,1805.3594514163697
2002-04-08,1798.2100978686196
2002-04-09,1784.912050023047
2002-04-10,1751.5358361340275
2002-04-11,1768.31878002128
2002-04-12,1788.531377508422
2002-04-15,1794.099634822266
2002-04-16,1805.7326452594152
2002-04-17,1797.5790596820912
2002-04-18,1779.6909888951795
2002-04-19,1771.5198384521268
2002-04-22,1778.6998437836976
2002-04-23,1787.3158435203986
2002-04-24,1775.9642627013184
2002-04-25,1760.087276395773
2002-04-26,1773.3226588647874
2002-04-29,1745.4753621731927
2002-04-30,1755.4738297653726
2002-05-01,1747.5661613208458
2002-05-02,1764.5084003221402
2002-05-03,1755.7538516254058
2002-05-06,1732.8804852346518
2002-05-07,1731.8857860782737
2002-05-08,1752.4071152071087
2002-05-09,1745.7375723478547
2002-05-10,1743.6096964780857
2002-05-13,1749.85695969404
2002-05-14,1769.0823167393726
2002-05-15,1768.3892207349804
2002-05-16,1755.5311455740693
2002-05-17,1746.9078760902814
2002-05-20,1744.7935368501292
2002-05-21,1757.6012775830616
2002-05-22,1743.6248151592279
