Date,HONG KONG IMI VALUE WEIGHTED
1999-04-14,1205.6753308759419
1999-04-15,1232.6866749962599
1999-04-16,1291.1326945988233
1999-04-19,1330.7029386036645
1999-04-20,1277.3834988548863
1999-04-21,1305.0307532728336
1999-04-22,1355.100155724227
1999-04-23,1336.98407207486
1999-04-26,1356.1853737669433
1999-04-27,1374.5562195540465
1999-04-28,1360.5667481778266
1999-04-29,1361.6679313126745
1999-04-30,1383.6125261567472
1999-05-03,1399.9305108289243
1999-05-04,1421.8222905349821
1999-05-05,1433.7914912002345
1999-05-06,1430.2276063732045
1999-05-07,1368.1304901010128
1999-05-10,1366.1477854406287
1999-05-11,1358.7102461643365
1999-05-12,1385.9155218860608
1999-05-13,1391.2854954718402
1999-05-14,1367.7351983295496
1999-05-17,1338.9420854055181
1999-05-18,1343.6171360727424
1999-05-19,1322.9980504643945
1999-05-20,1323.2571603299107
1999-05-21,1315.0045245152023
1999-05-24,1327.4783823885066
1999-05-25,1314.4078200050737
1999-05-26,1338.647831010759
1999-05-27,1331.9771949472315
1999-05-28,1312.2381058477993
1999-05-31,1318.527673689739
1999-06-01,1336.890137995017
1999-06-02,1356.8764624635023
1999-06-03,1357.4203364486202
1999-06-04,1361.26962942755
1999-06-07,1398.3053928891763
1999-06-08,1384.358464281704
1999-06-09,1388.8964692103277
1999-06-10,1374.7731393238673
1999-06-11,1388.928441874117
1999-06-14,1395.6367018115316
1999-06-15,1387.6444601243631
1999-06-16,1423.4817331086444
1999-06-17,1437.4012547819916
1999-06-18,1427.9021313320202
1999-06-21,1491.529150751684
1999-06-22,1513.156851257099
1999-06-23,1513.887587657104
1999-06-24,1490.7513304413874
1999-06-25,1468.1011142065483
1999-06-28,1492.6246970449745
1999-06-29,1493.3819219542438
1999-06-30,1475.9530398037145
1999-07-01,1486.7581813691359
1999-07-02,1546.1304227172625
1999-07-05,1579.564765347455
1999-07-06,1568.1796445481018
1999-07-07,1554.0353357624795
1999-07-08,1551.9904910776354
1999-07-09,1554.9780303347911
1999-07-12,1551.214426308213
1999-07-13,1532.755896323624
1999-07-14,1490.5280271426695
1999-07-15,1505.2617031521274
1999-07-16,1482.7775675722476
1999-07-19,1481.2256537738672
1999-07-20,1460.5902877403619
1999-07-21,1439.433264519389
1999-07-22,1435.7635376260619
1999-07-23,1412.940391473871
1999-07-26,1360.7482505204669
1999-07-27,1381.2671751597743
1999-07-28,1394.101132386319
1999-07-29,1383.831118267812
1999-07-30,1387.400176780493
1999-08-02,1414.0965564891633
1999-08-03,1419.9735317901525
1999-08-04,1406.3180171231616
1999-08-05,1366.8492670126052
1999-08-06,1362.092873368352
1999-08-09,1354.741933175856
1999-08-10,1307.6631712627254
1999-08-11,1291.7590999221547
1999-08-12,1324.9771234158534
1999-08-13,1312.3849506514923
1999-08-16,1344.5168003916224
1999-08-17,1336.810251110179
1999-08-18,1360.192706209953
1999-08-19,1391.9603423876254
1999-08-20,1403.374413341221
1999-08-23,1411.8320801784268
1999-08-24,1425.237405582105
1999-08-25,1420.5932367701055
1999-08-26,1431.5503019949322
1999-08-27,1408.9363916056045
1999-08-30,1437.5023862739097
1999-08-31,1396.4566664806562
1999-09-01,1399.860061466291
1999-09-02,1373.8660476604634
1999-09-03,1371.9877564127057
1999-09-06,1394.1712310065643
1999-09-07,1385.7622155170013
1999-09-08,1378.3490292115903
1999-09-09,1429.3923125664378
1999-09-10,1442.8836446604105
1999-09-13,1457.2253085865993
1999-09-14,1452.2602884754103
1999-09-15,1421.656743041822
1999-09-16,1421.9430215262416
1999-09-17,1424.4259646549012
1999-09-20,1422.9227304034775
1999-09-21,1407.8840306291506
1999-09-22,1383.0919202084247
1999-09-23,1397.826868531141
1999-09-24,1373.0578801793042
1999-09-27,1351.6450208990361
1999-09-28,1351.223491860635
1999-09-29,1334.5664123879694
1999-09-30,1322.4622474894227
1999-10-01,1317.0889487668712
1999-10-04,1320.4155228970749
1999-10-05,1335.1977288420828
1999-10-06,1340.9021844467202
1999-10-07,1337.5853132017794
1999-10-08,1352.1571119246262
1999-10-11,1336.991418722018
1999-10-12,1301.796775872148
1999-10-13,1266.7841299920174
1999-10-14,1267.5502851722558
1999-10-15,1236.8659174718791
1999-10-18,1241.0357481994427
1999-10-19,1224.5864737900934
1999-10-20,1263.0466368700875
1999-10-21,1264.3770009253592
1999-10-22,1312.9991431746594
1999-10-25,1329.422296742172
1999-10-26,1323.2005985755695
1999-10-27,1318.3732115814266
1999-10-28,1328.751795017868
1999-10-29,1357.4130357966762
1999-11-01,1364.4366606412802
1999-11-02,1358.1028862326857
1999-11-03,1355.6245897335968
1999-11-04,1388.0609335431548
1999-11-05,1392.5398579005905
1999-11-08,1398.0090263333882
1999-11-09,1384.887125744776
1999-11-10,1405.5891387374438
1999-11-11,1409.4367471099213
1999-11-12,1428.351435957857
1999-11-15,1449.6373405682068
1999-11-16,1475.077029216383
1999-11-17,1465.7996890629738
1999-11-18,1478.304859453888
1999-11-19,1519.0697235023747
1999-11-22,1526.6354495873043
1999-11-23,1521.9317010945595
1999-11-24,1530.323506849828
1999-11-25,1498.3926639148942
1999-11-26,1530.4327671961678
1999-11-29,1548.5579677312232
1999-11-30,1547.7464025803438
1999-12-01,1570.8073621703795
1999-12-02,1614.4013032235305
1999-12-03,1660.178321396159
1999-12-06,1668.7676285672592
1999-12-07,1648.411434536107
1999-12-08,1644.0544905617855
1999-12-09,1695.415080054315
1999-12-10,1698.3609459421461
1999-12-13,1714.1497023653867
1999-12-14,1708.1019727775713
1999-12-15,1654.2674033675678
1999-12-16,1619.7608346209026
1999-12-17,1657.7107328818236
1999-12-20,1671.6876551676874
1999-12-21,1659.3626390617217
1999-12-22,1649.8076886820888
1999-12-23,1644.5833358228365
1999-12-24,1681.6849923853717
1999-12-27,1686.8895076547537
1999-12-28,1692.6255143199255
1999-12-29,1669.297737658234
1999-12-30,1693.1677427231764
1999-12-31,1693.1677427231764
2000-01-03,1693.6532981122916
2000-01-04,1649.4455447727348
2000-01-05,1544.531219453788
2000-01-06,1479.790739582136
2000-01-07,1518.2773423548067
2000-01-10,1548.065853907288
2000-01-11,1544.2575520946732
2000-01-12,1545.4622752005323
2000-01-13,1537.7559229200706
2000-01-14,1556.1257115893527
2000-01-17,1560.993689778088
2000-01-18,1559.7680803492942
2000-01-19,1524.6231982962406
2000-01-20,1526.3036083871152
2000-01-21,1522.279781588816
2000-01-24,1528.1293907214078
2000-01-25,1507.4428625714995
2000-01-26,1544.7820881807488
2000-01-27,1584.6119923101423
2000-01-28,1612.295581453464
2000-01-31,1572.18750296402
2000-02-01,1583.2159859182539
2000-02-02,1597.7192279881697
2000-02-03,1586.8659029679206
2000-02-04,1594.0333990481101
2000-02-07,1596.4771377613042
2000-02-08,1554.0272184222824
2000-02-09,1566.1180362850105
2000-02-10,1572.4650256045202
2000-02-11,1603.2243062550226
2000-02-14,1582.380817003509
2000-02-15,1560.3388204829553
2000-02-16,1608.2927047751748
2000-02-17,1615.0580776579482
2000-02-18,1590.0106633991631
2000-02-21,1563.9302356753562
2000-02-22,1500.604377216607
2000-02-23,1527.2765907048765
2000-02-24,1563.9534635216078
2000-02-25,1572.740697774468
2000-02-28,1542.883882098807
2000-02-29,1564.4046711230606
2000-03-01,1534.8160390253
2000-03-02,1531.49403901391
2000-03-03,1557.5836182658065
2000-03-06,1595.2814189619603
2000-03-07,1621.631272995135
2000-03-08,1632.0710308071882
2000-03-09,1597.5331546868317
2000-03-10,1613.1216318211134
2000-03-13,1576.1189394345085
2000-03-14,1562.3738219218794
2000-03-15,1539.2242527097555
2000-03-16,1509.8095790964778
2000-03-17,1559.0183431341995
2000-03-20,1543.026847660245
2000-03-21,1527.1998356248998
2000-03-22,1559.9159509408862
2000-03-23,1563.3665766564118
2000-03-24,1579.4183076398651
2000-03-27,1611.3980612811374
2000-03-28,1614.9538695696392
2000-03-29,1626.5926606351707
2000-03-30,1613.2938485421496
2000-03-31,1601.457866270691
2000-04-03,1568.2322219560122
2000-04-04,1571.1055675460946
2000-04-05,1532.1986401832023
2000-04-06,1548.2624212410165
2000-04-07,1555.1758220201596
2000-04-10,1551.7678982556167
2000-04-11,1530.958289958614
2000-04-12,1568.09027055298
2000-04-13,1548.0933961437704
2000-04-14,1556.5138112798322
2000-04-17,1444.3341629920724
2000-04-18,1492.0774926031158
2000-04-19,1513.731013397219
2000-04-20,1509.5535310627138
2000-04-21,1509.5535310627138
2000-04-24,1509.2931769013096
2000-04-25,1533.2508306042146
2000-04-26,1533.5637040901688
2000-04-27,1558.8307864029096
2000-04-28,1567.2703048634567
2000-05-01,1569.1074802093892
2000-05-02,1565.820921113905
2000-05-03,1586.2848974222225
2000-05-04,1562.8060509813502
2000-05-05,1564.1336145982568
2000-05-08,1530.7067927435187
2000-05-09,1497.2514450527033
2000-05-10,1456.6867341057723
2000-05-11,1468.956816222011
2000-05-12,1507.7577461269523
2000-05-15,1484.070072653404
2000-05-16,1522.2197286923938
2000-05-17,1528.090269365913
2000-05-18,1495.1866915532685
2000-05-19,1508.4969577580005
2000-05-22,1455.77713361536
2000-05-23,1451.3932386519316
2000-05-24,1430.3340845619498
2000-05-25,1414.9306242758862
2000-05-26,1352.6895060562485
2000-05-29,1353.6876609173562
2000-05-30,1342.7491994569718
2000-05-31,1383.882724711073
2000-06-01,1399.9422654307414
2000-06-02,1405.4163572569137
2000-06-05,1457.406281315852
2000-06-06,1435.4556390351995
2000-06-07,1458.5562011507377
2000-06-08,1453.0848545989834
2000-06-09,1480.598385659853
2000-06-12,1473.720875547505
2000-06-13,1434.8609526146404
2000-06-14,1458.4345004885206
2000-06-15,1491.5543346186612
2000-06-16,1525.2375842491836
2000-06-19,1517.130891332722
2000-06-20,1499.2490899680877
2000-06-21,1514.6542436391999
2000-06-22,1505.590455742015
2000-06-23,1503.8792016320963
2000-06-26,1513.9176897738907
2000-06-27,1508.699152027921
2000-06-28,1508.6385238547098
2000-06-29,1471.8637659398596
2000-06-30,1469.8740554903065
2000-07-03,1494.1890974742741
2000-07-04,1509.5069338723222
2000-07-05,1518.1969370249626
2000-07-06,1529.0277056891828
2000-07-07,1564.1987269538747
2000-07-10,1613.0501722875526
2000-07-11,1632.53211779776
2000-07-12,1670.2044357516984
2000-07-13,1649.7664228037602
2000-07-14,1657.7070012910613
2000-07-17,1666.24531778917
2000-07-18,1648.8965447728997
2000-07-19,1695.1378151792787
2000-07-20,1705.5007149779797
2000-07-21,1716.7877583655586
2000-07-24,1701.3001880529307
2000-07-25,1656.8945059889022
2000-07-26,1661.7517532390943
2000-07-27,1649.942621647909
2000-07-28,1652.4730450306072
2000-07-31,1622.004016987203
2000-08-01,1621.6702356297405
2000-08-02,1671.8114732866657
2000-08-03,1693.0056641824235
2000-08-04,1705.3995595630386
2000-08-07,1737.2616824942597
2000-08-08,1737.5999216513128
2000-08-09,1740.454397855385
2000-08-10,1729.6821805838383
2000-08-11,1739.96627682376
2000-08-14,1760.103171247565
2000-08-15,1791.0210181344917
2000-08-16,1814.7665503834658
2000-08-17,1810.665034659851
2000-08-18,1805.0275668914173
2000-08-21,1824.658452257229
2000-08-22,1853.3782038836637
2000-08-23,1850.9694215156953
2000-08-24,1834.0707718645995
2000-08-25,1811.964007469069
2000-08-28,1806.9659240959302
2000-08-29,1823.2468623539341
2000-08-30,1828.8309365169805
2000-08-31,1840.7350285817217
2000-09-01,1853.8549824703994
2000-09-04,1896.653349234575
2000-09-05,1907.6365509066538
2000-09-06,1920.4598904290299
2000-09-07,1916.5627001880168
2000-09-08,1916.3913339561616
2000-09-11,1901.748328047856
2000-09-12,1851.248957831154
2000-09-13,1842.9577392382596
2000-09-14,1819.381216103362
2000-09-15,1787.861695518448
2000-09-18,1737.3025233299309
2000-09-19,1763.3791778139075
2000-09-20,1771.2346624056431
2000-09-21,1718.9879102096597
2000-09-22,1617.724967018974
2000-09-25,1697.4523349802541
2000-09-26,1672.3472592602884
2000-09-27,1698.97455194757
2000-09-28,1702.975788447529
2000-09-29,1741.0180714421622
2000-10-02,1742.6760816489343
2000-10-03,1761.8348611762615
2000-10-04,1775.9709488474841
2000-10-05,1785.9525890906368
2000-10-06,1785.564763936403
2000-10-09,1737.9332552089481
2000-10-10,1718.3356503602938
2000-10-11,1684.210056811602
2000-10-12,1708.9381200742448
2000-10-13,1684.5120929760228
2000-10-16,1720.6297267454372
2000-10-17,1689.1696638577248
2000-10-18,1647.3372701011613
2000-10-19,1661.2752627981997
2000-10-20,1724.5830240171983
2000-10-23,1732.7667526362995
2000-10-24,1718.3949197046034
2000-10-25,1738.8938458324878
2000-10-26,1743.7649893599362
2000-10-27,1688.9034598422702
2000-10-30,1684.4953755911715
2000-10-31,1700.287169866215
2000-11-01,1736.7763747624067
2000-11-02,1736.856937993055
2000-11-03,1744.070654342423
2000-11-06,1748.0162136766949
2000-11-07,1764.7261725148103
2000-11-08,1761.3191828979884
2000-11-09,1749.832645424973
2000-11-10,1714.0642447019109
2000-11-13,1669.3935099201415
2000-11-14,1710.5138846299947
2000-11-15,1700.2574437656392
2000-11-16,1714.2823369138935
2000-11-17,1712.6897257463995
2000-11-20,1738.9735750128013
2000-11-21,1736.9809634115834
2000-11-22,1720.6085556709022
2000-11-23,1729.0589776062686
2000-11-24,1744.5240319123027
2000-11-27,1748.8272084795572
2000-11-28,1733.6227101312668
2000-11-29,1689.3714609082256
2000-11-30,1626.617590040147
2000-12-01,1652.644575072643
2000-12-04,1626.851495569847
2000-12-05,1640.1533212108463
2000-12-06,1711.8316859994275
2000-12-07,1697.5766705173414
2000-12-08,1716.2301048470333
2000-12-11,1762.311225919404
2000-12-12,1752.1694246961129
2000-12-13,1784.532281481683
2000-12-14,1761.7428269694835
2000-12-15,1694.7507237635357
2000-12-18,1712.2669449895168
2000-12-19,1738.896051876315
2000-12-20,1700.140529073069
2000-12-21,1681.5213756801406
2000-12-22,1670.7928613177578
2000-12-25,1670.7928613177578
2000-12-26,1661.0901212025558
2000-12-27,1659.4077091529198
2000-12-28,1675.6046181016832
2000-12-29,1675.47436355049
2001-01-01,1675.2293387738564
2001-01-02,1646.9674019368083
2001-01-03,1627.3058555375417
2001-01-04,1704.795418019846
2001-01-05,1722.752695570064
2001-01-08,1730.1973403777524
2001-01-09,1739.8203629001887
2001-01-10,1727.1569309444214
2001-01-11,1661.7444140630623
2001-01-12,1696.3205446852178
2001-01-15,1703.2731952024005
2001-01-16,1707.763490907342
2001-01-17,1719.0127121141165
2001-01-18,1710.2572088511893
2001-01-19,1773.4252405624543
2001-01-22,1791.6082619277831
2001-01-23,1766.2920634828145
2001-01-24,1797.644496348912
2001-01-25,1802.9308899678465
2001-01-26,1799.3878069782793
2001-01-29,1796.9055118860733
2001-01-30,1758.424704077794
2001-01-31,1772.272170145207
2001-02-01,1762.9662798540044
2001-02-02,1765.9129843905525
2001-02-05,1736.3959669248486
2001-02-06,1757.1429111562468
2001-02-07,1768.422616541649
2001-02-08,1778.1062513097056
2001-02-09,1769.8287578019383
2001-02-12,1747.2307367062003
2001-02-13,1781.5234762412463
2001-02-14,1790.999921543806
2001-02-15,1807.358962539858
2001-02-16,1774.0241525840086
2001-02-19,1773.423306747044
2001-02-20,1800.6579503181622
2001-02-21,1791.6328881146594
2001-02-22,1787.072374325084
2001-02-23,1797.0955186206368
2001-02-26,1813.1819701606205
2001-02-27,1785.6621293562152
2001-02-28,1780.2616047095507
2001-03-01,1718.466848534917
2001-03-02,1693.9349043024783
2001-03-05,1715.2404582023903
2001-03-06,1746.345506650674
2001-03-07,1745.4543780578842
2001-03-08,1732.538521400582
2001-03-09,1719.1819885723369
2001-03-12,1660.386468854701
2001-03-13,1642.6855012700423
2001-03-14,1635.2479041618662
2001-03-15,1668.6221674764774
2001-03-16,1686.0081309507138
2001-03-19,1697.8660375878221
2001-03-20,1657.0554610359416
2001-03-21,1644.929186602993
2001-03-22,1613.4533760134316
2001-03-23,1608.594224216974
2001-03-26,1639.1880704338853
2001-03-27,1606.2325046978162
2001-03-28,1625.3926792209536
2001-03-29,1623.046352973186
2001-03-30,1634.1637680945064
2001-04-02,1635.8690836219305
2001-04-03,1621.4734409410796
2001-04-04,1547.8589347264622
2001-04-05,1558.5324203234795
2001-04-06,1551.524223643252
2001-04-09,1518.5738211859375
2001-04-10,1529.4631586603007
2001-04-11,1581.2617684361453
2001-04-12,1610.1671656253138
2001-04-13,1610.1671656253138
2001-04-16,1626.7756883267025
2001-04-17,1607.3028557515324
2001-04-18,1656.56954077256
2001-04-19,1688.168219667658
2001-04-20,1655.097688585575
2001-04-23,1656.1861591082852
2001-04-24,1658.8092639257618
2001-04-25,1636.8900617388772
2001-04-26,1632.427829255329
2001-04-27,1654.043991685528
2001-04-30,1665.2809473958619
2001-05-01,1655.990142599058
2001-05-02,1683.5331194746805
2001-05-03,1674.184921252992
2001-05-04,1649.053878621495
2001-05-07,1682.531240589197
2001-05-08,1690.9878335184321
2001-05-09,1701.012652997459
2001-05-10,1715.2797458103332
2001-05-11,1742.2533039995094
2001-05-14,1710.3061901644214
2001-05-15,1708.833227721406
2001-05-16,1709.127077281076
2001-05-17,1737.3769519845566
2001-05-18,1732.61953905738
2001-05-21,1756.0566255766364
2001-05-22,1789.5884223325058
2001-05-23,1802.9977172254205
2001-05-24,1808.50262890117
2001-05-25,1807.6479874905954
2001-05-28,1807.5726173782277
2001-05-29,1808.5028847306714
2001-05-30,1777.336419371254
2001-05-31,1767.7181756994653
2001-06-01,1772.4168948474646
2001-06-04,1781.4382383215047
2001-06-05,1810.5617096936626
2001-06-06,1820.0045445079008
2001-06-07,1829.0468245621971
2001-06-08,1835.493016783249
2001-06-11,1833.8271324516186
2001-06-12,1803.1656611507653
2001-06-13,1789.8232198471508
2001-06-14,1739.9246933105442
2001-06-15,1709.2020516134082
2001-06-18,1709.6130252597466
2001-06-19,1726.2484515145172
2001-06-20,1720.2015573862725
2001-06-21,1738.39134137578
2001-06-22,1720.4403319302667
2001-06-25,1706.679514414008
2001-06-26,1692.3887013382077
2001-06-27,1693.206139916364
2001-06-28,1698.8653151204112
2001-06-29,1728.8268142177665
2001-07-02,1729.49537963474
2001-07-03,1732.085943521405
2001-07-04,1744.2689467245316
2001-07-05,1739.8691308377493
2001-07-06,1724.1892332211298
2001-07-09,1685.3528548374506
2001-07-10,1683.2094590197364
2001-07-11,1662.6279937346424
2001-07-12,1691.6076276487681
2001-07-13,1682.4594899452397
2001-07-16,1675.9059517019687
2001-07-17,1672.7899904854285
2001-07-18,1637.5259200707906
2001-07-19,1625.866850329053
2001-07-20,1630.8254097044814
2001-07-23,1638.1833665871543
2001-07-24,1612.386642753392
2001-07-25,1603.6441640525495
2001-07-26,1580.9198779464602
2001-07-27,1594.4651925376843
2001-07-30,1582.2331581823262
2001-07-31,1615.8745509938185
2001-08-01,1633.876441923789
2001-08-02,1616.6740860688683
2001-08-03,1588.638369172336
2001-08-06,1586.7343147931767
2001-08-07,1575.1631711414059
2001-08-08,1550.2674728769778
2001-08-09,1493.453143873708
2001-08-10,1494.0328238216512
2001-08-13,1466.726990088463
2001-08-14,1501.0294567950793
2001-08-15,1487.8560780884582
2001-08-16,1476.276244288991
2001-08-17,1488.8310779706871
2001-08-20,1476.1793060879086
2001-08-21,1469.6622871710879
2001-08-22,1449.3336112055172
2001-08-23,1473.1286683048322
2001-08-24,1469.6607589408716
2001-08-27,1491.3173444461565
2001-08-28,1490.5707087287014
2001-08-29,1487.7545798900248
2001-08-30,1489.5257378947053
2001-08-31,1465.636182954238
2001-09-03,1465.0202517997254
2001-09-04,1503.5405368550769
2001-09-05,1491.904271920878
2001-09-06,1457.3918704510006
2001-09-07,1394.2586774624074
2001-09-10,1397.9853187953659
2001-09-11,1388.6933943877038
2001-09-12,1266.3079430616572
2001-09-13,1282.0179622654537
2001-09-14,1263.3473303300218
2001-09-17,1205.7911014435076
2001-09-18,1189.461677139142
2001-09-19,1199.527889831121
2001-09-20,1174.0973762378342
2001-09-21,1148.6086658365523
2001-09-24,1177.1946990167125
2001-09-25,1175.538825244819
2001-09-26,1182.9119308293102
2001-09-27,1218.3362868967295
2001-09-28,1252.2459333849474
2001-10-01,1245.3651196131862
2001-10-02,1244.781447665688
2001-10-03,1247.6878764620722
2001-10-04,1293.6309279425639
2001-10-05,1296.680208226238
2001-10-08,1262.707573337797
2001-10-09,1307.6386612117708
2001-10-10,1309.3349861083166
2001-10-11,1346.139696969929
2001-10-12,1316.9117185090727
2001-10-15,1308.7603037745444
2001-10-16,1313.340483872988
2001-10-17,1348.7473940530103
2001-10-18,1314.1970603176615
2001-10-19,1312.361056245517
2001-10-22,1326.4965023766456
2001-10-23,1366.633418100826
2001-10-24,1362.7637485625817
2001-10-25,1355.9384222026877
2001-10-26,1373.0960508054382
2001-10-29,1328.8848301386581
2001-10-30,1317.7885115875824
2001-10-31,1332.3224746107312
2001-11-01,1329.6473444329276
2001-11-02,1326.2205738517478
2001-11-05,1366.8088996963777
2001-11-06,1358.3556878096708
2001-11-07,1339.2260673762858
2001-11-08,1382.3753401054757
2001-11-09,1399.8245049018606
2001-11-12,1403.0742067743492
2001-11-13,1428.492892555775
2001-11-14,1462.0736354863445
2001-11-15,1500.6935547439189
2001-11-16,1505.0534974916343
2001-11-19,1518.312616258149
2001-11-20,1504.8774549637444
2001-11-21,1512.9491951527432
2001-11-22,1508.5630478082467
2001-11-23,1524.809202082302
2001-11-26,1535.883549471913
2001-11-27,1513.7954678247277
2001-11-28,1472.219011075027
2001-11-29,1474.9473090567374
2001-11-30,1485.0504178756235
2001-12-03,1486.7841267927206
2001-12-04,1521.2268381396887
2001-12-05,1580.7720177148274
2001-12-06,1576.729326563219
2001-12-07,1590.0925221129387
2001-12-10,1597.7017550616042
2001-12-11,1580.5412975392214
2001-12-12,1586.8628151468806
2001-12-13,1544.4381798721367
2001-12-14,1532.8806541225945
2001-12-17,1529.2002609761037
2001-12-18,1536.352844027989
2001-12-19,1557.95782675239
2001-12-20,1570.353873182902
2001-12-21,1541.2869141026204
2001-12-24,1562.9905525819374
2001-12-25,1562.9699969419182
2001-12-26,1561.6161487569675
2001-12-27,1561.8877899176866
2001-12-28,1579.9820341027735
2001-12-31,1566.531939111919
2002-01-01,1567.0189795827475
2002-01-02,1541.7616359118038
2002-01-03,1551.4676275640084
2002-01-04,1592.0315466443853
2002-01-07,1633.5367648104875
2002-01-08,1627.6424664252104
2002-01-09,1616.4826382595663
2002-01-10,1593.5811414555683
2002-01-11,1577.4944678358918
2002-01-14,1569.9566596978525
2002-01-15,1555.2678745694698
2002-01-16,1559.388873323108
2002-01-17,1574.4678035940556
2002-01-18,1563.7314361395206
2002-01-21,1580.8657764392078
2002-01-22,1562.3315578416446
2002-01-23,1554.5137472070815
2002-01-24,1561.978977970596
2002-01-25,1590.1089311718636
2002-01-28,1599.1401054436112
2002-01-29,1630.444775296818
2002-01-30,1594.6830981890594
2002-01-31,1592.4436572102502
2002-02-01,1579.916690511666
2002-02-04,1578.2373735206052
2002-02-05,1560.2205609180105
2002-02-06,1563.8118918244872
2002-02-07,1542.712673312145
2002-02-08,1542.1031956150164
2002-02-11,1565.132053749504
2002-02-12,1567.3557399441536
2002-02-13,1574.4720982881008
2002-02-14,1578.5430730308585
2002-02-15,1579.0193694718325
2002-02-18,1600.9890377275276
2002-02-19,1569.435333042059
2002-02-20,1577.3049652756242
2002-02-21,1585.3600340733174
2002-02-22,1556.1350469194426
2002-02-25,1535.9993781770106
2002-02-26,1532.3402571503896
2002-02-27,1550.0333885697105
2002-02-28,1522.6272559901904
2002-03-01,1516.9547173833032
2002-03-04,1544.0473933531487
2002-03-05,1579.5909978507045
2002-03-06,1566.9139430693308
2002-03-07,1577.0397609363372
2002-03-08,1589.215089610051
2002-03-11,1601.011267751054
2002-03-12,1600.4212239534088
2002-03-13,1588.2670197785176
2002-03-14,1583.368004797342
2002-03-15,1570.339492104555
2002-03-18,1577.083994006977
2002-03-19,1573.3396856969707
2002-03-20,1558.8423228280824
2002-03-21,1540.957530816312
2002-03-22,1550.5666596164676
2002-03-25,1557.7264960773377
2002-03-26,1551.8572108026904
2002-03-27,1585.9491514399117
2002-03-28,1585.7958264788547
2002-03-29,1585.7958264788547
2002-04-01,1573.367699846006
2002-04-02,1549.0882999303606
2002-04-03,1542.130995414469
2002-04-04,1544.7688496635385
2002-04-05,1550.6827001555184
2002-04-08,1543.5674960951426
2002-04-09,1542.6449973246406
2002-04-10,1524.9576080531015
2002-04-11,1530.3735486646094
2002-04-12,1536.8497576562627
2002-04-15,1543.5759688420142
2002-04-16,1543.0447085407031
2002-04-17,1574.7604377519242
2002-04-18,1587.491281270126
2002-04-19,1603.4005093146945
2002-04-22,1599.0737091224419
2002-04-23,1621.1274730193493
2002-04-24,1629.596697936858
2002-04-25,1607.091376028605
2002-04-26,1604.6941723105842
2002-04-29,1601.0767121885344
2002-04-30,1623.8619100796122
2002-05-01,1615.3902185021311
2002-05-02,1671.8482329694402
2002-05-03,1646.9372458727871
2002-05-06,1636.9043551550853
2002-05-07,1656.3486050200966
2002-05-08,1649.941517853602
2002-05-09,1642.9360990908713
2002-05-10,1631.307259320205
2002-05-13,1643.6579866517302
2002-05-14,1655.9181997396893
2002-05-15,1664.2138073219035
2002-05-16,1662.535035069912
2002-05-17,1655.5225323502223
2002-05-20,1654.8963133061086
2002-05-21,1635.2844744749423
2002-05-22,1621.8284552862294
2002-05-23,1607.5474618138142
2002-05-24,1604.0549570130777
