Date,FRANCE IMI VALUE WEIGHTED
1999-04-27,1132.803455651407
1999-04-28,1129.350998601976
1999-04-29,1131.0715583343597
1999-04-30,1142.2104815220696
1999-05-03,1151.2403907288162
1999-05-04,1156.2421639192119
1999-05-05,1139.5861602246898
1999-05-06,1136.863044673004
1999-05-07,1129.4651219445666
1999-05-10,1137.2045678450077
1999-05-11,1139.8960436839452
1999-05-12,1143.3316511975065
1999-05-13,1157.1744062492544
1999-05-14,1142.8974124154252
1999-05-17,1122.979078848995
1999-05-18,1134.7289207615593
1999-05-19,1144.799342397135
1999-05-20,1154.6604193049427
1999-05-21,1151.29172318201
1999-05-24,1151.2916834911905
1999-05-25,1145.9551336467405
1999-05-26,1144.8814358069874
1999-05-27,1135.4337209770608
1999-05-28,1132.9742714183783
1999-05-31,1139.093587785766
1999-06-01,1135.961698061644
1999-06-02,1133.527576654877
1999-06-03,1140.7320530980942
1999-06-04,1139.547997405951
1999-06-07,1150.6307977829842
1999-06-08,1156.1487048875163
1999-06-09,1162.859185705083
1999-06-10,1159.2906665160717
1999-06-11,1162.4483202626848
1999-06-14,1158.258154267801
1999-06-15,1169.0325661697395
1999-06-16,1178.4938910745411
1999-06-17,1183.9562079281989
1999-06-18,1191.6688601175638
1999-06-21,1193.5235192179184
1999-06-22,1188.9329687894915
1999-06-23,1182.479516187899
1999-06-24,1172.6688037825795
1999-06-25,1167.7316270448496
1999-06-28,1171.9046134791552
1999-06-29,1181.7790854687785
1999-06-30,1190.0985274970487
1999-07-01,1206.8647099725406
1999-07-02,1208.0834326003792
1999-07-05,1223.7650198238073
1999-07-06,1221.8514193322333
1999-07-07,1217.5510912783411
1999-07-08,1211.1380898167695
1999-07-09,1217.5000449686886
1999-07-12,1221.6508028874405
1999-07-13,1206.0841798609927
1999-07-14,1206.0841775184501
1999-07-15,1219.5716299706955
1999-07-16,1218.8028041567793
1999-07-19,1212.245144597831
1999-07-20,1197.807678688779
1999-07-21,1185.83158235515
1999-07-22,1180.2143135559868
1999-07-23,1170.4570168954547
1999-07-26,1160.707000650167
1999-07-27,1167.2469327204356
1999-07-28,1173.4912584897954
1999-07-29,1155.38402113366
1999-07-30,1174.0153258705857
1999-08-02,1170.2415842769185
1999-08-03,1168.0583109193622
1999-08-04,1166.2946525529792
1999-08-05,1149.7750729604234
1999-08-06,1147.516979060731
1999-08-09,1162.2699721455776
1999-08-10,1152.145848085867
1999-08-11,1157.2480036043614
1999-08-12,1178.7225982555985
1999-08-13,1193.5927995474965
1999-08-16,1196.202987893838
1999-08-17,1202.1578974100541
1999-08-18,1203.4736560199442
1999-08-19,1190.51507380259
1999-08-20,1200.452160274123
1999-08-23,1202.4859509376206
1999-08-24,1213.6331284141359
1999-08-25,1235.7893387345887
1999-08-26,1237.4952198480037
1999-08-27,1238.2114778758526
1999-08-30,1240.7996505980389
1999-08-31,1227.2960881005579
1999-09-01,1239.248168248748
1999-09-02,1225.9402884934814
1999-09-03,1246.6184629008121
1999-09-06,1249.577343666952
1999-09-07,1254.3206075210314
1999-09-08,1254.5840925948057
1999-09-09,1266.095482783448
1999-09-10,1272.871202744053
1999-09-13,1269.2820262645175
1999-09-14,1267.7710526495184
1999-09-15,1259.06799804717
1999-09-16,1253.2229161349615
1999-09-17,1251.4759136862626
1999-09-20,1253.9358805130676
1999-09-21,1238.557253277439
1999-09-22,1229.2375260130882
1999-09-23,1235.1388633690224
1999-09-24,1223.3865147506053
1999-09-27,1237.5454707341912
1999-09-28,1228.6729462847898
1999-09-29,1224.911751542567
1999-09-30,1237.234272371179
1999-10-01,1232.7208806937333
1999-10-04,1245.0890375453105
1999-10-05,1250.5874131477967
1999-10-06,1257.1279971963536
1999-10-07,1265.7881041791982
1999-10-08,1260.2707386804602
1999-10-11,1257.7276026785232
1999-10-12,1245.5976926972112
1999-10-13,1236.7532356319468
1999-10-14,1234.8261301138984
1999-10-15,1218.9915535871814
1999-10-18,1208.5497612098156
1999-10-19,1228.5524238465716
1999-10-20,1223.9349378515
1999-10-21,1228.130423835052
1999-10-22,1244.5840437214583
1999-10-25,1244.9911532269143
1999-10-26,1254.740080417893
1999-10-27,1251.1137689889115
1999-10-28,1262.3507812466544
1999-10-29,1283.810065726286
1999-11-01,1283.7944003429484
1999-11-02,1289.855795092029
1999-11-03,1292.9082654891492
1999-11-04,1301.6499617029076
1999-11-05,1301.1526971898609
1999-11-08,1305.3994236541396
1999-11-09,1306.662182476375
1999-11-10,1318.9623046419208
1999-11-11,1332.3722237755208
1999-11-12,1332.1542061016305
1999-11-15,1336.0980001189225
1999-11-16,1339.1630112967748
1999-11-17,1338.0307240040072
1999-11-18,1352.5064383057577
1999-11-19,1355.2253718748148
1999-11-22,1333.9576667376384
1999-11-23,1332.0564687186104
1999-11-24,1337.1381073037298
1999-11-25,1368.632357880659
1999-11-26,1376.3391785333886
1999-11-29,1376.3193965708754
1999-11-30,1372.2251526633877
1999-12-01,1379.944032022911
1999-12-02,1384.2771249816824
1999-12-03,1403.4598930210825
1999-12-06,1411.1787868364704
1999-12-07,1414.4499189959604
1999-12-08,1413.6045268006276
1999-12-09,1424.5561220465668
1999-12-10,1418.8551421534355
1999-12-13,1429.4892371894293
1999-12-14,1434.104333430416
1999-12-15,1436.0400821557153
1999-12-16,1442.3522037652683
1999-12-17,1434.4080581973528
1999-12-20,1431.9434001119678
1999-12-21,1428.5127259591372
1999-12-22,1442.3830066838436
1999-12-23,1462.1827606212871
1999-12-24,1491.6943192636313
1999-12-27,1490.2313848102676
1999-12-28,1490.4743260848077
1999-12-29,1494.4690898346837
1999-12-30,1513.282611228775
1999-12-31,1513.311153046334
2000-01-03,1513.2973190562893
2000-01-04,1468.6361768769405
2000-01-05,1434.861846043511
2000-01-06,1441.4959517590319
2000-01-07,1462.8369906776202
2000-01-10,1483.6210179701457
2000-01-11,1474.0395049789263
2000-01-12,1469.352283514574
2000-01-13,1480.8171306859176
2000-01-14,1506.1707904849457
2000-01-17,1513.4264786387073
2000-01-18,1481.4529672338106
2000-01-19,1478.2007420830037
2000-01-20,1480.168968256979
2000-01-21,1469.1977567864585
2000-01-24,1467.6227090708007
2000-01-25,1451.8127532614537
2000-01-26,1457.5038726243142
2000-01-27,1466.2088559181261
2000-01-28,1470.6016286426955
2000-01-31,1454.439888803759
2000-02-01,1468.1782810160964
2000-02-02,1492.8165170507923
2000-02-03,1519.5082588751884
2000-02-04,1535.330919900784
2000-02-07,1527.3132403343964
2000-02-08,1541.5210215492277
2000-02-09,1522.0338079862051
2000-02-10,1509.0535037350646
2000-02-11,1520.1099139188384
2000-02-14,1519.2258033503447
2000-02-15,1495.8639939949096
2000-02-16,1493.0572115399214
2000-02-17,1512.039723928095
2000-02-18,1496.5172495333009
2000-02-21,1474.9200547069997
2000-02-22,1470.4231893210458
2000-02-23,1485.7188929611052
2000-02-24,1491.9130163482746
2000-02-25,1499.8961884433297
2000-02-28,1486.858224887218
2000-02-29,1500.7717017772327
2000-03-01,1520.06750913882
2000-03-02,1550.6528100153648
2000-03-03,1563.0615542280282
2000-03-06,1578.778612918099
2000-03-07,1557.0346276840385
2000-03-08,1534.3908888414085
2000-03-09,1541.679020094125
2000-03-10,1553.5965848187275
2000-03-13,1523.2138526843269
2000-03-14,1530.2758531182205
2000-03-15,1503.6016887659262
2000-03-16,1529.2799014947686
2000-03-17,1541.2960775287663
2000-03-20,1543.6860443493745
2000-03-21,1532.156893622506
2000-03-22,1527.5586432580776
2000-03-23,1517.7101281047658
2000-03-24,1530.8156135467511
2000-03-27,1553.3971012624093
2000-03-28,1567.6531509576196
2000-03-29,1566.987669623692
2000-03-30,1540.5576073846644
2000-03-31,1544.522748675873
2000-04-03,1526.9463381157675
2000-04-04,1553.6315788387924
2000-04-05,1514.0379915106594
2000-04-06,1541.1265540467464
2000-04-07,1556.2919372243123
2000-04-10,1563.3736626203238
2000-04-11,1551.7877736120201
2000-04-12,1548.4595136176483
2000-04-13,1551.7518666584583
2000-04-14,1519.4538223005193
2000-04-17,1503.547502080425
2000-04-18,1514.789891345323
2000-04-19,1515.1148703210065
2000-04-20,1534.6246975668269
2000-04-21,1534.6246975668269
2000-04-24,1534.6198572231133
2000-04-25,1557.1826986145593
2000-04-26,1571.1478429651922
2000-04-27,1545.3096367541195
2000-04-28,1572.757481202265
2000-05-01,1572.7567733173219
2000-05-02,1597.6871798167717
2000-05-03,1581.4930284463112
2000-05-04,1595.9459517690723
2000-05-05,1604.2635289234922
2000-05-08,1604.5862138371133
2000-05-09,1587.0073539684518
2000-05-10,1578.0631685404358
2000-05-11,1596.8453652170433
2000-05-12,1609.9753654528527
2000-05-15,1605.341632050811
2000-05-16,1631.9735391792697
2000-05-17,1616.0080816403824
2000-05-18,1614.5134940464818
2000-05-19,1571.864259811348
2000-05-22,1552.6254670036608
2000-05-23,1554.5832572043403
2000-05-24,1529.4486607547067
2000-05-25,1554.7198359366885
2000-05-26,1547.9308645479275
2000-05-29,1563.8547503348914
2000-05-30,1580.4918079692202
2000-05-31,1600.9660482588083
2000-06-01,1625.6013498611028
2000-06-02,1639.0020901815558
2000-06-05,1642.3241130975737
2000-06-06,1635.2528829833589
2000-06-07,1626.1871424375852
2000-06-08,1626.6343556699785
2000-06-09,1629.6918119029497
2000-06-12,1629.500756610991
2000-06-13,1628.349104848358
2000-06-14,1640.7020565874732
2000-06-15,1628.2547711195018
2000-06-16,1619.8313450838298
2000-06-19,1623.7452594574518
2000-06-20,1625.1763849924832
2000-06-21,1609.8136233494681
2000-06-22,1605.424786159108
2000-06-23,1612.6462619256158
2000-06-26,1627.0245104216322
2000-06-27,1628.2315736845214
2000-06-28,1636.0381474396645
2000-06-29,1606.9011272963933
2000-06-30,1613.0224742053888
2000-07-03,1626.6902156356978
2000-07-04,1629.9692659903812
2000-07-05,1630.1661756780431
2000-07-06,1627.4339363276622
2000-07-07,1647.7253124502124
2000-07-10,1635.9160164681514
2000-07-11,1637.2768733582527
2000-07-12,1644.2745059036752
2000-07-13,1652.043512094187
2000-07-14,1652.0441539281335
2000-07-17,1656.797394567121
2000-07-18,1644.755828422815
2000-07-19,1644.6208988566232
2000-07-20,1657.2879096126649
2000-07-21,1642.2645402035191
2000-07-24,1646.4587878380207
2000-07-25,1643.6027621764795
2000-07-26,1650.3909300072949
2000-07-27,1651.164719130245
2000-07-28,1634.734007015492
2000-07-31,1652.1908426377279
2000-08-01,1652.4906228864934
2000-08-02,1656.363954004363
2000-08-03,1625.1782512429904
2000-08-04,1646.846533744153
2000-08-07,1654.9930979321766
2000-08-08,1658.0362816131349
2000-08-09,1659.8576319701435
2000-08-10,1656.2022016992416
2000-08-11,1662.1110723364977
2000-08-14,1673.3914376733953
2000-08-15,1677.306826041502
2000-08-16,1686.6578682488187
2000-08-17,1679.7737869615976
2000-08-18,1675.2770987523015
2000-08-21,1672.1750392502397
2000-08-22,1666.16135653802
2000-08-23,1664.1686870643243
2000-08-24,1655.5975197469145
2000-08-25,1680.8088280375725
2000-08-28,1684.8503857931426
2000-08-29,1687.9150881186606
2000-08-30,1682.2144951499506
2000-08-31,1676.5889241381078
2000-09-01,1707.8139158022936
2000-09-04,1724.464509210626
2000-09-05,1717.333434535187
2000-09-06,1712.433944668494
2000-09-07,1718.050677140408
2000-09-08,1701.6124990858698
2000-09-11,1700.262334563233
2000-09-12,1702.1231003459081
2000-09-13,1678.120601125878
2000-09-14,1686.0105691218455
2000-09-15,1681.9736950708107
2000-09-18,1662.156805073231
2000-09-19,1648.4942747228552
2000-09-20,1625.1646759690227
2000-09-21,1591.5499078019486
2000-09-22,1593.069732788867
2000-09-25,1609.6677148254812
2000-09-26,1604.9664846775079
2000-09-27,1606.9525226930875
2000-09-28,1608.6538993946417
2000-09-29,1603.542600411781
2000-10-02,1621.2797687540995
2000-10-03,1625.2039522457221
2000-10-04,1608.835587232729
2000-10-05,1620.3849102561283
2000-10-06,1612.9924492174473
2000-10-09,1587.969153608548
2000-10-10,1592.3162526861613
2000-10-11,1550.660844674073
2000-10-12,1553.1364494475736
2000-10-13,1556.278394903528
2000-10-16,1562.197995096279
2000-10-17,1559.8888645193988
2000-10-18,1538.6063827304151
2000-10-19,1559.0808953546627
2000-10-20,1574.6463573876354
2000-10-23,1580.7098882921628
2000-10-24,1605.51572589764
2000-10-25,1601.7076554894813
2000-10-26,1593.9817850224974
2000-10-27,1602.8134364433406
2000-10-30,1614.3923252411175
2000-10-31,1648.9150032899595
2000-11-01,1654.8725559918348
2000-11-02,1654.0470254270988
2000-11-03,1653.8570132358464
2000-11-06,1648.0031179628338
2000-11-07,1656.4352973977618
2000-11-08,1652.9980686617446
2000-11-09,1638.060084187261
2000-11-10,1623.8696591043658
2000-11-13,1604.8168596688301
2000-11-14,1633.9550838842797
2000-11-15,1648.5985471610588
2000-11-16,1644.4728566981166
2000-11-17,1624.75493211324
2000-11-20,1603.3223793729628
2000-11-21,1613.375919366535
2000-11-22,1587.679238363725
2000-11-23,1604.530112486685
2000-11-24,1620.5873463591117
2000-11-27,1627.6074163894168
2000-11-28,1618.2773908118686
2000-11-29,1618.9853483947743
2000-11-30,1599.700806038374
2000-12-01,1604.6273019063624
2000-12-04,1573.0420907151138
2000-12-05,1613.1770059237438
2000-12-06,1616.1728565091764
2000-12-07,1612.5429748509757
2000-12-08,1609.0238036002138
2000-12-11,1628.8511662747305
2000-12-12,1622.7152638320235
2000-12-13,1610.9087587637966
2000-12-14,1595.826009725273
2000-12-15,1580.6306773860988
2000-12-18,1595.348931403348
2000-12-19,1610.2592924904031
2000-12-20,1575.3667274610664
2000-12-21,1572.5491708177212
2000-12-22,1581.2947646058592
2000-12-25,1581.2947646058592
2000-12-26,1581.2947646058592
2000-12-27,1596.5460245404163
2000-12-28,1611.060274719656
2000-12-29,1615.052211767438
2001-01-01,1615.052211767438
2001-01-02,1594.7117108582831
2001-01-03,1571.219641161558
2001-01-04,1604.3435050257524
2001-01-05,1599.0546788487127
2001-01-08,1591.9220434069862
2001-01-09,1578.7283438205636
2001-01-10,1575.2502825796348
2001-01-11,1583.5683744793591
2001-01-12,1605.9960641544365
2001-01-15,1608.2637149624811
2001-01-16,1594.2733728198812
2001-01-17,1617.0208290183054
2001-01-18,1615.765453564981
2001-01-19,1616.6080012630814
2001-01-22,1623.5548724842633
2001-01-23,1615.4590388465679
2001-01-24,1627.4730052844354
2001-01-25,1637.7485789459206
2001-01-26,1633.931831030276
2001-01-29,1630.4705740236864
2001-01-30,1640.2162450112871
2001-01-31,1653.4365588795665
2001-02-01,1638.5460339692324
2001-02-02,1627.9964585362943
2001-02-05,1625.0401264170964
2001-02-06,1630.6320705540527
2001-02-07,1615.453547784907
2001-02-08,1624.2279301711453
2001-02-09,1611.090421512768
2001-02-12,1618.8593484005364
2001-02-13,1613.648267227765
2001-02-14,1600.9685752229236
2001-02-15,1612.1578964678693
2001-02-16,1593.4813348372154
2001-02-19,1592.3595876906131
2001-02-20,1589.5674992531276
2001-02-21,1576.4702806494809
2001-02-22,1570.35945164599
2001-02-23,1551.9673535535394
2001-02-26,1564.9549063892446
2001-02-27,1571.968235235392
2001-02-28,1559.9111129209641
2001-03-01,1558.2881743770558
2001-03-02,1545.7211332125173
2001-03-05,1558.6157958824344
2001-03-06,1573.9610574592741
2001-03-07,1586.8593101548583
2001-03-08,1585.1583851613627
2001-03-09,1575.8556538105763
2001-03-12,1550.9853611294582
2001-03-13,1529.2103504591266
2001-03-14,1498.54120379571
2001-03-15,1508.83716395939
2001-03-16,1498.3307177207175
2001-03-19,1485.7317032786598
2001-03-20,1500.3700467462081
2001-03-21,1475.3811867715801
2001-03-22,1418.5429219739806
2001-03-23,1447.497088697013
2001-03-26,1485.8172884886555
2001-03-27,1512.9161485018649
2001-03-28,1500.2497526566774
2001-03-29,1502.7791578973367
2001-03-30,1514.2709437375952
2001-04-02,1517.9194039274303
2001-04-03,1471.2840339505517
2001-04-04,1482.896939008312
2001-04-05,1504.7943783386806
2001-04-06,1501.9716833779594
2001-04-09,1509.9341020027516
2001-04-10,1540.2147308263854
2001-04-11,1547.5905559713833
2001-04-12,1554.5914964542396
2001-04-13,1554.5914964542396
2001-04-16,1554.5914964542396
2001-04-17,1546.9710558996867
2001-04-18,1579.2282526083188
2001-04-19,1579.2869848185123
2001-04-20,1574.3614629745912
2001-04-23,1566.415574413503
2001-04-24,1573.5745184026664
2001-04-25,1567.6192234781938
2001-04-26,1584.4617514245372
2001-04-27,1605.9295382505009
2001-04-30,1616.4866235159075
2001-05-01,1616.4875994380886
2001-05-02,1606.785839877868
2001-05-03,1587.349965875305
2001-05-04,1584.1868651212978
2001-05-07,1595.4343861270017
2001-05-08,1601.0365868108909
2001-05-09,1593.9883194032755
2001-05-10,1618.234423744391
2001-05-11,1618.9829219992564
2001-05-14,1605.8191287656166
2001-05-15,1618.4585359257956
2001-05-16,1618.105494614021
2001-05-17,1637.5083329005165
2001-05-18,1647.5740758380641
2001-05-21,1650.199027988138
2001-05-22,1657.4148728954453
2001-05-23,1646.9298533519343
2001-05-24,1650.2477810214461
2001-05-25,1636.3874127039705
2001-05-28,1645.4031086942741
2001-05-29,1634.2790734376752
2001-05-30,1616.6276620327576
2001-05-31,1619.0022639627027
2001-06-01,1613.8263414770624
2001-06-04,1613.8317628510872
2001-06-05,1633.7345937352306
2001-06-06,1628.3651844934168
2001-06-07,1618.2238598917545
2001-06-08,1616.4167540235214
2001-06-11,1610.9663074538798
2001-06-12,1583.5395299326642
2001-06-13,1590.7045791055216
2001-06-14,1578.0180175066253
2001-06-15,1564.0141757567712
2001-06-18,1545.284048546458
2001-06-19,1554.0496643805063
2001-06-20,1540.789033095876
2001-06-21,1534.0653597703513
2001-06-22,1546.1401043081332
2001-06-25,1552.1034534548794
2001-06-26,1522.3724541832028
2001-06-27,1517.7076979781637
2001-06-28,1532.5812882036305
2001-06-29,1551.4957914860818
2001-07-02,1570.4233815195614
2001-07-03,1555.594274952935
2001-07-04,1551.7474900322525
2001-07-05,1541.1396598513957
2001-07-06,1510.6324841719552
2001-07-09,1514.8314627243274
2001-07-10,1507.5482997311474
2001-07-11,1494.958946517844
2001-07-12,1500.4384373161429
2001-07-13,1515.0159320147845
2001-07-16,1516.7570297803225
2001-07-17,1506.7740269245207
2001-07-18,1483.5733925051131
2001-07-19,1496.8943004874354
2001-07-20,1484.1021974599887
2001-07-23,1491.1903799319862
2001-07-24,1474.7840914773178
2001-07-25,1454.8061219182187
2001-07-26,1468.71460355888
2001-07-27,1494.7423629760303
2001-07-30,1510.724901499605
2001-07-31,1520.842582163943
2001-08-01,1527.7691900496295
2001-08-02,1525.4586824015148
2001-08-03,1514.827021668331
2001-08-06,1521.6052089222223
2001-08-07,1519.2525091382477
2001-08-08,1506.4767524393835
2001-08-09,1483.1912990830808
2001-08-10,1473.4521342680894
2001-08-13,1489.7022838158994
2001-08-14,1500.5308688635755
2001-08-15,1494.731286928345
2001-08-16,1482.749578066033
2001-08-17,1459.187327884295
2001-08-20,1458.5152290572128
2001-08-21,1467.3450640314281
2001-08-22,1461.1274248022846
2001-08-23,1460.8771316610419
2001-08-24,1484.500088408597
2001-08-27,1482.8019483209644
2001-08-28,1463.0067328623638
2001-08-29,1468.74917305009
2001-08-30,1438.4458224428895
2001-08-31,1433.1486351643498
2001-09-03,1413.764197329178
2001-09-04,1420.1676596974455
2001-09-05,1398.3448160945693
2001-09-06,1371.9791726609399
2001-09-07,1354.3641316118685
2001-09-10,1341.3977038516143
2001-09-11,1251.5424880269895
2001-09-12,1253.8658003014052
2001-09-13,1249.3476110025183
2001-09-14,1197.620127745359
2001-09-17,1210.1838625114544
2001-09-18,1197.4616671047731
2001-09-19,1178.7185034821023
2001-09-20,1130.441785427437
2001-09-21,1103.7538315427423
2001-09-24,1156.0923537726455
2001-09-25,1173.8916120063645
2001-09-26,1194.1909762926277
2001-09-27,1198.737285798123
2001-09-28,1213.3017826485761
2001-10-01,1200.7172668825337
2001-10-02,1206.7834896390575
2001-10-03,1199.4172648329327
2001-10-04,1240.249735267118
2001-10-05,1235.4217938144864
2001-10-08,1235.5644224110351
2001-10-09,1236.96379843086
2001-10-10,1270.2199689138379
2001-10-11,1279.0380194037116
2001-10-12,1284.827890497253
2001-10-15,1255.6992980543992
2001-10-16,1278.8712878597998
2001-10-17,1303.9718017565533
2001-10-18,1287.1447290568594
2001-10-19,1273.0696127512772
2001-10-22,1290.611524538424
2001-10-23,1318.6539066865264
2001-10-24,1330.426039617351
2001-10-25,1306.0056991679173
2001-10-26,1330.6939116735778
2001-10-29,1310.3169785191926
2001-10-30,1277.7825592652555
2001-10-31,1297.7791497437133
2001-11-01,1304.1625969730442
2001-11-02,1304.236349180954
2001-11-05,1329.4293407979465
2001-11-06,1324.1195517514207
2001-11-07,1331.963494632552
2001-11-08,1354.15261660293
2001-11-09,1340.728812542964
2001-11-12,1310.0595257569046
2001-11-13,1354.905967566694
2001-11-14,1363.2799061385394
2001-11-15,1370.9861874549426
2001-11-16,1375.7261556833162
2001-11-19,1394.7910371919872
2001-11-20,1378.3796859749946
2001-11-21,1368.0025958335812
2001-11-22,1376.3429527008323
2001-11-23,1371.6162961398934
2001-11-26,1372.7130046548898
2001-11-27,1358.3929043979817
2001-11-28,1346.829471907961
2001-11-29,1346.680470806675
2001-11-30,1351.9265909105593
2001-12-03,1347.2284422171972
2001-12-04,1363.071995720775
2001-12-05,1402.7241740691672
2001-12-06,1404.681562174653
2001-12-07,1398.8890647625958
2001-12-10,1379.7778610738478
2001-12-11,1378.095281450094
2001-12-12,1367.553120699191
2001-12-13,1341.9120502265
2001-12-14,1325.9176001221563
2001-12-17,1359.2484858944072
2001-12-18,1355.6649080327616
2001-12-19,1350.8979158238255
2001-12-20,1340.7048435348472
2001-12-21,1355.5737047201137
2001-12-24,1356.5292480615242
2001-12-25,1356.5292480615242
2001-12-26,1356.5292480615244
2001-12-27,1375.4936732783476
2001-12-28,1386.3616987394846
2001-12-31,1386.361745912575
2002-01-01,1386.361745912575
2002-01-02,1381.1603317283432
2002-01-03,1409.0454109893853
2002-01-04,1415.98612015643
2002-01-07,1401.703687969659
2002-01-08,1391.9434741274565
2002-01-09,1396.4684405999428
2002-01-10,1378.9758173227285
2002-01-11,1387.726000600925
2002-01-14,1365.6770820003858
2002-01-15,1378.1312652865881
2002-01-16,1355.514647112951
2002-01-17,1366.967034147307
2002-01-18,1359.083370827224
2002-01-21,1352.0329863599673
2002-01-22,1358.1951195518336
2002-01-23,1358.832535206969
2002-01-24,1371.1978916037433
2002-01-25,1369.1036724681685
2002-01-28,1384.8294643087843
2002-01-29,1367.506987965481
2002-01-30,1347.5274596748143
2002-01-31,1361.7118439631831
2002-02-01,1361.6643126302624
2002-02-04,1347.3392671470504
2002-02-05,1323.8229247844915
2002-02-06,1313.4886128121368
2002-02-07,1319.7049490492204
2002-02-08,1322.5685531097556
2002-02-11,1334.3785205272525
2002-02-12,1331.1421752714389
2002-02-13,1336.507244431674
2002-02-14,1355.3636640221428
2002-02-15,1343.7361212233993
2002-02-18,1335.718868241433
2002-02-19,1311.0946708698998
2002-02-20,1306.945330682272
2002-02-21,1324.3629531386616
2002-02-22,1312.3806250200703
2002-02-25,1328.0303811146982
2002-02-26,1340.5052713488055
2002-02-27,1360.7752551611431
2002-02-28,1370.1441803033129
2002-03-01,1379.6906879782944
2002-03-04,1413.7297458946277
2002-03-05,1408.3260559444905
2002-03-06,1412.665633258991
2002-03-07,1424.0373739106456
2002-03-08,1429.916787981573
2002-03-11,1420.6369751642396
2002-03-12,1408.0975986472222
2002-03-13,1404.010479681518
2002-03-14,1410.5882788025838
2002-03-15,1423.5988217370477
2002-03-18,1436.5374043648267
2002-03-19,1443.3995470681648
2002-03-20,1437.502346395046
2002-03-21,1433.486143364435
2002-03-22,1438.5105019249206
2002-03-25,1435.548763651645
2002-03-26,1442.7124447667481
2002-03-27,1441.6566914869065
2002-03-28,1458.4410464901769
2002-03-29,1458.4410464901769
2002-04-01,1458.4410464901766
2002-04-02,1441.8980562197228
2002-04-03,1441.5129922373983
2002-04-04,1420.3234976635401
2002-04-05,1415.3210956344294
2002-04-08,1395.192164782847
2002-04-09,1401.0108711337468
2002-04-10,1416.7169781264024
2002-04-11,1398.879122358553
2002-04-12,1405.996890711904
2002-04-15,1414.659785309315
2002-04-16,1437.5381363931997
2002-04-17,1440.5809551891027
2002-04-18,1442.185409915262
2002-04-19,1445.8875269719906
2002-04-22,1434.771469411099
2002-04-23,1432.1351582027326
2002-04-24,1421.619581179552
2002-04-25,1401.4237898761817
2002-04-26,1402.3183013868484
2002-04-29,1398.1844928171404
2002-04-30,1403.7595979785606
2002-05-01,1403.7596323358175
2002-05-02,1396.8011070322693
2002-05-03,1384.5044823324326
2002-05-06,1385.229998552341
2002-05-07,1367.824664083004
2002-05-08,1395.255247284945
2002-05-09,1394.0465826122131
2002-05-10,1382.452892002915
2002-05-13,1390.643095171456
2002-05-14,1411.4560615287442
2002-05-15,1419.0660529234322
2002-05-16,1417.9869398131952
2002-05-17,1418.854286831414
2002-05-20,1409.9870053377547
2002-05-21,1410.1910704716138
2002-05-22,1390.9425221489678
