Date,SPAIN IMI VALUE WEIGHTED
1999-09-29,983.978976043669
1999-09-30,981.3051035806673
1999-10-01,976.6540952511741
1999-10-04,988.1462441458381
1999-10-05,991.3197961965683
1999-10-06,988.2709920968791
1999-10-07,995.2222305267791
1999-10-08,997.9544235159204
1999-10-11,1001.2473118511581
1999-10-12,1001.2473121696928
1999-10-13,982.3664466079983
1999-10-14,980.5573221906477
1999-10-15,965.4414075780926
1999-10-18,956.1212677120079
1999-10-19,967.9875623733656
1999-10-20,966.1173219262591
1999-10-21,955.6696433689332
1999-10-22,965.5040174371261
1999-10-25,958.2832537794628
1999-10-26,968.8911479162899
1999-10-27,966.4513093379682
1999-10-28,982.7299837362519
1999-10-29,995.0696924275276
1999-11-01,995.0696912599158
1999-11-02,1004.0603996690602
1999-11-03,1007.9075628527896
1999-11-04,1021.9577069280269
1999-11-05,1031.8347675178918
1999-11-08,1040.561641185483
1999-11-09,1034.6382581344005
1999-11-10,1041.0398214214028
1999-11-11,1051.8952363200176
1999-11-12,1049.3698750696162
1999-11-15,1057.7847857930494
1999-11-16,1062.7979358068987
1999-11-17,1064.1109030514808
1999-11-18,1071.8666859697091
1999-11-19,1075.8620953549298
1999-11-22,1060.1922838445273
1999-11-23,1063.013221741489
1999-11-24,1065.9021454455317
1999-11-25,1086.5922165429288
1999-11-26,1086.2397276021418
1999-11-29,1079.6595357063081
1999-11-30,1084.2129104509138
1999-12-01,1092.2018614183319
1999-12-02,1096.8094356825604
1999-12-03,1108.5610640578109
1999-12-06,1108.5610634460456
1999-12-07,1126.5105994684952
1999-12-08,1126.5106022169318
1999-12-09,1131.944168457365
1999-12-10,1122.5249998315555
1999-12-13,1126.8005170856286
1999-12-14,1128.9448802534002
1999-12-15,1118.9713552686308
1999-12-16,1126.4253905277599
1999-12-17,1137.472573950649
1999-12-20,1144.1229762696335
1999-12-21,1138.2578185171315
1999-12-22,1143.8678220857705
1999-12-23,1155.357876036164
1999-12-24,1155.357876022073
1999-12-27,1158.8924925418855
1999-12-28,1143.931968176066
1999-12-29,1150.7879769706606
1999-12-30,1162.8115225502536
1999-12-31,1162.811522212479
2000-01-03,1163.7041173074408
2000-01-04,1129.368384272693
2000-01-05,1106.5000783602766
2000-01-06,1106.500078766396
2000-01-07,1128.6368232523141
2000-01-10,1138.0951767288495
2000-01-11,1127.0794244741155
2000-01-12,1116.2928502184673
2000-01-13,1122.734290125308
2000-01-14,1145.6576569999118
2000-01-17,1159.4126267241024
2000-01-18,1144.3103794307012
2000-01-19,1143.101437990403
2000-01-20,1138.208591456569
2000-01-21,1130.33341961339
2000-01-24,1130.4532224977527
2000-01-25,1124.218375378088
2000-01-26,1140.1024069926316
2000-01-27,1153.9096514507712
2000-01-28,1132.4694343249553
2000-01-31,1117.3812042980176
2000-02-01,1126.2528112569887
2000-02-02,1144.376101067278
2000-02-03,1172.4188985751844
2000-02-04,1174.2225559631029
2000-02-07,1170.007677228561
2000-02-08,1198.6283016839402
2000-02-09,1204.9357150367696
2000-02-10,1209.5409005316062
2000-02-11,1237.423781131315
2000-02-14,1234.2988496592916
2000-02-15,1216.552624720566
2000-02-16,1225.14600277939
2000-02-17,1236.1101600173977
2000-02-18,1240.5631108874811
2000-02-21,1234.8016990221208
2000-02-22,1223.6242140500835
2000-02-23,1246.6315249203956
2000-02-24,1247.265374489508
2000-02-25,1277.398103034012
2000-02-28,1260.770627030722
2000-02-29,1271.4183356046394
2000-03-01,1269.0866079672774
2000-03-02,1280.4217094309502
2000-03-03,1284.4756951464983
2000-03-06,1292.1786078631346
2000-03-07,1281.3961343261647
2000-03-08,1286.2812083833207
2000-03-09,1276.703182816591
2000-03-10,1269.6464698156583
2000-03-13,1258.6012686938038
2000-03-14,1279.1263299994207
2000-03-15,1258.9427317086606
2000-03-16,1264.1928522685914
2000-03-17,1274.1047219469738
2000-03-20,1273.477568137495
2000-03-21,1270.8513015081026
2000-03-22,1260.798159710519
2000-03-23,1252.2316340663679
2000-03-24,1266.0201034648815
2000-03-27,1263.401641162538
2000-03-28,1267.2926407184111
2000-03-29,1261.5551963149237
2000-03-30,1242.9234319087632
2000-03-31,1251.852295005052
2000-04-03,1234.7379514398153
2000-04-04,1228.4499994314908
2000-04-05,1205.607336962492
2000-04-06,1224.5528524097924
2000-04-07,1238.0438693068775
2000-04-10,1234.72034863398
2000-04-11,1216.8645293892143
2000-04-12,1219.6747395384386
2000-04-13,1228.9192740182498
2000-04-14,1206.6243111831004
2000-04-17,1193.630588083412
2000-04-18,1197.686424472948
2000-04-19,1204.5858494597403
2000-04-20,1217.8111781962916
2000-04-21,1217.8111776632388
2000-04-24,1217.8111758906934
2000-04-25,1212.5983558673315
2000-04-26,1217.6590174473656
2000-04-27,1203.000787476777
2000-04-28,1218.6741090846617
2000-05-01,1218.6741097030374
2000-05-02,1247.2732344019425
2000-05-03,1231.1573482538097
2000-05-04,1227.080805711679
2000-05-05,1224.862336906646
2000-05-08,1207.6789982559199
2000-05-09,1185.4563786086221
2000-05-10,1166.2495578987864
2000-05-11,1181.7586081327815
2000-05-12,1186.804866727019
2000-05-15,1180.3108022984425
2000-05-16,1198.352913649389
2000-05-17,1172.3910687510827
2000-05-18,1173.8219456856307
2000-05-19,1144.6679997630038
2000-05-22,1127.478589374739
2000-05-23,1133.4916326525158
2000-05-24,1129.8196090742238
2000-05-25,1146.6693107152462
2000-05-26,1134.3799826107963
2000-05-29,1144.204049274793
2000-05-30,1148.198230508435
2000-05-31,1152.9563892809765
2000-06-01,1169.3557733943965
2000-06-02,1185.9176153603087
2000-06-05,1175.3515283958
2000-06-06,1153.850726778287
2000-06-07,1148.0798900713128
2000-06-08,1155.2125536678764
2000-06-09,1159.6496597880982
2000-06-12,1152.749998938455
2000-06-13,1155.9192062658133
2000-06-14,1160.413684946166
2000-06-15,1159.227972001216
2000-06-16,1147.8807464787496
2000-06-19,1135.8710816633743
2000-06-20,1134.2340374985536
2000-06-21,1117.396785005977
2000-06-22,1126.2799360988058
2000-06-23,1129.8869647412596
2000-06-26,1128.5426960611292
2000-06-27,1128.1638935640533
2000-06-28,1131.8522807569416
2000-06-29,1113.615005489464
2000-06-30,1129.9869907412567
2000-07-03,1142.8688683720648
2000-07-04,1157.151855468436
2000-07-05,1148.0529270971572
2000-07-06,1146.2210457323945
2000-07-07,1157.8420932348288
2000-07-10,1154.0263444705975
2000-07-11,1159.6086593237053
2000-07-12,1159.6913973030144
2000-07-13,1157.7235050093423
2000-07-14,1172.015980910423
2000-07-17,1163.1443862251376
2000-07-18,1149.0955777189502
2000-07-19,1156.9281588316744
2000-07-20,1166.9402543500933
2000-07-21,1157.9324831819347
2000-07-24,1155.1226952766956
2000-07-25,1145.8730293939097
2000-07-26,1148.9828281269276
2000-07-27,1147.0023198659926
2000-07-28,1134.5188718732575
2000-07-31,1134.5776453990304
2000-08-01,1136.9663235735334
2000-08-02,1146.0232632542704
2000-08-03,1133.775275987218
2000-08-04,1143.969776045479
2000-08-07,1156.382889436237
2000-08-08,1167.952349441197
2000-08-09,1174.4424453609647
2000-08-10,1187.0601011297904
2000-08-11,1186.9374038913122
2000-08-14,1198.1567329871054
2000-08-15,1198.8950293026958
2000-08-16,1208.9359438004456
2000-08-17,1195.9034573395998
2000-08-18,1191.9957138877821
2000-08-21,1195.3083752116052
2000-08-22,1184.063374041252
2000-08-23,1175.1678829175667
2000-08-24,1164.9674277178613
2000-08-25,1170.2451101754034
2000-08-28,1175.4663515546313
2000-08-29,1168.001818953019
2000-08-30,1169.2432554142351
2000-08-31,1167.127384035933
2000-09-01,1186.387586509211
2000-09-04,1194.5404276693114
2000-09-05,1193.3100614149657
2000-09-06,1197.5691095570892
2000-09-07,1204.7141424302463
2000-09-08,1188.331746344715
2000-09-11,1201.8748283814023
2000-09-12,1208.5168089701533
2000-09-13,1198.236002787773
2000-09-14,1215.437460401242
2000-09-15,1214.2124132456415
2000-09-18,1192.2631692502537
2000-09-19,1179.9730006195628
2000-09-20,1167.8191704466642
2000-09-21,1159.3956377267748
2000-09-22,1177.4838966634586
2000-09-25,1187.179411404273
2000-09-26,1175.4274583571057
2000-09-27,1177.1964171792774
2000-09-28,1184.9966491681505
2000-09-29,1179.0879851272841
2000-10-02,1195.4843686107113
2000-10-03,1207.55750717469
2000-10-04,1199.5548064208156
2000-10-05,1206.6836099220052
2000-10-06,1203.3108120748288
2000-10-09,1179.0425370952466
2000-10-10,1189.829038933425
2000-10-11,1164.412573096654
2000-10-12,1164.5281592636989
2000-10-13,1144.0550243442092
2000-10-16,1149.4171487094573
2000-10-17,1142.7976077211893
2000-10-18,1110.6495141454834
2000-10-19,1138.7322894573763
2000-10-20,1147.158368942534
2000-10-23,1136.6937254450236
2000-10-24,1162.3563139140479
2000-10-25,1153.2686673966414
2000-10-26,1138.9484154398945
2000-10-27,1148.0965573568546
2000-10-30,1139.4654322590004
2000-10-31,1144.8365808181825
2000-11-01,1144.8365797640452
2000-11-02,1155.9760713140054
2000-11-03,1158.400434812076
2000-11-06,1165.8423747755983
2000-11-07,1164.252678537518
2000-11-08,1156.9949134690755
2000-11-09,1140.7139294862143
2000-11-10,1115.9778652970206
2000-11-13,1113.1589071379426
2000-11-14,1142.327538852443
2000-11-15,1146.2080842556682
2000-11-16,1136.1858503061903
2000-11-17,1115.6428072462752
2000-11-20,1089.802843110762
2000-11-21,1092.6737937582159
2000-11-22,1066.50185694326
2000-11-23,1073.2729894520755
2000-11-24,1096.8163502381299
2000-11-27,1087.9556558181262
2000-11-28,1076.4811480574922
2000-11-29,1085.1732896739557
2000-11-30,1061.465755460117
2000-12-01,1072.7904821320533
2000-12-04,1049.9364893556308
2000-12-05,1082.5377475581697
2000-12-06,1082.665504303808
2000-12-07,1082.084851907684
2000-12-08,1082.0097015989172
2000-12-11,1103.4843232063506
2000-12-12,1100.0574483977152
2000-12-13,1099.47336274944
2000-12-14,1082.4579640234972
2000-12-15,1049.475772274922
2000-12-18,1042.1907494837974
2000-12-19,1059.5647284299798
2000-12-20,1028.3529175726437
2000-12-21,1041.0541159037816
2000-12-22,1045.7941027428078
2000-12-25,1045.7941027428078
2000-12-26,1045.7941027428078
2000-12-27,1051.254416298217
2000-12-28,1049.9607340227815
2000-12-29,1051.464075300409
2001-01-01,1051.464075300409
2001-01-02,1058.312242869493
2001-01-03,1074.021399529587
2001-01-04,1105.675207289463
2001-01-05,1105.1779951282724
2001-01-08,1108.2819121743003
2001-01-09,1105.3552601129518
2001-01-10,1107.035511144554
2001-01-11,1118.4323601276417
2001-01-12,1135.9157863394337
2001-01-15,1135.19663219382
2001-01-16,1121.1239283252946
2001-01-17,1143.347929160461
2001-01-18,1145.08745974683
2001-01-19,1133.8298119958201
2001-01-22,1140.985720640857
2001-01-23,1148.8053395642207
2001-01-24,1148.275638003289
2001-01-25,1153.6648218637333
2001-01-26,1153.3950179420083
2001-01-29,1141.6821398435936
2001-01-30,1150.378418548389
2001-01-31,1160.170072439394
2001-02-01,1166.299069448166
2001-02-02,1143.4089540964683
2001-02-05,1144.000003756833
2001-02-06,1154.8628191943117
2001-02-07,1149.1310987031525
2001-02-08,1167.0041084080556
2001-02-09,1161.5603922122227
2001-02-12,1176.9948458874753
2001-02-13,1173.530467787906
2001-02-14,1150.788059716309
2001-02-15,1156.8940316714318
2001-02-16,1151.1884672739213
2001-02-19,1159.6114770082384
2001-02-20,1148.9900630791878
2001-02-21,1142.8850255268571
2001-02-22,1128.2662266446562
2001-02-23,1122.6887095955371
2001-02-26,1132.2350316493162
2001-02-27,1138.7348440191786
2001-02-28,1140.560278165822
2001-03-01,1132.9486984142477
2001-03-02,1141.3215681250676
2001-03-05,1149.6814576352572
2001-03-06,1166.0063978153507
2001-03-07,1171.3034449692077
2001-03-08,1164.3384317699176
2001-03-09,1158.7760774222231
2001-03-12,1138.7711696285437
2001-03-13,1138.3181049142665
2001-03-14,1125.248196374699
2001-03-15,1135.106582803436
2001-03-16,1117.8700045570733
2001-03-19,1114.7187890961627
2001-03-20,1113.1301640343322
2001-03-21,1084.264662826067
2001-03-22,1045.4440262971657
2001-03-23,1073.0992881269422
2001-03-26,1096.504962047232
2001-03-27,1115.1434452295161
2001-03-28,1107.1020512134912
2001-03-29,1113.608541433714
2001-03-30,1124.9740167956497
2001-04-02,1132.6578679302315
2001-04-03,1106.1654147191744
2001-04-04,1122.6296635181213
2001-04-05,1138.0817489504836
2001-04-06,1139.7593630157648
2001-04-09,1150.220767818457
2001-04-10,1162.2986779319535
2001-04-11,1160.8341587186944
2001-04-12,1164.2614628599563
2001-04-13,1164.2614628599563
2001-04-16,1164.2614628599563
2001-04-17,1152.9675442423484
2001-04-18,1177.4031331613664
2001-04-19,1175.9599468315475
2001-04-20,1156.8616440258738
2001-04-23,1133.1178211143365
2001-04-24,1147.8152582400062
2001-04-25,1143.3400630668054
2001-04-26,1157.6946119910588
2001-04-27,1167.5446575280253
2001-04-30,1181.4723255005538
2001-05-01,1181.4723270514921
2001-05-02,1169.361398703313
2001-05-03,1156.4421386507868
2001-05-04,1158.8394992065762
2001-05-07,1163.225442907003
2001-05-08,1169.4767780591117
2001-05-09,1170.658078917815
2001-05-10,1182.4368566670425
2001-05-11,1177.062759509931
2001-05-14,1171.7129537849034
2001-05-15,1177.0559672307004
2001-05-16,1171.7028114832033
2001-05-17,1179.6964014243292
2001-05-18,1187.898250398683
2001-05-21,1181.040055990788
2001-05-22,1176.0096273478587
2001-05-23,1174.541491396384
2001-05-24,1174.5873404308827
2001-05-25,1161.067261396846
2001-05-28,1168.5711814303165
2001-05-29,1162.2674135143163
2001-05-30,1160.3524826787582
2001-05-31,1166.7229291930105
2001-06-01,1159.6319871466737
2001-06-04,1176.6107018433524
2001-06-05,1181.38822092463
2001-06-06,1174.0090455426298
2001-06-07,1172.1304258017988
2001-06-08,1180.3772159950674
2001-06-11,1180.5489787486413
2001-06-12,1165.2636942450267
2001-06-13,1171.483324661946
2001-06-14,1165.6440493606485
2001-06-15,1156.803658215027
2001-06-18,1125.1479951116737
2001-06-19,1127.7222286337585
2001-06-20,1122.8904747217653
2001-06-21,1111.6235263251747
2001-06-22,1112.268647830775
2001-06-25,1116.000307331717
2001-06-26,1101.0513804572392
2001-06-27,1098.9330143082989
2001-06-28,1105.2671064290516
2001-06-29,1109.6699992844742
2001-07-02,1129.5586814787541
2001-07-03,1124.919249972327
2001-07-04,1115.3704808548741
2001-07-05,1105.1801347555725
2001-07-06,1077.479399946247
2001-07-09,1079.177242926362
2001-07-10,1072.3141593789226
2001-07-11,1053.649710391482
2001-07-12,1045.9587109939323
2001-07-13,1059.0709124386224
2001-07-16,1058.2953012644862
2001-07-17,1065.7787376346903
2001-07-18,1050.3604042181216
2001-07-19,1062.6604914432237
2001-07-20,1059.4912084253763
2001-07-23,1068.52186121338
2001-07-24,1066.7429091409176
2001-07-25,1046.0863942091655
2001-07-26,1053.5147825902625
2001-07-27,1053.664943835607
2001-07-30,1073.5290730719441
2001-07-31,1080.2507087893775
2001-08-01,1086.3580578869849
2001-08-02,1091.5602730805251
2001-08-03,1087.9446245206739
2001-08-06,1093.9351051813103
2001-08-07,1088.218387135927
2001-08-08,1076.9526829090175
2001-08-09,1062.4623933255943
2001-08-10,1053.1382459803258
2001-08-13,1065.8974938306562
2001-08-14,1075.996223540846
2001-08-15,1075.9962234182044
2001-08-16,1064.8653962860437
2001-08-17,1054.7708104888998
2001-08-20,1053.1146374548698
2001-08-21,1054.2127587569767
2001-08-22,1064.3089953129277
2001-08-23,1072.5961712325939
2001-08-24,1083.37568791978
2001-08-27,1080.61896944701
2001-08-28,1067.2307381556539
2001-08-29,1071.7124926824697
2001-08-30,1053.1642825475908
2001-08-31,1061.0027932639273
2001-09-03,1044.8732705115963
2001-09-04,1057.83877152094
2001-09-05,1041.043582299764
2001-09-06,1020.597135593104
2001-09-07,1003.1783336072625
2001-09-10,994.9255065636494
2001-09-11,955.8208653751345
2001-09-12,956.0597662816581
2001-09-13,957.8406867621452
2001-09-14,917.6272080763748
2001-09-17,929.0382976302268
2001-09-18,923.7074277349003
2001-09-19,912.1879171868318
2001-09-20,887.7048087971436
2001-09-21,857.3024560041357
2001-09-24,900.0039574243632
2001-09-25,912.78333109276
2001-09-26,919.4131084558255
2001-09-27,934.7661024277215
2001-09-28,947.2196568689521
2001-10-01,935.5972470680149
2001-10-02,949.1360349504915
2001-10-03,942.0952301365379
2001-10-04,964.7040059145589
2001-10-05,936.3143872662121
2001-10-08,941.3846637912827
2001-10-09,949.1043140842824
2001-10-10,976.1594013811285
2001-10-11,978.4341592828767
2001-10-12,978.4341620871905
2001-10-15,972.6603762716294
2001-10-16,986.0322328865419
2001-10-17,1010.7941412591152
2001-10-18,997.752429558736
2001-10-19,977.2866725117035
2001-10-22,996.5045252926776
2001-10-23,1014.2755016131046
2001-10-24,1026.354601227728
2001-10-25,1004.1524226656657
2001-10-26,1013.1848354367124
2001-10-29,999.4402317099366
2001-10-30,976.8325304361349
2001-10-31,1001.0006125495817
2001-11-01,998.4673705800486
2001-11-02,991.1854867772782
2001-11-05,1015.3073214327925
2001-11-06,1021.8468984154645
2001-11-07,1031.9314265129972
2001-11-08,1056.1524540587802
2001-11-09,1043.0964464260849
2001-11-12,1026.9861952706312
2001-11-13,1057.3404986274163
2001-11-14,1065.2193894687787
2001-11-15,1065.6654558892442
2001-11-16,1068.3081621146605
2001-11-19,1086.8594276854294
2001-11-20,1074.1042430193625
2001-11-21,1063.9802661360961
2001-11-22,1075.8737768000178
2001-11-23,1078.2960710755515
2001-11-26,1081.1639626197746
2001-11-27,1069.4207287549261
2001-11-28,1061.1474732501404
2001-11-29,1054.9684063522782
2001-11-30,1065.721241075917
2001-12-03,1060.7372725789032
2001-12-04,1081.0754280281358
2001-12-05,1112.1273910181685
2001-12-06,1112.1273913478774
2001-12-07,1099.046636865114
2001-12-10,1083.6943184474692
2001-12-11,1092.3921475306718
2001-12-12,1081.1258996252998
2001-12-13,1058.068778344806
2001-12-14,1055.8944135797112
2001-12-17,1081.917783941586
2001-12-18,1072.5028514858407
2001-12-19,1059.9945681545667
2001-12-20,1049.5207199332192
2001-12-21,1056.6667498074926
2001-12-24,1056.666750885962
2001-12-25,1056.666750885962
2001-12-26,1056.6667508859623
2001-12-27,1071.256360401283
2001-12-28,1069.2562628565163
2001-12-31,1069.2919755657379
2002-01-01,1069.2919755657379
2002-01-02,1068.322257062345
2002-01-03,1086.2496264637941
2002-01-04,1075.2200808246316
2002-01-07,1044.6588277777755
2002-01-08,1044.3521678440964
2002-01-09,1030.79624506116
2002-01-10,1021.5245170190052
2002-01-11,1028.8694899229595
2002-01-14,1009.4511102501215
2002-01-15,1023.3651977399884
2002-01-16,1009.3654900934657
2002-01-17,1028.0917120247016
2002-01-18,1030.9785582202758
2002-01-21,1018.7688910640776
2002-01-22,1031.1793444447092
2002-01-23,1035.9209507166058
2002-01-24,1051.8160395029192
2002-01-25,1051.333973122427
2002-01-28,1061.4925268526229
2002-01-29,1051.2130351766045
2002-01-30,1036.3073658640071
2002-01-31,1042.3596461793563
2002-02-01,1054.3974960882697
2002-02-04,1039.5202295552033
2002-02-05,1022.31777260259
2002-02-06,1008.4710050710437
2002-02-07,1024.0744825603635
2002-02-08,1021.1882760652027
2002-02-11,1019.8839843693339
2002-02-12,1017.7279555279848
2002-02-13,1025.5893873654104
2002-02-14,1040.4654389206687
2002-02-15,1032.1551677679092
2002-02-18,1023.9215394936222
2002-02-19,1010.2238324386459
2002-02-20,1011.6275290877786
2002-02-21,1014.0253385994057
2002-02-22,1005.777292820157
2002-02-25,1018.2352582711442
2002-02-26,1027.4898528233298
2002-02-27,1055.266046895265
2002-02-28,1057.5362694232788
2002-03-01,1070.6701470862913
2002-03-04,1086.6172413414313
2002-03-05,1079.4906531055412
2002-03-06,1081.127227767174
2002-03-07,1089.1090995336467
2002-03-08,1089.2532019595594
2002-03-11,1085.9353253534764
2002-03-12,1076.672291509239
2002-03-13,1073.0478691144606
2002-03-14,1079.620951477714
2002-03-15,1085.965744630282
2002-03-18,1095.0690424736547
2002-03-19,1105.2376164740479
2002-03-20,1096.2097270440195
2002-03-21,1090.7683416872514
2002-03-22,1092.7109011575164
2002-03-25,1073.002922519214
2002-03-26,1068.1188186836443
2002-03-27,1072.8151373527608
2002-03-28,1082.5052569811335
2002-03-29,1082.5052569811335
2002-04-01,1082.5052569811335
2002-04-02,1078.185096509017
2002-04-03,1082.0995468149833
2002-04-04,1074.0918972384943
2002-04-05,1076.4661717701051
2002-04-08,1056.64704004086
2002-04-09,1062.3641930352655
2002-04-10,1069.3545431457287
2002-04-11,1055.6743480609389
2002-04-12,1060.8119271676076
2002-04-15,1072.2621454824507
2002-04-16,1099.049798219481
2002-04-17,1105.5068398734259
2002-04-18,1099.9935035469348
2002-04-19,1110.6526674260522
2002-04-22,1103.8521055390077
2002-04-23,1103.2608879220743
2002-04-24,1102.0790072640943
2002-04-25,1088.7715193511744
2002-04-26,1089.7203960608472
2002-04-29,1085.9955203246916
2002-04-30,1087.8180763961714
2002-05-01,1087.8180773340769
2002-05-02,1076.4027493107324
2002-05-03,1072.2683864391113
2002-05-06,1064.2016007260988
2002-05-07,1059.0967456679377
2002-05-08,1079.7504137217052
2002-05-09,1074.4346891663463
2002-05-10,1060.0952717444177
2002-05-13,1071.0330177567218
2002-05-14,1082.8474627839
2002-05-15,1090.723669459248
2002-05-16,1081.1854943217993
2002-05-17,1081.102020592248
2002-05-20,1072.0103717465906
2002-05-21,1067.5216613004554
2002-05-22,1058.7958466423825
2002-05-23,1065.855318950197
2002-05-24,1072.087581794304
2002-05-27,1076.9103862161683
2002-05-28,1070.5800136029775
2002-05-29,1070.1506960117476
