Date,GERMANY IMI VALUE WEIGHTED
2000-05-31,1289.5497467999112
2000-06-01,1305.7778051018656
2000-06-02,1322.0070333231986
2000-06-05,1322.2776480565392
2000-06-06,1319.7196012162096
2000-06-07,1313.6075899607056
2000-06-08,1307.735894744835
2000-06-09,1309.69736094178
2000-06-12,1309.574598916323
2000-06-13,1308.5042490992353
2000-06-14,1312.5302347682987
2000-06-15,1306.792569533002
2000-06-16,1285.7988320053378
2000-06-19,1291.108875955643
2000-06-20,1285.3554304420784
2000-06-21,1267.5233177181135
2000-06-22,1260.0836393618558
2000-06-23,1253.2073179192125
2000-06-26,1256.7342883716942
2000-06-27,1253.215116970459
2000-06-28,1254.2398122919456
2000-06-29,1235.0862075095313
2000-06-30,1239.248640061457
2000-07-03,1253.577982904999
2000-07-04,1259.368555255582
2000-07-05,1262.527357139903
2000-07-06,1261.770194383676
2000-07-07,1276.7689533091939
2000-07-10,1281.6651746906464
2000-07-11,1272.379019362712
2000-07-12,1277.8099226398926
2000-07-13,1285.260454620332
2000-07-14,1294.8524040872417
2000-07-17,1307.6008622523677
2000-07-18,1314.1344323197952
2000-07-19,1315.9289696119706
2000-07-20,1327.2337830897056
2000-07-21,1314.6250066834943
2000-07-24,1309.3555081731415
2000-07-25,1304.8970610167435
2000-07-26,1308.4861954135988
2000-07-27,1293.0978447690081
2000-07-28,1295.5412873497492
2000-07-31,1304.2499917006555
2000-08-01,1298.340485054105
2000-08-02,1299.0806270277214
2000-08-03,1293.6795775278238
2000-08-04,1294.425361584239
2000-08-07,1310.8678765753807
2000-08-08,1309.6770750711087
2000-08-09,1322.449558971697
2000-08-10,1328.3572613096803
2000-08-11,1329.4542745014926
2000-08-14,1331.0075070696948
2000-08-15,1331.114002139964
2000-08-16,1330.6527305469529
2000-08-17,1322.9967665814715
2000-08-18,1312.8449078211995
2000-08-21,1314.8773078546446
2000-08-22,1320.5524861888673
2000-08-23,1322.234924034006
2000-08-24,1317.9766712796818
2000-08-25,1323.766809028816
2000-08-28,1328.0988371440428
2000-08-29,1320.59228063885
2000-08-30,1307.966143966461
2000-08-31,1310.014556040868
2000-09-01,1322.1786279101025
2000-09-04,1332.0306004230304
2000-09-05,1328.3026916321637
2000-09-06,1326.437233733287
2000-09-07,1326.5857322152315
2000-09-08,1318.726822495681
2000-09-11,1313.8760064036892
2000-09-12,1302.526269911779
2000-09-13,1287.4260432288397
2000-09-14,1290.8002412362443
2000-09-15,1284.874139105667
2000-09-18,1271.726944832612
2000-09-19,1273.4398882841622
2000-09-20,1251.5687442215844
2000-09-21,1237.4773478318289
2000-09-22,1249.9664775321978
2000-09-25,1251.8267897147734
2000-09-26,1251.1981121970969
2000-09-27,1255.799687732546
2000-09-28,1255.2475392560932
2000-09-29,1255.9877608164375
2000-10-02,1265.4887245198515
2000-10-03,1265.4888225658324
2000-10-04,1263.6806783160123
2000-10-05,1277.2057397186538
2000-10-06,1269.4851806292397
2000-10-09,1257.6061732580972
2000-10-10,1262.1972108784869
2000-10-11,1247.4575645313607
2000-10-12,1231.1375252706168
2000-10-13,1246.6824853751295
2000-10-16,1242.9834828429837
2000-10-17,1237.9165401506093
2000-10-18,1226.5124916713944
2000-10-19,1250.344381374492
2000-10-20,1250.791601676669
2000-10-23,1249.2702537438925
2000-10-24,1267.0170483759582
2000-10-25,1262.4106004396574
2000-10-26,1263.8886668126695
2000-10-27,1279.9869956385055
2000-10-30,1287.7351997998803
2000-10-31,1311.1610265268275
2000-11-01,1316.5499608677221
2000-11-02,1318.9547495614747
2000-11-03,1325.5033422027893
2000-11-06,1325.3882089738245
2000-11-07,1321.5013934162303
2000-11-08,1315.7706868575133
2000-11-09,1311.1823782119338
2000-11-10,1300.6973157924797
2000-11-13,1281.4772327164733
2000-11-14,1306.1577443496446
2000-11-15,1299.490256529448
2000-11-16,1288.0400892594323
2000-11-17,1275.4940079762137
2000-11-20,1255.2637197534973
2000-11-21,1259.7422631960128
2000-11-22,1238.4148344979349
2000-11-23,1248.2101351333954
2000-11-24,1255.0444439295838
2000-11-27,1259.6566061092947
2000-11-28,1256.8633227082405
2000-11-29,1254.1273251338237
2000-11-30,1225.2474515059187
2000-12-01,1242.7673793413812
2000-12-04,1227.5027460623262
2000-12-05,1261.3525478767092
2000-12-06,1263.3069819350821
2000-12-07,1254.5754911676852
2000-12-08,1270.665793609929
2000-12-11,1283.3445587920958
2000-12-12,1279.3433174927047
2000-12-13,1262.704465168191
2000-12-14,1245.6155919949883
2000-12-15,1229.1943579906535
2000-12-18,1235.2967082328798
2000-12-19,1241.051246761885
2000-12-20,1209.5694956486823
2000-12-21,1198.1325753135536
2000-12-22,1204.5389197090942
2000-12-25,1204.5389197090942
2000-12-26,1204.5389197090942
2000-12-27,1213.7087049235
2000-12-28,1219.428658786644
2000-12-29,1235.1646470025507
2001-01-01,1235.1646470020576
2001-01-02,1224.2662232995538
2001-01-03,1235.4978111751323
2001-01-04,1243.8178201921971
2001-01-05,1245.8652628768787
2001-01-08,1242.8509788536226
2001-01-09,1240.8685882461614
2001-01-10,1223.7539773573924
2001-01-11,1237.1223991227794
2001-01-12,1239.9746809523463
2001-01-15,1249.7261214503367
2001-01-16,1245.9070809943214
2001-01-17,1271.506446962395
2001-01-18,1272.013341046197
2001-01-19,1274.0693187496397
2001-01-22,1282.7578349189596
2001-01-23,1289.7549432855744
2001-01-24,1288.6990411776762
2001-01-25,1294.206077982627
2001-01-26,1292.1328177336698
2001-01-29,1297.4787574492946
2001-01-30,1292.4143245529824
2001-01-31,1299.8281608866787
2001-02-01,1289.594791106902
2001-02-02,1281.016409346618
2001-02-05,1282.233157344287
2001-02-06,1296.318473743179
2001-02-07,1284.348535968149
2001-02-08,1295.0031887759371
2001-02-09,1277.4838598334613
2001-02-12,1287.153098531726
2001-02-13,1293.4010820005933
2001-02-14,1287.7982404842135
2001-02-15,1298.3650177819086
2001-02-16,1280.2196916005398
2001-02-19,1284.9656331803799
2001-02-20,1285.3088618424033
2001-02-21,1275.921193627367
2001-02-22,1262.4808398270607
2001-02-23,1237.802832702143
2001-02-26,1250.3739252847706
2001-02-27,1255.535584183531
2001-02-28,1256.2216317408988
2001-03-01,1241.4885832340938
2001-03-02,1248.575872108442
2001-03-05,1257.7666968102176
2001-03-06,1270.191514743055
2001-03-07,1271.1577689227422
2001-03-08,1269.483133115447
2001-03-09,1265.6832666832388
2001-03-12,1245.4665356417531
2001-03-13,1223.4311176020599
2001-03-14,1186.3553578862898
2001-03-15,1204.5714776002565
2001-03-16,1183.2374714711048
2001-03-19,1169.4704601618394
2001-03-20,1185.5756855709765
2001-03-21,1156.4463667425957
2001-03-22,1108.7916288822203
2001-03-23,1129.6497180637589
2001-03-26,1158.5724988618615
2001-03-27,1188.5181478318343
2001-03-28,1178.8001358878994
2001-03-29,1189.697982927122
2001-03-30,1186.212667819056
2001-04-02,1178.4666451362066
2001-04-03,1148.4877847715684
2001-04-04,1147.7780400234305
2001-04-05,1170.5433619892926
2001-04-06,1162.9946090015194
2001-04-09,1179.0034689459083
2001-04-10,1202.190601955854
2001-04-11,1206.9815904235602
2001-04-12,1212.2397442762556
2001-04-13,1212.2397442762556
2001-04-16,1212.2397442762558
2001-04-17,1203.1532458550003
2001-04-18,1237.2954995364898
2001-04-19,1238.836878907024
2001-04-20,1234.9930072458528
2001-04-23,1229.1416406120577
2001-04-24,1239.0137253302146
2001-04-25,1235.6039431083113
2001-04-26,1239.034319708619
2001-04-27,1241.0702653044768
2001-04-30,1256.3992167275997
2001-05-01,1256.3846084244267
2001-05-02,1257.1012813303207
2001-05-03,1240.2247743669498
2001-05-04,1245.29848321013
2001-05-07,1242.7439269592016
2001-05-08,1241.7996394234465
2001-05-09,1237.778090201255
2001-05-10,1250.1308569382945
2001-05-11,1250.8872237587996
2001-05-14,1241.0500679202587
2001-05-15,1242.9353723510555
2001-05-16,1250.876672929135
2001-05-17,1258.6494315036612
2001-05-18,1262.3633543557894
2001-05-21,1270.3399888128229
2001-05-22,1273.9510171061381
2001-05-23,1263.358502907863
2001-05-24,1270.7917015757296
2001-05-25,1263.1596026889608
2001-05-28,1261.4754042718885
2001-05-29,1245.7659001991271
2001-05-30,1235.3059735242548
2001-05-31,1244.7810283782137
2001-06-01,1244.124962871156
2001-06-04,1253.1783880843686
2001-06-05,1260.5166799420706
2001-06-06,1255.773673758494
2001-06-07,1254.5186788763053
2001-06-08,1252.9112802664886
2001-06-11,1248.5953240884098
2001-06-12,1232.4447494321291
2001-06-13,1238.1439428267643
2001-06-14,1227.7439291431335
2001-06-15,1209.8595316482244
2001-06-18,1203.2321289727608
2001-06-19,1209.5531705728417
2001-06-20,1203.3922563240762
2001-06-21,1206.0984838985962
2001-06-22,1212.2206682630087
2001-06-25,1210.0895260712173
2001-06-26,1201.9136929993265
2001-06-27,1202.4172914784822
2001-06-28,1219.7179496249296
2001-06-29,1235.442959581506
2001-07-02,1244.4511934661678
2001-07-03,1238.7751173986314
2001-07-04,1233.3056914425988
2001-07-05,1230.8204449855969
2001-07-06,1209.710271012316
2001-07-09,1210.393947391061
2001-07-10,1204.1823560051678
2001-07-11,1203.1506505182651
2001-07-12,1214.099907257322
2001-07-13,1224.417339410247
2001-07-16,1214.869057533641
2001-07-17,1214.5002925396516
2001-07-18,1195.6293102037364
2001-07-19,1206.2587959616367
2001-07-20,1202.156133887853
2001-07-23,1203.091581175997
2001-07-24,1185.8344892444
2001-07-25,1170.8232434053532
2001-07-26,1182.1876789953226
2001-07-27,1195.6520007502681
2001-07-30,1200.2698990155977
2001-07-31,1212.5654039970116
2001-08-01,1209.7476794121276
2001-08-02,1199.2730029038903
2001-08-03,1190.9295484923457
2001-08-06,1189.567709283036
2001-08-07,1192.6983747629215
2001-08-08,1173.1440094049665
2001-08-09,1156.824801808708
2001-08-10,1147.5021109861857
2001-08-13,1150.8290699116294
2001-08-14,1161.1550961607659
2001-08-15,1149.6372700682884
2001-08-16,1135.3623789351736
2001-08-17,1109.4512327968978
2001-08-20,1107.3422552209684
2001-08-21,1107.7037072901062
2001-08-22,1112.1196423215908
2001-08-23,1116.3427284697948
2001-08-24,1134.862407439547
2001-08-27,1137.4145054694507
2001-08-28,1124.1419740672359
2001-08-29,1119.2188139697541
2001-08-30,1093.41153545458
2001-08-31,1097.8386732850881
2001-09-03,1082.9495172879324
2001-09-04,1102.3071181050882
2001-09-05,1080.9601612736633
2001-09-06,1059.007449710454
2001-09-07,1030.731606633195
2001-09-10,1013.1670510362085
2001-09-11,945.1158571617894
2001-09-12,950.1719666180138
2001-09-13,955.4194199128607
2001-09-14,903.5876256244524
2001-09-17,919.9470716691129
2001-09-18,907.0965544758045
2001-09-19,879.6400610652753
2001-09-20,830.5804619950666
2001-09-21,822.7099600509839
2001-09-24,865.6471801374453
2001-09-25,861.1108381265368
2001-09-26,875.3125103107005
2001-09-27,892.1273267468923
2001-09-28,915.6043811023907
2001-10-01,910.6049335454427
2001-10-02,924.3170024600599
2001-10-03,940.5490199266438
2001-10-04,961.9661678268675
2001-10-05,953.5863411593466
2001-10-08,955.3815005914837
2001-10-09,951.8744790986123
2001-10-10,973.0133217869594
2001-10-11,989.5429835773339
2001-10-12,979.9764757668934
2001-10-15,967.6652376591937
2001-10-16,980.6468188776516
2001-10-17,982.9262785385774
2001-10-18,974.9385831803984
2001-10-19,966.0021892193733
2001-10-22,980.9299150741258
2001-10-23,997.7400864787538
2001-10-24,1012.644969298577
2001-10-25,997.4408252292602
2001-10-26,1015.2858371314188
2001-10-29,992.8951306427606
2001-10-30,972.2080214543934
2001-10-31,975.4706705740327
2001-11-01,987.2615725258822
2001-11-02,978.1611200566023
2001-11-05,1003.3867670044289
2001-11-06,995.834277444761
2001-11-07,1019.5986880844441
2001-11-08,1041.3354219905857
2001-11-09,1032.0610268243063
2001-11-12,1018.0903961261492
2001-11-13,1042.7753860273247
2001-11-14,1048.7579385617487
2001-11-15,1058.1863406359892
2001-11-16,1070.7220403150243
2001-11-19,1094.45418805319
2001-11-20,1081.5646595827513
2001-11-21,1081.6415883144075
2001-11-22,1086.0992679153367
2001-11-23,1097.929706421369
2001-11-26,1093.205179803124
2001-11-27,1079.6724330749612
2001-11-28,1055.3176822511052
2001-11-29,1054.7774019878216
2001-11-30,1060.5989913797875
2001-12-03,1060.0281526685144
2001-12-04,1063.9947962629476
2001-12-05,1100.918640818985
2001-12-06,1103.848152282709
2001-12-07,1090.9450236375314
2001-12-10,1079.1436976219215
2001-12-11,1079.0983355650587
2001-12-12,1064.3347716690892
2001-12-13,1047.7724658909028
2001-12-14,1038.5020603785797
2001-12-17,1063.908067748599
2001-12-18,1061.8110937447389
2001-12-19,1050.8680795003156
2001-12-20,1042.1671900055162
2001-12-21,1054.200288267354
2001-12-24,1054.1966128090057
2001-12-25,1054.1966128090057
2001-12-26,1054.1966128090057
2001-12-27,1075.2141909355994
2001-12-28,1086.0475445543304
2001-12-31,1086.0807133245758
2002-01-01,1086.0807133245758
2002-01-02,1088.0144900268517
2002-01-03,1107.7672974586342
2002-01-04,1120.023841371665
2002-01-07,1106.2416732375407
2002-01-08,1110.2803817992087
2002-01-09,1112.2857438588405
2002-01-10,1102.0925650222007
2002-01-11,1099.5978828693978
2002-01-14,1076.7091673243933
2002-01-15,1074.4465583091687
2002-01-16,1061.1385030919537
2002-01-17,1088.6697004778346
2002-01-18,1088.7315583567965
2002-01-21,1081.992095954444
2002-01-22,1079.1122050268102
2002-01-23,1095.4893190037328
2002-01-24,1096.649156533613
2002-01-25,1095.4890481764303
2002-01-28,1099.3511142168588
2002-01-29,1087.5459083499156
2002-01-30,1085.1477866227574
2002-01-31,1093.2009886015
2002-02-01,1091.7924191153786
2002-02-04,1073.4258365723076
2002-02-05,1065.1094144814779
2002-02-06,1040.6649399338435
2002-02-07,1042.1918721789052
2002-02-08,1039.7459590003186
2002-02-11,1056.5374857110608
2002-02-12,1047.7087352939648
2002-02-13,1057.0629925469686
2002-02-14,1058.065746137528
2002-02-15,1041.4402254491295
2002-02-18,1043.3230408555758
2002-02-19,1024.8812977370806
2002-02-20,1027.7163931581931
2002-02-21,1042.0321087934049
2002-02-22,1027.5607874275595
2002-02-25,1048.0137482769655
2002-02-26,1055.2409930752935
2002-02-27,1064.932916279507
2002-02-28,1077.7299201164133
2002-03-01,1090.9109300528476
2002-03-04,1116.5812494089103
2002-03-05,1112.0478245600693
2002-03-06,1119.9040555193546
2002-03-07,1120.0054792698324
2002-03-08,1132.2346617010464
2002-03-11,1131.2506903849057
2002-03-12,1119.7270429416976
2002-03-13,1116.5392686685539
2002-03-14,1120.9746614707035
2002-03-15,1141.0327244741306
2002-03-18,1145.2498829104036
2002-03-19,1153.1829164143037
2002-03-20,1140.5702367121003
2002-03-21,1137.2713321653814
2002-03-22,1144.015292554358
2002-03-25,1133.2863794726281
2002-03-26,1143.7516245235965
2002-03-27,1134.2400391107242
2002-03-28,1143.2177978193615
2002-03-29,1143.2206831963892
2002-04-01,1143.2192403008025
2002-04-02,1130.9626441975174
2002-04-03,1126.2365857880377
2002-04-04,1120.8372597573023
2002-04-05,1123.189050957206
2002-04-08,1109.7785727621233
2002-04-09,1106.2855574610628
2002-04-10,1124.4567905394147
2002-04-11,1109.0266917470628
2002-04-12,1113.4688192596152
2002-04-15,1122.7835573396694
2002-04-16,1140.0074297834983
2002-04-17,1135.826406728691
2002-04-18,1126.7222940016538
2002-04-19,1129.7600794623822
2002-04-22,1118.6061073767703
2002-04-23,1117.6943083085544
2002-04-24,1112.467639621542
2002-04-25,1092.7513577720892
2002-04-26,1085.8947729661843
2002-04-29,1088.5537908709837
2002-04-30,1095.0720382489078
2002-05-01,1095.0846008557287
2002-05-02,1090.0559884043012
2002-05-03,1078.9066420776126
2002-05-06,1078.9892984511114
2002-05-07,1075.2571085752113
2002-05-08,1099.5418476320967
2002-05-09,1094.701549431644
2002-05-10,1079.7278286865817
2002-05-13,1093.9715853096957
2002-05-14,1103.9565050193044
2002-05-15,1106.1914902220533
2002-05-16,1105.7626315291159
2002-05-17,1110.9315537766597
2002-05-20,1104.7305306764379
2002-05-21,1105.698270941485
2002-05-22,1102.0070480450677
2002-05-23,1093.5684701150558
2002-05-24,1093.9366639030873
