Date,CHINA A INCLUSION
2018-06-05,1005.4413409642897
2018-06-06,1007.2752782051247
2018-06-07,1005.4747290366435
2018-06-08,989.694885491223
2018-06-11,990.2421288613995
2018-06-12,1002.8192553571071
2018-06-13,995.2635946638595
2018-06-14,991.437630989077
2018-06-15,983.1904718577263
2018-06-18,979.788218008913
2018-06-19,942.4782526222397
2018-06-20,949.6467664264646
2018-06-21,936.2541399447248
2018-06-22,939.1967874255878
2018-06-25,922.7224527903128
2018-06-26,907.6660034220822
2018-06-27,885.7682737019211
2018-06-28,873.2456265128317
2018-06-29,895.2980758444992
2018-07-02,861.8743461433786
2018-07-03,863.7589085912034
2018-07-04,855.9457414454977
2018-07-05,850.7644167358859
2018-07-06,855.965437465926
2018-07-09,886.0508059949634
2018-07-10,886.2825598953668
2018-07-11,864.1966378641242
2018-07-12,884.2098048681386
2018-07-13,884.6841880781112
2018-07-16,880.7253610970724
2018-07-17,871.8688394971747
2018-07-18,863.4983864229224
2018-07-19,857.7859533729556
2018-07-20,876.8534656846871
2018-07-23,881.1938273697388
2018-07-24,897.8528751989028
2018-07-25,900.0107200279141
2018-07-26,885.2762173547545
2018-07-27,881.5774732885842
2018-07-30,880.5824885591353
2018-07-31,882.8122923329166
2018-08-01,862.3679916505482
2018-08-02,839.3036319109058
2018-08-03,828.5140489238357
2018-08-06,814.4629800088079
2018-08-07,843.7236550373387
2018-08-08,830.6134543584254
2018-08-09,851.4937265840598
2018-08-10,849.165381977703
2018-08-13,839.5381106342676
2018-08-14,835.9837885030553
2018-08-15,808.5616528906062
2018-08-16,815.2670682903713
2018-08-17,804.4143349972392
2018-08-20,814.8144229304473
2018-08-21,831.2587859168243
2018-08-22,825.3189034040095
2018-08-23,822.7475872597269
2018-08-24,832.8998799430495
2018-08-27,853.992486036766
2018-08-28,853.1044561343989
2018-08-29,845.9871748888304
2018-08-30,833.0039922060806
2018-08-31,832.6651940140518
2018-09-03,828.9572507993502
2018-09-04,836.6336025580279
2018-09-05,821.3780571572067
2018-09-06,814.8738766003432
2018-09-07,817.5306660211153
2018-09-10,804.7803064729037
2018-09-11,801.0208202484014
2018-09-12,796.9732040711705
2018-09-13,808.7611878644531
2018-09-14,807.571299390385
2018-09-17,799.0231444011482
2018-09-18,815.5867907415077
2018-09-19,827.7629436918583
2018-09-20,828.8260312504055
2018-09-21,854.3946718567904
2018-09-24,851.7123387281144
2018-09-25,843.3528232215659
2018-09-26,851.8732529612811
2018-09-27,849.1071221966729
2018-09-28,858.5528814495347
2018-10-01,857.4055836385735
2018-10-02,857.8977976089659
2018-10-03,856.7833373661941
2018-10-04,855.510551840711
2018-10-05,855.7958233167031
2018-10-08,814.7543274902514
2018-10-09,814.4924530221499
2018-10-10,812.5360726872686
2018-10-11,777.8115673300164
2018-10-12,788.0999609118609
2018-10-15,777.1835641541101
2018-10-16,771.6571321561843
2018-10-17,774.0738572745671
2018-10-18,752.9974706249031
2018-10-19,776.9374050994857
2018-10-22,808.2505457638932
2018-10-23,785.677158596035
2018-10-24,787.3673501196923
2018-10-25,788.5454347437566
2018-10-26,783.6689818626357
2018-10-29,758.5641165990226
2018-10-30,765.3125230184927
2018-10-31,776.2476635655945
2018-11-01,787.0374812488801
2018-11-02,817.6946135717471
2018-11-05,807.4142829986524
2018-11-06,802.777927194176
2018-11-07,798.2003107966618
2018-11-08,795.8125853835569
2018-11-09,781.7583187164677
2018-11-12,788.2195866203397
2018-11-13,797.4044384782233
2018-11-14,789.4738731785868
2018-11-15,800.5134827828997
2018-11-16,804.8144702885351
2018-11-19,813.775195718301
2018-11-20,794.3552317871048
2018-11-21,797.7953521022384
2018-11-22,794.9067370225318
2018-11-23,776.3479503499369
2018-11-26,776.5415313619359
2018-11-27,773.1950820586616
2018-11-28,783.0451682909386
2018-11-29,776.1967711980611
2018-11-30,783.2036700878488
2018-12-03,813.6058535584507
2018-12-04,819.4259025908921
2018-12-05,814.3861201070589
2018-12-06,794.549591611605
2018-12-07,795.4471441414769
2018-12-10,783.2116232410666
2018-12-11,788.9808263683236
2018-12-12,795.975318030898
2018-12-13,807.3406903636624
2018-12-14,792.6786702610898
2018-12-17,792.8367327347632
2018-12-18,785.113969937614
2018-12-19,777.0029647096227
2018-12-20,770.0716213309464
2018-12-21,758.9466384542551
2018-12-24,762.2323237589287
2018-12-25,757.0098146731658
2018-12-26,755.6549382527567
2018-12-27,753.5904661305278
2018-12-28,759.8007240136872
2018-12-31,761.3545313411722
2019-01-01,761.3545313411723
2019-01-02,750.7370214402209
2019-01-03,749.5560020320794
2019-01-04,768.1989500306003
2019-01-07,775.1866848226061
2019-01-08,772.468312789632
2019-01-09,783.9238018688875
2019-01-10,785.796490739679
2019-01-11,795.2231985666817
2019-01-14,787.7290091826255
2019-01-15,802.9924371197554
2019-01-16,803.7713254199906
2019-01-17,796.3510726370242
2019-01-18,810.8817472247024
2019-01-21,813.2892781109191
2019-01-22,801.5357261570158
2019-01-23,803.320547100453
2019-01-24,807.6551039787487
2019-01-25,819.4769955256122
2019-01-28,819.4501795926443
2019-01-29,823.8231230743388
2019-01-30,820.451010558302
2019-01-31,831.6751816811441
2019-02-01,836.761608757531
2019-02-04,833.6319010760504
2019-02-05,835.3574387505228
2019-02-06,834.1303412144359
2019-02-07,833.5273658038395
2019-02-08,832.9928013111164
2019-02-11,845.0655101834011
2019-02-12,853.0442298273497
2019-02-13,869.5425567345845
2019-02-14,869.0661668006134
2019-02-15,853.8345199715437
2019-02-18,880.2528694248416
2019-02-19,880.0318719934853
2019-02-20,889.5110986793242
2019-02-21,885.4309176184769
2019-02-22,904.6926327029307
2019-02-25,961.9727951526888
2019-02-26,947.5762421096673
2019-02-27,948.4622692566127
2019-02-28,943.6015557256216
2019-03-01,961.4882319436008
2019-03-04,972.3032406851783
2019-03-05,977.2087029455515
2019-03-06,983.7677666822301
2019-03-07,971.7489513434033
2019-03-08,932.7275506525783
2019-03-11,949.5709565852461
2019-03-12,959.8192411039477
2019-03-13,952.9335480158016
2019-03-14,944.4771762576011
2019-03-15,956.3244717807354
2019-03-18,983.3348895098819
2019-03-19,979.7741417008787
2019-03-20,981.7001107156774
2019-03-21,981.3205929553527
2019-03-22,977.9457920712441
2019-03-25,956.5813727111693
2019-03-26,944.9998472004269
2019-03-27,952.9059567920515
2019-03-28,949.8154131286398
2019-03-29,989.3285332063957
2019-04-01,1014.8070093583489
2019-04-02,1011.5296528823443
2019-04-03,1025.9193123703385
2019-04-04,1037.1724691890606
2019-04-05,1037.5046486630306
2019-04-08,1035.9569721872008
2019-04-09,1039.812656152022
2019-04-10,1041.5289256180954
2019-04-11,1020.1718309455842
2019-04-12,1021.671643659969
2019-04-15,1017.914904017287
2019-04-16,1044.0911834498781
2019-04-17,1050.2541254633386
2019-04-18,1041.8700445635961
2019-04-19,1051.7441455607698
2019-04-22,1027.723170723074
2019-04-23,1024.185270752432
2019-04-24,1026.8291421144002
2019-04-25,1002.3331741651908
2019-04-26,990.053630807228
2019-04-29,992.8350634866795
2019-04-30,997.4724955644268
2019-05-01,999.2809476410038
2019-05-02,996.7923183473829
2019-05-03,998.0943381337078
2019-05-06,935.5527365209563
2019-05-07,941.1076270648452
2019-05-08,926.9052053468314
2019-05-09,901.9905707332842
2019-05-10,933.3259648244618
2019-05-13,911.8639163450547
2019-05-14,907.6337948929868
2019-05-15,927.7878119825145
2019-05-16,930.7156400733633
2019-05-17,904.4470431562188
2019-05-20,897.7017986260871
2019-05-21,910.3993051118127
2019-05-22,904.4154690003248
2019-05-23,889.6273848545976
2019-05-24,895.041872673279
2019-05-27,906.7228463290846
2019-05-28,916.5824601435435
2019-05-29,910.27396738685
2019-05-30,907.6012785060024
2019-05-31,903.8739127012658
2019-06-03,905.9917812338717
2019-06-04,896.4398311672841
2019-06-05,896.7994675454449
2019-06-06,888.3938384602303
2019-06-07,886.8830299090853
2019-06-10,897.0922464270982
2019-06-11,926.8320295387786
2019-06-12,920.4756780538585
2019-06-13,919.0082567956025
2019-06-14,912.2715132328225
2019-06-17,912.1412954220418
2019-06-18,918.9205120654256
2019-06-19,931.7286277037831
2019-06-20,965.5272035743186
2019-06-21,966.1433470080665
2019-06-24,966.8556224140517
2019-06-25,956.0701347913396
2019-06-26,954.4115532071631
2019-06-27,966.7236474147223
2019-06-28,963.7528057323129
2019-07-01,992.7120611063639
2019-07-02,992.0798463622073
2019-07-03,980.5754658464716
2019-07-04,977.2620490769855
2019-07-05,979.1122322224908
2019-07-08,957.8497145770207
2019-07-09,955.1232621996584
2019-07-10,956.2475719483258
2019-07-11,956.7606400897922
2019-07-12,963.3131142246671
2019-07-15,969.239010253668
2019-07-16,964.8928525950466
2019-07-17,964.2407277870138
2019-07-18,954.5747438880887
2019-07-19,965.3027432093427
2019-07-22,959.7330402621374
2019-07-23,961.259692158026
2019-07-24,969.4351818372008
2019-07-25,978.1404216756109
2019-07-26,978.2443197623613
2019-07-29,975.6409665573345
2019-07-30,980.0110666353623
2019-07-31,971.8685667294947
2019-08-01,961.2432751325499
2019-08-02,938.843135529764
2019-08-05,904.7138468623001
2019-08-06,901.2194881840312
2019-08-07,894.1229072174326
2019-08-08,909.3521101388579
2019-08-09,897.6384292431292
2019-08-12,913.6598732145793
2019-08-13,915.5918173953625
2019-08-14,917.6639363069412
2019-08-15,920.7662033859605
2019-08-16,924.4520400620369
2019-08-19,942.7852345790922
2019-08-20,940.8584383424419
2019-08-21,939.1208383174975
2019-08-22,940.0370711943184
2019-08-23,946.9073015197035
2019-08-26,923.0363694383148
2019-08-27,936.7168087775675
2019-08-28,931.4084591493246
2019-08-29,932.2164991443608
2019-08-30,933.4467655931888
2019-09-02,941.4650604174677
2019-09-03,941.3824745401951
2019-09-04,953.1817994351842
2019-09-05,963.8250476978958
2019-09-06,973.1229852063967
2019-09-09,978.1123689519
2019-09-10,974.9124838533784
2019-09-11,967.7446800851227
2019-09-12,982.0777178773809
2019-09-13,988.1100162113026
2019-09-16,981.0228175424903
2019-09-17,961.6250689712735
2019-09-18,968.3016986228813
2019-09-19,969.60995879171
2019-09-20,973.9538479802158
2019-09-23,958.2188342697755
2019-09-24,961.8618521839263
2019-09-25,953.1755861181166
2019-09-26,945.9210812351305
2019-09-27,950.1457418505248
2019-09-30,937.59762540109
2019-10-01,936.1098017510225
2019-10-02,936.3519882688786
2019-10-03,939.1428739263587
2019-10-04,941.2883319060719
2019-10-07,939.4525350443057
2019-10-08,942.157765730847
2019-10-09,944.6243164323405
2019-10-10,956.8229817825172
2019-10-11,969.2411752356148
2019-10-14,981.8850728787397
2019-10-15,976.463907375462
2019-10-16,969.1333234462519
2019-10-17,973.4060378482312
2019-10-18,960.6944063173179
2019-10-21,964.2096866689966
2019-10-22,966.6916369604767
2019-10-23,961.2985446423426
2019-10-24,960.4467147249777
2019-10-25,968.9101531908067
2019-10-28,976.4553658833566
2019-10-29,972.4230406580517
2019-10-30,968.9785552563849
2019-10-31,968.6634696211356
2019-11-01,983.3786713368479
2019-11-04,990.9773037586999
2019-11-05,1001.1453717061145
2019-11-06,996.87584656646
2019-11-07,1001.684254039617
2019-11-08,994.481123238909
2019-11-11,975.2056809651034
2019-11-12,976.3234963927392
2019-11-13,973.6405111704295
2019-11-14,974.551962316544
2019-11-15,970.576534760669
2019-11-18,974.8334424506736
2019-11-19,983.8891368369535
2019-11-20,973.8305745996486
2019-11-21,970.8750573866309
2019-11-22,959.4656113663959
2019-11-25,968.253920499789
2019-11-26,973.6785456308037
2019-11-27,970.6873508416263
2019-11-28,965.2657314769632
2019-11-29,957.677519780981
2019-12-02,957.4485689076608
2019-12-03,955.8172653109488
2019-12-04,958.614283182324
2019-12-05,967.7551666625989
2019-12-06,976.4857725885904
2019-12-09,974.7776220275381
2019-12-10,977.4933464559847
2019-12-11,977.2354127860425
2019-12-12,981.6850512981339
2019-12-13,995.3692633016867
2019-12-16,1004.764376354223
2019-12-17,1017.7977235675926
2019-12-18,1014.0478552942526
2019-12-19,1012.6758483975489
2019-12-20,1009.6045225394157
2019-12-23,995.3212193412302
2019-12-24,1003.6602677555235
2019-12-25,1004.48668874609
2019-12-26,1015.0620174486716
2019-12-27,1013.2549452803647
2019-12-30,1030.643633293994
2019-12-31,1036.7378374745292
2020-01-01,1036.7378374745292
2020-01-02,1050.4651536147326
2020-01-03,1048.0635055974983
2020-01-06,1044.983610007563
2020-01-07,1057.3028971234119
2020-01-08,1044.657811269992
2020-01-09,1061.7612659635536
2020-01-10,1063.5867896496309
2020-01-13,1079.2216235748633
2020-01-14,1075.6289630740637
2020-01-15,1070.2562055049252
2020-01-16,1069.8724440365045
2020-01-17,1072.1341960164543
2020-01-20,1080.7863334916929
2020-01-21,1058.3446020722536
2020-01-22,1064.1718247926012
2020-01-23,1027.376029557813
2020-01-24,1028.2799989466275
2020-01-27,1020.4274434516014
2020-01-28,1022.4471354785701
2020-01-29,1023.2469713998775
2020-01-30,1018.3575222057967
2020-01-31,1017.9939685121988
2020-02-03,938.0234952363609
2020-02-04,965.3352611513633
2020-02-05,982.2085446441016
2020-02-06,1001.8453287634799
2020-02-07,999.164834977773
2020-02-10,1007.0631130460785
2020-02-11,1016.5653930533376
2020-02-12,1025.9900136028998
2020-02-13,1018.6010295080349
2020-02-14,1022.4566414959913
2020-02-17,1048.3656136881882
2020-02-18,1043.3209155103903
2020-02-19,1039.5917145297115
2020-02-20,1056.9794496946358
2020-02-21,1061.188636038524
2020-02-24,1061.1661408361247
2020-02-25,1061.2886579480098
2020-02-26,1044.0017873529316
2020-02-27,1050.6731421590341
2020-02-28,1013.578787795482
2020-03-02,1051.7036831990092
2020-03-03,1062.6653331578832
2020-03-04,1070.9030947540596
2020-03-05,1089.5140882209814
2020-03-06,1074.3171848388502
2020-03-09,1034.6297225397045
2020-03-10,1055.6732404458464
2020-03-11,1041.9613940061645
2020-03-12,1010.3380102734591
2020-03-13,999.1595242006085
2020-03-16,959.3898185857469
2020-03-17,951.1662739470805
2020-03-18,926.6659462888003
2020-03-19,908.0899671373967
2020-03-20,926.1830560263809
2020-03-23,895.2065244777967
2020-03-24,924.4212730098898
2020-03-25,942.8693396473471
2020-03-26,944.1946577991713
2020-03-27,943.384379556555
2020-03-30,932.7556412765954
2020-03-31,941.4284170167122
2020-04-01,934.7168108002196
2020-04-02,953.542321347765
2020-04-03,946.0274214799408
2020-04-06,946.3068486869621
2020-04-07,977.1130566136997
2020-04-08,971.0693102714464
2020-04-09,978.1228695617845
2020-04-10,968.4974163509986
2020-04-13,961.9338350015013
2020-04-14,984.1491763481598
2020-04-15,975.125463184332
2020-04-16,975.6670124303026
2020-04-17,984.6393810860019
2020-04-20,989.5446198779067
2020-04-21,975.2507611077133
2020-04-22,984.0769385304906
2020-04-23,983.9962120518524
2020-04-24,973.9545379412183
2020-04-27,980.8000845484181
2020-04-28,987.6858226025222
2020-04-29,991.3661513819188
2020-04-30,1006.288276708148
2020-05-01,996.3870041629372
2020-05-04,996.2402824718524
2020-05-05,997.4502795854562
2020-05-06,1005.2476769208942
2020-05-07,1005.5428003255449
2020-05-08,1019.0085753083725
2020-05-11,1012.4902867669713
2020-05-12,1014.9152235928699
2020-05-13,1016.6347667977499
2020-05-14,1003.2444349384975
2020-05-15,1000.5468056167352
2020-05-18,1003.7267196562835
2020-05-19,1014.4666653492496
2020-05-20,1008.9740260080837
2020-05-21,1000.616397512434
2020-05-22,975.2038532199549
2020-05-25,978.378005479296
2020-05-26,991.3301078592933
2020-05-27,976.4973164082746
2020-05-28,982.6260683221367
2020-05-29,986.3310386759529
2020-06-01,1016.7915616261316
2020-06-02,1022.13154731566
2020-06-03,1019.0310001645983
2020-06-04,1021.2707715144347
2020-06-05,1031.3137017685206
2020-06-08,1034.9704503971077
2020-06-09,1040.7924584986965
2020-06-10,1043.8019029452992
2020-06-11,1034.151677016587
2020-06-12,1032.9546017072123
2020-06-15,1023.0454263770621
2020-06-16,1038.1145048792384
2020-06-17,1041.8896474506212
2020-06-18,1048.1022509893132
2020-06-19,1064.6707587141427
2020-06-22,1067.5942437117346
2020-06-23,1076.9383316574251
2020-06-24,1079.3742039136225
2020-06-25,1077.7430269263452
2020-06-26,1076.4659270954603
2020-06-29,1072.1850480167197
2020-06-30,1089.1136122222115
2020-07-01,1106.4794136026637
2020-07-02,1126.7036610843343
2020-07-03,1147.6288992354635
2020-07-06,1215.976790019485
2020-07-07,1228.9849582308707
2020-07-08,1251.0714305399833
2020-07-09,1274.6853290171148
2020-07-10,1257.5874316230909
2020-07-13,1290.8435945563872
2020-07-14,1275.9483371771234
2020-07-15,1264.5320621545504
2020-07-16,1200.5027362261794
2020-07-17,1208.3906661463852
2020-07-20,1241.3143994274521
2020-07-21,1247.8089220930397
2020-07-22,1252.576119156751
2020-07-23,1252.0186391053403
2020-07-24,1191.3814410503542
2020-07-27,1201.6009529369092
2020-07-28,1213.7479041526828
2020-07-29,1241.87797928661
2020-07-30,1235.0077465205718
2020-07-31,1252.7427580308572
2020-08-03,1272.2804530519904
2020-08-04,1271.278354142614
2020-08-05,1284.0487982657196
2020-08-06,1278.3423448125038
2020-08-07,1260.3827295890678
2020-08-10,1265.562874114397
2020-08-11,1256.9401106714975
2020-08-12,1247.8813547392756
2020-08-13,1243.8507287340265
2020-08-14,1262.604840950173
2020-08-17,1290.7650539876481
2020-08-18,1296.7153761046197
2020-08-19,1277.7343191169296
2020-08-20,1261.9221732769352
2020-08-21,1272.2145408362946
2020-08-24,1283.1519246702326
2020-08-25,1285.040185379701
2020-08-26,1274.5554752924165
2020-08-27,1283.4846482529103
2020-08-28,1317.176955767505
2020-08-31,1312.8416585036998
2020-09-01,1324.568804481459
2020-09-02,1324.6193781702939
2020-09-03,1315.1077470821099
2020-09-04,1301.0636399302887
2020-09-07,1272.1058769645747
2020-09-08,1273.413325454018
2020-09-09,1244.475926652714
2020-09-10,1243.0902327127274
2020-09-11,1256.2054133339748
2020-09-14,1267.9468392658716
2020-09-15,1282.9534455657558
2020-09-16,1278.7103724775416
2020-09-17,1270.1953633291523
2020-09-18,1295.1780751739482
2020-09-21,1277.524252239953
2020-09-22,1268.4662415142618
2020-09-23,1266.729121174688
2020-09-24,1238.6316488575108
2020-09-25,1240.1920840337468
2020-09-28,1244.1012647417836
2020-09-29,1248.9117240425844
2020-09-30,1255.94002518656
2020-10-01,1262.7877313761844
2020-10-02,1261.8436154775
2020-10-05,1269.2850718059797
2020-10-06,1265.4218787049954
2020-10-07,1266.3055072500908
2020-10-08,1264.398788429373
2020-10-09,1302.2222495894073
2020-10-12,1329.6064255138372
2020-10-13,1333.5123700746108
2020-10-14,1331.9147538509312
2020-10-15,1325.1371434877824
2020-10-16,1327.0906479785403
2020-10-19,1319.915854049053
2020-10-20,1333.008965235598
2020-10-21,1333.7352983571877
2020-10-22,1322.653957260239
2020-10-23,1304.3723916032372
2020-10-26,1292.1127433436834
2020-10-27,1296.5751615200738
2020-10-28,1302.4090916921348
2020-10-29,1312.7239801007631
2020-10-30,1297.1073485950114
2020-11-02,1305.2556957772292
2020-11-03,1324.0974807247242
2020-11-04,1338.416869341322
2020-11-05,1365.559170686831
2020-11-06,1364.3597713976485
2020-11-09,1383.5684994509481
2020-11-10,1380.7095927333335
2020-11-11,1361.0690422398022
2020-11-12,1366.1160599236691
2020-11-13,1351.8331642657918
2020-11-16,1373.80279707639
2020-11-17,1370.335460776394
2020-11-18,1367.4315658541232
2020-11-19,1372.248726006992
2020-11-20,1384.0135042634233
2020-11-23,1392.5033710505418
2020-11-24,1386.4327791449227
2020-11-25,1367.0380446714623
2020-11-26,1371.847870999402
2020-11-27,1386.2333209590884
2020-11-30,1377.3344556018264
2020-12-01,1408.7876313339323
2020-12-02,1409.2792585775862
2020-12-03,1413.6601295940657
2020-12-04,1424.5819638215282
2020-12-07,1416.0740358193555
2020-12-08,1416.377042203606
2020-12-09,1397.3683703149297
2020-12-10,1395.295704130996
2020-12-11,1382.7773734000953
2020-12-14,1397.7728239327841
2020-12-15,1403.1713289703007
2020-12-16,1409.544350244751
2020-12-17,1423.890317897212
2020-12-18,1418.1880144020627
2020-12-21,1433.4065483198203
2020-12-22,1408.671876971929
2020-12-23,1420.910804485454
2020-12-24,1419.2563676521647
2020-12-25,1432.4761779107678
2020-12-28,1432.627940220599
2020-12-29,1427.6027160800074
2020-12-30,1454.5669197800376
2020-12-31,1484.6338455454063
2021-01-01,1484.6338455454065
2021-01-04,1518.2579076172246
2021-01-05,1549.5566229202077
2021-01-06,1560.0408050804444
2021-01-07,1580.3376761492896
2021-01-08,1577.5770046482
2021-01-11,1555.039803092633
2021-01-12,1598.741722344729
2021-01-13,1588.6808478312041
2021-01-14,1557.9705388162574
2021-01-15,1550.1801786336932
2021-01-18,1563.916686509538
2021-01-19,1545.6985813652577
2021-01-20,1566.040708880755
2021-01-21,1590.3372114996869
2021-01-22,1589.1216080974348
2021-01-25,1606.0636233470302
2021-01-26,1579.5599328438334
2021-01-27,1576.09307631586
2021-01-28,1540.232521204507
2021-01-29,1540.6388794479567
2021-02-01,1549.3415338952136
2021-02-02,1578.9690520907961
2021-02-03,1579.2927152189932
2021-02-04,1572.0555447110526
2021-02-05,1575.537668565787
2021-02-08,1608.9182754452224
2021-02-09,1647.2878684512277
2021-02-10,1677.9413653893387
2021-02-11,1680.5818782770766
2021-02-12,1679.339018521854
2021-02-15,1684.0848398176388
2021-02-16,1679.2998002606275
2021-02-17,1673.4247520888703
2021-02-18,1654.9838424551472
2021-02-19,1658.8971078843692
2021-02-22,1603.1037323065004
2021-02-23,1601.0115233355516
