Date,INDIA DOMESTIC
2008-05-30,1000.0
2008-06-02,978.7369744848121
2008-06-03,967.6742001429474
2008-06-04,932.3424931936393
2008-06-05,946.1504988230002
2008-06-06,942.7097759812842
2008-06-09,909.1614122865793
2008-06-10,896.1199852683993
2008-06-11,915.5221232881754
2008-06-12,919.5730086671423
2008-06-13,912.1401392474829
2008-06-16,925.2276709076249
2008-06-17,946.7116805598581
2008-06-18,929.5566703872627
2008-06-19,909.5172059793696
2008-06-20,876.1369131136853
2008-06-23,855.1237979258271
2008-06-24,842.6139176978237
2008-06-25,855.835178916546
2008-06-26,868.2560460691922
2008-06-27,826.9282905240134
2008-06-30,801.7267284503943
2008-07-01,765.0405674570801
2008-07-02,809.7954946031034
2008-07-03,770.95374956075
2008-07-04,795.8473032137969
2008-07-07,797.6876107982406
2008-07-08,789.1300230079961
2008-07-09,828.444061134816
2008-07-10,830.2996482948756
2008-07-11,806.6869461158143
2008-07-14,797.4353454708285
2008-07-15,755.0754428445726
2008-07-16,749.652955881914
2008-07-17,782.738673340769
2008-07-18,812.8008778907335
2008-07-21,824.4091431868593
2008-07-22,840.5786906821778
2008-07-23,906.7396980886026
2008-07-24,895.9184752349239
2008-07-25,864.1108263791231
2008-07-28,861.9557961604546
2008-07-29,825.4413744814246
2008-07-30,862.8589572401878
2008-07-31,861.3512290546128
2008-08-01,886.0365857409453
2008-08-04,884.061919262636
2008-08-05,913.2329930924002
2008-08-06,919.9082944432253
2008-08-07,922.7177878206936
2008-08-08,924.7182472198105
2008-08-11,942.9046364122499
2008-08-12,920.7044676437878
2008-08-13,908.6165461944704
2008-08-14,879.8732095753422
2008-08-15,879.8732095753425
2008-08-18,860.4335212527461
2008-08-19,855.274576451281
2008-08-20,862.7675229410509
2008-08-21,840.7361073962563
2008-08-22,852.2527095521476
2008-08-25,848.7978483398994
2008-08-26,847.9527134636701
2008-08-27,840.7706382505515
2008-08-28,825.0726590119431
2008-08-29,852.8791176865674
2008-09-01,845.5987790722437
2008-09-02,870.8717439299436
2008-09-03,870.8717439299436
2008-09-04,863.0891797564162
2008-09-05,834.5216967273818
2008-09-08,860.1210658403567
2008-09-09,852.4770739443898
2008-09-10,834.173158029671
2008-09-11,807.2493953284752
2008-09-12,786.6102149443367
2008-09-15,753.3808810510837
2008-09-16,738.1046548542187
2008-09-17,731.9155788472834
2008-09-18,735.9382463838224
2008-09-19,784.5425829759475
2008-09-22,788.4449379037505
2008-09-23,761.1829864714855
2008-09-24,764.0401861279831
2008-09-25,750.6329102154182
2008-09-26,721.4121857554121
2008-09-29,685.9942435636161
2008-09-30,700.3973215194611
2008-10-01,714.0541438189257
2008-10-02,714.0541438189258
2008-10-03,678.5923918525215
2008-10-06,626.713191551316
2008-10-07,619.6514276602419
2008-10-08,597.4315609035243
2008-10-09,597.4315609035243
2008-10-10,547.4796398336031
2008-10-13,589.3494251446042
2008-10-14,602.7116085389081
2008-10-15,563.06318161603
2008-10-16,549.2354596221876
2008-10-17,518.5001637845694
2008-10-20,528.5776382934439
2008-10-21,551.316231714184
2008-10-22,520.6101073204792
2008-10-23,493.69055107990846
2008-10-24,436.69449411539483
2008-10-27,428.18858093717324
2008-10-28,451.3839055323991
2008-10-29,457.46670619091503
2008-10-30,457.46670619091503
2008-10-31,497.08145514650664
2008-11-03,531.8011918538824
2008-11-04,558.6046764380221
2008-11-05,535.7654213599462
2008-11-06,512.2493647986182
2008-11-07,525.202630407175
2008-11-10,558.4909949829164
2008-11-11,514.1534642000452
2008-11-12,486.06033662149076
2008-11-13,486.06033662149076
2008-11-14,480.47893559023646
2008-11-17,470.57155477103703
2008-11-18,449.6700048095769
2008-11-19,438.29832684709635
2008-11-20,420.0300870931355
2008-11-21,441.5396784285987
2008-11-24,441.83099258231164
2008-11-25,433.63726040018315
2008-11-26,452.66705312836666
2008-11-27,452.6670531283668
2008-11-28,450.96234661544446
2008-12-01,437.8414447332105
2008-12-02,434.6104387797227
2008-12-03,436.88988875471426
2008-12-04,460.68042610702287
2008-12-05,451.24596430988487
2008-12-08,460.6339525248731
2008-12-09,460.633952524873
2008-12-10,490.44168665452884
2008-12-11,497.8913994339386
2008-12-12,499.22290566977716
2008-12-15,512.7747600821876
2008-12-16,522.4021191701564
2008-12-17,510.3691453833098
2008-12-18,536.3591767215911
2008-12-19,536.6838898254841
2008-12-22,519.5358687842214
2008-12-23,498.0638362191868
2008-12-24,500.2334503203385
2008-12-25,500.2334503203385
2008-12-26,484.67190237601625
2008-12-29,497.0990275586311
2008-12-30,506.581316611225
2008-12-31,499.9126332322519
2009-01-01,513.1668628484686
2009-01-02,517.8393880505807
2009-01-05,532.9599141069152
2009-01-06,534.0703417209758
2009-01-07,495.20566601959774
2009-01-08,495.30713219437877
2009-01-09,490.46678199909064
2009-01-12,468.9127546988646
2009-01-13,462.19944692606026
2009-01-14,481.2143678396531
2009-01-15,461.465945044925
2009-01-16,477.31540887004115
2009-01-19,479.94065152653525
2009-01-20,462.99052212641794
2009-01-21,448.0214794941277
2009-01-22,448.6682658256585
2009-01-23,439.15269424173835
2009-01-26,439.15269424173823
2009-01-27,458.14152905801984
2009-01-28,472.51211760543407
2009-01-29,469.80025870872333
2009-01-30,479.733302506851
2009-02-02,461.89551990159885
2009-02-03,465.4102948819578
2009-02-04,467.3767713964445
2009-02-05,463.19663055992487
2009-02-06,475.20832513892043
2009-02-09,490.1005068158283
2009-02-10,492.2141430326992
2009-02-11,491.34190485639334
2009-02-12,483.1717492375601
2009-02-13,493.31122750706646
2009-02-16,474.2246616042567
2009-02-17,452.24825054570493
2009-02-18,449.2268730273892
2009-02-19,453.2570419203649
2009-02-20,442.1033807672272
2009-02-23,442.1033807672273
2009-02-24,438.78592124666943
2009-02-25,441.98724464705725
2009-02-26,439.5514579338999
2009-02-27,431.60633902861
2009-03-02,411.2608890037206
2009-03-03,402.50623567452686
2009-03-04,407.539776964059
2009-03-05,394.43541488595156
2009-03-06,400.72949996846154
2009-03-09,392.48736142022403
2009-03-10,392.48736142022415
2009-03-11,392.48736142022426
2009-03-12,400.4333838543531
2009-03-13,421.8330101899641
2009-03-16,432.5952244637479
2009-03-17,428.14367550742975
2009-03-18,435.65606153431844
2009-03-19,445.3904124598275
2009-03-20,441.6402782054218
2009-03-23,465.01727476664564
2009-03-24,463.84862191805644
2009-03-25,473.4811631661707
2009-03-26,490.6805611645221
2009-03-27,495.13409130142685
2009-03-30,465.9779593513237
2009-03-31,478.1934833650721
2009-04-01,486.56522806687457
2009-04-02,512.7598588879107
2009-04-03,512.7598588879107
2009-04-06,526.9379046078473
2009-04-07,526.9379046078473
2009-04-08,537.1602974020188
2009-04-09,542.9610594404162
2009-04-10,542.9610594404162
2009-04-13,552.8312340461308
2009-04-14,552.8312340461308
2009-04-15,574.2792495519656
2009-04-16,554.3327959850817
2009-04-17,558.7359783973005
2009-04-20,554.2451780335309
2009-04-21,548.1678202272375
2009-04-22,545.6370218230542
2009-04-23,565.185149015841
2009-04-24,577.7785028677685
2009-04-27,572.3576014599657
2009-04-28,549.1026927343603
2009-04-29,574.5994690507958
2009-04-30,574.599469050796
2009-05-01,574.5994690507961
2009-05-04,610.5883378460611
2009-05-05,619.9204632483766
2009-05-06,605.6525725495983
2009-05-07,620.1983333440008
2009-05-08,608.2394511268459
2009-05-11,596.1649575338304
2009-05-12,621.4948170107807
2009-05-13,611.2235892831005
2009-05-14,603.777136552459
2009-05-15,623.8108378333927
2009-05-18,760.1978994049496
2009-05-19,758.8166472961769
2009-05-20,756.5446632512859
2009-05-21,743.6377028817316
2009-05-22,756.5961492396737
2009-05-25,755.8977921627632
2009-05-26,726.7389625473312
2009-05-27,757.548682201164
2009-05-28,766.8546213457063
2009-05-29,789.9245571558795
2009-06-01,807.1362021974546
2009-06-02,807.0266333506813
2009-06-03,807.5647480915575
2009-06-04,815.3177995413298
2009-06-05,821.3596764928617
2009-06-08,786.5155657984166
2009-06-09,811.5457919994041
2009-06-10,834.5143142648836
2009-06-11,825.8285880515592
2009-06-12,816.9261531903967
2009-06-15,798.0428963499032
2009-06-16,805.065361163891
2009-06-17,772.921574264412
2009-06-18,757.0822319948807
2009-06-19,773.7986278081152
2009-06-22,754.671363191207
2009-06-23,754.8114370774034
2009-06-24,761.7963709306366
2009-06-25,756.943504694487
2009-06-26,788.1248527381671
2009-06-29,792.4930038097003
2009-06-30,776.2437890307461
2009-07-01,785.9732019781446
2009-07-02,786.1553476819159
2009-07-03,800.7331401266903
2009-07-06,744.6294404897968
2009-07-07,751.6966137628353
2009-07-08,723.8030443330481
2009-07-09,727.7218184692235
2009-07-10,709.5987412191572
2009-07-13,703.2528083126662
2009-07-14,730.813264262207
2009-07-15,758.0915191348034
2009-07-16,758.7322291340535
2009-07-17,782.5398347456721
