Date,CHINA A RMB
2009-05-12,1389.5557908279006
2009-05-13,1402.7918896885822
2009-05-14,1386.485046625544
2009-05-15,1387.3815470767001
2009-05-18,1392.0819739746757
2009-05-19,1403.8802190163494
2009-05-20,1386.8788338423453
2009-05-21,1358.3475553668825
2009-05-22,1354.1677311131914
2009-05-25,1354.1656382563754
2009-05-26,1338.281653534618
2009-05-27,1362.7739979515172
2009-05-28,1362.7739979515172
2009-05-29,1362.7739979515172
2009-06-01,1417.2716972994829
2009-06-02,1418.766510917055
2009-06-03,1455.548247412683
2009-06-04,1461.4097713648728
2009-06-05,1454.7469351883146
2009-06-08,1460.1875569575298
2009-06-09,1469.9607368658435
2009-06-10,1486.3235842666265
2009-06-11,1471.3975690772643
2009-06-12,1444.9347066683204
2009-06-15,1473.729998477775
2009-06-16,1470.1545498402809
2009-06-17,1492.6588350533964
2009-06-18,1520.288142078712
2009-06-19,1535.0076783543416
2009-06-22,1541.2172275980504
2009-06-23,1543.0714330633843
2009-06-24,1564.4340369980398
2009-06-25,1563.8836627216976
2009-06-26,1568.338448095824
2009-06-29,1598.068488717255
2009-06-30,1592.211594726242
2009-07-01,1625.5123155028261
2009-07-02,1650.4124865225658
2009-07-03,1669.8946335179483
2009-07-06,1695.6090840794911
2009-07-07,1677.8397423645367
2009-07-08,1676.5754812638927
2009-07-09,1698.6180319041616
2009-07-10,1695.41426926398
2009-07-13,1672.2375033007067
2009-07-14,1718.4931580740015
2009-07-15,1741.43737673413
2009-07-16,1743.6096762161876
2009-07-17,1752.2073338091518
2009-07-20,1792.7144256017712
2009-07-21,1765.8716827232029
2009-07-22,1801.829576020301
2009-07-23,1824.7590797176154
2009-07-24,1842.6996090312114
2009-07-27,1883.2516340799054
2009-07-28,1885.0588435087093
2009-07-29,1791.4962265022934
2009-07-30,1831.3577227128037
2009-07-31,1880.2525564411112
2009-08-03,1905.1842722312244
2009-08-04,1904.4542743491231
2009-08-05,1881.6226163806007
2009-08-06,1837.035465070765
2009-08-07,1780.3486945617187
2009-08-10,1773.3911477074867
2009-08-11,1780.090890672072
2009-08-12,1697.2507828063476
2009-08-13,1719.5551487394016
2009-08-14,1672.084839382847
2009-08-17,1572.705897135614
2009-08-18,1592.0347178924767
2009-08-19,1516.3260222923295
2009-08-20,1584.200096059101
2009-08-21,1612.1436398530416
2009-08-24,1623.877688844403
2009-08-25,1564.309806313144
2009-08-26,1593.0425036346353
2009-08-27,1581.2050081323134
2009-08-28,1529.193387766172
2009-08-31,1422.634179818659
2009-09-01,1435.3962753548244
2009-09-02,1457.4060904690396
2009-09-03,1536.3748323517466
2009-09-04,1544.4523430445927
2009-09-07,1556.4919470182438
2009-09-08,1591.378334979211
2009-09-09,1601.2156036582273
2009-09-10,1587.7069540631783
2009-09-11,1624.3629832824622
2009-09-14,1644.8738438473556
2009-09-15,1648.4968622110996
2009-09-16,1625.0845787291607
2009-09-17,1656.1182879934931
2009-09-18,1597.71440961495
2009-09-21,1598.6251528869914
2009-09-22,1564.5926968978006
2009-09-23,1534.8904107642616
2009-09-24,1543.9792952346997
2009-09-25,1536.194253593915
2009-09-28,1494.6179029162497
2009-09-29,1498.4443179080897
2009-09-30,1512.8245101781347
2009-10-01,1512.8245101781347
2009-10-02,1512.8245101781347
2009-10-05,1512.8245101781347
2009-10-06,1512.8245101781347
2009-10-07,1512.8245101781347
2009-10-08,1512.8245101781347
2009-10-09,1590.9023514077799
2009-10-12,1581.443164076178
2009-10-13,1604.2006219988973
2009-10-14,1619.136319789707
2009-10-15,1623.3202300843727
2009-10-16,1623.6180937193976
2009-10-19,1665.224200825317
2009-10-20,1690.7565941168718
2009-10-21,1683.1223251930621
2009-10-22,1669.6787356295063
2009-10-23,1703.046853576006
2009-10-26,1702.9137105943432
2009-10-27,1652.674342421149
2009-10-28,1655.5644925492772
2009-10-29,1615.1814348732928
2009-10-30,1632.2740103016472
2009-11-02,1683.4061953157732
2009-11-03,1700.6658704640959
2009-11-04,1709.9261694627771
2009-11-05,1715.5936906238753
2009-11-06,1724.6175022618852
2009-11-09,1730.1496103020877
2009-11-10,1734.4052682357462
2009-11-11,1729.419724938558
2009-11-12,1729.6528810995123
2009-11-13,1736.3015014191749
2009-11-16,1792.8215437074612
2009-11-17,1793.375747774967
2009-11-18,1796.0746047893938
2009-11-19,1799.289130338231
2009-11-20,1789.3191474392772
2009-11-23,1802.4392177502739
2009-11-24,1750.5307709105155
2009-11-25,1789.3627671069205
2009-11-26,1723.2367368404439
2009-11-27,1673.2882769658954
2009-11-30,1732.8477865854566
2009-12-01,1754.8299349191877
2009-12-02,1772.9761581467358
2009-12-03,1766.0783941432999
2009-12-04,1803.8152185435401
2009-12-07,1810.9295622639922
2009-12-08,1787.5085659953952
2009-12-09,1754.3563841591633
2009-12-10,1763.7546202568378
2009-12-11,1762.0008650658074
2009-12-14,1789.3962290434017
2009-12-15,1773.079384512251
2009-12-16,1758.4857223889826
2009-12-17,1720.6225525028635
2009-12-18,1682.0135452867912
2009-12-21,1681.2922029469457
2009-12-22,1640.5688700889284
2009-12-23,1651.8153745545785
2009-12-24,1701.8005252240666
2009-12-25,1691.9541541209476
2009-12-28,1715.8965738616666
2009-12-29,1726.2658529876421
2009-12-30,1761.9694865592917
2009-12-31,1768.2154376196086
2010-01-01,1768.2154376196086
2010-01-04,1744.1155319999457
2010-01-05,1756.6609380595073
2010-01-06,1743.8457565761967
2010-01-07,1708.565583344128
2010-01-08,1708.0480716512236
2010-01-11,1707.1074131983444
2010-01-12,1733.5313221588697
2010-01-13,1670.1690998833537
2010-01-14,1690.2254428280924
2010-01-15,1694.591962602553
2010-01-18,1699.3549594367885
2010-01-19,1702.6590390572467
2010-01-20,1648.205963830556
2010-01-21,1652.2926555934814
2010-01-22,1638.8399294516257
2010-01-25,1621.8517031789368
2010-01-26,1585.7341299356685
2010-01-27,1564.0193457854516
2010-01-28,1564.5142170461536
2010-01-29,1558.8372883497673
2010-02-01,1533.4177392349172
2010-02-02,1532.0924999986357
2010-02-03,1576.5711318380067
2010-02-04,1566.2042557920167
2010-02-05,1535.5977676692885
2010-02-08,1533.333481353516
2010-02-09,1542.440028297377
2010-02-10,1562.354260337111
2010-02-11,1566.7984780102975
2010-02-12,1583.123117220734
2010-02-15,1583.1231172207345
2010-02-16,1583.123117220735
2010-02-17,1583.1231172207354
2010-02-18,1583.1231172207358
2010-02-19,1583.1231172207363
2010-02-22,1573.400447646679
2010-02-23,1551.7492954866598
2010-02-24,1571.7799340854308
2010-02-25,1592.644279595239
2010-02-26,1586.0396081302226
2010-03-01,1608.1643211538078
2010-03-02,1600.2422716913527
2010-03-03,1608.213117015574
2010-03-04,1572.1677568574244
2010-03-05,1575.2856321739025
2010-03-08,1587.0444108763356
2010-03-09,1599.0400914673767
2010-03-10,1590.0463186295915
2010-03-11,1590.6894716197978
2010-03-12,1570.6373869088309
2010-03-15,1544.840655924085
2010-03-16,1554.0668261814058
2010-03-17,1586.137592043706
2010-03-18,1581.4984488409402
2010-03-19,1595.5444056229849
2010-03-22,1598.6902400148736
2010-03-23,1585.8817928784233
2010-03-24,1585.0125956832073
2010-03-25,1563.347979801602
2010-03-26,1585.2554250880064
2010-03-29,1628.889767778833
2010-03-30,1630.97432408391
2010-03-31,1618.789145635201
2010-04-01,1639.1415582615052
2010-04-02,1645.9032632246372
2010-04-05,1645.9032632246372
2010-04-06,1643.6945554980257
2010-04-07,1633.9252877254166
2010-04-08,1610.2171781962284
2010-04-09,1624.031398297797
2010-04-12,1606.539487872877
2010-04-13,1631.3021053512005
2010-04-14,1633.9595361891838
2010-04-15,1633.0089088814552
2010-04-16,1612.6591730722616
2010-04-19,1527.3878282283438
2010-04-20,1520.573454597222
2010-04-21,1546.3119557296025
2010-04-22,1525.622429254448
2010-04-23,1518.294367691117
2010-04-26,1507.7461844310167
2010-04-27,1477.671932000643
2010-04-28,1475.2766336862169
2010-04-29,1467.7636803954067
2010-04-30,1478.8965626257257
2010-05-03,1478.8965626257257
2010-05-04,1453.759110072798
2010-05-05,1456.2428295765103
2010-05-06,1387.7144602541464
2010-05-07,1360.2730313727345
2010-05-10,1377.0222505222878
2010-05-11,1352.6778494367006
2010-05-12,1369.0449604223015
2010-05-13,1398.394085483143
2010-05-14,1386.0624594460276
2010-05-17,1316.4045698796278
2010-05-18,1343.8106438663892
2010-05-19,1338.7697414950992
2010-05-20,1323.8020788069293
2010-05-21,1341.0044420346392
2010-05-24,1386.3773494972347
2010-05-25,1353.4311237865265
2010-05-26,1354.2077007218998
2010-05-27,1374.9322312605825
2010-05-28,1369.9838143928669
2010-05-31,1335.4014075277005
2010-06-01,1323.3693584899536
2010-06-02,1326.777937533796
2010-06-03,1318.5241265673637
2010-06-04,1321.3644036145433
2010-06-07,1297.0565152004372
2010-06-08,1296.0012710886028
2010-06-09,1335.581192883315
2010-06-10,1317.5946953378032
2010-06-11,1322.4267337967733
2010-06-14,1322.4267337967733
2010-06-15,1322.4267337967733
2010-06-16,1322.4267337967733
2010-06-17,1318.2902383971145
2010-06-18,1302.9869036138243
2010-06-21,1349.185710936606
2010-06-22,1345.6877102249746
2010-06-23,1332.9369316363252
2010-06-24,1335.9745388075773
2010-06-25,1331.8938765029948
2010-06-28,1323.7182915522915
2010-06-29,1268.8881904976374
2010-06-30,1261.0174208111328
2010-07-01,1246.5045511844257
2010-07-02,1254.8383114316782
2010-07-05,1244.2869622755268
2010-07-06,1266.1354559324855
2010-07-07,1273.5102770438857
2010-07-08,1272.2974758616533
2010-07-09,1305.9164081279762
2010-07-12,1318.064260493965
2010-07-13,1297.8132233979663
2010-07-14,1305.4960335377739
2010-07-15,1283.7767730100986
2010-07-16,1286.4313365044222
2010-07-19,1317.6200813001542
2010-07-20,1345.2836877304146
2010-07-21,1348.9028016234831
2010-07-22,1362.7749271307348
2010-07-23,1369.294363678509
2010-07-26,1377.0808684461942
2010-07-27,1368.7347314744486
2010-07-28,1403.111580954496
2010-07-29,1409.2877556424576
2010-07-30,1405.080129129028
2010-08-02,1426.788397687122
2010-08-03,1402.5057955858279
2010-08-04,1406.1518639176404
2010-08-05,1391.660684894909
2010-08-06,1413.2542930877473
2010-08-09,1420.64218332114
2010-08-10,1379.5144331688057
2010-08-11,1384.574168955206
2010-08-12,1364.5989904475566
2010-08-13,1379.3548185323482
2010-08-16,1409.387860922594
2010-08-17,1421.7885059840357
2010-08-18,1418.5333034505263
2010-08-19,1430.708662966942
2010-08-20,1405.5889584145411
2010-08-23,1401.7307934972303
2010-08-24,1406.7154489247619
2010-08-25,1374.8866689183067
2010-08-26,1377.2485622325717
2010-08-27,1381.1101841424793
2010-08-30,1404.9501605653477
2010-08-31,1395.7950877343724
2010-09-01,1387.7799280575875
2010-09-02,1404.4036322199288
2010-09-03,1402.8779444563095
2010-09-06,1436.4446238074179
2010-09-07,1437.001359288499
2010-09-08,1433.7428484826107
2010-09-09,1409.023518977103
2010-09-10,1412.7173162448012
2010-09-13,1425.7197294050593
2010-09-14,1428.6174650136986
2010-09-15,1405.409266520199
2010-09-16,1384.2096462214633
2010-09-17,1384.7465422967305
2010-09-20,1384.1563777700262
2010-09-21,1390.571246477057
2010-09-22,1390.571246477057
2010-09-23,1390.571246477057
2010-09-24,1390.571246477057
2010-09-27,1413.1144813097906
2010-09-28,1401.6548664162387
2010-09-29,1403.605866789593
2010-09-30,1430.5074905126253
2010-10-01,1430.5074905126255
2010-10-04,1430.5074905126257
2010-10-05,1430.507490512626
2010-10-06,1430.5074905126262
2010-10-07,1430.5074905126264
2010-10-08,1489.674018607485
2010-10-11,1537.8756911004261
2010-10-12,1557.7122780149039
2010-10-13,1578.7216692110842
2010-10-14,1596.6080957226227
2010-10-15,1657.7316471620911
2010-10-18,1648.8770336986813
2010-10-19,1680.907108184632
2010-10-20,1688.8320974962587
2010-10-21,1674.1047854416522
2010-10-22,1670.565465235643
2010-10-25,1718.4280868827161
2010-10-26,1706.6042119988674
2010-10-27,1671.3427469636356
2010-10-28,1665.3712596828566
2010-10-29,1656.736688494822
2010-11-01,1697.4216871501117
2010-11-02,1694.6869750620715
2010-11-03,1679.08072572001
2010-11-04,1707.8257481358037
2010-11-05,1728.0798605373686
2010-11-08,1733.1867558394308
2010-11-09,1726.3018285385078
2010-11-10,1713.2492019448355
2010-11-11,1728.8675366260131
2010-11-12,1625.26730466765
2010-11-15,1631.5927513793208
2010-11-16,1567.105429707781
2010-11-17,1538.0035644469033
2010-11-18,1560.7023130034345
2010-11-19,1570.5275208086869
2010-11-22,1562.207561013744
2010-11-23,1530.0627171719163
2010-11-24,1553.0555503682835
2010-11-25,1576.092232083167
2010-11-26,1557.8581315158758
2010-11-29,1555.7296940916833
2010-11-30,1528.7548996268315
2010-12-01,1528.897506682237
2010-12-02,1537.4381696262483
2010-12-03,1538.2709572007193
2010-12-06,1549.840948617612
2010-12-07,1566.2804492641721
2010-12-08,1548.553856363032
2010-12-09,1529.9389590558205
2010-12-10,1546.8378396478345
2010-12-13,1592.8361481033216
2010-12-14,1597.2211026600955
2010-12-15,1586.416386842612
2010-12-16,1576.4611716114277
2010-12-17,1574.8845691425063
2010-12-20,1545.8653525893
2010-12-21,1582.0100448587855
2010-12-22,1569.7658039686173
2010-12-23,1560.2527282309304
2010-12-24,1553.216365794151
2010-12-27,1525.8604069966666
2010-12-28,1502.9965199878811
2010-12-29,1511.4024948284641
2010-12-30,1518.8306178260534
2010-12-31,1551.5544685431198
2011-01-03,1551.5544685431203
2011-01-04,1575.9935519105159
2011-01-05,1565.2646321623092
2011-01-06,1554.2518501770949
2011-01-07,1559.9048830830206
2011-01-10,1531.28509026106
2011-01-11,1545.7821371548162
2011-01-12,1558.1186065412492
2011-01-13,1560.1728512311577
2011-01-14,1542.8494314142526
2011-01-17,1488.711819716593
2011-01-18,1493.2080521871535
2011-01-19,1524.810400692917
2011-01-20,1476.4768551023826
2011-01-21,1497.1613980032755
2011-01-24,1485.6779264221616
2011-01-25,1478.8426155136435
2011-01-26,1498.0871812986877
2011-01-27,1522.56709224742
2011-01-28,1525.1109819804217
2011-01-31,1540.5846095691452
2011-02-01,1541.9458728856457
2011-02-02,1541.9458728856457
2011-02-03,1541.9458728856457
2011-02-04,1541.9458728856457
2011-02-07,1541.9458728856457
2011-02-08,1541.9458728856457
2011-02-09,1523.1973296249064
2011-02-10,1552.1342093958497
2011-02-11,1556.5974812564884
2011-02-14,1603.977209915302
2011-02-15,1605.3395024028353
2011-02-16,1618.310404598086
2011-02-17,1615.2827778294777
2011-02-18,1602.2642773498558
2011-02-21,1621.367186749809
2011-02-22,1571.8493098074998
2011-02-23,1575.4061264946408
2011-02-24,1581.9522415988297
2011-02-25,1585.4561255134015
2011-02-28,1604.3475782444468
2011-03-01,1612.2043639343763
2011-03-02,1607.064693254865
2011-03-03,1599.4728005699071
2011-03-04,1623.3697736903152
2011-03-07,1659.0981227501854
2011-03-08,1657.4260987735781
2011-03-09,1657.7385406721075
2011-03-10,1626.88856043461
2011-03-11,1609.972267124123
2011-03-14,1616.5613538041464
2011-03-15,1588.0820570351382
2011-03-16,1610.973651663348
2011-03-17,1589.0795405342749
2011-03-18,1598.0848675224763
2011-03-21,1597.6612651547598
2011-03-22,1605.595173591632
2011-03-23,1622.5082463687145
2011-03-24,1614.796721398238
2011-03-25,1636.2235788963687
2011-03-28,1634.6482082946955
2011-03-29,1620.7003484319193
2011-03-30,1622.3566173796673
2011-03-31,1611.2571349278294
2011-04-01,1633.6255572855832
2011-04-04,1633.6255572855837
2011-04-05,1633.6255572855841
2011-04-06,1654.9824198912895
2011-04-07,1661.9328559380235
2011-04-08,1677.1118025841213
2011-04-11,1669.9990167449955
2011-04-12,1668.7168141251477
2011-04-13,1690.6442510213355
2011-04-14,1681.3007724254592
2011-04-15,1682.7383654913485
2011-04-18,1684.3560194816978
2011-04-19,1650.8223584306436
2011-04-20,1652.6305739641064
2011-04-21,1665.4049957252892
2011-04-22,1658.5036436545222
2011-04-25,1632.4804144372922
2011-04-26,1622.3671345132266
2011-04-27,1619.0355545426685
2011-04-28,1602.7882715869362
2011-04-29,1619.5318022304098
2011-05-02,1619.5318022304098
2011-05-03,1626.1996878242123
2011-05-04,1585.7909635583003
2011-05-05,1583.334562224216
2011-05-06,1579.3054653767656
2011-05-09,1582.616797799773
2011-05-10,1594.5483845474703
2011-05-11,1589.489896870867
2011-05-12,1566.1420407813885
2011-05-13,1580.059103372765
2011-05-16,1561.8656226140629
2011-05-17,1570.5984189600406
2011-05-18,1583.880194623167
2011-05-19,1575.766553710939
2011-05-20,1578.9244550178062
2011-05-23,1528.3474659799826
2011-05-24,1531.2866861865339
2011-05-25,1515.0968292563182
2011-05-26,1511.9968810051635
2011-05-27,1507.020771824542
2011-05-30,1511.5708205875371
2011-05-31,1534.6117538430958
2011-06-01,1535.4992516068737
2011-06-02,1512.0158328929872
2011-06-03,1526.8963899593082
2011-06-06,1526.8963899593082
2011-06-07,1535.2579423261343
2011-06-08,1538.9153382097156
2011-06-09,1512.8380837969278
2011-06-10,1517.1825539729307
2011-06-13,1514.0488097358107
2011-06-14,1535.0860080171149
2011-06-15,1521.9043378051185
2011-06-16,1504.1756872106257
2011-06-17,1493.7698991979526
2011-06-20,1485.713503235079
2011-06-21,1506.2660379298734
2011-06-22,1509.1513058621533
2011-06-23,1532.4660187506365
2011-06-24,1565.2189278167193
2011-06-27,1568.007475265148
2011-06-28,1572.2770106586806
2011-06-29,1555.342807602027
2011-06-30,1577.015663880708
2011-07-01,1578.165982312529
2011-07-04,1612.044643676531
2011-07-05,1610.6370930668104
2011-07-06,1605.2189170822692
2011-07-07,1597.0428247508078
2011-07-08,1600.9167052090145
2011-07-11,1601.4205997351223
2011-07-12,1571.2183250343526
2011-07-13,1596.2483913750227
2011-07-14,1603.590452496092
2011-07-15,1607.9011518474447
2011-07-18,1602.6758851220645
2011-07-19,1591.7320012315263
2011-07-20,1590.300216409472
2011-07-21,1577.2940875088168
2011-07-22,1582.9724441915407
2011-07-25,1537.421567559347
2011-07-26,1543.1224497691012
2011-07-27,1550.3038928201079
2011-07-28,1541.8048101874015
2011-07-29,1539.178833396367
2011-08-01,1540.0943109570392
2011-08-02,1527.5799632907576
2011-08-03,1528.2188631056842
2011-08-04,1530.2537126150469
2011-08-05,1497.4848921763717
2011-08-08,1447.3202341957742
2011-08-09,1450.976089445924
2011-08-10,1466.5145053245321
2011-08-11,1492.6642291007727
2011-08-12,1497.5774878984073
2011-08-15,1517.3635791978443
2011-08-16,1508.698308605523
2011-08-17,1501.933691834233
2011-08-18,1475.557311864924
2011-08-19,1459.2318616118507
2011-08-22,1441.0618980705956
2011-08-23,1463.8160906847852
2011-08-24,1458.5656543987843
2011-08-25,1507.2190684778056
2011-08-26,1505.949577462428
2011-08-29,1482.586699840377
2011-08-30,1478.9924649958562
2011-08-31,1482.9821029621253
2011-09-01,1476.0364735118922
2011-09-02,1459.9908947646247
2011-09-05,1431.4108741002551
2011-09-06,1419.6591271383395
2011-09-07,1446.7732680408621
2011-09-08,1438.127677685213
2011-09-09,1435.6992953638667
2011-09-12,1435.699295363867
2011-09-13,1418.8141871601738
2011-09-14,1424.3875816138209
2011-09-15,1423.2927557220007
2011-09-16,1427.8246502986215
2011-09-19,1400.876499571295
2011-09-20,1405.8993161174844
2011-09-21,1447.8338292650146
2011-09-22,1403.0938626026561
2011-09-23,1395.1804480433584
2011-09-26,1363.0227807562376
2011-09-27,1378.883430255899
2011-09-28,1367.5749472848327
2011-09-29,1358.8453609882354
2011-09-30,1358.776400632676
2011-10-03,1358.7764006326763
2011-10-04,1358.7764006326765
2011-10-05,1358.7764006326768
2011-10-06,1358.776400632677
2011-10-07,1358.7764006326772
2011-10-10,1354.1394718266824
2011-10-11,1345.8444845454524
2011-10-12,1395.5415171340076
2011-10-13,1400.0068187934116
2011-10-14,1396.8867650865152
2011-10-17,1405.4971030815877
2011-10-18,1368.0621318154906
2011-10-19,1364.9407449817547
2011-10-20,1332.590621279307
2011-10-21,1328.7005795874736
2011-10-24,1367.99924444321
2011-10-25,1394.5849543628071
2011-10-26,1409.2914494466686
2011-10-27,1412.6580332402164
2011-10-28,1438.8098109684377
2011-10-31,1430.6578969204302
2011-11-01,1431.3707434250077
2011-11-02,1452.1707042930318
2011-11-03,1454.3517040925988
2011-11-04,1466.5480545892756
2011-11-07,1449.6805592711437
2011-11-08,1447.933202478825
2011-11-09,1459.6835104272338
2011-11-10,1429.94092200404
2011-11-11,1428.1985899343447
2011-11-14,1454.9636033188392
2011-11-15,1452.1951793349212
2011-11-16,1413.8827631657186
2011-11-17,1409.0596667842228
2011-11-18,1381.1517071552282
2011-11-21,1380.9373695645522
2011-11-22,1380.244586601735
2011-11-23,1367.9543198344775
2011-11-24,1368.1704610946733
2011-11-25,1358.664592615637
2011-11-28,1358.3201506808593
2011-11-29,1376.8255914863075
2011-11-30,1334.419559971955
2011-12-01,1370.1837209970274
2011-12-02,1357.9760147223355
2011-12-05,1341.4925705977898
2011-12-06,1337.0102542060117
2011-12-07,1342.9243042663331
2011-12-08,1341.864821324564
2011-12-09,1331.7112400762621
2011-12-12,1319.8391395631595
2011-12-13,1292.998651050018
2011-12-14,1282.0392196013543
2011-12-15,1252.6285058973704
2011-12-16,1282.7735338316643
2011-12-19,1279.7739152555382
2011-12-20,1275.6464386625428
2011-12-21,1262.2466055461591
2011-12-22,1264.7247288635608
2011-12-23,1275.8411696542319
2011-12-26,1264.261736794351
2011-12-27,1253.5486019897576
2011-12-28,1256.848294227965
2011-12-29,1260.6451813133654
2011-12-30,1283.1241066884384
2012-01-02,1283.1241066884381
2012-01-03,1283.124106688438
2012-01-04,1260.8602736574499
2012-01-05,1252.5778156823626
2012-01-06,1259.2406854877877
2012-01-09,1297.143931651277
2012-01-10,1336.626166568447
2012-01-11,1328.399764252827
2012-01-12,1327.2525101088042
2012-01-13,1311.98030585168
2012-01-16,1287.371532067051
2012-01-17,1346.286589171161
2012-01-18,1327.7276850598353
2012-01-19,1350.9020632229985
2012-01-20,1364.06663027979
2012-01-23,1364.06663027979
2012-01-24,1364.06663027979
2012-01-25,1364.06663027979
2012-01-26,1364.06663027979
2012-01-27,1364.06663027979
2012-01-30,1341.3745708959466
2012-01-31,1348.5388909684523
2012-02-01,1330.8635245039682
2012-02-02,1361.7155825749246
2012-02-03,1369.70355320647
2012-02-06,1365.484330478716
2012-02-07,1342.6427257687278
2012-02-08,1381.2721137152955
2012-02-09,1379.965966193027
2012-02-10,1380.2980719145764
2012-02-13,1378.2358382342
2012-02-14,1370.572930253805
2012-02-15,1384.081013594856
2012-02-16,1376.1343526132628
2012-02-17,1377.6658150061294
2012-02-20,1379.05394762861
2012-02-21,1389.8216871278883
2012-02-22,1404.7999432065008
2012-02-23,1409.7665626531739
2012-02-24,1432.1051862829268
2012-02-27,1436.3442775570732
2012-02-28,1441.2248444585798
2012-02-29,1428.9038651185801
2012-03-01,1425.4487577906855
2012-03-02,1448.1434570755712
2012-03-05,1434.8496390572482
2012-03-06,1412.3261297076795
2012-03-07,1402.5970048493386
2012-03-08,1416.3936856856214
2012-03-09,1431.8589425042258
2012-03-12,1420.8042185989098
2012-03-13,1434.3260762959676
2012-03-14,1397.4323049633667
2012-03-15,1388.4874041038354
2012-03-16,1408.498132034007
2012-03-19,1409.1388871119295
2012-03-20,1388.6657049941748
2012-03-21,1389.598928741184
2012-03-22,1393.699383123022
2012-03-23,1378.4751325519017
2012-03-26,1379.5718579502336
2012-03-27,1374.6329227940412
2012-03-28,1340.887853095604
2012-03-29,1325.1424681483193
2012-03-30,1334.4085838813544
2012-04-02,1334.4085838813546
2012-04-03,1334.4085838813548
2012-04-04,1334.408583881355
2012-04-05,1358.590603136938
2012-04-06,1361.5057115418874
2012-04-09,1351.532632252537
2012-04-10,1362.8990969131385
2012-04-11,1363.1967058874013
2012-04-12,1390.0887708917637
2012-04-13,1395.1622367760667
2012-04-16,1389.09589674283
2012-04-17,1376.172061916254
2012-04-18,1406.2246931476004
