Date,SAUDI ARABIA DOMESTIC
2006-08-29,691.2419140896988
2006-08-30,693.3530358823449
2006-08-31,693.3715233246413
2006-09-01,693.3715233246413
2006-09-04,708.1360613923351
2006-09-05,702.6530836707027
2006-09-06,711.4152364577972
2006-09-07,711.4152364577972
2006-09-08,711.4152364577972
2006-09-11,717.9075843711421
2006-09-12,717.463179752445
2006-09-13,695.4231375484628
2006-09-14,695.4324088680227
2006-09-15,695.4324088680227
2006-09-18,702.4782387667665
2006-09-19,686.7652756990273
2006-09-20,692.0697924181983
2006-09-21,692.0236618129339
2006-09-22,692.0697924181982
2006-09-25,704.1457105390773
2006-09-26,699.103114677329
2006-09-27,691.5146829325078
2006-09-28,695.3343252722711
2006-09-29,695.3435955313839
2006-10-02,692.1876493828466
2006-10-03,674.4926133264004
2006-10-04,668.4559615761777
2006-10-05,671.5822975809538
2006-10-06,671.5733441053568
2006-10-09,682.9962362562322
2006-10-10,672.7305825020352
2006-10-11,678.6072501885797
2006-10-12,680.3612611678274
2006-10-13,680.3703313210204
2006-10-16,648.4564280344783
2006-10-17,651.513487970436
2006-10-18,655.5402110534911
2006-10-19,655.548950657414
2006-10-20,656.6520083719894
2006-10-23,656.5643285118746
2006-10-24,655.8724799043806
2006-10-25,655.8637316719751
2006-10-26,655.8637316719751
2006-10-27,655.8637316719751
2006-10-30,624.2202700911512
2006-10-31,602.7153993711694
2006-11-01,581.5054236625476
2006-11-02,581.4821659264263
2006-11-03,581.4899182984173
2006-11-06,552.8960060154075
2006-11-07,554.6324949336489
2006-11-08,531.8216264581056
2006-11-09,531.8145360703172
2006-11-10,531.8074458715881
2006-11-13,532.8392204743564
2006-11-14,508.3231176886826
2006-11-15,531.5990047133696
2006-11-16,531.6131797418267
2006-11-17,531.6131797418267
2006-11-20,541.0248347494935
2006-11-21,547.9571289203865
2006-11-22,553.353539683576
2006-11-23,553.353539683576
2006-11-24,553.3387853597033
2006-11-27,540.8773541463079
2006-11-28,534.9157693989855
2006-11-29,526.527975007371
2006-11-30,526.527975007371
2006-12-01,526.527975007371
2006-12-04,490.49335462266424
2006-12-05,508.4835902752488
2006-12-06,501.5487239654115
2006-12-07,501.5487239654115
2006-12-08,501.54203718403454
2006-12-11,494.50134153198417
2006-12-12,497.941491184392
2006-12-13,504.5821067001653
2006-12-14,504.60901595190586
2006-12-15,504.5955609672791
2006-12-18,521.1553295823875
2006-12-19,501.58397501498706
2006-12-20,499.1717520547157
2006-12-21,499.1584420502613
2006-12-22,499.1717520547156
2006-12-25,500.7414304583944
2006-12-26,498.15998494336554
2006-12-27,508.82798661378257
2006-12-28,508.83477044423097
2006-12-29,508.8415544555695
2007-01-01,508.8415544555695
2007-01-02,508.8415544555695
2007-01-03,508.7872874293788
2007-01-04,508.7737224813703
2007-01-05,508.8279866137827
2007-01-08,491.8140738958424
2007-01-09,493.37184856797336
2007-01-10,480.54437232212547
2007-01-11,480.55718461792276
2007-01-12,480.55718461792276
2007-01-15,454.37956888197994
2007-01-16,450.88264062453317
2007-01-17,458.6907925623494
2007-01-18,458.88279436915127
2007-01-19,458.8705599415203
2007-01-22,460.19653067991817
2007-01-23,453.5790181273354
2007-01-24,442.01853679477193
2007-01-25,442.0067519907515
2007-01-26,442.0185367947719
2007-01-29,436.8570100365653
2007-01-30,440.195240325638
2007-01-31,447.5363551117233
2007-02-01,447.5363551117233
2007-02-02,447.53038915351345
2007-02-05,453.44475435402387
2007-02-06,462.4335566542862
2007-02-07,466.0677873395464
2007-02-08,466.09264130572865
2007-02-09,466.06778733954644
2007-02-12,479.32312532940034
2007-02-13,490.8952215453333
2007-02-14,503.07551178732314
2007-02-15,503.06880500806983
2007-02-16,503.08892588232186
2007-02-19,517.933904754195
2007-02-20,521.652148941306
2007-02-21,529.7694361136679
2007-02-22,529.7835616035721
2007-02-23,529.7906246310039
2007-02-26,532.3671863201679
2007-02-27,530.584195622061
2007-02-28,522.7756013657928
2007-03-01,522.8731978562932
2007-03-02,522.8592532695224
2007-03-05,550.7535610156533
2007-03-06,547.6584346514591
2007-03-07,553.6265722265354
2007-03-08,553.6265722265354
2007-03-09,553.6265722265354
2007-03-12,540.0445789020174
2007-03-13,540.7410353465864
2007-03-14,543.8725420354923
2007-03-15,543.9015555343071
2007-03-16,543.7782695379061
2007-03-19,550.4380929421935
2007-03-20,550.8474329161115
2007-03-21,539.4705376568197
2007-03-22,539.4705376568197
2007-03-23,539.4633452917069
2007-03-26,512.8949887458893
2007-03-27,508.8991804515909
2007-03-28,502.8099746302438
2007-03-29,502.8032710335365
2007-03-30,502.80997463024386
2007-04-02,488.4720097457974
2007-04-03,486.73781338424607
2007-04-04,489.24936527610845
2007-04-05,489.18414767962815
2007-04-06,489.18414767962815
2007-04-09,502.8856590903087
2007-04-10,499.58522979375374
2007-04-11,495.3440164392735
2007-04-12,495.33080920256316
2007-04-13,495.357224380304
2007-04-16,479.97858363975064
2007-04-17,470.7282067663015
2007-04-18,477.74993468483285
2007-04-19,477.74993468483285
2007-04-20,477.74993468483285
2007-04-23,459.07738063392753
2007-04-24,461.38005884494714
2007-04-25,465.1863717130488
2007-04-26,465.1615664035485
2007-04-27,465.1615664035485
2007-04-30,472.6670895355361
2007-05-01,481.16999023180387
2007-05-02,478.7757047722546
2007-05-03,478.75107855838473
2007-05-04,478.7702268143565
2007-05-07,465.3989825452104
2007-05-08,468.6043370583564
2007-05-09,469.9261821620149
2007-05-10,469.9261821620149
2007-05-11,469.9261821620149
2007-05-14,478.44099573738555
2007-05-15,478.37342576614145
2007-05-16,477.6706615258496
2007-05-17,477.6515582653305
2007-05-18,477.62686667134335
2007-05-21,491.1778232906308
2007-05-22,489.4800448076067
2007-05-23,488.4647500936068
2007-05-24,488.51034013694886
2007-05-25,488.5038267525922
2007-05-28,483.19131886505863
2007-05-29,471.7548461257445
2007-05-30,477.0505103711298
2007-05-31,477.03779055056503
2007-06-01,477.04415037605764
2007-06-04,471.16199277100793
2007-06-05,470.8912959822181
2007-06-06,471.6277091349174
2007-06-07,471.65285925938804
2007-06-08,471.65914720962417
2007-06-11,459.16099509024184
2007-06-12,453.75360272666586
2007-06-13,452.41192081179275
2007-06-14,452.4239838429577
2007-06-15,452.41795224696466
2007-06-18,439.9631778728447
2007-06-19,450.74560335633635
2007-06-20,450.1677112323624
2007-06-21,450.1737127483303
2007-06-22,450.1617098764115
2007-06-25,455.7133314820734
2007-06-26,455.4705015116931
2007-06-27,451.6129508353703
2007-06-28,451.6129508353703
2007-06-29,451.5948896887509
2007-07-02,446.5924765668312
2007-07-03,449.39790686320583
2007-07-04,462.2952530156157
2007-07-05,462.3137421140019
2007-07-06,462.2952530156157
2007-07-09,466.8209006751899
2007-07-10,469.77511540143695
2007-07-11,479.6079700891337
2007-07-12,479.6335457707809
2007-07-13,479.60797008913374
2007-07-16,478.6515135329207
2007-07-17,476.9146262894575
2007-07-18,481.33214664750324
2007-07-19,481.3449809735434
2007-07-20,481.3449809735434
2007-07-23,477.01618303551476
2007-07-24,484.469520988219
2007-07-25,489.1922609265875
2007-07-26,489.21834770226684
2007-07-27,489.21834770226684
2007-07-30,482.8833627317706
2007-07-31,483.760708014231
2007-08-01,483.52260893077545
2007-08-02,483.52905529723364
2007-08-03,483.5161627361997
2007-08-06,492.1307471882833
2007-08-07,495.10633916102273
2007-08-08,494.78923038657865
2007-08-09,494.75625279221015
2007-08-10,494.7496578008372
2007-08-13,508.5796316960242
2007-08-14,508.04739972642653
2007-08-15,505.3911345028273
2007-08-16,505.3911345028273
2007-08-17,505.40460926412203
2007-08-20,513.424783868934
2007-08-21,512.7624310507512
2007-08-22,514.0907669576696
2007-08-23,514.0770617080207
2007-08-24,514.0839142415012
2007-08-27,515.7393940699438
2007-08-28,519.3129042584105
2007-08-29,524.2937136529945
2007-08-30,524.3076918366794
2007-08-31,524.3076918366794
2007-09-03,512.6684511166906
2007-09-04,506.20797857008887
2007-09-05,503.8920782917155
2007-09-06,503.9458196145569
2007-09-07,503.9458196145569
2007-09-10,510.3638996087423
2007-09-11,500.915467831516
2007-09-12,501.4376278709052
2007-09-13,501.3908313933085
2007-09-14,501.3908313933085
2007-09-17,502.0509632373268
2007-09-18,504.8136275478834
2007-09-19,506.21628008746444
2007-09-20,507.29892197397993
2007-09-21,507.1768936351381
2007-09-24,506.1256004381054
2007-09-25,509.499420863594
2007-09-26,511.36330859161893
2007-09-27,511.49998193348495
2007-09-28,511.49998193348495
2007-10-01,507.6980664809811
2007-10-02,507.24690517500505
2007-10-03,501.86672844375624
2007-10-04,501.66566541321066
2007-10-05,501.679064602992
2007-10-08,500.92058581728514
2007-10-09,504.3776286127968
2007-10-10,511.59646982295834
2007-10-11,510.9738316510215
2007-10-12,510.9806655928651
2007-10-15,510.97383165102144
2007-10-16,510.64601727340016
2007-10-17,510.67331907209143
2007-10-18,510.7074504261265
2007-10-19,510.639192279852
2007-10-22,525.7199290095507
2007-10-23,524.5965376033073
2007-10-24,527.4219135785617
2007-10-25,527.2246147999351
2007-10-26,527.7887176377576
2007-10-29,548.295167565217
2007-10-30,544.2954211680205
2007-10-31,554.2984508509934
2007-11-01,554.2910429198093
2007-11-02,554.2984508509935
2007-11-05,574.1078411136881
2007-11-06,583.1660642076235
2007-11-07,586.8133499997488
2007-11-08,586.9388615041735
2007-11-09,586.8133499997487
2007-11-12,593.2731305102609
2007-11-13,599.9842425972136
2007-11-14,598.6712371258654
2007-11-15,600.0345875654019
2007-11-16,602.5853843699687
2007-11-19,601.2046043822927
2007-11-20,613.1919153139065
2007-11-21,621.204724085699
2007-11-22,623.4888172022374
2007-11-23,624.992515643078
2007-11-26,629.8464619323132
2007-11-27,617.4201504780893
2007-11-28,624.5618768356451
2007-11-29,625.2350774574027
2007-11-30,624.561876835645
2007-12-03,638.2060283662744
2007-12-04,638.5131674430668
2007-12-05,646.0665408169684
2007-12-06,645.0493846886642
2007-12-07,645.0321723558461
2007-12-10,676.1260771667326
2007-12-11,716.8761697823903
2007-12-12,735.6294305380796
2007-12-13,735.6294305380796
2007-12-14,735.6294305380796
2007-12-17,755.8037267373426
2007-12-18,755.8037267373426
2007-12-19,755.884247029969
2007-12-20,755.9043797839183
2007-12-21,755.4818170416657
2007-12-24,776.6203377378058
2007-12-25,759.4237624856421
2007-12-26,758.7546736889968
2007-12-27,759.7867176510754
2007-12-28,759.7867176510754
2007-12-31,745.4500453898233
2008-01-01,722.4217422576136
2008-01-02,723.7563739909601
2008-01-03,723.7756638729961
2008-01-04,723.7756638729961
2008-01-07,780.424757528296
2008-01-08,775.1130723009488
2008-01-09,777.9394294225389
2008-01-10,778.136491646348
2008-01-11,778.1468661079392
2008-01-14,782.9330069204292
2008-01-15,780.7181055625007
2008-01-16,762.5797866140141
2008-01-17,762.3154820063043
2008-01-18,762.4577771017429
2008-01-21,681.0910839392913
2008-01-22,614.5137690793351
2008-01-23,613.4870447403623
2008-01-24,613.4870447403623
2008-01-25,613.5279466034692
2008-01-28,612.3151988656889
2008-01-29,621.2084511806269
2008-01-30,630.3804298863791
2008-01-31,630.5149361525912
2008-02-01,630.5149361525912
2008-02-04,637.3997567147825
2008-02-05,637.9253769553067
2008-02-06,618.9416147130477
2008-02-07,618.9416147130477
2008-02-08,618.9416147130477
2008-02-11,576.8349935365534
2008-02-12,594.7565484784134
2008-02-13,597.8130949913109
2008-02-14,597.8130949913109
2008-02-15,597.8130949913109
2008-02-18,639.4758992783408
2008-02-19,646.2658092696903
2008-02-20,665.3354694593016
2008-02-21,665.3443400075246
2008-02-22,665.3354694593017
2008-02-25,681.8610610212389
2008-02-26,678.0880981752
2008-02-27,676.4103081427178
2008-02-28,677.2954255143728
2008-02-29,677.3135132544053
2008-03-03,647.6658463368285
2008-03-04,659.9160199845664
2008-03-05,656.9983345570604
2008-03-06,657.3707669496813
2008-03-07,657.1954493779538
2008-03-10,640.6370382001654
2008-03-11,650.354298857312
2008-03-12,651.5480515144006
2008-03-13,652.6622254923017
2008-03-14,652.6796646967236
2008-03-17,624.3127212008167
2008-03-18,627.6287468338188
2008-03-19,624.7240304227353
2008-03-20,624.7240304227353
2008-03-21,624.7240304227353
2008-03-24,616.7223290190503
2008-03-25,623.3569944707078
2008-03-26,617.5500637020989
2008-03-27,617.3854495307802
2008-03-28,617.3689929402714
2008-03-31,603.218982243476
2008-04-01,601.7890756084727
2008-04-02,616.5081807169909
2008-04-03,616.4917420331157
2008-04-04,616.4917420331157
2008-04-07,633.6104038007977
2008-04-08,637.2160620559891
2008-04-09,643.6431218438581
2008-04-10,643.6259600866865
2008-04-11,643.6173795512901
2008-04-14,649.598255409945
2008-04-15,643.2005493114118
2008-04-16,650.028723707045
2008-04-17,650.0633849733894
2008-04-18,650.0633849733894
2008-04-21,648.8850811734765
2008-04-22,652.365847758315
2008-04-23,656.0326906597179
2008-04-24,656.0326906597179
2008-04-25,656.0152004190883
2008-04-28,666.6098779507455
2008-04-29,679.2456919346117
2008-04-30,678.5315439391035
2008-05-01,678.594871016788
2008-05-02,678.459184607323
2008-05-05,675.1653430796034
2008-05-06,668.885803427441
2008-05-07,657.0445492527471
2008-05-08,657.0445492527471
2008-05-09,657.0357899434558
2008-05-12,645.9798098411742
2008-05-13,656.6995753212614
2008-05-14,659.0079946425021
2008-05-15,659.0079946425021
2008-05-16,659.0079946425021
2008-05-19,643.452520166367
2008-05-20,646.7386294605896
2008-05-21,646.4414711188614
2008-05-22,646.4242354373406
2008-05-23,646.4242354373406
2008-05-26,639.6896835460674
2008-05-27,635.7799258546153
2008-05-28,636.1549568466618
2008-05-29,636.1634376688992
2008-05-30,636.1464762505404
2008-06-02,639.2691418684552
2008-06-03,637.593223845155
2008-06-04,648.8282654315581
2008-06-05,648.8109654204812
2008-06-06,648.8455663652406
2008-06-09,659.707834272019
2008-06-10,660.4048041130841
2008-06-11,656.1768620446305
2008-06-12,656.1681136030327
2008-06-13,656.1856107195108
2008-06-16,664.6147905708058
2008-06-17,666.390997964712
2008-06-18,661.7881850114878
2008-06-19,661.805832931727
2008-06-20,661.8234817932263
2008-06-23,663.5976009705572
2008-06-24,659.4941905141848
2008-06-25,648.6023420705759
2008-06-26,648.5850453162503
2008-06-27,648.6023420705758
2008-06-30,630.8029493945106
2008-07-01,635.2933123163364
2008-07-02,640.0893961884136
2008-07-03,640.0893961884136
2008-07-04,640.1064654665689
2008-07-07,637.3756717148443
2008-07-08,623.0043977220989
2008-07-09,601.0940145208776
2008-07-10,603.4995490972856
2008-07-11,601.0940145208776
2008-07-14,609.4745937954078
2008-07-15,585.5655624685227
2008-07-16,595.7266859564404
2008-07-17,595.1229357479767
2008-07-18,595.1229357479767
2008-07-21,613.6287899310565
2008-07-22,613.2639334568776
2008-07-23,612.7224042806728
2008-07-24,612.7142337770954
2008-07-25,612.7142337770954
2008-07-28,593.9331775068688
2008-07-29,592.127503295574
2008-07-30,589.8387589975816
2008-07-31,589.8544869826225
2008-08-01,589.8387589975815
2008-08-04,570.4986613777692
2008-08-05,573.4654840578293
2008-08-06,571.8580622824576
2008-08-07,571.8733108142162
2008-08-08,571.8580622824575
2008-08-11,546.8379150932587
2008-08-12,552.8217812030173
2008-08-13,553.6415120144738
2008-08-14,553.6267496186438
2008-08-15,553.6415120144738
2008-08-18,565.2803733000236
2008-08-19,567.9313791195182
2008-08-20,573.7572679131428
2008-08-21,573.7572679131428
2008-08-22,573.7572679131428
2008-08-25,608.4427998410882
2008-08-26,611.3747561864586
2008-08-27,604.173716336337
2008-08-28,604.173716336337
2008-08-29,604.173716336337
2008-09-01,593.4610365207863
2008-09-02,580.621768863105
2008-09-03,574.8056835885064
2008-09-04,574.8056835885064
2008-09-05,574.790356867438
2008-09-08,560.0896994211265
2008-09-09,543.1439755066168
2008-09-10,551.0990433985091
2008-09-11,551.0990433985091
2008-09-12,551.0843484036848
2008-09-15,493.1870880696535
2008-09-16,492.43596570744035
2008-09-17,503.8663274842079
2008-09-18,503.3363655634083
2008-09-19,503.4369054859524
2008-09-22,507.04290847284676
2008-09-23,507.04290847284676
2008-09-24,483.98556099490156
2008-09-25,483.93399774429616
2008-09-26,483.9211086483141
2008-09-29,505.44154797
2008-09-30,505.23996267
2008-10-01,505.22652936
2008-10-02,505.71057873
2008-10-03,505.60965864
2008-10-06,455.5988866641127
2008-10-07,423.78004727621476
2008-10-08,420.84410411862274
2008-10-09,422.30472713128165
2008-10-10,421.469645454539
2008-10-13,445.8819546902158
2008-10-14,476.94498692488196
2008-10-15,481.4127093709082
2008-10-16,481.4127093709082
2008-10-17,482.34152106485783
2008-10-20,439.7400888513744
2008-10-21,443.00852244194783
2008-10-22,425.5513645809802
2008-10-23,425.5230077232084
2008-10-24,425.5513645809802
2008-10-27,366.88355718829035
2008-10-28,384.9351830100775
2008-10-29,376.9667307407368
2008-10-30,376.84114214440797
2008-10-31,376.9164852584655
2008-11-03,396.1537688641774
2008-11-04,405.25267338980956
2008-11-05,404.68223709560243
2008-11-06,405.00581031289636
2008-11-07,404.57449422097625
2008-11-10,382.7987170240073
2008-11-11,363.15333012502293
2008-11-12,362.0405118889421
2008-11-13,362.0405118889421
2008-11-14,362.0405118889421
2008-11-17,340.55836930213246
2008-11-18,324.21956661667264
2008-11-19,318.10192705938937
2008-11-20,318.11040638571376
2008-11-21,318.11040638571376
2008-11-24,296.3545118607673
2008-11-25,293.9577851415359
2008-11-26,292.8019590688381
2008-11-27,292.8019590688381
2008-11-28,292.7941543466111
2008-12-01,320.5866804840983
2008-12-02,306.36505252366516
2008-12-03,311.7733453462806
2008-12-04,311.7733453462806
2008-12-05,311.7733453462806
2008-12-08,311.76503493617975
2008-12-09,311.7733453462807
2008-12-10,311.7733453462807
2008-12-11,311.7650349361798
2008-12-12,311.77334534628073
2008-12-15,326.32461068777695
2008-12-16,326.04064191772835
2008-12-17,330.9024250181618
2008-12-18,330.9024250181618
2008-12-19,330.9024250181618
2008-12-22,319.73655119713624
2008-12-23,319.88637450584446
2008-12-24,314.21452704984085
2008-12-25,314.21452704984085
2008-12-26,314.2228999637586
2008-12-29,315.27795170051957
2008-12-30,318.8489132779654
2008-12-31,316.8641969624006
2009-01-01,316.8641969624006
2009-01-02,316.8641969624006
2009-01-05,344.7420112986852
2009-01-06,353.0627847072288
2009-01-07,353.46945347822515
2009-01-08,353.4741651478263
2009-01-09,353.5118630271147
2009-01-12,340.01618330138825
2009-01-13,334.9046431250806
2009-01-14,326.9942573473401
2009-01-15,326.9942573473401
2009-01-16,327.01605551128563
2009-01-19,304.76849375383836
