Date,CHINA A 50 CONNECT RMB
2014-03-26,943.2923750305072
2014-03-27,936.724493259645
2014-03-28,941.1483434593913
2014-03-31,941.8245129938838
2014-04-01,949.9837052191898
2014-04-02,959.4293608944002
2014-04-03,950.7461490987333
2014-04-04,959.1894143781965
2014-04-07,959.1894143781964
2014-04-08,985.106066334422
2014-04-09,984.2773023115768
2014-04-10,1001.827385922179
2014-04-11,1004.783343422531
2014-04-14,999.4306073697699
2014-04-15,979.4911262195862
2014-04-16,979.3885757323077
2014-04-17,975.7492803920967
2014-04-18,973.8086929701593
2014-04-21,956.8596398240352
2014-04-22,961.4254959507853
2014-04-23,962.5136243972331
2014-04-24,958.9974195108148
2014-04-25,948.9634000069215
2014-04-28,938.7754047793902
2014-04-29,946.6453353228101
2014-04-30,947.8125152157852
2014-05-01,947.8125152157852
2014-05-02,947.8125152157852
2014-05-05,948.1015254494511
2014-05-06,951.3742315712259
2014-05-07,942.3003758111396
2014-05-08,944.0469998937898
2014-05-09,943.8719542245838
2014-05-12,958.5932282064489
2014-05-13,957.70647830592
2014-05-14,956.2419724639055
2014-05-15,947.5107619032494
2014-05-16,948.0601063556105
2014-05-19,933.5204328643847
2014-05-20,934.2296895286418
2014-05-21,942.3787287859121
2014-05-22,940.8215473100015
2014-05-23,947.2238632771424
2014-05-26,949.3033112317755
2014-05-27,944.9847684080142
2014-05-28,953.1897810762997
2014-05-29,951.9735549284695
2014-05-30,951.0058761749021
2014-06-02,951.0058761749021
2014-06-03,948.9772467595247
2014-06-04,940.8071365776856
2014-06-05,950.473283784699
2014-06-06,944.9626071937109
2014-06-09,947.8967764953845
2014-06-10,962.1885633103318
2014-06-11,959.8037958740608
2014-06-12,958.8888543047482
2014-06-13,971.2094001468673
2014-06-16,976.8144565849996
2014-06-17,966.3280649514891
2014-06-18,962.1564696579417
2014-06-19,950.7844451141978
2014-06-20,953.6992687319605
2014-06-23,950.445722289336
2014-06-24,956.6759690690742
2014-06-25,952.1235931575995
2014-06-26,958.8254728594767
2014-06-27,960.9422911615592
2014-06-30,968.2941046854619
2014-07-01,965.8742542762844
2014-07-02,967.3118807651431
2014-07-03,972.0934239086228
2014-07-04,973.2727735028338
2014-07-07,974.036692051012
2014-07-08,974.769468977692
2014-07-09,961.475319468763
2014-07-10,959.1012440024422
2014-07-11,963.8014411340598
2014-07-14,976.7293952254898
2014-07-15,981.2377736553764
2014-07-16,981.3297978244325
2014-07-17,976.3601744246922
2014-07-18,982.9615478992317
2014-07-21,986.8620014484696
2014-07-22,997.8828776648672
2014-07-23,1005.6210187234768
2014-07-24,1025.6504516321556
2014-07-25,1035.7508087928259
2014-07-28,1065.0047831382221
2014-07-29,1067.9294214188433
2014-07-30,1064.6958854189525
2014-07-31,1075.8968114563959
2014-08-01,1069.3957587463096
2014-08-04,1091.8752866051243
2014-08-05,1088.2455617021017
2014-08-06,1083.7157920435752
2014-08-07,1066.1424017745335
2014-08-08,1069.3736823340248
2014-08-11,1084.954423094437
2014-08-12,1077.2339448357782
2014-08-13,1076.4938149843135
2014-08-14,1069.7052941425372
2014-08-15,1080.5452271373706
2014-08-18,1084.518558360397
2014-08-19,1082.6256447005235
2014-08-20,1078.3883727818034
2014-08-21,1070.3143992992043
2014-08-22,1074.9432501378737
2014-08-25,1064.2190551351928
2014-08-26,1059.732708035945
2014-08-27,1061.3622220587717
2014-08-28,1051.3811331888344
2014-08-29,1065.7401589605859
2014-09-01,1070.8782096009718
2014-09-02,1081.6500682776768
2014-09-03,1095.152319436546
2014-09-04,1102.8790972218928
2014-09-05,1112.8099730410647
2014-09-08,1112.809973041065
2014-09-09,1107.7287547854432
2014-09-10,1099.6831325289625
2014-09-11,1092.9908854829084
2014-09-12,1097.9360630745618
2014-09-15,1091.9895914936355
2014-09-16,1076.3576932927142
2014-09-17,1083.2851274643685
2014-09-18,1086.9097632036976
2014-09-19,1091.9642839405324
2014-09-22,1067.3740835962492
2014-09-23,1075.0664692987314
2014-09-24,1092.5532074779978
2014-09-25,1090.3297634643548
2014-09-26,1089.3849101874866
2014-09-29,1085.897683080717
2014-09-30,1086.9830818007486
2014-10-01,1086.9830818007488
2014-10-02,1086.983081800749
2014-10-03,1086.9830818007492
2014-10-06,1086.9830818007495
2014-10-07,1086.9830818007497
2014-10-08,1100.0575985294051
2014-10-09,1103.7710599876264
2014-10-10,1096.0425123984019
2014-10-13,1087.5938538677672
2014-10-14,1082.332645786802
2014-10-15,1089.947262912491
2014-10-16,1087.7646639770926
2014-10-17,1088.3832352835566
2014-10-20,1090.193285648858
2014-10-21,1083.7645401350692
2014-10-22,1082.4483574132332
2014-10-23,1074.554814627681
2014-10-24,1069.9359948928786
2014-10-27,1056.0897759923332
2014-10-28,1074.181417685547
2014-10-29,1088.7604085954024
2014-10-30,1097.2481907200483
2014-10-31,1118.2703774019608
2014-11-03,1116.927030860254
2014-11-04,1117.1086323591023
2014-11-05,1110.6659202820683
2014-11-06,1110.6531420246913
2014-11-07,1106.2905793052691
2014-11-10,1141.5845536347053
2014-11-11,1147.1312030214985
2014-11-12,1157.015961366688
2014-11-13,1154.5048686176237
2014-11-14,1158.9408456452038
2014-11-17,1153.4024688515392
2014-11-18,1131.766497530284
2014-11-19,1124.384587559424
2014-11-20,1122.951017904697
2014-11-21,1141.1390605026206
2014-11-24,1160.2618313081077
2014-11-25,1174.5675998301506
2014-11-26,1188.739640824329
2014-11-27,1201.154129653679
2014-11-28,1229.9942593634498
2014-12-01,1236.1082960131266
2014-12-02,1280.0236743504204
2014-12-03,1293.2302744298509
2014-12-04,1351.1841935704947
2014-12-05,1365.2310208633003
2014-12-08,1416.6314645524512
2014-12-09,1350.7184914963432
2014-12-10,1408.0434643692433
2014-12-11,1385.8746982673576
2014-12-12,1386.7364924805854
2014-12-15,1399.1282294586472
2014-12-16,1430.6299322276595
2014-12-17,1458.4705932763459
2014-12-18,1461.877595984955
2014-12-19,1494.5633585613612
2014-12-22,1514.3544713252454
2014-12-23,1475.1264884760546
2014-12-24,1429.7140573741494
2014-12-25,1483.6893250491048
2014-12-26,1527.9422941239152
2014-12-29,1540.7675213862597
2014-12-30,1557.3346608824495
2014-12-31,1592.8659813890104
2015-01-01,1592.8659813890104
2015-01-02,1592.8659813890104
2015-01-05,1651.4134868731949
2015-01-06,1655.2698448443725
2015-01-07,1652.7721575740477
2015-01-08,1610.3671323654967
2015-01-09,1609.146218960825
2015-01-12,1591.3281409369004
2015-01-13,1593.429887066891
2015-01-14,1583.740614461887
2015-01-15,1638.2281390798296
2015-01-16,1649.6444814744366
2015-01-19,1508.218308329506
2015-01-20,1527.9272260532873
2015-01-21,1599.4720734051964
2015-01-22,1604.087621101471
2015-01-23,1598.9247433887351
2015-01-26,1599.7818761386138
2015-01-27,1592.5461376839273
2015-01-28,1564.3565086995968
2015-01-29,1548.1673169062276
2015-01-30,1518.9254348841102
2015-02-02,1474.0786020737053
2015-02-03,1512.9324688486192
2015-02-04,1502.6297862690622
2015-02-05,1479.4878773437144
2015-02-06,1458.7190685927737
2015-02-09,1476.2142701604457
2015-02-10,1505.7847568637076
2015-02-11,1514.0612205267905
2015-02-12,1520.0798523823526
2015-02-13,1529.0469012685453
2015-02-16,1532.868674372731
2015-02-17,1541.7647241281165
2015-02-18,1541.764724128117
2015-02-19,1541.7647241281175
2015-02-20,1541.764724128118
2015-02-23,1541.7647241281184
2015-02-24,1541.7647241281188
2015-02-25,1521.3766292500034
2015-02-26,1560.489652981744
2015-02-27,1555.8275564568514
2015-03-02,1558.6206550153763
2015-03-03,1510.1284867446159
2015-03-04,1516.9916732099628
2015-03-05,1500.0877526463319
2015-03-06,1500.153159210729
2015-03-09,1530.1907917221379
2015-03-10,1514.2573572844758
2015-03-11,1517.53748353326
2015-03-12,1550.7908331969022
2015-03-13,1562.4721446928545
2015-03-16,1592.3007374160898
2015-03-17,1619.0098712013998
2015-03-18,1667.2217404101873
2015-03-19,1677.0037608698703
2015-03-20,1691.1552929025029
2015-03-23,1722.015068456029
2015-03-24,1722.9843395314538
2015-03-25,1703.761865480427
2015-03-26,1724.1666278535777
2015-03-27,1720.9384133978217
2015-03-30,1776.458977793137
2015-03-31,1757.965508137634
2015-04-01,1784.8975094401728
2015-04-02,1777.7602235151496
2015-04-03,1789.809984141923
2015-04-06,1789.809984141923
2015-04-07,1832.4183115020849
2015-04-08,1861.8053160797122
2015-04-09,1846.4031238346063
2015-04-10,1876.2710831619393
2015-04-13,1926.3996251450842
2015-04-14,1956.707719810195
2015-04-15,1959.2069515504384
2015-04-16,2038.205175012954
2015-04-17,2096.5679789314477
2015-04-20,2085.2450757172314
2015-04-21,2103.244793418375
2015-04-22,2148.4979864325014
2015-04-23,2137.4135885113465
2015-04-24,2115.0761860486523
2015-04-27,2178.9384901186163
2015-04-28,2168.4656054969637
2015-04-29,2158.84495219756
2015-04-30,2148.120152008075
2015-05-01,2148.120152008075
2015-05-04,2180.000207984778
2015-05-05,2102.4626671783835
2015-05-06,2070.405144012784
2015-05-07,2008.450832584726
2015-05-08,2044.6130929383924
2015-05-11,2090.8254466007306
2015-05-12,2109.4632325103207
2015-05-13,2086.8031614419137
2015-05-14,2073.903774358318
2015-05-15,2041.575673292021
2015-05-18,2006.0659110927804
2015-05-19,2072.1288862871925
2015-05-20,2082.2207402092954
2015-05-21,2111.905091496044
2015-05-22,2174.53239923325
2015-05-25,2249.933833115205
2015-05-26,2278.6357166783264
2015-05-27,2255.747023435112
2015-05-28,2114.6731371679944
2015-05-29,2102.532914700467
2015-06-01,2192.59053368153
2015-06-02,2202.8892869574493
2015-06-03,2191.249474710152
2015-06-04,2203.5025981010476
2015-06-05,2236.8372469740607
2015-06-08,2314.091296211421
2015-06-09,2278.1557907341144
2015-06-10,2249.6929291330653
2015-06-11,2236.8160089420217
2015-06-12,2232.698743447256
2015-06-15,2185.087913481853
2015-06-16,2110.321773542107
2015-06-17,2140.1073751064137
2015-06-18,2051.0303765538633
2015-06-19,1941.565017906495
2015-06-22,1941.5650179064955
2015-06-23,2018.2396099834375
2015-06-24,2060.339999424825
2015-06-25,1991.4287959110682
2015-06-26,1847.07173156584
2015-06-29,1802.0466682109497
2015-06-30,1935.141853303546
2015-07-01,1850.2229256314274
2015-07-02,1812.0435097673299
2015-07-03,1710.46096767615
2015-07-06,1799.387683607705
2015-07-07,1809.698752580757
2015-07-08,1694.5950149794082
2015-07-09,1808.583962286129
2015-07-10,1907.2912141643396
2015-07-13,1919.2080658933894
2015-07-14,1847.8209851132171
2015-07-15,1813.7640275722026
2015-07-16,1819.4476416641357
2015-07-17,1873.2846433870798
2015-07-20,1860.0159389108578
2015-07-21,1864.5109648724676
2015-07-22,1845.4543884973073
2015-07-23,1875.994460876849
2015-07-24,1839.9865432908446
2015-07-27,1680.3147068623377
2015-07-28,1670.035909146038
2015-07-29,1720.1134634249534
2015-07-30,1672.3503272658468
2015-07-31,1679.6268931968782
2015-08-03,1693.6025356506204
2015-08-04,1729.4956799973954
2015-08-05,1704.5238557013993
2015-08-06,1692.9419848512528
2015-08-07,1713.347495815932
2015-08-10,1790.0316435329855
2015-08-11,1747.4559008429294
2015-08-12,1715.2929606996647
2015-08-13,1728.969040022245
2015-08-14,1729.8263639859385
2015-08-17,1721.0947773523117
2015-08-18,1621.9904816365959
2015-08-19,1642.0404291662444
2015-08-20,1596.0613804621516
2015-08-21,1539.9777333181457
2015-08-24,1402.4375939712781
2015-08-25,1305.0689271815802
2015-08-26,1309.294590690372
2015-08-27,1391.6301238841988
2015-08-28,1449.0893144488598
2015-08-31,1479.6504216378528
2015-09-01,1490.7105936324401
2015-09-02,1501.377444628857
2015-09-03,1501.377444628857
2015-09-04,1501.377444628857
2015-09-07,1440.4669556042627
2015-09-08,1467.7731891351993
2015-09-09,1488.2032335194183
2015-09-10,1475.29738930185
2015-09-11,1470.0786132295013
2015-09-14,1465.1419100287449
2015-09-15,1421.108704136746
2015-09-16,1482.62480792756
2015-09-17,1456.6090718295839
2015-09-18,1463.0569125858342
2015-09-21,1476.953114606262
2015-09-22,1481.9820051020322
2015-09-23,1439.6315695807557
2015-09-24,1446.833218938427
2015-09-25,1431.9156097236519
2015-09-28,1429.167697001547
2015-09-29,1397.9788791848325
2015-09-30,1412.828725827208
2015-10-01,1412.828725827208
2015-10-02,1412.828725827208
2015-10-05,1412.828725827208
2015-10-06,1412.828725827208
2015-10-07,1412.828725827208
2015-10-08,1453.6049109151868
2015-10-09,1467.6530691101425
2015-10-12,1522.6851012869822
2015-10-13,1510.0535464137456
2015-10-14,1500.3874022676303
2015-10-15,1528.60099544961
2015-10-16,1540.921481485934
2015-10-19,1535.4485912652751
2015-10-20,1560.3212052998038
2015-10-21,1538.3376275159706
2015-10-22,1543.1284737715246
2015-10-23,1552.5755633853382
2015-10-26,1558.5979603832113
2015-10-27,1552.689317271682
2015-10-28,1528.2117585531612
2015-10-29,1531.8395670128177
2015-10-30,1540.7562644296738
2015-11-02,1514.2494568270067
2015-11-03,1503.4439204591458
2015-11-04,1566.5461382978801
2015-11-05,1606.6210878375587
2015-11-06,1629.7112337595242
2015-11-09,1653.3817786098646
2015-11-10,1641.5244047268984
2015-11-11,1631.9925133968902
2015-11-12,1617.2196806706056
2015-11-13,1587.0172050054491
2015-11-16,1592.928990481636
2015-11-17,1591.5720708361873
2015-11-18,1577.2131717071102
2015-11-19,1594.588229033336
2015-11-20,1593.1100548660038
2015-11-23,1585.417247596035
2015-11-24,1578.2117762692008
2015-11-25,1586.532125931484
2015-11-26,1580.8440228933935
2015-11-27,1499.474727769564
2015-11-30,1500.1301206083178
2015-12-01,1512.199676579535
2015-12-02,1576.0897132676357
2015-12-03,1581.0200215212542
2015-12-04,1546.875303051244
2015-12-07,1546.320599345924
2015-12-08,1514.9120860605196
2015-12-09,1517.5943108510378
2015-12-10,1507.7555943791067
2015-12-11,1493.5038469217109
2015-12-14,1530.5279480376785
2015-12-15,1517.6287467646107
2015-12-16,1509.2036034171565
2015-12-17,1531.3109424331356
2015-12-18,1536.9185645235739
2015-12-21,1581.9766960061916
2015-12-22,1580.3355697260338
2015-12-23,1577.8794051464174
2015-12-24,1563.5162552849254
2015-12-25,1568.4186709491978
2015-12-28,1522.2866920186393
2015-12-29,1536.672195467552
2015-12-30,1536.7054211296456
2015-12-31,1524.154816554034
2016-01-01,1524.154816554034
2016-01-04,1420.2474412220934
2016-01-05,1432.9441586390153
2016-01-06,1451.3389100164202
2016-01-07,1350.1754598468633
2016-01-08,1383.5099270187807
2016-01-11,1328.7348469416465
2016-01-12,1334.4834572779312
2016-01-13,1315.378177849297
2016-01-14,1332.4799570606115
2016-01-15,1289.097257713414
2016-01-18,1289.5230472952187
2016-01-19,1332.0595488861695
2016-01-20,1304.0995490185373
2016-01-21,1270.5246014230727
2016-01-22,1283.3206382798382
2016-01-25,1285.5472604967365
2016-01-26,1209.9915842391918
2016-01-27,1208.7284420121618
2016-01-28,1177.8227468508803
2016-01-29,1220.3026163853885
2016-02-01,1198.5661617626604
2016-02-02,1219.620300877138
2016-02-03,1209.7850160834214
2016-02-04,1223.1865012173928
2016-02-05,1219.9248613675336
2016-02-08,1219.9248613675334
2016-02-09,1219.9248613675331
2016-02-10,1219.924861367533
2016-02-11,1219.9248613675327
2016-02-12,1219.9248613675325
2016-02-15,1223.572041143904
2016-02-16,1255.9231782984168
2016-02-17,1265.9618355282046
2016-02-18,1260.4305009697612
2016-02-19,1256.4576683306534
2016-02-22,1288.123354520836
2016-02-23,1274.6054224454936
2016-02-24,1284.6251015024095
2016-02-25,1212.9725060435567
2016-02-26,1228.25609131574
2016-02-29,1210.962298832067
2016-03-01,1231.259845772608
2016-03-02,1278.9588663454308
2016-03-03,1281.302346983824
2016-03-04,1319.1898868027195
2016-03-07,1318.4955553546838
2016-03-08,1319.9594894061966
2016-03-09,1310.2532398448222
2016-03-10,1284.5975529114035
2016-03-11,1292.9432626460805
2016-03-14,1305.2438526524904
2016-03-15,1312.8553165966364
2016-03-16,1322.6032247968958
2016-03-17,1331.9258972806758
2016-03-18,1345.3582523242237
2016-03-21,1369.7939801292487
2016-03-22,1360.5240357236976
2016-03-23,1360.3918858799964
2016-03-24,1336.1721177265827
2016-03-25,1342.0510998396524
2016-03-28,1329.2909642144411
2016-03-29,1316.3314508861063
2016-03-30,1355.1888146603264
2016-03-31,1356.9230273024161
2016-04-01,1362.8787934012907
2016-04-04,1362.8787934012907
2016-04-05,1370.7792590051695
2016-04-06,1364.9451894807924
2016-04-07,1349.1602477131614
2016-04-08,1339.9873876067666
2016-04-11,1356.2038104748995
2016-04-12,1353.2499008544585
2016-04-13,1369.77449594423
2016-04-14,1369.9293462135197
2016-04-15,1370.4327842463927
2016-04-18,1356.4013364741759
2016-04-19,1360.5942258879468
2016-04-20,1346.3121663354384
2016-04-21,1339.197056780584
2016-04-22,1340.046160729555
2016-04-25,1333.2289499309836
2016-04-26,1339.4411179864744
2016-04-27,1332.2368259606858
2016-04-28,1331.983160038244
2016-04-29,1331.9477161796426
2016-05-02,1331.9477161796426
