Date,CHINA 50
2007-04-24,875.79258911
2007-04-25,869.31632899
2007-04-26,876.42267682
2007-04-27,865.64439445
2007-04-30,857.25637477
2007-05-01,857.12486767
2007-05-02,854.10514873
2007-05-03,868.74762789
2007-05-04,886.13683549
2007-05-07,894.3488629
2007-05-08,887.93294356
2007-05-09,894.05506726
2007-05-10,900.20796696
2007-05-11,885.24000879
2007-05-14,928.95176467
2007-05-15,922.57051266
2007-05-16,929.27988195
2007-05-17,929.07578492
2007-05-18,924.43680083
2007-05-21,927.36459261
2007-05-22,925.61578875
2007-05-23,927.81652547
2007-05-24,927.78687766
2007-05-25,908.40360082
2007-05-28,909.6126355
2007-05-29,907.74884283
2007-05-30,892.24359681
2007-05-31,919.64521598
2007-06-01,929.83997772
2007-06-04,936.01247497
2007-06-05,944.06347412
2007-06-06,945.24761923
2007-06-07,942.51847821
2007-06-08,929.7420015
2007-06-11,936.87850313
2007-06-12,939.60158288
2007-06-13,938.70379586
2007-06-14,960.40429814
2007-06-15,977.59319932
2007-06-18,1019.25967565
2007-06-19,1019.28575185
2007-06-20,1024.84263458
2007-06-21,1045.58219756
2007-06-22,1052.02290397
2007-06-25,1040.44538802
2007-06-26,1031.2183945
2007-06-27,1024.14953725
2007-06-28,1039.07048664
2007-06-29,1034.73280982
2007-07-02,1035.04393598
2007-07-03,1069.86527368
2007-07-04,1074.22045041
2007-07-05,1078.81169928
2007-07-06,1084.22104529
2007-07-09,1110.08222118
2007-07-10,1121.10258477
2007-07-11,1103.08903549
2007-07-12,1112.09840832
2007-07-13,1129.80458542
2007-07-16,1119.46275911
2007-07-17,1123.66577194
2007-07-18,1103.82236302
2007-07-19,1110.03049939
2007-07-20,1137.96968881
2007-07-23,1151.47264108
2007-07-24,1162.69814831
2007-07-25,1154.99935591
2007-07-26,1148.66252187
2007-07-27,1109.94840041
2007-07-30,1119.62808177
2007-07-31,1146.088008
2007-08-01,1101.51645252
2007-08-02,1093.84764533
2007-08-03,1100.95084268
2007-08-06,1058.23546532
2007-08-07,1048.92470917
2007-08-08,1091.91484627
2007-08-09,1095.15349909
2007-08-10,1054.99215974
2007-08-13,1060.2718264
2007-08-14,1066.07741598
2007-08-15,1030.21683807
2007-08-16,975.533473
2007-08-17,949.86866618
2007-08-20,1029.83128216
2007-08-21,1057.82920461
2007-08-22,1093.18285213
2007-08-23,1130.26856693
2007-08-24,1139.40047682
2007-08-27,1207.51434345
2007-08-28,1199.62562608
2007-08-29,1173.85074373
2007-08-30,1197.53890086
2007-08-31,1228.9904679
2007-09-03,1230.75634983
2007-09-04,1230.5742606
2007-09-05,1233.74629385
2007-09-06,1237.08894648
2007-09-07,1236.96740747
2007-09-10,1237.04104899
2007-09-11,1230.99062406
2007-09-12,1245.29314976
2007-09-13,1250.43922596
2007-09-14,1278.12477879
2007-09-17,1273.31531409
2007-09-18,1276.21553965
2007-09-19,1331.48015404
2007-09-20,1351.01546176
2007-09-21,1357.90848129
2007-09-24,1420.48160287
2007-09-25,1420.34780053
2007-09-26,1420.70438468
2007-09-27,1464.18053389
2007-09-28,1483.24391726
2007-10-01,1483.04347115
2007-10-02,1563.75858421
2007-10-03,1509.93731401
2007-10-04,1457.50962658
2007-10-05,1521.58075995
2007-10-08,1514.6247339
2007-10-09,1534.68647967
2007-10-10,1570.49628865
2007-10-11,1639.81231324
2007-10-12,1623.50335883
2007-10-15,1686.71324903
2007-10-16,1666.56637142
2007-10-17,1677.27386117
2007-10-18,1689.55793353
2007-10-19,1689.52523536
2007-10-22,1618.49159336
2007-10-23,1680.97777496
2007-10-24,1678.39732868
2007-10-25,1682.98861532
2007-10-26,1694.32626596
2007-10-29,1750.82963478
2007-10-30,1763.25303339
2007-10-31,1741.57688889
2007-11-01,1755.017653
2007-11-02,1701.16813472
2007-11-05,1594.72291741
2007-11-06,1604.2413557
2007-11-07,1618.49090982
2007-11-08,1549.31193443
2007-11-09,1538.95816446
2007-11-12,1447.06862726
2007-11-13,1442.67323827
2007-11-14,1543.72431358
2007-11-15,1520.65964667
2007-11-16,1455.05394599
2007-11-19,1438.97035539
2007-11-20,1469.97052323
2007-11-21,1399.6490517
2007-11-22,1363.27462952
2007-11-23,1381.62649755
2007-11-26,1450.44939398
2007-11-27,1429.52390044
2007-11-28,1438.50484147
2007-11-29,1501.17996155
2007-11-30,1517.29552031
2007-12-03,1514.55429211
2007-12-04,1518.4648354
2007-12-05,1550.85631212
2007-12-06,1563.34748297
2007-12-07,1539.92509691
2007-12-10,1507.20921133
2007-12-11,1539.03811467
2007-12-12,1495.77586389
2007-12-13,1439.46838015
2007-12-14,1412.90811913
2007-12-17,1366.22919545
2007-12-18,1368.64546004
2007-12-19,1393.45944435
2007-12-20,1395.6820305
2007-12-21,1423.11937698
2007-12-24,1460.3467486
2007-12-25,1460.3467486
2007-12-26,1459.85108175
2007-12-27,1452.5587844
2007-12-28,1419.65614436
2007-12-31,1438.7650503
2008-01-01,1438.7650503
2008-01-02,1423.59762069
2008-01-03,1380.48883787
2008-01-04,1420.02081115
2008-01-07,1390.90427908
2008-01-08,1392.99882847
2008-01-09,1427.09330985
2008-01-10,1419.80621222
2008-01-11,1405.95091448
2008-01-14,1371.27947731
2008-01-15,1327.71801589
2008-01-16,1245.13823549
2008-01-17,1277.54206748
2008-01-18,1280.46664225
2008-01-21,1197.73597803
2008-01-22,1071.76504
2008-01-23,1189.96593271
2008-01-24,1160.36649463
2008-01-25,1251.05974637
2008-01-28,1189.40221398
2008-01-29,1194.52094607
2008-01-30,1143.99239597
2008-01-31,1133.36186788
2008-02-01,1196.67270862
2008-02-04,1265.63136907
2008-02-05,1265.35730167
2008-02-06,1185.34171559
2008-02-07,1185.51645511
2008-02-08,1185.5620478
2008-02-11,1137.60937185
2008-02-12,1156.8883085
2008-02-13,1175.30030695
2008-02-14,1226.30711062
2008-02-15,1248.72685724
2008-02-18,1230.08401291
2008-02-19,1254.54641243
2008-02-20,1220.27534558
2008-02-21,1224.12120745
2008-02-22,1205.40447557
2008-02-25,1196.93853229
2008-02-26,1208.68265841
2008-02-27,1255.89450015
2008-02-28,1264.68125855
2008-02-29,1256.13850339
2008-03-03,1210.91418844
2008-03-04,1172.15452673
2008-03-05,1162.26881309
2008-03-06,1179.92004021
2008-03-07,1138.7347603
2008-03-10,1135.00937466
2008-03-11,1141.37464087
2008-03-12,1164.38941488
2008-03-13,1093.30239012
2008-03-14,1079.87951168
2008-03-17,1008.54603495
2008-03-18,1010.58894756
2008-03-19,1046.79082002
2008-03-20,991.5152457
2008-03-21,991.5152457
2008-03-24,991.31768446
2008-03-25,1071.06077829
2008-03-26,1083.87280744
2008-03-27,1088.52841231
2008-03-28,1136.73166897
2008-03-31,1109.14106815
2008-04-01,1120.20921822
2008-04-02,1165.88321756
2008-04-03,1192.4269015
2008-04-04,1192.50343036
2008-04-07,1223.78037085
2008-04-08,1202.93865199
2008-04-09,1174.85458985
2008-04-10,1188.0704977
2008-04-11,1220.27719807
2008-04-14,1162.77305811
2008-04-15,1165.69273586
2008-04-16,1165.18941314
2008-04-17,1192.17260061
2008-04-18,1187.40280197
2008-04-21,1214.83733497
2008-04-22,1235.849116
2008-04-23,1269.2474215
2008-04-24,1310.5222836
2008-04-25,1290.96298964
2008-04-28,1293.76396808
2008-04-29,1303.21574945
2008-04-30,1291.08860528
2008-05-01,1291.31225647
2008-05-02,1323.08395263
2008-05-05,1320.38444708
2008-05-06,1328.39619882
2008-05-07,1284.58461664
2008-05-08,1268.01916435
2008-05-09,1251.08023917
2008-05-12,1251.17652178
2008-05-13,1277.88110708
2008-05-14,1276.84114408
2008-05-15,1278.11190178
2008-05-16,1292.33231548
2008-05-19,1306.1765148
2008-05-20,1274.04686572
2008-05-21,1291.24740934
2008-05-22,1267.09243948
2008-05-23,1242.51464609
2008-05-26,1193.96056835
2008-05-27,1205.68462128
2008-05-28,1199.77962858
2008-05-29,1209.26653863
2008-05-30,1224.26259624
2008-06-02,1249.87463333
2008-06-03,1216.08596808
2008-06-04,1197.3768371
2008-06-05,1194.30246469
2008-06-06,1206.87102456
2008-06-09,1207.01784115
2008-06-10,1148.24366847
2008-06-11,1139.02094834
2008-06-12,1122.55866667
2008-06-13,1096.73161418
2008-06-16,1126.46638457
2008-06-17,1130.67255741
2008-06-18,1151.30425629
2008-06-19,1118.03128409
2008-06-20,1109.39476726
2008-06-23,1101.74595348
2008-06-24,1086.99872596
2008-06-25,1099.42396534
2008-06-26,1088.46615831
2008-06-27,1066.41953207
2008-06-30,1076.27192471
2008-07-01,1076.09941648
2008-07-02,1055.36415356
2008-07-03,1022.38767456
2008-07-04,1031.13594212
2008-07-07,1066.75067728
2008-07-08,1031.65358732
2008-07-09,1069.86752884
2008-07-10,1079.91567976
2008-07-11,1102.84766565
2008-07-14,1096.13988342
2008-07-15,1049.70320003
2008-07-16,1051.94280744
2008-07-17,1078.60381541
2008-07-18,1081.01192502
2008-07-21,1109.23253768
2008-07-22,1107.4834766
2008-07-23,1140.59924124
2008-07-24,1133.53777872
2008-07-25,1103.54432427
2008-07-28,1100.44732708
2008-07-29,1078.69021841
2008-07-30,1101.88904761
2008-07-31,1105.9438068
2008-08-01,1111.23812209
2008-08-04,1091.1826883
2008-08-05,1056.4225079
2008-08-06,1056.42927559
2008-08-07,1054.08446295
2008-08-08,1034.99389758
2008-08-11,1027.0885693
2008-08-12,1005.66262373
2008-08-13,985.86730757
2008-08-14,1002.12079586
2008-08-15,991.6931165
2008-08-18,977.55689855
2008-08-19,957.59487714
2008-08-20,993.46289369
2008-08-21,972.11991403
2008-08-22,972.13859284
2008-08-25,1006.68124835
2008-08-26,1006.55623623
2008-08-27,1037.79430888
2008-08-28,1009.31170294
2008-08-29,1019.75074635
2008-09-01,1000.38481902
2008-09-02,1000.20921872
2008-09-03,968.8895137
2008-09-04,950.77725824
2008-09-05,930.07596874
2008-09-08,968.25318204
2008-09-09,943.07104246
2008-09-10,910.74335586
2008-09-11,870.40099335
2008-09-12,868.48441504
2008-09-15,868.89113407
2008-09-16,807.75824687
2008-09-17,769.52956437
2008-09-18,775.43521277
2008-09-19,886.54838823
2008-09-22,907.07012675
2008-09-23,857.98279676
2008-09-24,860.7182848
2008-09-25,857.00593667
2008-09-26,839.07253299
2008-09-29,791.38807113
2008-09-30,803.55491527
2008-10-01,803.34281088
2008-10-02,826.64984044
2008-10-03,800.23146517
2008-10-06,743.92801906
2008-10-07,743.64088609
2008-10-08,664.28360583
2008-10-09,690.17484602
2008-10-10,642.4879176
2008-10-13,723.52734314
2008-10-14,759.25280036
2008-10-15,712.43668678
2008-10-16,670.03683696
2008-10-17,638.04729432
2008-10-20,678.7152837
2008-10-21,660.8046821
2008-10-22,611.34410674
2008-10-23,586.57975078
2008-10-24,539.90368676
2008-10-27,474.22529734
2008-10-28,528.56448485
2008-10-29,541.15282456
2008-10-30,624.95847227
2008-10-31,619.9684021
2008-11-03,638.53505316
2008-11-04,639.36653403
2008-11-05,664.63068999
2008-11-06,605.5492514
2008-11-07,623.63416209
2008-11-10,673.92638956
2008-11-11,645.22449049
2008-11-12,643.54973769
2008-11-13,614.4032039
2008-11-14,635.12189313
2008-11-17,635.29964788
2008-11-18,602.56492951
2008-11-19,596.10207447
2008-11-20,568.92853452
2008-11-21,585.64800946
2008-11-24,580.58594495
2008-11-25,600.64289047
2008-11-26,620.92887748
2008-11-27,636.58698325
2008-11-28,647.98707541
2008-12-01,662.50684452
2008-12-02,631.25825881
2008-12-03,649.75244097
2008-12-04,650.30603612
2008-12-05,666.18154156
2008-12-08,725.15824152
2008-12-09,712.46616633
2008-12-10,757.18708657
2008-12-11,754.58786914
2008-12-12,708.14012683
2008-12-15,721.18611992
2008-12-16,728.48097747
2008-12-17,759.13598349
2008-12-18,767.92104159
2008-12-19,751.21610289
2008-12-22,723.62003764
2008-12-23,693.00762664
2008-12-24,689.03293914
2008-12-25,689.03293914
2008-12-26,689.06850052
2008-12-29,702.34441391
2008-12-30,700.4279291
2008-12-31,710.25875467
2009-01-01,710.25875467
2009-01-02,745.17855478
2009-01-05,779.88397153
2009-01-06,772.95527727
2009-01-07,738.12123731
2009-01-08,698.51603251
2009-01-09,694.52489061
2009-01-12,665.42464784
2009-01-13,648.05184883
2009-01-14,658.28009924
2009-01-15,638.62879587
2009-01-16,643.06665866
2009-01-19,650.33169034
2009-01-20,635.26099801
2009-01-21,616.88691895
2009-01-22,617.2957488
2009-01-23,609.69672816
2009-01-26,609.72030954
2009-01-27,609.46886877
2009-01-28,609.55134991
2009-01-29,637.57760091
2009-01-30,647.62865716
2009-02-02,628.70228455
2009-02-03,632.5545062
2009-02-04,653.42491409
2009-02-05,669.23851639
2009-02-06,691.81661249
2009-02-09,695.85357933
2009-02-10,701.99158789
2009-02-11,683.55914718
2009-02-12,665.298391
2009-02-13,682.62268821
2009-02-16,678.86393708
2009-02-17,647.73760288
2009-02-18,652.02324282
2009-02-19,655.02494742
2009-02-20,638.37137279
2009-02-23,661.07480212
2009-02-24,640.95121535
2009-02-25,649.9681329
2009-02-26,634.24226508
2009-02-27,626.1178853
2009-03-02,599.71098187
2009-03-03,602.94114088
2009-03-04,628.20917196
2009-03-05,624.65149512
2009-03-06,614.79547647
2009-03-09,607.72198437
2009-03-10,620.06087885
2009-03-11,632.9059135
2009-03-12,632.38174626
2009-03-13,657.70867617
2009-03-16,683.24173023
2009-03-17,669.34883034
2009-03-18,678.41360486
2009-03-19,684.0138759
2009-03-20,665.10517334
2009-03-23,703.92049428
2009-03-24,714.34410867
2009-03-25,702.73319674
2009-03-26,737.68060249
2009-03-27,740.38608936
2009-03-30,699.08585357
2009-03-31,709.57098931
2009-04-01,707.73628401
2009-04-02,745.70704163
2009-04-03,744.58526325
2009-04-06,761.04726363
2009-04-07,755.84155464
2009-04-08,735.48712701
2009-04-09,757.72040141
2009-04-10,757.72040141
2009-04-13,757.70084847
2009-04-14,787.30940555
2009-04-15,802.12732061
2009-04-16,793.27694508
2009-04-17,789.92699365
2009-04-20,800.01266673
2009-04-21,778.64941417
2009-04-22,754.7919745
2009-04-23,772.96481051
2009-04-24,775.5953591
2009-04-27,749.97293063
2009-04-28,737.21182745
2009-04-29,761.78399877
2009-04-30,781.20459312
2009-05-01,781.21467312
2009-05-04,833.28785267
2009-05-05,833.55867149
2009-05-06,844.20509625
2009-05-07,854.51342375
2009-05-08,867.75735644
2009-05-11,848.9601113
2009-05-12,845.92358856
2009-05-13,849.42904015
2009-05-14,826.54507575
2009-05-15,836.59227643
2009-05-18,848.86689128
2009-05-19,873.09854979
2009-05-20,871.63664724
2009-05-21,862.45862754
2009-05-22,851.60774158
2009-05-25,851.95144483
2009-05-26,842.95962009
2009-05-27,885.73486881
2009-05-28,885.74629389
2009-05-29,905.83255269
2009-06-01,952.63263593
2009-06-02,927.42550159
2009-06-03,941.17248649
2009-06-04,931.97146625
2009-06-05,947.1150392
2009-06-08,933.43208778
2009-06-09,921.13111143
2009-06-10,961.04149957
2009-06-11,964.92549075
2009-06-12,962.4090531
2009-06-15,941.45146628
2009-06-16,920.53826951
2009-06-17,918.06735092
2009-06-18,901.82151514
2009-06-19,909.00834924
2009-06-22,917.47349928
2009-06-23,888.38901283
2009-06-24,910.77129166
2009-06-25,928.01049486
2009-06-26,950.74143272
2009-06-29,949.7217676
2009-06-30,939.08846721
2009-07-01,939.08240865
2009-07-02,935.93615334
2009-07-03,938.27231469
2009-07-06,926.16794391
2009-07-07,915.66613627
2009-07-08,907.15064524
2009-07-09,913.72844276
2009-07-10,906.64545498
2009-07-13,881.4987975
2009-07-14,912.93208471
2009-07-15,932.53752747
2009-07-16,936.63066829
2009-07-17,958.07303547
2009-07-20,994.51592657
2009-07-21,990.51191157
2009-07-22,979.15436784
2009-07-23,1004.23677617
2009-07-24,1018.51471769
2009-07-27,1039.50564011
2009-07-28,1059.97274119
2009-07-29,1026.0560709
2009-07-30,1023.99713755
2009-07-31,1037.60050416
2009-08-03,1061.74572234
2009-08-04,1050.81709311
2009-08-05,1036.09003801
2009-08-06,1054.63589638
2009-08-07,1024.28313859
2009-08-10,1050.21683924
2009-08-11,1056.60338301
2009-08-12,1022.7691811
2009-08-13,1042.78932835
2009-08-14,1041.9362295
2009-08-17,996.82258045
2009-08-18,999.98334656
2009-08-19,983.04971555
2009-08-20,1000.92376249
2009-08-21,994.15389119
2009-08-24,1013.5624038
2009-08-25,1008.26834904
2009-08-26,1005.04529051
2009-08-27,992.7141648
2009-08-28,982.92729012
2009-08-31,967.20330591
2009-09-01,973.9033002
2009-09-02,957.60280733
2009-09-03,977.65763733
2009-09-04,1007.1088091
2009-09-07,1024.50122924
2009-09-08,1045.12432241
2009-09-09,1033.5398288
2009-09-10,1045.19207058
2009-09-11,1049.71073119
2009-09-14,1040.42172637
2009-09-15,1033.06793196
2009-09-16,1058.16744243
2009-09-17,1071.37694766
2009-09-18,1063.42226055
2009-09-21,1050.22187526
2009-09-22,1058.92579957
2009-09-23,1055.7502263
2009-09-24,1028.31820782
2009-09-25,1029.148528
2009-09-28,1001.72259538
2009-09-29,1021.16813828
2009-09-30,1012.42702997
2009-10-01,1012.42702997
2009-10-02,989.06517641
2009-10-05,997.88911398
2009-10-06,1025.55796985
2009-10-07,1049.64437796
2009-10-08,1059.5675037
2009-10-09,1060.31395257
2009-10-12,1050.2428005
2009-10-13,1061.67803855
2009-10-14,1084.75617079
2009-10-15,1089.35322658
2009-10-16,1082.75938213
2009-10-19,1101.32987976
2009-10-20,1104.89126847
2009-10-21,1101.05833874
2009-10-22,1095.92981765
2009-10-23,1119.33491127
2009-10-26,1119.33491127
2009-10-27,1103.76882238
2009-10-28,1079.38230936
2009-10-29,1050.75239656
2009-10-30,1075.34001847
2009-11-02,1073.33106757
2009-11-03,1054.16767365
2009-11-04,1079.14658471
2009-11-05,1075.93662863
2009-11-06,1092.68084729
2009-11-09,1110.11335143
2009-11-10,1114.99590883
2009-11-11,1127.93897417
2009-11-12,1117.60166142
2009-11-13,1124.80931351
2009-11-16,1142.21002608
2009-11-17,1142.76436017
2009-11-18,1141.17247987
2009-11-19,1129.70452131
2009-11-20,1118.75933818
2009-11-23,1135.73297741
2009-11-24,1118.89602073
2009-11-25,1127.83400589
2009-11-26,1108.38548077
2009-11-27,1057.39749184
2009-11-30,1092.4128555
2009-12-01,1108.71123576
2009-12-02,1121.66361584
2009-12-03,1131.67654184
2009-12-04,1130.96715503
2009-12-07,1123.30628944
2009-12-08,1110.88656801
2009-12-09,1094.88114538
2009-12-10,1089.53374393
2009-12-11,1098.579266
2009-12-14,1109.70611871
2009-12-15,1099.39108715
2009-12-16,1085.59000616
2009-12-17,1068.36336186
2009-12-18,1053.75036551
2009-12-21,1043.12998762
2009-12-22,1052.4445755
2009-12-23,1063.37911111
2009-12-24,1074.74951454
2009-12-25,1074.74951454
2009-12-28,1077.22187185
2009-12-29,1075.73233671
2009-12-30,1072.01692308
2009-12-31,1095.16183102
2010-01-01,1095.16183102
2010-01-04,1092.83833615
2010-01-05,1123.18180979
2010-01-06,1130.88550365
2010-01-07,1118.7655666
2010-01-08,1117.84286233
2010-01-11,1125.66050191
2010-01-12,1121.6113477
2010-01-13,1089.38988192
2010-01-14,1086.20344087
2010-01-15,1084.57390062
2010-01-18,1071.3481373
2010-01-19,1088.20157977
2010-01-20,1066.26836072
2010-01-21,1038.88754099
2010-01-22,1035.45981915
2010-01-25,1027.98045391
2010-01-26,991.2541596
2010-01-27,985.82816499
2010-01-28,1006.9939524
2010-01-29,996.29769272
2010-02-01,1002.96005117
2010-02-02,1005.16492605
2010-02-03,1034.0038442
2010-02-04,1012.67119802
2010-02-05,974.3234466
2010-02-08,966.89383196
2010-02-09,979.81946589
2010-02-10,991.22909577
2010-02-11,1011.66265086
2010-02-12,1009.91925905
2010-02-15,1009.77632051
2010-02-16,1009.93225547
2010-02-17,1024.41180804
2010-02-18,1016.64392551
2010-02-19,987.56948809
2010-02-22,1010.46623242
2010-02-23,1021.26005849
2010-02-24,1011.83022191
2010-02-25,1004.71943514
2010-02-26,1018.07136163
2010-03-01,1044.07301845
2010-03-02,1047.62827982
2010-03-03,1047.25255924
2010-03-04,1027.21890715
2010-03-05,1039.28695125
2010-03-08,1062.52241916
2010-03-09,1063.70867493
2010-03-10,1066.96743857
2010-03-11,1067.19528971
2010-03-12,1066.03079372
2010-03-15,1053.40715788
2010-03-16,1050.9386295
2010-03-17,1069.96830055
2010-03-18,1066.04122847
2010-03-19,1069.33202943
2010-03-22,1047.31294568
2010-03-23,1046.0894384
2010-03-24,1048.23576201
2010-03-25,1039.85336412
2010-03-26,1050.78323954
2010-03-29,1063.76045204
2010-03-30,1075.16391123
2010-03-31,1071.11027109
2010-04-01,1090.31199324
2010-04-02,1090.31199324
2010-04-05,1090.47344607
2010-04-06,1090.55770131
2010-04-07,1117.21160981
2010-04-08,1111.39298042
2010-04-09,1127.22757297
2010-04-12,1118.44284769
2010-04-13,1110.90204169
2010-04-14,1112.07559769
2010-04-15,1112.47078359
2010-04-16,1091.72362894
2010-04-19,1067.64615787
2010-04-20,1084.0210295
2010-04-21,1077.49204736
2010-04-22,1074.5573499
2010-04-23,1066.90293374
2010-04-26,1084.13625496
2010-04-27,1068.71318559
2010-04-28,1055.00689551
2010-04-29,1046.21644819
2010-04-30,1070.92135019
2010-05-03,1054.65011457
2010-05-04,1049.11130794
2010-05-05,1021.50222439
2010-05-06,1009.99826465
2010-05-07,1002.91728631
2010-05-10,1030.11629493
2010-05-11,1018.10808434
2010-05-12,1016.85000698
2010-05-13,1034.3505483
2010-05-14,1022.73437951
2010-05-17,993.14459667
2010-05-18,1008.3843727
2010-05-19,985.24724148
2010-05-20,978.51795847
2010-05-21,978.37375912
2010-05-24,993.89012131
2010-05-25,950.89565657
2010-05-26,976.45710142
2010-05-27,993.97206205
2010-05-28,1014.77384085
2010-05-31,1018.30304551
2010-06-01,997.06580324
2010-06-02,992.79806604
2010-06-03,1012.22067548
2010-06-04,1011.29718041
2010-06-07,989.4953711
2010-06-08,992.75976672
2010-06-09,998.20499513
2010-06-10,1000.33019983
2010-06-11,1014.57893735
2010-06-14,1027.29707172
2010-06-15,1028.38105618
2010-06-16,1028.44045478
2010-06-17,1035.31578923
2010-06-18,1042.52061664
2010-06-21,1082.35986907
2010-06-22,1075.29098345
2010-06-23,1073.54381348
2010-06-24,1066.37604367
2010-06-25,1062.20386644
2010-06-28,1062.84965241
2010-06-29,1036.1535613
2010-06-30,1038.14889661
2010-07-01,1037.03690338
2010-07-02,1019.77307703
2010-07-05,1015.66134469
2010-07-06,1036.5057953
2010-07-07,1024.15748171
2010-07-08,1032.81178843
2010-07-09,1051.49799941
2010-07-12,1058.59436614
2010-07-13,1055.56643959
2010-07-14,1057.1100206
2010-07-15,1038.79620101
2010-07-16,1035.30400997
2010-07-19,1031.06206823
2010-07-20,1043.30699203
2010-07-21,1058.70940873
2010-07-22,1061.70822517
2010-07-23,1073.7975945
2010-07-26,1068.9901306
2010-07-27,1076.56979787
2010-07-28,1080.00357727
2010-07-29,1078.09322825
2010-07-30,1077.06148488
2010-08-02,1099.37214393
2010-08-03,1097.38091296
2010-08-04,1100.95475376
2010-08-05,1099.61968151
2010-08-06,1101.27335325
2010-08-09,1106.55376153
2010-08-10,1084.57373871
2010-08-11,1070.14772893
2010-08-12,1061.90917639
2010-08-13,1063.77006125
2010-08-16,1072.5362797
2010-08-17,1074.23128975
2010-08-18,1070.68118401
2010-08-19,1075.61834721
2010-08-20,1071.67151716
2010-08-23,1062.54115479
2010-08-24,1051.84002517
2010-08-25,1047.1442418
2010-08-26,1045.12324932
2010-08-27,1045.76039669
2010-08-30,1055.6969213
2010-08-31,1046.88858405
2010-09-01,1053.97663452
2010-09-02,1068.46981018
2010-09-03,1076.6488845
2010-09-06,1094.68261143
2010-09-07,1095.22932257
2010-09-08,1077.39493866
2010-09-09,1081.60980986
2010-09-10,1083.95118988
2010-09-13,1107.04838906
2010-09-14,1110.57355939
2010-09-15,1107.67543146
2010-09-16,1102.74028601
2010-09-17,1117.19048805
2010-09-20,1118.21026677
2010-09-21,1121.60333032
2010-09-22,1120.87623746
2010-09-23,1120.73177883
2010-09-24,1123.24085116
2010-09-27,1133.46715493
2010-09-28,1123.8332445
2010-09-29,1142.05880674
2010-09-30,1138.53840817
2010-10-01,1139.24280396
2010-10-04,1156.17237361
2010-10-05,1156.60018832
2010-10-06,1168.87700177
2010-10-07,1165.91259247
2010-10-08,1166.79782833
2010-10-11,1180.47748517
2010-10-12,1178.32049187
2010-10-13,1202.00022797
2010-10-14,1222.09516345
2010-10-15,1218.51444455
2010-10-18,1204.56676505
2010-10-19,1216.7091697
2010-10-20,1202.69361581
2010-10-21,1212.76806348
2010-10-22,1202.72755553
2010-10-25,1212.13593267
2010-10-26,1211.54938741
2010-10-27,1183.25029105
2010-10-28,1186.7787747
2010-10-29,1182.47325036
2010-11-01,1209.54173933
2010-11-02,1211.27628717
2010-11-03,1231.81549838
2010-11-04,1241.25688457
2010-11-05,1256.87924861
2010-11-08,1265.17728046
2010-11-09,1252.37205178
