Date,HUNGARY VALUE
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,97.51199371701576
2001-01-03,97.41544705254755
2001-01-04,102.81211696006918
2001-01-05,101.08343125112779
2001-01-08,102.4055439361709
2001-01-09,101.34093126620552
2001-01-10,98.99059132449503
2001-01-11,97.83222591781119
2001-01-12,100.48486854313437
2001-01-15,100.56821422869743
2001-01-16,99.88493046566657
2001-01-17,101.56668006446168
2001-01-18,101.19792153955828
2001-01-19,102.08650538339482
2001-01-22,100.99589946963857
2001-01-23,99.93218465319623
2001-01-24,101.13399476022616
2001-01-25,101.64744330855135
2001-01-26,101.25400533650583
2001-01-29,101.99780006762009
2001-01-30,101.88530763073558
2001-01-31,103.14348058086806
2001-02-01,101.0566225404636
2001-02-02,101.2688725490247
2001-02-05,98.88960342565693
2001-02-06,99.23977329936625
2001-02-07,99.26292345057524
2001-02-08,100.32893241583953
2001-02-09,98.96790576400566
2001-02-12,98.87962254017717
2001-02-13,99.62027540955343
2001-02-14,99.61500230453302
2001-02-15,99.16905598466244
2001-02-16,96.50444249830028
2001-02-19,96.66641483143438
2001-02-20,96.74260074418154
2001-02-21,93.5421559784909
2001-02-22,91.07104952890407
2001-02-23,91.96357033915606
2001-02-26,93.92012724944773
2001-02-27,94.53804330615824
2001-02-28,93.73687049269444
2001-03-01,92.98995503230785
2001-03-02,93.4041942343871
2001-03-05,95.41939954771667
2001-03-06,94.24878585824138
2001-03-07,94.49857062631972
2001-03-08,93.70519402583882
2001-03-09,93.7534604312934
2001-03-12,93.9350478208001
2001-03-13,93.52395573128186
2001-03-14,89.56743092368617
2001-03-15,89.55830876075039
2001-03-16,89.61261791501447
2001-03-19,89.54840700844679
2001-03-20,89.99129901822722
2001-03-21,87.46148242261759
2001-03-22,84.14177294088599
2001-03-23,86.38336059842972
2001-03-26,88.0896831454259
2001-03-27,87.64330317345338
2001-03-28,86.90375611825928
2001-03-29,85.79661664154018
2001-03-30,85.95072431280374
2001-04-02,84.9433342360161
2001-04-03,83.03877377779466
2001-04-04,81.51244025415515
2001-04-05,85.44358625192393
2001-04-06,85.34101362703636
2001-04-09,85.1566678570755
2001-04-10,86.81310002255732
2001-04-11,88.75277892800582
2001-04-12,89.05376797465196
2001-04-13,89.53642986926054
2001-04-16,89.51759169129483
2001-04-17,90.06821444409057
2001-04-18,91.59164918654237
2001-04-19,89.54066774436913
2001-04-20,89.47251664763947
2001-04-23,88.22488221769791
2001-04-24,88.5285830263164
2001-04-25,88.96312533101286
2001-04-26,88.22295942355505
2001-04-27,87.50582258758112
2001-04-30,87.50042852907563
2001-05-01,87.48590760006915
2001-05-02,88.97243423347098
2001-05-03,89.69149802782783
2001-05-04,92.19734741334698
2001-05-07,91.74832075419133
2001-05-08,91.72567259585333
2001-05-09,91.30434964243076
2001-05-10,90.95677316489959
2001-05-11,90.60102068228703
2001-05-14,89.28601675223396
2001-05-15,89.26256698383385
2001-05-16,88.04868259165394
2001-05-17,89.64236303492181
2001-05-18,88.99848771868801
2001-05-21,90.59200821260379
2001-05-22,91.45131752671618
2001-05-23,90.14014128261816
2001-05-24,90.44603497565842
2001-05-25,90.69466361468547
2001-05-28,91.90275526061313
2001-05-29,91.97327257486957
2001-05-30,92.48909214599686
2001-05-31,94.27719822731807
2001-06-01,93.76363585899907
2001-06-04,93.72082358097171
2001-06-05,94.331756050689
2001-06-06,94.6875311398792
2001-06-07,94.12363972104683
2001-06-08,94.39220550644858
2001-06-11,93.76936510601361
2001-06-12,92.6294846918163
2001-06-13,92.89231242274074
2001-06-14,90.919480531393
2001-06-15,93.23947000081986
2001-06-18,93.41568408965875
2001-06-19,93.47857032838826
2001-06-20,93.60004887855308
2001-06-21,92.43774854608489
2001-06-22,90.38938449579803
2001-06-25,91.5898954886363
2001-06-26,90.53911994006407
2001-06-27,92.45168661307815
2001-06-28,92.72821785181497
2001-06-29,93.12220963095272
2001-07-02,94.02168210227833
2001-07-03,93.26020707462975
2001-07-04,93.47239931225565
2001-07-05,92.89579710422966
2001-07-06,90.37990588969372
2001-07-09,90.17456795246909
2001-07-10,89.11658845563288
2001-07-11,85.92790924337697
2001-07-12,86.34457644581514
2001-07-13,86.94289498723532
2001-07-16,86.89866292235446
2001-07-17,87.2322819940806
2001-07-18,88.7786424450181
2001-07-19,91.85099940530118
2001-07-20,91.18563673253735
2001-07-23,91.38766341529035
2001-07-24,91.60475561800959
2001-07-25,90.87645062203262
2001-07-26,91.45804149385935
2001-07-27,92.47280086325517
2001-07-30,92.14201658737888
2001-07-31,91.68195567101067
2001-08-01,91.74607250336211
2001-08-02,92.72608948714834
2001-08-03,93.45319169735657
2001-08-06,92.35930500588266
2001-08-07,92.59390461731587
2001-08-08,93.08945368281155
2001-08-09,93.28214658777229
2001-08-10,92.88965733418743
2001-08-13,93.46990677927236
2001-08-14,91.73796536126568
2001-08-15,89.81791455817583
2001-08-16,87.49786588084623
2001-08-17,86.70229155538286
2001-08-20,86.7828456545526
2001-08-21,85.71176897645914
2001-08-22,85.21438075029093
2001-08-23,87.28256377960062
2001-08-24,87.5076931474065
2001-08-27,87.62316077374835
2001-08-28,87.3932384532627
2001-08-29,86.90331509142703
2001-08-30,87.09431254922596
2001-08-31,86.66822394759222
2001-09-03,86.85460923935246
2001-09-04,86.41138040345066
2001-09-05,87.27827623163945
2001-09-06,87.0199212520906
2001-09-07,87.28928281962382
2001-09-10,86.19809688512001
2001-09-11,81.3768732640261
2001-09-12,79.08702968491833
2001-09-13,80.86449613652708
2001-09-14,79.25926651700676
2001-09-17,76.60790967038533
2001-09-18,77.87119416505412
2001-09-19,79.80197747686016
2001-09-20,78.63185360193401
2001-09-21,74.9110758308722
2001-09-24,76.67205837345483
2001-09-25,79.55151384366674
2001-09-26,81.17556630041611
2001-09-27,83.3748045922885
2001-09-28,85.04973396519152
2001-10-01,84.94598576612711
2001-10-02,86.34786259964547
2001-10-03,87.69474818718126
2001-10-04,87.91855018915652
2001-10-05,87.64450527459452
2001-10-08,86.44958828209157
2001-10-09,87.51595406651433
2001-10-10,87.66014414836728
2001-10-11,89.8990565704427
2001-10-12,89.11515274888275
2001-10-15,88.82228678100647
2001-10-16,89.23513173165935
2001-10-17,88.57907154900685
2001-10-18,87.54130159967461
2001-10-19,88.93928689373789
2001-10-22,89.37942541135506
2001-10-23,89.96137495575188
2001-10-24,89.50296639086643
2001-10-25,88.62591215627022
2001-10-26,89.97207624227865
2001-10-29,90.57850526399676
2001-10-30,88.03513985051637
2001-10-31,90.01952022606166
2001-11-01,90.03370060468168
2001-11-02,90.02106550377033
2001-11-05,91.99573729140114
2001-11-06,93.5299538213814
2001-11-07,94.39095291723795
2001-11-08,94.3922893144254
2001-11-09,93.68203513965544
2001-11-12,91.48855794734202
2001-11-13,93.85569371581107
2001-11-14,95.97473627480267
2001-11-15,97.14331151409952
2001-11-16,97.11312767392981
2001-11-19,97.38450680661276
2001-11-20,96.77231331895837
2001-11-21,97.58039457182865
2001-11-22,96.63028950925921
2001-11-23,97.50332287400815
2001-11-26,100.70024279854186
2001-11-27,99.3329766226788
2001-11-28,98.42717757063015
2001-11-29,98.13721874126563
2001-11-30,97.42548760515771
2001-12-03,97.37575436661324
2001-12-04,97.64872215665424
2001-12-05,100.05255080585943
2001-12-06,99.01374901193354
2001-12-07,101.07052340483601
2001-12-10,99.61622154750972
2001-12-11,100.92787872518888
2001-12-12,100.19885841125202
2001-12-13,100.35100528018977
2001-12-14,99.73724240858697
2001-12-17,99.73133016386053
2001-12-18,100.07809750513539
2001-12-19,99.238491265308
2001-12-20,97.53105689896903
2001-12-21,98.38652491244113
2001-12-24,98.38568932048888
2001-12-25,98.38568932048888
2001-12-26,98.38609525487118
2001-12-27,98.60148283784768
2001-12-28,98.4518180528915
2001-12-31,98.51567921110401
2002-01-01,98.51567921110401
2002-01-02,98.4701032388533
2002-01-03,100.34430737363031
