Date,EGYPT VALUE
2000-12-29,100.0
2001-01-01,100.11754404556572
2001-01-02,101.1172405411877
2001-01-03,99.58649621122228
2001-01-04,101.78515587685833
2001-01-05,101.03111253221287
2001-01-08,99.51263437718225
2001-01-09,100.99021038151483
2001-01-10,98.38588825560521
2001-01-11,99.21413246311141
2001-01-12,99.33436449536623
2001-01-15,99.37668420719754
2001-01-16,100.57764844208658
2001-01-17,100.57411724814152
2001-01-18,97.75897742440382
2001-01-19,98.74168984851823
2001-01-22,99.76107486598085
2001-01-23,98.64672124621939
2001-01-24,100.70459312483555
2001-01-25,103.37181908465504
2001-01-26,103.08184607428113
2001-01-29,105.39825442726644
2001-01-30,103.621360043282
2001-01-31,104.32522914878645
2001-02-01,103.68351100237538
2001-02-02,104.45001469971979
2001-02-05,102.97700193771607
2001-02-06,104.42098299588481
2001-02-07,103.86270672884311
2001-02-08,104.89688022336858
2001-02-09,104.26134789701256
2001-02-12,101.18527519554006
2001-02-13,101.45234623588999
2001-02-14,102.03181102328482
2001-02-15,104.0556634850358
2001-02-16,102.67507237245792
2001-02-19,101.21943455827494
2001-02-20,104.19376617790371
2001-02-21,103.35802353735244
2001-02-22,102.41092909460932
2001-02-23,102.35455403730744
2001-02-26,97.14642700494656
2001-02-27,98.5350503290407
2001-02-28,97.13459420717781
2001-03-01,97.87829016378438
2001-03-02,97.27145522744021
2001-03-05,97.95204129738464
2001-03-06,97.80465000566458
2001-03-07,99.96438962686584
2001-03-08,99.50172339045122
2001-03-09,99.50706232501096
2001-03-12,98.58633533393916
2001-03-13,97.54712466292115
2001-03-14,97.54659930167928
2001-03-15,98.27502372315382
2001-03-16,99.3600878338539
2001-03-19,96.70745790629763
2001-03-20,97.72162794055743
2001-03-21,97.19962319586604
2001-03-22,98.32905462290891
2001-03-23,97.288622906207
2001-03-26,97.00209426761775
2001-03-27,97.19148239466872
2001-03-28,97.62720888135411
2001-03-29,98.11140866760583
2001-03-30,97.88943715478318
2001-04-02,96.67995478820997
2001-04-03,98.98909703530697
2001-04-04,98.97674856346183
2001-04-05,100.88342841568684
2001-04-06,100.35178556332704
2001-04-09,100.44085118992903
2001-04-10,100.09753813890762
2001-04-11,103.3277246065841
2001-04-12,101.23898496662069
2001-04-13,101.23898496662069
2001-04-16,102.28652167638501
2001-04-17,99.23225121317522
2001-04-18,98.53525003734525
2001-04-19,98.2139208163396
2001-04-20,96.88427554756156
2001-04-23,98.88709744306497
2001-04-24,100.11591559265925
2001-04-25,99.63066650006493
2001-04-26,98.37147333890928
2001-04-27,99.39095250353299
2001-04-30,100.88941006961963
2001-05-01,100.10029332994729
2001-05-02,103.09431358470053
2001-05-03,103.6939071878402
2001-05-04,103.52012822489762
2001-05-07,105.46418351913597
2001-05-08,105.34537959963347
2001-05-09,103.44418661009712
2001-05-10,105.15291430589329
2001-05-11,105.99908260386903
2001-05-14,108.75678907149313
2001-05-15,106.87138246013522
2001-05-16,105.72038481168056
2001-05-17,106.23933213061132
2001-05-18,106.77240666747376
2001-05-21,106.03554831511384
2001-05-22,108.6883384499359
2001-05-23,108.50358638430546
2001-05-24,110.273022413067
2001-05-25,110.36954991868068
2001-05-28,110.99187086919241
2001-05-29,110.92224985126745
2001-05-30,110.57860887601535
2001-05-31,110.15272276382849
2001-06-01,110.30237794863373
2001-06-04,110.24488890889701
2001-06-05,106.9392885219154
2001-06-06,107.18359514768152
2001-06-07,106.92977977263466
2001-06-08,107.17556638259121
2001-06-11,106.9700158884863
2001-06-12,106.78884151262172
2001-06-13,106.51532510359331
2001-06-14,105.24024504172448
2001-06-15,104.82524059595566
2001-06-18,103.0709316409887
2001-06-19,102.63914657737142
2001-06-20,103.09648652156508
2001-06-21,102.67620865163573
2001-06-22,102.57406120623087
2001-06-25,101.67319769439659
2001-06-26,100.78156516562927
2001-06-27,100.2612507328942
2001-06-28,101.37641422318912
2001-06-29,101.11521269756186
2001-07-02,104.13965117867252
2001-07-03,104.70996652786054
2001-07-04,107.0815050142151
2001-07-05,107.22449949937135
2001-07-06,106.25954248789093
2001-07-09,107.68763551186478
2001-07-10,104.71344755846344
2001-07-11,101.72379145139118
2001-07-12,102.94817702238474
2001-07-13,103.04488170343669
2001-07-16,98.95510841516081
2001-07-17,96.7905814735592
2001-07-18,93.4478659053039
2001-07-19,91.85738401742292
2001-07-20,91.52588288933116
2001-07-23,91.5832002491553
2001-07-24,90.92394806935698
2001-07-25,89.44266516275712
2001-07-26,87.2998954224188
2001-07-27,87.63975875835081
2001-07-30,87.40974182883441
2001-07-31,84.23348321962064
2001-08-01,82.27655487815039
2001-08-02,82.84437271273781
2001-08-03,82.48893789698937
2001-08-06,79.38990758031
2001-08-07,80.39290313458994
2001-08-08,81.35420339875193
2001-08-09,82.44292807122454
2001-08-10,81.83060275523232
2001-08-13,84.25497165324049
2001-08-14,86.63966379645319
2001-08-15,82.93766617810854
2001-08-16,82.26139406146784
2001-08-17,81.92482734090649
2001-08-20,83.45408386137247
2001-08-21,81.79093623266218
2001-08-22,79.5328605765678
2001-08-23,81.02778672616341
2001-08-24,81.07975319222267
2001-08-27,81.66137996225608
2001-08-28,82.59789524629173
2001-08-29,81.86065180021748
2001-08-30,83.95248082569373
2001-08-31,84.02641926865138
2001-09-03,88.18985558759482
2001-09-04,90.35774937712654
2001-09-05,93.58862426688005
2001-09-06,93.54587727125532
2001-09-07,92.26705107654645
2001-09-10,92.16526932316924
2001-09-11,91.8137764928274
2001-09-12,88.77756112317448
2001-09-13,89.0184785361598
2001-09-14,87.82911585313269
2001-09-17,82.90867404803251
2001-09-18,82.90047166646787
2001-09-19,85.07716836895592
2001-09-20,83.92368759943606
2001-09-21,84.94530353560476
2001-09-24,82.92227970798868
2001-09-25,80.90325349506543
2001-09-26,79.58630019433423
2001-09-27,79.04300579571719
2001-09-28,79.8849045068388
2001-10-01,79.09967622081614
2001-10-02,77.38586005445126
2001-10-03,76.82953677968698
2001-10-04,76.01171954331177
2001-10-05,75.55259667944347
2001-10-08,75.2935653869002
2001-10-09,75.81860740415473
2001-10-10,76.34295185279964
2001-10-11,78.17527195042936
2001-10-12,77.83008916226099
2001-10-15,80.14311451779301
2001-10-16,78.8513259066088
2001-10-17,80.7823322798954
2001-10-18,81.61323430147867
2001-10-19,82.11345471565167
2001-10-22,83.01974431375902
2001-10-23,82.62945281452399
2001-10-24,82.12202011476052
2001-10-25,81.19540129851482
2001-10-26,81.55485418182009
2001-10-29,78.90087523880334
2001-10-30,79.65286725770558
2001-10-31,80.1767751614412
2001-11-01,80.02831803245233
2001-11-02,80.231896124002
2001-11-05,80.84294431692882
2001-11-06,81.20927847763735
2001-11-07,79.73644039488634
2001-11-08,80.19666820690402
2001-11-09,80.09344343949908
2001-11-12,79.5558647774262
2001-11-13,79.60128383824616
2001-11-14,79.19114348085836
2001-11-15,78.7393279780808
2001-11-16,78.36577643904552
2001-11-19,77.22333266199873
2001-11-20,76.19886757528059
2001-11-21,74.5959807253015
2001-11-22,74.66335446900581
2001-11-23,74.92883503696437
2001-11-26,74.18013787079937
2001-11-27,73.61831792707295
2001-11-28,73.02655399191438
2001-11-29,73.76505344655547
2001-11-30,73.04416863317819
2001-12-03,73.53071210248777
2001-12-04,72.65353498431308
2001-12-05,72.44588530350458
2001-12-06,72.38129508576411
2001-12-07,72.41379678988883
2001-12-10,73.21941028629892
2001-12-11,73.17210207608119
2001-12-12,72.77101835562694
2001-12-13,68.37017413685064
2001-12-14,67.98388057002195
2001-12-17,67.8110943107689
2001-12-18,68.0592799828429
2001-12-19,66.49766135389247
2001-12-20,67.81145056405322
2001-12-21,68.53102100306798
2001-12-24,67.85543749376892
2001-12-25,67.0830977134006
2001-12-26,67.8781888721668
2001-12-27,67.56000862025522
2001-12-28,67.9392579315166
2001-12-31,68.19529201038146
2002-01-01,68.42995634431931
2002-01-02,67.54746891293945
2002-01-03,68.5584091673639
2002-01-04,68.99518454710456
2002-01-07,70.47584348057833
2002-01-08,71.32500835834186
2002-01-09,70.25759766353492
2002-01-10,69.84916303949518
2002-01-11,70.04913538231621
2002-01-14,68.07360739777371
2002-01-15,68.43456912865514
2002-01-16,68.85722673886461
2002-01-17,67.99920364465734
2002-01-18,67.77216765263454
2002-01-21,67.086079513945
2002-01-22,67.61189710442477
2002-01-23,66.73753835476286
2002-01-24,65.66572143597443
2002-01-25,66.70242869667423
2002-01-28,62.72895599719328
2002-01-29,63.373573068317064
2002-01-30,63.564438421950484
2002-01-31,64.15856279713967
2002-02-01,64.14738599623429
