Date,GREECE VALUE
2000-12-29,100.0
2001-01-01,100.00000626338957
2001-01-02,100.00000626338965
2001-01-03,100.44163176004886
2001-01-04,98.74588369994302
2001-01-05,96.08741904535205
2001-01-08,94.0681839092204
2001-01-09,92.54334798245021
2001-01-10,92.33837728889306
2001-01-11,98.54511097167607
2001-01-12,98.38531112698749
2001-01-15,94.48611932237247
2001-01-16,93.61192743627157
2001-01-17,95.13849015151023
2001-01-18,94.67794053291114
2001-01-19,93.66227551443733
2001-01-22,91.6328456756335
2001-01-23,90.64414223873398
2001-01-24,90.02371666266816
2001-01-25,90.48600168943726
2001-01-26,90.49287482393039
2001-01-29,89.70485604693106
2001-01-30,93.0747206968655
2001-01-31,96.95097216313316
2001-02-01,96.56291956650473
2001-02-02,93.71936261177171
2001-02-05,92.16745902606397
2001-02-06,93.70713743359126
2001-02-07,92.9469145437102
2001-02-08,93.82702554568444
2001-02-09,93.95936595862808
2001-02-12,94.4326622581695
2001-02-13,94.69639905989361
2001-02-14,95.26894788156562
2001-02-15,95.1436157785388
2001-02-16,95.55792760553489
2001-02-19,96.2715217767822
2001-02-20,97.03648343588107
2001-02-21,94.7505042987937
2001-02-22,94.77081898835728
2001-02-23,94.30290834946317
2001-02-26,94.30290834946318
2001-02-27,93.931137976434
2001-02-28,93.62792957998039
2001-03-01,92.5328264724108
2001-03-02,94.35006497894429
2001-03-05,94.4213201654736
2001-03-06,94.8952523902185
2001-03-07,94.29533161706225
2001-03-08,97.80214464865519
2001-03-09,97.55543772903722
2001-03-12,97.46338390136356
2001-03-13,97.2479209708238
2001-03-14,92.18642077218851
2001-03-15,94.55174143354358
2001-03-16,94.59137631911759
2001-03-19,93.4597760940423
2001-03-20,94.98927883324194
2001-03-21,93.45239841161758
2001-03-22,92.80472682618272
2001-03-23,93.16211919494349
2001-03-26,94.12384527241913
2001-03-27,93.5493176393056
2001-03-28,93.55337222661379
2001-03-29,92.90590147998627
2001-03-30,94.31922991746177
2001-04-02,94.421468733656
2001-04-03,92.1684613201235
2001-04-04,92.54484245760611
2001-04-05,94.63501386634663
2001-04-06,94.02581032445062
2001-04-09,92.86409534176978
2001-04-10,93.92001837371905
2001-04-11,94.71439302730077
2001-04-12,96.79105121945334
2001-04-13,96.79105121945334
2001-04-16,96.79105121945338
2001-04-17,97.6528307414731
2001-04-18,101.5662969693856
2001-04-19,101.61492013584099
2001-04-20,101.13423278099103
2001-04-23,100.91761972624809
2001-04-24,100.15735874030004
2001-04-25,100.25416289318744
2001-04-26,100.60772130547798
2001-04-27,101.34171123153614
2001-04-30,102.34097374003352
2001-05-01,102.3409737400335
2001-05-02,101.55272128315045
2001-05-03,99.96455099729326
2001-05-04,99.17088318106572
2001-05-07,97.5458989658056
2001-05-08,97.30926027352191
2001-05-09,96.34551143847756
2001-05-10,96.23235923553176
2001-05-11,96.80400900369713
2001-05-14,94.40712466643328
2001-05-15,92.98351439734937
2001-05-16,93.81312147918622
2001-05-17,94.49487221962383
2001-05-18,97.59800250774458
2001-05-21,98.1476744008384
2001-05-22,96.98607205256864
2001-05-23,97.29821347681771
2001-05-24,98.33521377337921
2001-05-25,99.60995863117755
2001-05-28,98.61888157786179
2001-05-29,95.7116762882223
2001-05-30,95.25989779840326
2001-05-31,95.17978056038125
2001-06-01,92.76265685500083
2001-06-04,92.76265685500086
2001-06-05,90.3194806075908
2001-06-06,90.260296470597
2001-06-07,92.95280393794243
2001-06-08,92.08562049890355
2001-06-11,89.1537984492079
2001-06-12,90.19840630074468
2001-06-13,90.21594590026811
2001-06-14,88.73030409103286
2001-06-15,88.27248139883343
2001-06-18,87.26447137535732
2001-06-19,86.50282929278663
2001-06-20,85.68277126597832
2001-06-21,84.94495845599582
2001-06-22,84.65842605496276
2001-06-25,82.00620721812435
2001-06-26,80.66444752337557
2001-06-27,82.10231725335599
2001-06-28,81.56083982972655
2001-06-29,82.98190306385241
2001-07-02,82.82924933655887
2001-07-03,81.61965848783835
2001-07-04,80.13294183093359
2001-07-05,80.4850702756533
2001-07-06,80.48340825762897
2001-07-09,77.28107859109086
2001-07-10,75.81933583790462
2001-07-11,73.55139910801722
2001-07-12,75.57206734373142
2001-07-13,73.41713800459938
2001-07-16,70.20098198371717
2001-07-17,70.54739474797573
2001-07-18,74.01663351153974
2001-07-19,78.55766077570583
2001-07-20,76.06923835558334
2001-07-23,78.66273115327445
2001-07-24,79.47056105878481
2001-07-25,79.59389979226694
2001-07-26,80.90976036421745
2001-07-27,82.72591681288934
2001-07-30,80.92967536366974
2001-07-31,82.21353134873989
2001-08-01,82.62298326549893
2001-08-02,83.99686693674073
2001-08-03,84.38981557898806
2001-08-06,84.05916123362823
2001-08-07,80.4745176987675
2001-08-08,79.49680090899452
2001-08-09,79.43752683879914
2001-08-10,79.0037852814947
2001-08-13,78.59603823926552
2001-08-14,80.6597487934491
2001-08-15,80.6597487934491
2001-08-16,81.07086503813923
2001-08-17,80.63863051711508
2001-08-20,80.49748174931908
2001-08-21,80.54513659612297
2001-08-22,80.62332914794251
2001-08-23,80.64999344215062
2001-08-24,82.1632505298
2001-08-27,83.56034297128649
2001-08-28,84.47923467265059
2001-08-29,83.65048153250194
2001-08-30,83.70859851139437
2001-08-31,84.46153504131854
2001-09-03,83.57227627284624
2001-09-04,83.32496563028936
2001-09-05,82.23703344294026
2001-09-06,81.95022652969308
2001-09-07,81.28602150509933
2001-09-10,77.59067438448096
2001-09-11,78.14127411420304
2001-09-12,71.737119927872
2001-09-13,72.1292744300217
2001-09-14,68.67640940379607
2001-09-17,67.17608657684096
2001-09-18,67.91810912911173
2001-09-19,69.60518795398507
2001-09-20,66.53566664667376
2001-09-21,66.02813197784008
2001-09-24,66.99339446934472
2001-09-25,67.84104912622497
2001-09-26,67.30935855947754
2001-09-27,67.69676355836297
2001-09-28,69.13511833124507
2001-10-01,68.1124386302056
2001-10-02,68.67895836526343
2001-10-03,68.10022401682535
2001-10-04,69.39268645111692
2001-10-05,68.8434815391035
2001-10-08,67.76055125128043
2001-10-09,67.71270612254055
2001-10-10,67.88119499314404
2001-10-11,68.1953210492822
2001-10-12,67.82708716407927
2001-10-15,68.26075917787713
2001-10-16,69.22238722051122
2001-10-17,70.42916312527662
2001-10-18,70.56875401089732
2001-10-19,70.67532068210375
2001-10-22,71.67657317837656
2001-10-23,72.51725289556347
2001-10-24,71.98399808181217
2001-10-25,71.30971171971636
2001-10-26,71.00336710962945
2001-10-29,71.83613823161058
2001-10-30,71.57869360285173
2001-10-31,74.23767671884075
2001-11-01,77.84635097559784
2001-11-02,77.2722435231337
2001-11-05,79.15255228591157
2001-11-06,79.54977441633203
2001-11-07,80.5631687504794
2001-11-08,80.81400300355334
2001-11-09,81.89383676169078
2001-11-12,79.97009759777922
2001-11-13,80.19068590748309
2001-11-14,81.60319712450304
2001-11-15,82.49470733939843
2001-11-16,84.44879703171664
2001-11-19,85.25345508343548
2001-11-20,85.02084017409553
2001-11-21,84.36664191578241
2001-11-22,83.21367194558341
2001-11-23,81.33910611822736
2001-11-26,81.62174977847258
2001-11-27,81.91232441975123
2001-11-28,81.7243838461786
2001-11-29,81.43288876228974
2001-11-30,81.50506931607636
2001-12-03,81.27053755208712
2001-12-04,80.86228131199339
2001-12-05,81.86694320917104
2001-12-06,82.67803401475123
2001-12-07,82.58660077011436
2001-12-10,81.09263621986663
2001-12-11,80.73973420959734
2001-12-12,78.95008190791704
2001-12-13,77.28758495201778
2001-12-14,77.65493439041397
2001-12-17,77.60258750554759
2001-12-18,78.54879340282314
2001-12-19,79.23604713104723
2001-12-20,78.36010517477324
2001-12-21,77.92636388135486
2001-12-24,78.27212235443693
2001-12-25,78.27212235443693
2001-12-26,78.27212235443692
2001-12-27,78.10867711057409
2001-12-28,78.51240906120297
2001-12-31,78.51240906120294
2002-01-01,78.51240906120294
2002-01-02,79.051539894823
2002-01-03,78.94477466741883
2002-01-04,79.48485417095603
2002-01-07,79.06219403923932
2002-01-08,77.96574525132046
2002-01-09,76.70519572640904
2002-01-10,76.3999073583259
2002-01-11,75.64527355513756
2002-01-14,73.65009936616524
2002-01-15,73.48028533570762
2002-01-16,73.1079485472726
2002-01-17,75.18621432277858
2002-01-18,74.98313278770028
2002-01-21,74.6862309371997
2002-01-22,75.33516444956435
2002-01-23,77.47762650992543
2002-01-24,78.56906574444152
2002-01-25,78.22672344807569
2002-01-28,78.79001764047952
2002-01-29,78.75698112200534
2002-01-30,77.71623676417599
2002-01-31,77.94874394080266
2002-02-01,77.58195366578282
2002-02-04,77.07724581528105
2002-02-05,76.167825853162
2002-02-06,75.54250192179599
2002-02-07,75.29674490907009
2002-02-08,75.114359600708
2002-02-11,75.08477125060728
2002-02-12,74.52856997588262
2002-02-13,74.24713241151147
2002-02-14,74.543492176486
2002-02-15,74.45181249265372
2002-02-18,73.33452956533048
2002-02-19,72.68462543764711
2002-02-20,72.4510830620132
2002-02-21,72.00470323888415
2002-02-22,70.34741282954754
2002-02-25,70.56760833171997
2002-02-26,71.60075334912152
2002-02-27,70.7356838872398
2002-02-28,68.01265332333867
2002-03-01,68.72397030085266
2002-03-04,70.9430714743857
2002-03-05,70.7927122312813
2002-03-06,70.52190413472066
2002-03-07,71.21042615084895
2002-03-08,71.32978202291325
2002-03-11,70.90232457581682
2002-03-12,69.9069614887387
2002-03-13,69.5288919848142
2002-03-14,69.95446901893945
2002-03-15,69.97667816005477
2002-03-18,69.97667816005475
2002-03-19,68.48105360422643
2002-03-20,67.67328836636334
2002-03-21,67.22839800844531
2002-03-22,66.5756244279456
2002-03-25,66.57562442794561
2002-03-26,65.79268247630326
2002-03-27,65.00606883035334
2002-03-28,64.69965599027702
2002-03-29,64.69965599027702
2002-04-01,64.69965599027702
2002-04-02,62.03451195164336
2002-04-03,61.321787677235235
2002-04-04,61.25395926274213
2002-04-05,61.4925579206947
2002-04-08,59.97872889848951
2002-04-09,61.0936902705997
2002-04-10,60.4336840727864
2002-04-11,60.418578558466685
2002-04-12,59.90981070759481
2002-04-15,58.287977243851984
2002-04-16,57.99431627206764
2002-04-17,59.17503735655196
2002-04-18,59.31186723541758
2002-04-19,60.087265255634506
2002-04-22,59.37444189257687
2002-04-23,59.37365075091901
2002-04-24,60.48227412356964
2002-04-25,60.90068881572567
2002-04-26,61.4265943214621
2002-04-29,61.832500143392174
2002-04-30,61.97820377667479
2002-05-01,61.97820377667478
2002-05-02,61.95582858704706
2002-05-03,61.94783793210497
2002-05-06,61.947837932104974
2002-05-07,61.94783793210495
2002-05-08,64.53113652514314
2002-05-09,65.47233544787419
2002-05-10,66.0343328017284
2002-05-13,66.60979349857469
2002-05-14,68.29312470844721
2002-05-15,68.10696055491123
2002-05-16,68.30148912472707
2002-05-17,69.71397438476144
2002-05-20,70.05466682157744
2002-05-21,69.71949941866741
2002-05-22,68.42421855432141
2002-05-23,67.55200894065923
2002-05-24,67.70198440609288
2002-05-27,67.39261835045292
2002-05-28,67.56038958154839
2002-05-29,67.91916620644372
2002-05-30,66.65728045258058
2002-05-31,66.99878397988141
2002-06-03,65.85568390837415
2002-06-04,65.25855675204677
2002-06-05,66.78942182712929
2002-06-06,67.49036337753157
2002-06-07,66.76504314129919
