Date,THAILAND VALUE
2001-05-09,123.2645883328213
2001-05-10,125.01691224649164
2001-05-11,124.84024831315867
2001-05-14,124.65556086543124
2001-05-15,123.41122307551262
2001-05-16,121.05502278006263
2001-05-17,121.60415795277567
2001-05-18,121.82575515973767
2001-05-21,121.99693281091791
2001-05-22,124.36423804217728
2001-05-23,129.5185652525784
2001-05-24,132.45456695132273
2001-05-25,132.46343414758218
2001-05-28,132.69571759760984
2001-05-29,130.58032785876912
2001-05-30,128.65558916835724
2001-05-31,130.81668835301292
2001-06-01,129.87419567718175
2001-06-04,130.56957184546312
2001-06-05,129.77468894844984
2001-06-06,127.2169414355358
2001-06-07,127.93379273050925
2001-06-08,129.98564880723603
2001-06-11,131.26585011860067
2001-06-12,129.65986491004287
2001-06-13,134.70286401782639
2001-06-14,132.21254231112474
2001-06-15,132.6704124244349
2001-06-18,131.3505975963158
2001-06-19,132.34554581582003
2001-06-20,132.22773376036628
2001-06-21,130.86713514787388
2001-06-22,131.23217856171993
2001-06-25,130.8233385569463
2001-06-26,130.753663352195
2001-06-27,131.77525889735662
2001-06-28,133.1929098217273
2001-06-29,133.24261339961743
2001-07-02,133.3009041786092
2001-07-03,133.69173259842432
2001-07-04,133.77782951644969
2001-07-05,134.46940054687164
2001-07-06,133.6559042062978
2001-07-09,134.7610352599771
2001-07-10,132.7932693237145
2001-07-11,127.30540435770588
2001-07-12,129.0006187526404
2001-07-13,128.2126189265161
2001-07-16,126.54814970196328
2001-07-17,128.56098009961192
2001-07-18,126.01814584188003
2001-07-19,125.95532456723038
2001-07-20,124.47361328226665
2001-07-23,123.72970589000478
2001-07-24,122.41519377476426
2001-07-25,122.2206073499211
2001-07-26,121.48772426343213
2001-07-27,121.15653176079853
2001-07-30,119.08789847271757
2001-07-31,118.55214279970963
2001-08-01,118.6207101674887
2001-08-02,119.2672513287127
2001-08-03,123.42257672452841
2001-08-06,125.2404170182175
2001-08-07,126.70043176106482
2001-08-08,129.23607770666328
2001-08-09,125.42558862120883
2001-08-10,123.99840279904971
2001-08-13,123.91953850769512
2001-08-14,124.91203046062917
2001-08-15,124.32529518645714
2001-08-16,124.73856219957513
2001-08-17,125.91328743818607
2001-08-20,124.95475033002063
2001-08-21,125.68310512025197
2001-08-22,126.19941339712518
2001-08-23,129.03005137252086
2001-08-24,134.82883925880472
2001-08-27,139.60184788092454
2001-08-28,138.2095266681202
2001-08-29,138.06847824468045
2001-08-30,135.94213930081835
2001-08-31,138.91543881439324
2001-09-03,140.87447912899952
2001-09-04,143.01929914228614
2001-09-05,142.53391930354567
2001-09-06,143.73582663354577
2001-09-07,141.47323232788222
2001-09-10,138.04154754074216
2001-09-11,135.63276627530354
2001-09-12,137.01187917120953
2001-09-13,126.27531744557804
2001-09-14,118.42848494354692
2001-09-17,111.35247413096738
2001-09-18,111.34044811514552
2001-09-19,115.3582921673621
2001-09-20,112.9812454177029
2001-09-21,111.41127217245547
2001-09-24,113.35270441698087
2001-09-25,112.24496572540173
2001-09-26,112.4063178926933
2001-09-27,111.02141692306793
2001-09-28,112.72307123614655
2001-10-01,109.41907703894877
2001-10-02,110.53391498528694
2001-10-03,109.66874659071274
2001-10-04,112.34502063038288
2001-10-05,111.0877323601181
2001-10-08,109.95248411290545
2001-10-09,112.261083439568
2001-10-10,114.35674977190632
2001-10-11,116.21787790999439
2001-10-12,115.9042587539915
2001-10-15,116.14738301876329
2001-10-16,116.62838123935484
2001-10-17,118.05862931921914
2001-10-18,118.00354384692321
2001-10-19,117.404158579354
2001-10-22,117.97292360354868
2001-10-23,118.21971980769098
2001-10-24,118.51305113329049
2001-10-25,116.92086458296738
2001-10-26,117.64067479793117
2001-10-29,115.26607772184524
2001-10-30,113.29778932975624
2001-10-31,114.1471220474844
2001-11-01,112.61793960132464
2001-11-02,111.95318501761588
2001-11-05,112.31666764022373
2001-11-06,111.73923951814612
2001-11-07,108.09612856124188
2001-11-08,109.64020179289089
2001-11-09,109.86399070415588
2001-11-12,110.86398148756105
2001-11-13,112.92733275684739
2001-11-14,113.14393692913158
2001-11-15,115.21080673945133
2001-11-16,117.7920728546819
2001-11-19,120.2789908974875
2001-11-20,121.50803468606097
2001-11-21,125.6360349759212
2001-11-22,126.30402966195093
2001-11-23,128.60629494722122
2001-11-26,128.13245261825958
2001-11-27,129.3883313480103
2001-11-28,127.96941662932548
2001-11-29,129.84568838222415
2001-11-30,130.79646470880752
2001-12-03,131.2283698997566
2001-12-04,131.74371388369858
2001-12-05,132.47391687796969
2001-12-06,136.88176293158276
2001-12-07,137.53253612094085
2001-12-10,137.7550231695037
2001-12-11,134.01938808757015
2001-12-12,133.04415662873447
2001-12-13,130.7118435426619
2001-12-14,129.4724390111966
2001-12-17,129.0979219982162
2001-12-18,128.09692261173558
2001-12-19,129.03613245983254
2001-12-20,131.0253518224573
2001-12-21,130.50678924606598
2001-12-24,135.04789652172113
2001-12-25,135.1327846475658
2001-12-26,136.55472253906532
2001-12-27,132.83184227211677
2001-12-28,134.6348316093027
2001-12-31,133.15357603577965
2002-01-01,133.15357603577965
2002-01-02,132.65816416766572
2002-01-03,139.74259927046845
2002-01-04,145.42684049712278
2002-01-07,145.98414376256
2002-01-08,147.32972143877976
2002-01-09,147.98805040132575
2002-01-10,147.81371030803362
2002-01-11,151.48004242033466
2002-01-14,156.26942980535802
2002-01-15,155.98662388589472
2002-01-16,155.04239816521846
2002-01-17,154.63142173958803
2002-01-18,152.05868093284818
2002-01-21,150.8389140491187
2002-01-22,153.9152152685712
2002-01-23,161.493499695959
2002-01-24,168.64673766873779
2002-01-25,174.51791256489682
2002-01-28,174.40904905286874
2002-01-29,176.3575304093347
2002-01-30,176.1169906576202
2002-01-31,174.96623916267322
2002-02-01,172.29883719447614
2002-02-04,171.00007424612974
2002-02-05,178.05259892363262
2002-02-06,180.79422058308342
2002-02-07,178.80473769938774
2002-02-08,180.53202490493956
2002-02-11,181.91182848224454
2002-02-12,180.09633424265934
2002-02-13,184.10823414440543
2002-02-14,187.83462557960334
2002-02-15,194.52512416055373
2002-02-18,198.6447678322243
2002-02-19,193.09873971134422
2002-02-20,191.9536942529142
2002-02-21,182.9811673413694
2002-02-22,174.6822862646062
2002-02-25,179.77924349747695
2002-02-26,180.28649234585018
2002-02-27,192.5713956335231
2002-02-28,191.54593929697256
2002-03-01,193.61563815780562
2002-03-04,201.40205407556442
2002-03-05,196.71061041974903
2002-03-06,196.9181355529417
2002-03-07,194.77449180931006
2002-03-08,195.56513284613905
2002-03-11,195.7809564184769
2002-03-12,193.02894095729854
2002-03-13,189.2036867050447
2002-03-14,191.31153623511054
2002-03-15,188.78163904693454
2002-03-18,187.42120311835873
2002-03-19,187.7965903361403
2002-03-20,191.02304602843418
2002-03-21,191.5873712518815
2002-03-22,192.86233275633361
2002-03-25,189.4997783085269
2002-03-26,188.3684392613719
2002-03-27,184.8340010474104
2002-03-28,185.65306485752316
2002-03-29,185.01895539165847
2002-04-01,184.55934942897036
2002-04-02,181.2239722338215
2002-04-03,176.81823653862273
2002-04-04,175.76606254625366
2002-04-05,181.67943189272765
2002-04-08,182.65640946615187
2002-04-09,182.89254790294294
2002-04-10,185.07880596280435
2002-04-11,188.77001988774452
2002-04-12,189.08572417002694
2002-04-15,189.18640552854413
2002-04-16,188.84473380028518
2002-04-17,197.6600318647062
2002-04-18,196.76244915971589
2002-04-19,197.65717680046015
2002-04-22,195.94439822979442
2002-04-23,190.43797913542036
2002-04-24,188.0076521533665
2002-04-25,180.68903667807095
2002-04-26,185.0956759268037
2002-04-29,181.04154281141507
2002-04-30,182.16507019032522
2002-05-01,181.07706995433145
2002-05-02,180.33986144116565
2002-05-03,182.53019617467936
2002-05-06,182.4517914274117
2002-05-07,182.71475401665208
2002-05-08,188.57508584192928
2002-05-09,187.83687812859034
2002-05-10,185.49103248337678
2002-05-13,186.19276809140865
2002-05-14,188.73153879692723
2002-05-15,184.09361357603655
2002-05-16,184.21613586581896
2002-05-17,182.71733474699388
2002-05-20,184.46064085610504
2002-05-21,187.18516608886446
2002-05-22,186.18235025760276
2002-05-23,191.69586527170804
2002-05-24,189.14550916037152
2002-05-27,190.13795570846094
2002-05-28,198.63854061186493
2002-05-29,203.6226742276029
2002-05-30,199.44304016459708
2002-05-31,200.87303419769665
2002-06-03,200.87529946069932
2002-06-04,197.12752969319862
2002-06-05,203.2614859396734
2002-06-06,206.25120022390826
2002-06-07,204.75340149718173
2002-06-10,206.0878160733314
2002-06-11,202.53513211925494
2002-06-12,203.19531121912829
2002-06-13,205.10558802783672
2002-06-14,202.99847169716637
2002-06-17,202.3062588241739
2002-06-18,202.18306313234416
2002-06-19,192.7687222044695
2002-06-20,190.2970950813947
2002-06-21,184.70824758327103
2002-06-24,182.12266033144815
2002-06-25,186.01909593232585
2002-06-26,176.74815144512652
2002-06-27,178.59152602547476
2002-06-28,181.9193052493993
2002-07-01,181.8213505321178
2002-07-02,184.77121215771112
2002-07-03,187.06431920782828
2002-07-04,188.43062314517988
2002-07-05,190.31090280910107
2002-07-08,186.79091494023703
2002-07-09,188.90232958464327
2002-07-10,190.37976229138985
2002-07-11,186.5481027712415
2002-07-12,189.6409291424295
2002-07-15,186.35474579403376
2002-07-16,184.15635485687633
2002-07-17,186.11544532892995
2002-07-18,187.74244614828964
2002-07-19,185.373614457333
2002-07-22,180.98912157270973
2002-07-23,182.87382119616663
2002-07-24,176.73688390655602
2002-07-25,175.5919358703093
2002-07-26,169.67824892290218
2002-07-29,169.85654535725521
2002-07-30,175.79583365640576
2002-07-31,175.5491765798346
2002-08-01,175.3504885804373
2002-08-02,172.53851978246348
2002-08-05,167.5053526534478
2002-08-06,168.2469987214077
2002-08-07,169.91653438897353
2002-08-08,167.50711843550803
2002-08-09,170.76588768673903
2002-08-12,170.82205085365456
2002-08-13,167.01625765843252
2002-08-14,170.86269587470863
2002-08-15,174.27433773755666
2002-08-16,173.89256173854898
2002-08-19,170.6463740105821
2002-08-20,173.30900898563766
2002-08-21,172.35495974544463
2002-08-22,169.54294233392022
2002-08-23,168.39596006924145
2002-08-26,169.91863823613656
2002-08-27,169.7652142899489
2002-08-28,167.3788469817797
2002-08-29,164.94950956744225
2002-08-30,164.62115895094865
2002-09-02,161.96422136803645
2002-09-03,159.8276883206751
2002-09-04,161.12427379969571
2002-09-05,160.26483243352206
2002-09-06,162.89300109664154
2002-09-09,162.8137072968776
2002-09-10,167.17859899170548
2002-09-11,168.87273923601123
2002-09-12,168.69991816053889
2002-09-13,164.51628635498471
2002-09-16,161.07688448305586
2002-09-17,165.05559221999076
2002-09-18,162.08557070911192
2002-09-19,160.25699315541195
2002-09-20,159.45056143144305
2002-09-23,158.3430892985423
2002-09-24,155.87934367299906
2002-09-25,154.20544468179506
2002-09-26,154.46845027462814
2002-09-27,158.04407117787505
2002-09-30,152.57269897009985
2002-10-01,152.5481934291795
2002-10-02,152.9142199316452
2002-10-03,154.32358915948913
2002-10-04,157.64803015981568
2002-10-07,153.34086790116962
2002-10-08,154.8767940932003
2002-10-09,154.5043954463504
2002-10-10,151.75065552963244
2002-10-11,150.40523834293933
2002-10-14,145.86094401669263
2002-10-15,148.16981160294264
2002-10-16,152.2193712126403
2002-10-17,155.15559232540443
2002-10-18,161.19836706177097
2002-10-21,161.00178730796566
2002-10-22,161.10350069210932
2002-10-23,161.36297693337124
2002-10-24,161.22530930012692
2002-10-25,161.0979767380604
2002-10-28,165.44999684668156
2002-10-29,163.20440341313855
2002-10-30,163.52023577141932
2002-10-31,163.82379998422638
2002-11-01,164.5864085745879
2002-11-04,165.56273137813906
2002-11-05,165.02180613261115
2002-11-06,164.05624928092777
2002-11-07,164.47780734039182
2002-11-08,161.75933393886163
2002-11-11,159.7448044280427
2002-11-12,157.4190360868759
2002-11-13,157.23041314892922
2002-11-14,159.7306759524215
2002-11-15,162.03388925997731
2002-11-18,162.37146628532997
2002-11-19,163.47169216994547
2002-11-20,162.4049629164262
2002-11-21,166.95394915180236
2002-11-22,169.62545715978243
2002-11-25,170.38583590295602
2002-11-26,168.89001900212253
2002-11-27,169.25412612007983
2002-11-28,169.51257604083526
2002-11-29,169.40928630242783
2002-12-02,168.3871174270674
2002-12-03,169.09553835028865
2002-12-04,166.5157289797283
2002-12-05,166.0063784514323
2002-12-06,167.1950138483027
2002-12-09,166.86344907497656
2002-12-10,166.39579061843017
2002-12-11,166.8938769784843
2002-12-12,164.30832675615773
2002-12-13,160.78238405757315
2002-12-16,160.78743331928712
2002-12-17,160.49688357206162
2002-12-18,159.42463267919294
2002-12-19,159.08520880223946
2002-12-20,158.47206595081
2002-12-23,158.6680375194701
2002-12-24,158.799683761585
2002-12-25,159.7560826825556
2002-12-26,159.74380759093236
2002-12-27,157.57277856228367
2002-12-30,156.90051710867542
2002-12-31,156.9764781068976
2003-01-01,156.9764781068976
2003-01-02,155.50331637555348
2003-01-03,158.52737464835593
2003-01-06,162.90552954379382
2003-01-07,164.03155643031567
2003-01-08,163.87981005337426
2003-01-09,160.95095354598223
2003-01-10,162.04418042600864
2003-01-13,164.6099922359866
2003-01-14,171.31187206463332
2003-01-15,170.5597041408747
2003-01-16,169.14541090671932
2003-01-17,167.5025599471127
2003-01-20,170.35976531543236
2003-01-21,174.53129967212004
2003-01-22,172.33962847020996
2003-01-23,172.15979644419724
2003-01-24,169.5986368772641
2003-01-27,166.4439818102853
2003-01-28,167.66477890083476
2003-01-29,164.5874492736189
2003-01-30,166.71358769778624
2003-01-31,166.48339195226993
2003-02-03,167.80212355099312
2003-02-04,166.7822093411556
2003-02-05,166.16717900810153
2003-02-06,169.23196971858397
2003-02-07,169.57272920184397
2003-02-10,167.55500160535126
2003-02-11,171.91543587852615
2003-02-12,172.8666519404232
2003-02-13,167.83475727991748
2003-02-14,166.79168746734965
2003-02-17,167.43236698772057
2003-02-18,169.12779796462223
2003-02-19,167.72241300862794
2003-02-20,163.27028528718336
2003-02-21,160.31256724563448
2003-02-24,163.51581551008937
2003-02-25,162.11141637163308
2003-02-26,161.30514001879735
2003-02-27,163.30421703442377
2003-02-28,163.50044969811958
2003-03-03,166.57428361998345
2003-03-04,164.02462322116506
2003-03-05,160.993170153265
2003-03-06,159.99206340699854
2003-03-07,159.9205541546753
2003-03-10,156.01158051409533
2003-03-11,155.28598164680622
2003-03-12,154.15574636174597
2003-03-13,157.7974177028623
2003-03-14,162.49376692795641
2003-03-17,162.16552004155997
2003-03-18,165.8048735704057
2003-03-19,166.8951514885289
2003-03-20,166.64046867071494
2003-03-21,167.08281864019847
2003-03-24,164.05177790443133
2003-03-25,166.1455429863387
2003-03-26,170.20904434135105
2003-03-27,170.1149745324276
2003-03-28,168.76758463167803
2003-03-31,163.08814552754907
2003-04-01,163.40745305605833
2003-04-02,166.92568027733392
2003-04-03,168.30160115461024
2003-04-04,173.66250899730187
2003-04-07,174.4339476359351
2003-04-08,176.2293087234472
2003-04-09,175.2245688026364
2003-04-10,174.2204034606875
2003-04-11,179.79533481484458
2003-04-14,179.6006964541846
2003-04-15,179.47516008667236
2003-04-16,181.1629483641033
2003-04-17,178.91126186621221
2003-04-18,178.75198202488528
2003-04-21,180.646510689864
2003-04-22,175.7756905820627
2003-04-23,173.2796074063075
2003-04-24,168.69346910580242
2003-04-25,165.6484380710886
2003-04-28,167.43256772294873
2003-04-29,169.99767240744671
2003-04-30,168.28867686047084
2003-05-01,167.02981534414224
2003-05-02,168.19029811030046
2003-05-05,167.7174670902023
2003-05-06,169.07079607311798
2003-05-07,169.55821577504156
2003-05-08,168.11818439372047
2003-05-09,170.57407525742394
2003-05-12,170.65670712168247
2003-05-13,170.7738828327229
2003-05-14,171.8040458790486
2003-05-15,172.72289842032598
2003-05-16,170.2395032078245
2003-05-19,166.71709357215593
2003-05-20,169.13155883524354
2003-05-21,170.9221212950831
2003-05-22,171.3283924507225
2003-05-23,174.33479229326127
2003-05-26,173.48419088888548
2003-05-27,175.57369844577988
2003-05-28,179.36966199026048
2003-05-29,179.6681691423146
2003-05-30,179.34567400464195
2003-06-02,181.6376806780927
2003-06-03,181.72775838067676
2003-06-04,187.9465115229169
2003-06-05,187.71567612247495
2003-06-06,189.9002603545167
2003-06-09,189.70855960134472
2003-06-10,191.345320575285
2003-06-11,188.79129674340896
2003-06-12,194.28933285700055
2003-06-13,191.99575874864502
2003-06-16,191.93467601195456
2003-06-17,200.9633891586809
2003-06-18,203.03883297193792
2003-06-19,206.84357883630096
2003-06-20,206.94967428530663
2003-06-23,212.41938906380938
2003-06-24,208.09482718011145
2003-06-25,208.83069907620637
2003-06-26,214.28642780838328
2003-06-27,211.33792295748898
2003-06-30,211.95588064864785
2003-07-01,210.6763211524792
2003-07-02,218.48700777775736
2003-07-03,222.67560307419797
2003-07-04,222.52690668056243
2003-07-07,223.82024391373764
2003-07-08,229.4649561197006
2003-07-09,220.0298021276593
2003-07-10,214.55540371930468
2003-07-11,221.72516480052403
2003-07-14,222.31358740047537
2003-07-15,231.89357497852689
2003-07-16,234.15503464344636
2003-07-17,230.20738794935255
2003-07-18,228.51183259127046
2003-07-21,224.01661778609358
2003-07-22,221.87046368962183
2003-07-23,214.9996345669319
2003-07-24,214.45011918888295
2003-07-25,214.62767357755286
2003-07-28,211.28712821635557
2003-07-29,210.276667059169
2003-07-30,212.18366665443313
2003-07-31,219.70354851706125
2003-08-01,223.03451417121144
2003-08-04,222.1208842670916
2003-08-05,219.92831275312548
2003-08-06,218.06086856708797
2003-08-07,221.54840627933675
2003-08-08,225.64272757781177
2003-08-11,230.4224860363582
2003-08-12,231.00681468275056
2003-08-13,238.04526124922862
2003-08-14,236.10945556732935
2003-08-15,237.34585621789134
2003-08-18,237.79288591036124
2003-08-19,242.70040117665343
2003-08-20,239.9694485854956
2003-08-21,244.00448877076926
2003-08-22,247.34858973241407
2003-08-25,243.7202499444366
2003-08-26,242.83139857039495
2003-08-27,241.85290043787575
2003-08-28,244.8939060370803
2003-08-29,242.27830274141783
2003-09-01,245.39637844028982
2003-09-02,246.26446270043448
2003-09-03,246.4468504887992
2003-09-04,246.18894743556984
2003-09-05,250.07246467610614
2003-09-08,249.13766044245077
2003-09-09,247.04191763891922
2003-09-10,246.43184943386382
2003-09-11,243.40738518759386
2003-09-12,244.5195091418184
2003-09-15,244.36861079222285
2003-09-16,250.0415335003448
2003-09-17,243.91509879576535
2003-09-18,244.064316768862
2003-09-19,247.39162064531538
2003-09-22,244.29971083399926
2003-09-23,245.1932543046012
2003-09-24,250.64851005529354
2003-09-25,249.43673440219632
2003-09-26,253.89258826668762
2003-09-29,254.3489958651107
2003-09-30,252.92103450727973
2003-10-01,250.22294295635632
2003-10-02,248.48383615990508
2003-10-03,246.28087511655164
2003-10-06,238.5541903188661
2003-10-07,240.03188032490647
2003-10-08,246.41302383380742
2003-10-09,250.2598259187139
2003-10-10,254.01657816452092
2003-10-13,253.4083298404219
2003-10-14,243.85948238461094
2003-10-15,250.23671595262937
2003-10-16,254.21591777532015
2003-10-17,257.39667491715124
2003-10-20,258.4985261821597
2003-10-21,257.5621613014961
2003-10-22,262.26025200998293
2003-10-23,262.4463324826762
2003-10-24,262.08403517215595
2003-10-27,265.54543140338905
2003-10-28,264.48776367645485
2003-10-29,266.97063522000263
2003-10-30,267.2873275758183
2003-10-31,274.1341073725659
2003-11-03,285.6126165314654
2003-11-04,292.62274181222415
2003-11-05,299.12606593497816
2003-11-06,297.30371804071774
2003-11-07,295.5830843431358
2003-11-10,292.5685748593261
2003-11-11,286.1077839215271
2003-11-12,283.0839603680908
2003-11-13,284.94461642803304
2003-11-14,286.6632494203339
2003-11-17,279.70196992123755
2003-11-18,274.37793920519545
2003-11-19,265.08531655544334
2003-11-20,262.7817415386333
2003-11-21,263.9059058717181
2003-11-24,266.3329640257685
2003-11-25,268.2863137551209
2003-11-26,275.79269287211156
2003-11-27,277.57180024463645
2003-11-28,280.6275997582373
2003-12-01,282.22832057093854
2003-12-02,282.1764754763414
2003-12-03,286.4686385110371
2003-12-04,286.2687219270694
2003-12-05,284.3111628766358
2003-12-08,288.0887490003212
2003-12-09,293.76123391920885
2003-12-10,292.7987052849108
2003-12-11,308.47853368595105
2003-12-12,303.3294851009445
2003-12-15,306.1202704355049
2003-12-16,306.51112161632346
2003-12-17,300.50651623126697
2003-12-18,306.69691755711034
2003-12-19,313.1867269484473
2003-12-22,313.78702828596147
2003-12-23,319.51340398063854
2003-12-24,322.92751337714196
2003-12-25,326.63712396531895
2003-12-26,338.7896412258832
2003-12-29,342.34632056152435
2003-12-30,357.9785224532307
2003-12-31,361.4611458566265
2004-01-01,361.4611458566265
2004-01-02,362.7944139604746
2004-01-05,376.4963891534725
2004-01-06,362.04211795807305
2004-01-07,351.6666942780115
2004-01-08,358.9625941259457
2004-01-09,361.354590425916
2004-01-12,367.7391634946252
2004-01-13,363.46661466874906
2004-01-14,364.5590856689826
2004-01-15,357.5749638841435
2004-01-16,368.9658328514932
2004-01-19,371.5643792767244
2004-01-20,364.51788940780153
2004-01-21,363.0038733299101
2004-01-22,358.133402612254
2004-01-23,359.2712521485124
2004-01-26,345.17472152651186
2004-01-27,351.82082115887994
2004-01-28,347.30725919029555
2004-01-29,347.7308782570731
2004-01-30,344.67075975588904
2004-02-02,329.2542004357942
2004-02-03,341.52798871456883
2004-02-04,348.6782100253938
2004-02-05,350.9207994858478
2004-02-06,341.68765416293826
2004-02-09,349.2139850181138
2004-02-10,355.38139754439163
2004-02-11,366.54996342276564
2004-02-12,358.4206565117654
2004-02-13,360.97444842499715
2004-02-16,359.36300546174726
2004-02-17,362.1811966262042
2004-02-18,355.4490927691069
2004-02-19,354.379616191073
2004-02-20,355.3157539253188
2004-02-23,355.06868004631104
2004-02-24,351.91940508442434
2004-02-25,349.2939316798902
2004-02-26,348.50757248845457
2004-02-27,354.10122333493473
2004-03-01,348.36017506245446
2004-03-02,353.30483532075726
2004-03-03,355.85989535722734
2004-03-04,356.43878332970985
2004-03-05,351.56323871150363
2004-03-08,357.00526686085294
2004-03-09,356.849821902353
2004-03-10,360.79326042461025
2004-03-11,358.40371179375876
2004-03-12,353.44633301249337
2004-03-15,346.68209692202106
2004-03-16,338.91973799053386
2004-03-17,344.6580285938477
2004-03-18,344.24811819431534
2004-03-19,342.6474728275147
2004-03-22,342.723710634793
2004-03-23,343.97146827541377
2004-03-24,346.82412701203333
2004-03-25,341.3774749651351
2004-03-26,343.7544043856851
2004-03-29,330.5916469824977
2004-03-30,333.1136111562722
2004-03-31,334.28331155847894
2004-04-01,345.09701172271457
2004-04-02,362.0037713741574
2004-04-05,378.6304106097615
2004-04-06,376.97771441520786
2004-04-07,365.25608272733524
2004-04-08,363.98702596021366
2004-04-09,363.5434657379793
2004-04-12,370.36031936172134
2004-04-13,375.65446032149055
2004-04-14,372.74018223946854
2004-04-15,370.87644361549417
2004-04-16,377.9331261935082
2004-04-19,373.37520176991086
2004-04-20,384.30032036379765
2004-04-21,383.033474997772
2004-04-22,372.1442404437248
2004-04-23,372.9634561453883
2004-04-26,364.22500611227383
2004-04-27,370.4623631575577
2004-04-28,366.4165250007235
2004-04-29,352.43201944631284
2004-04-30,347.3166050120123
2004-05-03,348.6238977222916
2004-05-04,343.1869893367946
2004-05-05,343.187243640113
2004-05-06,338.73364428004993
2004-05-07,344.32939824309017
2004-05-10,327.2994417207835
2004-05-11,333.77650987960453
2004-05-12,333.6744483521534
2004-05-13,329.5089801799465
2004-05-14,327.8651128383326
2004-05-17,311.4620046302881
2004-05-18,314.2642502167728
2004-05-19,331.18656056701155
2004-05-20,326.45939787277376
2004-05-21,331.2402799841724
2004-05-24,327.14095838089054
2004-05-25,321.74561665731534
2004-05-26,326.3491052888374
2004-05-27,334.2365555947551
2004-05-28,339.48045126366947
2004-05-31,340.34017187404174
2004-06-01,335.0300202445114
2004-06-02,334.02127373854955
2004-06-03,330.75755138324945
2004-06-04,329.7466490009274
2004-06-07,328.91019712517516
2004-06-08,323.6529361025923
2004-06-09,328.1412244634139
2004-06-10,327.87082789028494
2004-06-11,329.55331522523016
2004-06-14,325.94169414405377
2004-06-15,325.96539204777247
2004-06-16,332.38165981968643
2004-06-17,331.830546047047
2004-06-18,328.7117477772202
2004-06-21,332.14992415770706
2004-06-22,331.4181192807955
2004-06-23,329.94284934437826
2004-06-24,335.19902187566765
2004-06-25,339.99506161656996
2004-06-28,341.42138819785725
2004-06-29,341.93001181977723
2004-06-30,337.9298521531989
2004-07-01,339.09233500633667
2004-07-02,336.23736952114757
2004-07-05,341.4286577582043
2004-07-06,347.05137912120387
2004-07-07,346.2580223405702
2004-07-08,339.866942061008
2004-07-09,343.96940364638033
2004-07-12,340.558368520201
2004-07-13,343.56590859778527
2004-07-14,335.95697105316225
2004-07-15,331.70950706291825
2004-07-16,329.3965496473807
2004-07-19,326.64798379795565
2004-07-20,328.94759086644297
2004-07-21,336.91537167708293
2004-07-22,330.37590414786865
2004-07-23,333.12188271489873
2004-07-26,324.60570877325335
2004-07-27,326.5219716210631
