Date,JAPAN VALUE WEIGHTED
2000-03-03,1116.0201778251107
2000-03-06,1109.919373572354
2000-03-07,1134.4506141127474
2000-03-08,1124.2831826191823
2000-03-09,1116.2246174052634
2000-03-10,1131.672019059179
2000-03-13,1114.9703532354022
2000-03-14,1119.8690858734162
2000-03-15,1099.4476581671659
2000-03-16,1115.4877453272966
2000-03-17,1131.1503351916306
2000-03-20,1124.7786287881127
2000-03-21,1113.6432594893954
2000-03-22,1114.848047117733
2000-03-23,1107.5080431571857
2000-03-24,1116.9807353137257
2000-03-27,1143.6944700415743
2000-03-28,1174.8202558182809
2000-03-29,1226.625585417838
2000-03-30,1203.848994733649
2000-03-31,1237.7008479818949
2000-04-03,1240.7619848205416
2000-04-04,1233.1672001398942
2000-04-05,1224.2022023830066
2000-04-06,1215.817300286247
2000-04-07,1212.6249059604634
2000-04-10,1212.3546079690009
2000-04-11,1200.589501804435
2000-04-12,1233.9263666447514
2000-04-13,1223.2710166935112
2000-04-14,1230.2118535792545
2000-04-17,1178.846100004765
2000-04-18,1211.1633654149282
2000-04-19,1224.684081887114
2000-04-20,1220.3245800659927
2000-04-21,1199.9232298408729
2000-04-24,1235.6136381941683
2000-04-25,1250.2656009542004
2000-04-26,1238.6090656712418
2000-04-27,1243.0186715055127
2000-04-28,1223.4466602987106
2000-05-01,1247.2719076643275
2000-05-02,1255.3353650545494
2000-05-03,1276.1754092355882
2000-05-04,1287.3098364445723
2000-05-05,1279.9298173047328
2000-05-08,1278.268554456
2000-05-09,1248.3631698390038
2000-05-10,1237.2524323862826
2000-05-11,1227.230112127151
2000-05-12,1243.182382424727
2000-05-15,1224.5785573959733
2000-05-16,1238.4617861562538
2000-05-17,1252.3576681175991
2000-05-18,1248.2887531397919
2000-05-19,1264.5921594686645
2000-05-22,1220.5425761411584
2000-05-23,1224.2614207035767
2000-05-24,1217.9555145540282
2000-05-25,1219.733914984755
2000-05-26,1191.3310931604656
2000-05-29,1192.3501437862187
2000-05-30,1192.3816892706168
2000-05-31,1178.7761548113815
2000-06-01,1178.5578199322274
2000-06-02,1174.0659942760155
2000-06-05,1204.4065000113292
2000-06-06,1202.3452050193453
2000-06-07,1200.931352764497
2000-06-08,1199.7045627847554
2000-06-09,1201.4618312284822
2000-06-12,1204.8226197426748
2000-06-13,1191.813666005335
2000-06-14,1177.086580178555
2000-06-15,1162.1326433635315
2000-06-16,1158.3757796019984
2000-06-19,1180.391156608826
2000-06-20,1203.4554367065366
2000-06-21,1232.8334120402685
2000-06-22,1247.6760348224764
2000-06-23,1246.0192557515088
2000-06-26,1227.7659865318021
2000-06-27,1245.2753959124088
2000-06-28,1252.0725376435937
2000-06-29,1259.4133139000003
2000-06-30,1248.7474549818216
2000-07-03,1268.2087880126899
2000-07-04,1269.8342449809709
2000-07-05,1245.805198837533
2000-07-06,1235.8413143655437
2000-07-07,1244.6529973829804
2000-07-10,1259.38253015666
2000-07-11,1261.016865392371
2000-07-12,1252.74858432165
2000-07-13,1238.6629682623645
2000-07-14,1238.6580589984799
2000-07-17,1232.6981404122807
2000-07-18,1214.404947682864
2000-07-19,1217.9133739755207
2000-07-20,1216.8618345662558
2000-07-21,1184.0248712458847
2000-07-24,1175.6596361865124
2000-07-25,1164.8334835465873
2000-07-26,1159.0213295853277
2000-07-27,1146.9969987951185
2000-07-28,1145.7226132979456
2000-07-31,1148.2777121670354
2000-08-01,1166.386540672438
2000-08-02,1187.226299856924
2000-08-03,1195.648298951706
2000-08-04,1184.4320629658819
2000-08-07,1197.5438153240218
2000-08-08,1199.7727516837454
2000-08-09,1220.768157152983
2000-08-10,1194.8043724642407
2000-08-11,1210.061508509201
2000-08-14,1197.134524671202
2000-08-15,1191.3495981557985
2000-08-16,1194.2278704525613
2000-08-17,1177.8000342564512
2000-08-18,1194.7366033081262
2000-08-21,1187.8789329793915
2000-08-22,1217.203871575266
2000-08-23,1239.0034019728437
2000-08-24,1233.4292486064803
2000-08-25,1241.7273329032491
2000-08-28,1255.3431080393964
2000-08-29,1259.4695024473142
2000-08-30,1245.6986311377043
2000-08-31,1241.9703228472808
2000-09-01,1238.058072334852
2000-09-04,1234.2360142713128
2000-09-05,1240.2491021953115
2000-09-06,1238.3583197152093
2000-09-07,1260.7916674574053
2000-09-08,1269.7544290350013
2000-09-11,1253.9778829045313
2000-09-12,1239.4111113221506
2000-09-13,1241.4349499369616
2000-09-14,1243.1086644471793
2000-09-15,1241.6003109809978
2000-09-18,1262.4600742989526
2000-09-19,1270.445588743059
2000-09-20,1303.742427062242
2000-09-21,1286.7280389761697
2000-09-22,1206.2724105552911
2000-09-25,1231.6629052597768
2000-09-26,1222.302381912993
2000-09-27,1195.8311158241986
2000-09-28,1198.4418776684224
2000-09-29,1219.0710698863961
2000-10-02,1230.3647446799184
2000-10-03,1248.4919045766821
2000-10-04,1253.7581998964827
2000-10-05,1256.4794733182473
2000-10-06,1256.7727059340828
2000-10-09,1256.0958603256904
2000-10-10,1257.674073888534
2000-10-11,1237.2998903655455
2000-10-12,1250.082907360108
2000-10-13,1242.7649779826634
2000-10-16,1255.3051110245406
2000-10-17,1245.329479048656
2000-10-18,1231.7022895922312
2000-10-19,1238.7109366528107
2000-10-20,1250.6964884014687
2000-10-23,1248.4160592232492
2000-10-24,1247.8133460127217
2000-10-25,1257.3273356560971
2000-10-26,1257.3535211008204
2000-10-27,1236.6107613461197
2000-10-30,1222.1421359030417
2000-10-31,1220.765157181129
2000-11-01,1234.166642247872
2000-11-02,1238.449257743402
2000-11-03,1244.8012630330886
2000-11-06,1264.8939345219173
2000-11-07,1259.7376821224295
2000-11-08,1261.4464370711491
2000-11-09,1239.30453628618
2000-11-10,1223.3761248905846
2000-11-13,1215.356949660127
2000-11-14,1209.3107097469262
2000-11-15,1207.704746797068
2000-11-16,1194.0937925318096
2000-11-17,1196.6850121597668
2000-11-20,1191.4887438193841
2000-11-21,1180.1761714965705
2000-11-22,1178.724469574711
2000-11-23,1178.248401047233
2000-11-24,1173.7768140205706
2000-11-27,1179.271904562758
2000-11-28,1175.2415515763207
2000-11-29,1154.0146924905239
2000-11-30,1157.358713265853
2000-12-01,1167.30066827241
2000-12-04,1149.0999896292801
2000-12-05,1138.2278065755693
2000-12-06,1146.654844718812
2000-12-07,1122.6636076043553
2000-12-08,1121.196185725269
2000-12-11,1162.3745300807325
2000-12-12,1163.0592505396455
2000-12-13,1160.0586481265207
2000-12-14,1135.7523669231182
2000-12-15,1105.3022639137557
2000-12-18,1105.4416273279653
2000-12-19,1089.7770082227992
2000-12-20,1060.732498264998
2000-12-21,1036.9230949719108
2000-12-22,1021.5548982878878
2000-12-25,1052.438335905788
2000-12-26,1038.3737018026593
2000-12-27,1031.5579889919675
2000-12-28,1032.6670406035973
2000-12-29,1022.6981944397403
2001-01-01,1022.6981944397403
2001-01-02,1010.8040704302869
2001-01-03,1013.5412238886395
2001-01-04,999.9365662541023
2001-01-05,996.6794809252353
2001-01-08,998.3533676858716
2001-01-09,986.9976541374923
2001-01-10,979.6952921013021
2001-01-11,946.877689469388
2001-01-12,947.686927355099
2001-01-15,951.5199830962632
2001-01-16,972.4780160021788
2001-01-17,990.9055085566694
2001-01-18,985.3825232697991
2001-01-19,1000.438301190675
2001-01-22,1003.9322017535417
2001-01-23,997.70279723588
2001-01-24,1003.9797944901665
2001-01-25,1015.0121249515569
2001-01-26,1008.9113957982536
2001-01-29,1019.6361370656814
2001-01-30,1014.9272136602758
2001-01-31,1013.8386460172055
2001-02-01,1011.2804331587346
2001-02-02,1005.7421222967268
2001-02-05,988.8971653553193
2001-02-06,994.1422699051749
2001-02-07,990.8822548002629
2001-02-08,996.6836146557366
2001-02-09,990.250845669074
2001-02-12,984.4991466622836
2001-02-13,993.0893974789689
2001-02-14,1002.3512375885684
2001-02-15,1027.1758862291667
2001-02-16,1007.5385058529894
2001-02-19,990.3270545320428
2001-02-20,1014.447117934863
2001-02-21,996.6124804033109
2001-02-22,1008.768622780486
2001-02-23,1019.9992095056426
2001-02-26,1024.909053347249
2001-02-27,1014.5060309136777
2001-02-28,998.3763767220261
2001-03-01,980.5480465545606
2001-03-02,938.6343818056921
2001-03-05,945.1512803835038
2001-03-06,960.8058066339211
2001-03-07,964.6297148920253
2001-03-08,965.2307699985516
2001-03-09,966.0591390372647
2001-03-12,939.5777033932416
2001-03-13,929.3825425781687
2001-03-14,918.8480034517935
2001-03-15,941.6835152227679
2001-03-16,945.9773124210118
2001-03-19,951.799676574165
2001-03-20,943.3909473751523
2001-03-21,1003.4811768875489
2001-03-22,993.8486848639167
2001-03-23,1009.9936626256859
2001-03-26,1043.5040423154283
2001-03-27,1035.837016921394
2001-03-28,1063.4056529076418
2001-03-29,1026.8284701120465
2001-03-30,1003.9772438778282
2001-04-02,985.0595612660017
2001-04-03,1006.9163412491824
2001-04-04,1003.0005646738481
2001-04-05,1025.794432546788
2001-04-06,1024.3274709786158
2001-04-09,991.0728625636365
2001-04-10,996.9828129820819
2001-04-11,1020.4401747285654
2001-04-12,1028.3074514789862
2001-04-13,1023.3258340947173
2001-04-16,1024.2157529643787
2001-04-17,1031.2106703031122
2001-04-18,1076.0284105590952
2001-04-19,1067.4485093812364
2001-04-20,1046.5157788377076
2001-04-23,1056.7977251747564
2001-04-24,1059.0334143330817
2001-04-25,1065.9479920324084
2001-04-26,1072.4705023045854
2001-04-27,1080.4567183088063
2001-04-30,1089.976902360104
2001-05-01,1128.67008637108
2001-05-02,1137.5644232654085
2001-05-03,1143.9266096951487
2001-05-04,1142.1982520577621
2001-05-07,1148.5041703261165
2001-05-08,1129.3715058480486
2001-05-09,1115.0175205430592
2001-05-10,1104.9764968749932
2001-05-11,1117.323920178062
2001-05-14,1101.151780243149
2001-05-15,1102.192465809242
2001-05-16,1079.588393845471
2001-05-17,1099.482914710059
2001-05-18,1095.272112327318
2001-05-21,1114.5998154455779
2001-05-22,1125.6488468652626
2001-05-23,1152.5421123426465
2001-05-24,1153.0118601091483
2001-05-25,1144.8104964436861
2001-05-28,1129.6778036835651
2001-05-29,1150.4645340424693
2001-05-30,1127.2995390235333
2001-05-31,1140.7080119672312
2001-06-01,1138.6842587680314
2001-06-04,1135.6691066559995
2001-06-05,1124.343757183697
2001-06-06,1123.4667962981696
2001-06-07,1125.4495587208044
2001-06-08,1124.6492264494314
2001-06-11,1119.8491520796854
2001-06-12,1086.8034813649963
2001-06-13,1084.458351502584
2001-06-14,1076.4880559957792
2001-06-15,1060.0500049641037
2001-06-18,1053.5846951406386
2001-06-19,1055.008037023736
2001-06-20,1060.6791525286435
2001-06-21,1072.634123768145
2001-06-22,1083.082411325199
2001-06-25,1068.9769046628935
2001-06-26,1071.9895093887308
2001-06-27,1066.4038816904872
2001-06-28,1065.8882638566213
2001-06-29,1085.3363047914772
2001-07-02,1081.948350654476
2001-07-03,1083.855754334859
2001-07-04,1074.9976278682532
2001-07-05,1076.4862738461586
2001-07-06,1042.8482817315275
2001-07-09,1035.0247926572952
2001-07-10,1036.7687196599488
2001-07-11,1023.1170991392084
2001-07-12,1048.7793516040824
2001-07-13,1042.2979725690132
2001-07-16,1033.6157332314035
2001-07-17,1026.3614258815915
2001-07-18,989.9716788552942
2001-07-19,992.4730664691563
2001-07-20,992.0644909333506
2001-07-23,963.0059927536005
2001-07-24,968.2612682538312
2001-07-25,976.3416768794576
2001-07-26,978.962368579983
2001-07-27,980.273916111725
2001-07-30,955.654960157516
2001-07-31,977.1041346505801
2001-08-01,979.5815202984244
2001-08-02,1003.270365617814
2001-08-03,989.5281596543414
2001-08-06,994.9385441865913
2001-08-07,1008.6144193703168
2001-08-08,1007.8903241682265
2001-08-09,970.9345490398337
2001-08-10,969.4823305000002
2001-08-13,953.6052728372288
2001-08-14,983.4153588940832
2001-08-15,983.6838293268853
2001-08-16,968.8368563628943
2001-08-17,961.7709198204681
2001-08-20,952.2539590795617
2001-08-21,961.0865833717332
2001-08-22,962.7733509854502
2001-08-23,959.1802588542524
2001-08-24,954.6679525749727
2001-08-27,963.1079693922703
2001-08-28,956.3691715045364
2001-08-29,944.6306439306235
2001-08-30,929.4120312492989
2001-08-31,928.34614409476
2001-09-03,907.0610419801137
2001-09-04,938.5947695116756
2001-09-05,922.4763429769263
2001-09-06,913.9507055522419
2001-09-07,900.9078303725926
2001-09-10,876.8614509758439
2001-09-11,886.4243555304444
2001-09-12,825.4678085535251
2001-09-13,837.8334338128649
2001-09-14,859.6010911730124
2001-09-17,821.4199525496222
2001-09-18,830.7177192684567
2001-09-19,842.4156745511862
2001-09-20,834.4752708664386
2001-09-21,816.5241810412141
2001-09-24,811.229961053191
2001-09-25,816.5644193355713
2001-09-26,804.3306913015905
2001-09-27,797.4337140507389
2001-09-28,827.2313039568189
2001-10-01,834.3655000988042
2001-10-02,847.7403614998092
2001-10-03,829.2630213256099
2001-10-04,854.7375410930418
2001-10-05,848.5238622631279
2001-10-08,851.3230369896355
2001-10-09,829.1777740336802
2001-10-10,824.9161023940585
2001-10-11,851.6514228882916
2001-10-12,864.3434237300477
2001-10-15,855.5384796850996
2001-10-16,855.4519966057322
2001-10-17,864.2528992227031
2001-10-18,852.6519652426485
2001-10-19,859.4769914565111
2001-10-22,863.7754586747128
2001-10-23,878.040282397529
2001-10-24,877.1645638049516
2001-10-25,881.8625449990238
2001-10-26,872.3553182222752
2001-10-29,850.1507864689817
2001-10-30,840.2148904392606
2001-10-31,834.7394115418286
2001-11-01,834.6214651183187
2001-11-02,833.8130353444396
2001-11-05,842.7237488478675
2001-11-06,852.4833317233346
2001-11-07,826.5095446595166
2001-11-08,842.9506607761965
2001-11-09,835.201491620684
2001-11-12,824.6076514709599
2001-11-13,819.0180675606363
2001-11-14,814.7243119940877
2001-11-15,830.7835369262002
2001-11-16,829.5687754180506
2001-11-19,845.490884761274
2001-11-20,844.3386514986128
2001-11-21,851.0657131967873
2001-11-22,844.8418831725816
2001-11-23,843.4181149955225
2001-11-26,859.0193633355325
2001-11-27,852.3041521079168
2001-11-28,834.0195551716431
2001-11-29,833.5060525652211
2001-11-30,835.9027767163121
2001-12-03,815.1647294083484
2001-12-04,806.9440466647876
2001-12-05,824.2641329712886
2001-12-06,825.4874858294154
2001-12-07,809.3787556895487
2001-12-10,788.710006096984
2001-12-11,781.7143832013054
2001-12-12,794.2417178324956
2001-12-13,770.7442955056542
2001-12-14,758.9033143428242
2001-12-17,738.3602713992487
2001-12-18,742.0964392080908
2001-12-19,746.1279860761913
2001-12-20,759.1718747136291
2001-12-21,760.021919579345
2001-12-24,765.2896839902346
2001-12-25,763.0756098928084
2001-12-26,754.4884026140696
2001-12-27,760.4272758824924
2001-12-28,779.3783201966717
2001-12-31,772.675132895665
2002-01-01,772.675132895665
2002-01-02,754.7361774585015
2002-01-03,760.4094008205799
2002-01-04,784.5958458020847
2002-01-07,788.4586563100069
2002-01-08,766.4810819321588
2002-01-09,765.1100790852508
2002-01-10,752.1819757897567
2002-01-11,749.5631874027171
2002-01-14,748.5336119263834
2002-01-15,737.7562806370752
2002-01-16,746.5289053037575
2002-01-17,746.3119447499433
2002-01-18,757.4926947134572
2002-01-21,757.2281727752181
2002-01-22,734.2973299871956
2002-01-23,727.4452560362757
2002-01-24,734.2912855529179
2002-01-25,749.5812279531866
2002-01-28,765.2730791098567
2002-01-29,749.6396615331613
2002-01-30,740.5746168769723
2002-01-31,745.9520596972645
2002-02-01,731.2979917026597
2002-02-04,722.9575650468661
2002-02-05,705.762726874259
2002-02-06,701.9398607987914
2002-02-07,715.7605386790788
2002-02-08,715.2556642254959
2002-02-11,717.2257750667408
2002-02-12,738.8437702973528
2002-02-13,748.468547667431
2002-02-14,754.6523655397609
2002-02-15,751.0840709577467
2002-02-18,755.1837672581582
2002-02-19,727.3452355538648
2002-02-20,725.4056187877546
2002-02-21,747.994693868734
2002-02-22,747.1651692531635
2002-02-25,749.6942930188777
2002-02-26,745.8598682946763
2002-02-27,769.3671255715816
2002-02-28,779.977390355636
2002-03-01,797.8900512428233
2002-03-04,840.1518172129466
2002-03-05,834.0905096227209
2002-03-06,832.3183210675469
2002-03-07,868.7049543282805
2002-03-08,877.0300012216105
2002-03-11,896.2303225362319
2002-03-12,871.8292446617809
2002-03-13,847.0255225473568
2002-03-14,853.7676961932012
2002-03-15,862.6541779521868
2002-03-18,841.5409687568082
2002-03-19,856.5924819031602
2002-03-20,843.0298608502544
2002-03-21,841.8348512995694
2002-03-22,821.6326116258248
2002-03-25,818.8894792278742
2002-03-26,817.238161463241
2002-03-27,830.2827147984533
2002-03-28,840.2225004975355
2002-03-29,820.5075434517709
2002-04-01,802.4167989944575
2002-04-02,815.2463277914566
2002-04-03,832.9721902561602
2002-04-04,840.6126812407933
2002-04-05,842.5570188196838
2002-04-08,848.4125720234014
2002-04-09,834.4404531577462
2002-04-10,839.709673372789
2002-04-11,823.3497111392112
2002-04-12,813.3027344840012
2002-04-15,823.0222568301738
2002-04-16,832.2107085314873
2002-04-17,839.3554285459053
2002-04-18,846.1551332937183
2002-04-19,840.2364863273245
2002-04-22,855.0266631795962
2002-04-23,855.1539352287369
2002-04-24,849.7412887794563
2002-04-25,851.9294633673771
2002-04-26,845.9043932453404
2002-04-29,841.731798208969
2002-04-30,837.1633750506049
2002-05-01,842.0019136547947
2002-05-02,843.3563372580442
2002-05-03,840.5419366797843
2002-05-06,835.1123467440361
2002-05-07,826.5784862720823
2002-05-08,831.8030734720421
2002-05-09,839.4764506960532
2002-05-10,836.7238756571626
2002-05-13,831.1307157821661
2002-05-14,832.112547600871
2002-05-15,845.3674919806209
2002-05-16,855.4510192108753
2002-05-17,863.2209054137036
2002-05-20,868.890569587173
2002-05-21,882.306060672058
2002-05-22,886.9024442594412
2002-05-23,892.0362417403257
2002-05-24,896.0266052096338
2002-05-27,894.9408539857563
2002-05-28,884.5241315081008
2002-05-29,876.4832152049296
2002-05-30,876.4392312735685
2002-05-31,869.1630717827401
2002-06-03,878.2556370087686
2002-06-04,862.0250875290908
2002-06-05,860.577630950648
2002-06-06,850.4087966723108
2002-06-07,843.4863315581126
2002-06-10,839.8494053786934
2002-06-11,840.1094866686118
2002-06-12,830.2762599021872
2002-06-13,820.15136252654
2002-06-14,807.1900374367588
2002-06-17,787.6883528370696
2002-06-18,794.0862148612971
2002-06-19,768.6538688029042
2002-06-20,773.0446285581999
2002-06-21,767.0752402947734
2002-06-24,768.1126705977807
2002-06-25,773.4003081212637
2002-06-26,750.9918734318353
2002-06-27,760.2610925945618
