Date,FRANCE VALUE WEIGHTED
1999-06-11,1164.7336677542373
1999-06-14,1160.5856673346148
1999-06-15,1173.4941421397218
1999-06-16,1187.6089100156391
1999-06-17,1193.5718159608
1999-06-18,1202.2406565605907
1999-06-21,1199.9567914000268
1999-06-22,1191.063739673112
1999-06-23,1181.5939928981243
1999-06-24,1169.34334031858
1999-06-25,1163.0598919236256
1999-06-28,1170.6474466468192
1999-06-29,1181.4490672708926
1999-06-30,1190.4920366869844
1999-07-01,1210.2049504702766
1999-07-02,1209.6184824212773
1999-07-05,1233.1169364379214
1999-07-06,1229.9277241392479
1999-07-07,1225.101780689361
1999-07-08,1217.8448234605685
1999-07-09,1222.960551546776
1999-07-12,1226.3263336139178
1999-07-13,1208.7022863925847
1999-07-14,1208.7022863925845
1999-07-15,1228.4533173693164
1999-07-16,1228.0795542632677
1999-07-19,1219.4666993040896
1999-07-20,1200.5787269219154
1999-07-21,1188.6572934923886
1999-07-22,1182.4329371416873
1999-07-23,1173.9313464212978
1999-07-26,1159.9583687838322
1999-07-27,1168.565150917891
1999-07-28,1169.2226320537056
1999-07-29,1149.836826226537
1999-07-30,1169.8736494769946
1999-08-02,1168.867943426612
1999-08-03,1164.6085414230417
1999-08-04,1159.14784453768
1999-08-05,1141.6440301066702
1999-08-06,1138.3207154195516
1999-08-09,1156.6424689361756
1999-08-10,1146.8486105659815
1999-08-11,1152.2997299670924
1999-08-12,1177.790772494976
1999-08-13,1196.8655390899385
1999-08-16,1199.699641331884
1999-08-17,1205.4719895896696
1999-08-18,1207.9571156207492
1999-08-19,1190.8816882404988
1999-08-20,1203.1149122424624
1999-08-23,1203.5548583479188
1999-08-24,1218.5416340021673
1999-08-25,1242.5930645009248
1999-08-26,1241.5338100695449
1999-08-27,1243.3233297898794
1999-08-30,1242.4769047486634
1999-08-31,1221.4926212486225
1999-09-01,1236.6206352311601
1999-09-02,1216.80359573219
1999-09-03,1243.1601657601161
1999-09-06,1245.7560907931747
1999-09-07,1248.9381216424408
1999-09-08,1249.7297118967824
1999-09-09,1261.5885575057544
1999-09-10,1270.466258831576
1999-09-13,1263.1016901703774
1999-09-14,1261.8197018042615
1999-09-15,1251.1567383841295
1999-09-16,1245.4861797367118
1999-09-17,1240.6319337429359
1999-09-20,1247.637625842773
1999-09-21,1228.2782623418336
1999-09-22,1219.1250995709113
1999-09-23,1224.2068958030243
1999-09-24,1209.8224889342728
1999-09-27,1225.2136302556537
1999-09-28,1214.9747682359027
1999-09-29,1209.4025114008004
1999-09-30,1228.009072531925
1999-10-01,1220.972000284461
1999-10-04,1233.2204711374593
1999-10-05,1237.1543141942461
1999-10-06,1244.8346443418477
1999-10-07,1254.9241027241978
1999-10-08,1247.70724461591
1999-10-11,1243.2973437051392
1999-10-12,1230.914677615041
1999-10-13,1223.5765474994423
1999-10-14,1222.5405065695065
1999-10-15,1202.9748874823579
1999-10-18,1197.6575878422523
1999-10-19,1220.8238236674727
1999-10-20,1219.1868792524529
1999-10-21,1225.3149356218223
1999-10-22,1244.8761539851998
1999-10-25,1244.5160747304685
1999-10-26,1258.261649097931
1999-10-27,1254.7604445549605
1999-10-28,1269.5653693519132
1999-10-29,1298.99723578772
1999-11-01,1298.99723578772
1999-11-02,1299.964890690802
1999-11-03,1304.2126455147945
1999-11-04,1309.088765929688
1999-11-05,1310.6892985999114
1999-11-08,1315.1202469285085
1999-11-09,1315.5841854316998
1999-11-10,1333.5727445075618
1999-11-11,1355.1480201996517
1999-11-12,1356.7513582477272
1999-11-15,1364.614956681018
1999-11-16,1366.4338360316756
1999-11-17,1364.1391209761814
1999-11-18,1377.968026717579
1999-11-19,1385.0851871662578
1999-11-22,1356.7978035064177
1999-11-23,1359.1409676981264
1999-11-24,1363.769486603276
1999-11-25,1399.0080137618804
1999-11-26,1411.8683970265138
1999-11-29,1407.6098187416294
1999-11-30,1395.3262977949485
1999-12-01,1403.7916840454968
1999-12-02,1404.3378224275757
1999-12-03,1426.074605645006
1999-12-06,1433.18166204978
1999-12-07,1438.6762838233665
1999-12-08,1434.5271301921478
1999-12-09,1446.1669374668668
1999-12-10,1438.9598623533388
1999-12-13,1447.670230703897
1999-12-14,1456.5136554965407
1999-12-15,1456.8214761271506
1999-12-16,1461.1939631436203
1999-12-17,1446.9867626549456
1999-12-20,1448.2346082212302
1999-12-21,1444.6648054328855
1999-12-22,1461.4403508952341
1999-12-23,1480.6198573420484
1999-12-24,1508.2853431059496
1999-12-27,1503.0361702171676
1999-12-28,1505.5089914846033
1999-12-29,1509.3007496175028
1999-12-30,1532.2925247517944
1999-12-31,1532.2925247517944
2000-01-03,1527.1522949821058
2000-01-04,1476.4755267119183
2000-01-05,1440.7861364237242
2000-01-06,1439.6349614898718
2000-01-07,1459.6750903890363
2000-01-10,1483.1370249347879
2000-01-11,1469.0143339696444
2000-01-12,1462.4709246892003
2000-01-13,1475.713219286249
2000-01-14,1506.9922095628378
2000-01-17,1515.314209805039
2000-01-18,1471.1978318878616
2000-01-19,1472.768393178398
2000-01-20,1479.676047612497
2000-01-21,1466.33305623712
2000-01-24,1464.6859649662674
2000-01-25,1444.4730634819277
2000-01-26,1451.1601783233584
2000-01-27,1460.5895203986695
2000-01-28,1470.7034128916541
2000-01-31,1455.1198044009518
2000-02-01,1476.675087957399
2000-02-02,1516.968504932284
2000-02-03,1558.4851836592672
2000-02-04,1576.8005359272245
2000-02-07,1564.0364589063283
2000-02-08,1581.6623087716148
2000-02-09,1566.7602580447078
2000-02-10,1553.5750052337426
2000-02-11,1568.7403563747562
2000-02-14,1563.861298782617
2000-02-15,1534.3715769842192
2000-02-16,1531.456652414946
2000-02-17,1556.3545350682616
2000-02-18,1532.6049836690327
2000-02-21,1506.7363311275667
2000-02-22,1507.0092769987996
2000-02-23,1523.558170071575
2000-02-24,1535.1911218359867
2000-02-25,1549.82015541745
2000-02-28,1533.630646126914
2000-02-29,1550.4329036146996
2000-03-01,1569.260748792096
2000-03-02,1608.3120594669147
2000-03-03,1616.1916010418943
2000-03-06,1632.7903691126223
2000-03-07,1610.6725784302814
2000-03-08,1588.5532863391509
2000-03-09,1594.3524735792791
2000-03-10,1606.9525127068953
2000-03-13,1571.2299668573044
2000-03-14,1581.9186732473934
2000-03-15,1552.1155925029857
2000-03-16,1584.264003324826
2000-03-17,1592.8741624645463
2000-03-20,1595.3132662616486
2000-03-21,1588.975897575457
2000-03-22,1583.0295342147806
2000-03-23,1574.344537913974
2000-03-24,1590.4124089310553
2000-03-27,1611.256393089099
2000-03-28,1626.0899250609846
2000-03-29,1625.7598934195787
2000-03-30,1594.4142184877599
2000-03-31,1592.1047844137863
2000-04-03,1563.9530377992528
2000-04-04,1603.9352501455903
2000-04-05,1556.3311200870078
2000-04-06,1587.2648252513561
2000-04-07,1604.0131896781309
2000-04-10,1612.601668904659
2000-04-11,1600.3120821800608
2000-04-12,1595.5480195418218
2000-04-13,1602.7956835676546
2000-04-14,1563.5830054495386
2000-04-17,1552.9191804948555
2000-04-18,1565.950402652822
2000-04-19,1560.4966933459734
2000-04-20,1575.109864714401
2000-04-21,1575.109864714401
2000-04-24,1575.1098647144006
2000-04-25,1604.4002584812927
2000-04-26,1619.0054407166701
2000-04-27,1590.4724065237122
2000-04-28,1623.183647241461
2000-05-01,1623.183647241461
2000-05-02,1655.4279526802702
2000-05-03,1632.5240091619764
2000-05-04,1649.0574178580266
2000-05-05,1659.6417274647708
2000-05-08,1655.9093207389535
2000-05-09,1631.9778719141405
2000-05-10,1621.5414236454717
2000-05-11,1649.4341248750027
2000-05-12,1662.1700653789917
2000-05-15,1653.4423001845485
2000-05-16,1686.0948868363673
2000-05-17,1663.8495737829096
2000-05-18,1667.0863192468514
2000-05-19,1619.3597918902617
2000-05-22,1599.6838465359735
2000-05-23,1607.2234016853795
2000-05-24,1571.0257521958736
2000-05-25,1595.1260009815471
2000-05-26,1587.4368689567962
2000-05-29,1607.9256279700496
2000-05-30,1631.5772713397553
2000-05-31,1657.4425396019626
2000-06-01,1687.0197744093593
2000-06-02,1702.3255297837286
2000-06-05,1707.016018992688
2000-06-06,1697.7197169371748
2000-06-07,1684.6669193509629
2000-06-08,1682.926412838533
2000-06-09,1687.3282100550769
2000-06-12,1687.328210055077
2000-06-13,1685.2701421424013
2000-06-14,1703.7893143159035
2000-06-15,1685.1959993292458
2000-06-16,1674.5255779160534
2000-06-19,1678.5443578270779
2000-06-20,1680.9535776697005
2000-06-21,1663.3781582473353
2000-06-22,1657.4344320632185
2000-06-23,1670.4589334096738
2000-06-26,1685.4232480731312
2000-06-27,1683.5316526019674
2000-06-28,1696.9210486922802
2000-06-29,1658.2490468896444
2000-06-30,1665.7699179475076
2000-07-03,1689.2458689979646
2000-07-04,1690.9762959925872
2000-07-05,1686.600257197641
2000-07-06,1685.4946703795288
2000-07-07,1710.0196004854672
2000-07-10,1696.8571322112834
2000-07-11,1694.0551152631165
2000-07-12,1705.8508221923303
2000-07-13,1707.927543752368
2000-07-14,1707.927543752368
2000-07-17,1712.296064361223
2000-07-18,1697.8944909130073
2000-07-19,1693.4315744976932
2000-07-20,1708.7954612616766
2000-07-21,1687.5795033014335
2000-07-24,1695.1599706241377
2000-07-25,1686.965316140668
2000-07-26,1695.1894058144221
2000-07-27,1695.452937738389
2000-07-28,1681.8583124551883
2000-07-31,1708.8798006179932
2000-08-01,1710.0002673207607
2000-08-02,1715.1893996100068
2000-08-03,1673.6347965617401
2000-08-04,1698.9323385858677
2000-08-07,1712.9166606221152
2000-08-08,1715.4828501113102
2000-08-09,1718.9365680108979
2000-08-10,1715.6112961940978
2000-08-11,1718.834137287881
2000-08-14,1732.6811586512292
2000-08-15,1739.9706187838156
2000-08-16,1750.9877408907169
2000-08-17,1741.2559477719456
2000-08-18,1733.7792724878675
2000-08-21,1730.2689701711706
2000-08-22,1719.6966273129945
2000-08-23,1719.7025147992401
2000-08-24,1706.0204808567387
2000-08-25,1730.8959881687788
2000-08-28,1735.7368662244996
2000-08-29,1742.108010222323
2000-08-30,1736.7580904871481
2000-08-31,1725.739332641966
2000-09-01,1763.2172120817456
2000-09-04,1785.2350481839499
2000-09-05,1773.2452515413424
2000-09-06,1770.9329431456158
2000-09-07,1781.6513776014024
2000-09-08,1757.3907742032814
2000-09-11,1757.2872522755717
2000-09-12,1757.910975484587
2000-09-13,1730.6940366658964
2000-09-14,1736.0854419718726
2000-09-15,1734.232203058814
2000-09-18,1709.365802609194
2000-09-19,1700.5030638686683
2000-09-20,1672.0140645670133
2000-09-21,1633.3872829258905
2000-09-22,1634.9423297999647
2000-09-25,1649.820724312154
2000-09-26,1646.374022568219
2000-09-27,1647.5249286266903
2000-09-28,1645.6126089814245
2000-09-29,1637.0319093347211
2000-10-02,1657.8386494073297
2000-10-03,1659.8789082855105
2000-10-04,1635.9713662232587
2000-10-05,1651.0908773536898
2000-10-06,1643.8603475606076
2000-10-09,1613.5552474968058
2000-10-10,1619.0208163085651
2000-10-11,1571.1502576706157
2000-10-12,1578.452181120497
2000-10-13,1590.199918979639
2000-10-16,1589.8395904955858
2000-10-17,1588.3112571348736
2000-10-18,1564.5268110726126
2000-10-19,1589.5710922834444
2000-10-20,1605.13267851129
2000-10-23,1615.8078408050276
2000-10-24,1645.870452745758
2000-10-25,1640.5225371626607
2000-10-26,1625.2805790200869
2000-10-27,1631.5184526615471
2000-10-30,1644.358501542012
2000-10-31,1682.8333464279854
2000-11-01,1684.672984649346
2000-11-02,1688.0230606467853
2000-11-03,1686.3991187334345
2000-11-06,1677.731006195144
2000-11-07,1688.6244005853437
2000-11-08,1680.3547603453621
2000-11-09,1663.945543340648
2000-11-10,1645.100066087022
2000-11-13,1622.795100291494
2000-11-14,1660.5059396880101
2000-11-15,1673.1061360889505
2000-11-16,1669.380682115247
2000-11-17,1646.2727617683677
2000-11-20,1617.5712021272434
2000-11-21,1627.9093976219203
2000-11-22,1595.327573660842
2000-11-23,1621.8729617929525
2000-11-24,1644.957951291668
2000-11-27,1646.3876428302653
2000-11-28,1631.8337860132874
2000-11-29,1633.4187332656772
2000-11-30,1608.6143050928392
2000-12-01,1613.644531820843
2000-12-04,1577.0070659332334
2000-12-05,1622.8352873979006
2000-12-06,1627.3659507732075
2000-12-07,1631.1508002842763
2000-12-08,1618.1645265957172
2000-12-11,1644.8861797275313
2000-12-12,1640.5163589111958
2000-12-13,1627.3508961626007
2000-12-14,1612.4426831325202
2000-12-15,1598.8682223294102
2000-12-18,1614.938024226006
2000-12-19,1630.683074951945
2000-12-20,1585.712604668164
2000-12-21,1584.0443944482065
2000-12-22,1591.867084137832
2000-12-25,1591.867084137832
2000-12-26,1591.867084137832
2000-12-27,1608.79624637862
2000-12-28,1622.8092516808838
2000-12-29,1623.2559839256899
2001-01-01,1623.2559839256899
2001-01-02,1598.305105318956
2001-01-03,1573.716623207261
2001-01-04,1611.234405316495
2001-01-05,1609.0561157893542
2001-01-08,1605.2092710691754
2001-01-09,1588.6795186164572
2001-01-10,1584.573857584111
2001-01-11,1596.5128455165216
2001-01-12,1624.405769778325
2001-01-15,1625.566360535857
2001-01-16,1606.4171526872128
2001-01-17,1632.8174317964713
2001-01-18,1625.4995750282674
2001-01-19,1621.7031120684353
2001-01-22,1631.5799651012364
2001-01-23,1620.75893802435
2001-01-24,1636.133418657532
2001-01-25,1649.8613949301864
2001-01-26,1647.2341550898936
2001-01-29,1641.7043015868371
2001-01-30,1650.501291762461
2001-01-31,1668.327059604785
2001-02-01,1647.1222489587517
2001-02-02,1633.5911632953178
2001-02-05,1630.769853944456
2001-02-06,1638.0681646405683
2001-02-07,1619.2636083090667
2001-02-08,1625.7585820100037
2001-02-09,1614.0053312815458
2001-02-12,1622.531623779518
2001-02-13,1618.5307340155769
2001-02-14,1600.014477935607
2001-02-15,1609.6747485218234
2001-02-16,1585.7174837457262
2001-02-19,1586.359923621325
2001-02-20,1582.2479214194764
2001-02-21,1567.4458606619864
2001-02-22,1558.4249202905569
2001-02-23,1536.2116461436838
2001-02-26,1552.0980884647838
2001-02-27,1559.3919585167755
2001-02-28,1545.0559239880297
2001-03-01,1540.5980218064506
2001-03-02,1529.5977716074476
2001-03-05,1544.7004025140754
2001-03-06,1559.350871616814
2001-03-07,1574.7540964166526
2001-03-08,1568.832390636525
2001-03-09,1557.3860582782745
2001-03-12,1527.0366886338286
2001-03-13,1503.8530711977512
2001-03-14,1474.1762015469449
2001-03-15,1492.1750352727681
2001-03-16,1474.4475137969675
2001-03-19,1462.0086437940067
2001-03-20,1483.562329623099
2001-03-21,1451.2243806760364
2001-03-22,1387.5899932277027
2001-03-23,1418.0846025978258
2001-03-26,1466.612364601676
2001-03-27,1500.248412294187
2001-03-28,1481.345530324879
2001-03-29,1487.1726477117834
2001-03-30,1500.4197315428614
2001-04-02,1504.4200981625515
2001-04-03,1450.1936668888368
2001-04-04,1466.1507111821038
2001-04-05,1487.4582557133108
2001-04-06,1484.517750990543
2001-04-09,1495.0977829749938
2001-04-10,1532.3136698579337
2001-04-11,1540.7850491293984
2001-04-12,1546.7588146224612
2001-04-13,1546.7588146224612
2001-04-16,1546.7588146224614
2001-04-17,1541.1042334301742
2001-04-18,1575.5103489674134
2001-04-19,1576.0986216796487
2001-04-20,1568.5933158050468
2001-04-23,1559.6724840724278
2001-04-24,1568.8480685113734
2001-04-25,1565.5889541331676
2001-04-26,1582.7205169245276
2001-04-27,1608.1449911591783
2001-04-30,1619.2139378087968
2001-05-01,1619.2139378087968
2001-05-02,1606.0253112579258
2001-05-03,1580.394846101224
2001-05-04,1577.539497951752
2001-05-07,1589.148365709021
2001-05-08,1595.5236987862966
2001-05-09,1587.7981557994954
2001-05-10,1617.9088337091682
2001-05-11,1612.8578524714478
2001-05-14,1597.6938300242641
2001-05-15,1612.9483394167366
2001-05-16,1613.570467438644
2001-05-17,1637.6124823786517
2001-05-18,1648.7200818082963
2001-05-21,1654.6095394386466
2001-05-22,1662.4486230153123
2001-05-23,1647.5219368563367
2001-05-24,1653.9485729034334
2001-05-25,1637.5710999569499
2001-05-28,1644.5753054556635
2001-05-29,1631.0977449855823
2001-05-30,1608.1034379711132
2001-05-31,1611.7912124555437
2001-06-01,1606.0473798249768
2001-06-04,1606.047379824977
2001-06-05,1629.6649403871445
2001-06-06,1622.9831143106132
2001-06-07,1608.0434364247985
2001-06-08,1607.1048393659473
2001-06-11,1603.198812928665
2001-06-12,1571.7760633787932
2001-06-13,1582.4042699233503
2001-06-14,1564.8772010631515
2001-06-15,1550.2272729483568
2001-06-18,1526.7646569355425
2001-06-19,1537.778769496363
2001-06-20,1524.1017346964954
2001-06-21,1515.4075669678477
2001-06-22,1532.6290375677052
2001-06-25,1542.0433190632361
2001-06-26,1508.355953336852
2001-06-27,1501.6490861781253
2001-06-28,1520.1150902437512
2001-06-29,1545.4579481637027
2001-07-02,1565.034819470712
2001-07-03,1544.6638568372691
2001-07-04,1539.2427539529915
2001-07-05,1525.316299346235
2001-07-06,1489.9102340399706
2001-07-09,1495.2223109330926
2001-07-10,1480.649225622383
2001-07-11,1464.2515458666014
2001-07-12,1473.1209640042891
2001-07-13,1492.4809137133245
2001-07-16,1492.5978507146986
2001-07-17,1481.7112442151492
2001-07-18,1451.3498112016648
2001-07-19,1469.2063600673832
2001-07-20,1455.2711588038403
2001-07-23,1465.0487519718713
2001-07-24,1445.829172859
2001-07-25,1421.5107736596083
2001-07-26,1440.570483348845
2001-07-27,1474.1292603328113
2001-07-30,1495.1057355904995
2001-07-31,1508.3378669487538
2001-08-01,1515.058918680954
2001-08-02,1510.3894346615984
2001-08-03,1497.5286983557626
2001-08-06,1505.2157571857865
2001-08-07,1504.9016106952017
2001-08-08,1489.348111102657
2001-08-09,1462.9340325772566
2001-08-10,1449.7288655388295
2001-08-13,1473.2876096333284
2001-08-14,1485.9309994425862
2001-08-15,1479.184692653985
2001-08-16,1466.7058944761145
2001-08-17,1439.9406956177138
2001-08-20,1443.3618005493347
2001-08-21,1451.5555170059888
2001-08-22,1447.0895586357103
2001-08-23,1448.1955591166477
2001-08-24,1474.770387031265
2001-08-27,1472.9987991992477
2001-08-28,1449.4106298975748
2001-08-29,1453.9081376146924
2001-08-30,1417.3354845740614
2001-08-31,1414.4008629092682
2001-09-03,1396.198395860811
2001-09-04,1404.505651778955
2001-09-05,1377.6607531542254
2001-09-06,1351.6079682541654
2001-09-07,1333.2221702055965
2001-09-10,1323.0636225152261
2001-09-11,1230.4261302484788
2001-09-12,1242.9192701148559
2001-09-13,1239.7259140235049
2001-09-14,1181.1906113781401
2001-09-17,1209.8898489729052
2001-09-18,1197.253455255923
2001-09-19,1169.855220076399
2001-09-20,1117.8560904405347
2001-09-21,1092.8524749525589
2001-09-24,1152.1682925289106
2001-09-25,1168.0456358707256
2001-09-26,1187.9342499593317
2001-09-27,1201.8165024414777
2001-09-28,1219.4988355943765
2001-10-01,1199.2869122527684
2001-10-02,1213.3088696731625
2001-10-03,1206.0969960977363
2001-10-04,1253.2210465866765
2001-10-05,1246.3163763067232
2001-10-08,1246.1014399346186
2001-10-09,1248.1984962195859
2001-10-10,1286.7670163394919
2001-10-11,1292.2942859977622
2001-10-12,1297.9610445120413
2001-10-15,1262.9906759295238
2001-10-16,1289.4089392510882
2001-10-17,1317.8772347819436
2001-10-18,1295.701276245082
2001-10-19,1276.8122240340278
2001-10-22,1296.5669354338934
2001-10-23,1329.5434494992785
2001-10-24,1340.9983823182924
2001-10-25,1312.3418521542385
2001-10-26,1343.627541874099
2001-10-29,1318.214390085132
2001-10-30,1279.5143553681216
2001-10-31,1304.586202236125
2001-11-01,1310.5847539540468
2001-11-02,1310.024075370826
2001-11-05,1340.4161775092634
2001-11-06,1335.3645652005725
2001-11-07,1346.5356600532348
2001-11-08,1373.500815762993
2001-11-09,1358.6329484559396
2001-11-12,1322.07435765332
2001-11-13,1374.0005977105461
2001-11-14,1377.3207288500423
2001-11-15,1380.8747296014665
2001-11-16,1381.7606562646943
2001-11-19,1403.2208495189386
2001-11-20,1386.4917275449152
2001-11-21,1376.7884942126511
2001-11-22,1388.3620819555154
2001-11-23,1381.5767383182915
2001-11-26,1377.3245700063778
2001-11-27,1356.7779355559417
2001-11-28,1346.401950035563
2001-11-29,1347.6291172303404
2001-11-30,1356.7670096959203
2001-12-03,1354.206918027072
2001-12-04,1373.1579364165154
2001-12-05,1418.9916002758675
2001-12-06,1419.7966767328214
2001-12-07,1411.6965253097255
2001-12-10,1388.697511819179
2001-12-11,1386.0839478899093
2001-12-12,1374.6376108174034
2001-12-13,1344.249759310431
2001-12-14,1325.9044793702603
2001-12-17,1367.9777622212594
2001-12-18,1364.9333940917938
2001-12-19,1362.0277555304772
2001-12-20,1351.1889399923923
2001-12-21,1370.1913463066996
2001-12-24,1370.7067044671276
2001-12-25,1370.7067044671276
2001-12-26,1370.7067044671276
2001-12-27,1394.9103287816083
2001-12-28,1405.6716399316472
2001-12-31,1405.6716399316472
2002-01-01,1405.6716399316472
2002-01-02,1395.6125093689084
2002-01-03,1426.0652604399174
2002-01-04,1432.3141097139428
2002-01-07,1411.4567487049521
2002-01-08,1398.5828935799098
2002-01-09,1402.3602540037534
2002-01-10,1381.3970519061083
2002-01-11,1394.032645109182
2002-01-14,1364.176098128087
2002-01-15,1380.8119471437315
2002-01-16,1353.1242841431042
2002-01-17,1369.2685264255656
2002-01-18,1359.7024138114205
2002-01-21,1352.0980926352504
2002-01-22,1359.3096019918567
2002-01-23,1363.7541739344963
2002-01-24,1377.9826804714828
2002-01-25,1374.8516338670595
2002-01-28,1394.6589793675719
2002-01-29,1373.6685501310703
2002-01-30,1350.7634679087676
2002-01-31,1368.8282913535775
2002-02-01,1370.9808115503658
2002-02-04,1352.7346349474924
2002-02-05,1324.1688583306143
2002-02-06,1314.8199328640824
2002-02-07,1323.560785083638
2002-02-08,1326.9653873265966
2002-02-11,1341.3433121301716
2002-02-12,1340.0530627565176
2002-02-13,1346.257839141816
2002-02-14,1368.0049491803377
2002-02-15,1351.6513016068843
2002-02-18,1343.932615526509
2002-02-19,1314.082028028499
2002-02-20,1308.8274074930266
2002-02-21,1328.9337347749304
2002-02-22,1316.5770840762193
2002-02-25,1333.2945692918022
2002-02-26,1347.867148515483
2002-02-27,1371.5763539991513
2002-02-28,1381.7791165371254
2002-03-01,1387.205635042554
2002-03-04,1422.979360027977
2002-03-05,1418.0973871150993
2002-03-06,1420.003785403301
2002-03-07,1428.5667861639945
2002-03-08,1433.7375491056619
2002-03-11,1423.982103892141
2002-03-12,1413.0286521995226
2002-03-13,1405.3815651742896
2002-03-14,1412.0114869522656
2002-03-15,1423.8195059073819
2002-03-18,1436.5866621009166
2002-03-19,1446.0493944298048
2002-03-20,1433.5905017908428
2002-03-21,1425.4422679779336
2002-03-22,1432.9805518533083
2002-03-25,1428.369902843042
2002-03-26,1437.21987471656
2002-03-27,1439.1838140579043
2002-03-28,1459.6829198044657
2002-03-29,1459.6829198044657
2002-04-01,1459.6829198044654
2002-04-02,1441.515592218138
2002-04-03,1442.1436916209707
2002-04-04,1415.8074893322719
2002-04-05,1408.1732956795674
2002-04-08,1384.2524621029884
2002-04-09,1390.8105923069788
2002-04-10,1405.4981087056321
2002-04-11,1383.9261933855366
2002-04-12,1390.6064396873269
2002-04-15,1402.8011911537724
2002-04-16,1430.521347739641
2002-04-17,1432.3999776917542
2002-04-18,1435.0879158813145
2002-04-19,1440.6426679620968
2002-04-22,1427.3148643463733
2002-04-23,1423.2533001860224
2002-04-24,1411.7938127025848
2002-04-25,1388.2659111653134
2002-04-26,1388.5738361771905
2002-04-29,1383.2301861605856
2002-04-30,1390.4497356897443
2002-05-01,1390.4497356897439
2002-05-02,1383.3626030594467
2002-05-03,1370.5507031045843
2002-05-06,1369.5420253190466
2002-05-07,1350.6651349393894
2002-05-08,1382.1982037797216
2002-05-09,1379.2387266647165
2002-05-10,1363.7483921763442
2002-05-13,1375.6217614887933
2002-05-14,1398.9017448656753
2002-05-15,1406.6914807849162
2002-05-16,1404.523415285738
2002-05-17,1402.7644061488804
2002-05-20,1392.0968521365367
2002-05-21,1393.281181486235
