Date,SWITZERLAND VALUE WEIGHTED
1999-08-05,986.3161995220935
1999-08-06,979.6394923993042
1999-08-09,982.5755762479405
1999-08-10,968.5125261014406
1999-08-11,976.0391542439006
1999-08-12,991.814883434642
1999-08-13,1006.0402602834012
1999-08-16,1012.4422925791803
1999-08-17,1013.8372643596434
1999-08-18,1013.4606445252524
1999-08-19,1014.7963684258608
1999-08-20,1023.0917488381493
1999-08-23,1035.5854858248663
1999-08-24,1027.6147587677503
1999-08-25,1033.8346371846094
1999-08-26,1035.1743961919658
1999-08-27,1037.6122644072902
1999-08-30,1035.1881330300046
1999-08-31,1015.5678923573438
1999-09-01,1027.537707438759
1999-09-02,1017.4372532021396
1999-09-03,1032.51242987167
1999-09-06,1041.1012828422474
1999-09-07,1039.9745680779126
1999-09-08,1036.669446657298
1999-09-09,1040.6787674229292
1999-09-10,1034.7037108096142
1999-09-13,1021.5814288421191
1999-09-14,1018.0671316597017
1999-09-15,1019.0101434572231
1999-09-16,1011.8865774628122
1999-09-17,1017.5914613449198
1999-09-20,1021.9351207330975
1999-09-21,1015.6217264172924
1999-09-22,1013.3923100235997
1999-09-23,1020.6948033243171
1999-09-24,1008.0712383323995
1999-09-27,1019.9515440446968
1999-09-28,1001.8823234308516
1999-09-29,998.7985775552133
1999-09-30,1001.3875182153824
1999-10-01,999.1849333224337
1999-10-04,1018.330249219457
1999-10-05,1018.2075047867863
1999-10-06,1023.4910689859614
1999-10-07,1027.5365627901501
1999-10-08,1030.757411096666
1999-10-11,1032.5767311709947
1999-10-12,1022.7554879764463
1999-10-13,1014.9485679492919
1999-10-14,1013.1594379798888
1999-10-15,991.5414090586398
1999-10-18,980.5819231302416
1999-10-19,1000.1087422607956
1999-10-20,998.3657885370318
1999-10-21,988.120442858997
1999-10-22,996.8654237368271
1999-10-25,988.1286739261589
1999-10-26,997.3672551364263
1999-10-27,995.6752721033941
1999-10-28,1011.6978756326844
1999-10-29,1031.729768741054
1999-11-01,1029.7186142358669
1999-11-02,1031.9479107408945
1999-11-03,1041.7503343648154
1999-11-04,1042.650019278472
1999-11-05,1047.4010409433668
1999-11-08,1049.8925326439785
1999-11-09,1052.4658935768941
1999-11-10,1057.3055941298621
1999-11-11,1065.9798864237891
1999-11-12,1067.5252176365086
1999-11-15,1067.5382287932593
1999-11-16,1067.3548904862778
1999-11-17,1066.6529583571296
1999-11-18,1068.6996299310504
1999-11-19,1062.7375576532684
1999-11-22,1058.986471893151
1999-11-23,1055.041120782503
1999-11-24,1050.8696668465184
1999-11-25,1060.790499976726
1999-11-26,1064.8686425661808
1999-11-29,1068.3659695249346
1999-11-30,1067.998019457419
1999-12-01,1079.6789460866328
1999-12-02,1081.9968151957203
1999-12-03,1095.7109197853586
1999-12-06,1080.7910796840015
1999-12-07,1074.8384754054653
1999-12-08,1066.5581289175304
1999-12-09,1070.024181019395
1999-12-10,1065.2928564014876
1999-12-13,1064.3152550572268
1999-12-14,1068.4180529857267
1999-12-15,1059.104076913074
1999-12-16,1071.5583577566863
1999-12-17,1079.9121524245127
1999-12-20,1083.8549842109755
1999-12-21,1072.699226540447
1999-12-22,1074.5274820677453
1999-12-23,1088.101369897029
1999-12-24,1088.101369897029
1999-12-27,1086.5495795290203
1999-12-28,1091.469138992901
1999-12-29,1096.8009204108284
1999-12-30,1108.8085969805215
1999-12-31,1108.8085969805215
2000-01-03,1107.8350028520003
2000-01-04,1067.193118944158
2000-01-05,1055.630520082956
2000-01-06,1069.1040700911083
2000-01-07,1089.1393520286258
2000-01-10,1089.6132452207114
2000-01-11,1086.0703994185983
2000-01-12,1088.6299665105
2000-01-13,1085.4473172115795
2000-01-14,1095.6419132205267
2000-01-17,1095.5966609177754
2000-01-18,1082.3855085686178
2000-01-19,1074.1181262130788
2000-01-20,1061.017739741391
2000-01-21,1059.3831670471861
2000-01-24,1043.5186115862246
2000-01-25,1018.5827932966097
2000-01-26,1022.9424870988474
2000-01-27,1043.786725878231
2000-01-28,1034.2651909828126
2000-01-31,1015.2618567208012
2000-02-01,1027.1498989179365
2000-02-02,1036.3778619637271
2000-02-03,1052.7228874625687
2000-02-04,1048.024478201503
2000-02-07,1046.94564214882
2000-02-08,1044.9217774216897
2000-02-09,1027.3525902340114
2000-02-10,1025.3004306658067
2000-02-11,1020.5029791579708
2000-02-14,1014.7331105410606
2000-02-15,1000.2219797702611
2000-02-16,1016.7075235000641
2000-02-17,1026.311643220206
2000-02-18,1029.2235887191166
2000-02-21,1016.8668490290133
2000-02-22,1024.9273942694122
2000-02-23,1029.2374641347997
2000-02-24,1024.3497109185212
2000-02-25,1018.0030612634564
2000-02-28,1009.0692490854437
2000-02-29,1007.5483266432435
2000-03-01,1016.7193243473492
2000-03-02,1032.4226634669033
2000-03-03,1033.7236006067735
2000-03-06,1043.2149936812266
2000-03-07,1038.1506075889154
2000-03-08,1022.4840228557435
2000-03-09,1015.9805924135968
2000-03-10,1016.3235428958551
2000-03-13,995.7118955124894
2000-03-14,1004.6474567054116
2000-03-15,1005.245929877865
2000-03-16,1046.1384859845068
2000-03-17,1040.2020399308963
2000-03-20,1052.749665449347
2000-03-21,1064.3464526402863
2000-03-22,1080.0846205146988
2000-03-23,1081.0249501039991
2000-03-24,1099.6691473489916
2000-03-27,1091.3162835468095
2000-03-28,1091.8446558097714
2000-03-29,1096.123163646441
2000-03-30,1093.2052299944844
2000-03-31,1098.160765414568
2000-04-03,1112.6658251098818
2000-04-04,1124.018688780204
2000-04-05,1111.6091481208057
2000-04-06,1116.2451666392421
2000-04-07,1105.9262521233763
2000-04-10,1100.6373726684096
2000-04-11,1109.283388818894
2000-04-12,1119.0148307000823
2000-04-13,1124.1233968573833
2000-04-14,1111.7345463862662
2000-04-17,1088.6234263779545
2000-04-18,1088.8823095411974
2000-04-19,1090.5906156069718
2000-04-20,1094.4284717149746
2000-04-21,1094.4284717149746
2000-04-24,1096.0218578757886
2000-04-25,1100.0030123369474
2000-04-26,1104.2494821214334
2000-04-27,1100.0633641971222
2000-04-28,1103.2312766489185
2000-05-01,1109.6714704325611
2000-05-02,1128.611369741325
2000-05-03,1135.960878627762
2000-05-04,1134.2735365772303
2000-05-05,1131.740096106915
2000-05-08,1135.9750205694004
2000-05-09,1140.3498793800277
2000-05-10,1133.139757004671
2000-05-11,1156.409646307328
2000-05-12,1164.010684043444
2000-05-15,1161.3705129599055
2000-05-16,1174.700224115399
2000-05-17,1170.3344737158857
2000-05-18,1176.1157589863733
2000-05-19,1164.3694914414923
2000-05-22,1161.6904777711186
2000-05-23,1171.0761419288317
2000-05-24,1172.147603990013
2000-05-25,1192.45689287174
2000-05-26,1171.162633840506
2000-05-29,1173.3638791655103
2000-05-30,1156.8095866630758
2000-05-31,1161.189028527664
2000-06-01,1160.1274623378026
2000-06-02,1175.8679878752616
2000-06-05,1168.2664791544335
2000-06-06,1163.1316335456793
2000-06-07,1171.9478727079988
2000-06-08,1177.2367631590862
2000-06-09,1177.3458735437605
2000-06-12,1179.9678665681859
2000-06-13,1183.1340044141507
2000-06-14,1194.0386796714304
2000-06-15,1186.4648070099815
2000-06-16,1189.1216365123657
2000-06-19,1183.5832371396993
2000-06-20,1187.3068444188052
2000-06-21,1182.2034001780396
2000-06-22,1169.6555509486732
2000-06-23,1168.9633943626372
2000-06-26,1172.0119052240739
2000-06-27,1172.1629107765896
2000-06-28,1175.6487601783979
2000-06-29,1164.395589748286
2000-06-30,1169.9917106260004
2000-07-03,1179.6397438097729
2000-07-04,1186.6600207869305
2000-07-05,1193.957136695982
2000-07-06,1200.621868215754
2000-07-07,1203.2464394753301
2000-07-10,1203.0142174584514
2000-07-11,1203.704227091121
2000-07-12,1193.889616571976
2000-07-13,1202.8977730036272
2000-07-14,1206.8698395943727
2000-07-17,1207.2705052699926
2000-07-18,1202.5563940345407
2000-07-19,1207.0857144127126
2000-07-20,1209.7023955070395
2000-07-21,1197.5415696616344
2000-07-24,1211.5244303004756
2000-07-25,1214.635770314994
2000-07-26,1213.9032949504006
2000-07-27,1214.1824532164485
2000-07-28,1217.124974872273
2000-07-31,1222.3473452583514
2000-08-01,1222.8914851701636
2000-08-02,1243.6037353421766
2000-08-03,1240.4275703180715
2000-08-04,1236.372407719159
2000-08-07,1259.614420452135
2000-08-08,1262.2735797657283
2000-08-09,1261.1667593259174
2000-08-10,1253.0623478377483
2000-08-11,1251.1307135244715
2000-08-14,1258.2189457299028
2000-08-15,1248.7987261841279
2000-08-16,1259.561106385238
2000-08-17,1251.9170308990058
2000-08-18,1249.6837334412285
2000-08-21,1256.1290185529485
2000-08-22,1257.4900693778523
2000-08-23,1274.8070932882815
2000-08-24,1271.6377631153166
2000-08-25,1264.5702642361891
2000-08-28,1270.980224043037
2000-08-29,1255.8799536315955
2000-08-30,1246.005484037758
2000-08-31,1245.424888332803
2000-09-01,1249.0717291214764
2000-09-04,1243.8659970538454
2000-09-05,1240.8079717582666
2000-09-06,1234.5538280624007
2000-09-07,1233.3656360103598
2000-09-08,1228.3096999439356
2000-09-11,1244.9644239302786
2000-09-12,1236.1370057315758
2000-09-13,1234.2695478254418
2000-09-14,1228.358074509456
2000-09-15,1226.642322714011
2000-09-18,1215.300156361497
2000-09-19,1211.0627805209756
2000-09-20,1206.5124216242184
2000-09-21,1207.2891382239106
2000-09-22,1214.632999999284
2000-09-25,1227.0900259146808
2000-09-26,1215.6578871839156
2000-09-27,1206.9904614433838
2000-09-28,1202.8766681404322
2000-09-29,1170.687160659908
2000-10-02,1201.470232907881
2000-10-03,1219.9703373506786
2000-10-04,1218.5388934061803
2000-10-05,1222.6075723017261
2000-10-06,1212.843941041318
2000-10-09,1184.2972995674072
2000-10-10,1195.2831494986256
2000-10-11,1173.2415213493637
2000-10-12,1184.8462996416058
2000-10-13,1178.1868151125204
2000-10-16,1170.8114332649488
2000-10-17,1174.8125792961164
2000-10-18,1185.1409221552285
2000-10-19,1209.5473193448702
2000-10-20,1200.5617871870948
2000-10-23,1205.7595681769083
2000-10-24,1223.6696474313105
2000-10-25,1223.312824212987
2000-10-26,1223.1842475189649
2000-10-27,1215.3673830879975
2000-10-30,1226.2803352257745
2000-10-31,1232.4735686480374
2000-11-01,1230.544350337925
2000-11-02,1248.5508573659392
2000-11-03,1246.274978287277
2000-11-06,1256.9652226616386
2000-11-07,1258.2272291282095
2000-11-08,1253.7591741391598
2000-11-09,1241.3430647394491
2000-11-10,1245.5745465475184
2000-11-13,1239.762253690647
2000-11-14,1260.2585722333245
2000-11-15,1253.6310613041599
2000-11-16,1257.5363151967938
2000-11-17,1259.5352577810659
2000-11-20,1254.5732519278804
2000-11-21,1262.4536433382311
2000-11-22,1244.417274642145
2000-11-23,1249.2314493061108
2000-11-24,1257.0541372379125
2000-11-27,1270.4021210806825
2000-11-28,1261.4730594033094
2000-11-29,1260.6105791681798
2000-11-30,1246.6702307146952
2000-12-01,1260.0488238546907
2000-12-04,1249.3462802765853
2000-12-05,1275.0916648041284
2000-12-06,1275.295882796324
2000-12-07,1262.389826458189
2000-12-08,1264.637649077591
2000-12-11,1279.5027706571252
2000-12-12,1277.3548838121653
2000-12-13,1278.8003771646697
2000-12-14,1256.8470201099535
2000-12-15,1243.072308399972
2000-12-18,1259.8482909942682
2000-12-19,1269.9703761000494
2000-12-20,1253.15544850338
2000-12-21,1243.3676036121958
2000-12-22,1250.9341170525463
2000-12-25,1250.9341170525463
2000-12-26,1253.2452310384795
2000-12-27,1262.7284272058089
2000-12-28,1272.374057762983
2000-12-29,1272.5484377156656
2001-01-01,1272.5484377156656
2001-01-02,1271.0371847281924
2001-01-03,1268.558972334709
2001-01-04,1285.0006298753037
2001-01-05,1260.2622972182266
2001-01-08,1263.9572808818018
2001-01-09,1261.9225621467194
2001-01-10,1246.9387510983781
2001-01-11,1243.6581195501478
2001-01-12,1234.1912634282437
2001-01-15,1234.3225222271844
2001-01-16,1236.0114643925542
2001-01-17,1255.1872057040173
2001-01-18,1258.2308215832102
2001-01-19,1249.9575222326557
2001-01-22,1248.0020419002162
2001-01-23,1253.1234601389644
2001-01-24,1261.4847625447608
2001-01-25,1268.6441210340884
2001-01-26,1272.6045892512902
2001-01-29,1277.3216944229662
2001-01-30,1278.560582172996
2001-01-31,1276.7307305832219
2001-02-01,1259.0748934807602
2001-02-02,1261.2814567044475
2001-02-05,1265.8119726339469
2001-02-06,1269.739746544429
2001-02-07,1262.7113116818805
2001-02-08,1247.157289556129
2001-02-09,1240.5175724373019
2001-02-12,1230.4842576794215
2001-02-13,1228.9582357521826
2001-02-14,1217.728733446101
2001-02-15,1228.5042735674506
2001-02-16,1202.1295379911107
2001-02-19,1202.458663320534
2001-02-20,1196.7677137189862
2001-02-21,1183.9226509116502
2001-02-22,1188.0914571938104
2001-02-23,1178.2644244991673
2001-02-26,1188.7028632939757
2001-02-27,1188.163695888025
2001-02-28,1187.439415166839
2001-03-01,1165.4331323306362
2001-03-02,1160.9578747224532
2001-03-05,1171.3513805402006
2001-03-06,1179.9531611082002
2001-03-07,1178.6907791312278
2001-03-08,1172.5198742936245
2001-03-09,1163.1506843430782
2001-03-12,1142.0880514907856
2001-03-13,1139.6692540942577
2001-03-14,1117.1231146824207
2001-03-15,1126.3528910324026
2001-03-16,1100.053479461838
2001-03-19,1089.7091498839038
2001-03-20,1094.49552760563
2001-03-21,1077.5496849219126
2001-03-22,1013.535297807798
2001-03-23,1039.9668292725835
2001-03-26,1077.8450561606526
2001-03-27,1083.0210862745944
2001-03-28,1077.2158525613283
2001-03-29,1090.9643685640688
2001-03-30,1111.8219213553386
2001-04-02,1088.6039735707052
2001-04-03,1060.564289669975
2001-04-04,1053.235565739487
2001-04-05,1078.6557330895305
2001-04-06,1072.217421360789
2001-04-09,1092.0082134243378
2001-04-10,1112.5366612544617
2001-04-11,1128.5369703353028
2001-04-12,1129.1855177036202
2001-04-13,1129.1855177036202
2001-04-16,1129.2650797203198
2001-04-17,1127.9492333689989
2001-04-18,1139.999012039334
2001-04-19,1135.1455232084134
2001-04-20,1127.9233551443594
2001-04-23,1115.1470717285822
2001-04-24,1129.1054248885387
2001-04-25,1118.4493832289722
2001-04-26,1117.4399492813081
2001-04-27,1127.3442833901745
2001-04-30,1140.711080621368
2001-05-01,1138.0739863064741
2001-05-02,1143.4387292524673
2001-05-03,1130.080573224128
2001-05-04,1133.8169938046487
2001-05-07,1149.6612555459928
2001-05-08,1144.533895418367
2001-05-09,1134.1507247485688
2001-05-10,1155.8482482041318
2001-05-11,1159.9020337258266
2001-05-14,1150.3693316461945
2001-05-15,1165.6986837865757
2001-05-16,1167.5254850504462
2001-05-17,1179.129557217983
2001-05-18,1179.3760034110846
2001-05-21,1184.374670022353
2001-05-22,1190.999764756615
2001-05-23,1194.6005679152374
2001-05-24,1196.1616416715021
2001-05-25,1192.6674225926224
2001-05-28,1187.790217411676
2001-05-29,1182.98466614537
2001-05-30,1173.8216236158496
2001-05-31,1169.9079680986076
2001-06-01,1174.53770835193
2001-06-04,1175.6269383255583
2001-06-05,1190.5666459837673
2001-06-06,1182.8170970234949
2001-06-07,1181.6730396565906
2001-06-08,1175.1171439704758
2001-06-11,1170.1814803209431
2001-06-12,1150.9185932136684
2001-06-13,1158.2914194860844
2001-06-14,1139.7434467248188
2001-06-15,1134.504261549892
2001-06-18,1128.851447012259
2001-06-19,1131.218636004291
2001-06-20,1120.9515952013446
2001-06-21,1122.2834134273505
2001-06-22,1117.7284042458966
2001-06-25,1117.4951085635319
2001-06-26,1100.5953186938457
2001-06-27,1090.8517438367387
2001-06-28,1115.6503371898423
2001-06-29,1122.8741185640415
2001-07-02,1136.4299977078626
2001-07-03,1127.1123168060765
2001-07-04,1120.8036917164795
2001-07-05,1108.8109940205763
2001-07-06,1086.3630327422782
2001-07-09,1085.725632926006
2001-07-10,1075.5179670623686
2001-07-11,1063.0511328019984
2001-07-12,1086.207665048542
2001-07-13,1088.605921095224
2001-07-16,1089.2589656794705
2001-07-17,1081.5102982431927
2001-07-18,1080.1792666592798
2001-07-19,1101.2246289107259
2001-07-20,1092.6050635764195
2001-07-23,1092.9289020768558
2001-07-24,1065.4419991500577
2001-07-25,1049.4968517089055
2001-07-26,1049.9029419012777
2001-07-27,1064.5395919970767
2001-07-30,1071.48800562436
2001-07-31,1076.142672574755
2001-08-01,1084.7124071884355
2001-08-02,1089.2380644853342
2001-08-03,1079.7932182552086
2001-08-06,1083.6463936741752
2001-08-07,1085.1642017065135
2001-08-08,1082.6541188104172
2001-08-09,1059.4798542418685
2001-08-10,1041.2243411833433
2001-08-13,1050.9507125473567
2001-08-14,1073.437405116534
2001-08-15,1071.7806084803026
2001-08-16,1060.9332978273587
2001-08-17,1052.4374823260198
2001-08-20,1047.8393494093211
2001-08-21,1060.8944376404609
2001-08-22,1046.632934987828
2001-08-23,1038.4533998651098
2001-08-24,1055.4434122126338
2001-08-27,1062.5104420644084
2001-08-28,1045.2496143500482
2001-08-29,1032.8459239977963
2001-08-30,1023.6264674874207
2001-08-31,1030.52746389825
2001-09-03,1009.4383283187776
2001-09-04,1025.403797572452
2001-09-05,1021.0944913225895
2001-09-06,1000.158433726087
2001-09-07,976.3655841261757
2001-09-10,956.6798259801626
2001-09-11,888.1186606464363
2001-09-12,904.0745328582477
2001-09-13,915.175270806758
2001-09-14,875.015345377954
2001-09-17,913.3845663825213
2001-09-18,905.2759215397663
2001-09-19,889.7284394212853
2001-09-20,854.5948950222777
2001-09-21,829.0885108581623
2001-09-24,873.367585221931
2001-09-25,898.4990949959064
2001-09-26,906.4046644375109
2001-09-27,917.3791644246503
2001-09-28,951.792989257105
2001-10-01,931.5510180261526
2001-10-02,924.4752873335352
2001-10-03,915.9957299582192
2001-10-04,938.1992989818677
2001-10-05,929.3949901829477
2001-10-08,931.4911854004779
2001-10-09,927.9778958822454
2001-10-10,935.2997776352951
2001-10-11,957.2081862596223
2001-10-12,948.1244693834548
2001-10-15,940.8467807745828
2001-10-16,941.7416286515327
2001-10-17,946.4541852908666
2001-10-18,955.3019275798214
2001-10-19,952.7580995521315
2001-10-22,969.3727723067866
2001-10-23,988.6779871303306
2001-10-24,990.4126176940596
2001-10-25,978.1507675862475
2001-10-26,994.3256383319972
2001-10-29,977.6303090788643
2001-10-30,956.3883191030942
2001-10-31,969.2285482268536
2001-11-01,969.6706755537781
2001-11-02,973.2318318306402
2001-11-05,990.3566019962806
2001-11-06,991.7580416120783
2001-11-07,995.9052656269699
2001-11-08,1023.5377179537629
2001-11-09,1016.8249169583614
2001-11-12,1000.7728037379029
2001-11-13,1023.6082791906808
2001-11-14,1030.6038552911489
2001-11-15,1053.5313376998556
2001-11-16,1059.1539102827032
2001-11-19,1070.2380519469857
2001-11-20,1053.3432124527558
2001-11-21,1054.6606661681571
2001-11-22,1062.4389075144254
2001-11-23,1044.6921487457337
2001-11-26,1046.2689728248429
2001-11-27,1040.228254178376
2001-11-28,1024.8218671393354
2001-11-29,1021.0860550670078
2001-11-30,1009.8655019830759
2001-12-03,1008.8848782820767
2001-12-04,1030.3993797427377
2001-12-05,1051.317895857603
2001-12-06,1056.6895580934056
2001-12-07,1050.977197381433
2001-12-10,1032.5498835253236
2001-12-11,1029.2017421212797
2001-12-12,1028.6813191802592
2001-12-13,1018.932386646725
2001-12-14,1007.2760275805963
2001-12-17,1025.4472992482395
2001-12-18,1019.7886301759968
2001-12-19,1005.7394523575689
2001-12-20,1021.1840200277204
2001-12-21,1031.8070782374987
2001-12-24,1019.8280392231987
2001-12-25,1019.8280392231987
2001-12-26,1018.7465285544215
2001-12-27,1025.6855493714565
2001-12-28,1028.3883811213752
2001-12-31,1029.804158423178
2002-01-01,1029.804158423178
2002-01-02,1022.9756993476917
2002-01-03,1033.0481782120598
2002-01-04,1042.4067109762225
2002-01-07,1043.3874083801425
2002-01-08,1029.2627468074045
2002-01-09,1036.8307927327078
2002-01-10,1032.1012512021086
2002-01-11,1042.2312857648387
2002-01-14,1019.8521852254567
2002-01-15,1017.1805541055086
2002-01-16,1014.0756201084598
2002-01-17,1029.25518426187
2002-01-18,1020.4261434515706
2002-01-21,1011.8715147834416
2002-01-22,1015.2758023110471
2002-01-23,1016.0483792874312
2002-01-24,1031.895419869727
2002-01-25,1033.3358996271015
2002-01-28,1038.1249849460885
2002-01-29,1020.7741015947336
2002-01-30,997.876031748257
2002-01-31,997.5598526012988
2002-02-01,990.5507718641896
2002-02-04,984.8360880489276
2002-02-05,977.7575119960248
2002-02-06,972.367108199811
2002-02-07,992.2444511484512
2002-02-08,994.0528700550145
2002-02-11,997.3544514225039
2002-02-12,992.5177874523941
2002-02-13,1001.2760069518923
2002-02-14,1015.9344437203466
2002-02-15,1015.6001067901641
2002-02-18,1007.4280345862784
2002-02-19,985.0853512220845
2002-02-20,976.1843042552687
2002-02-21,981.4690298314038
2002-02-22,971.8362414648763
2002-02-25,981.1986160736017
2002-02-26,980.2199119751461
2002-02-27,999.770116812694
2002-02-28,1003.5212054820328
2002-03-01,1005.9651794760674
2002-03-04,1025.9031094615932
2002-03-05,1021.7511404695307
2002-03-06,1025.850602096554
2002-03-07,1040.119024977328
2002-03-08,1054.0778332176683
2002-03-11,1044.9270549340072
2002-03-12,1035.640225808324
2002-03-13,1042.4302452821887
2002-03-14,1053.332888444689
2002-03-15,1058.2244613153991
2002-03-18,1066.213041897043
2002-03-19,1064.4140890527497
2002-03-20,1061.4080246101232
2002-03-21,1058.1542054006284
2002-03-22,1061.9301539205735
2002-03-25,1061.6572618716962
2002-03-26,1061.8168271610473
2002-03-27,1065.091441758485
2002-03-28,1070.40014727841
2002-03-29,1070.40014727841
2002-04-01,1073.9916800900762
2002-04-02,1073.7908281139273
2002-04-03,1084.7084920031116
2002-04-04,1083.3795491241463
2002-04-05,1077.9773845451014
2002-04-08,1065.8937422413405
2002-04-09,1073.7617984421763
2002-04-10,1077.6844287070774
2002-04-11,1067.0883475404928
2002-04-12,1064.4377284602797
2002-04-15,1066.1338770992327
2002-04-16,1078.115634549018
2002-04-17,1082.0193131656788
2002-04-18,1080.245991277832
2002-04-19,1077.272709350958
2002-04-22,1077.8979124760522
2002-04-23,1074.203966198944
2002-04-24,1076.0672458786687
2002-04-25,1063.0183717825046
2002-04-26,1049.7925957119025
2002-04-29,1057.12312203272
2002-04-30,1058.6560586203104
2002-05-01,1062.8999492128683
2002-05-02,1062.080356036874
2002-05-03,1067.8894397659421
2002-05-06,1062.3796193585529
2002-05-07,1046.7402947018998
2002-05-08,1069.6458018418384
2002-05-09,1071.9064093601778
2002-05-10,1062.4653546732918
2002-05-13,1067.8813629845818
2002-05-14,1077.045317102998
2002-05-15,1086.7857219416578
2002-05-16,1089.6386432384381
2002-05-17,1084.6197510233224
2002-05-20,1081.0047784575258
2002-05-21,1083.8246991854448
2002-05-22,1075.4288074138653
2002-05-23,1068.674288128285
2002-05-24,1066.690796470352
2002-05-27,1072.2617096543056
2002-05-28,1065.8093922275884
2002-05-29,1063.9255974819018
