Date,SWEDEN VALUE WEIGHTED
2005-04-26,1852.3797173528071
2005-04-27,1803.5168266787161
2005-04-28,1779.629661578541
2005-04-29,1775.368115638453
2005-05-02,1794.0073298703053
2005-05-03,1792.4212319743701
2005-05-04,1793.8922608248877
2005-05-05,1795.1662372212108
2005-05-06,1809.7593469197834
2005-05-09,1814.100645820071
2005-05-10,1803.1047649467355
2005-05-11,1793.7898753361321
2005-05-12,1808.2658275059769
2005-05-13,1833.5029684892208
2005-05-16,1827.4319694421013
2005-05-17,1833.9642575595838
2005-05-18,1852.969003620566
2005-05-19,1857.8354743693872
2005-05-20,1864.4083817635778
2005-05-23,1864.7408944072345
2005-05-24,1868.0280061318738
2005-05-25,1869.1066902534844
2005-05-26,1883.1770848261094
2005-05-27,1888.5430747067223
2005-05-30,1895.483018434185
2005-05-31,1899.7713746715988
2005-06-01,1906.6604722492739
2005-06-02,1894.249828113224
2005-06-03,1888.9476797054979
2005-06-06,1889.0733100853354
2005-06-07,1904.0255011037075
2005-06-08,1898.714501604243
2005-06-09,1892.979514282126
2005-06-10,1895.8502176531333
2005-06-13,1888.6606700339669
2005-06-14,1906.3176390121014
2005-06-15,1897.8401773492362
2005-06-16,1911.466098051759
2005-06-17,1926.515930484588
2005-06-20,1920.684697148853
2005-06-21,1928.6705429686865
2005-06-22,1922.8495137813825
2005-06-23,1923.6605494230741
2005-06-24,1919.6185009775188
2005-06-27,1880.485087441807
2005-06-28,1887.8810573866333
2005-06-29,1896.200895204808
2005-06-30,1899.900075563407
2005-07-01,1911.4925232466437
2005-07-04,1916.849167291416
2005-07-05,1927.444629683867
2005-07-06,1933.3382274859591
2005-07-07,1899.3739185681304
2005-07-08,1920.3889252134718
2005-07-11,1941.9857872380417
2005-07-12,1946.0754781661853
2005-07-13,1975.2555761852177
2005-07-14,1972.9043095741536
2005-07-15,1971.0418240086574
2005-07-18,1974.5128278669865
2005-07-19,1983.9567243576541
2005-07-20,1963.2779764696115
2005-07-21,1983.7362935367426
2005-07-22,1992.2406099715417
2005-07-25,1985.6777208870928
2005-07-26,1987.1465029186345
2005-07-27,2004.3169258406062
2005-07-28,2007.6251774798188
2005-07-29,2001.7688077101918
2005-08-01,2003.1490168860105
2005-08-02,2032.4338486575346
2005-08-03,2025.9269811875733
2005-08-04,2028.7640917590907
2005-08-05,2019.6955508727656
2005-08-08,2023.7467043989577
2005-08-09,2025.9807681137584
2005-08-10,2050.3488362334588
2005-08-11,2046.9415739887068
2005-08-12,2037.6519254406576
2005-08-15,2039.7998634742967
2005-08-16,2032.9734507793225
2005-08-17,2028.5877491999488
2005-08-18,2030.2832308740797
2005-08-19,2037.6101549793245
2005-08-22,2040.6058566823317
2005-08-23,2024.769932757738
2005-08-24,2000.7988485700334
2005-08-25,1980.5648257181558
2005-08-26,1967.1468818975134
2005-08-29,1976.7816695278386
2005-08-30,1969.8781908323222
2005-08-31,1994.07018311677
2005-09-01,2002.3665416351866
2005-09-02,2016.1525676145443
2005-09-05,2017.863864519638
2005-09-06,2026.4814102877504
2005-09-07,2035.4382950538727
2005-09-08,2020.2540342809498
2005-09-09,2036.1217615641579
2005-09-12,2044.2126556806209
2005-09-13,2036.4370884735433
2005-09-14,2047.9772165479626
2005-09-15,2044.4466667139795
2005-09-16,2054.537160479
2005-09-19,2054.678140688009
2005-09-20,2058.8083041595632
2005-09-21,2035.9016142988419
2005-09-22,2041.1160386495192
2005-09-23,2037.1132399839148
2005-09-26,2063.7609219817996
2005-09-27,2067.626084347221
2005-09-28,2087.808518257662
2005-09-29,2098.0509387320767
2005-09-30,2115.659043741241
2005-10-03,2132.995512238472
2005-10-04,2127.881760299119
2005-10-05,2114.291621925991
2005-10-06,2084.794170775215
2005-10-07,2079.3564083654264
2005-10-10,2088.265916245704
2005-10-11,2091.0093037516317
2005-10-12,2070.29360556166
2005-10-13,2033.6788354040439
2005-10-14,2025.0940977882733
2005-10-17,2015.7480168007737
2005-10-18,2014.8567923401386
2005-10-19,1977.0337831840482
2005-10-20,1983.1810355393623
2005-10-21,1965.274715723744
2005-10-24,1984.2809380093418
2005-10-25,2016.9623337395817
2005-10-26,2023.0809967557043
2005-10-27,2002.8015099236293
2005-10-28,1999.2745522726943
2005-10-31,2044.5324335204036
2005-11-01,2043.1598133627238
2005-11-02,2039.9946586850915
2005-11-03,2065.9344580441643
2005-11-04,2065.2971727530357
2005-11-07,2074.689656298007
2005-11-08,2085.3875687396267
2005-11-09,2080.928570011349
2005-11-10,2073.2664104122036
2005-11-11,2124.0739662760516
2005-11-14,2121.134710608819
2005-11-15,2102.562799399465
2005-11-16,2105.199806135726
2005-11-17,2114.966078365322
2005-11-18,2124.0147657616585
2005-11-21,2143.2325671602603
2005-11-22,2140.644863400283
2005-11-23,2151.8096260279117
2005-11-24,2142.7323220230346
2005-11-25,2153.207972677921
2005-11-28,2159.0542878742467
2005-11-29,2140.8829191369805
2005-11-30,2119.353143470328
2005-12-01,2162.994012427468
2005-12-02,2193.141844712416
2005-12-05,2176.6979658798937
2005-12-06,2209.1416335322556
2005-12-07,2202.7758608819736
2005-12-08,2207.0406655135325
2005-12-09,2212.472232314969
2005-12-12,2204.859881468533
2005-12-13,2210.5676736592723
2005-12-14,2200.895876820548
2005-12-15,2186.4528432383927
2005-12-16,2206.791351988548
2005-12-19,2216.3477251813442
2005-12-20,2224.226950404264
2005-12-21,2237.2720080725435
2005-12-22,2232.9186649362555
2005-12-23,2253.3421824112934
2005-12-26,2253.3421824112934
2005-12-27,2267.381770370934
2005-12-28,2274.1612681449337
2005-12-29,2285.612691593667
2005-12-30,2276.172640889313
2006-01-02,2283.390149826719
2006-01-03,2300.1107198289656
2006-01-04,2314.60548576754
2006-01-05,2315.3269025183795
2006-01-06,2317.9297713326155
2006-01-09,2332.0400281802667
2006-01-10,2304.928206632109
2006-01-11,2321.368716917278
2006-01-12,2329.914864608714
2006-01-13,2310.948039195933
2006-01-16,2312.218639248484
2006-01-17,2298.588868841877
2006-01-18,2253.969332660619
2006-01-19,2255.1822305045757
2006-01-20,2248.0791724602686
2006-01-23,2257.9523135810787
2006-01-24,2247.5961687914414
2006-01-25,2267.659990054699
2006-01-26,2286.3448043581775
2006-01-27,2315.6597693700464
2006-01-30,2320.171631630173
2006-01-31,2327.892708541879
2006-02-01,2347.629916776631
2006-02-02,2343.6266169179494
2006-02-03,2323.381708237337
2006-02-06,2330.318062810428
2006-02-07,2314.082600352523
2006-02-08,2338.196343034581
2006-02-09,2363.938430802775
2006-02-10,2344.0262316747767
2006-02-13,2342.57662531785
2006-02-14,2355.064549191263
2006-02-15,2355.0975789540094
2006-02-16,2360.830738593512
2006-02-17,2368.9190906541307
2006-02-20,2381.2181307447086
2006-02-21,2394.59334275105
2006-02-22,2415.8655230543995
2006-02-23,2410.3756773466753
2006-02-24,2431.8337261537454
2006-02-27,2435.192257077654
2006-02-28,2386.39961401248
2006-03-01,2412.0271532249444
2006-03-02,2404.1866150526043
2006-03-03,2420.366389372199
2006-03-06,2434.143492990209
2006-03-07,2410.375217452792
2006-03-08,2388.816027086892
2006-03-09,2419.212223856138
2006-03-10,2436.3941478068105
2006-03-13,2446.9997184194417
2006-03-14,2454.3453517824664
2006-03-15,2466.0173555609144
2006-03-16,2482.2240032357204
2006-03-17,2497.383234668122
2006-03-20,2510.838768525335
2006-03-21,2506.7805610222176
2006-03-22,2510.530245810814
2006-03-23,2536.5055038208384
2006-03-24,2551.839944464441
2006-03-27,2551.1307812140885
2006-03-28,2536.6016103234274
2006-03-29,2542.9328804494844
2006-03-30,2563.72080164991
2006-03-31,2546.977785563852
2006-04-03,2603.8884835659974
2006-04-04,2595.725943594245
2006-04-05,2617.9904609924643
2006-04-06,2613.8446707079115
2006-04-07,2595.624687162222
2006-04-10,2592.011651104186
2006-04-11,2577.3126079389986
2006-04-12,2573.7074594691994
2006-04-13,2580.546579400091
2006-04-14,2580.546579400091
2006-04-17,2585.667062303588
2006-04-18,2576.899640044027
2006-04-19,2622.0713956883387
2006-04-20,2635.0094362777713
2006-04-21,2642.7610258985983
2006-04-24,2624.4505489954627
2006-04-25,2623.8818703580473
2006-04-26,2635.541844267039
2006-04-27,2614.829978490642
2006-04-28,2597.403704457645
2006-05-01,2602.936923795822
2006-05-02,2618.342675459374
2006-05-03,2611.2104245544547
2006-05-04,2626.8284036435157
2006-05-05,2650.085130071381
2006-05-08,2648.893918533124
2006-05-09,2649.418079789752
2006-05-10,2643.948583534474
2006-05-11,2619.2134076369753
2006-05-12,2543.998415303542
2006-05-15,2490.157584490347
2006-05-16,2489.5973968849635
2006-05-17,2383.5894910103702
2006-05-18,2357.4474507030523
2006-05-19,2372.5029118544467
2006-05-22,2250.0467674807737
2006-05-23,2380.8567060041282
2006-05-24,2333.3566276208353
2006-05-25,2333.1733222229223
2006-05-26,2434.3522372835405
2006-05-29,2436.6089977601832
2006-05-30,2358.565377463282
2006-05-31,2382.8788011299216
2006-06-01,2420.477619179102
2006-06-02,2414.870326352733
2006-06-05,2413.1249399500257
2006-06-06,2408.4859380159273
2006-06-07,2355.853805714675
2006-06-08,2242.5600279047426
2006-06-09,2301.5888083183963
2006-06-12,2261.1489696981644
2006-06-13,2178.7288911164774
2006-06-14,2225.0043444336143
2006-06-15,2303.141871603254
2006-06-16,2262.084636623373
2006-06-19,2293.3428083037543
2006-06-20,2302.4462771701105
2006-06-21,2318.8827667757187
2006-06-22,2321.7878963397193
2006-06-23,2323.967817409531
2006-06-26,2326.925141895052
2006-06-27,2283.12390061436
2006-06-28,2282.671498071002
2006-06-29,2345.9580973672078
2006-06-30,2395.148927608148
2006-07-03,2404.0860959286188
2006-07-04,2431.0349549130215
2006-07-05,2395.623854071882
2006-07-06,2418.5518172893944
2006-07-07,2398.0282392100808
2006-07-10,2400.8681671536333
2006-07-11,2376.9141402591717
2006-07-12,2375.4140957788272
2006-07-13,2329.943012512848
2006-07-14,2293.23471103605
2006-07-17,2262.362434386528
2006-07-18,2234.9425512934044
2006-07-19,2334.1169042024444
2006-07-20,2333.0746797385714
2006-07-21,2299.592544869161
2006-07-24,2334.151141602962
2006-07-25,2325.5872821367325
2006-07-26,2360.530805944309
2006-07-27,2395.907689306322
2006-07-28,2402.911623756732
2006-07-31,2394.40453634361
2006-08-01,2359.7376298526224
2006-08-02,2391.7412229565207
2006-08-03,2376.43865370503
2006-08-04,2389.427393149512
2006-08-07,2362.303130910139
2006-08-08,2368.5857210912054
2006-08-09,2389.0801425360505
2006-08-10,2351.304209363028
2006-08-11,2362.5213003745075
2006-08-14,2374.590656522157
2006-08-15,2408.438347751387
2006-08-16,2431.9445253265217
2006-08-17,2469.6691462669737
2006-08-18,2459.5204506680493
2006-08-21,2460.195119050251
2006-08-22,2477.4778845229166
2006-08-23,2455.119619365759
2006-08-24,2450.6816228838966
2006-08-25,2441.377938466216
2006-08-28,2451.7234735430816
2006-08-29,2469.995841098488
2006-08-30,2482.672427284111
2006-08-31,2475.9857406657707
2006-09-01,2472.2883622511085
2006-09-04,2522.010889841939
2006-09-05,2516.208485636359
2006-09-06,2500.6873596668797
2006-09-07,2465.5604437569036
2006-09-08,2504.266405477269
2006-09-11,2495.5650348737195
2006-09-12,2545.783273946533
2006-09-13,2579.1316212670536
2006-09-14,2601.280398519639
2006-09-15,2601.1915382683474
2006-09-18,2627.753272052602
2006-09-19,2616.525271436501
2006-09-20,2633.429228352419
2006-09-21,2637.1804673892684
2006-09-22,2593.910259051366
2006-09-25,2559.8081059227698
2006-09-26,2577.9820595000815
2006-09-27,2622.292354202794
2006-09-28,2626.1013140599543
2006-09-29,2617.2247331207477
2006-10-02,2610.564146091405
2006-10-03,2589.87452817907
2006-10-04,2621.01131493481
2006-10-05,2674.0495123490896
2006-10-06,2678.0518145002216
2006-10-09,2678.4877407063254
2006-10-10,2706.2294471944147
2006-10-11,2723.386417372924
2006-10-12,2767.4928996295453
2006-10-13,2753.21932425745
2006-10-16,2763.3471813793362
2006-10-17,2720.167614931453
2006-10-18,2755.3705155970033
2006-10-19,2748.40192152588
2006-10-20,2776.2564960006057
2006-10-23,2790.1573776046334
2006-10-24,2787.8513084387178
2006-10-25,2788.353357407964
2006-10-26,2777.697156523166
2006-10-27,2768.3687749629944
2006-10-30,2746.461908288964
2006-10-31,2756.175483227568
2006-11-01,2788.13870233387
2006-11-02,2763.977409349376
2006-11-03,2774.4347533598384
2006-11-06,2822.007581281255
2006-11-07,2838.277641991215
2006-11-08,2841.6114426209115
2006-11-09,2849.9823833433184
2006-11-10,2840.050299261892
2006-11-13,2854.297201562898
2006-11-14,2854.9698297747536
2006-11-15,2887.7729638574538
2006-11-16,2879.1502794769167
2006-11-17,2844.4705990571
2006-11-20,2852.5549050063178
2006-11-21,2856.084033588315
2006-11-22,2864.931205236462
2006-11-23,2870.389520080481
2006-11-24,2833.046398835316
2006-11-27,2753.9344738458567
2006-11-28,2743.00723301122
2006-11-29,2793.9441790600627
2006-11-30,2761.9084741034453
2006-12-01,2752.8395059380937
2006-12-04,2795.917223477937
2006-12-05,2828.7872459987266
2006-12-06,2815.5106831930534
2006-12-07,2848.948055136091
2006-12-08,2843.756804906621
2006-12-11,2878.9282141041986
2006-12-12,2952.4708351823506
2006-12-13,2937.322603932703
2006-12-14,2939.020488037137
2006-12-15,2968.110296937815
2006-12-18,2969.037463016083
2006-12-19,2951.7536792352703
2006-12-20,2987.150037665638
2006-12-21,3007.4051430771265
2006-12-22,3007.0777862423247
2006-12-25,3007.0777862423247
2006-12-26,2998.508384292806
2006-12-27,3018.6976416189605
2006-12-28,3016.7074922015468
2006-12-29,3017.1952178727347
2007-01-01,3017.1952178727347
2007-01-02,3060.661225961875
2007-01-03,3039.739110135936
2007-01-04,2986.0245037394443
2007-01-05,2989.598659696602
2007-01-08,2977.7415663826255
2007-01-09,2972.6462549865505
2007-01-10,2939.7367664072895
2007-01-11,3012.9883344157092
2007-01-12,3024.8958086790203
2007-01-15,3069.5025657236233
2007-01-16,3067.3630253756623
2007-01-17,3069.1111274654118
2007-01-18,3058.959539798438
2007-01-19,3080.9567383812255
2007-01-22,3083.2055032430826
2007-01-23,3080.4069209860677
2007-01-24,3097.3839338099338
2007-01-25,3106.4890243728373
2007-01-26,3076.277253909659
2007-01-29,3097.343388454694
2007-01-30,3128.391080005124
2007-01-31,3112.043679101584
2007-02-01,3128.6352483450028
2007-02-02,3115.996614685973
2007-02-05,3109.4176171827276
2007-02-06,3128.5320840296167
2007-02-07,3154.0983037915257
2007-02-08,3130.378671893211
2007-02-09,3154.8474549431794
2007-02-12,3104.147333209116
2007-02-13,3103.871063405248
2007-02-14,3180.1658145592764
2007-02-15,3161.922138014453
2007-02-16,3148.8438709935763
2007-02-19,3177.366644989322
2007-02-20,3142.3840472173943
2007-02-21,3122.7715056801912
2007-02-22,3130.128478476873
2007-02-23,3149.2979877607927
2007-02-26,3197.16897561964
2007-02-27,3082.978920756994
2007-02-28,3003.44523695184
2007-03-01,2972.3739219096424
2007-03-02,3003.5038292601503
2007-03-05,2962.524897932899
2007-03-06,2976.8832846767773
2007-03-07,3021.8739439438
2007-03-08,3063.877989503906
2007-03-09,3065.3210972178517
2007-03-12,3078.4113331614685
2007-03-13,3043.7977462111057
2007-03-14,2937.298160149014
2007-03-15,3032.564866037037
2007-03-16,3023.0081635170686
2007-03-19,3075.942812271955
2007-03-20,3105.2209081981364
2007-03-21,3127.2153890451423
2007-03-22,3172.3657792575914
2007-03-23,3174.6729833225722
2007-03-26,3132.6086481373404
2007-03-27,3143.610197714867
2007-03-28,3109.6489258893776
2007-03-29,3157.7869941008958
2007-03-30,3160.796638869294
2007-04-02,3186.6456771142794
2007-04-03,3234.7718159527276
2007-04-04,3235.831258353934
2007-04-05,3253.397799513034
2007-04-06,3253.397799513034
2007-04-09,3248.6744132076515
2007-04-10,3293.476910103794
2007-04-11,3280.952730833248
2007-04-12,3296.822857768972
2007-04-13,3310.105455200423
2007-04-16,3373.19545225769
2007-04-17,3381.6190170798195
2007-04-18,3352.3997584860895
2007-04-19,3338.3456085758057
2007-04-20,3395.881581099649
2007-04-23,3396.373123330483
2007-04-24,3353.481756322879
2007-04-25,3394.998108366999
2007-04-26,3421.4148932961725
2007-04-27,3410.3796174671816
2007-04-30,3425.63583605642
2007-05-01,3435.4126177310154
2007-05-02,3438.8124661817524
2007-05-03,3400.300967600393
2007-05-04,3419.067224437793
2007-05-07,3443.839082443184
2007-05-08,3343.544801497462
2007-05-09,3333.71353684338
2007-05-10,3280.933759194206
2007-05-11,3336.4361604778546
2007-05-14,3376.4352060985334
2007-05-15,3396.225801350653
2007-05-16,3400.5155967758683
2007-05-17,3388.1661390525155
2007-05-18,3416.027527085737
2007-05-21,3407.494060637893
2007-05-22,3408.935489143495
2007-05-23,3468.065964239768
2007-05-24,3450.5118153717117
2007-05-25,3431.9162697706743
2007-05-28,3453.965956125202
2007-05-29,3413.6432298529817
2007-05-30,3374.448428563121
2007-05-31,3422.7380314546745
2007-06-01,3451.8842289239437
2007-06-04,3430.877678142375
2007-06-05,3434.0862662354198
2007-06-06,3427.1041141528713
2007-06-07,3305.114822365256
2007-06-08,3307.5583998108627
2007-06-11,3322.2090977686626
2007-06-12,3255.711172923245
2007-06-13,3276.372469721645
2007-06-14,3322.77937913182
2007-06-15,3350.170039159135
2007-06-18,3373.1998467614494
2007-06-19,3354.4717428826057
2007-06-20,3425.4442142752173
2007-06-21,3361.366811399087
2007-06-22,3370.0404704197963
2007-06-25,3345.9181889116257
2007-06-26,3312.091259065998
2007-06-27,3304.527243399682
2007-06-28,3364.344202039797
2007-06-29,3344.3979068204912
2007-07-02,3343.688586133355
2007-07-03,3412.4355358634893
2007-07-04,3443.864204621621
2007-07-05,3427.176855154757
2007-07-06,3441.596682461332
2007-07-09,3467.889505820533
2007-07-10,3446.755351491946
2007-07-11,3449.964797965669
2007-07-12,3502.7387040837966
2007-07-13,3511.8122347424487
2007-07-16,3529.108632196736
2007-07-17,3494.311141402295
2007-07-18,3479.7025486625394
2007-07-19,3505.522557196759
2007-07-20,3454.7106557860857
2007-07-23,3477.276416996063
2007-07-24,3423.82848455814
2007-07-25,3372.8003003309263
2007-07-26,3251.990400778208
2007-07-27,3269.6540250090297
2007-07-30,3306.9603054341037
2007-07-31,3337.232819528798
2007-08-01,3259.635067907836
2007-08-02,3313.7606559168685
2007-08-03,3266.59168350923
2007-08-06,3207.347150919358
2007-08-07,3240.3860180299253
2007-08-08,3308.1427325842774
2007-08-09,3221.8737942324988
2007-08-10,3110.0112838577093
2007-08-13,3182.379417696142
2007-08-14,3145.682722755119
2007-08-15,3105.8745907829407
2007-08-16,2998.7289375744526
2007-08-17,3081.1112079880604
2007-08-20,3097.9314093053827
2007-08-21,3071.1625710527064
2007-08-22,3129.6529849897793
2007-08-23,3149.0833213141646
2007-08-24,3184.7076771201127
2007-08-27,3159.75471520932
2007-08-28,3077.7295807742125
2007-08-29,3119.1985571998093
2007-08-30,3148.004613991223
2007-08-31,3178.6919460916497
2007-09-03,3208.700244986075
2007-09-04,3220.2947075033303
2007-09-05,3142.279541904574
2007-09-06,3147.972995595272
2007-09-07,3063.9212720615997
2007-09-10,3028.3194674159226
2007-09-11,3107.699869610264
2007-09-12,3145.686941265199
2007-09-13,3189.5126150642236
2007-09-14,3139.0476907367884
2007-09-17,3084.7046610672346
2007-09-18,3132.3305108059394
2007-09-19,3256.04033919996
2007-09-20,3214.8041247711185
2007-09-21,3232.820629510027
2007-09-24,3205.9514734992495
2007-09-25,3147.8334953683398
2007-09-26,3168.3075638076
2007-09-27,3237.134137444373
2007-09-28,3257.269383224476
2007-10-01,3281.6622980871693
2007-10-02,3285.1029445483814
2007-10-03,3312.3013946234432
2007-10-04,3314.9782719578257
2007-10-05,3361.241400313914
2007-10-08,3348.3399679253052
2007-10-09,3365.6586251931335
2007-10-10,3368.171877305439
2007-10-11,3405.7424792082143
2007-10-12,3387.9948309224656
2007-10-15,3354.107887068792
2007-10-16,3209.997018584296
2007-10-17,3212.410596600501
2007-10-18,3154.125513038082
2007-10-19,3104.6787252623035
2007-10-22,3021.6485837595023
2007-10-23,3097.168409628843
2007-10-24,3054.5987147086084
2007-10-25,3096.889210572497
2007-10-26,3111.138953637121
2007-10-29,3116.732958428049
2007-10-30,3102.9810559584957
2007-10-31,3130.3564246420115
2007-11-01,3067.9703895230996
2007-11-02,3020.8123474410263
2007-11-05,3019.5271704736624
2007-11-06,3037.8630286144426
2007-11-07,3008.8239089679814
2007-11-08,3000.5593100417236
2007-11-09,2917.505158156839
2007-11-12,2940.9447100692523
2007-11-13,2945.0679909880396
2007-11-14,2964.2404080993238
2007-11-15,2904.587747742534
2007-11-16,2880.4196229858467
2007-11-19,2804.0485151740054
2007-11-20,2820.18746611811
2007-11-21,2750.2257783339896
2007-11-22,2741.4644095562185
2007-11-23,2750.730323370918
2007-11-26,2780.341058325824
2007-11-27,2752.6499363398802
2007-11-28,2842.347263277522
2007-11-29,2838.9983128994186
2007-11-30,2854.482891857854
2007-12-03,2847.364877175584
2007-12-04,2779.00932053765
2007-12-05,2847.992733413581
2007-12-06,2858.506958198294
2007-12-07,2904.540301729201
2007-12-10,2933.650718326468
2007-12-11,2931.9765835562985
2007-12-12,2925.082339945462
2007-12-13,2842.158822239374
2007-12-14,2842.950168903434
2007-12-17,2750.9185262474352
2007-12-18,2738.3065144663633
2007-12-19,2730.2194986613013
2007-12-20,2718.6207247220545
2007-12-21,2774.9760063962567
2007-12-24,2765.8895620019716
2007-12-25,2765.8895620019716
2007-12-26,2778.794930677992
2007-12-27,2756.941243045954
2007-12-28,2783.2638445316443
2007-12-31,2784.1176141801798
2008-01-01,2784.1176141801798
2008-01-02,2727.3771034150154
2008-01-03,2726.181124260533
2008-01-04,2635.593441054579
2008-01-07,2620.824456147595
2008-01-08,2639.3528148169426
2008-01-09,2582.8519045953003
2008-01-10,2560.1321166033454
2008-01-11,2547.817369653298
2008-01-14,2594.035750682303
2008-01-15,2503.037035123228
2008-01-16,2476.716300806886
2008-01-17,2481.592819207869
2008-01-18,2441.1770495686555
2008-01-21,2327.343667031449
2008-01-22,2421.0042636312996
2008-01-23,2331.696698288121
2008-01-24,2431.4824380634523
2008-01-25,2443.1988111574374
2008-01-28,2401.8865988080884
2008-01-29,2437.104734592469
2008-01-30,2438.091612633393
2008-01-31,2413.0201041278533
2008-02-01,2476.9282934507332
2008-02-04,2502.9625822252624
2008-02-05,2411.024542180177
2008-02-06,2416.435924712396
2008-02-07,2355.991541319133
2008-02-08,2370.9097692526716
2008-02-11,2338.210765844123
2008-02-12,2449.685548812279
2008-02-13,2479.31015844524
2008-02-14,2488.95861737769
2008-02-15,2459.6220267650933
2008-02-18,2522.081113609092
2008-02-19,2545.375396204721
2008-02-20,2503.652886034713
2008-02-21,2524.2555053148935
2008-02-22,2483.7755742472878
2008-02-25,2536.973810799887
2008-02-26,2587.886925265395
2008-02-27,2586.8945792943255
2008-02-28,2533.3552228380568
2008-02-29,2515.7762770197533
2008-03-03,2496.7420940689544
2008-03-04,2433.1202976829745
2008-03-05,2488.1063463343353
2008-03-06,2449.6025813874876
2008-03-07,2408.8681313694815
2008-03-10,2375.3852745631953
2008-03-11,2418.1270872258087
2008-03-12,2464.5080863394187
2008-03-13,2427.277663278548
2008-03-14,2388.5955815986686
2008-03-17,2282.283012247742
2008-03-18,2363.7616790816346
2008-03-19,2343.462339198527
2008-03-20,2305.0722164481454
2008-03-21,2305.0722164481454
2008-03-24,2303.7000219424785
2008-03-25,2418.4360101348466
2008-03-26,2413.9984048726083
2008-03-27,2464.3284537777013
2008-03-28,2467.122261705551
2008-03-31,2465.219095919799
2008-04-01,2555.33916207428
2008-04-02,2614.932332477046
2008-04-03,2590.6596864388066
2008-04-04,2559.0822994383657
2008-04-07,2610.9050408429353
2008-04-08,2574.9072098123547
2008-04-09,2570.4581530317623
2008-04-10,2557.940217079394
2008-04-11,2517.4834360862637
2008-04-14,2493.631378522547
2008-04-15,2493.409148158399
2008-04-16,2560.801324642947
2008-04-17,2516.3866025806897
2008-04-18,2557.0858338823546
2008-04-21,2539.98141745104
2008-04-22,2529.529542260631
2008-04-23,2571.9003920555697
2008-04-24,2549.11114287214
2008-04-25,2638.312714177437
2008-04-28,2657.427033111348
2008-04-29,2620.7198594275587
2008-04-30,2622.2097132973654
2008-05-01,2617.9492471536623
2008-05-02,2669.5559679686216
2008-05-05,2676.0211295546133
2008-05-06,2684.7483966935406
2008-05-07,2731.0990571696966
2008-05-08,2730.826434424192
2008-05-09,2700.40399059257
2008-05-12,2721.8567908554433
2008-05-13,2724.042351640683
2008-05-14,2716.3266351948337
2008-05-15,2723.1045237668754
2008-05-16,2742.3572834481256
2008-05-19,2787.5724484386083
2008-05-20,2719.4040744534036
2008-05-21,2686.8412391749685
2008-05-22,2720.5471674280448
2008-05-23,2670.7232075882735
2008-05-26,2674.123093413478
2008-05-27,2661.387416718386
2008-05-28,2674.613661195648
2008-05-29,2671.691122518959
2008-05-30,2674.611677921019
2008-06-02,2634.0909646891014
2008-06-03,2646.025870683882
2008-06-04,2599.3744885552883
2008-06-05,2593.3376021683785
2008-06-06,2593.46352182762
2008-06-09,2512.455433121565
2008-06-10,2491.33656751064
2008-06-11,2448.9101802242285
2008-06-12,2470.9945382760566
2008-06-13,2480.389024810868
2008-06-16,2490.6189356658647
2008-06-17,2508.375453578182
2008-06-18,2438.459825500683
2008-06-19,2405.0349589531975
2008-06-20,2400.888543227057
2008-06-23,2348.625169204402
2008-06-24,2307.827246418976
2008-06-25,2348.04537178845
2008-06-26,2267.040204400973
2008-06-27,2214.9662326547873
2008-06-30,2202.837712263225
2008-07-01,2166.090946403054
2008-07-02,2186.5488117175873
2008-07-03,2196.1177977876073
2008-07-04,2165.3192737126174
2008-07-07,2197.8952097706942
2008-07-08,2145.7074048915356
2008-07-09,2187.90376576983
2008-07-10,2150.305585666684
2008-07-11,2091.818371333699
2008-07-14,2122.3245699294002
2008-07-15,2083.0993292747257
2008-07-16,2111.5962658966746
2008-07-17,2225.385365174607
2008-07-18,2299.127136549885
2008-07-21,2315.1893900384684
2008-07-22,2234.6448858959375
2008-07-23,2280.5543325747294
2008-07-24,2213.8402893047746
2008-07-25,2216.6174677405
2008-07-28,2194.948420564461
2008-07-29,2182.7021666128167
2008-07-30,2227.272760056096
2008-07-31,2224.209152397075
2008-08-01,2192.101511782372
2008-08-04,2178.7270844360432
2008-08-05,2280.8364476852375
2008-08-06,2334.940197211565
2008-08-07,2315.0878126366088
2008-08-08,2333.4852204098297
2008-08-11,2386.54037425116
2008-08-12,2372.9717640098006
2008-08-13,2306.7626133897056
2008-08-14,2312.518269800829
2008-08-15,2306.409124872624
2008-08-18,2309.6706229805936
2008-08-19,2192.4294927899296
2008-08-20,2201.6830475225897
2008-08-21,2194.3665360228306
2008-08-22,2274.563919652449
2008-08-25,2239.0593651867684
2008-08-26,2252.9683509315805
2008-08-27,2248.1808308541513
2008-08-28,2286.8695959860493
2008-08-29,2261.942117918632
2008-09-01,2269.490820295573
2008-09-02,2316.6355326241915
2008-09-03,2291.728281776028
2008-09-04,2210.8167289170433
2008-09-05,2149.1904763955636
2008-09-08,2251.9072918348807
2008-09-09,2226.108704940317
2008-09-10,2207.0204920157857
2008-09-11,2161.775342595599
2008-09-12,2222.76251853587
2008-09-15,2138.439008936247
2008-09-16,2075.4490956057807
2008-09-17,1996.8370488535456
2008-09-18,2008.5940778026768
2008-09-19,2214.5617043704497
2008-09-22,2169.7806164087415
2008-09-23,2110.1125328067214
2008-09-24,2095.784494024639
2008-09-25,2145.1153295972604
2008-09-26,2110.6716638398775
2008-09-29,1974.2842932460276
2008-09-30,1955.4586623996138
2008-10-01,1979.5924480248336
