Date,USA VALUE WEIGHTED
1999-12-13,1094.5740433086694
1999-12-14,1094.7132398585422
1999-12-15,1102.5722219006775
1999-12-16,1085.7981991257307
1999-12-17,1094.4856097591758
1999-12-20,1092.7161089364622
1999-12-21,1096.9499959254138
1999-12-22,1100.5225909308037
1999-12-23,1110.2639401421293
1999-12-24,1110.2639401421293
1999-12-27,1107.4504477123169
1999-12-28,1117.884008767969
1999-12-29,1124.4273214696664
1999-12-30,1129.9928248808055
1999-12-31,1132.101890399711
2000-01-03,1100.6533101184684
2000-01-04,1052.4206970015289
2000-01-05,1057.0019682815132
2000-01-06,1066.1456955551505
2000-01-07,1099.8595652922781
2000-01-10,1103.1875991963564
2000-01-11,1089.269775700063
2000-01-12,1093.366453058165
2000-01-13,1103.8115148999173
2000-01-14,1127.6477065742824
2000-01-17,1132.1770859371966
2000-01-18,1117.3717654775687
2000-01-19,1117.6690585387414
2000-01-20,1103.9837918932449
2000-01-21,1101.1677055828245
2000-01-24,1084.2303994195602
2000-01-25,1076.4705595998062
2000-01-26,1087.6680761964894
2000-01-27,1103.4732727514292
2000-01-28,1085.2849525564857
2000-01-31,1109.1830051912148
2000-02-01,1123.2390131070053
2000-02-02,1120.9005685278248
2000-02-03,1111.810413883326
2000-02-04,1112.2828585808118
2000-02-07,1108.1877145837764
2000-02-08,1102.9267589821068
2000-02-09,1077.938493224782
2000-02-10,1075.7829762469812
2000-02-11,1059.2880542974935
2000-02-14,1066.4532139205146
2000-02-15,1074.531635521276
2000-02-16,1064.1571068181267
2000-02-17,1055.704494544929
2000-02-18,1029.0962406317124
2000-02-21,1027.0631747594348
2000-02-22,1013.9816695731132
2000-02-23,1008.9726291086178
2000-02-24,1003.5631229108983
2000-02-25,1008.9129751777012
2000-02-28,1035.980464708631
2000-02-29,1051.0944101775124
2000-03-01,1052.3577262242538
2000-03-02,1056.9741251450898
2000-03-03,1077.8671990537823
2000-03-06,1061.223997229233
2000-03-07,1040.2410895475746
2000-03-08,1045.460805962937
2000-03-09,1047.500190724768
2000-03-10,1047.484267742107
2000-03-13,1045.1318726543057
2000-03-14,1035.3479143918782
2000-03-15,1066.8622716474022
2000-03-16,1118.181243175221
2000-03-17,1116.894066286994
2000-03-20,1111.6992191962095
2000-03-21,1133.8176682715832
2000-03-22,1143.3733429302654
2000-03-23,1154.3591658203486
2000-03-24,1151.8057568006536
2000-03-27,1148.8630213722374
2000-03-28,1146.2408665609269
2000-03-29,1168.8056217103483
2000-03-30,1163.9354396908489
2000-03-31,1169.6069577852966
2000-04-03,1196.2095753490876
2000-04-04,1189.229703305269
2000-04-05,1171.3237221453428
2000-04-06,1187.5204416249417
2000-04-07,1183.7611744215003
2000-04-10,1190.060805728926
2000-04-11,1193.9128892593085
2000-04-12,1196.790964069296
2000-04-13,1185.507204098875
2000-04-14,1119.497882514068
2000-04-17,1141.9622183063411
2000-04-18,1169.0493124765328
2000-04-19,1171.125080294748
2000-04-20,1184.4889419425228
2000-04-21,1184.4889419425228
2000-04-24,1193.066525796201
2000-04-25,1239.6952924175926
2000-04-26,1234.6606180936606
2000-04-27,1242.781236218188
2000-04-28,1231.8592497800275
2000-05-01,1246.4754464575906
2000-05-02,1239.9338796201675
2000-05-03,1236.1626275619958
2000-05-04,1232.9468527364236
2000-05-05,1243.8032154681885
2000-05-08,1248.7959669007273
2000-05-09,1231.4555773245415
2000-05-10,1204.8618421842525
2000-05-11,1235.1244902619933
2000-05-12,1241.8680097424729
2000-05-15,1252.979809036913
2000-05-16,1275.8035896175288
2000-05-17,1279.3572837885965
2000-05-18,1276.5243065620489
2000-05-19,1260.1815219273033
2000-05-22,1238.9207316034906
2000-05-23,1223.7156116471256
2000-05-24,1240.8238962111254
2000-05-25,1220.9933224026026
2000-05-26,1191.4161316417271
2000-05-29,1189.1044478679262
2000-05-30,1204.9463409477482
2000-05-31,1212.1140051569175
2000-06-01,1224.8632679846412
2000-06-02,1221.358847664566
2000-06-05,1213.0080512277134
2000-06-06,1187.5645819124518
2000-06-07,1196.964995183889
2000-06-08,1190.0602022486758
2000-06-09,1186.0356132465956
2000-06-12,1180.3288690881168
2000-06-13,1179.7300278910634
2000-06-14,1184.0561124837586
2000-06-15,1185.0581681976173
2000-06-16,1151.418260096092
2000-06-19,1162.3650427665712
2000-06-20,1157.1160511332164
2000-06-21,1168.0771467751679
2000-06-22,1165.9290255679655
2000-06-23,1167.2859338534895
2000-06-26,1172.0445360363376
2000-06-27,1165.091460452534
2000-06-28,1161.8014722848613
2000-06-29,1149.5677465200001
2000-06-30,1131.5714489599657
2000-07-03,1160.7600039531028
2000-07-04,1162.8374814566248
2000-07-05,1150.5136028256145
2000-07-06,1155.674742411557
2000-07-07,1177.447251438132
2000-07-10,1175.2235009572269
2000-07-11,1183.7423363081919
2000-07-12,1195.1636822288083
2000-07-13,1206.948103172593
2000-07-14,1207.4865732347687
2000-07-17,1203.6733760394736
2000-07-18,1200.7884212212928
2000-07-19,1208.0512111876387
2000-07-20,1216.33729894851
2000-07-21,1198.5445779021932
2000-07-24,1189.9792634366063
2000-07-25,1183.4524047379286
2000-07-26,1162.9017057642877
2000-07-27,1174.3704244093913
2000-07-28,1175.6258686609592
2000-07-31,1179.9776200796462
2000-08-01,1194.0986462870726
2000-08-02,1212.9776551058435
2000-08-03,1236.9108532009734
2000-08-04,1242.2731453677638
2000-08-07,1253.1222178044534
2000-08-08,1270.2232940006945
2000-08-09,1264.8137991981007
2000-08-10,1246.3662999477087
2000-08-11,1264.782605541971
2000-08-14,1277.9612069546486
2000-08-15,1256.3752690221474
2000-08-16,1253.9502785763962
2000-08-17,1254.9592508255798
2000-08-18,1260.1347809570038
2000-08-21,1270.4587367386446
2000-08-22,1280.2677891342762
2000-08-23,1284.2906606114498
2000-08-24,1271.811078210385
2000-08-25,1267.9985831936403
2000-08-28,1281.8742545907196
2000-08-29,1279.7360215904503
2000-08-30,1279.3294184469723
2000-08-31,1293.8402261334572
2000-09-01,1280.8453458086562
2000-09-04,1281.2012548188286
2000-09-05,1304.9362250859338
2000-09-06,1317.5306453095036
2000-09-07,1327.771801510419
2000-09-08,1339.0723215978762
2000-09-11,1352.3670465564808
2000-09-12,1351.377368894737
2000-09-13,1343.9010972854958
2000-09-14,1341.549287408057
2000-09-15,1328.0329309988126
2000-09-18,1321.7871963212194
2000-09-19,1323.0358352045748
2000-09-20,1317.9092718586137
2000-09-21,1311.3336286476435
2000-09-22,1278.6996751957583
2000-09-25,1287.901914927999
2000-09-26,1270.3903567657655
2000-09-27,1272.1114252631771
2000-09-28,1296.8326322241478
2000-09-29,1287.6000101009126
2000-10-02,1294.80306115023
2000-10-03,1300.7623226810638
2000-10-04,1308.1201735818631
2000-10-05,1313.1167661639256
2000-10-06,1291.7752501019952
2000-10-09,1287.5976199693328
2000-10-10,1279.6482439223396
2000-10-11,1253.445404750744
2000-10-12,1236.5498796447623
2000-10-13,1264.160974924574
2000-10-16,1282.8860029638229
2000-10-17,1262.3797042021536
2000-10-18,1262.2199603229415
2000-10-19,1303.3173902586648
2000-10-20,1307.5475498332044
2000-10-23,1311.8435194120163
2000-10-24,1324.5449236465388
2000-10-25,1323.5408260778074
2000-10-26,1320.3100715047954
2000-10-27,1320.4131452615702
2000-10-30,1354.9674386646548
2000-10-31,1366.1782589986137
2000-11-01,1344.7707713361708
2000-11-02,1341.5809576998024
2000-11-03,1329.908946363971
2000-11-06,1345.4453048926791
2000-11-07,1342.0722109484723
2000-11-08,1345.6485970714702
2000-11-09,1337.760902547008
2000-11-10,1309.8414459780824
2000-11-13,1308.0181622025927
2000-11-14,1323.1564727891734
2000-11-15,1323.801249355248
2000-11-16,1326.0567928601195
2000-11-17,1321.0780781998183
2000-11-20,1308.2393935034752
2000-11-21,1317.7172397913612
2000-11-22,1304.8546608598576
2000-11-23,1306.6366141433023
2000-11-24,1319.6555531141644
2000-11-27,1312.7015834935507
2000-11-28,1303.5060212384353
2000-11-29,1309.0746989480556
2000-11-30,1275.422025348593
2000-12-01,1274.8627114162325
2000-12-04,1259.8849183263344
2000-12-05,1300.7792107622183
2000-12-06,1279.0198620908373
2000-12-07,1264.1124002021636
2000-12-08,1286.339776346208
2000-12-11,1310.7465348194273
2000-12-12,1317.7013913180472
2000-12-13,1317.0767053317916
2000-12-14,1283.0263636633142
2000-12-15,1244.2800968810798
2000-12-18,1264.9709084621825
2000-12-19,1263.8662177387353
2000-12-20,1211.0389946880514
2000-12-21,1212.1644988192386
2000-12-22,1219.86406546865
2000-12-25,1219.86406546865
2000-12-26,1223.3303061243746
2000-12-27,1235.3226316880075
2000-12-28,1245.9932685021065
2000-12-29,1220.493585473212
2001-01-01,1220.493585473212
2001-01-02,1196.2982954492588
2001-01-03,1248.57005538893
2001-01-04,1249.9287717840357
2001-01-05,1211.7009900901594
2001-01-08,1213.1665965063435
2001-01-09,1230.4777548276634
2001-01-10,1241.4104671804146
2001-01-11,1236.0734155837424
2001-01-12,1232.469806311937
2001-01-15,1241.3670882089814
2001-01-16,1255.3448917039004
2001-01-17,1267.5704763226572
2001-01-18,1257.5967429223404
2001-01-19,1260.9908316904346
2001-01-22,1265.578267391859
2001-01-23,1271.90268490189
2001-01-24,1301.318731360514
2001-01-25,1304.9033472315114
2001-01-26,1299.637051981127
2001-01-29,1316.8634341465513
2001-01-30,1323.9799640515414
2001-01-31,1310.5263728835423
2001-02-01,1304.187103330338
2001-02-02,1296.137528062008
2001-02-05,1294.21843178883
2001-02-06,1302.8717394064631
2001-02-07,1293.4905855243944
2001-02-08,1308.4713229269353
2001-02-09,1285.3420654365195
2001-02-12,1293.8509566368186
2001-02-13,1298.5768761018999
2001-02-14,1291.786194753974
2001-02-15,1321.417885038817
2001-02-16,1291.911599520475
2001-02-19,1285.0356240274537
2001-02-20,1283.2242694496892
2001-02-21,1255.225554322298
2001-02-22,1262.3931136243668
2001-02-23,1255.952656863674
2001-02-26,1282.02797189452
2001-02-27,1268.0529839546891
2001-02-28,1250.4496020741628
2001-03-01,1232.3472511168388
2001-03-02,1229.1220333223678
2001-03-05,1246.3539260392627
2001-03-06,1254.3233784874517
2001-03-07,1274.1960291548044
2001-03-08,1278.8819871912763
2001-03-09,1255.9154759561088
2001-03-12,1212.3314660935214
2001-03-13,1238.6617091295996
2001-03-14,1211.2343212498904
2001-03-15,1227.2022488811983
2001-03-16,1218.1329542362687
2001-03-19,1238.2848413079903
2001-03-20,1205.5244225851145
2001-03-21,1191.075882047159
2001-03-22,1193.245632578821
2001-03-23,1201.63010425809
2001-03-26,1220.181051172874
2001-03-27,1243.619578120637
2001-03-28,1233.6864970348347
2001-03-29,1243.6797119265025
2001-03-30,1252.1080673934955
2001-04-02,1243.3085042942062
2001-04-03,1198.282310933546
2001-04-04,1177.0144971929276
2001-04-05,1226.480863536499
2001-04-06,1193.8330924260003
2001-04-09,1205.4163528727274
2001-04-10,1252.0685444639669
2001-04-11,1251.6695960831971
2001-04-12,1252.2396571998715
2001-04-13,1252.2396571998715
2001-04-16,1266.3433148904503
2001-04-17,1279.6514840310058
2001-04-18,1338.9595273202237
2001-04-19,1325.6810373918952
2001-04-20,1295.3609529293683
2001-04-23,1287.848292786793
2001-04-24,1284.1041590042794
2001-04-25,1293.049769001505
2001-04-26,1296.5616494669553
2001-04-27,1328.3643602050868
2001-04-30,1329.0796215403534
2001-05-01,1336.784810640842
2001-05-02,1335.9254789875217
2001-05-03,1317.5927284301663
2001-05-04,1331.2329637902633
2001-05-07,1333.9371308121777
2001-05-08,1337.0704704745526
2001-05-09,1337.2835023745831
2001-05-10,1343.8108645172963
2001-05-11,1344.534530625157
2001-05-14,1354.0102040033184
2001-05-15,1347.277628372553
2001-05-16,1373.2060597833033
2001-05-17,1378.353537355441
2001-05-18,1389.5987679819534
2001-05-21,1402.3621911555254
2001-05-22,1414.287585193768
2001-05-23,1406.1904749919843
2001-05-24,1414.247810317183
2001-05-25,1402.670671367414
2001-05-28,1397.3701892071392
2001-05-29,1402.1986241035534
2001-05-30,1380.084050147819
2001-05-31,1405.911588378038
2001-06-01,1412.5364735967278
2001-06-04,1415.6391718863852
2001-06-05,1429.707210213591
2001-06-06,1417.8192251624153
2001-06-07,1415.5016246007588
2001-06-08,1408.826138209878
2001-06-11,1411.8926928510546
2001-06-12,1398.973963464313
2001-06-13,1383.207219208045
2001-06-14,1347.7629192039765
2001-06-15,1337.1011911352937
2001-06-18,1334.6345997665603
2001-06-19,1343.1644215584067
2001-06-20,1361.8568298330692
2001-06-21,1377.5881691066722
2001-06-22,1364.8687013961553
2001-06-25,1344.7202971591203
2001-06-26,1341.083679057535
2001-06-27,1340.3266922846262
2001-06-28,1375.4386928767167
2001-06-29,1381.0486783782412
2001-07-02,1397.345766324343
2001-07-03,1393.0991393334418
2001-07-04,1394.663956575377
2001-07-05,1395.7099850906025
2001-07-06,1354.9297510465956
2001-07-09,1357.7506307525907
2001-07-10,1334.3136984556318
2001-07-11,1328.3858755880651
2001-07-12,1371.7740040006163
2001-07-13,1380.4782092396233
2001-07-16,1364.9195828522809
2001-07-17,1383.709940076072
2001-07-18,1346.119053935294
2001-07-19,1354.2312257736578
2001-07-20,1343.8008400063297
2001-07-23,1331.7320336254902
2001-07-24,1298.3637602856243
2001-07-25,1311.3806287198147
2001-07-26,1328.4962263125751
2001-07-27,1335.3259495854468
2001-07-30,1332.7368355805863
2001-07-31,1339.4073318256758
2001-08-01,1337.54161469492
2001-08-02,1339.7637854221284
2001-08-03,1327.3821520998085
2001-08-06,1320.55052851505
2001-08-07,1330.6963575277161
2001-08-08,1310.6153790207682
2001-08-09,1291.1108305005066
2001-08-10,1291.0198779326242
2001-08-13,1285.9743974475516
2001-08-14,1283.7584330329566
2001-08-15,1254.4606895195918
2001-08-16,1257.1104899683392
2001-08-17,1229.8490353998964
2001-08-20,1240.85451974737
2001-08-21,1228.664991925922
2001-08-22,1225.7868602540314
2001-08-23,1233.0728436438314
2001-08-24,1252.5881874909367
2001-08-27,1250.9560085718567
2001-08-28,1236.5333037281853
2001-08-29,1220.6622889629498
2001-08-30,1204.019971781032
2001-08-31,1211.8623818819842
2001-09-03,1214.4695438906665
2001-09-04,1238.7764569460007
2001-09-05,1239.1712345926617
2001-09-06,1208.71794297618
2001-09-07,1169.1824676512067
2001-09-10,1179.9187004764833
2001-09-11,1169.45105055491
2001-09-12,1171.7107969673991
2001-09-13,1168.2922858896018
2001-09-14,1152.6829060107814
2001-09-17,1088.661254516695
2001-09-18,1083.9199854916735
2001-09-19,1058.5521123416
2001-09-20,1027.960114770548
2001-09-21,1019.6152197901087
2001-09-24,1061.6138434256914
2001-09-25,1060.1981550772337
2001-09-26,1056.6735049595368
2001-09-27,1069.50896439309
2001-09-28,1107.248279606978
2001-10-01,1098.2110710210768
2001-10-02,1112.191030448532
2001-10-03,1127.0481659383388
2001-10-04,1129.8821134249977
2001-10-05,1121.1192737036515
2001-10-08,1110.7783052612895
2001-10-09,1106.291457896074
2001-10-10,1141.0350982590116
2001-10-11,1169.286710557102
2001-10-12,1155.3935721246828
2001-10-15,1151.3600360893813
2001-10-16,1156.859201201645
2001-10-17,1139.3661319711866
2001-10-18,1132.5519446233043
2001-10-19,1142.3978859412996
2001-10-22,1166.2038307494256
2001-10-23,1165.6432155535856
2001-10-24,1157.356710588399
2001-10-25,1165.128467898014
2001-10-26,1175.582846574587
2001-10-29,1133.5645050265678
2001-10-30,1108.6902805843697
2001-10-31,1118.0364329126237
2001-11-01,1133.954217340394
2001-11-02,1140.480814961483
2001-11-05,1166.0630316568445
2001-11-06,1182.3064726916368
2001-11-07,1174.8112128566822
2001-11-08,1188.1245566713553
2001-11-09,1187.6682149301867
2001-11-12,1182.7069790518476
2001-11-13,1222.1634003735119
2001-11-14,1224.5915062991687
2001-11-15,1231.636276006668
2001-11-16,1223.582069143765
2001-11-19,1244.565544986665
2001-11-20,1230.8337249879944
2001-11-21,1232.5425885725008
2001-11-22,1228.4067748475516
2001-11-23,1248.4502623466803
2001-11-26,1251.5924188107374
2001-11-27,1239.096973144012
2001-11-28,1212.2383446852457
2001-11-29,1222.7442979441123
2001-11-30,1211.1091536063832
2001-12-03,1209.694553928756
2001-12-04,1238.395535567727
2001-12-05,1272.33206709258
2001-12-06,1268.7844476517619
2001-12-07,1259.558344049871
2001-12-10,1241.580380233555
2001-12-11,1236.2437815001688
2001-12-12,1227.074220295772
2001-12-13,1205.5169585799954
2001-12-14,1199.5530187440595
2001-12-17,1207.0130085462736
2001-12-18,1220.1830384292964
2001-12-19,1233.7238963107473
2001-12-20,1229.1670233549344
2001-12-21,1245.584706094594
2001-12-24,1258.8867498452341
2001-12-25,1258.8867498452341
2001-12-26,1263.002223404051
2001-12-27,1261.7815581655768
2001-12-28,1275.0387768952994
2001-12-31,1250.8967561343218
2002-01-01,1250.8967561343218
2002-01-02,1239.1776569179985
2002-01-03,1255.6745149438862
2002-01-04,1275.0813563463735
2002-01-07,1272.1114922658003
2002-01-08,1267.719418629847
2002-01-09,1264.610360151235
2002-01-10,1257.9947968570111
2002-01-11,1248.2746561591725
2002-01-14,1235.0860701264394
2002-01-15,1249.161602343431
2002-01-16,1239.954557539243
2002-01-17,1254.3292265857374
2002-01-18,1239.6861846566126
2002-01-21,1240.037052477471
2002-01-22,1231.4814298274505
2002-01-23,1239.3652446721048
2002-01-24,1253.2724023827218
2002-01-25,1274.7974963071365
2002-01-28,1281.5749613364196
2002-01-29,1242.7342540205698
2002-01-30,1253.3882568671695
2002-01-31,1274.2608316927633
2002-02-01,1263.9003368048027
2002-02-04,1223.807450225557
2002-02-05,1212.2796548086826
2002-02-06,1201.861093545698
2002-02-07,1202.6078182298868
2002-02-08,1218.61676819483
2002-02-11,1227.4017925060105
2002-02-12,1223.7904413013464
2002-02-13,1241.7105541540493
2002-02-14,1242.607626955355
2002-02-15,1224.15602057277
2002-02-18,1228.3757931359303
2002-02-19,1200.3998111906576
2002-02-20,1219.573342522799
2002-02-21,1206.7807930948322
2002-02-22,1208.3753791574616
2002-02-25,1240.3966710093528
2002-02-26,1246.4702700427626
2002-02-27,1255.012510967074
2002-02-28,1250.945533358613
2002-03-01,1277.8754813842488
2002-03-04,1301.969501987922
2002-03-05,1294.7928151331034
2002-03-06,1308.2324230937768
2002-03-07,1295.0225228890029
2002-03-08,1306.8784164635074
2002-03-11,1314.3028581413046
2002-03-12,1315.385937163928
2002-03-13,1298.0502415973967
2002-03-14,1286.9685294777337
2002-03-15,1300.0611020516608
2002-03-18,1303.3589816111994
2002-03-19,1305.5472886435045
2002-03-20,1284.712769586772
2002-03-21,1289.1941068071367
2002-03-22,1288.6195693379211
2002-03-25,1273.3199116893536
2002-03-26,1280.288847747505
2002-03-27,1295.4721183269553
2002-03-28,1299.7761247220883
2002-03-29,1299.7761247220883
2002-04-01,1285.1371405009097
2002-04-02,1275.3431851361267
2002-04-03,1263.3992813031964
2002-04-04,1262.667717435071
2002-04-05,1265.6837626224763
2002-04-08,1274.2604943724214
2002-04-09,1266.0315621554923
2002-04-10,1274.9569304300385
2002-04-11,1238.884984235499
2002-04-12,1251.2567896883209
2002-04-15,1239.554984805625
2002-04-16,1268.14806083087
2002-04-17,1262.6081363362623
2002-04-18,1254.7446224731098
2002-04-19,1259.6282098490076
2002-04-22,1239.8238750097605
2002-04-23,1235.3547231221544
2002-04-24,1223.3265157713565
2002-04-25,1211.107032627059
2002-04-26,1196.8177508795418
2002-04-29,1178.3426322550338
2002-04-30,1193.4544784140219
2002-05-01,1198.2244323205693
2002-05-02,1203.3608799018666
2002-05-03,1180.5929252434826
2002-05-06,1154.5538772378404
2002-05-07,1156.7563541908494
2002-05-08,1198.654148791635
2002-05-09,1184.114382258973
2002-05-10,1160.301662876226
2002-05-13,1181.5768108446318
2002-05-14,1216.9574582334149
2002-05-15,1204.8887274456943
2002-05-16,1207.8266883840972
2002-05-17,1197.6183866369242
2002-05-20,1184.6102114664702
2002-05-21,1179.1023906773949
2002-05-22,1174.413660126214
2002-05-23,1193.9592010412757
2002-05-24,1179.4835660130582
2002-05-27,1183.4592092169732
2002-05-28,1162.210492163976
2002-05-29,1151.2556649396558
2002-05-30,1139.9239357866322
