Date,ACWI ex SPAIN
1998-12-31,1000.0
1999-01-01,1000.0002033665567
1999-01-04,1009.4678588232024
1999-01-05,1019.4880155254203
1999-01-06,1039.3365879448793
1999-01-07,1036.875567748687
1999-01-08,1036.0687700750573
1999-01-11,1027.0510033179578
1999-01-12,1009.4828821932119
1999-01-13,994.9984229671986
1999-01-14,987.6686948428172
1999-01-15,1003.3634392313198
1999-01-18,1011.5668444207707
1999-01-19,1014.1226107075483
1999-01-20,1020.3918157467248
1999-01-21,1008.1761164170299
1999-01-22,992.803373605829
1999-01-25,996.9830169179276
1999-01-26,1007.5448735042308
1999-01-27,1003.9004734924608
1999-01-28,1012.6095474171266
1999-01-29,1020.27562018988
1999-02-01,1022.0971249197364
1999-02-02,1017.9853573881113
1999-02-03,1016.6735889223849
1999-02-04,1005.1256565409803
1999-02-05,998.00796102099
1999-02-08,996.6387670312666
1999-02-09,978.1942479017431
1999-02-10,978.887436686027
1999-02-11,995.9683981536886
1999-02-12,990.937927812323
1999-02-15,990.7608062103138
1999-02-16,993.9934820005343
1999-02-17,984.8741836139224
1999-02-18,989.288524949603
1999-02-19,988.1412042477889
1999-02-22,1004.8360160741721
1999-02-23,1007.4232385547435
1999-02-24,1002.4181313114416
1999-02-25,998.4228340615841
1999-02-26,994.0281352568642
1999-03-01,987.1800639743238
1999-03-02,982.1420177920729
1999-03-03,980.1477206403849
1999-03-04,987.0836664340986
1999-03-05,1011.3851015930154
1999-03-08,1015.5660000632772
1999-03-09,1018.4532211168288
1999-03-10,1026.7697899891994
1999-03-11,1033.2579965678183
1999-03-12,1036.7462097418686
1999-03-15,1044.0684677865095
1999-03-16,1046.664105717406
1999-03-17,1044.6581798378731
1999-03-18,1048.331443747936
1999-03-19,1048.4240748865946
1999-03-22,1044.6052438466875
1999-03-23,1023.7741255064122
1999-03-24,1020.8504062316208
1999-03-25,1035.833269445317
1999-03-26,1028.4247383706363
1999-03-29,1043.790551422467
1999-03-30,1041.1701984274196
1999-03-31,1040.5126104576725
1999-04-01,1046.9524077304025
1999-04-02,1046.2009021740616
1999-04-05,1055.4857317501428
1999-04-06,1061.6375412457517
1999-04-07,1069.2451114307005
1999-04-08,1081.4822180998333
1999-04-09,1082.8408823177588
1999-04-12,1087.0749938534705
1999-04-13,1087.5612025370433
1999-04-14,1081.207227900855
1999-04-15,1074.0682873805213
1999-04-16,1074.1710619280573
1999-04-19,1065.1059818103397
1999-04-20,1064.0116178582318
1999-04-21,1074.3792262301436
1999-04-22,1086.9388201469
1999-04-23,1089.3375240489088
1999-04-26,1093.4885635243706
1999-04-27,1100.641709684707
1999-04-28,1095.1645199978684
1999-04-29,1088.3413481875136
1999-04-30,1085.6476599969399
1999-05-03,1094.5461209194925
1999-05-04,1086.902745214455
1999-05-05,1090.581605068998
1999-05-06,1091.5327574986604
1999-05-07,1092.2173366427057
1999-05-10,1092.3781187669913
1999-05-11,1094.7165655060003
1999-05-12,1094.2093213224766
1999-05-13,1095.9457334487859
1999-05-14,1078.153494859539
1999-05-17,1069.1987659703768
1999-05-18,1070.8481680018187
1999-05-19,1074.8717325608727
1999-05-20,1075.2170147258755
1999-05-21,1069.4082851641333
1999-05-24,1058.7300910850997
1999-05-25,1045.4847515470983
1999-05-26,1051.650831689062
1999-05-27,1037.7578050625664
1999-05-28,1046.7488582735505
1999-05-31,1047.2560308166167
1999-06-01,1047.6878667500623
1999-06-02,1049.727883818581
1999-06-03,1052.8954259917505
1999-06-04,1067.0315010303466
1999-06-07,1074.9673553464047
1999-06-08,1073.8727829901916
1999-06-09,1076.5658992133704
1999-06-10,1070.920550087124
1999-06-11,1072.5193655331573
1999-06-14,1066.2263861881165
1999-06-15,1069.421956750788
1999-06-16,1083.5538845239482
1999-06-17,1091.8589506446447
1999-06-18,1094.7426292423381
1999-06-21,1100.5964656727679
1999-06-22,1094.9307275160404
1999-06-23,1087.0985330333751
1999-06-24,1077.1934292333988
1999-06-25,1079.1860767547678
1999-06-28,1085.8966229591817
1999-06-29,1094.189284732241
1999-06-30,1100.1576535421307
1999-07-01,1113.6256501524542
1999-07-02,1122.0553729153187
1999-07-05,1130.111177043997
1999-07-06,1127.0709644473332
1999-07-07,1125.3124727620348
1999-07-08,1121.571201396028
1999-07-09,1125.4406469135176
1999-07-12,1124.1521909935575
1999-07-13,1118.7485777471124
1999-07-14,1124.3037295065808
1999-07-15,1135.789091050388
1999-07-16,1136.4055535619398
1999-07-19,1133.0742779381148
1999-07-20,1119.5904601219706
1999-07-21,1117.35662086771
1999-07-22,1104.8672461341762
1999-07-23,1095.7410025312483
1999-07-26,1091.7721633338138
1999-07-27,1099.557315133992
1999-07-28,1104.4135451271725
1999-07-29,1093.3409691665927
1999-07-30,1095.4815521411049
1999-08-02,1092.1132162583967
1999-08-03,1089.766953118671
1999-08-04,1083.0915002175254
1999-08-05,1077.4975350684188
1999-08-06,1069.6073882342425
1999-08-09,1067.2817156439926
1999-08-10,1057.1099953254336
1999-08-11,1064.060001840098
1999-08-12,1070.9860823477352
1999-08-13,1086.1036630891667
1999-08-16,1093.8565407989774
1999-08-17,1097.7713693951337
1999-08-18,1096.0563935287414
1999-08-19,1091.659357409546
1999-08-20,1104.5570813868994
1999-08-23,1120.6777938667276
1999-08-24,1119.6253305611006
1999-08-25,1128.4526536272251
1999-08-26,1117.463069443935
1999-08-27,1111.8863126302317
1999-08-30,1103.6991067406643
1999-08-31,1093.786318861203
1999-09-01,1105.1708203301898
1999-09-02,1098.6467547131576
1999-09-03,1117.7617544475438
1999-09-06,1122.9332900955837
1999-09-07,1116.7795686231575
1999-09-08,1113.2306288396717
1999-09-09,1121.3159240921264
1999-09-10,1121.7587576869475
1999-09-13,1119.0108814241246
1999-09-14,1114.7789317781783
1999-09-15,1105.1795532641531
1999-09-16,1098.9817957627733
1999-09-17,1104.307606692676
1999-09-20,1108.225164016051
1999-09-21,1098.650124519166
1999-09-22,1093.4800247740816
1999-09-23,1081.3930677698734
1999-09-24,1072.5926332452443
1999-09-27,1075.542244131353
1999-09-28,1077.4922591084455
1999-09-29,1070.8470943878451
1999-09-30,1081.7694298303845
1999-10-01,1083.1369263558588
1999-10-04,1094.686162467924
1999-10-05,1094.261104813372
1999-10-06,1106.6071526958244
1999-10-07,1109.4406030810665
1999-10-08,1115.003463455093
1999-10-11,1116.838378743104
1999-10-12,1107.1298537502598
1999-10-13,1089.023489969871
1999-10-14,1089.4052910394917
1999-10-15,1069.0678192238843
1999-10-18,1063.1564301258347
1999-10-19,1072.5681648423547
1999-10-20,1086.823696895786
1999-10-21,1084.402916863637
1999-10-22,1096.1091667508754
1999-10-25,1093.097208884143
1999-10-26,1090.7448053693558
1999-10-27,1092.3730118669284
1999-10-28,1115.6640978308828
1999-10-29,1136.2748104482205
1999-11-01,1133.0202482502118
1999-11-02,1130.9731801708156
1999-11-03,1134.2965124553843
1999-11-04,1142.6816893035686
1999-11-05,1143.671540699182
1999-11-08,1145.3114550892576
1999-11-09,1144.1971888401
1999-11-10,1152.4524932757604
1999-11-11,1159.0569660444094
1999-11-12,1163.0082460206727
1999-11-15,1165.0776986821222
1999-11-16,1175.9987932907272
1999-11-17,1175.596107524518
1999-11-18,1185.0130099081177
1999-11-19,1184.7053757164597
1999-11-22,1185.3653273593063
1999-11-23,1181.8700075576883
1999-11-24,1182.6006932075436
1999-11-25,1188.2732123706398
1999-11-26,1192.3483151605813
1999-11-29,1187.9879791487233
1999-11-30,1170.3768575582928
1999-12-01,1178.1468368558274
1999-12-02,1183.5912734129497
1999-12-03,1201.5652944138496
1999-12-06,1205.5630832984145
1999-12-07,1203.6653675065047
