Date,ACWI ex GREECE
1998-12-31,1000.0
1999-01-01,1000.0002007895845
1999-01-04,1010.2613428852433
1999-01-05,1020.5476293089857
1999-01-06,1040.076285049103
1999-01-07,1037.195409166659
1999-01-08,1036.1503375465054
1999-01-11,1026.9885764675598
1999-01-12,1009.2901465224321
1999-01-13,994.2828674627782
1999-01-14,986.9291326636267
1999-01-15,1002.7654395614923
1999-01-18,1011.5192250714482
1999-01-19,1013.9425011710903
1999-01-20,1020.2311273207858
1999-01-21,1007.9405498166672
1999-01-22,992.2915283766102
1999-01-25,996.5235499599106
1999-01-26,1006.7689750441399
1999-01-27,1003.0987004279759
1999-01-28,1011.8801668104537
1999-01-29,1019.3856136867822
1999-02-01,1021.2106163698647
1999-02-02,1017.0588465115081
1999-02-03,1015.7692621029755
1999-02-04,1004.2025803762289
1999-02-05,997.099933232364
1999-02-08,995.4626830792711
1999-02-09,977.197786340866
1999-02-10,978.1196785902564
1999-02-11,994.9480564210859
1999-02-12,989.9947888177495
1999-02-15,989.9724245503193
1999-02-16,993.0134595945359
1999-02-17,984.058084315461
1999-02-18,988.4142166865139
1999-02-19,987.3740007723896
1999-02-22,1003.953413109894
1999-02-23,1006.8928499404929
1999-02-24,1001.8639207456579
1999-02-25,997.6986567521241
1999-02-26,993.2057006880623
1999-03-01,986.195965578605
1999-03-02,981.2673242434579
1999-03-03,979.102565258922
1999-03-04,986.1332578666711
1999-03-05,1010.4000410256725
1999-03-08,1014.274420152212
1999-03-09,1017.1118296527005
1999-03-10,1025.4251880988386
1999-03-11,1032.0471067327571
1999-03-12,1035.403867605775
1999-03-15,1042.5906500395356
1999-03-16,1045.241492705022
1999-03-17,1043.195241608581
1999-03-18,1046.6663670149953
1999-03-19,1046.6691401426888
1999-03-22,1042.7510620883888
1999-03-23,1021.9699895075239
1999-03-24,1019.2727006756967
1999-03-25,1034.2462427359342
1999-03-26,1026.430978917121
1999-03-29,1041.762332476734
1999-03-30,1039.0729881392913
1999-03-31,1038.6681798545142
1999-04-01,1045.2804928108937
1999-04-02,1044.3281822564254
1999-04-05,1053.4947984487226
1999-04-06,1059.9351779853682
1999-04-07,1067.2976879741327
1999-04-08,1079.4464959953307
1999-04-09,1080.7150129616302
1999-04-12,1084.8888015479008
1999-04-13,1085.3640369637644
1999-04-14,1079.0514387602652
1999-04-15,1071.8751103137408
1999-04-16,1071.722266678593
1999-04-19,1062.9351040146742
1999-04-20,1061.626260594913
1999-04-21,1071.9928658167337
1999-04-22,1084.4697448727766
1999-04-23,1087.0093504257195
1999-04-26,1091.1040668243165
1999-04-27,1098.2992372916215
1999-04-28,1092.6835433797194
1999-04-29,1085.9254962184207
1999-04-30,1083.1273498222338
1999-05-03,1091.965272499863
1999-05-04,1084.3717256275631
1999-05-05,1088.025037263627
1999-05-06,1089.0196996984791
1999-05-07,1089.787124965918
1999-05-10,1090.0306462634567
1999-05-11,1092.1805414352746
1999-05-12,1091.6651740458476
1999-05-13,1093.5202019354958
1999-05-14,1075.8246199888094
1999-05-17,1066.7451289757314
1999-05-18,1068.2483488578707
1999-05-19,1072.4965281804493
1999-05-20,1072.7291251530955
1999-05-21,1066.982335211751
1999-05-24,1056.3847590918747
1999-05-25,1043.3125740854043
1999-05-26,1049.3542133398657
1999-05-27,1035.5010011709112
1999-05-28,1044.4589219888717
1999-05-31,1045.000975540289
1999-06-01,1045.30092624467
1999-06-02,1047.2597181729764
1999-06-03,1050.5407581173408
1999-06-04,1064.5485948666621
1999-06-07,1072.3769950945962
1999-06-08,1071.3844521346975
1999-06-09,1074.065746215599
1999-06-10,1068.350752962651
1999-06-11,1070.0874077500914
1999-06-14,1063.6986158261336
1999-06-15,1066.9931694794352
1999-06-16,1080.8405707528068
1999-06-17,1089.083934713764
1999-06-18,1092.2032547672177
1999-06-21,1097.957123786089
1999-06-22,1092.4026966302886
1999-06-23,1084.7294504632396
1999-06-24,1074.9109751237547
1999-06-25,1076.9142785088761
1999-06-28,1083.4319706687147
1999-06-29,1091.6057758741208
1999-06-30,1097.3254292888503
1999-07-01,1110.7535607459774
1999-07-02,1119.0654394594785
1999-07-05,1127.081890640045
1999-07-06,1124.0115228435868
1999-07-07,1122.1591325484624
1999-07-08,1118.3325749102846
1999-07-09,1122.197947378146
1999-07-12,1120.8111296123723
1999-07-13,1115.2693627779352
1999-07-14,1120.6064464058575
1999-07-15,1132.094741885555
1999-07-16,1132.5718496880386
1999-07-19,1129.2666161006666
1999-07-20,1116.0846975075408
1999-07-21,1113.9187557245164
1999-07-22,1101.4010432258235
1999-07-23,1092.1977523291023
1999-07-26,1088.385966089086
1999-07-27,1095.9542592944288
1999-07-28,1100.770514229367
1999-07-29,1089.5333866004028
1999-07-30,1091.8336880880602
1999-08-02,1088.496519428236
1999-08-03,1086.2202513959865
1999-08-04,1079.6659610699483
1999-08-05,1073.8102170594375
1999-08-06,1065.906884692389
1999-08-09,1063.7785938301215
1999-08-10,1053.489033242478
1999-08-11,1060.4853938021326
1999-08-12,1067.2993946075737
1999-08-13,1082.2872575351964
1999-08-16,1089.751198834159
1999-08-17,1093.7600989600605
1999-08-18,1092.004686326853
1999-08-19,1087.819998252225
1999-08-20,1100.798626552127
1999-08-23,1116.550928297728
1999-08-24,1115.6266634786596
1999-08-25,1124.2204318788458
1999-08-26,1113.4292958790788
1999-08-27,1108.1321116825866
1999-08-30,1099.896220960944
1999-08-31,1089.9176771402256
1999-09-01,1101.2065537740361
1999-09-02,1094.5221306900587
1999-09-03,1113.6896155617417
1999-09-06,1118.6599891780193
1999-09-07,1112.3947218057556
1999-09-08,1108.9291087573415
1999-09-09,1117.0738904425084
1999-09-10,1117.3616738702517
1999-09-13,1114.1733305873977
1999-09-14,1109.790308462151
1999-09-15,1100.1753041065058
1999-09-16,1093.882697486407
1999-09-17,1099.2769523376628
1999-09-20,1103.1590952555905
1999-09-21,1093.8820602978108
1999-09-22,1088.8370977330276
1999-09-23,1077.132311194935
1999-09-24,1068.5679951643333
1999-09-27,1071.7468449945802
1999-09-28,1073.401443319757
1999-09-29,1066.8336798173668
1999-09-30,1077.5620173705904
1999-10-01,1078.9079205337448
1999-10-04,1090.4445981624858
1999-10-05,1089.950463026911
1999-10-06,1102.05617845087
1999-10-07,1104.9730346049514
1999-10-08,1110.4265597357128
1999-10-11,1112.2960196054232
1999-10-12,1102.697015150118
1999-10-13,1084.5110475440874
1999-10-14,1084.9928947197884
1999-10-15,1064.8685839782556
1999-10-18,1059.1681235795343
1999-10-19,1068.637636729573
1999-10-20,1082.4682241698356
1999-10-21,1079.9749271203816
1999-10-22,1091.6429744035263
1999-10-25,1088.5582823928685
1999-10-26,1086.4017282785796
1999-10-27,1087.999988455826
1999-10-28,1111.252670272626
1999-10-29,1131.770875288812
1999-11-01,1128.3833562191116
1999-11-02,1126.4865724166273
1999-11-03,1129.9870320955868
1999-11-04,1138.5120011936092
1999-11-05,1139.5660082988366
1999-11-08,1141.1838040092764
1999-11-09,1140.0327877711213
1999-11-10,1148.333027340056
1999-11-11,1155.0930239184884
1999-11-12,1158.8412980460334
1999-11-15,1160.9840695721998
1999-11-16,1171.889759451286
1999-11-17,1171.6393601706652
1999-11-18,1181.0599783105918
1999-11-19,1180.842079220444
1999-11-22,1181.2910338911176
1999-11-23,1177.9646098986996
1999-11-24,1178.7431836793946
1999-11-25,1184.613511966791
1999-11-26,1188.4372834974492
1999-11-29,1183.8007070884914
1999-11-30,1166.576291218138
1999-12-01,1174.4915127990316
1999-12-02,1180.0015759667601
1999-12-03,1197.9186326287775
1999-12-06,1202.1704713111938
1999-12-07,1200.7545326413522
1999-12-08,1196.630986276878
1999-12-09,1200.380309720659
1999-12-10,1204.623010799241
1999-12-13,1203.3817740385698
1999-12-14,1195.3870764200176
1999-12-15,1196.2090882376745
1999-12-16,1205.9495851344047
1999-12-17,1209.7088380299185
1999-12-20,1213.6665381457576
1999-12-21,1218.0103626721154
1999-12-22,1227.1683803489286
1999-12-23,1244.5113226548344
1999-12-24,1248.051793033944
1999-12-27,1245.815207853576
1999-12-28,1250.0402271372793
1999-12-29,1255.740396147234
1999-12-30,1261.8879105710753
1999-12-31,1263.626293475033
2000-01-03,1265.4675728035033
2000-01-04,1228.995924286179
2000-01-05,1212.0683938899692
2000-01-06,1198.3657995008691
2000-01-07,1226.1306745551728
2000-01-10,1241.019999012367
2000-01-11,1235.964297996036
2000-01-12,1229.235439913205
2000-01-13,1240.6827955038611
2000-01-14,1251.6744386397265
2000-01-17,1257.99444672339
2000-01-18,1243.7009802185669
2000-01-19,1237.8092340207438
2000-01-20,1233.1277751443367
2000-01-21,1229.0665259093985
2000-01-24,1212.7148721029312
2000-01-25,1208.0206627761345
2000-01-26,1210.548715668309
2000-01-27,1212.1976689499752
2000-01-28,1192.5824058317344
2000-01-31,1194.8474390905008
2000-02-01,1204.2652699211642
2000-02-02,1211.139696486189
2000-02-03,1231.3803670954323
2000-02-04,1233.9182401817711
2000-02-07,1229.626377203864
2000-02-08,1244.4900846427477
2000-02-09,1235.8818172947738
2000-02-10,1234.9120470920864
2000-02-11,1222.2965628043146
2000-02-14,1216.90023984117
2000-02-15,1211.4731677994437
2000-02-16,1208.7436856077152
2000-02-17,1214.9172565839447
2000-02-18,1194.3821484712366
2000-02-21,1185.703074475864
2000-02-22,1190.470332683119
2000-02-23,1200.7430218523243
2000-02-24,1197.3291586049447
2000-02-25,1191.8041276300173
2000-02-28,1189.663597839765
2000-02-29,1198.4396776718788
2000-03-01,1215.660508477982
2000-03-02,1226.4361187859154
2000-03-03,1237.671757588862
2000-03-06,1230.9771912603062
2000-03-07,1214.5407916863267
2000-03-08,1213.3012513480096
2000-03-09,1231.5513442972976
2000-03-10,1229.7600737654293
2000-03-13,1210.8300723753625
2000-03-14,1201.4073055896017
2000-03-15,1205.7886814382966
2000-03-16,1243.480780365225
2000-03-17,1249.5547428429231
2000-03-20,1251.4952750583514
2000-03-21,1268.6660958471941
2000-03-22,1268.6944276293568
2000-03-23,1282.3750366079666
2000-03-24,1292.8303697644697
2000-03-27,1294.2631961313814
2000-03-28,1291.5922608055066
2000-03-29,1289.6827848242651
2000-03-30,1267.8113723097727
2000-03-31,1277.901812638501
2000-04-03,1273.1223140359584
2000-04-04,1267.105566003089
2000-04-05,1258.3410946736885
2000-04-06,1267.593075189956
2000-04-07,1278.7393880208792
2000-04-10,1276.8143822518552
2000-04-11,1266.018695765661
2000-04-12,1251.7950635386128
2000-04-13,1235.1502624580287
2000-04-14,1187.4399703802576
2000-04-17,1187.7289012261044
2000-04-18,1212.4329932558242
2000-04-19,1208.4551323450503
2000-04-20,1213.9365854069783
2000-04-21,1213.6627555342195
2000-04-24,1213.3530263985413
2000-04-25,1232.028922949466
2000-04-26,1228.2152458317269
2000-04-27,1219.7901639308814
2000-04-28,1220.7300066363023
2000-05-01,1228.8404312459309
2000-05-02,1227.712342225693
2000-05-03,1201.2204348793523
2000-05-04,1199.148902235257
2000-05-05,1209.3640676126734
2000-05-08,1201.340679973233
2000-05-09,1190.604194887106
2000-05-10,1173.9856403062468
2000-05-11,1182.8737426506586
2000-05-12,1197.6152851806326
2000-05-15,1208.9175454358246
2000-05-16,1219.9645984912186
2000-05-17,1198.8336249643492
2000-05-18,1193.7076333278792
2000-05-19,1170.8957830848676
2000-05-22,1159.3233103673617
2000-05-23,1152.4359614899915
2000-05-24,1156.843869148978
2000-05-25,1157.8166109889758
2000-05-26,1158.9337827440577
2000-05-29,1164.1452016858643
2000-05-30,1191.327841782891
2000-05-31,1189.141661031722
2000-06-01,1208.3300402774205
2000-06-02,1239.114221015531
2000-06-05,1238.4020812198598
2000-06-06,1239.2858441269207
2000-06-07,1240.962472485682
2000-06-08,1235.2861224368855
2000-06-09,1231.2246031714503
2000-06-12,1228.821925461923
2000-06-13,1237.0317434334108
2000-06-14,1239.919752503493
2000-06-15,1234.9751831265635
2000-06-16,1230.8931735656056
2000-06-19,1241.2185599928607
2000-06-20,1243.057730946633
2000-06-21,1239.950748153347
2000-06-22,1226.3295997394935
2000-06-23,1218.1757483311621
2000-06-26,1220.1289243557003
2000-06-27,1221.8493142316604
2000-06-28,1227.9819609905715
2000-06-29,1219.0980627265487
2000-06-30,1229.4086129254167
2000-07-03,1239.6380593343627
2000-07-04,1239.1182702058081
2000-07-05,1229.527724271128
2000-07-06,1231.4359802256834
2000-07-07,1244.8622546919532
2000-07-10,1246.6581773263515
2000-07-11,1246.1493418789908
2000-07-12,1250.180280958327
2000-07-13,1246.6020872935437
2000-07-14,1254.0434367918026
2000-07-17,1255.3080737653331
2000-07-18,1240.4558292901254
2000-07-19,1232.8411393023227
2000-07-20,1241.1416132560212
2000-07-21,1229.55580927789
2000-07-24,1221.3888243816486
2000-07-25,1225.001907868779
2000-07-26,1216.4996819577555
2000-07-27,1207.2720940285174
2000-07-28,1185.5665912779311
2000-07-31,1192.623909700299
2000-08-01,1197.9953478935304
2000-08-02,1196.1665672494642
2000-08-03,1192.0913549349323
2000-08-04,1199.9480604405464
2000-08-07,1209.462548465794
2000-08-08,1208.7127859157401
2000-08-09,1209.3703759610735
2000-08-10,1207.4710459891808
2000-08-11,1210.8432302644098
2000-08-14,1221.3508061606724
2000-08-15,1222.8721301256553
2000-08-16,1223.9552573621556
2000-08-17,1226.837844105341
2000-08-18,1223.0816579759908
2000-08-21,1223.1519270702909
2000-08-22,1223.5914792967262
2000-08-23,1226.1564674675863
2000-08-24,1229.6571391655925
2000-08-25,1233.5565649309633
2000-08-28,1237.4697430511849
2000-08-29,1233.6918128461955
2000-08-30,1226.2630727429323
2000-08-31,1230.4194282895755
2000-09-01,1243.2945105148651
2000-09-04,1246.6527508310846
2000-09-05,1231.0685144855472
2000-09-06,1217.2920167521154
2000-09-07,1217.6193899704401
2000-09-08,1207.1842395539038
2000-09-11,1199.3408504112138
2000-09-12,1191.6045682812546
2000-09-13,1191.2787696860535
2000-09-14,1191.4144864234147
2000-09-15,1182.114001512359
2000-09-18,1164.4892153389487
2000-09-19,1171.1749807069402
2000-09-20,1165.2176252965157
2000-09-21,1160.0072736165714
2000-09-22,1163.7417231411753
2000-09-25,1163.8968433327107
2000-09-26,1156.9932360456628
2000-09-27,1155.2164426107981
2000-09-28,1167.8544632033045
2000-09-29,1161.8381587509816
2000-10-02,1162.7510222413978
2000-10-03,1159.2183706187589
2000-10-04,1160.3676878884241
2000-10-05,1162.1768554899784
2000-10-06,1148.49362173553
2000-10-09,1136.546501570239
2000-10-10,1130.2959962337263
2000-10-11,1110.1334552111514
2000-10-12,1091.5256068104657
2000-10-13,1109.326525286568
2000-10-16,1108.0692741753514
2000-10-17,1092.136819992476
2000-10-18,1081.862403970669
2000-10-19,1105.6284465616413
2000-10-20,1113.7916764781157
2000-10-23,1115.5906486202125
2000-10-24,1124.022777745174
2000-10-25,1103.6536767310674
2000-10-26,1101.0986952074022
2000-10-27,1114.6113120199202
2000-10-30,1120.7963136555275
2000-10-31,1138.7976512012324
2000-11-01,1144.7210182207357
2000-11-02,1149.7578605605538
2000-11-03,1152.2184716545216
2000-11-06,1156.035208077376
2000-11-07,1155.616378870282
2000-11-08,1143.251770157938
2000-11-09,1134.3778460318808
2000-11-10,1115.183398617949
2000-11-13,1099.0491615709975
2000-11-14,1119.8317996095452
2000-11-15,1124.748755160876
2000-11-16,1110.7828963585978
2000-11-17,1106.6240781963916
2000-11-20,1086.9168241445122
2000-11-21,1087.0407571700207
2000-11-22,1066.165595963583
2000-11-23,1067.4776881484238
2000-11-24,1079.884731798072
2000-11-27,1091.4449166955926
2000-11-28,1082.199322971368
2000-11-29,1082.3822420983176
2000-11-30,1068.1264867330442
2000-12-01,1074.8150358831479
2000-12-04,1079.2898151973088
2000-12-05,1108.086376316112
2000-12-06,1098.892009012598
2000-12-07,1093.8577882065138
2000-12-08,1107.2318043047026
2000-12-11,1119.5062889290225
2000-12-12,1114.3078958622439
2000-12-13,1107.5017821205931
2000-12-14,1096.865523891071
2000-12-15,1077.5752741539004
2000-12-18,1082.4839916345697
2000-12-19,1074.3579333551547
2000-12-20,1048.2872055650137
2000-12-21,1048.6334474611947
2000-12-22,1064.7695346117405
2000-12-25,1068.1531173568721
2000-12-26,1072.0988075776538
2000-12-27,1082.714336964173
2000-12-28,1085.734729528953
2000-12-29,1085.107389449445
2001-01-01,1085.0536783835357
2001-01-02,1068.7075608291154
2001-01-03,1090.83397106237
2001-01-04,1092.534481812041
2001-01-05,1079.495637103991
2001-01-08,1075.6853174374137
2001-01-09,1070.829235882852
2001-01-10,1072.252679491226
2001-01-11,1081.3101149919034
2001-01-12,1080.779230031178
2001-01-15,1080.0286869956662
2001-01-16,1081.8030676175847
2001-01-17,1088.382418476772
2001-01-18,1101.2824831397998
2001-01-19,1098.7735459249293
2001-01-22,1099.025285960607
2001-01-23,1106.452906249522
2001-01-24,1104.9259531653813
2001-01-25,1102.8287419636572
2001-01-26,1100.9066565601054
2001-01-29,1104.655673080943
2001-01-30,1111.208884490178
2001-01-31,1112.6407905955625
2001-02-01,1116.6258146634752
2001-02-02,1100.293375928769
2001-02-05,1101.4932197993144
2001-02-06,1099.6058611069245
