Date,AC FAR EAST
2000-12-29,100.0
2001-01-01,99.98497487438972
2001-01-02,99.87036765669203
2001-01-03,99.56402110697138
2001-01-04,99.93361436355951
2001-01-05,100.88237080571797
2001-01-08,100.8201205198582
2001-01-09,99.68865357102776
2001-01-10,98.69450923511747
2001-01-11,96.25922307063095
2001-01-12,96.69228889998811
2001-01-15,96.83767155967307
2001-01-16,98.8548980885071
2001-01-17,99.55514571770382
2001-01-18,100.65312187701103
2001-01-19,101.89885714648862
2001-01-22,102.39384158079383
2001-01-23,101.98444291086572
2001-01-24,101.17141041353418
2001-01-25,101.66735158954562
2001-01-26,100.92759402663947
2001-01-29,101.26587575810856
2001-01-30,101.34578652505752
2001-01-31,102.37890897652692
2001-02-01,102.91079419717991
2001-02-02,101.96654497698785
2001-02-05,100.33730572574274
2001-02-06,99.9121883679417
2001-02-07,99.54166383657642
2001-02-08,98.85569823871654
2001-02-09,99.04986969079675
2001-02-12,99.01666412053467
2001-02-13,99.26070220090887
2001-02-14,99.19243637301712
2001-02-15,100.06622601540646
2001-02-16,99.60712291958619
2001-02-19,98.4217121632846
2001-02-20,99.49360987138583
2001-02-21,98.05617631591818
2001-02-22,98.10122473282684
2001-02-23,99.03488725969552
2001-02-26,99.35853790814461
2001-02-27,98.92125362067776
2001-02-28,97.6730733355069
2001-03-01,96.196451593253
2001-03-02,93.22140584464776
2001-03-05,93.47602124261911
2001-03-06,95.2560190535187
2001-03-07,95.53896340541469
2001-03-08,95.68830577084537
2001-03-09,95.44117287326961
2001-03-12,92.39320686119716
2001-03-13,90.52256090726982
2001-03-14,89.57623644622733
2001-03-15,90.84522882649357
2001-03-16,90.5922440147841
2001-03-19,90.86690998478248
2001-03-20,90.36045040580798
2001-03-21,94.1776103641538
2001-03-22,92.01785471838038
2001-03-23,94.55603639588458
2001-03-26,97.52867867456506
2001-03-27,96.91524239243088
2001-03-28,97.95977053058402
2001-03-29,94.12589854745093
2001-03-30,92.75207890026886
2001-04-02,91.17186598533254
2001-04-03,92.44454180033134
2001-04-04,92.61250322481654
2001-04-05,93.75005247256281
2001-04-06,94.28280027534893
2001-04-09,90.9996268634648
2001-04-10,90.10749441768974
2001-04-11,92.1595905105178
2001-04-12,93.68432676383897
2001-04-13,93.40922096040171
2001-04-16,92.40503661670958
2001-04-17,92.26471959727563
2001-04-18,95.45062578464442
2001-04-19,97.403884439089
2001-04-20,96.35115438228905
2001-04-23,96.69325136207736
2001-04-24,96.18565444852344
2001-04-25,96.7465974819338
2001-04-26,97.52173741997846
2001-04-27,97.12799752640656
2001-04-30,97.54680529058787
2001-05-01,100.82378382231317
2001-05-02,102.01317378467533
2001-05-03,102.7415011280674
2001-05-04,102.24065299690274
2001-05-07,102.77436667640679
2001-05-08,100.73322044425262
2001-05-09,99.64249648515104
2001-05-10,98.67545939369879
2001-05-11,99.03368717711288
2001-05-14,97.43874525343949
2001-05-15,97.79711353234102
2001-05-16,96.3363427995905
2001-05-17,98.1632171192712
2001-05-18,97.38372062507848
2001-05-21,98.6856007095934
2001-05-22,98.90309571136031
2001-05-23,100.37048458959613
2001-05-24,100.02296995838319
2001-05-25,99.18771749232843
2001-05-28,98.3224393752462
2001-05-29,99.36460474412365
2001-05-30,97.57071383155919
2001-05-31,97.23386014910552
2001-06-01,96.93258471282883
2001-06-04,96.86993357678193
2001-06-05,96.28261553253357
2001-06-06,96.30419292897521
2001-06-07,96.80807333479189
2001-06-08,96.9635229573717
2001-06-11,95.68649269651078
2001-06-12,93.81476947516575
2001-06-13,93.76401513784215
2001-06-14,93.61451769393923
2001-06-15,92.7482901933006
2001-06-18,91.9464636640026
2001-06-19,91.71096473046572
2001-06-20,91.36183959710374
2001-06-21,92.46601578110511
2001-06-22,93.00613317055833
2001-06-25,92.51735356223449
2001-06-26,92.4815970593175
2001-06-27,92.0036867147541
2001-06-28,90.79213747294742
2001-06-29,92.33787790449435
2001-07-02,92.02448562833453
2001-07-03,92.28437074259601
2001-07-04,91.61399383986422
2001-07-05,90.73616916570015
2001-07-06,89.08126426442897
2001-07-09,88.4196353332803
2001-07-10,89.12448069165971
2001-07-11,88.28725166702138
2001-07-12,89.70998075024075
2001-07-13,88.76737732718395
2001-07-16,88.46852747461448
2001-07-17,87.53088698736155
2001-07-18,86.44507854149691
2001-07-19,86.58660547763579
2001-07-20,86.83506752592625
2001-07-23,84.39551438914435
2001-07-24,85.18641682652903
2001-07-25,86.07421136710995
2001-07-26,86.15108667179796
2001-07-27,86.01738386320673
2001-07-30,84.53734673354647
2001-07-31,86.2816775350244
2001-08-01,87.16399456163616
2001-08-02,89.30563430695356
2001-08-03,88.51728722213005
2001-08-06,88.19367471313154
2001-08-07,88.45161184955488
2001-08-08,88.35294482799459
2001-08-09,86.26571970994372
2001-08-10,86.8302109826923
2001-08-13,85.84670363398064
2001-08-14,88.29120123803384
2001-08-15,89.17603414690456
2001-08-16,87.88888375291607
2001-08-17,87.46728185218791
2001-08-20,86.17720937376542
2001-08-21,86.82622182778553
2001-08-22,87.3672246259928
2001-08-23,86.44456294800653
2001-08-24,86.135982424783
2001-08-27,86.96908091100553
2001-08-28,86.43017530688637
2001-08-29,85.69084991285285
2001-08-30,84.59588041389816
2001-08-31,84.31931088042805
2001-09-03,82.64369991444505
2001-09-04,84.47306521621078
2001-09-05,82.89500053685727
2001-09-06,82.42173480302944
2001-09-07,82.1990503191267
2001-09-10,80.25663978890677
2001-09-11,81.3930705910425
2001-09-12,76.023729304641
2001-09-13,76.71222732229128
2001-09-14,78.5807076367287
2001-09-17,75.29985536321327
2001-09-18,76.08128336578196
2001-09-19,77.86954498902698
2001-09-20,77.20239533947995
2001-09-21,74.60099926106359
2001-09-24,74.37630312250522
2001-09-25,74.80352705339891
2001-09-26,73.87101478895723
2001-09-27,73.49431197658076
2001-09-28,75.02724885121987
2001-10-01,75.65686973213892
2001-10-02,76.46723326254876
2001-10-03,75.37633038949187
2001-10-04,77.19938838667365
2001-10-05,77.31853682701258
2001-10-08,77.08063348611921
2001-10-09,76.0994212546387
2001-10-10,75.2765263262915
2001-10-11,77.05192703407788
2001-10-12,78.18381907171803
2001-10-15,77.47822681193404
2001-10-16,77.80273882798376
2001-10-17,78.69240081841669
2001-10-18,77.21081258412227
2001-10-19,77.26068764799307
2001-10-22,77.11622517157303
2001-10-23,78.18231127744757
2001-10-24,78.65840111602195
2001-10-25,79.17599513795237
2001-10-26,78.52208596874036
2001-10-29,77.63759374095586
2001-10-30,76.71686895449423
2001-10-31,75.83847251340973
2001-11-01,76.31540826856406
2001-11-02,76.4031180225333
2001-11-05,76.87771246723518
2001-11-06,77.73929076268752
2001-11-07,76.02479557110686
2001-11-08,77.21679222804538
2001-11-09,77.01005965116144
2001-11-12,76.38723796220154
2001-11-13,75.299125413167
2001-11-14,75.82404798158196
2001-11-15,77.4538161743513
2001-11-16,77.79997336590469
2001-11-19,78.77817171357358
2001-11-20,78.63881108083125
2001-11-21,78.76448396139865
2001-11-22,78.57090250910387
2001-11-23,78.67517369351683
2001-11-26,80.32471343051401
2001-11-27,80.01079546570816
2001-11-28,78.27693015057035
2001-11-29,78.16689466403683
2001-11-30,79.07868344939203
2001-12-03,77.67764724132192
2001-12-04,77.7780819334888
2001-12-05,79.72598012066248
2001-12-06,80.42959260550936
2001-12-07,79.67990305405512
2001-12-10,77.79581810902206
2001-12-11,77.29918429869649
2001-12-12,79.13770213692011
2001-12-13,77.21985194201744
2001-12-14,76.59351027747739
2001-12-17,75.16393107049038
2001-12-18,75.42914207425154
2001-12-19,75.68340613328246
2001-12-20,76.34609053339412
2001-12-21,74.91638675770061
2001-12-24,74.84038155088604
2001-12-25,74.78370453732707
2001-12-26,74.25999874388295
2001-12-27,75.2947423575572
2001-12-28,76.65281997357336
2001-12-31,76.90989498055986
2002-01-01,76.90989498055986
2002-01-02,76.70623455689604
2002-01-03,76.98029625498185
2002-01-04,79.12787249106675
2002-01-07,79.56476755508518
2002-01-08,77.58935875628791
2002-01-09,77.27714635501924
2002-01-10,76.27449541230722
2002-01-11,75.72199064885123
2002-01-14,76.07413424987507
2002-01-15,74.67386123861448
2002-01-16,74.45614004418185
2002-01-17,74.25776297312292
2002-01-18,75.0643360140183
2002-01-21,75.33575958338763
2002-01-22,73.37371938596482
2002-01-23,73.06443409330966
2002-01-24,73.44756375275321
2002-01-25,74.24629424157682
2002-01-28,75.34361732560146
2002-01-29,74.16045193846398
2002-01-30,73.11581746732705
2002-01-31,73.50194281330916
2002-02-01,72.34967370578723
2002-02-04,71.93895643691613
2002-02-05,70.74771049050132
2002-02-06,70.71561089755448
2002-02-07,71.4666682820999
2002-02-08,71.76347800944544
2002-02-11,72.3834601989652
2002-02-12,73.83360489799948
2002-02-13,74.15532858677132
2002-02-14,75.14079194532066
2002-02-15,74.94771617171166
