Date,ACWI ex NETHERLANDS
1998-12-31,1000.0
1999-01-01,1000.0001375835585
1999-01-04,1009.6858675830721
1999-01-05,1020.0183539755636
1999-01-06,1039.6311051201667
1999-01-07,1038.0589657304688
1999-01-08,1037.3725182909009
1999-01-11,1028.6507473398945
1999-01-12,1010.8413970261076
1999-01-13,996.344145043955
1999-01-14,988.6364243646458
1999-01-15,1004.449586018566
1999-01-18,1012.77507288103
1999-01-19,1015.0144199003316
1999-01-20,1021.4283669164868
1999-01-21,1009.2119899719168
1999-01-22,994.4852783854761
1999-01-25,998.5593764429415
1999-01-26,1009.2447904105142
1999-01-27,1005.4509644675874
1999-01-28,1014.3456298046937
1999-01-29,1022.6643182761422
1999-02-01,1024.2594263164872
1999-02-02,1020.2657627320468
1999-02-03,1019.2530335995378
1999-02-04,1007.1565710039989
1999-02-05,999.4905449907347
1999-02-08,998.1481953264569
1999-02-09,979.6669622732173
1999-02-10,980.824378020454
1999-02-11,998.0497239178753
1999-02-12,992.7520741982054
1999-02-15,992.8684450234317
1999-02-16,996.1934771517301
1999-02-17,987.3799521252255
1999-02-18,991.929619091022
1999-02-19,990.7723635461479
1999-02-22,1007.2891445553487
1999-02-23,1009.7579830287206
1999-02-24,1004.7290570334612
1999-02-25,1000.4999595345874
1999-02-26,995.9510961706043
1999-03-01,989.2855897729248
1999-03-02,984.1985526943178
1999-03-03,982.3289154309354
1999-03-04,989.608344896237
1999-03-05,1013.7131455857923
1999-03-08,1017.9176815399486
1999-03-09,1021.0773602638831
1999-03-10,1029.5680789678547
1999-03-11,1036.141515506174
1999-03-12,1039.1112848830126
1999-03-15,1046.4920431480673
1999-03-16,1049.0686043339822
1999-03-17,1046.7230402122818
1999-03-18,1050.3867813508518
1999-03-19,1050.1102501437342
1999-03-22,1046.2096758805947
1999-03-23,1025.3479982461095
1999-03-24,1022.7399418702927
1999-03-25,1037.864761981618
1999-03-26,1030.4734244596425
1999-03-29,1045.7345877817731
1999-03-30,1042.9959246474612
1999-03-31,1042.2822793262985
1999-04-01,1049.0037360249887
1999-04-02,1048.2709471604092
1999-04-05,1057.7754417074143
1999-04-06,1064.1624858581217
1999-04-07,1071.5593967455795
1999-04-08,1084.343657999768
1999-04-09,1085.7541669873112
1999-04-12,1089.8948860958744
1999-04-13,1090.4210283749621
1999-04-14,1083.744220393253
1999-04-15,1076.4823866503345
1999-04-16,1075.8301014155597
1999-04-19,1066.1667208520864
1999-04-20,1065.2573914378465
1999-04-21,1075.7953393650669
1999-04-22,1088.3302808609885
1999-04-23,1090.8417826753862
1999-04-26,1094.9428237018055
1999-04-27,1101.82412302621
1999-04-28,1096.013321893786
1999-04-29,1089.0791158995135
1999-04-30,1086.338666356456
1999-05-03,1095.4210880078858
1999-05-04,1087.3542864564763
1999-05-05,1091.492599835507
1999-05-06,1092.572782888199
1999-05-07,1093.2570048442608
1999-05-10,1093.5412103813603
1999-05-11,1096.1311155548044
1999-05-12,1095.982050889601
1999-05-13,1097.9172716568157
1999-05-14,1079.8718205588148
1999-05-17,1070.9855119781196
1999-05-18,1072.490533980185
1999-05-19,1076.6204612395065
1999-05-20,1076.6083896939256
1999-05-21,1070.7175830793035
1999-05-24,1059.7849132533515
1999-05-25,1046.4696668741103
1999-05-26,1052.8948760566536
1999-05-27,1039.003547802249
1999-05-28,1048.2968875148176
1999-05-31,1048.8494887022966
1999-06-01,1049.2246646010726
1999-06-02,1051.3107086825064
1999-06-03,1054.340571025956
1999-06-04,1068.582058176544
1999-06-07,1076.5596131420411
1999-06-08,1075.402757548462
1999-06-09,1078.0850586941506
1999-06-10,1072.2429065236918
1999-06-11,1073.8052750172908
1999-06-14,1067.49154568453
1999-06-15,1070.9048429600884
1999-06-16,1085.0726248755889
1999-06-17,1093.4881132715218
1999-06-18,1096.3120019898888
1999-06-21,1102.075611605313
1999-06-22,1096.6441255359034
1999-06-23,1088.8567545935025
1999-06-24,1079.014152298664
1999-06-25,1081.123043013905
1999-06-28,1087.9410468035353
1999-06-29,1096.3542242600815
1999-06-30,1102.519514938209
1999-07-01,1115.9812561473384
1999-07-02,1124.534775467647
1999-07-05,1132.3634779930762
1999-07-06,1129.1535700030247
1999-07-07,1127.3719471566003
1999-07-08,1123.408984464708
1999-07-09,1127.017426847658
1999-07-12,1125.550423262819
1999-07-13,1120.0883814187218
1999-07-14,1125.2026465047475
1999-07-15,1136.7368756148971
1999-07-16,1137.6253813680528
1999-07-19,1134.4390506318614
1999-07-20,1120.9668825143065
1999-07-21,1118.9697959697867
1999-07-22,1106.552169777071
1999-07-23,1097.284937777667
1999-07-26,1093.3044910674664
1999-07-27,1101.046272448731
1999-07-28,1105.7763831805398
1999-07-29,1094.4917734118694
1999-07-30,1096.299047194794
1999-08-02,1093.3609415860556
1999-08-03,1091.2133663470313
1999-08-04,1084.17824680939
1999-08-05,1078.4674208642632
1999-08-06,1069.9864294147578
1999-08-09,1067.582468724198
1999-08-10,1057.3733777183359
1999-08-11,1064.6113086891582
1999-08-12,1070.9795693681026
1999-08-13,1086.0792232818635
1999-08-16,1093.7365708666596
1999-08-17,1097.7603174470833
1999-08-18,1096.0510461017027
1999-08-19,1091.9378223613026
1999-08-20,1105.0493238573063
1999-08-23,1121.0866128609953
1999-08-24,1120.26784599123
1999-08-25,1128.9098849762076
1999-08-26,1117.8719796970693
1999-08-27,1112.474610568644
1999-08-30,1104.0507085311276
1999-08-31,1094.128292457034
1999-09-01,1105.7684580746409
1999-09-02,1099.0614701075988
1999-09-03,1118.3488540858298
1999-09-06,1123.207871369754
1999-09-07,1116.8850654180424
1999-09-08,1113.5004958863292
1999-09-09,1121.64108262245
1999-09-10,1121.9908326818768
1999-09-13,1119.3962009756285
1999-09-14,1115.058262228082
1999-09-15,1105.2954471637504
1999-09-16,1099.1852677508566
1999-09-17,1105.0016427269666
1999-09-20,1108.6481277948021
1999-09-21,1099.4055334552577
1999-09-22,1094.1541445347007
1999-09-23,1082.0479911504433
1999-09-24,1073.513570713885
1999-09-27,1076.2600176976177
1999-09-28,1078.4524321250246
1999-09-29,1071.4661164368565
1999-09-30,1082.8020555785665
1999-10-01,1084.4055205606403
1999-10-04,1095.7440711291347
1999-10-05,1095.300359385274
1999-10-06,1107.6777975462392
1999-10-07,1110.6800118216095
1999-10-08,1116.7022621499257
1999-10-11,1118.3454521666663
1999-10-12,1108.484809185502
1999-10-13,1089.8609808496956
1999-10-14,1090.3982295988783
1999-10-15,1069.9101768134628
1999-10-18,1064.2326044011566
1999-10-19,1073.5382735078972
1999-10-20,1087.7224099610332
1999-10-21,1085.289227751178
1999-10-22,1096.8764870999362
1999-10-25,1093.757673950114
1999-10-26,1091.5397960353948
1999-10-27,1093.2124466496339
1999-10-28,1116.288082120257
1999-10-29,1137.2773439874595
1999-11-01,1134.1855388736049
1999-11-02,1132.2413230307764
1999-11-03,1135.3540617423675
1999-11-04,1144.0812718714335
1999-11-05,1145.5814140342384
1999-11-08,1147.3843965753608
1999-11-09,1145.8458181381266
1999-11-10,1154.0222348528641
1999-11-11,1160.617223178367
1999-11-12,1164.9321128293743
1999-11-15,1166.7195106339996
1999-11-16,1177.580616703411
1999-11-17,1177.1359922712663
1999-11-18,1186.6084269851501
1999-11-19,1186.6216465223342
1999-11-22,1187.236899665167
1999-11-23,1183.9768648331622
1999-11-24,1184.9503143942352
1999-11-25,1190.5468166576322
1999-11-26,1194.7715315072282
1999-11-29,1190.4164637150454
1999-11-30,1173.2530666163582
1999-12-01,1181.3670994004744
1999-12-02,1186.932121536442
1999-12-03,1204.8929598508898
1999-12-06,1208.966947002047
1999-12-07,1207.4340237384797
1999-12-08,1203.2562979948138
1999-12-09,1206.8916604452677
1999-12-10,1211.3879303661956
1999-12-13,1210.1154063587717
1999-12-14,1201.8409948277292
1999-12-15,1202.6505500760093
1999-12-16,1211.7781952428827
1999-12-17,1215.6502888323105
1999-12-20,1219.2270278470737
1999-12-21,1223.779063442114
1999-12-22,1232.870425567743
1999-12-23,1250.1306505992948
1999-12-24,1253.7409866964217
1999-12-27,1251.7844135258233
1999-12-28,1256.4836745242726
1999-12-29,1262.268752862893
1999-12-30,1268.3287851082728
1999-12-31,1270.1137816498563
2000-01-03,1271.7693133334049
2000-01-04,1235.3039206145147
2000-01-05,1218.0790751428647
2000-01-06,1204.2590890994586
2000-01-07,1231.895136190731
2000-01-10,1246.8321590781113
2000-01-11,1241.7981884575202
2000-01-12,1235.3747319027816
2000-01-13,1247.0409025402753
2000-01-14,1258.1475084550593
2000-01-17,1264.6615710521376
2000-01-18,1250.491397500938
2000-01-19,1244.5063811497807
2000-01-20,1239.7397870265133
2000-01-21,1235.7700944551116
2000-01-24,1218.8644143154454
2000-01-25,1214.1183542908134
2000-01-26,1216.9905097148558
2000-01-27,1219.1585873027186
2000-01-28,1199.534275224231
2000-01-31,1202.8452113060036
2000-02-01,1212.2768249245062
2000-02-02,1218.9769651822733
2000-02-03,1238.8197075747178
2000-02-04,1241.2553845640618
2000-02-07,1237.3235007382189
2000-02-08,1251.7740944940426
2000-02-09,1243.1491641765988
2000-02-10,1242.4305364903971
2000-02-11,1229.344674239074
2000-02-14,1224.3402742727026
2000-02-15,1218.570886358975
2000-02-16,1215.2118697820622
2000-02-17,1220.9748412943059
2000-02-18,1200.5214600190534
2000-02-21,1191.795392068507
2000-02-22,1196.1439128699171
2000-02-23,1206.6159464927478
2000-02-24,1203.568785561599
2000-02-25,1197.8433741856115
2000-02-28,1196.1825102770301
2000-02-29,1204.8844470304173
2000-03-01,1222.2545840326075
2000-03-02,1233.1056051582618
2000-03-03,1244.357027953792
2000-03-06,1237.7982968294953
2000-03-07,1221.079724758762
2000-03-08,1219.8479477425983
2000-03-09,1238.4330678897686
2000-03-10,1236.3086979906807
2000-03-13,1217.5180194256154
2000-03-14,1207.6491872730517
2000-03-15,1212.5533543427146
2000-03-16,1250.3496667515983
2000-03-17,1256.779908865923
2000-03-20,1258.4998748033686
2000-03-21,1275.6793251799227
2000-03-22,1275.733839906432
2000-03-23,1289.791887777689
2000-03-24,1299.960658011135
2000-03-27,1301.6329373120552
2000-03-28,1298.626302534663
2000-03-29,1297.1929473457487
2000-03-30,1274.9925214574916
2000-03-31,1285.3946037277642
2000-04-03,1281.1191674753984
2000-04-04,1274.5821607448424
2000-04-05,1265.905855353999
2000-04-06,1274.8942110677208
2000-04-07,1285.9542984247582
2000-04-10,1284.0169715980878
2000-04-11,1273.166076115693
2000-04-12,1258.6151987576018
2000-04-13,1241.4919792815467
2000-04-14,1192.7020991627037
2000-04-17,1193.216813017337
2000-04-18,1218.3553446281717
2000-04-19,1214.484892953417
2000-04-20,1219.8946610829234
2000-04-21,1219.6781416126087
2000-04-24,1219.331847670864
2000-04-25,1238.456852991727
2000-04-26,1234.2246787082543
2000-04-27,1226.5532114587152
2000-04-28,1227.1248317973486
2000-05-01,1235.3777780924315
2000-05-02,1234.0610433114566
2000-05-03,1207.4486724583135
2000-05-04,1205.577130222291
2000-05-05,1215.6574158595818
2000-05-08,1207.4450781014048
2000-05-09,1196.302538063699
2000-05-10,1179.2892122775113
2000-05-11,1188.408831454914
2000-05-12,1202.9435827722418
2000-05-15,1214.2901231850667
2000-05-16,1225.6017222708358
2000-05-17,1204.651279543302
2000-05-18,1199.1453676215092
2000-05-19,1176.2280385190063
2000-05-22,1164.3318918950467
2000-05-23,1157.131512313276
2000-05-24,1161.7950336841193
2000-05-25,1162.8912824973497
2000-05-26,1163.421095723248
2000-05-29,1168.3506869960595
2000-05-30,1196.140790714765
2000-05-31,1194.0488549204333
2000-06-01,1213.5738949903607
2000-06-02,1243.869876365601
2000-06-05,1243.4399041474762
2000-06-06,1244.026132694882
2000-06-07,1245.740180274268
2000-06-08,1239.8029507149647
2000-06-09,1235.7052498771245
2000-06-12,1233.1042374413587
2000-06-13,1241.0262750768302
2000-06-14,1243.7619010785286
2000-06-15,1238.90272050945
2000-06-16,1234.632919481815
2000-06-19,1245.4811140102622
2000-06-20,1247.3701152818428
2000-06-21,1244.3198393693717
2000-06-22,1230.4172343396065
2000-06-23,1222.195831219898
2000-06-26,1223.983787592254
2000-06-27,1225.7962363182094
2000-06-28,1231.983937909305
2000-06-29,1223.3868342429505
2000-06-30,1233.5067840050208
2000-07-03,1244.3697390245643
2000-07-04,1243.7161701091961
2000-07-05,1233.8809355478465
2000-07-06,1235.956558169776
2000-07-07,1249.463669336727
2000-07-10,1251.017161857496
2000-07-11,1250.461576470877
2000-07-12,1254.492460006087
2000-07-13,1251.1641327321381
2000-07-14,1258.8494186022015
2000-07-17,1260.2495259091286
2000-07-18,1245.3685237241916
