Date,GOLDEN DRAGON
2000-12-29,100.0
2001-01-01,99.89285180132127
2001-01-02,100.50131608631499
2001-01-03,98.34074327436645
2001-01-04,103.05798555038588
2001-01-05,105.01905697476745
2001-01-08,104.39679778273256
2001-01-09,105.98662868114688
2001-01-10,106.25798636084072
2001-01-11,104.0110986474834
2001-01-12,104.97122874453989
2001-01-15,105.42759820616855
2001-01-16,107.49784339328642
2001-01-17,107.89147390812303
2001-01-18,109.685146241097
2001-01-19,112.25538262042409
2001-01-22,113.23881605979659
2001-01-23,112.58979703544003
2001-01-24,112.59026548751613
2001-01-25,112.62105069379926
2001-01-26,112.62011400487906
2001-01-29,110.9097633051826
2001-01-30,111.00285545121335
2001-01-31,113.23540617465785
2001-02-01,113.42445883210476
2001-02-02,113.61910944666802
2001-02-05,111.09321407298074
2001-02-06,110.54593728778019
2001-02-07,109.95553136035687
2001-02-08,109.47172079997509
2001-02-09,109.93706397095876
2001-02-12,109.36110852519126
2001-02-13,111.39638588570071
2001-02-14,110.33192178369686
2001-02-15,111.3897661494796
2001-02-16,110.69275376542946
2001-02-19,109.84069497028011
2001-02-20,110.27631599054028
2001-02-21,109.64472760238715
2001-02-22,107.33376034997016
2001-02-23,107.75370848535324
2001-02-26,107.73313180234958
2001-02-27,107.18589824616684
2001-02-28,107.25572665987855
2001-03-01,103.70911617977131
2001-03-02,102.21286083116169
2001-03-05,103.95625126121723
2001-03-06,105.39011090244206
2001-03-07,105.55134069416891
2001-03-08,104.79227696812322
2001-03-09,104.00984134759017
2001-03-12,100.8300769106096
2001-03-13,99.91554413955556
2001-03-14,99.81160616442207
2001-03-15,101.68993845602725
2001-03-16,101.63641680137188
2001-03-19,101.13372998055564
2001-03-20,99.68102111031894
2001-03-21,98.84646620533745
2001-03-22,96.98501725755195
2001-03-23,98.17991691735438
2001-03-26,100.41856679837963
2001-03-27,99.34416573023951
2001-03-28,99.20026734318671
2001-03-29,98.22123121268474
2001-03-30,98.31912171136898
2001-04-02,96.83577184653628
2001-04-03,95.11423490484219
2001-04-04,92.1965234010397
2001-04-05,92.31011646529679
2001-04-06,94.07929663757737
2001-04-09,91.99473605552791
2001-04-10,91.63173188584265
2001-04-11,94.66185614108558
2001-04-12,96.35518240314761
2001-04-13,96.08384231076968
2001-04-16,95.67804471188168
2001-04-17,94.13779747212358
2001-04-18,96.56947192318003
2001-04-19,100.05258660979037
2001-04-20,99.12707211605334
2001-04-23,98.6062130214153
2001-04-24,97.9152835390763
2001-04-25,97.18965897091547
2001-04-26,97.42965409785792
2001-04-27,97.09284608291394
2001-04-30,97.22752442692978
2001-05-01,97.25310857225702
2001-05-02,98.93098717757643
2001-05-03,99.66283673139903
2001-05-04,97.08448697856262
2001-05-07,98.00710389318202
2001-05-08,97.70162355089053
2001-05-09,98.29362114093222
2001-05-10,97.73063647528994
2001-05-11,98.57395963692632
2001-05-14,96.4792540220555
2001-05-15,96.40371910114516
2001-05-16,96.49599578352456
2001-05-17,97.95693356501853
2001-05-18,97.04344023922806
2001-05-21,97.02614815220788
2001-05-22,98.32216080858785
2001-05-23,99.73758208155448
2001-05-24,99.21212874714958
2001-05-25,98.54934709921524
2001-05-28,98.22488069204708
2001-05-29,97.27300102376935
2001-05-30,95.97636668060619
2001-05-31,94.77639492979775
2001-06-01,94.51427665671645
2001-06-04,95.09942882421336
2001-06-05,96.77261116751066
2001-06-06,98.03026385598233
2001-06-07,98.26455398371344
2001-06-08,99.29985085673783
2001-06-11,98.8168374050064
2001-06-12,97.96048879158339
2001-06-13,96.93337885184249
2001-06-14,94.73517010778215
2001-06-15,94.08928461901638
2001-06-18,92.95119318440604
2001-06-19,93.44425011434267
2001-06-20,92.57325546874823
2001-06-21,93.11602023306445
2001-06-22,92.53059192046145
2001-06-25,92.55716442155395
2001-06-26,91.01091463033845
2001-06-27,91.59576279046857
2001-06-28,90.12703118766464
2001-06-29,91.9256447845763
2001-07-02,92.21122752318578
2001-07-03,92.61017846752735
2001-07-04,92.49373366151595
2001-07-05,91.36228964405346
2001-07-06,91.18539248393617
2001-07-09,89.06654233582502
2001-07-10,89.27438539738405
2001-07-11,88.19479714628945
2001-07-12,89.33666606034733
2001-07-13,88.0471462779667
2001-07-16,87.31169966696991
2001-07-17,86.59553446429094
2001-07-18,85.33734879983189
2001-07-19,84.29286767504617
2001-07-20,84.86048610311019
2001-07-23,84.16285660200678
2001-07-24,83.13468768904605
2001-07-25,83.86183995926947
2001-07-26,84.09514763548624
2001-07-27,84.96308388237357
2001-07-30,84.5493048922117
2001-07-31,86.11124598112333
2001-08-01,86.92225149959725
2001-08-02,87.51876509433349
2001-08-03,86.52258812147387
2001-08-06,85.46163827285
2001-08-07,84.243869842349
2001-08-08,84.48428563353836
2001-08-09,82.77295798781677
2001-08-10,83.52733993654539
2001-08-13,83.36857579112181
2001-08-14,85.21722745477788
2001-08-15,85.87176082489623
2001-08-16,85.1142979041423
2001-08-17,84.73307171826866
2001-08-20,83.09797962586802
2001-08-21,82.83049718916298
2001-08-22,81.43433523993328
2001-08-23,81.7156332913827
2001-08-24,79.80210324536895
2001-08-27,80.95961792939539
2001-08-28,80.850584176564
2001-08-29,81.47499997918072
2001-08-30,81.51462983955342
2001-08-31,80.85278805678966
2001-09-03,79.87080323001612
2001-09-04,80.9393484875807
2001-09-05,79.73709169898484
2001-09-06,77.5864750324543
2001-09-07,76.11156231314312
2001-09-10,75.97056569578855
2001-09-11,75.64494540159285
2001-09-12,71.37071291023376
2001-09-13,70.55046531763709
2001-09-14,69.1925914731458
2001-09-17,67.54052343216736
2001-09-18,67.1024921308122
2001-09-19,68.11586971890067
2001-09-20,66.68403405685429
2001-09-21,64.55850263953835
2001-09-24,65.21297328165109
2001-09-25,64.83449620775902
2001-09-26,65.65599489610129
2001-09-27,66.50746148949128
2001-09-28,68.0060946427798
2001-10-01,67.98458466226242
2001-10-02,67.05223732326598
2001-10-03,67.13333816085401
2001-10-04,69.04663486249055
2001-10-05,70.12695165859412
2001-10-08,68.34450448813756
2001-10-09,70.93316986582634
2001-10-10,70.88746833912947
2001-10-11,72.64809620533386
2001-10-12,71.47419915415736
2001-10-15,70.36759459742066
2001-10-16,70.88886098588407
2001-10-17,71.98068768994675
2001-10-18,70.1730722091702
2001-10-19,70.16814768314309
2001-10-22,70.58591535992865
2001-10-23,72.08414383647295
2001-10-24,72.96654608884954
2001-10-25,73.14170483131143
2001-10-26,74.13252639023864
2001-10-29,73.27439445365765
2001-10-30,71.84998742827034
2001-10-31,71.8881647026601
2001-11-01,72.16036643605628
2001-11-02,72.55248504687417
2001-11-05,74.35285934004841
2001-11-06,74.05894841614993
2001-11-07,73.89359137523672
2001-11-08,75.35204227417414
2001-11-09,75.89298172421664
2001-11-12,76.02723569899896
2001-11-13,75.95893497715824
2001-11-14,78.66941006266495
2001-11-15,80.86634562612583
2001-11-16,81.56743640341915
2001-11-19,82.45955212641596
2001-11-20,81.2095312009754
2001-11-21,81.52257547359966
2001-11-22,80.98910077757137
2001-11-23,81.79999774943826
2001-11-26,82.61785423758685
2001-11-27,82.06445804210865
2001-11-28,80.13201694183319
2001-11-29,80.48458393127606
2001-11-30,81.07561741860063
2001-12-03,82.14472090317787
2001-12-04,84.37225651327932
2001-12-05,86.90553942288057
2001-12-06,88.93387076567272
2001-12-07,90.13582687257947
2001-12-10,89.79789704555938
2001-12-11,89.01550000492284
2001-12-12,91.36705069339149
2001-12-13,88.94148214852156
2001-12-14,88.82226277162648
2001-12-17,88.30221245393915
2001-12-18,87.75511255022302
2001-12-19,87.83615020691457
2001-12-20,88.78873893312642
2001-12-21,85.4896065687617
2001-12-24,85.95510447690843
2001-12-25,87.0920686497947
2001-12-26,86.98565324484818
2001-12-27,87.38645896058048
2001-12-28,88.1164749625617
2001-12-31,89.1970669057297
2002-01-01,89.1970669057297
2002-01-02,89.35150476889773
2002-01-03,89.20147653246204
2002-01-04,91.34465302391169
2002-01-07,93.95358767511775
2002-01-08,93.04694057897314
2002-01-09,92.24377354502049
2002-01-10,91.37873813972206
2002-01-11,89.47634144406932
2002-01-14,89.21583849265754
2002-01-15,88.24752086627252
2002-01-16,87.14790589086361
2002-01-17,87.61522848026135
2002-01-18,87.44430655451755
2002-01-21,89.66835461231321
2002-01-22,88.45044262534158
2002-01-23,88.10340147514903
2002-01-24,88.1142600355484
2002-01-25,89.24999532443992
2002-01-28,89.76096504870863
2002-01-29,89.92174465623397
2002-01-30,88.34385937031105
2002-01-31,88.7519162536488
2002-02-01,88.01499165542288
2002-02-04,88.31499664567518
2002-02-05,87.69823730257734
2002-02-06,88.13926353025077
2002-02-07,87.28727881666023
2002-02-08,87.63229861709145
2002-02-11,89.03851855218338
2002-02-12,89.09947429627549
2002-02-13,89.1001528251089
2002-02-14,89.1001528251089
2002-02-15,89.53486421757542
2002-02-18,90.20128101683629
2002-02-19,88.55099746656172
2002-02-20,87.24287005102762
2002-02-21,87.3321659659862
2002-02-22,86.5025133848011
2002-02-25,84.93662334912024
2002-02-26,84.54701263587786
2002-02-27,86.4156696789582
2002-02-28,85.58722364178216
2002-03-01,85.36505474132106
2002-03-04,88.10147013531851
2002-03-05,89.89929792847491
2002-03-06,90.93335446517472
2002-03-07,91.51365737508772
2002-03-08,91.27438996236933
2002-03-11,93.19206106570476
2002-03-12,92.5208434076447
2002-03-13,91.88364701594351
2002-03-14,91.92695347619534
2002-03-15,90.77664869496961
2002-03-18,90.9813804881764
2002-03-19,90.37586092512886
2002-03-20,90.99820789915573
2002-03-21,89.80328716961644
2002-03-22,90.68709484714375
2002-03-25,91.05779077008462
2002-03-26,90.82532294878645
2002-03-27,91.2389671879702
2002-03-28,92.03431290958719
2002-03-29,91.72277304178154
2002-04-01,91.65690636632176
2002-04-02,91.16248304171185
2002-04-03,91.23014794999952
2002-04-04,90.7747417792707
2002-04-05,90.77868647778337
2002-04-08,90.2586259499933
2002-04-09,89.54430375090045
2002-04-10,88.92561942238198
2002-04-11,89.36920064617264
2002-04-12,90.09062292458083
2002-04-15,90.32117152676207
2002-04-16,90.9376831286511
2002-04-17,93.57192643224793
2002-04-18,94.20498069185192
2002-04-19,94.85406889826118
2002-04-22,94.55804908089962
2002-04-23,95.14560398149455
2002-04-24,95.94907605247407
2002-04-25,95.01287676051489
2002-04-26,94.6833421757619
2002-04-29,94.01798690036786
2002-04-30,93.79122794506462
2002-05-01,93.79268463125479
2002-05-02,94.37578575814074
2002-05-03,94.61048285589361
2002-05-06,92.53377612961266
2002-05-07,93.07430256295159
2002-05-08,92.92677567875896
2002-05-09,93.07803549333573
2002-05-10,93.3868600720442
2002-05-13,93.24553189353972
2002-05-14,93.29533187249223
2002-05-15,95.19366611566103
2002-05-16,94.6652854434114
2002-05-17,95.41219782920957
2002-05-20,94.18633861409154
2002-05-21,92.62661483774492
