Date,AC PACIFIC ex JAPAN ex HK
2001-10-26,88.36147402944277
2001-10-29,88.20878771854358
2001-10-30,86.99927959906039
2001-10-31,86.7467007582897
2001-11-01,87.15635133982049
2001-11-02,87.28835081560955
2001-11-05,87.83336991235096
2001-11-06,88.85046805520065
2001-11-07,88.65469812615329
2001-11-08,89.51964830893189
2001-11-09,90.40508080778092
2001-11-12,91.35357592194607
2001-11-13,91.23554837983444
2001-11-14,93.18259684131091
2001-11-15,94.65294579389213
2001-11-16,94.98689648214062
2001-11-19,96.10994403209871
2001-11-20,95.46947858740997
2001-11-21,95.50823647292081
2001-11-22,95.4678035620748
2001-11-23,96.93402713854103
2001-11-26,98.50794896258273
2001-11-27,98.91368892781543
2001-11-28,96.66918820577831
2001-11-29,95.98018878045838
2001-11-30,96.85819197551983
2001-12-03,97.59061455694426
2001-12-04,98.15312668762772
2001-12-05,101.0260111426643
2001-12-06,102.65503291044205
2001-12-07,103.70635061508456
2001-12-10,101.86254145188585
2001-12-11,101.69781861988416
2001-12-12,103.04058793745318
2001-12-13,101.84130569745287
2001-12-14,100.82621924290247
2001-12-17,99.84477870133931
2001-12-18,99.85154875263743
2001-12-19,99.82414895561408
2001-12-20,100.15370692022127
2001-12-21,98.78895428770304
2001-12-24,99.43603108995178
2001-12-25,100.00600972613657
2001-12-26,100.08798253161615
2001-12-27,100.85469217208394
2001-12-28,102.34754315206933
2001-12-31,103.22712168338182
2002-01-01,103.22712168338182
2002-01-02,104.5552757535918
2002-01-03,104.67703292708619
2002-01-04,106.98036299520724
2002-01-07,108.36334463309028
2002-01-08,107.28032563466914
2002-01-09,107.48606423928878
2002-01-10,106.53707065230576
2002-01-11,105.71503439489709
2002-01-14,106.1397527381445
2002-01-15,104.76557342223413
2002-01-16,103.9735062142888
2002-01-17,103.51938656886419
2002-01-18,103.45725771082262
2002-01-21,104.92034371918666
2002-01-22,104.95389263852034
2002-01-23,105.57626595149533
2002-01-24,106.2192126002656
2002-01-25,107.84545886167878
2002-01-28,108.47657457196907
2002-01-29,108.20270874011928
2002-01-30,106.26484365047867
2002-01-31,107.18093572492191
2002-02-01,106.87399535466581
2002-02-04,106.88681920786246
2002-02-05,106.75697883814564
2002-02-06,106.60227815455029
2002-02-07,105.48705107326558
2002-02-08,106.72511750967809
2002-02-11,107.35214026755436
2002-02-12,107.17666332754236
2002-02-13,107.12226110323891
2002-02-14,110.12793446041746
2002-02-15,110.01964270997306
2002-02-18,110.38340668139347
2002-02-19,109.48160657715422
2002-02-20,108.07255960043025
2002-02-21,107.93229583796557
2002-02-22,107.08805554501697
2002-02-25,106.39487226730863
2002-02-26,106.818865755598
2002-02-27,108.23292210375348
2002-02-28,108.36754834125769
2002-03-01,108.6223454425366
2002-03-04,111.10133443665377
2002-03-05,112.10176128057354
2002-03-06,112.95050011892322
2002-03-07,113.76376060541592
2002-03-08,112.94985879941889
2002-03-11,113.71326542285496
2002-03-12,113.52706276190807
2002-03-13,113.03068711343299
2002-03-14,113.29649463734415
2002-03-15,112.34266376580013
2002-03-18,113.23856301560973
2002-03-19,113.77175182192492
2002-03-20,114.89414448592213
2002-03-21,114.19841837118524
2002-03-22,114.80313653740205
2002-03-25,113.92052390329036
2002-03-26,113.36773446970503
2002-03-27,114.30524887667002
2002-03-28,114.9277432268619
2002-03-29,114.94528055765691
2002-04-01,114.47554976463246
2002-04-02,115.13477369254055
2002-04-03,115.13799460251354
2002-04-04,114.798373645896
2002-04-05,115.23477202639481
2002-04-08,114.2387416736491
2002-04-09,113.28391870231482
2002-04-10,112.40408737397453
2002-04-11,112.95239740050864
2002-04-12,113.71283848513788
2002-04-15,114.5665169850809
2002-04-16,115.35543158845486
2002-04-17,118.09319543104158
2002-04-18,118.51582725518303
2002-04-19,118.35602458181464
2002-04-22,119.01092624165751
2002-04-23,119.22526697579198
2002-04-24,118.82745383948
2002-04-25,117.40832126471372
2002-04-26,117.18895199240525
2002-04-29,114.88211575800862
2002-04-30,114.63490957199159
2002-05-01,114.9590292282113
2002-05-02,115.07156773901134
2002-05-03,115.7055726227523
2002-05-06,113.30116654891319
2002-05-07,113.29814808902937
2002-05-08,114.45208106778016
2002-05-09,114.49922599762697
2002-05-10,113.93955896492339
2002-05-13,113.6750969272532
2002-05-14,114.49341747873916
2002-05-15,117.29112957854814
2002-05-16,117.03984039619786
2002-05-17,118.78111279384493
2002-05-20,117.63323533918341
2002-05-21,116.21200431334755
2002-05-22,117.89935116023446
2002-05-23,116.77004713251587
2002-05-24,117.74557877127491
2002-05-27,117.62148086021554
2002-05-28,118.15647539403243
2002-05-29,117.87863317171393
2002-05-30,117.83611686176249
2002-05-31,116.29664241040786
2002-06-03,117.06641119400483
2002-06-04,116.83266157149747
2002-06-05,116.68767693026155
2002-06-06,117.10344690011195
2002-06-07,116.03672325698169
2002-06-10,116.45241914499033
2002-06-11,115.93849350413569
2002-06-12,115.9334290166288
2002-06-13,116.34293037233842
2002-06-14,114.80579965706711
2002-06-17,114.10449184075647
2002-06-18,114.73185208157426
2002-06-19,112.80610313347634
2002-06-20,113.50981079570673
2002-06-21,113.32373146761877
2002-06-24,112.79684122144987
2002-06-25,111.96800309909308
2002-06-26,108.16981616059823
2002-06-27,108.98927040556447
2002-06-28,110.42459421123125
2002-07-01,109.97789719600472
2002-07-02,110.18603315403035
2002-07-03,109.80330853089069
2002-07-04,110.99216706605218
2002-07-05,112.56832653458007
2002-07-08,113.95946284413289
2002-07-09,115.65170017522064
2002-07-10,114.2638420105333
2002-07-11,111.40750545252803
2002-07-12,113.27199082062265
2002-07-15,113.03660735565656
2002-07-16,111.78248265820152
2002-07-17,110.3723224646851
2002-07-18,110.91640585295595
2002-07-19,109.52348344240339
2002-07-22,107.07525596923492
2002-07-23,107.78002618454845
2002-07-24,104.09332419141207
2002-07-25,104.65059270142558
2002-07-26,101.13785733347649
2002-07-29,101.63497000245606
2002-07-30,104.73588357224406
2002-07-31,104.59655315270754
2002-08-01,103.69673266312113
2002-08-02,102.70312671702047
2002-08-05,99.20618670128471
2002-08-06,97.61498593886645
2002-08-07,100.64273971299319
2002-08-08,100.65973263175883
2002-08-09,102.1719243738778
2002-08-12,102.70438108769511
2002-08-13,103.57744510213647
2002-08-14,103.96540833398134
2002-08-15,105.15375632632437
2002-08-16,105.617215548666
2002-08-19,105.360933872432
2002-08-20,106.96899336466605
2002-08-21,106.79374181803074
2002-08-22,107.24213249818969
2002-08-23,106.75551487991262
2002-08-26,106.07709771201813
2002-08-27,106.06903082207103
2002-08-28,105.15129066546335
2002-08-29,104.79995503671947
2002-08-30,104.80087780360151
2002-09-02,105.04053119322211
2002-09-03,104.25118151496447
2002-09-04,102.55123342899037
2002-09-05,102.28204038436552
2002-09-06,101.72349329483394
2002-09-09,102.20721732735863
2002-09-10,103.24829327721993
2002-09-11,104.08446323605892
2002-09-12,104.69854219126366
2002-09-13,103.16386934156075
2002-09-16,101.65917920574877
2002-09-17,103.62587815391024
2002-09-18,101.63166313096401
2002-09-19,101.49789712086951
2002-09-20,100.37581675626024
2002-09-23,98.27615829686134
2002-09-24,97.30844672972492
2002-09-25,95.48814261543207
2002-09-26,95.89814284597841
2002-09-27,96.31249294247355
2002-09-30,94.9028934713441
2002-10-01,95.09840622953475
2002-10-02,95.4656960706242
2002-10-03,95.27264718334209
2002-10-04,95.41168527046487
2002-10-07,93.44590848185702
2002-10-08,93.68986393510686
2002-10-09,92.6989071507544
2002-10-10,90.6096074818636
2002-10-11,91.16120176696215
2002-10-14,92.49661908898698
2002-10-15,94.65881317895281
2002-10-16,96.0210080841856
2002-10-17,96.99117352734623
2002-10-18,98.74903154281326
2002-10-21,98.05939799542678
2002-10-22,97.51214866577591
2002-10-23,99.59737180129017
2002-10-24,99.66026345285599
2002-10-25,99.38795697835342
2002-10-28,101.2600198232484
2002-10-29,100.1772102282568
2002-10-30,98.83130978687389
2002-10-31,100.27765585151026
2002-11-01,98.86366450587373
2002-11-04,101.3880622854829
2002-11-05,101.12826958579521
2002-11-06,102.59315072224524
2002-11-07,102.54586260840904
2002-11-08,102.25021290066954
2002-11-11,100.09144610586921
2002-11-12,100.10622894275902
2002-11-13,99.69246994528105
2002-11-14,99.45204301087384
2002-11-15,101.78156036978754
2002-11-18,101.38475482579445
2002-11-19,100.87722745222752
2002-11-20,100.82939322903712
2002-11-21,101.71117673858438
2002-11-22,102.99412195363945
2002-11-25,103.23567944895609
2002-11-26,102.74914634089441
2002-11-27,101.95975509975685
2002-11-28,103.45689991748479
2002-11-29,104.00215763334452
2002-12-02,104.40339513649523
2002-12-03,104.69292166795043
2002-12-04,102.80472651071335
2002-12-05,103.16348519802766
2002-12-06,102.96001228781076
2002-12-09,103.25445780246697
2002-12-10,101.84324709025627
2002-12-11,101.3679249926467
2002-12-12,102.4744645639702
2002-12-13,101.73292826076579
2002-12-16,100.7717277479434
2002-12-17,102.04095613939073
2002-12-18,101.8053185084015
2002-12-19,101.93615510872107
2002-12-20,102.12251845410829
2002-12-23,101.95687206864304
2002-12-24,101.54939498030377
2002-12-25,101.427837405489
2002-12-26,101.51939883927425
2002-12-27,100.85368456990255
2002-12-30,98.9676101810269
2002-12-31,99.3730966633433
2003-01-01,99.3730966633433
2003-01-02,99.81610831612022
2003-01-03,101.87809232428415
2003-01-06,103.7733692433231
2003-01-07,103.28439338795796
2003-01-08,103.48685502278761
2003-01-09,103.04369851461954
2003-01-10,103.82351686445057
2003-01-13,105.5394858686116
2003-01-14,106.16939650642512
2003-01-15,106.12455917957978
2003-01-16,105.45132617893667
2003-01-17,105.03625085427485
2003-01-20,104.8809411552481
2003-01-21,104.49280090234254
2003-01-22,103.67604918331605
2003-01-23,104.39553311832003
2003-01-24,103.95385796411142
2003-01-27,102.60389220999252
2003-01-28,101.85789111561446
2003-01-29,101.05657127232932
2003-01-30,101.09598042921174
2003-01-31,100.96129295252247
2003-02-03,100.54889318138814
2003-02-04,101.38324230243377
2003-02-05,100.88774012195576
2003-02-06,99.226008386659
2003-02-07,98.65422373980648
2003-02-10,97.99873826577337
2003-02-11,97.50168658632914
2003-02-12,98.41509344535554
2003-02-13,96.89982415360302
2003-02-14,96.24664859026747
2003-02-17,98.41355960743877
2003-02-18,98.4064150027072
2003-02-19,98.86950942462443
2003-02-20,98.58838893989186
2003-02-21,98.6631457209027
2003-02-24,100.31950835011298
2003-02-25,98.02077053546309
2003-02-26,98.31653395988307
2003-02-27,97.56348397665023
2003-02-28,97.34983473155883
2003-03-03,99.22616199710036
2003-03-04,98.5112161460919
2003-03-05,96.96101293408303
2003-03-06,96.24662900947146
2003-03-07,95.06336767469192
2003-03-10,94.62251691302617
2003-03-11,93.15555165710275
2003-03-12,92.62387235045986
2003-03-13,92.42568941569805
2003-03-14,94.34628170835137
2003-03-17,92.75193495317993
2003-03-18,95.83719340028414
2003-03-19,96.11613929786613
2003-03-20,98.07726247806036
2003-03-21,98.09678680131928
2003-03-24,97.74427744113324
2003-03-25,97.27486600874339
2003-03-26,98.13697929171276
2003-03-27,98.03348157569474
2003-03-28,98.15408003130617
2003-03-31,96.63541795066239
2003-04-01,96.54975975729818
2003-04-02,96.52313085781762
2003-04-03,96.98909609430541
2003-04-04,98.51498481848252
2003-04-07,100.4330578782022
2003-04-08,100.40296503615188
2003-04-09,99.21635138274723
2003-04-10,99.9629644026664
2003-04-11,100.0764829801212
2003-04-14,99.86883675325221
2003-04-15,101.35389300552478
2003-04-16,103.16147651898758
2003-04-17,102.61495893344316
2003-04-18,103.35369784369965
2003-04-21,102.8933458144479
2003-04-22,102.73555591613967
2003-04-23,102.60126789630544
2003-04-24,101.3834591953686
2003-04-25,99.7174507480798
2003-04-28,99.53934307852778
2003-04-29,102.15043999115728
2003-04-30,102.65781246437008
2003-05-01,103.01894586973525
2003-05-02,102.52051207214124
2003-05-05,103.30009948498073
2003-05-06,103.71341612114254
2003-05-07,104.4892709092402
2003-05-08,104.57285323025646
2003-05-09,104.51589872761755
2003-05-12,105.97421532922338
2003-05-13,105.61326750053091
2003-05-14,105.24615553982642
2003-05-15,105.32895678222866
2003-05-16,105.08258675369675
2003-05-19,104.93963518868728
2003-05-20,104.75677915667117
2003-05-21,104.94863113507343
2003-05-22,105.73229036235632
2003-05-23,107.33326143165222
2003-05-26,108.466827773171
2003-05-27,107.79987355950209
2003-05-28,108.19915008945242
2003-05-29,108.69602392966168
2003-05-30,108.97621924882013
2003-06-02,111.36084221878276
2003-06-03,110.83068581534272
2003-06-04,111.90911549541302
2003-06-05,112.96216880938336
2003-06-06,112.79394434898153
2003-06-09,113.36011511577802
2003-06-10,113.25454452538769
2003-06-11,114.03515354226916
2003-06-12,115.23553223636071
2003-06-13,116.03206293806774
2003-06-16,115.7219465638739
2003-06-17,117.86233416716593
2003-06-18,117.57067074462901
2003-06-19,118.17726442768316
2003-06-20,117.67979721052015
2003-06-23,116.36138449715793
2003-06-24,115.130794625531
2003-06-25,116.32411858584382
2003-06-26,115.17260357617165
2003-06-27,115.58033634129784
2003-06-30,115.00669354062642
2003-07-01,116.60366006349639
2003-07-02,117.6890110333951
2003-07-03,119.00731655855445
2003-07-04,118.90210560229058
2003-07-07,120.31978349244766
2003-07-08,119.678581149578
2003-07-09,118.62672294070131
2003-07-10,118.43981586770249
2003-07-11,118.79619598108413
2003-07-14,120.98094658582076
2003-07-15,120.39383213469412
2003-07-16,121.34975775953215
2003-07-17,119.95887649034277
2003-07-18,118.40869983257663
2003-07-21,118.83601803501132
2003-07-22,118.42834964780097
2003-07-23,119.02912501085274
2003-07-24,120.52456595459086
2003-07-25,120.85906985032655
2003-07-28,122.22194585400597
2003-07-29,122.03779600626983
2003-07-30,120.2195145065973
2003-07-31,120.23023967134822
2003-08-01,121.82882679207584
2003-08-04,120.93021065928177
2003-08-05,119.90588626822662
2003-08-06,119.27106515445067
2003-08-07,119.88381354851435
2003-08-08,119.99490210280848
2003-08-11,120.83470147772321
2003-08-12,120.83626489080362
2003-08-13,122.50816296512065
2003-08-14,123.05148549252519
2003-08-15,123.405681230487
2003-08-18,123.74828530922362
2003-08-19,124.11803272434742
2003-08-20,124.86411085431848
2003-08-21,125.63602284255442
2003-08-22,125.90807000366877
2003-08-25,125.83794914096924
2003-08-26,124.29054675205761
2003-08-27,123.93397582874066
2003-08-28,123.9672438765343
2003-08-29,125.4729212866136
2003-09-01,126.08595371770659
2003-09-02,125.88201596946004
2003-09-03,125.92974737289678
2003-09-04,126.31136168093236
2003-09-05,126.85052610430517
2003-09-08,127.96166539337597
2003-09-09,128.5477283481563
2003-09-10,127.81859863900233
2003-09-11,127.80834834100114
2003-09-12,128.0996293472406
2003-09-15,127.31642998650757
2003-09-16,128.005055615901
2003-09-17,128.84341218544213
2003-09-18,128.60509145395383
2003-09-19,128.41814507342204
2003-09-22,127.77975438968949
2003-09-23,127.62325021885626
2003-09-24,129.165667857207
2003-09-25,128.15413371654722
2003-09-26,126.85106567552371
2003-09-29,126.54110742079875
2003-09-30,127.02549360591917
2003-10-01,127.49912775454581
2003-10-02,129.61315913323028
2003-10-03,130.0781141011416
2003-10-06,131.1894608831719
2003-10-07,132.42279137117526
2003-10-08,133.07429134601412
2003-10-09,134.5853051259244
2003-10-10,135.9341334938863
2003-10-13,136.46904064043673
2003-10-14,135.65318098958093
2003-10-15,135.64985686969547
2003-10-16,137.15730581599965
2003-10-17,136.86660235007378
2003-10-20,137.30472533177465
2003-10-21,138.13525735885142
2003-10-22,138.77314266918114
2003-10-23,135.39261566842987
2003-10-24,134.9850513375057
2003-10-27,135.69030234960888
2003-10-28,137.13424849286187
2003-10-29,137.8941611956092
2003-10-30,138.66561615764863
2003-10-31,138.45110566554268
2003-11-03,138.42262473555405
2003-11-04,138.97153209815798
2003-11-05,139.91774007394113
2003-11-06,138.35195415682276
2003-11-07,139.1761213604066
2003-11-10,138.95885214226786
2003-11-11,137.2119744244729
2003-11-12,137.89701021160357
2003-11-13,139.73637837446685
2003-11-14,138.98752864512974
2003-11-17,136.4336519329063
2003-11-18,137.38834542278997
2003-11-19,135.97743076089907
2003-11-20,135.36585636997998
2003-11-21,135.15816305632046
2003-11-24,133.9039635340448
2003-11-25,135.2823708796872
2003-11-26,136.48389053520302
2003-11-27,135.74389572950946
2003-11-28,137.0320166052352
2003-12-01,138.25334773552535
2003-12-02,139.36525374461453
2003-12-03,140.309355083021
2003-12-04,140.2622465619301
2003-12-05,139.68345983731015
2003-12-08,139.85984531557403
2003-12-09,140.1729040413799
2003-12-10,140.58007729908323
2003-12-11,140.16811965391264
2003-12-12,141.89439112002407
2003-12-15,143.27727212578364
2003-12-16,141.6732295077324
2003-12-17,140.66204105852623
2003-12-18,140.60353203716258
2003-12-19,141.22863266582982
2003-12-22,141.94579918825164
2003-12-23,142.0539354603619
2003-12-24,142.8128643028524
2003-12-25,142.93073627135757
2003-12-26,142.853746196517
2003-12-29,143.6713762879096
2003-12-30,145.76020219423455
2003-12-31,146.81665608966924
2004-01-01,146.81665608966924
2004-01-02,148.56326285773034
2004-01-05,150.46215245892847
2004-01-06,151.21256710195104
2004-01-07,150.95981153092782
2004-01-08,151.78507619630352
2004-01-09,153.921675203829
2004-01-12,153.85656504941306
2004-01-13,153.5198162166892
2004-01-14,153.5981453656338
2004-01-15,152.09835755541005
2004-01-16,151.41109284832936
2004-01-19,151.5112301572124
2004-01-20,153.48592814262943
2004-01-21,154.42449673629048
2004-01-22,155.25859786112704
2004-01-23,155.39084426787574
2004-01-26,155.26489579243488
2004-01-27,155.59037590686287
2004-01-28,154.41394977430267
2004-01-29,151.51839411296086
2004-01-30,151.53149582696665
2004-02-02,150.88134439989847
2004-02-03,150.79337958346926
2004-02-04,149.68410607251874
2004-02-05,150.38343345793112
2004-02-06,152.1226544772582
2004-02-09,155.03423819786678
2004-02-10,155.1721773207058
2004-02-11,155.98140706212575
2004-02-12,157.51561043146486
2004-02-13,158.63459278905916
2004-02-16,158.79758008866472
2004-02-17,159.9964186749993
2004-02-18,160.21534188419918
2004-02-19,159.46935387079594
2004-02-20,157.97456174216208
2004-02-23,156.9220877217839
2004-02-24,156.35020227025737
2004-02-25,156.04961361270628
2004-02-26,156.29311337580253
2004-02-27,157.7609169089421
2004-03-01,158.89021771837494
2004-03-02,159.69573242377965
2004-03-03,156.84449795310462
2004-03-04,158.25231462513003
2004-03-05,159.360111865397
2004-03-08,158.70939955852162
2004-03-09,159.09611243571007
2004-03-10,155.96404335204548
2004-03-11,154.11374140799754
2004-03-12,152.23763446822986
2004-03-15,152.30565784879846
2004-03-16,153.30233513884022
2004-03-17,154.63188248728636
2004-03-18,156.42501707049402
2004-03-19,156.8990652534531
2004-03-22,154.25458770723728
2004-03-23,153.40278863183482
2004-03-24,153.568293383192
2004-03-25,152.23495543498174
2004-03-26,153.3851132735365
2004-03-29,154.7150286136591
2004-03-30,156.27166231465355
2004-03-31,157.9384057539327
2004-04-01,159.30659653004628
2004-04-02,158.7748253568243
2004-04-05,159.09205525941792
2004-04-06,160.78060911173327
2004-04-07,161.83887572796763
2004-04-08,161.76014191576922
2004-04-09,161.0675445345607
2004-04-12,162.52816721709632
2004-04-13,161.17110717738726
2004-04-14,157.93925526918892
2004-04-15,157.47281066672141
2004-04-16,157.23366302946744
2004-04-19,157.9574271013694
2004-04-20,158.03001848790143
2004-04-21,157.03378657319308
2004-04-22,156.07464376734012
2004-04-23,157.79388457525403
2004-04-26,156.4745483088365
2004-04-27,156.0173240511265
2004-04-28,154.1553903070934
2004-04-29,149.9036132408121
2004-04-30,148.47158106155902
2004-05-03,147.8192814701638
2004-05-04,150.02528041987765
2004-05-05,149.67059313708856
2004-05-06,148.22967213498728
2004-05-07,146.151928257445
2004-05-10,139.68947525907316
2004-05-11,140.14065233466061
2004-05-12,142.63470160644417
2004-05-13,140.02224639716823
2004-05-14,137.90131449079234
2004-05-17,134.12920148757672
2004-05-18,135.71761449544078
2004-05-19,141.32670432041627
2004-05-20,139.50061300684234
2004-05-21,142.3364298935221
2004-05-24,142.67178340076683
2004-05-25,142.42736579434026
2004-05-26,143.42358703765933
2004-05-27,146.59758492809144
2004-05-28,147.14385764763543
2004-05-31,146.33254274060016
2004-06-01,146.28744434106852
2004-06-02,144.7016391623153
2004-06-03,141.08307053740046
2004-06-04,141.92131497804152
2004-06-07,146.0324118760004
2004-06-08,145.87903655985718
2004-06-09,144.02803679672098
2004-06-10,143.62470377202828
2004-06-11,141.61831699356586
2004-06-14,140.18989681143174
2004-06-15,140.40175091644596
2004-06-16,140.68788874026353
2004-06-17,140.95543490896085
2004-06-18,140.5150487224245
2004-06-21,141.4692226426186
2004-06-22,140.73633225642263
2004-06-23,141.5973654061468
2004-06-24,144.36457301984848
2004-06-25,145.23768662279352
2004-06-28,144.6812199964663
2004-06-29,143.8988114060933
2004-06-30,145.38682198484955
2004-07-01,145.99599724952074
2004-07-02,145.68785667416861
2004-07-05,145.6538729107328
2004-07-06,146.9280181220924
2004-07-07,148.05453375850868
2004-07-08,146.7901853719298
2004-07-09,147.2516214691735
2004-07-12,147.58097005530576
2004-07-13,147.21216563434047
2004-07-14,145.16034207468306
2004-07-15,144.26261858537754
2004-07-16,145.81067039202551
2004-07-19,146.69734876917116
2004-07-20,144.82488028069162
2004-07-21,144.949628897192
2004-07-22,143.887024670601
2004-07-23,142.2832222649589
2004-07-26,141.9937255070258
