Date,ACWI ex EM LATIN AMERICA
1999-06-24,1072.6194774859164
1999-06-25,1074.8977065877175
1999-06-28,1081.275745370071
1999-06-29,1089.3848730517045
1999-06-30,1094.7671368039257
1999-07-01,1108.274840532894
1999-07-02,1116.4088514361943
1999-07-05,1124.5517005696288
1999-07-06,1121.564098560696
1999-07-07,1119.6313136583087
1999-07-08,1116.037753529553
1999-07-09,1119.938530001901
1999-07-12,1119.089521733691
1999-07-13,1113.2784902469668
1999-07-14,1118.6029562363656
1999-07-15,1130.1900004255324
1999-07-16,1130.5958390208307
1999-07-19,1127.1891308109123
1999-07-20,1114.253089618096
1999-07-21,1111.9975395557756
1999-07-22,1099.576614358339
1999-07-23,1090.654811855029
1999-07-26,1087.2721701491064
1999-07-27,1094.8051087497745
1999-07-28,1099.451484303664
1999-07-29,1088.414847041206
1999-07-30,1090.7541517674624
1999-08-02,1087.677585811925
1999-08-03,1085.3394933128297
1999-08-04,1078.9264990597972
1999-08-05,1073.0880292472418
1999-08-06,1065.2969299186102
1999-08-09,1063.1493740877245
1999-08-10,1053.0254973139936
1999-08-11,1059.7939439034446
1999-08-12,1066.6729551602348
1999-08-13,1081.6496130435667
1999-08-16,1089.3131083028316
1999-08-17,1093.3751646291475
1999-08-18,1091.9952950998002
1999-08-19,1087.7934032740493
1999-08-20,1100.7891954647457
1999-08-23,1116.4915699388123
1999-08-24,1115.5770959829213
1999-08-25,1124.056238107756
1999-08-26,1113.143203899115
1999-08-27,1108.0003802790825
1999-08-30,1099.7938952857714
1999-08-31,1089.8254822283484
1999-09-01,1101.2664707501858
1999-09-02,1094.606805256041
1999-09-03,1113.7830892649633
1999-09-06,1118.922497845588
1999-09-07,1112.8308698764765
1999-09-08,1109.3667473291314
1999-09-09,1117.4256096910733
1999-09-10,1117.5118041797034
1999-09-13,1114.4705496952993
1999-09-14,1110.0840115539554
1999-09-15,1100.536210638029
1999-09-16,1094.3660984452322
1999-09-17,1099.738028941943
1999-09-20,1103.4232445193834
1999-09-21,1094.0416768823547
1999-09-22,1088.8928843155863
1999-09-23,1077.0001053493356
1999-09-24,1068.091781029153
1999-09-27,1070.9771690980729
1999-09-28,1072.957484778328
1999-09-29,1066.374317173676
1999-09-30,1077.438885126093
1999-10-01,1079.0069729818892
1999-10-04,1090.5553323985139
1999-10-05,1090.2971345121884
1999-10-06,1102.3541698836461
1999-10-07,1105.2744639466978
1999-10-08,1110.6363573817134
1999-10-11,1112.4718679231255
1999-10-12,1103.1213707810894
1999-10-13,1085.1794486789636
1999-10-14,1085.6208323320434
1999-10-15,1065.6668651224277
1999-10-18,1059.698582536197
1999-10-19,1068.9566539047712
1999-10-20,1082.9493995090932
1999-10-21,1080.3340695269676
1999-10-22,1091.7874714803672
1999-10-25,1088.724439276093
1999-10-26,1086.4931315383171
1999-10-27,1087.967878226928
1999-10-28,1111.1386357186725
1999-10-29,1131.5806462243575
1999-11-01,1128.2457756608267
1999-11-02,1126.265283823232
1999-11-03,1129.1099008727886
1999-11-04,1137.50246153583
1999-11-05,1138.3592255445403
1999-11-08,1139.9348007144167
1999-11-09,1138.8400294940545
1999-11-10,1147.096998265467
1999-11-11,1153.7706952797146
1999-11-12,1157.5693586544144
1999-11-15,1159.6286741550664
1999-11-16,1170.591117716852
1999-11-17,1170.4863566993317
1999-11-18,1179.671523823499
1999-11-19,1179.2179720295535
1999-11-22,1179.9331442258222
1999-11-23,1176.4474933097724
1999-11-24,1177.0860887046545
1999-11-25,1182.8539837623466
1999-11-26,1186.6848876041374
1999-11-29,1182.2015989395022
1999-11-30,1164.9335044415095
1999-12-01,1172.7992011829613
1999-12-02,1177.8941978522503
1999-12-03,1195.682909194166
1999-12-06,1200.0938365158975
1999-12-07,1198.5787768628115
1999-12-08,1194.114928760254
1999-12-09,1197.837186335804
1999-12-10,1202.0170093309116
1999-12-13,1200.9692046844928
1999-12-14,1192.9732873946616
1999-12-15,1193.65391785202
1999-12-16,1203.156622713417
1999-12-17,1206.602795604981
1999-12-20,1210.281834108137
1999-12-21,1214.512979487767
1999-12-22,1223.8495128693296
1999-12-23,1241.1670897730453
1999-12-24,1244.7642659960197
1999-12-27,1242.7337762002137
1999-12-28,1246.9099288918233
1999-12-29,1252.3743884148764
1999-12-30,1258.435653577691
1999-12-31,1260.1890050339289
2000-01-03,1262.3297405385495
2000-01-04,1226.5602830404505
2000-01-05,1209.0980464603754
2000-01-06,1195.4001640044041
2000-01-07,1222.8730364536225
2000-01-10,1237.183634483127
2000-01-11,1232.4051880418876
2000-01-12,1225.636003056932
2000-01-13,1236.5120260259762
2000-01-14,1247.2214495046287
2000-01-17,1253.349141441798
2000-01-18,1239.0532487315113
2000-01-19,1233.306501784276
2000-01-20,1228.860095687471
2000-01-21,1225.0256823063671
2000-01-24,1208.594429943756
2000-01-25,1203.875577548214
2000-01-26,1206.2314228280034
2000-01-27,1207.9471279148959
2000-01-28,1188.6719756556847
2000-01-31,1191.1843571738968
2000-02-01,1200.6056400591372
2000-02-02,1207.365817822719
2000-02-03,1227.188416647603
2000-02-04,1229.2334813094058
2000-02-07,1224.5291793308863
2000-02-08,1239.34156991996
2000-02-09,1230.9426137975577
2000-02-10,1229.6079640996918
2000-02-11,1217.1364985258763
2000-02-14,1211.9452540731893
2000-02-15,1206.4284099365589
2000-02-16,1203.5614124409105
2000-02-17,1209.793168786445
2000-02-18,1189.6215796556519
2000-02-21,1180.8424858846668
2000-02-22,1185.96636543533
2000-02-23,1195.9033946316856
2000-02-24,1192.5547263327055
2000-02-25,1187.0708610890765
2000-02-28,1184.8487785016944
2000-02-29,1193.5438557328632
2000-03-01,1210.5620227040345
2000-03-02,1221.0513840847268
2000-03-03,1231.9015555280964
2000-03-06,1225.3195268488384
2000-03-07,1208.637330634883
2000-03-08,1207.111558254842
2000-03-09,1225.4209008369432
2000-03-10,1223.9002162024224
2000-03-13,1205.2700959794495
2000-03-14,1195.759910447002
2000-03-15,1200.1385359087988
2000-03-16,1238.1370355931053
2000-03-17,1244.3497394175422
2000-03-20,1246.2932407051167
2000-03-21,1263.3581472784722
2000-03-22,1263.5160053538475
2000-03-23,1277.001455575113
2000-03-24,1287.351964011207
2000-03-27,1288.6015857670122
2000-03-28,1286.3882331492982
2000-03-29,1284.721614273478
2000-03-30,1263.1337900869823
2000-03-31,1273.277758023515
2000-04-03,1268.7779242752006
2000-04-04,1263.2089041497018
2000-04-05,1254.3214392682776
2000-04-06,1263.2113496204304
2000-04-07,1274.1414052398836
2000-04-10,1272.5991396109848
2000-04-11,1262.057092073338
2000-04-12,1248.0089247845767
2000-04-13,1231.6659524033894
2000-04-14,1184.3078596655096
2000-04-17,1184.478165723084
2000-04-18,1208.607893474928
2000-04-19,1205.290691793813
2000-04-20,1210.7161724736015
2000-04-21,1210.5034939390616
2000-04-24,1210.418654608787
2000-04-25,1228.5234295042637
2000-04-26,1224.6039902138778
2000-04-27,1216.1022972484561
2000-04-28,1217.0724065190202
2000-05-01,1225.1891227439987
2000-05-02,1224.0524214893776
2000-05-03,1197.7853132855385
2000-05-04,1195.7080781098944
2000-05-05,1206.0253316600367
2000-05-08,1198.3688839228437
2000-05-09,1187.7243783438482
2000-05-10,1171.376224643853
2000-05-11,1180.245600571453
2000-05-12,1194.8212046654842
2000-05-15,1205.9076277124648
2000-05-16,1216.8299335698246
2000-05-17,1195.9405619352276
2000-05-18,1191.0245491992093
2000-05-19,1168.5556182637038
2000-05-22,1157.209762833071
2000-05-23,1150.5013695063903
2000-05-24,1154.3563732787138
2000-05-25,1155.4582660125677
2000-05-26,1156.5276189953545
2000-05-29,1161.6438608942658
2000-05-30,1188.4975161262746
2000-05-31,1186.4008035967854
2000-06-01,1205.2627246224647
2000-06-02,1235.4939611483167
2000-06-05,1234.9096580012908
2000-06-06,1236.304547616481
2000-06-07,1237.9075944561619
2000-06-08,1232.1573995028282
2000-06-09,1228.0331188224368
2000-06-12,1225.6086406790141
2000-06-13,1233.631457112318
2000-06-14,1236.4331401231548
2000-06-15,1231.5955164220554
2000-06-16,1227.64561286778
2000-06-19,1237.9358226218947
2000-06-20,1239.7126919279597
2000-06-21,1236.2613644582261
2000-06-22,1222.7082655741322
2000-06-23,1214.6781845268058
2000-06-26,1216.58712360481
2000-06-27,1218.2994122871673
2000-06-28,1224.322173517277
2000-06-29,1215.4051358844777
2000-06-30,1225.3586943205705
2000-07-03,1234.9992098698212
2000-07-04,1234.1504287525963
2000-07-05,1224.749426635478
2000-07-06,1226.6581335748328
2000-07-07,1239.910551680086
2000-07-10,1241.652482537187
2000-07-11,1241.5149347364882
2000-07-12,1245.3028990548808
2000-07-13,1241.9354541292125
2000-07-14,1249.245791047478
2000-07-17,1250.4535390852855
2000-07-18,1235.6197820976138
2000-07-19,1228.5485833483983
2000-07-20,1236.7077363080734
2000-07-21,1225.0868691981514
2000-07-24,1216.946894421471
2000-07-25,1220.6379881316016
2000-07-26,1212.120167520724
2000-07-27,1203.0310126755905
2000-07-28,1181.5780613290603
2000-07-31,1188.5084709367916
2000-08-01,1194.0064318167733
2000-08-02,1192.0583353791749
2000-08-03,1187.8334543216636
2000-08-04,1195.5696992640128
2000-08-07,1204.9136022385471
2000-08-08,1204.251364823814
2000-08-09,1205.1055497801642
2000-08-10,1203.1455883958956
2000-08-11,1206.3470170810629
2000-08-14,1216.8273809313014
2000-08-15,1218.4030502092983
2000-08-16,1219.5829805609396
2000-08-17,1222.311529353962
2000-08-18,1218.872426374855
2000-08-21,1219.0800747846727
2000-08-22,1219.4397128707044
2000-08-23,1221.9324814542758
2000-08-24,1225.5123145978869
2000-08-25,1229.4021185953304
2000-08-28,1233.2872168963077
2000-08-29,1229.418272491194
2000-08-30,1221.5461001415126
2000-08-31,1225.6935504358335
2000-09-01,1238.5900347240377
2000-09-04,1241.9891089422358
2000-09-05,1226.4731122525411
2000-09-06,1212.5604321991514
2000-09-07,1212.798275463661
2000-09-08,1202.6573537350314
2000-09-11,1194.6768668842187
2000-09-12,1186.9993690868785
2000-09-13,1186.5971284417556
2000-09-14,1186.9457317297718
2000-09-15,1177.6288234503513
2000-09-18,1160.3339629537338
2000-09-19,1167.0023761295877
2000-09-20,1160.8899762603835
2000-09-21,1155.7701482531158
2000-09-22,1159.7200226357495
2000-09-25,1159.786472851302
2000-09-26,1153.0240655082061
2000-09-27,1151.4317782121643
2000-09-28,1163.9712883501556
2000-09-29,1158.0717014040063
2000-10-02,1159.1711713283655
2000-10-03,1155.4729509416013
2000-10-04,1156.4285409895444
2000-10-05,1158.0679216630238
2000-10-06,1144.679401501269
2000-10-09,1132.6967801936094
2000-10-10,1126.3907676247952
2000-10-11,1106.3761392138777
2000-10-12,1087.7744789175008
2000-10-13,1105.658863571627
2000-10-16,1104.500129533461
2000-10-17,1088.7395236614507
2000-10-18,1078.421391233663
2000-10-19,1101.9961442131453
2000-10-20,1110.4294922767886
2000-10-23,1112.4761382016993
2000-10-24,1120.902675789349
2000-10-25,1100.5963913623677
2000-10-26,1097.776663430408
2000-10-27,1110.9851873852417
2000-10-30,1117.0442097046146
2000-10-31,1134.994386011828
2000-11-01,1141.070185804918
2000-11-02,1146.098790812782
2000-11-03,1148.8192865522976
2000-11-06,1152.512733790626
2000-11-07,1151.8932619350808
2000-11-08,1139.5545767811734
2000-11-09,1130.8908984640225
2000-11-10,1111.5842853064437
2000-11-13,1095.5717122217902
2000-11-14,1116.1695284262696
2000-11-15,1121.0254323730812
2000-11-16,1106.947863890306
2000-11-17,1102.7096091269157
2000-11-20,1082.6390005328412
2000-11-21,1082.7766937910717
2000-11-22,1061.9803086399631
2000-11-23,1063.3284654542003
2000-11-24,1075.7891737476882
2000-11-27,1087.590681345353
2000-11-28,1078.4946528288158
2000-11-29,1078.6988691080608
2000-11-30,1064.7896313282986
2000-12-01,1071.6559896802087
2000-12-04,1076.3996495370243
2000-12-05,1104.7720889140369
2000-12-06,1095.7745023245288
2000-12-07,1090.6397601992635
2000-12-08,1103.9236392678504
2000-12-11,1116.0853494740338
2000-12-12,1110.8648505662418
2000-12-13,1103.8711040756396
2000-12-14,1093.3287421508642
2000-12-15,1074.0897329334623
2000-12-18,1078.9257266204875
2000-12-19,1070.6369961642713
2000-12-20,1044.9564517912543
2000-12-21,1045.2585807918492
2000-12-22,1061.420041988993
2000-12-25,1064.8275695159693
2000-12-26,1068.7923350279762
2000-12-27,1079.303912886873
2000-12-28,1082.1944103601345
2000-12-29,1081.5595049363474
2001-01-01,1081.5054174753154
2001-01-02,1065.1198324319366
2001-01-03,1086.7452730280293
2001-01-04,1088.060917744009
2001-01-05,1075.136310015919
2001-01-08,1071.1966940627228
2001-01-09,1066.022955342322
2001-01-10,1067.629074559501
2001-01-11,1076.8297385573787
2001-01-12,1076.2925442227343
2001-01-15,1075.3244038869577
2001-01-16,1077.1433774987333
2001-01-17,1083.5514606885567
2001-01-18,1096.2401264157452
2001-01-19,1093.4937368992157
2001-01-22,1093.7285710369936
2001-01-23,1100.9081156126429
2001-01-24,1099.3647340522298
2001-01-25,1097.3505139356034
2001-01-26,1095.2837125300969
2001-01-29,1098.951899393031
2001-01-30,1105.5733123188988
2001-01-31,1107.1037154728642
2001-02-01,1111.3398255353075
2001-02-02,1094.9570201714387
2001-02-05,1096.2415610692738
2001-02-06,1094.2906225488084
2001-02-07,1084.2944613103439
2001-02-08,1074.8672937270912
2001-02-09,1063.6673663963754
2001-02-12,1075.1129638965574
2001-02-13,1067.6551556013549
2001-02-14,1061.316429378795
2001-02-15,1066.0510772052955
2001-02-16,1052.2445690749405
2001-02-19,1051.1010435936905
2001-02-20,1036.7092700859334
2001-02-21,1022.4867490637354
2001-02-22,1018.0383161830276
2001-02-23,1010.8576604055054
2001-02-26,1024.2963765248064
2001-02-27,1023.2856354308589
2001-02-28,1013.9032199667395
2001-03-01,1012.8955858238457
2001-03-02,1006.3132081359383
2001-03-05,1011.0911344322219
2001-03-06,1023.0850808478925
2001-03-07,1025.8683811080525
2001-03-08,1026.7163715890194
2001-03-09,1009.8442781911899
2001-03-12,973.7632421067163
2001-03-13,971.5546579415343
2001-03-14,950.5191141767796
2001-03-15,958.354038433438
2001-03-16,936.949273252782
2001-03-19,944.2551978803568
2001-03-20,937.8689043622044
2001-03-21,927.1509658085998
2001-03-22,905.3240147925972
2001-03-23,927.0885016891245
2001-03-26,948.2657857392185
2001-03-27,967.3588258068327
2001-03-28,949.6473305285115
2001-03-29,940.2292554060194
2001-03-30,945.2525155880224
2001-04-02,935.331520897418
2001-04-03,912.2852046031743
2001-04-04,917.5963047389819
2001-04-05,944.7533911701249
2001-04-06,937.1161023753011
2001-04-09,940.9119903895019
2001-04-10,955.9014535903384
2001-04-11,956.9325430652627
2001-04-12,968.667366414188
2001-04-13,968.2928429230171
2001-04-16,963.1663729289099
2001-04-17,966.1221702166162
2001-04-18,995.4647005005567
2001-04-19,1010.6195756033089
2001-04-20,1006.4051976318428
2001-04-23,994.7396007984617
2001-04-24,987.6833764563278
2001-04-25,997.6225737068088
2001-04-26,1004.8094905229915
2001-04-27,1013.0671827914086
2001-04-30,1013.8110779634305
2001-05-01,1026.708791700925
2001-05-02,1028.0284922714925
2001-05-03,1015.6958738700894
2001-05-04,1025.2279271382063
2001-05-07,1025.7861858466422
2001-05-08,1019.7749531545675
2001-05-09,1013.6855014985276
2001-05-10,1017.8172267435642
2001-05-11,1010.1030609097179
2001-05-14,1003.2002802471236
2001-05-15,1008.6035128117584
2001-05-16,1023.5310293893074
2001-05-17,1030.3116400692434
2001-05-18,1030.811095667949
2001-05-21,1041.980775409355
2001-05-22,1040.3272397999592
2001-05-23,1029.700582328948
2001-05-24,1030.2760250163833
2001-05-25,1021.1521198683016
2001-05-28,1021.2383388831332
2001-05-29,1014.7889762192277
2001-05-30,1001.0208789844143
2001-05-31,1001.3287230189427
2001-06-01,1002.4816050183069
2001-06-04,1006.8688673269138
2001-06-05,1015.4606829397803
2001-06-06,1007.6100593925737
2001-06-07,1011.426296395373
2001-06-08,1005.8166557858453
2001-06-11,995.0368809307525
2001-06-12,989.0013333200694
2001-06-13,986.679652629567
2001-06-14,976.6050455620372
2001-06-15,970.8350295877315
2001-06-18,963.9730481963162
2001-06-19,965.2679590000766
2001-06-20,967.1939486393766
2001-06-21,974.9026494974203
2001-06-22,972.2897345783012
2001-06-25,970.2217028760987
2001-06-26,964.6173783903098
2001-06-27,961.2473105165308
2001-06-28,966.2407504381475
2001-06-29,969.7879574336595
2001-07-02,979.2842904973481
2001-07-03,974.9467059574449
2001-07-04,971.547947972486
2001-07-05,958.3486280046766
2001-07-06,939.934041793115
2001-07-09,944.0914534926997
2001-07-10,938.5669921681408
2001-07-11,934.471009315701
2001-07-12,949.6121636844598
2001-07-13,953.066252285111
2001-07-16,947.1744229923738
2001-07-17,947.1494929445239
2001-07-18,945.2760547480276
2001-07-19,952.531749342703
2001-07-20,949.2918185405441
2001-07-23,937.0286668579303
2001-07-24,927.9505343163195
2001-07-25,934.454067371081
2001-07-26,940.5398493945448
2001-07-27,945.3968459862075
2001-07-30,946.8080330637085
2001-07-31,955.1678890811016
2001-08-01,960.8758215171694
2001-08-02,967.6365396465721
2001-08-03,962.3563844819254
2001-08-06,954.444486555666
2001-08-07,956.1541309692408
2001-08-08,943.5405377752522
2001-08-09,938.6384925353562
2001-08-10,941.9448822376974
2001-08-13,942.9135405659529
2001-08-14,947.3937361575638
2001-08-15,947.5332377953711
2001-08-16,944.6974847879135
2001-08-17,932.0936446007013
2001-08-20,932.744916501214
2001-08-21,930.8467709783554
2001-08-22,936.79936345709
2001-08-23,932.4298475563753
2001-08-24,946.1089201652251
2001-08-27,944.4955429698556
2001-08-28,932.7887432115097
2001-08-29,925.3786462367511
2001-08-30,909.2284399581143
2001-08-31,910.8271286237436
2001-09-03,904.6940938050002
2001-09-04,907.1960757375505
2001-09-05,900.4016682474314
2001-09-06,883.6161561982508
2001-09-07,871.2599549038257
2001-09-10,868.1561477833153
2001-09-11,854.9899429770079
2001-09-12,849.9982577964763
2001-09-13,854.4369609158535
2001-09-14,846.481612251277
2001-09-17,823.9079576793232
2001-09-18,820.6802934892629
2001-09-19,812.9750032103518
2001-09-20,787.9309214563318
2001-09-21,767.2717082421862
2001-09-24,795.0917955823888
2001-09-25,804.341945916244
2001-09-26,804.1839064106942
2001-09-27,810.959148919635
2001-09-28,828.255974497027
2001-10-01,824.6725222092147
2001-10-02,833.3807151507615
2001-10-03,842.201279661646
2001-10-04,850.4982790307411
2001-10-05,851.7288448692169
2001-10-08,847.630830409986
2001-10-09,842.6918733161681
2001-10-10,856.2237052511055
2001-10-11,867.2450224427434
2001-10-12,866.3694841844978
2001-10-15,859.9612901314528
2001-10-16,866.5512870426388
2001-10-17,864.2659461103669
2001-10-18,853.4788600299171
2001-10-19,850.1377786195891
2001-10-22,859.1052431027585
2001-10-23,863.8592595244207
2001-10-24,865.9666025528251
2001-10-25,868.7327907285404
2001-10-26,874.6042913984091
2001-10-29,859.7487494701412
2001-10-30,845.3613294632535
2001-10-31,845.5168549284298
2001-11-01,859.6247179080036
2001-11-02,861.1360821737946
2001-11-05,872.255411313485
2001-11-06,880.8750532032577
2001-11-07,879.9093537297628
2001-11-08,886.3441931621503
2001-11-09,884.4721584342498
2001-11-12,877.2488490035479
2001-11-13,889.364464249568
2001-11-14,892.3662840610211
2001-11-15,895.581404077358
2001-11-16,897.4145302032982
2001-11-19,905.9412621637937
2001-11-20,899.5605662948693
2001-11-21,894.777112337845
2001-11-22,897.7478511143203
2001-11-23,901.3390100932093
2001-11-26,907.3039412194208
2001-11-27,901.2128969568726
2001-11-28,887.9407934535848
2001-11-29,892.525014845019
2001-11-30,897.2739308134828
2001-12-03,888.2695855293517
2001-12-04,898.5088891840255
2001-12-05,919.3519261825531
2001-12-06,921.1973110222884
2001-12-07,913.4189925423256
2001-12-10,898.0504960631598
2001-12-11,895.9156446159911
2001-12-12,898.1002168786441
2001-12-13,883.6660338137601
2001-12-14,883.1296115529136
2001-12-17,893.3685751067604
2001-12-18,896.8313228514953
2001-12-19,896.8788557947564
2001-12-20,891.3709931425906
2001-12-21,893.3286106101724
2001-12-24,891.4186929688345
2001-12-25,891.344532646136
2001-12-26,893.3039099069877
2001-12-27,904.0712030363346
2001-12-28,908.1627176800765
2001-12-31,904.614014992063
2002-01-01,904.6205505081238
2002-01-02,908.0764428561389
2002-01-03,917.7127100108842
2002-01-04,923.5744072039205
2002-01-07,918.1193973441176
2002-01-08,911.1142203826396
2002-01-09,907.7120811494838
2002-01-10,905.0523214790418
2002-01-11,900.5325120626162
2002-01-14,892.8830425182196
2002-01-15,895.8244675343012
2002-01-16,882.5352519431787
2002-01-17,889.6210665832136
2002-01-18,885.0457335881943
2002-01-21,884.0322150782841
2002-01-22,877.9175228936771
2002-01-23,883.1272940878342
2002-01-24,887.4917692502207
2002-01-25,884.279749405392
2002-01-28,886.6181107810806
2002-01-29,867.8711977142269
2002-01-30,868.0913822448267
2002-01-31,879.3897190384921
2002-02-01,874.9938662864788
2002-02-04,860.7727145201802
2002-02-05,853.8627773010207
2002-02-06,848.6513629209843
2002-02-07,850.4226302050074
2002-02-08,859.085865043534
2002-02-11,870.4679129110892
2002-02-12,869.6730117960626
2002-02-13,875.9558452925595
2002-02-14,878.9932909564545
2002-02-15,871.4764369240125
2002-02-18,869.4496453201839
2002-02-19,853.9832200540193
2002-02-20,857.2050768112198
2002-02-21,853.9044162731847
2002-02-22,857.1794652730645
2002-02-25,867.3314141788599
2002-02-26,867.986984442749
2002-02-27,873.1264043108447
2002-02-28,872.2658320871818
2002-03-01,888.246904506607
2002-03-04,910.3688367113444
2002-03-05,906.082459530498
2002-03-06,916.388505012553
2002-03-07,921.2997469876335
2002-03-08,924.2720519906618
2002-03-11,926.2112329939922
2002-03-12,919.0551398590596
2002-03-13,912.7010635347715
2002-03-14,915.5490779030846
2002-03-15,924.384483575228
2002-03-18,923.3715177669968
2002-03-19,928.3004462166814
2002-03-20,917.2444317883825
2002-03-21,916.2308840099498
2002-03-22,913.0429952630395
2002-03-25,902.1915161470858
2002-03-26,904.9731782063452
2002-03-27,908.0415978458225
2002-03-28,913.0125710717183
2002-03-29,911.3251638152547
2002-04-01,912.3743275276094
2002-04-02,908.2335057208902
2002-04-03,904.2136650340427
2002-04-04,902.9189293269228
2002-04-05,900.7570134536614
2002-04-08,896.4224016451265
2002-04-09,892.3677280675655
2002-04-10,901.157159343871
2002-04-11,885.2173809982855
2002-04-12,887.8068081880292
2002-04-15,887.6618347053583
2002-04-16,905.3538387557602
2002-04-17,908.463570558316
2002-04-18,907.8361065860854
2002-04-19,907.6586783747755
2002-04-22,899.2081545764441
2002-04-23,895.2018641106137
2002-04-24,891.4957593473026
2002-04-25,890.5349645727927
2002-04-26,881.8848893587744
2002-04-29,875.9540283766579
2002-04-30,881.9211939899342
2002-05-01,888.0795665567317
2002-05-02,885.9805508672657
2002-05-03,882.6819293769944
2002-05-06,872.2922692335104
2002-05-07,865.7997475906252
2002-05-08,889.393978935715
2002-05-09,881.8743747751428
2002-05-10,872.3674034925007
2002-05-13,882.1999561339711
2002-05-14,892.616607461925
2002-05-15,895.9250423032208
2002-05-16,899.8249378869152
2002-05-17,907.71709244888
2002-05-20,900.116865097051
2002-05-21,893.4095769687796
2002-05-22,896.1474207732106
2002-05-23,899.5027712913808
2002-05-24,895.0509130175982
2002-05-27,893.9294125184456
2002-05-28,890.0422364968005
2002-05-29,886.3189234580138
2002-05-30,883.2529208496884
2002-05-31,883.3814737593688
2002-06-03,871.2906019344538
2002-06-04,866.9020271914835
2002-06-05,867.1876040270508
2002-06-06,858.2478260240127
2002-06-07,852.8149656758322
2002-06-10,854.100620317948
2002-06-11,847.2002370797295
2002-06-12,845.5803911036454
2002-06-13,836.7767690402623
2002-06-14,828.5560672820338
2002-06-17,846.164918746198
