Date,AC PACIFIC ex JAPAN
2000-12-29,100.0
2001-01-01,99.95545089703639
2001-01-02,100.84165366982765
2001-01-03,99.68308931910352
2001-01-04,103.75094781312855
2001-01-05,106.0094306388998
2001-01-08,105.33299392242587
2001-01-09,105.93750258706937
2001-01-10,104.96359241593795
2001-01-11,103.51847372164073
2001-01-12,104.86486262653362
2001-01-15,105.25315279188703
2001-01-16,106.1595285180466
2001-01-17,106.10092141670468
2001-01-18,107.41422003029169
2001-01-19,109.53121171957899
2001-01-22,110.44669583722403
2001-01-23,109.7477002960147
2001-01-24,109.30642539970422
2001-01-25,109.66762065690764
2001-01-26,108.64592871894344
2001-01-29,108.17437423212263
2001-01-30,108.49434092908777
2001-01-31,110.89797456367184
2001-02-01,111.24597835065588
2001-02-02,111.24711671200632
2001-02-05,108.6286959910451
2001-02-06,108.70719669975533
2001-02-07,107.82311056038239
2001-02-08,107.86432106524911
2001-02-09,107.89286873444829
2001-02-12,108.17492656715157
2001-02-13,108.94228191256455
2001-02-14,108.23736223601578
2001-02-15,108.24777305214094
2001-02-16,108.48284583872463
2001-02-19,107.38140930365051
2001-02-20,107.82869251437162
2001-02-21,107.31210538865784
2001-02-22,105.62862934328489
2001-02-23,105.66314715743911
2001-02-26,105.89535372684827
2001-02-27,105.50899223722304
2001-02-28,105.57217432159743
2001-03-01,104.01700957392652
2001-03-02,102.93456377870639
2001-03-05,103.42645581752872
2001-03-06,103.91198560504722
2001-03-07,103.89970613588602
2001-03-08,103.56529732014046
2001-03-09,102.8086335211726
2001-03-12,100.40865099740523
2001-03-13,98.42738410558547
2001-03-14,98.502994273362
2001-03-15,98.72282209818663
2001-03-16,98.34806903966678
2001-03-19,97.7767588223994
2001-03-20,97.06904459595997
2001-03-21,96.37900047187412
2001-03-22,94.72364140089111
2001-03-23,95.6672790712304
2001-03-26,97.12986132227708
2001-03-27,96.07875761725292
2001-03-28,95.780705640923
2001-03-29,94.67454315513542
2001-03-30,94.44405220565044
2001-04-02,93.44643831774913
2001-04-03,92.22071596661092
2001-04-04,90.3267146281325
2001-04-05,90.79867848480983
2001-04-06,92.27177205551561
2001-04-09,90.2632482124995
2001-04-10,90.45942088900534
2001-04-11,93.07335265969598
2001-04-12,94.34764796784708
2001-04-13,94.4210897768567
2001-04-16,94.01077373491027
2001-04-17,92.94825524287994
2001-04-18,94.45355254270629
2001-04-19,97.98617130751593
2001-04-20,97.6156600219851
2001-04-23,97.04604694696471
2001-04-24,96.54262344167962
2001-04-25,96.47877694615212
2001-04-26,96.70707162794884
2001-04-27,96.43384909684356
2001-04-30,97.58714034476137
2001-05-01,97.95527754907272
2001-05-02,99.52839243730503
2001-05-03,100.14018439201425
2001-05-04,98.2918876097702
2001-05-07,98.97007183359884
2001-05-08,98.4194900849701
2001-05-09,98.57839111475855
2001-05-10,98.98679623372806
2001-05-11,99.25312567160812
2001-05-14,97.92504763710005
2001-05-15,97.71824181311754
2001-05-16,97.46630828638412
2001-05-17,99.47776437364114
2001-05-18,98.8094457151717
2001-05-21,99.69426658246857
2001-05-22,100.01467123180383
2001-05-23,100.65591150470658
2001-05-24,100.32893134185339
2001-05-25,100.08827738223924
2001-05-28,99.79906680795165
2001-05-29,99.56204647978984
2001-05-30,98.63209242307464
2001-05-31,97.23528854199924
2001-06-01,97.0803996763253
2001-06-04,97.72721298354301
2001-06-05,98.11417220554506
2001-06-06,98.92193186556074
2001-06-07,99.66850473538828
2001-06-08,101.09062521882052
2001-06-11,100.48212350161114
2001-06-12,99.87410788346799
2001-06-13,99.82047632784852
2001-06-14,99.09198830136546
2001-06-15,98.95756652181727
2001-06-18,97.51503921361753
2001-06-19,97.39833514167621
2001-06-20,96.81209188650932
2001-06-21,96.95555879397747
2001-06-22,96.97499814001534
2001-06-25,96.62177495180255
2001-06-26,96.23521417039943
2001-06-27,96.04140895473623
2001-06-28,95.07201822955305
2001-06-29,96.62497480545663
2001-07-02,96.28880250324927
2001-07-03,96.9704047533915
2001-07-04,96.99289778274515
2001-07-05,95.98248518911822
2001-07-06,94.793499350138
2001-07-09,93.4951494149482
2001-07-10,93.87588627723892
2001-07-11,92.99963026579054
2001-07-12,93.6485818105691
2001-07-13,93.0586566963788
2001-07-16,93.11812221928635
2001-07-17,92.41687616105393
2001-07-18,92.26650306590669
2001-07-19,92.1209959543357
2001-07-20,91.74169890950414
2001-07-23,91.1297280436856
2001-07-24,90.58319158804377
2001-07-25,90.76144863870638
2001-07-26,90.76386030386504
2001-07-27,91.24018664644024
2001-07-30,91.39737842738572
2001-07-31,92.62627362785766
2001-08-01,94.36570220296221
2001-08-02,95.24538207320205
2001-08-03,94.72978536220165
2001-08-06,94.12205581063039
2001-08-07,93.56875461115244
2001-08-08,93.71678571567918
2001-08-09,92.36976361721861
2001-08-10,92.95086616096637
2001-08-13,93.0007556350662
2001-08-14,94.15024575226869
2001-08-15,94.89440693688884
2001-08-16,94.41478514921413
2001-08-17,94.58578277674583
2001-08-20,93.04416604775102
2001-08-21,93.21120516283798
2001-08-22,93.04585923447331
2001-08-23,93.04409897889865
2001-08-24,92.61110720380994
2001-08-27,93.828798698452
2001-08-28,93.42017000178785
2001-08-29,93.45231844543576
2001-08-30,93.04517785227091
2001-08-31,91.74721914980746
2001-09-03,91.31349827403396
2001-09-04,91.97808389114047
2001-09-05,91.27940650427112
2001-09-06,90.17234517931634
2001-09-07,89.07770903407439
2001-09-10,88.46530085930065
2001-09-11,88.44196504989259
2001-09-12,83.53813828706335
2001-09-13,83.39028056767148
2001-09-14,81.81361024434852
2001-09-17,78.29167367934055
2001-09-18,78.27472057258794
2001-09-19,79.19825896795821
2001-09-20,77.75709379642129
2001-09-21,75.21086767564508
2001-09-24,75.94533672180573
2001-09-25,75.95418824399185
2001-09-26,76.08207232500206
2001-09-27,76.60014526899435
2001-09-28,78.0109984897938
2001-10-01,78.29769206722442
2001-10-02,78.27949546691586
2001-10-03,78.2534130597614
2001-10-04,79.85179893668463
