Date,AC ASIA WITH PARTIAL A SHARES
2017-04-26,2223.6130740874432
2017-04-27,2225.403795397556
2017-04-28,2215.213194454043
2017-05-01,2220.193806001541
2017-05-02,2231.8482647913816
2017-05-03,2230.596932271345
2017-05-04,2225.716930282598
2017-05-05,2219.1507910159125
2017-05-08,2251.4342088063263
2017-05-09,2243.3294637234862
2017-05-10,2246.630536783359
2017-05-11,2259.143302961873
2017-05-12,2258.625839890209
2017-05-15,2262.652759936775
2017-05-16,2275.9002381834302
2017-05-17,2280.859940913107
2017-05-18,2260.110821804523
2017-05-19,2264.102518715716
2017-05-22,2285.5412762868427
2017-05-23,2278.8639933929912
2017-05-24,2277.0756421549145
2017-05-25,2295.1060805491416
2017-05-26,2297.7449343854364
2017-05-29,2298.2852748221476
2017-05-30,2298.955223712158
2017-05-31,2297.582275730781
2017-06-01,2307.0115017486537
2017-06-02,2340.373035182449
2017-06-05,2342.2820556510496
2017-06-06,2343.955809640166
2017-06-07,2344.9458594259895
2017-06-08,2341.2331488392815
2017-06-09,2335.4796101848056
2017-06-12,2329.910286882174
2017-06-13,2332.9628507453986
2017-06-14,2342.873619794098
2017-06-15,2315.4266517826018
2017-06-16,2318.3328660019806
2017-06-19,2333.24491089356
2017-06-20,2336.536253981166
2017-06-21,2330.1628728916758
2017-06-22,2336.2770615423933
2017-06-23,2339.460738879466
2017-06-26,2348.30686506282
2017-06-27,2342.7604957101403
2017-06-28,2334.486432190465
2017-06-29,2341.7455630950535
2017-06-30,2329.332620095484
2017-07-03,2325.8681907539794
2017-07-04,2312.5103943538784
2017-07-05,2325.436814512733
2017-07-06,2320.396460198011
2017-07-07,2304.2251307378087
2017-07-10,2313.917202595946
2017-07-11,2330.611087980268
2017-07-12,2346.998218701035
2017-07-13,2358.8624757151406
2017-07-14,2374.2147161008506
2017-07-17,2376.9143001189987
2017-07-18,2387.0023451761776
2017-07-19,2396.5594732762
2017-07-20,2401.66074880445
2017-07-21,2407.8165830215385
2017-07-24,2408.594092983669
2017-07-25,2398.928939940678
2017-07-26,2399.554303959461
2017-07-27,2417.0877559742376
2017-07-28,2409.373326636076
2017-07-31,2420.1570273364923
2017-08-01,2433.97176915261
2017-08-02,2437.657037573152
2017-08-03,2430.960575991717
2017-08-04,2425.3066221956906
2017-08-07,2437.699566652723
2017-08-08,2440.02624674524
2017-08-09,2426.5508006372547
2017-08-10,2414.296285909868
2017-08-11,2395.874115616657
2017-08-14,2394.952429347056
2017-08-15,2396.6625751096385
2017-08-16,2401.236455656258
2017-08-17,2413.275261330876
2017-08-18,2405.798425666459
2017-08-21,2406.8684475344326
2017-08-22,2411.8940246236625
2017-08-23,2421.6205076351416
2017-08-24,2419.5824980655757
2017-08-25,2427.0006160690536
2017-08-28,2428.933801582138
2017-08-29,2425.8191949474462
2017-08-30,2430.6458414545245
2017-08-31,2438.8832085811605
2017-09-01,2440.94113667209
2017-09-04,2427.852169061715
2017-09-05,2429.560345634068
2017-09-06,2425.674461685748
2017-09-07,2441.442386481176
2017-09-08,2448.7104540625187
2017-09-11,2460.9366273658
2017-09-12,2467.375265519093
2017-09-13,2466.520475389789
2017-09-14,2462.0072188413947
2017-09-15,2464.9400434188715
2017-09-18,2479.0185713175683
2017-09-19,2494.4583259508336
2017-09-20,2498.121727434843
2017-09-21,2485.4977214901332
2017-09-22,2476.8651577625637
2017-09-25,2463.343831243688
2017-09-26,2449.9082044353854
2017-09-27,2451.6829933530057
2017-09-28,2448.032022463725
2017-09-29,2458.166423247834
2017-10-02,2459.8935031915753
2017-10-03,2482.4093115338405
2017-10-04,2488.7374185020085
2017-10-05,2489.7282054281604
2017-10-06,2497.3123515953716
2017-10-09,2497.053524761917
2017-10-10,2520.951611654808
2017-10-11,2523.6637900648243
2017-10-12,2531.8977658346944
2017-10-13,2544.6196600007
2017-10-16,2563.45289998552
2017-10-17,2555.9238918802507
2017-10-18,2552.840259084154
2017-10-19,2545.8040763985587
2017-10-20,2545.5206449920347
2017-10-23,2549.3456325674892
2017-10-24,2550.176783188577
2017-10-25,2552.6357443714114
2017-10-26,2546.4522391791584
2017-10-27,2561.4960754356925
2017-10-30,2572.8520706271006
2017-10-31,2572.3392269662772
2017-11-01,2597.9281736942844
2017-11-02,2602.2801037677605
2017-11-03,2601.3887576556763
2017-11-06,2604.215874819812
2017-11-07,2627.732694372787
2017-11-08,2631.4173141943143
2017-11-09,2630.5075354343785
2017-11-10,2622.0184238157276
2017-11-13,2604.6668360867025
2017-11-14,2598.8000569342325
2017-11-15,2571.763792730491
2017-11-16,2598.410933014543
2017-11-17,2616.1520724707216
2017-11-20,2609.776962425597
2017-11-21,2635.1786160254633
2017-11-22,2655.9764990981544
2017-11-23,2654.26431986919
2017-11-24,2657.530820349524
2017-11-27,2643.633435265414
2017-11-28,2639.461571424496
2017-11-29,2636.871008469869
2017-11-30,2613.4732362940895
2017-12-01,2603.9651300387277
2017-12-04,2602.3061156096214
2017-12-05,2596.2814408186546
2017-12-06,2562.260603767775
2017-12-07,2573.7480307641486
2017-12-08,2593.263797857438
2017-12-11,2614.481757585159
2017-12-12,2602.784605287192
2017-12-13,2615.808685872695
2017-12-14,2618.8097668040978
2017-12-15,2602.079837674227
2017-12-18,2627.7974507842237
2017-12-19,2626.304946366747
2017-12-20,2625.91410125131
2017-12-21,2624.488803507359
2017-12-22,2640.226710084617
2017-12-25,2642.2348200223128
2017-12-26,2635.5960538055283
2017-12-27,2643.875285891456
2017-12-28,2654.7198715635423
2017-12-29,2661.741406188641
2018-01-01,2660.46792559771
2018-01-02,2692.0840723896554
2018-01-03,2697.890211672766
2018-01-04,2733.311240033444
2018-01-05,2751.2793924535295
2018-01-08,2762.8304684735876
2018-01-09,2774.568761166136
2018-01-10,2781.0878726551123
2018-01-11,2773.356672614107
2018-01-12,2780.8764963914714
2018-01-15,2796.542474144568
2018-01-16,2813.1789365949294
2018-01-17,2813.1223449203135
2018-01-18,2805.5337352244537
2018-01-19,2827.2482462373823
2018-01-22,2833.169031992566
2018-01-23,2873.0266289467804
2018-01-24,2877.692441301347
2018-01-25,2873.437348910764
2018-01-26,2884.489464098741
2018-01-29,2877.474529351255
2018-01-30,2840.144271814857
2018-01-31,2830.1920326262043
2018-02-01,2836.579773971436
2018-02-02,2805.353426572308
2018-02-05,2757.6565668084263
2018-02-06,2663.054264034498
2018-02-07,2659.1095121425124
2018-02-08,2667.4969254446473
2018-02-09,2619.171261553138
2018-02-12,2632.1962866257722
2018-02-13,2649.296540388076
2018-02-14,2670.6667026448013
2018-02-15,2705.0460116110694
2018-02-16,2714.553327019313
2018-02-19,2738.503938519679
2018-02-20,2715.091822438432
2018-02-21,2727.6577134282825
2018-02-22,2708.742020374279
2018-02-23,2743.0181375567427
2018-02-26,2759.7862764479482
2018-02-27,2755.020939475995
2018-02-28,2730.0086659884537
2018-03-01,2707.237531856905
2018-03-02,2686.7563732326034
2018-03-05,2656.2149703730256
2018-03-06,2692.9783391419282
2018-03-07,2677.223368776522
2018-03-08,2696.8713321466253
2018-03-09,2703.6584549818385
2018-03-12,2752.050269226704
2018-03-13,2758.949950463125
2018-03-14,2755.3525443534763
2018-03-15,2760.196389399619
2018-03-16,2752.5275923474524
2018-03-19,2733.3471050660564
2018-03-20,2731.5017086937546
2018-03-21,2726.4498173235706
2018-03-22,2729.050106910478
2018-03-23,2653.6065237440507
2018-03-26,2670.6924763165084
2018-03-27,2702.6146287002684
2018-03-28,2663.6488952269165
2018-03-29,2671.7297376572915
2018-03-30,2682.220942634295
2018-04-02,2678.042238151677
2018-04-03,2670.3941667799304
2018-04-04,2648.3973380342477
2018-04-05,2662.054954854593
2018-04-06,2661.5727483858313
2018-04-09,2680.432806625186
2018-04-10,2702.3481294424237
2018-04-11,2705.7321403675815
2018-04-12,2691.2530948423305
2018-04-13,2692.1219017693825
2018-04-16,2688.6339995223902
2018-04-17,2679.871714368434
2018-04-18,2702.9393357567956
2018-04-19,2717.9099675168736
2018-04-20,2694.320830013514
2018-04-23,2674.846023242432
2018-04-24,2680.856508606737
2018-04-25,2662.5856337117207
2018-04-26,2663.7035574854795
2018-04-27,2684.9210726532333
2018-04-30,2700.0653378001844
2018-05-01,2695.9062102447865
2018-05-02,2681.7591612342317
2018-05-03,2678.372975515771
2018-05-04,2669.0380751604725
2018-05-07,2675.20804264395
2018-05-08,2690.1389690862143
2018-05-09,2679.3030394508737
2018-05-10,2695.0287580264117
2018-05-11,2720.688909717634
2018-05-14,2736.187543089076
2018-05-15,2709.7585156803816
2018-05-16,2706.672405104348
2018-05-17,2698.981182838448
2018-05-18,2703.635640560773
2018-05-21,2699.6230568944206
2018-05-22,2700.1656490738364
2018-05-23,2691.4024240359936
2018-05-24,2691.9779206811163
2018-05-25,2691.4658157893687
2018-05-28,2697.661542376311
2018-05-29,2684.661214801393
2018-05-30,2644.208596507908
2018-05-31,2669.7165723784196
2018-06-01,2670.3595875279834
2018-06-04,2706.963945272253
2018-06-05,2710.5877162033826
2018-06-06,2719.9475338644816
2018-06-07,2735.1077448773285
2018-06-08,2714.697778597287
2018-06-11,2717.3470550230263
2018-06-12,2719.84974116639
2018-06-13,2713.920974658262
2018-06-14,2689.155113556764
2018-06-15,2681.6625513729055
2018-06-18,2662.927806451303
2018-06-19,2616.5485045448468
2018-06-20,2630.396304160674
2018-06-21,2613.6273676213364
2018-06-22,2615.4761948696155
2018-06-25,2584.2966650475823
2018-06-26,2579.659220855051
2018-06-27,2551.3774723683223
2018-06-28,2542.217154112822
2018-06-29,2566.581877464714
2018-07-02,2534.9415062458384
2018-07-03,2526.734837309188
2018-07-04,2522.0801565085326
2018-07-05,2507.872762603984
2018-07-06,2525.931309124161
2018-07-09,2558.3507664570125
2018-07-10,2559.1973869964777
2018-07-11,2534.744629939623
2018-07-12,2538.092375853635
2018-07-13,2559.537974803076
2018-07-16,2553.3796725303046
2018-07-17,2553.5876531953472
2018-07-18,2555.6151084347603
2018-07-19,2546.27538890138
2018-07-20,2563.970413703983
2018-07-23,2564.9037315030246
2018-07-24,2582.4497719774768
2018-07-25,2601.292933179956
2018-07-26,2605.716846163693
2018-07-27,2614.7870084167425
2018-07-30,2603.494134747829
2018-07-31,2583.0345637810165
2018-08-01,2591.8008729433905
2018-08-02,2558.2768756643286
2018-08-03,2557.4338385902174
2018-08-06,2551.5622149922315
2018-08-07,2576.2139781596625
2018-08-08,2582.513408836713
2018-08-09,2585.5290063079447
2018-08-10,2562.7089495608943
2018-08-13,2512.5185252636747
2018-08-14,2522.6626386675875
2018-08-15,2501.402929693985
2018-08-16,2486.4330064918618
2018-08-17,2502.779820420824
2018-08-20,2516.403034820609
2018-08-21,2525.6453227773213
2018-08-22,2540.292822408333
2018-08-23,2529.9793293843973
2018-08-24,2534.340265614225
2018-08-27,2571.80697078813
2018-08-28,2578.598007968269
2018-08-29,2581.5204743894537
2018-08-30,2574.346227586359
2018-08-31,2569.815025364831
2018-09-03,2549.3446826774516
2018-09-04,2544.9466717361515
2018-09-05,2504.589271799919
2018-09-06,2493.8924058064995
2018-09-07,2488.0839650118564
2018-09-10,2471.7034562608837
2018-09-11,2467.9993595410597
2018-09-12,2465.353490706141
2018-09-13,2491.1849751658506
2018-09-14,2519.509061338028
2018-09-17,2500.470136453542
2018-09-18,2517.80024914837
2018-09-19,2551.0600539750762
2018-09-20,2558.0432852173917
2018-09-21,2587.365526649419
2018-09-24,2570.3175975722397
2018-09-25,2578.2021751597913
2018-09-26,2589.036247705251
2018-09-27,2576.1869304714432
2018-09-28,2582.8786075346898
2018-10-01,2578.8750757705384
2018-10-02,2560.118120171242
2018-10-03,2540.4725627276557
2018-10-04,2511.2797690167245
2018-10-05,2491.573144615627
2018-10-08,2480.7695784652683
2018-10-09,2458.2104491058726
2018-10-10,2456.7168234702426
2018-10-11,2371.1406737302
2018-10-12,2409.184596807256
2018-10-15,2379.1975633519532
2018-10-16,2393.8419970321183
2018-10-17,2411.74988760905
2018-10-18,2390.452256325289
2018-10-19,2385.3544708546324
2018-10-22,2401.357288265637
2018-10-23,2347.5632114536775
2018-10-24,2335.6766221254397
2018-10-25,2293.138458042066
2018-10-26,2288.0557965022294
2018-10-29,2270.598797712396
2018-10-30,2281.0364984982525
2018-10-31,2329.694695804018
2018-11-01,2339.4690338887576
2018-11-02,2397.135110305532
2018-11-05,2363.8917333612053
2018-11-06,2379.925342874674
2018-11-07,2381.5600575257877
2018-11-08,2397.4280110675595
2018-11-09,2367.1462990426116
2018-11-12,2358.710895492277
2018-11-13,2342.3976683003743
2018-11-14,2344.4386776723754
2018-11-15,2368.605778183049
2018-11-16,2368.6006829468224
2018-11-19,2379.477051010565
2018-11-20,2350.1975863375355
2018-11-21,2344.070745874904
2018-11-22,2351.880090380327
2018-11-23,2348.663771830717
2018-11-26,2362.146298741667
2018-11-27,2369.6617599689716
2018-11-28,2387.674462982264
2018-11-29,2399.354469947569
2018-11-30,2402.5443517927906
2018-12-03,2448.077747275089
2018-12-04,2426.6083941789357
2018-12-05,2401.9297126810075
2018-12-06,2358.9936369428115
2018-12-07,2362.5041683928252
2018-12-10,2321.5553884634064
2018-12-11,2310.9388449035187
2018-12-12,2350.875993936487
2018-12-13,2365.016911973215
2018-12-14,2332.8943243316853
2018-12-17,2336.759361160704
2018-12-18,2311.0851492075935
2018-12-19,2315.052824815073
2018-12-20,2285.708194772102
2018-12-21,2270.8379593792956
2018-12-24,2269.885456280495
2018-12-25,2220.6171833512853
2018-12-26,2233.4680786817376
2018-12-27,2277.489775534788
2018-12-28,2284.162241887798
2018-12-31,2296.2952140130033
2019-01-01,2296.713203412877
2019-01-02,2276.1892872477088
2019-01-03,2277.636726007775
2019-01-04,2275.9349289625593
2019-01-07,2320.7521127816517
2019-01-08,2321.0753275783154
2019-01-09,2362.554799032052
2019-01-10,2358.64801203718
2019-01-11,2369.337619932442
2019-01-14,2353.6845762949556
2019-01-15,2383.0274631340294
2019-01-16,2381.712455153207
2019-01-17,2381.6503480796887
2019-01-18,2396.7535113106715
2019-01-21,2405.2405776677856
2019-01-22,2389.5195467248614
2019-01-23,2380.7900506524384
2019-01-24,2393.3252344403636
2019-01-25,2422.958660180561
2019-01-28,2419.3665622605126
2019-01-29,2416.471150823158
2019-01-30,2420.724179449172
2019-01-31,2452.190457327716
2019-02-01,2446.6732900719644
2019-02-04,2447.953134764943
2019-02-05,2453.6460897587044
2019-02-06,2455.934042894739
2019-02-07,2445.091666335836
2019-02-08,2418.9663498242608
2019-02-11,2417.594738124891
2019-02-12,2442.191175070159
2019-02-13,2459.250371635359
2019-02-14,2459.162722381372
2019-02-15,2431.731281274887
2019-02-18,2459.841036162712
2019-02-19,2461.3986388948356
2019-02-20,2483.558158965295
2019-02-21,2489.6183798267516
2019-02-22,2495.7968699991466
2019-02-25,2515.2873965419417
2019-02-26,2509.358874584911
2019-02-27,2506.7107383824587
2019-02-28,2481.786081382424
2019-03-01,2488.122453881285
2019-03-04,2500.660766469783
2019-03-05,2496.87027295883
2019-03-06,2497.130906723337
2019-03-07,2477.1909882322298
2019-03-08,2438.628827124095
2019-03-11,2457.380313666548
2019-03-12,2487.7127790237205
2019-03-13,2477.49349374795
2019-03-14,2468.674281576687
2019-03-15,2489.3427405462194
2019-03-18,2513.605600157288
2019-03-19,2514.370702638538
2019-03-20,2513.231263614786
2019-03-21,2520.6721729293017
2019-03-22,2529.8860008836127
2019-03-25,2477.435051826905
2019-03-26,2502.898751805096
2019-03-27,2509.1510391897855
2019-03-28,2491.9545547862213
2019-03-29,2512.8438222662817
2019-04-01,2538.682168278399
2019-04-02,2541.283903059599
2019-04-03,2558.6699227443737
2019-04-04,2555.6833404645345
2019-04-05,2561.643678494564
2019-04-08,2564.3039485745185
2019-04-09,2574.439569383042
2019-04-10,2569.5528279851324
2019-04-11,2552.8375417172774
2019-04-12,2552.516810772942
2019-04-15,2563.411668324513
2019-04-16,2572.792941393456
2019-04-17,2578.6463313213553
2019-04-18,2564.604291769248
2019-04-19,2565.5656646286443
2019-04-22,2560.927743604251
2019-04-23,2565.4887421057892
2019-04-24,2554.927215024955
2019-04-25,2549.1089376440164
2019-04-26,2547.725528356676
2019-04-29,2556.5619913291093
2019-04-30,2555.2002330511455
2019-05-01,2558.170227890296
2019-05-02,2560.3489965284725
2019-05-03,2566.258504324193
2019-05-06,2536.3297827607603
2019-05-07,2527.4661575994273
2019-05-08,2497.4431101480504
2019-05-09,2459.478554809777
2019-05-10,2464.6531521309375
2019-05-13,2444.3778640108194
2019-05-14,2427.136894601819
2019-05-15,2439.3116186050515
2019-05-16,2424.939046539356
2019-05-17,2414.7453697801275
2019-05-20,2412.112722227254
2019-05-21,2405.253621351736
2019-05-22,2403.5872082419723
2019-05-23,2388.57313304613
2019-05-24,2396.0701472428273
2019-05-27,2400.288701771983
2019-05-28,2405.187283985188
2019-05-29,2387.1621219837884
2019-05-30,2384.97482673724
2019-05-31,2385.271521719438
2019-06-03,2391.642983468598
2019-06-04,2387.2441039675646
2019-06-05,2413.1250432602833
2019-06-06,2406.042973908217
2019-06-07,2414.691280599375
2019-06-10,2446.8028607425454
2019-06-11,2465.1290933066575
2019-06-12,2450.277154369682
2019-06-13,2438.2636911836944
2019-06-14,2432.5022224580166
2019-06-17,2422.4410967235654
2019-06-18,2432.4081228046934
2019-06-19,2479.062908410876
2019-06-20,2511.8726634608734
2019-06-21,2497.7631789807174
2019-06-24,2505.5185690339426
2019-06-25,2498.237595385848
2019-06-26,2490.980242094091
2019-06-27,2517.335808522641
2019-06-28,2513.643609124541
2019-07-01,2540.9223863664342
2019-07-02,2553.826143869555
2019-07-03,2541.521244122058
2019-07-04,2551.058063014536
2019-07-05,2541.7000593534826
2019-07-08,2504.669870675107
2019-07-09,2497.968926285527
2019-07-10,2502.4627896092366
2019-07-11,2519.943486640493
2019-07-12,2519.710235539863
2019-07-15,2529.2386533543463
2019-07-16,2525.955475639056
2019-07-17,2521.8864154275916
2019-07-18,2496.7321494441208
2019-07-19,2529.663858151727
2019-07-22,2516.129763681519
2019-07-23,2526.280321663699
2019-07-24,2530.629089848241
2019-07-25,2529.6240794863606
2019-07-26,2515.9356204610067
2019-07-29,2501.906967052096
2019-07-30,2506.204432064893
2019-07-31,2488.73779391114
2019-08-01,2479.055410330131
2019-08-02,2444.872539135341
2019-08-05,2387.824757598676
2019-08-06,2375.054857245567
2019-08-07,2381.2583415985446
2019-08-08,2389.9997425317556
2019-08-09,2395.212363619814
2019-08-12,2395.778645771962
2019-08-13,2353.7994774737676
2019-08-14,2376.711753352072
2019-08-15,2365.8228482085333
2019-08-16,2376.5632087024433
2019-08-19,2399.772239555414
2019-08-20,2410.621387897415
2019-08-21,2403.9044626464224
2019-08-22,2393.0343002920727
2019-08-23,2401.6067040551225
2019-08-26,2367.304007101294
2019-08-27,2381.4467596868853
2019-08-28,2383.0956522150186
2019-08-29,2382.7338474134126
2019-08-30,2415.1564659838587
2019-09-02,2409.194855061267
2019-09-03,2400.34828360788
2019-09-04,2424.1050663664696
2019-09-05,2449.340175023022
2019-09-06,2461.894181964416
2019-09-09,2472.3343985736133
2019-09-10,2472.8520586116133
2019-09-11,2499.4854710790855
2019-09-12,2510.526043139285
2019-09-13,2527.292623305521
2019-09-16,2523.376841098675
2019-09-17,2512.3539829272004
2019-09-18,2510.849276918329
2019-09-19,2509.0366049106974
2019-09-20,2520.311580782693
2019-09-23,2516.840747603715
2019-09-24,2515.992656489323
2019-09-25,2500.4580554898675
2019-09-26,2506.1069431991546
2019-09-27,2486.864339053687
2019-09-30,2480.3017495847553
2019-10-01,2490.9710518519214
2019-10-02,2481.121157974632
2019-10-03,2472.693396194854
2019-10-04,2472.6292518511314
2019-10-07,2470.5062981591213
2019-10-08,2481.383893577881
2019-10-09,2470.083541894802
2019-10-10,2466.805001855709
2019-10-11,2492.76792436146
2019-10-14,2507.2054932315946
2019-10-15,2522.845729310349
2019-10-16,2539.410960713106
2019-10-17,2541.639007213265
2019-10-18,2533.5176170541195
2019-10-21,2543.599838314119
2019-10-22,2546.9585193811213
2019-10-23,2545.602204718779
2019-10-24,2560.059940998736
2019-10-25,2560.969548358925
2019-10-28,2568.0920316145694
2019-10-29,2582.518658614942
2019-10-30,2581.4273470926782
2019-10-31,2596.669083843142
2019-11-01,2604.5621223059593
2019-11-04,2625.7359518135568
2019-11-05,2648.6656454280533
2019-11-06,2649.4246054198347
2019-11-07,2655.25542407574
2019-11-08,2651.0924339491976
2019-11-11,2627.503752895992
2019-11-12,2641.122019731069
2019-11-13,2618.733709204176
2019-11-14,2604.535094661683
2019-11-15,2617.6761690973412
2019-11-18,2632.2902889406246
2019-11-19,2639.11609464825
2019-11-20,2623.511553836167
2019-11-21,2607.8465734038714
2019-11-22,2613.209500408222
2019-11-25,2632.3587279630283
2019-11-26,2632.0052016947525
2019-11-27,2640.908458031883
2019-11-28,2634.4672429486463
2019-11-29,2607.0671952593984
2019-12-02,2622.6008050999067
2019-12-03,2620.0676721663494
2019-12-04,2603.7997012370597
2019-12-05,2621.356795942131
2019-12-06,2632.003972472755
2019-12-09,2638.6445320286593
2019-12-10,2633.970922048273
2019-12-11,2641.6935016027255
2019-12-12,2654.025047791945
2019-12-13,2701.701179262164
2019-12-16,2692.469416828065
2019-12-17,2721.478249893185
2019-12-18,2720.300301739244
2019-12-19,2716.989342837197
2019-12-20,2715.4163126567482
2019-12-23,2719.4651930786913
2019-12-24,2713.9851003327403
2019-12-25,2711.041997515361
2019-12-26,2716.42143527415
2019-12-27,2733.4143171035253
2019-12-30,2732.1196502163875
2019-12-31,2728.77648145459
2020-01-01,2729.004812562873
2020-01-02,2752.0798506072533
2020-01-03,2749.6655730754446
2020-01-06,2714.6600985976784
2020-01-07,2738.8160427994035
2020-01-08,2713.9055171936207
2020-01-09,2753.5349896192324
2020-01-10,2765.3663321440117
2020-01-13,2780.7243866870053
2020-01-14,2785.713045244089
2020-01-15,2772.1526548602496
2020-01-16,2773.7654628001533
2020-01-17,2786.0541452622515
2020-01-20,2785.9071223454957
2020-01-21,2750.5059381833385
2020-01-22,2767.4933087280374
2020-01-23,2746.870881404918
2020-01-24,2744.783322375065
2020-01-27,2721.152562237066
2020-01-28,2703.6317251020387
2020-01-29,2696.2949757684355
2020-01-30,2642.987315324444
2020-01-31,2641.1927001872364
2020-02-03,2628.0803741080144
2020-02-04,2663.967342488505
2020-02-05,2676.7874050436503
2020-02-06,2728.32989036589
2020-02-07,2713.868431820982
2020-02-10,2700.146574008156
2020-02-11,2713.6633699229874
2020-02-12,2730.1385064741476
2020-02-13,2724.1675152052867
2020-02-14,2719.8299724792596
2020-02-17,2710.963905577284
2020-02-18,2679.0879183080347
2020-02-19,2682.951672764177
2020-02-20,2663.9851465900642
2020-02-21,2648.008726821857
2020-02-24,2616.8947059281504
2020-02-25,2595.047356856039
2020-02-26,2567.1739856091567
2020-02-27,2545.0283106429188
2020-02-28,2493.4580293824283
2020-03-02,2513.2262788729413
2020-03-03,2512.3071499741854
2020-03-04,2530.416016677715
2020-03-05,2564.9374382451433
2020-03-06,2510.2600858699066
2020-03-09,2407.584127753324
2020-03-10,2429.148916603347
2020-03-11,2385.418174468634
2020-03-12,2263.8413543644206
2020-03-13,2200.5789338634277
2020-03-16,2118.8959342045937
2020-03-17,2110.3086569758707
2020-03-18,2053.7542277155394
2020-03-19,1996.0955743859458
2020-03-20,2052.161706069508
2020-03-23,1986.7053314514521
2020-03-24,2078.7796184814592
2020-03-25,2195.55483450824
2020-03-26,2203.4660940132458
2020-03-27,2256.8736972650468
2020-03-30,2231.6248231307713
2020-03-31,2240.032867073522
2020-04-01,2181.6858165581134
2020-04-02,2175.272479589057
2020-04-03,2161.687434228171
2020-04-06,2221.5011770329743
2020-04-07,2277.813264649722
2020-04-08,2282.471995741137
2020-04-09,2296.1874643380993
2020-04-10,2305.9456959131653
2020-04-13,2293.335636444984
2020-04-14,2337.1055821058594
2020-04-15,2335.0833199818144
2020-04-16,2317.232970207394
2020-04-17,2363.4885872187647
2020-04-20,2351.228033269658
2020-04-21,2306.7657730767537
2020-04-22,2312.4290193566226
2020-04-23,2329.7472841539116
2020-04-24,2312.4143456114584
2020-04-27,2358.01815875523
2020-04-28,2367.2250000821964
2020-04-29,2388.308383794459
2020-04-30,2408.4799881459926
2020-05-01,2376.8318006135546
2020-05-04,2327.8910541720643
2020-05-05,2340.398075480614
2020-05-06,2357.4274624683753
2020-05-07,2347.5569552057423
2020-05-08,2389.8645347869046
2020-05-11,2406.910408507545
2020-05-12,2391.54083849967
2020-05-13,2395.509817563472
2020-05-14,2362.67859225986
2020-05-15,2365.6708655673747
2020-05-18,2374.062752503266
2020-05-19,2412.2123119273365
2020-05-20,2426.528188880265
2020-05-21,2415.151634608777
2020-05-22,2359.1767936519404
2020-05-25,2377.8215981500853
2020-05-26,2424.618638139292
2020-05-27,2431.372517435501
2020-05-28,2448.5726039018004
2020-05-29,2450.811071905352
2020-06-01,2489.890015428807
2020-06-02,2512.946508248244
2020-06-03,2549.8871782659066
2020-06-04,2556.875214158618
2020-06-05,2575.2736958837095
2020-06-08,2603.211731118794
2020-06-09,2616.447169788771
2020-06-10,2630.153986914125
2020-06-11,2582.0901870217567
2020-06-12,2556.031079855177
2020-06-15,2495.2892672405646
2020-06-16,2577.3554325508167
2020-06-17,2580.2419766069092
2020-06-18,2586.630833081166
2020-06-19,2592.308788852323
2020-06-22,2588.323655391054
2020-06-23,2622.2518060639195
2020-06-24,2612.4357153567607
2020-06-25,2587.2335819645346
2020-06-26,2591.8026177724864
2020-06-29,2555.9003394155084
2020-06-30,2568.414210946042
2020-07-01,2565.170839411738
2020-07-02,2608.7720358527085
2020-07-03,2633.160458969046
2020-07-06,2694.489406994184
2020-07-07,2675.9816766652148
2020-07-08,2696.1555266984956
2020-07-09,2714.970900836838
2020-07-10,2686.4605066600334
2020-07-13,2707.6701400437573
2020-07-14,2684.9006931001086
2020-07-15,2712.263162195708
2020-07-16,2668.7460890610055
2020-07-17,2680.7453245782776
2020-07-20,2693.3265693274
2020-07-21,2734.080584596656
2020-07-22,2703.9671798695726
2020-07-23,2711.62793805561
2020-07-24,2694.7670295731923
2020-07-27,2717.368884312616
2020-07-28,2733.1256291619725
2020-07-29,2723.02829750008
2020-07-30,2716.3900641881078
2020-07-31,2678.6822444309923
2020-08-03,2691.902733968655
2020-08-04,2741.8246292885087
2020-08-05,2761.859396109825
2020-08-06,2767.3674836649257
2020-08-07,2736.3236007660125
2020-08-10,2730.7837543530936
2020-08-11,2758.9302325350154
2020-08-12,2773.030695374968
2020-08-13,2790.4154901344054
2020-08-14,2787.5775867111574
2020-08-17,2797.417661075702
2020-08-18,2809.016109342878
2020-08-19,2800.767430933428
2020-08-20,2758.933939821362
2020-08-21,2783.483184597584
2020-08-24,2814.0510645674735
2020-08-25,2831.515979393136
2020-08-26,2844.1712290572723
2020-08-27,2831.737697255477
2020-08-28,2840.1478418139327
2020-08-31,2814.020077811513
2020-09-01,2837.594298489108
2020-09-02,2842.956068166495
2020-09-03,2832.3941771771933
2020-09-04,2802.2426697619617
2020-09-07,2791.3037341437207
2020-09-08,2792.942185417727
2020-09-09,2770.8550872452015
2020-09-10,2783.801887908272
2020-09-11,2802.3799824390685
2020-09-14,2835.5506880812286
2020-09-15,2844.015504990706
2020-09-16,2861.0243976193356
2020-09-17,2838.8871014324
2020-09-18,2853.3816303408416
2020-09-21,2831.605396868241
2020-09-22,2809.7296094916596
2020-09-23,2803.617589686671
2020-09-24,2752.554963041336
2020-09-25,2760.045998340413
2020-09-28,2796.5617042322365
2020-09-29,2800.640362300809
2020-09-30,2800.8855032805986
2020-10-01,2804.5073301293955
2020-10-02,2793.2671404557723
2020-10-05,2823.730194492135
2020-10-06,2850.269988213134
