Date,ACWI WITH PARTIAL A SHARES
2017-05-09,2587.4227352887556
2017-05-10,2592.2176089322415
2017-05-11,2588.9165117202465
2017-05-12,2591.8769915455537
2017-05-15,2605.199416390902
2017-05-16,2612.9738670977736
2017-05-17,2582.801233340941
2017-05-18,2575.5043986768724
2017-05-19,2594.550112070681
2017-05-22,2609.512783745741
2017-05-23,2611.980950046734
2017-05-24,2613.682050142577
2017-05-25,2624.93095489148
2017-05-26,2622.9753040449377
2017-05-29,2621.9569289218334
2017-05-30,2619.120935902526
2017-05-31,2619.8227576419954
2017-06-01,2635.0106153668985
2017-06-02,2651.7712024841444
2017-06-05,2648.427500519833
2017-06-06,2641.13988913595
2017-06-07,2642.648890826277
2017-06-08,2640.5394493826416
2017-06-09,2638.6158653192983
2017-06-12,2631.070115654155
2017-06-13,2643.9666332223437
2017-06-14,2647.3854083719993
2017-06-15,2627.6601191112663
2017-06-16,2635.6897988168885
2017-06-19,2654.827287781335
2017-06-20,2636.671707961028
2017-06-21,2633.1845146201267
2017-06-22,2636.036734476382
2017-06-23,2641.1363065162045
2017-06-26,2646.796720392347
2017-06-27,2634.1378846556963
2017-06-28,2650.5008280094758
2017-06-29,2636.6907904052578
2017-06-30,2631.908416682871
2017-07-03,2638.3218669676057
2017-07-04,2634.072155437094
2017-07-05,2636.9260395692563
2017-07-06,2622.760897934344
2017-07-07,2626.8456358579974
2017-07-10,2633.6603158096395
2017-07-11,2634.6180423086457
2017-07-12,2659.1155493773954
2017-07-13,2667.5238888470035
2017-07-14,2683.014377816529
2017-07-17,2684.9721612648377
2017-07-18,2686.87392518942
2017-07-19,2700.0495307538977
2017-07-20,2705.696828359844
2017-07-21,2700.428163556255
2017-07-24,2696.9905748886117
2017-07-25,2703.226366991002
2017-07-26,2705.020160746346
2017-07-27,2709.2027430983057
2017-07-28,2703.608840454611
2017-07-31,2705.6125139381033
2017-08-01,2717.8018125380904
2017-08-02,2718.2571823537282
2017-08-03,2715.033358704665
2017-08-04,2714.934455968704
2017-08-07,2722.283040489981
2017-08-08,2717.368601631772
2017-08-09,2708.7023607662295
2017-08-10,2679.928649135788
2017-08-11,2672.899853470072
2017-08-14,2694.3701031982446
2017-08-15,2690.2189902185164
2017-08-16,2698.9074598139764
2017-08-17,2678.5502979844473
2017-08-18,2670.3261667505244
2017-08-21,2673.868742652085
2017-08-22,2692.429108679215
2017-08-23,2689.823762501414
2017-08-24,2688.9220128127185
2017-08-25,2695.9835604400787
2017-08-28,2698.129896660829
2017-08-29,2695.735559897831
2017-08-30,2701.104650289327
2017-08-31,2716.2132335482743
2017-09-01,2724.848680867566
2017-09-04,2719.5811023973556
2017-09-05,2709.5243710666
2017-09-06,2714.6364360511343
2017-09-07,2723.883538985017
2017-09-08,2724.227596201049
2017-09-11,2747.9598830769664
2017-09-12,2756.686075436154
2017-09-13,2754.113467235713
2017-09-14,2750.602966797516
2017-09-15,2756.673054350219
2017-09-18,2763.5227620453493
2017-09-19,2769.273216624418
2017-09-20,2773.295317090868
2017-09-21,2762.0503438139044
2017-09-22,2765.48619438795
2017-09-25,2754.5258558947494
2017-09-26,2745.1176652717813
2017-09-27,2751.9674125989986
2017-09-28,2755.7879274865863
2017-09-29,2768.6727802129026
2017-10-02,2774.128286705282
2017-10-03,2784.4286055870434
2017-10-04,2787.5956162560988
2017-10-05,2794.51308187151
2017-10-06,2792.4143314321836
2017-10-09,2790.537234393229
2017-10-10,2804.5220774448126
2017-10-11,2809.608546280417
2017-10-12,2810.043266091869
2017-10-13,2816.6957793672186
2017-10-16,2820.752615155109
2017-10-17,2815.8111763899083
2017-10-18,2820.004475623733
2017-10-19,2820.565555099134
2017-10-20,2824.3685479349692
2017-10-23,2816.5533245494335
2017-10-24,2817.446317597001
2017-10-25,2808.1232365099954
2017-10-26,2809.1167014768125
2017-10-27,2820.636080891827
2017-10-30,2822.2782457702515
2017-10-31,2826.2266884528913
2017-11-01,2834.538274794208
2017-11-02,2836.7961769445174
2017-11-03,2839.248205766285
2017-11-06,2842.411685625217
2017-11-07,2843.5465726338753
2017-11-08,2848.391002300993
2017-11-09,2838.5716713045713
2017-11-10,2834.813769441025
2017-11-13,2828.1105484222326
2017-11-14,2822.2076215577717
2017-11-15,2806.981292541744
2017-11-16,2829.9059952979073
2017-11-17,2829.986379570776
2017-11-20,2833.1121985983755
2017-11-21,2851.628168974115
2017-11-22,2857.029612402958
2017-11-23,2859.7723669050015
2017-11-24,2868.0366657329146
2017-11-27,2860.52108974871
2017-11-28,2874.42003687934
2017-11-29,2872.717046296998
2017-11-30,2880.5950608919184
2017-12-01,2869.439338122991
2017-12-04,2872.061736398499
2017-12-05,2863.118819573584
2017-12-06,2851.4897005833886
2017-12-07,2857.997193510012
2017-12-08,2873.3438146393523
2017-12-11,2885.724714333918
2017-12-12,2886.177102436856
2017-12-13,2889.328849584233
2017-12-14,2881.954575088557
2017-12-15,2890.9192303456134
2017-12-18,2917.1691349746707
2017-12-19,2908.5432878508564
2017-12-20,2907.830276673039
2017-12-21,2914.970004739132
2017-12-22,2915.6081720222405
2017-12-25,2916.0304299038594
2017-12-26,2914.6660182651794
2017-12-27,2921.9114343792307
2017-12-28,2929.793201910352
2017-12-29,2927.1978737722784
2018-01-01,2926.9545126678354
2018-01-02,2948.6496988919794
2018-01-03,2962.347446807488
2018-01-04,2986.050819250771
2018-01-05,3005.5692036171195
2018-01-08,3009.087082438752
2018-01-09,3013.6136001100404
2018-01-10,3012.026571598727
2018-01-11,3023.553726417751
2018-01-12,3043.527360055918
2018-01-15,3054.7535462660344
2018-01-16,3050.247436625287
2018-01-17,3065.7913125562814
2018-01-18,3063.5611529953526
2018-01-19,3078.275991289856
2018-01-22,3096.8962213946006
2018-01-23,3112.2162245451186
2018-01-24,3116.9860588874635
2018-01-25,3120.9474062028526
2018-01-26,3141.7413917649915
2018-01-29,3122.225073145575
2018-01-30,3091.5615055279836
2018-01-31,3092.714547608328
2018-02-01,3090.460309631536
2018-02-02,3035.084155078145
2018-02-05,2945.4564981906615
2018-02-06,2929.44452299708
2018-02-07,2931.2401630792897
2018-02-08,2859.6511986805326
2018-02-09,2860.853710098573
2018-02-12,2894.791179520415
2018-02-13,2904.139401497941
2018-02-14,2941.8217231624294
2018-02-15,2978.6491071212427
2018-02-16,2986.5585317166165
2018-02-19,2984.558171312803
2018-02-20,2970.8382198426402
2018-02-21,2965.8987687422928
2018-02-22,2962.486803135006
2018-02-23,2996.4671665356054
2018-02-26,3021.1956175705222
2018-02-27,2995.306166756715
2018-02-28,2962.622411017887
2018-03-01,2927.9258094816078
2018-03-02,2924.781234858847
2018-03-05,2943.53192279268
2018-03-06,2963.1466402989563
2018-03-07,2959.6446486995824
2018-03-08,2973.6184742792843
2018-03-09,3006.831609487242
2018-03-12,3017.5314461093
2018-03-13,3006.217236669057
2018-03-14,2992.6921208506724
2018-03-15,2991.0151445715496
2018-03-16,2991.173113314393
2018-03-19,2959.401733575368
2018-03-20,2962.02858186899
2018-03-21,2959.9915219438262
2018-03-22,2911.897505381816
2018-03-23,2859.754645272612
2018-03-26,2902.8964207269673
2018-03-27,2887.387598348031
2018-03-28,2872.9678622656106
2018-03-29,2897.2382847958693
2018-03-30,2899.3486611844646
2018-04-02,2864.220768492048
2018-04-03,2877.1353876156995
2018-04-04,2888.309229215392
2018-04-05,2915.7580027623962
2018-04-06,2880.712839924719
2018-04-09,2891.73547806052
2018-04-10,2931.203916236669
2018-04-11,2922.1927503341094
2018-04-12,2933.0160534179754
2018-04-13,2928.766468842325
2018-04-16,2940.355926953225
2018-04-17,2961.117578504128
2018-04-18,2973.730259110347
2018-04-19,2966.9879659754515
2018-04-20,2942.3546771412507
2018-04-23,2936.309502175426
2018-04-24,2916.20664364134
2018-04-25,2906.4728745296
2018-04-26,2927.3409700089123
2018-04-27,2935.747243392986
2018-04-30,2926.876798438933
2018-05-01,2922.9866537271164
2018-05-02,2911.1168162567037
2018-05-03,2901.0364424758127
2018-05-04,2923.210819784124
2018-05-07,2933.923326148887
2018-05-08,2932.8776411527047
2018-05-09,2951.627443122297
2018-05-10,2973.4661884177444
2018-05-11,2986.9444815333372
2018-05-14,2993.843241864011
2018-05-15,2968.7023695441385
2018-05-16,2974.2080122547386
2018-05-17,2974.80974264008
2018-05-18,2967.662112195617
2018-05-21,2979.918668325984
2018-05-22,2979.4512027536525
2018-05-23,2969.56256938635
2018-05-24,2964.008093411414
2018-05-25,2956.2285601222693
2018-05-28,2952.144884133192
2018-05-29,2919.5115746726533
2018-05-30,2937.0149095076376
2018-05-31,2930.7153282289773
2018-06-01,2953.9077891841594
2018-06-04,2974.833266824836
2018-06-05,2971.2470690652453
2018-06-06,2994.5192429869803
2018-06-07,2996.0403613768
2018-06-08,2991.8349411116774
2018-06-11,3001.2006670500946
2018-06-12,3003.100682664689
2018-06-13,2995.340000189065
2018-06-14,2994.99715161408
2018-06-15,2981.666988248913
2018-06-18,2969.051877242952
2018-06-19,2944.7812173230627
2018-06-20,2955.2492404131362
2018-06-21,2936.784518521116
2018-06-22,2950.3580657317216
2018-06-25,2909.3454425841705
2018-06-26,2911.838039920467
2018-06-27,2892.280591191152
2018-06-28,2895.2968177449875
2018-06-29,2914.6378194950357
2018-07-02,2902.549431578317
2018-07-03,2902.0594043970023
2018-07-04,2901.819168782684
2018-07-05,2919.1989848055982
2018-07-06,2942.7333121619918
2018-07-09,2969.90678774064
2018-07-10,2976.0528820607415
2018-07-11,2949.552717113567
2018-07-12,2968.283429732349
2018-07-13,2974.6279867359303
2018-07-16,2970.780047609961
2018-07-17,2977.633086408072
2018-07-18,2982.0819048352373
2018-07-19,2970.5312545830243
2018-07-20,2978.9252484347503
2018-07-23,2979.203508389306
2018-07-24,2997.0809943163204
2018-07-25,3013.0713911246257
2018-07-26,3013.550421290881
2018-07-27,3007.380518575014
2018-07-30,2997.1878130278833
2018-07-31,3002.4344993991567
2018-08-01,2997.6661939719215
2018-08-02,2989.553520855465
2018-08-03,3001.245805398096
2018-08-06,3003.071528206805
2018-08-07,3017.6693192954235
2018-08-08,3016.854955909136
2018-08-09,3014.73055791523
2018-08-10,2980.5303636198514
2018-08-13,2959.235764044504
2018-08-14,2971.4272106233375
2018-08-15,2939.0837880077397
2018-08-16,2958.153847550755
2018-08-17,2967.432911784365
2018-08-20,2979.8739487168136
2018-08-21,2991.5368194343896
2018-08-22,2998.8134879351364
2018-08-23,2989.9279353025454
2018-08-24,3005.899545192889
2018-08-27,3034.8058141802503
2018-08-28,3038.519270927532
2018-08-29,3048.8830725124985
2018-08-30,3033.824283220006
2018-08-31,3025.894977597412
2018-09-03,3020.589570158483
2018-09-04,3005.443314198759
2018-09-05,2987.1997935718655
2018-09-06,2976.0833194939914
2018-09-07,2969.788410083444
2018-09-10,2972.304906833933
2018-09-11,2976.1390511126647
2018-09-12,2982.843111375109
2018-09-13,2999.833707058612
2018-09-14,3008.3376965813354
2018-09-17,2997.0170962975258
2018-09-18,3012.731575714527
2018-09-19,3023.256328174767
2018-09-20,3047.4088626397397
2018-09-21,3057.478310752775
2018-09-24,3046.02442542483
2018-09-25,3047.46739939353
2018-09-26,3044.429660035992
2018-09-27,3045.8134567672864
2018-09-28,3039.057493659251
2018-10-01,3043.7928674156283
2018-10-02,3033.9778151805053
2018-10-03,3034.58196946304
2018-10-04,3004.5792768631227
2018-10-05,2984.186860937718
2018-10-08,2972.825981982293
2018-10-09,2966.403570599399
2018-10-10,2902.679942096203
2018-10-11,2838.3076205815087
2018-10-12,2869.4990709860617
2018-10-15,2856.514207174508
2018-10-16,2905.396598807341
2018-10-17,2903.0449738693483
2018-10-18,2868.0930219917404
2018-10-19,2865.6927370113194
2018-10-22,2858.39003179376
2018-10-23,2827.063992650606
2018-10-24,2768.690364437396
2018-10-25,2789.293511743105
2018-10-26,2756.1072148324474
2018-10-29,2746.9331664516703
2018-10-30,2774.18147101947
2018-10-31,2811.2938030996793
2018-11-01,2839.8919302896416
2018-11-02,2842.9079649944974
2018-11-05,2846.480175263679
2018-11-06,2858.9095377624253
2018-11-07,2902.6062974248734
2018-11-08,2899.616361572221
2018-11-09,2870.321884052857
2018-11-12,2824.619271580572
2018-11-13,2822.0992311489285
2018-11-14,2809.021432325368
2018-11-15,2827.6297642292034
2018-11-16,2836.2372747154295
2018-11-19,2809.521702438171
2018-11-20,2764.019316464718
2018-11-21,2774.6393136845572
2018-11-22,2774.3325196268283
2018-11-23,2761.1131704693007
2018-11-26,2793.529780083454
2018-11-27,2795.87473315223
2018-11-28,2836.5319654768687
2018-11-29,2845.2315948266737
2018-11-30,2852.4205818640467
2018-12-03,2890.946187901406
2018-12-04,2828.6359765670677
2018-12-05,2814.412143292828
2018-12-06,2785.311717562202
2018-12-07,2754.569403186563
2018-12-10,2733.174974952673
2018-12-11,2736.1487819244394
2018-12-12,2767.066323530076
2018-12-13,2767.6676490541254
2018-12-14,2723.87219085519
2018-12-17,2687.663880095739
2018-12-18,2678.6788916969363
2018-12-19,2661.1558988087936
2018-12-20,2621.63374046533
2018-12-21,2586.3231895995973
2018-12-24,2545.265515430562
2018-12-25,2534.911558554431
2018-12-26,2603.9843563516383
2018-12-27,2619.9528919004033
2018-12-28,2634.11247508074
2018-12-31,2651.525814160248
2019-01-01,2651.643420744879
2019-01-02,2644.8712492612267
2019-01-03,2608.4247856363504
2019-01-04,2676.721342858069
2019-01-07,2700.2875162541454
2019-01-08,2719.4468037425736
2019-01-09,2744.8204388070126
2019-01-10,2754.8801158412793
2019-01-11,2755.0314899443756
2019-01-14,2741.2652506169525
2019-01-15,2764.54422748861
2019-01-16,2769.5465875953496
2019-01-17,2780.8909247077822
2019-01-18,2815.076874851481
2019-01-21,2815.3160766855676
2019-01-22,2785.5712191937814
2019-01-23,2787.5713497951565
2019-01-24,2794.01550681103
2019-01-25,2821.385572394191
2019-01-28,2804.266912599542
2019-01-29,2805.3593378580854
2019-01-30,2834.3294822899948
2019-01-31,2860.8773655787986
2019-02-01,2862.4463592381903
2019-02-04,2871.9791634146773
2019-02-05,2890.125588183072
2019-02-06,2883.866888996895
2019-02-07,2856.8737468418535
2019-02-08,2847.3510445901916
2019-02-11,2848.5356296009077
2019-02-12,2880.0593281325005
2019-02-13,2889.7700013168815
2019-02-14,2883.341115512714
2019-02-15,2904.272337218018
2019-02-18,2913.8014526141924
2019-02-19,2918.0546710426133
2019-02-20,2931.922179605674
2019-02-21,2925.318735691828
2019-02-22,2939.996142437117
2019-02-25,2949.1745557089776
2019-02-26,2948.336107075862
2019-02-27,2947.909972120887
2019-02-28,2937.4719559143637
2019-03-01,2950.8669040979635
2019-03-04,2944.5087572643633
2019-03-05,2941.484194765699
2019-03-06,2930.906671601987
2019-03-07,2906.739792878648
2019-03-08,2889.643267200975
2019-03-11,2922.5851210588244
2019-03-12,2936.968299438891
2019-03-13,2952.0111219382147
2019-03-14,2952.6776350064706
2019-03-15,2971.2445270047697
2019-03-18,2986.706025613082
2019-03-19,2990.487047860945
2019-03-20,2979.3059205675927
2019-03-21,2999.7752532864592
2019-03-22,2955.443209334181
2019-03-25,2941.9725936992227
2019-03-26,2962.2557352551316
2019-03-27,2951.6785382981793
2019-03-28,2954.092299741422
2019-03-29,2974.4539805935783
2019-04-01,3008.466830758052
2019-04-02,3008.807022082965
2019-04-03,3025.835939216357
2019-04-04,3026.437337470825
2019-04-05,3036.9393646926687
2019-04-08,3041.931786155786
2019-04-09,3031.9226637563506
2019-04-10,3039.0367276181637
2019-04-11,3035.9938541244983
2019-04-12,3051.4465476427035
2019-04-15,3053.143546096259
2019-04-16,3058.0559916956904
2019-04-17,3056.489608795476
2019-04-18,3054.4314972839197
2019-04-19,3054.6294470754783
2019-04-22,3055.0252490331764
2019-04-23,3071.5961453992268
2019-04-24,3063.020093247955
2019-04-25,3056.5025535646755
2019-04-26,3067.728513219403
2019-04-29,3071.9743652468446
2019-04-30,3074.8489971889576
2019-05-01,3064.4971887950214
2019-05-02,3053.5083621285567
2019-05-03,3075.824077329197
2019-05-06,3055.8719968953346
2019-05-07,3015.4205195823897
2019-05-08,3009.058767948243
2019-05-09,2986.96611772795
2019-05-10,2997.916004088422
2019-05-13,2942.8687029684957
2019-05-14,2957.9128390579012
2019-05-15,2973.3073591672037
2019-05-16,2992.4391791387598
2019-05-17,2975.9351189244508
2019-05-20,2961.0048054124136
2019-05-21,2979.366735101198
2019-05-22,2971.831971414345
2019-05-23,2937.640368433711
2019-05-24,2948.0042290833794
2019-05-27,2950.866983636663
2019-05-28,2935.76709736186
2019-05-29,2910.4878674613474
2019-05-30,2916.238793233812
2019-05-31,2892.448532101678
2019-06-03,2894.6608345465697
2019-06-04,2934.4931740650304
2019-06-05,2957.1840614756957
2019-06-06,2967.427348769408
2019-06-07,2997.4823548908425
2019-06-10,3013.33048036827
2019-06-11,3022.2968692804425
2019-06-12,3013.8035862700176
2019-06-13,3016.136976748167
2019-06-14,3006.4425733041953
2019-06-17,3004.978473367568
2019-06-18,3034.6125515870135
2019-06-19,3052.9815061798804
2019-06-20,3085.6718587064697
2019-06-21,3079.0745628421755
2019-06-24,3079.45468236996
2019-06-25,3059.023665708647
2019-06-26,3053.655209898603
2019-06-27,3066.838936075223
2019-06-28,3081.8122484581536
2019-07-01,3102.357553597425
2019-07-02,3110.4797700096424
2019-07-03,3127.9949596908236
2019-07-04,3132.1922543417904
2019-07-05,3118.729489755542
2019-07-08,3100.562058090652
2019-07-09,3098.4858539102593
2019-07-10,3110.113321883558
2019-07-11,3117.6195900664793
2019-07-12,3125.4033122056385
2019-07-15,3129.9181995048334
2019-07-16,3123.1009833688117
2019-07-17,3108.7854019232195
2019-07-18,3108.4289705307597
2019-07-19,3105.7669634423232
2019-07-22,3108.4363441085857
2019-07-23,3123.941396710086
2019-07-24,3134.203463522187
2019-07-25,3120.5312072737
2019-07-26,3129.6452182108264
2019-07-29,3124.682445104689
2019-07-30,3112.59289796254
2019-07-31,3090.8170268606104
2019-08-01,3068.7424354402997
2019-08-02,3032.7662473979417
2019-08-05,2956.535463254216
2019-08-06,2971.3678444406733
2019-08-07,2977.502592704706
2019-08-08,3023.756326209567
2019-08-09,3008.495322546455
2019-08-12,2984.252245618551
2019-08-13,3003.5403418994897
2019-08-14,2942.2812354747484
2019-08-15,2938.464614298266
2019-08-16,2973.237564231812
2019-08-19,3005.1289530458275
2019-08-20,2990.748744181487
2019-08-21,3011.877406754003
2019-08-22,3004.721576368515
2019-08-23,2957.6902019960676
2019-08-26,2966.7939572811392
2019-08-27,2967.6974158930107
2019-08-28,2976.982309413759
2019-08-29,3005.4900528190606
2019-08-30,3017.6064030025677
2019-09-02,3015.014818576674
2019-09-03,2999.39824583999
2019-09-04,3034.2569796871326
2019-09-05,3069.9030889972205
2019-09-06,3077.509071285152
2019-09-09,3077.969111902363
2019-09-10,3078.5124738369655
2019-09-11,3100.6290365944687
2019-09-12,3111.9745091953923
2019-09-13,3118.804805760504
2019-09-16,3106.7102854170967
2019-09-17,3111.381368065899
2019-09-18,3111.362085496359
2019-09-19,3114.423681203094
2019-09-20,3107.1965954790767
2019-09-23,3100.4607328518046
2019-09-24,3084.5805749916626
2019-09-25,3085.7513808753047
2019-09-26,3085.904554615831
2019-09-27,3075.5711617617053
2019-09-30,3081.189978282747
2019-10-01,3053.3724256032474
2019-10-02,3003.7323090721484
2019-10-03,3017.6363365719812
2019-10-04,3047.381030377508
2019-10-07,3044.0553585323237
2019-10-08,3009.320579649821
2019-10-09,3026.302240970897
2019-10-10,3043.4804902456085
2019-10-11,3085.4713146729473
2019-10-14,3082.4413305243625
2019-10-15,3109.8613796440286
2019-10-16,3110.121696338604
2019-10-17,3120.0223008352223
2019-10-18,3110.3419749212158
2019-10-21,3129.594771893759
2019-10-22,3125.270274650748
2019-10-23,3129.3375339489035
2019-10-24,3140.9139859233837
2019-10-25,3149.2653816741295
2019-10-28,3162.6161345981577
2019-10-29,3164.242042762831
2019-10-30,3169.794451077124
2019-10-31,3165.4796349669805
2019-11-01,3191.3221003616663
2019-11-04,3208.5506185872714
2019-11-05,3208.159220138381
2019-11-06,3210.0956532763826
2019-11-07,3219.164104760155
2019-11-08,3219.0566043736535
2019-11-11,3212.0325649151423
2019-11-12,3217.8820370634903
2019-11-13,3211.556865905143
2019-11-14,3207.9811501330123
2019-11-15,3232.5292531929404
2019-11-18,3237.5489208475265
2019-11-19,3238.2512754045338
2019-11-20,3224.253440234012
2019-11-21,3216.1206224651773
2019-11-22,3222.0559893379855
2019-11-25,3244.9830023724453
2019-11-26,3248.1754003180654
2019-11-27,3260.172153631163
2019-11-28,3258.4004135319237
2019-11-29,3243.041125920781
2019-12-02,3223.364211635707
2019-12-03,3205.7668811989397
2019-12-04,3221.052358392865
2019-12-05,3227.6193696713376
2019-12-06,3252.1461882585418
2019-12-09,3248.2948375570377
2019-12-10,3244.093662341798
2019-12-11,3254.0456410933825
2019-12-12,3276.7579681977186
2019-12-13,3295.855181318984
2019-12-16,3318.359904852903
2019-12-17,3322.6333323704216
2019-12-18,3321.0690730125784
2019-12-19,3329.6767420632923
2019-12-20,3341.7710436716534
2019-12-23,3344.52005326683
2019-12-24,3345.115021709969
2019-12-25,3344.3529179334005
2019-12-26,3356.7492871485256
2019-12-27,3366.036549647503
2019-12-30,3351.532203805746
2019-12-31,3356.7019110300757
2020-01-01,3356.7039581819317
2020-01-02,3383.574229039441
2020-01-03,3366.141836883494
2020-01-06,3363.8585529157867
2020-01-07,3362.4832836761498
2020-01-08,3366.681733187258
2020-01-09,3389.743929265323
2020-01-10,3388.4917417769125
2020-01-13,3405.4810114907614
2020-01-14,3405.930107023023
2020-01-15,3408.340766866263
2020-01-16,3427.1292661060083
2020-01-17,3441.1788955076195
2020-01-20,3440.1411646063875
2020-01-21,3426.2662491403025
2020-01-22,3429.8540789012854
2020-01-23,3421.1126415923077
2020-01-24,3406.580530434618
2020-01-27,3351.445547487481
2020-01-28,3371.5855413128734
2020-01-29,3371.298116240673
2020-01-30,3360.612813193865
2020-01-31,3319.762366683831
2020-02-03,3331.1242478575914
2020-02-04,3380.032042636673
2020-02-05,3408.505071512178
2020-02-06,3427.9411138863593
2020-02-07,3409.5855773636026
2020-02-10,3418.4699136949
2020-02-11,3433.2886424470603
2020-02-12,3454.2338386228953
2020-02-13,3447.5358671591407
2020-02-14,3449.673152315772
2020-02-17,3449.1738960961056
2020-02-18,3433.2056543494186
2020-02-19,3448.8706267560174
2020-02-20,3432.0472277074296
2020-02-21,3406.1931351779735
2020-02-24,3305.305723284784
2020-02-25,3228.813321656372
2020-02-26,3210.6364881511495
2020-02-27,3104.6880682612896
2020-02-28,3050.6748200278707
2020-03-02,3144.074507294858
2020-03-03,3107.0872603509974
2020-03-04,3190.772647111063
2020-03-05,3128.300233626542
2020-03-06,3064.297696384345
2020-03-09,2847.500073889218
2020-03-10,2924.7721287169934
2020-03-11,2818.106047785428
2020-03-12,2549.5614788747957
2020-03-13,2685.088850079417
2020-03-16,2439.272748627661
2020-03-17,2525.11877886385
2020-03-18,2396.999535945225
2020-03-19,2405.1405648534515
2020-03-20,2364.200344239873
2020-03-23,2286.3844889286975
2020-03-24,2479.0379119309805
2020-03-25,2546.4455175095977
2020-03-26,2664.8553935208874
2020-03-27,2600.89252441022
2020-03-30,2654.174640468434
2020-03-31,2638.042967061847
2020-04-01,2540.3556057483315
2020-04-02,2571.5994953139143
2020-04-03,2536.5166612690746
2020-04-06,2676.5098522582985
2020-04-07,2702.408435204072
2020-04-08,2757.9052231445858
2020-04-09,2801.6849936402286
2020-04-10,2803.654151501012
2020-04-13,2782.753190717015
2020-04-14,2850.5611354136336
2020-04-15,2789.0804720265346
2020-04-16,2793.1723436315947
2020-04-17,2866.2555869150146
2020-04-20,2835.906004343653
2020-04-21,2750.57058072203
2020-04-22,2799.8852493550016
2020-04-23,2808.9720200635415
2020-04-24,2821.297174950245
2020-04-27,2871.5178508395293
2020-04-28,2875.303650564251
2020-04-29,2941.614432292993
2020-04-30,2921.0843175946884
2020-05-01,2857.8233942054644
2020-05-04,2838.307369468
2020-05-05,2867.0660891604516
2020-05-06,2854.9081839790515
2020-05-07,2878.3986891194572
2020-05-08,2929.15743851075
2020-05-11,2929.449169223563
2020-05-12,2893.681652601083
2020-05-13,2848.9288056759606
2020-05-14,2848.316275744977
2020-05-15,2859.5770754686514
2020-05-18,2940.551973382131
2020-05-19,2935.800448553355
2020-05-20,2977.1486795131896
2020-05-21,2954.36200771814
2020-05-22,2942.8918300867867
2020-05-25,2957.821163728232
2020-05-26,3004.404480992893
2020-05-27,3033.465568612675
2020-05-28,3047.2896661806517
2020-05-29,3048.898905550525
2020-06-01,3077.032205000085
2020-06-02,3112.421517284925
2020-06-03,3165.3071912771734
2020-06-04,3160.861997271204
2020-06-05,3226.8929377934305
2020-06-08,3255.589299612739
2020-06-09,3240.4222873355316
2020-06-10,3231.6073078311124
2020-06-11,3082.608441456167
2020-06-12,3093.1364253868373
2020-06-15,3094.20828200055
2020-06-16,3163.1555371161835
2020-06-17,3163.4818046803903
2020-06-18,3161.082051440297
2020-06-19,3155.273859462889
2020-06-22,3166.346129725834
2020-06-23,3194.862450646655
2020-06-24,3123.008999297982
2020-06-25,3137.4295236672383
2020-06-26,3089.757883729684
2020-06-29,3113.074290652121
2020-06-30,3145.4224814755767
2020-07-01,3159.69163538804
2020-07-02,3189.641049825115
2020-07-03,3191.5814600452118
2020-07-06,3249.233362561494
2020-07-07,3219.7775587320034
2020-07-08,3238.3295087369947
2020-07-09,3227.4419143581817
2020-07-10,3247.458071908093
2020-07-13,3240.5765310373504
2020-07-14,3257.7999725952795
2020-07-15,3296.225902937036
2020-07-16,3276.728330428584
2020-07-17,3286.6812810684155
2020-07-20,3314.0277334100547
2020-07-21,3333.0685507172534
2020-07-22,3337.7789867024394
2020-07-23,3313.2463079884747
2020-07-24,3286.6033850805156
2020-07-27,3316.68618770769
2020-07-28,3305.2208461879854
2020-07-29,3331.6848240356503
2020-07-30,3310.4810142987158
2020-07-31,3310.469919315629
2020-08-03,3334.0104587305864
2020-08-04,3354.6469379595233
2020-08-05,3383.833736066814
2020-08-06,3390.7488039271457
2020-08-07,3379.6802944605843
2020-08-10,3384.738777406765
2020-08-11,3384.9486893081034
2020-08-12,3427.1625336493926
2020-08-13,3426.9009395414555
2020-08-14,3418.2637640807097
2020-08-17,3432.949673493421
2020-08-18,3441.871106898421
2020-08-19,3434.09766250372
2020-08-20,3420.5465411996797
2020-08-21,3428.685652302146
2020-08-24,3466.6429238961887
2020-08-25,3476.7009888078937
2020-08-26,3507.8829264381257
2020-08-27,3503.0491782146305
2020-08-28,3522.4262129143917
2020-08-31,3513.2761985639736
2020-09-01,3535.3219903945037
2020-09-02,3568.958932321621
2020-09-03,3479.4823109283752
2020-09-04,3442.975167878047
2020-09-07,3452.19914666743
2020-09-08,3381.84532077927
2020-09-09,3431.298988210976
2020-09-10,3398.524814092009
2020-09-11,3401.3989690147314
2020-09-14,3442.214322809564
2020-09-15,3460.002129524785
2020-09-16,3456.251814330962
2020-09-17,3427.36751186102
2020-09-18,3408.1536198517824
2020-09-21,3352.748625917371
2020-09-22,3367.592705494785
2020-09-23,3317.9592708857203
2020-09-24,3303.9315133436776
2020-09-25,3338.1755493413043
2020-09-28,3392.387437335983
2020-09-29,3385.3727763968286
2020-09-30,3400.153193036745
2020-10-01,3417.6140384620326
2020-10-02,3394.317733840278
2020-10-05,3450.1335135605027
2020-10-06,3428.1565056035843
2020-10-07,3464.2121970485555
2020-10-08,3491.1995582721347
2020-10-09,3518.5838688910712
2020-10-12,3562.1655763673803
2020-10-13,3544.4477674357727
2020-10-14,3530.9107100920396
2020-10-15,3502.8496541571703
2020-10-16,3509.5707151129723
