Date,AC EUROPE
2000-12-29,100.0
2001-01-01,100.00000005351748
2001-01-02,99.574064987771
2001-01-03,98.23721979624146
2001-01-04,100.01924610017458
2001-01-05,100.17479154652817
2001-01-08,99.56710786525794
2001-01-09,97.88861020462943
2001-01-10,97.4097332693183
2001-01-11,99.37292520333571
2001-01-12,99.89322004502907
2001-01-15,99.5139207917341
2001-01-16,98.11739888513068
2001-01-17,99.38810689007893
2001-01-18,100.35333401782918
2001-01-19,99.24327718979907
2001-01-22,99.25625128302052
2001-01-23,99.50032015941046
2001-01-24,98.8045217787405
2001-01-25,98.90086883849021
2001-01-26,98.90570487140556
2001-01-29,98.72941422895626
2001-01-30,99.2458411994776
2001-01-31,100.14837731265408
2001-02-01,100.18978924979798
2001-02-02,98.95296399871079
2001-02-05,99.38911665725834
2001-02-06,99.1242701926261
2001-02-07,98.00343283628003
2001-02-08,96.70052486946568
2001-02-09,95.92312253715279
2001-02-12,97.19946391490954
2001-02-13,96.46400397518084
2001-02-14,95.18551915812935
2001-02-15,94.87417550924535
2001-02-16,94.05577851970827
2001-02-19,94.19238355303267
2001-02-20,92.4370982104359
2001-02-21,91.8220332995062
2001-02-22,90.9522568749803
2001-02-23,89.50116901791925
2001-02-26,90.30485017348171
2001-02-27,91.30452642878909
2001-02-28,91.20148027412218
2001-03-01,91.3511298586265
2001-03-02,91.89254977796543
2001-03-05,92.37760134434487
2001-03-06,93.70243183492242
2001-03-07,93.44266651073089
2001-03-08,93.37363929888477
2001-03-09,92.36056110606864
2001-03-12,89.99582724174046
2001-03-13,87.99882789190173
2001-03-14,86.19407251402336
2001-03-15,87.18217617220927
2001-03-16,84.15419660691872
2001-03-19,83.69308556944011
2001-03-20,85.40003572143388
2001-03-21,83.3580784389623
2001-03-22,78.82497039907484
2001-03-23,81.36198264449068
2001-03-26,84.25159355672568
2001-03-27,86.24317737065216
2001-03-28,84.31199278875212
2001-03-29,83.84410396197363
2001-03-30,84.40019162444788
2001-04-02,83.89140644196382
2001-04-03,81.74065783510757
2001-04-04,83.42444618712777
2001-04-05,84.84209241383572
2001-04-06,85.00205169649564
2001-04-09,86.2484752069987
2001-04-10,87.18871955425602
2001-04-11,86.96053130353614
2001-04-12,87.65289232691556
2001-04-13,87.65953466822187
2001-04-16,86.96739472165373
2001-04-17,86.36256274605205
2001-04-18,87.91568730873442
2001-04-19,89.13638511986399
2001-04-20,89.49449128207779
2001-04-23,88.43336836050585
2001-04-24,88.5021713166773
2001-04-25,88.64613550757414
2001-04-26,89.60899944026738
2001-04-27,90.17789337765402
2001-04-30,90.49722212033983
2001-05-01,90.6849696991236
2001-05-02,90.28974466125652
2001-05-03,88.75075409688687
2001-05-04,89.51844395207858
2001-05-07,89.73182216090066
2001-05-08,89.1790946403866
2001-05-09,88.54404294957578
2001-05-10,90.04204394653704
2001-05-11,88.97676530130116
2001-05-14,87.30272812682755
2001-05-15,88.6502383761713
2001-05-16,89.27063001360085
2001-05-17,89.87898515509164
2001-05-18,90.09253939918827
2001-05-21,90.46259358657576
2001-05-22,90.27434300614568
2001-05-23,89.02451977436345
2001-05-24,88.79713753609671
2001-05-25,88.28818433060405
2001-05-28,88.61325346386566
2001-05-29,87.56527814261648
2001-05-30,86.7244969421036
2001-05-31,86.12296403630839
2001-06-01,85.87679330407973
2001-06-04,86.31575649876326
2001-06-05,87.26957289389776
2001-06-06,86.56029417518924
2001-06-07,86.64454361906753
2001-06-08,86.3387133998412
2001-06-11,84.92397070586232
2001-06-12,83.91190227066276
2001-06-13,84.82781484672454
2001-06-14,84.48515574605537
2001-06-15,84.0980897597326
2001-06-18,83.28143528711043
2001-06-19,83.22172593708466
