Date,ACWI ex ITALY
2000-03-16,1248.5989035729158
2000-03-17,1254.574888442292
2000-03-20,1256.9883892879784
2000-03-21,1274.5167234297696
2000-03-22,1275.12999153449
2000-03-23,1288.9559281156887
2000-03-24,1298.8661786330083
2000-03-27,1300.2270848182625
2000-03-28,1297.6521745267355
2000-03-29,1296.2693803167615
2000-03-30,1274.500152352905
2000-03-31,1284.8333952797086
2000-04-03,1280.5453076753543
2000-04-04,1274.0375083866859
2000-04-05,1265.4277533799398
2000-04-06,1274.4217642685126
2000-04-07,1285.8404522416672
2000-04-10,1283.896585482935
2000-04-11,1273.3713316729088
2000-04-12,1258.7835541653428
2000-04-13,1241.71193394472
2000-04-14,1193.462796437069
2000-04-17,1193.7373523131737
2000-04-18,1218.8306938838994
2000-04-19,1215.2688500737113
2000-04-20,1220.3085489058176
2000-04-21,1220.09301785983
2000-04-24,1219.7492599820137
2000-04-25,1238.7397956879893
2000-04-26,1234.8527030095906
2000-04-27,1226.896230556714
2000-04-28,1227.3906411304697
2000-05-01,1235.743427018256
2000-05-02,1233.99472997843
2000-05-03,1207.729623159076
2000-05-04,1205.1852750719768
2000-05-05,1215.6710750207587
2000-05-08,1207.6735799682524
2000-05-09,1196.9204131210038
2000-05-10,1179.895562259522
2000-05-11,1188.8005732291977
2000-05-12,1203.5691268324815
2000-05-15,1214.9719238348928
2000-05-16,1226.0616257353636
2000-05-17,1205.3997451732196
2000-05-18,1199.915860733353
2000-05-19,1177.5545805743152
2000-05-22,1165.7377576887766
2000-05-23,1158.0762267030227
2000-05-24,1162.5392006949794
2000-05-25,1163.0231211390792
2000-05-26,1163.7452292891944
2000-05-29,1168.7828396674784
2000-05-30,1196.255746820217
2000-05-31,1194.339607357167
2000-06-01,1213.4009041563318
2000-06-02,1244.2717421950701
2000-06-05,1243.6837315975854
2000-06-06,1244.5201245580631
2000-06-07,1245.9209878973654
2000-06-08,1240.268649290529
2000-06-09,1236.1253527697697
2000-06-12,1233.6511983041144
2000-06-13,1241.687353758193
2000-06-14,1244.4072970045402
2000-06-15,1239.5695859520315
2000-06-16,1235.5168282504603
2000-06-19,1246.1641016607477
2000-06-20,1248.0082573579089
2000-06-21,1245.228109733813
2000-06-22,1231.6443861513217
2000-06-23,1223.0822993489478
2000-06-26,1224.852205244574
2000-06-27,1226.557792057985
2000-06-28,1232.338018260534
2000-06-29,1223.5439595770342
2000-06-30,1233.5324953481943
2000-07-03,1244.0206876162279
2000-07-04,1243.6752580272523
2000-07-05,1233.651254136116
2000-07-06,1235.3716798485898
2000-07-07,1248.7544047149527
2000-07-10,1250.579230101059
2000-07-11,1249.9233669643324
2000-07-12,1254.2925674214323
2000-07-13,1250.65045414579
2000-07-14,1258.3688438097893
2000-07-17,1259.7539610987305
2000-07-18,1244.8154427389466
2000-07-19,1237.111198093148
2000-07-20,1245.3621318283108
2000-07-21,1233.5957588654373
2000-07-24,1225.316800645239
2000-07-25,1228.7777102741927
2000-07-26,1220.3375782654098
2000-07-27,1211.4853732053516
2000-07-28,1189.8940492514384
2000-07-31,1196.854187092085
2000-08-01,1202.4163873199434
2000-08-02,1200.827925324509
2000-08-03,1197.1022888845534
2000-08-04,1204.8928703843608
2000-08-07,1214.0835613307727
2000-08-08,1213.3662640183338
2000-08-09,1213.8337355654862
2000-08-10,1211.494293821158
2000-08-11,1215.1737863755443
2000-08-14,1225.8201735530627
2000-08-15,1227.1579810814756
2000-08-16,1228.1463994080168
2000-08-17,1231.2355946539383
2000-08-18,1227.7133968936018
2000-08-21,1227.8674551148283
2000-08-22,1228.5959180406278
2000-08-23,1231.234944277163
2000-08-24,1234.6546165759091
2000-08-25,1238.4334388965992
2000-08-28,1242.466721295869
2000-08-29,1238.719126679712
2000-08-30,1231.1120749013194
2000-08-31,1235.320259602692
2000-09-01,1248.0539804599582
2000-09-04,1251.3213605296792
2000-09-05,1236.1188903292511
2000-09-06,1222.3655289825588
2000-09-07,1222.7565300574897
2000-09-08,1212.7159652428716
2000-09-11,1204.6428100742955
2000-09-12,1196.6816294091302
2000-09-13,1196.481016663497
2000-09-14,1196.772135766206
2000-09-15,1187.4644783272859
2000-09-18,1169.8771425860186
2000-09-19,1176.7402652499802
2000-09-20,1171.1355410717522
2000-09-21,1165.887705658246
2000-09-22,1168.9254677739498
2000-09-25,1169.1457636656367
2000-09-26,1162.1579991868402
2000-09-27,1160.221889557046
2000-09-28,1173.137511332658
2000-09-29,1167.1527056285324
2000-10-02,1167.7086004055968
2000-10-03,1164.1050331458473
2000-10-04,1165.3640070664792
2000-10-05,1167.2298219036472
2000-10-06,1153.5556141885831
2000-10-09,1141.6043964794048
2000-10-10,1134.994345008799
2000-10-11,1114.707452535572
2000-10-12,1095.9789208858363
2000-10-13,1113.8688395545532
2000-10-16,1112.8390056493624
2000-10-17,1096.5761886107312
2000-10-18,1086.0739754700749
2000-10-19,1110.1837192963999
2000-10-20,1118.4780044473791
2000-10-23,1120.0012579765337
2000-10-24,1128.2487551973795
2000-10-25,1107.7058934864317
2000-10-26,1105.1481635479447
2000-10-27,1118.341135350223
2000-10-30,1124.495781483816
2000-10-31,1142.7389629392503
2000-11-01,1148.475143586643
2000-11-02,1153.481789052405
2000-11-03,1155.851378444308
2000-11-06,1159.5733737985017
2000-11-07,1159.0482368045234
2000-11-08,1146.5676464373964
2000-11-09,1137.454416307492
2000-11-10,1118.0205483335558
2000-11-13,1101.9967520816972
2000-11-14,1122.630075387409
2000-11-15,1127.354697699772
2000-11-16,1113.3410134331018
2000-11-17,1109.0946250007491
2000-11-20,1089.4028491337745
2000-11-21,1089.5181090554167
2000-11-22,1068.559392195891
2000-11-23,1069.714669073966
2000-11-24,1082.0900911697167
2000-11-27,1093.7094045933297
2000-11-28,1084.165561689541
2000-11-29,1084.0740099773934
2000-11-30,1069.8297939141048
2000-12-01,1076.804435578693
2000-12-04,1081.7030205065744
2000-12-05,1110.8379144722467
2000-12-06,1101.834189418486
2000-12-07,1096.737306246228
2000-12-08,1110.3116187885055
2000-12-11,1122.9552089347237
2000-12-12,1117.5915150209062
2000-12-13,1110.6947030585948
2000-12-14,1100.0716993176236
2000-12-15,1080.5077721254754
2000-12-18,1085.655087433627
2000-12-19,1076.9601777497487
2000-12-20,1050.5161823533301
2000-12-21,1050.7949105527193
2000-12-22,1066.8310058190543
2000-12-25,1070.2846852602613
2000-12-26,1074.1949683814237
2000-12-27,1084.6589869030297
2000-12-28,1087.7299047088136
2000-12-29,1087.0082597554053
2001-01-01,1086.9534347831777
2001-01-02,1070.3017839779875
2001-01-03,1093.379631217096
2001-01-04,1094.7271951327784
2001-01-05,1081.1096905235468
2001-01-08,1077.1873181874464
2001-01-09,1072.4362301323386
2001-01-10,1073.793662733258
2001-01-11,1082.7429629635387
2001-01-12,1081.938386326512
2001-01-15,1081.2160470276385
2001-01-16,1083.2558688010106
2001-01-17,1089.9177959684557
2001-01-18,1102.707626231383
2001-01-19,1100.4520714044877
2001-01-22,1100.569588141167
2001-01-23,1108.2262573054993
2001-01-24,1106.710880624178
2001-01-25,1104.6301388713634
2001-01-26,1102.6621478101333
2001-01-29,1106.7067348823111
2001-01-30,1113.211337459536
2001-01-31,1114.5681797448083
2001-02-01,1118.6066195778592
2001-02-02,1102.261309885272
2001-02-05,1103.4051394004352
2001-02-06,1101.7413626852285
2001-02-07,1091.6683202788613
2001-02-08,1082.6118411079779
2001-02-09,1071.3146431460216
2001-02-12,1082.5019119606443
2001-02-13,1075.2886785420385
2001-02-14,1069.1404118749238
2001-02-15,1074.2916266810903
2001-02-16,1060.0115950626803
2001-02-19,1058.7089751218423
2001-02-20,1044.5642740298483
2001-02-21,1029.747273119209
2001-02-22,1025.5171725745197
2001-02-23,1018.4781582403676
2001-02-26,1031.930150027441
2001-02-27,1030.7906529574275
2001-02-28,1021.0566512056502
2001-03-01,1020.2613711395087
2001-03-02,1013.8909898759529
2001-03-05,1018.9750703454033
2001-03-06,1030.7756820037812
2001-03-07,1033.599357906712
2001-03-08,1034.4706231230737
2001-03-09,1017.5141824399983
2001-03-12,980.9982690511358
2001-03-13,979.0732271543887
2001-03-14,957.7968858540055
2001-03-15,965.6287607395597
2001-03-16,944.3738524654876
2001-03-19,951.6309099503487
2001-03-20,944.8469952351545
2001-03-21,934.1897751154859
2001-03-22,912.6366481873555
2001-03-23,934.0819649593644
2001-03-26,955.3549218094645
2001-03-27,974.403951387832
2001-03-28,956.7024196643958
2001-03-29,946.8669026401487
2001-03-30,951.8943001634266
2001-04-02,941.6943991015244
2001-04-03,918.4553708864028
2001-04-04,923.3031296164941
2001-04-05,951.0097620815233
2001-04-06,943.3074178241199
2001-04-09,947.0335885697872
2001-04-10,962.6524506537129
2001-04-11,963.9903090854408
2001-04-12,975.5764405642047
2001-04-13,975.196285258196
2001-04-16,969.9492557157622
2001-04-17,973.1149074373283
2001-04-18,1003.1347976084453
2001-04-19,1017.8129108451747
2001-04-20,1012.9631044247202
2001-04-23,1001.3662098383182
2001-04-24,994.2030687259235
2001-04-25,1004.1222155153143
2001-04-26,1011.8041797639831
2001-04-27,1020.4274758936265
2001-04-30,1021.2020400211704
2001-05-01,1034.1126964115733
2001-05-02,1035.5187072073875
2001-05-03,1023.3790090584644
2001-05-04,1033.1400337693606
2001-05-07,1033.6225306383049
2001-05-08,1027.6708989840492
2001-05-09,1021.809794215882
2001-05-10,1025.9072742211886
2001-05-11,1018.1244113066659
2001-05-14,1010.8465564441569
2001-05-15,1016.2343746779671
2001-05-16,1031.5915083596685
2001-05-17,1039.0927702485913
2001-05-18,1039.8277238074304
2001-05-21,1051.2835060480716
2001-05-22,1049.6996421385309
2001-05-23,1039.0274921403045
2001-05-24,1039.4018474890293
2001-05-25,1030.2190078041997
2001-05-28,1030.219827246665
2001-05-29,1023.9529183857805
2001-05-30,1010.06314742409
2001-05-31,1010.8399884781974
2001-06-01,1012.1429135744531
2001-06-04,1016.8269913720568
2001-06-05,1025.3659928655086
2001-06-06,1017.6791380113928
2001-06-07,1021.4010761360884
2001-06-08,1015.6300523868234
2001-06-11,1004.8118911703033
2001-06-12,998.7133119693292
2001-06-13,996.1782189055864
2001-06-14,986.0851277036714
2001-06-15,980.0747652466177
2001-06-18,972.9385139891288
2001-06-19,974.1626481340287
2001-06-20,976.5259550060406
2001-06-21,984.742312963374
2001-06-22,982.0965548888666
2001-06-25,979.7262611549554
2001-06-26,974.2242549092934
2001-06-27,970.6290973661539
2001-06-28,975.8926544214154
2001-06-29,979.5243373831092
2001-07-02,988.9529856252727
2001-07-03,984.472370491587
2001-07-04,980.9571251661255
2001-07-05,967.6418381819459
2001-07-06,948.8483718153211
2001-07-09,953.0203502644953
2001-07-10,947.2130965993184
2001-07-11,942.7344675676194
2001-07-12,958.1394976556664
2001-07-13,961.6606612158811
2001-07-16,955.3792271516974
2001-07-17,956.0591793240799
2001-07-18,954.0577074428885
2001-07-19,961.0452413825233
2001-07-20,957.9272619332978
2001-07-23,945.6435635546687
2001-07-24,936.2258346945611
2001-07-25,942.8208910396303
2001-07-26,949.0236103427155
2001-07-27,953.8449347628684
2001-07-30,955.0826291135081
2001-07-31,963.4668308846984
2001-08-01,969.0160535709527
2001-08-02,976.0110614201801
2001-08-03,970.6779343347039
2001-08-06,962.6400008652455
2001-08-07,964.4841904071612
2001-08-08,951.7884214844137
2001-08-09,946.7194816369505
2001-08-10,950.2613565734288
2001-08-13,951.0974500445963
2001-08-14,955.4666307955255
2001-08-15,955.2427425993176
2001-08-16,952.4337877128966
2001-08-17,939.4902416946908
2001-08-20,940.2754523352206
2001-08-21,938.2606486935443
2001-08-22,944.1875914007757
2001-08-23,939.7282065403205
2001-08-24,953.4785657667247
2001-08-27,951.9396752951023
2001-08-28,940.2193598270729
2001-08-29,932.6396524398436
2001-08-30,916.462405364949
2001-08-31,918.1842674309037
2001-09-03,912.0797641311964
2001-09-04,914.9271100412496
2001-09-05,908.4212851093181
2001-09-06,891.5503845164293
2001-09-07,878.857596280886
2001-09-10,875.80487608476
2001-09-11,862.5944863442271
2001-09-12,857.7672327483303
2001-09-13,861.621148096244
2001-09-14,854.2191583155677
2001-09-17,831.3993708041561
2001-09-18,828.4495138035946
2001-09-19,820.8059939961208
2001-09-20,795.6410775134564
2001-09-21,775.3947271704056
2001-09-24,802.986482392329
2001-09-25,811.8086441447341
2001-09-26,811.1444689072894
2001-09-27,817.8267259665304
2001-09-28,834.9787745857133
2001-10-01,831.5615698302282
2001-10-02,840.0852798629162
2001-10-03,848.7017510090363
2001-10-04,856.9696951785482
2001-10-05,858.4316266463924
2001-10-08,853.9960566746768
2001-10-09,849.1659266469791
2001-10-10,862.8583834918738
2001-10-11,874.2693514326467
2001-10-12,873.3917251828356
2001-10-15,867.2037779763081
2001-10-16,873.6754059537308
2001-10-17,871.2077005527848
2001-10-18,860.2883400703121
2001-10-19,857.4929499377944
2001-10-22,866.4496502770642
2001-10-23,870.8555962885232
2001-10-24,872.9386503102004
2001-10-25,876.0733488875206
2001-10-26,881.7039617509598
2001-10-29,866.4583733240161
2001-10-30,852.2441715460875
2001-10-31,852.3944901536137
2001-11-01,866.6518354060952
2001-11-02,868.4062708615254
2001-11-05,879.8064457523426
2001-11-06,888.9000987969713
2001-11-07,887.7542988561873
2001-11-08,894.2036592303638
2001-11-09,892.3265698922808
2001-11-12,885.3161451308794
2001-11-13,897.6351545033842
2001-11-14,900.7429479553696
2001-11-15,904.0073848375105
2001-11-16,905.5135371768592
2001-11-19,913.9778837921103
2001-11-20,907.5412023373385
2001-11-21,902.8655548812824
2001-11-22,905.780360197573
2001-11-23,909.5470849295889
2001-11-26,915.8647624700036
2001-11-27,909.9591132360731
2001-11-28,896.1908215142245
2001-11-29,900.6386630893435
2001-11-30,905.2864150982946
2001-12-03,896.5285145664136
2001-12-04,906.8240181337405
2001-12-05,927.7566288485649
2001-12-06,929.5802046647966
2001-12-07,921.783884724364
2001-12-10,906.5488481349635
2001-12-11,904.3359795425357
2001-12-12,906.6675703049909
2001-12-13,892.1948471858948
2001-12-14,891.7102502678532
2001-12-17,901.6971572449346
2001-12-18,905.5009350526826
2001-12-19,905.8564918177591
2001-12-20,900.380243543865
2001-12-21,902.3411125098906
2001-12-24,900.56573619129
2001-12-25,900.4903878305358
2001-12-26,902.4898554153258
2001-12-27,913.1489769016539
2001-12-28,917.3256287190059
2001-12-31,913.5182763909238
2002-01-01,913.5249166437291
2002-01-02,917.1559298730211
2002-01-03,927.0042170610893
2002-01-04,933.0979150676726
2002-01-07,927.5160336737893
2002-01-08,920.2994571991464
2002-01-09,916.6977286125154
2002-01-10,914.0101657724773
2002-01-11,909.2631523141023
2002-01-14,901.7039721350416
2002-01-15,904.7398726844476
2002-01-16,891.5167883011319
2002-01-17,898.6599230090902
2002-01-18,893.9175901711657
2002-01-21,893.0240220904936
2002-01-22,886.6764934201228
2002-01-23,892.0433895417194
2002-01-24,896.479702969898
2002-01-25,893.3749876177644
2002-01-28,895.6406355478439
2002-01-29,876.5278306768113
2002-01-30,876.7780977749352
2002-01-31,888.4182726947756
2002-02-01,883.9389908772082
2002-02-04,869.5535518368147
2002-02-05,862.7794475017245
2002-02-06,857.6904576265388
2002-02-07,859.3564054959888
2002-02-08,867.9661341909961
2002-02-11,879.3850321939592
2002-02-12,878.7838893451199
2002-02-13,885.1916050280968
2002-02-14,888.2076998089792
2002-02-15,880.6951958799353
2002-02-18,878.7326904361165
2002-02-19,863.1764515986541
2002-02-20,866.5068929272089
2002-02-21,863.049161834888
2002-02-22,866.3037078240083
2002-02-25,876.7381797180703
2002-02-26,877.4313759421805
2002-02-27,882.4818315527563
2002-02-28,881.5415711106101
2002-03-01,897.9379258783574
2002-03-04,920.1988286456262
2002-03-05,915.8074039386621
2002-03-06,926.0831502532499
2002-03-07,930.9304841921107
2002-03-08,934.0217943257231
2002-03-11,936.0241046871063
2002-03-12,929.0838898469068
2002-03-13,922.4354584098585
2002-03-14,925.0864259904614
2002-03-15,934.0829127120895
2002-03-18,933.2453650415057
2002-03-19,938.1397226150905
2002-03-20,926.9474716187666
2002-03-21,925.8220088131854
2002-03-22,922.4943630459468
2002-03-25,911.5748991220016
2002-03-26,914.4133722950081
2002-03-27,917.6713194818168
2002-03-28,922.4656670397155
2002-03-29,920.7506499594144
2002-04-01,921.7678307256065
2002-04-02,917.5459131302902
2002-04-03,913.2764414800157
2002-04-04,912.1445865492121
2002-04-05,910.0889221140076
2002-04-08,906.0235492106879
2002-04-09,901.8104907464907
2002-04-10,910.765237866676
2002-04-11,894.6362403349727
2002-04-12,897.2311790089071
2002-04-15,896.9055644067478
2002-04-16,914.6247776204018
2002-04-17,917.8493870761178
2002-04-18,917.0270700533787
2002-04-19,916.7407244732608
2002-04-22,908.1340095784453
2002-04-23,904.0584079641815
2002-04-24,900.3179533229852
2002-04-25,899.3267534340309
2002-04-26,890.5970116311652
2002-04-29,884.4310357129366
2002-04-30,890.6244994649276
2002-05-01,896.7557559186765
2002-05-02,894.8993996969932
2002-05-03,891.3741399965129
2002-05-06,880.7317965917596
2002-05-07,874.188840985252
2002-05-08,898.1234381247045
2002-05-09,890.4297525662328
2002-05-10,880.7786624654111
2002-05-13,890.5689020440927
2002-05-14,901.0967489409443
2002-05-15,904.4209501056566
2002-05-16,908.5681643321306
2002-05-17,916.4906671267993
2002-05-20,908.8586418172589
2002-05-21,902.0074194580845
2002-05-22,904.6832432156425
2002-05-23,908.2392026897767
2002-05-24,903.7209119512249
2002-05-27,902.5846354656512
2002-05-28,898.4549530584842
2002-05-29,894.523482380813
2002-05-30,891.4592110908654
2002-05-31,891.6675700719217
2002-06-03,879.4134750053679
2002-06-04,875.1491885869788
2002-06-05,875.4383180741357
2002-06-06,866.1245861075924
2002-06-07,860.6421282281956
2002-06-10,861.9746145251399
2002-06-11,854.6242313397895
2002-06-12,852.9668607505582
2002-06-13,844.2449671030053
2002-06-14,835.9998892879076
