Date,ACWI WITH USA GROSS
2002-08-05,857.045868912887
2002-08-06,872.0448466527143
2002-08-07,884.6711624753926
2002-08-08,909.9661087284052
2002-08-09,918.7782824862134
2002-08-12,910.8621632842908
2002-08-13,902.1169535778253
2002-08-14,919.7899743477476
2002-08-15,932.3143030543906
2002-08-16,934.2369327278797
2002-08-19,949.6647741403538
2002-08-20,938.4891829869956
2002-08-21,949.8657363808583
2002-08-22,961.241573157205
2002-08-23,945.3528062064682
2002-08-26,948.9885975134632
2002-08-27,947.487521375943
2002-08-28,926.6037883913947
2002-08-29,921.3969318175525
2002-08-30,921.9681420090191
2002-09-02,917.7381622504223
2002-09-03,886.4882318860434
2002-09-04,892.89531286013
2002-09-05,884.1831411896876
2002-09-06,897.0929910953336
2002-09-09,899.2508714348129
2002-09-10,907.7172993481521
2002-09-11,912.6596420940081
2002-09-12,892.5670987895287
2002-09-13,887.1815417884935
2002-09-16,884.5364863118365
2002-09-17,874.3991205321139
2002-09-18,864.3108269496671
2002-09-19,847.8938409801821
2002-09-20,846.095090052158
2002-09-23,830.6238632635724
2002-09-24,817.2714540712805
2002-09-25,830.499203612787
2002-09-26,850.1756921949782
2002-09-27,836.0705023384404
2002-09-30,820.7066242082826
2002-10-01,839.735727186386
2002-10-02,834.1243727805366
2002-10-03,825.4806268330345
2002-10-04,809.9456618853801
2002-10-07,794.1997083137446
2002-10-08,797.1220942188685
2002-10-09,783.4522725383914
2002-10-10,801.9847217544307
2002-10-11,831.9547550630841
2002-10-14,833.7692866085044
2002-10-15,872.4443380975737
2002-10-16,857.710091037372
2002-10-17,875.0696280543008
2002-10-18,877.8789541556112
2002-10-21,886.6121306680071
2002-10-22,877.4270539921239
2002-10-23,874.993407443757
2002-10-24,872.4946806711044
2002-10-25,881.467602829311
2002-10-28,882.5501751622165
2002-10-29,867.5395355780588
2002-10-30,878.4614122379198
2002-10-31,881.1981363964506
2002-11-01,888.544873873764
2002-11-04,902.4159212177439
2002-11-05,910.5325567653845
2002-11-06,912.4007152424526
2002-11-07,898.9088806807773
2002-11-08,891.7448214723382
2002-11-11,876.2889533580064
2002-11-12,883.1056841113947
2002-11-13,879.6014659345859
2002-11-14,894.4847220543282
2002-11-15,902.2260528874502
2002-11-18,898.5006309810246
2002-11-19,895.0044442020611
2002-11-20,903.0837023975706
2002-11-21,923.7566055129871
2002-11-22,923.2251554602666
2002-11-25,922.8407532791167
2002-11-26,906.2299050783904
2002-11-27,925.6215981087431
2002-11-28,931.1880341817168
2002-11-29,929.3248798411365
2002-12-02,927.7309102432897
2002-12-03,915.1680248695043
2002-12-04,910.2308971569682
2002-12-05,900.326824202319
2002-12-06,904.5232961470386
2002-12-09,887.4712615039449
2002-12-10,895.2273523474763
2002-12-11,897.6881110013106
2002-12-12,894.7356047283698
2002-12-13,886.2604885070159
2002-12-16,903.1035358114199
2002-12-17,898.565736124561
2002-12-18,884.6722045576968
2002-12-19,880.864425810888
2002-12-20,890.0298311419402
2002-12-23,892.0167722533403
2002-12-24,890.7002769731724
2002-12-25,890.4183814431225
2002-12-26,890.3816454540608
2002-12-27,876.5858972732383
2002-12-30,881.9190420947974
2002-12-31,884.980852875098
2003-01-01,884.9941686526505
2003-01-02,905.8724812373645
2003-01-03,909.3113543051386
2003-01-06,926.3660141732616
2003-01-07,918.211946065419
2003-01-08,904.997793046278
2003-01-09,918.6304127818131
2003-01-10,921.2062944924403
2003-01-13,921.94826170168
2003-01-14,928.4682937834755
2003-01-15,918.4776471774178
2003-01-16,915.722490424066
2003-01-17,904.370646381768
2003-01-20,899.9725960962921
2003-01-21,890.0722211585817
2003-01-22,880.3099777469973
2003-01-23,886.8934173418247
2003-01-24,870.4546302870999
2003-01-27,851.8530508434733
2003-01-28,857.5903401448699
2003-01-29,861.4207757864456
2003-01-30,853.5104989560418
2003-01-31,858.9736299824979
2003-02-03,866.7977656010827
2003-02-04,855.971144330451
2003-02-05,856.85178082996
2003-02-06,847.640332071786
2003-02-07,839.8363295704216
2003-02-10,840.1966533758745
2003-02-11,840.3713087760641
2003-02-12,832.1331540815386
2003-02-13,831.3368901139771
2003-02-14,844.0711236841279
2003-02-17,849.0918347098971
2003-02-18,859.9172977283093
2003-02-19,852.5295763069203
2003-02-20,848.2434422168477
2003-02-21,855.2748338736193
2003-02-24,844.2670720266419
2003-02-25,837.778857116119
2003-02-26,831.4953554525424
2003-02-27,837.3381594349935
2003-02-28,843.8361786517512
2003-03-03,844.1132779112668
2003-03-04,832.8031682823025
2003-03-05,836.2205178133692
2003-03-06,828.8355622669197
2003-03-07,827.5428529127806
2003-03-10,809.2545881586535
2003-03-11,803.5638900165267
2003-03-12,798.1575832724922
2003-03-13,821.7003966962017
2003-03-14,830.7194065974207
2003-03-17,851.5439486333693
2003-03-18,855.2672824964327
2003-03-19,861.953058854007
2003-03-20,864.6416392950246
2003-03-21,881.0655893774758
2003-03-24,858.0024527694442
2003-03-25,865.4079174196245
2003-03-26,864.1193854198106
2003-03-27,860.2781093698942
2003-03-28,856.4499454161064
2003-03-31,840.417078835471
2003-04-01,849.2658591795496
2003-04-02,867.7288535534899
2003-04-03,866.1658517401821
2003-04-04,870.1413322450722
2003-04-07,879.5628283767319
2003-04-08,875.202876332195
2003-04-09,867.5769458319988
2003-04-10,868.9539396436032
2003-04-11,866.2847396165567
2003-04-14,878.2954058533884
2003-04-15,887.4345014063127
2003-04-16,881.0248431292142
2003-04-17,892.0015852332461
2003-04-18,892.4625755627022
2003-04-21,890.1723411045563
2003-04-22,904.1784356247447
2003-04-23,911.7950619207572
2003-04-24,905.5221393669533
2003-04-25,893.297487713317
2003-04-28,906.9086699859745
2003-04-29,909.3058633660518
2003-04-30,915.1709248686449
2003-05-01,917.0449842695782
2003-05-02,925.563938594266
2003-05-05,927.7087391376307
2003-05-06,939.2970639185007
2003-05-07,935.3463769043515
2003-05-08,925.3319943577436
2003-05-09,936.4778329561898
2003-05-12,946.2107311674262
2003-05-13,944.815542503336
2003-05-14,944.4616572909451
2003-05-15,950.0010803956576
2003-05-16,951.3514692926744
2003-05-19,931.6213904041487
2003-05-20,931.4683302452329
2003-05-21,931.7062157763091
2003-05-22,940.5884480507336
2003-05-23,944.1505679752415
2003-05-26,945.4998293763887
2003-05-27,956.1135155933828
2003-05-28,959.9259538204795
2003-05-29,962.3092331047455
2003-05-30,967.9659154866179
2003-06-02,977.0519910488202
2003-06-03,977.2852003125677
2003-06-04,988.7084991512895
2003-06-05,995.3769885916378
2003-06-06,997.3823163991842
2003-06-09,989.2460221665374
2003-06-10,993.4568383142118
2003-06-11,1007.5692573706282
2003-06-12,1010.2968552749741
2003-06-13,1002.9988380455445
2003-06-16,1020.3773074218294
2003-06-17,1025.40843686656
2003-06-18,1023.2111000372938
2003-06-19,1010.2405125479987
2003-06-20,1011.197219301878
2003-06-23,996.4684072507494
2003-06-24,992.9254017341365
2003-06-25,991.8170997737142
2003-06-26,993.5222603797774
2003-06-27,989.6860190256854
2003-06-30,986.2362510691363
2003-07-01,990.5613472228938
2003-07-02,1004.1425838958619
2003-07-03,1003.8222356752858
2003-07-04,1001.667623544218
2003-07-07,1017.8442467699128
2003-07-08,1018.9231568441376
2003-07-09,1014.5879693851539
2003-07-10,1003.6078800443651
2003-07-11,1008.5378868803646
2003-07-14,1017.9711342097058
2003-07-15,1012.4192977194139
2003-07-16,1005.6510957323972
2003-07-17,992.5933285732092
2003-07-18,999.8485447843502
2003-07-21,992.0513462467443
2003-07-22,998.5403891059133
2003-07-23,1002.4807804683194
2003-07-24,1005.0513357075966
2003-07-25,1014.8740658099646
2003-07-28,1017.3075998601608
2003-07-29,1012.072678353566
2003-07-30,1006.6251397099428
2003-07-31,1007.9944332323194
2003-08-01,1000.4706963130503
2003-08-04,1000.4597103093963
2003-08-05,991.6428711960198
2003-08-06,988.2197554000653
2003-08-07,994.6354871184412
2003-08-08,997.8075710268205
2003-08-11,1003.0359468471537
2003-08-12,1010.0781682846924
2003-08-13,1009.7093686926357
2003-08-14,1017.7714379064134
2003-08-15,1018.55368298024
2003-08-18,1025.4817943166493
2003-08-19,1027.160850182418
2003-08-20,1028.1490343564126
2003-08-21,1030.1867919803126
2003-08-22,1022.9111085052414
2003-08-25,1021.4414824310705
2003-08-26,1019.7772517132717
2003-08-27,1022.1420508101862
2003-08-28,1026.8006873186043
2003-08-29,1031.7376386554845
2003-09-01,1037.9502992655266
2003-09-02,1044.4328857583384
2003-09-03,1051.878559967437
2003-09-04,1053.7145569014071
2003-09-05,1052.2484056062417
2003-09-08,1061.960136696373
2003-09-09,1057.7251058183626
2003-09-10,1047.0613483000022
2003-09-11,1048.7228088469444
2003-09-12,1052.7134396931674
2003-09-15,1050.8046055076506
2003-09-16,1062.366263898006
2003-09-17,1064.2184596218747
2003-09-18,1075.9793462435377
2003-09-19,1074.083395535327
2003-09-22,1063.004676011111
2003-09-23,1066.352779117211
2003-09-24,1055.8352030380306
2003-09-25,1048.4258552667561
2003-09-26,1040.893894497774
2003-09-29,1046.1267409754328
2003-09-30,1038.2488384666322
2003-10-01,1059.3068232029116
2003-10-02,1065.403840001368
2003-10-03,1077.7079510230565
2003-10-06,1080.95993525283
2003-10-07,1086.4370071314595
2003-10-08,1082.359379339982
2003-10-09,1089.9877998607597
2003-10-10,1093.2405997029464
2003-10-13,1099.3288612817787
2003-10-14,1102.1425298557194
2003-10-15,1101.0366650470219
2003-10-16,1105.6380437756573
2003-10-17,1097.080524063887
2003-10-20,1101.2553991433904
2003-10-21,1103.2843967641147
2003-10-22,1090.6152911994902
2003-10-23,1082.6599542136946
2003-10-24,1081.591121570407
2003-10-27,1085.8533979100694
2003-10-28,1098.0521113393695
2003-10-29,1102.0509925610954
2003-10-30,1103.2066741266697
2003-10-31,1101.0573552780309
2003-11-03,1106.3671035800166
2003-11-04,1107.0325652715858
2003-11-05,1103.7451277489745
2003-11-06,1103.8246689606988
2003-11-07,1107.4265638998265
2003-11-10,1102.2794386105286
2003-11-11,1096.841960957324
2003-11-12,1108.407171280655
2003-11-13,1113.9334373456772
2003-11-14,1111.1070473177715
2003-11-17,1097.0222709097573
2003-11-18,1095.5566635910525
2003-11-19,1095.874506346741
2003-11-20,1091.9513304219347
2003-11-21,1094.3443718345154
2003-11-24,1104.4798773758453
2003-11-25,1107.9508452445377
2003-11-26,1115.8520390990477
2003-11-27,1116.87418193051
2003-11-28,1117.8326897761779
2003-12-01,1132.213448628471
2003-12-02,1133.5865955529935
2003-12-03,1135.1921573045317
2003-12-04,1136.8270618733225
2003-12-05,1131.8008959381973
2003-12-08,1134.877190381944
2003-12-09,1131.8554520693158
2003-12-10,1126.9950333005397
2003-12-11,1134.252470832809
2003-12-12,1140.8845444288927
2003-12-15,1142.1068125152563
2003-12-16,1142.947256607239
2003-12-17,1143.6215037135742
2003-12-18,1154.2132283058988
2003-12-19,1155.9014388332002
2003-12-22,1160.5301312642018
2003-12-23,1164.3291199859098
2003-12-24,1165.4553512310954
2003-12-25,1165.5397206153389
2003-12-26,1167.375270744689
2003-12-29,1178.7761898795695
2003-12-30,1183.958302630981
2003-12-31,1188.543267303076
2004-01-01,1188.5873057680062
2004-01-02,1191.4205480370322
2004-01-05,1207.967421050272
2004-01-06,1210.5639227846991
2004-01-07,1208.169182328323
2004-01-08,1216.49862573272
2004-01-09,1214.3433188084593
2004-01-12,1215.7087549869123
2004-01-13,1212.0913113719175
2004-01-14,1217.2495810814685
2004-01-15,1213.3696856166978
2004-01-16,1216.6624733337223
2004-01-19,1218.3130967741074
2004-01-20,1223.4609015362637
2004-01-21,1231.5577883736023
2004-01-22,1232.9113612468714
2004-01-23,1231.0413231772618
2004-01-26,1233.6526356756408
2004-01-27,1229.2352742452224
2004-01-28,1220.0364156821015
2004-01-29,1210.8372188845567
2004-01-30,1208.8600287539596
2004-02-02,1212.5540913057193
2004-02-03,1214.9191217410255
2004-02-04,1204.5461539308403
2004-02-05,1207.6016368091152
2004-02-06,1222.4324971934711
2004-02-09,1225.4341433250186
2004-02-10,1229.744658985736
2004-02-11,1237.5321735658317
2004-02-12,1240.1777276944495
2004-02-13,1236.4796959029875
2004-02-16,1237.5653573390102
2004-02-17,1249.538123617175
2004-02-18,1245.9580393838771
2004-02-19,1242.099908491882
2004-02-20,1232.4114308618423
2004-02-23,1231.8284375135609
2004-02-24,1228.5132380599878
2004-02-25,1228.6419804400066
2004-02-26,1227.3685202694073
2004-02-27,1230.9233173221912
2004-03-01,1245.561546300282
2004-03-02,1239.104999819663
2004-03-03,1232.7593469907026
2004-03-04,1238.4546110775618
2004-03-05,1247.637924725986
2004-03-08,1240.1537455906014
2004-03-09,1235.3264605965846
2004-03-10,1216.822957400022
2004-03-11,1196.4404887275623
2004-03-12,1201.501040688169
2004-03-15,1188.2569687053906
2004-03-16,1198.8519525603967
2004-03-17,1210.7368761345344
2004-03-18,1212.7784673262286
2004-03-19,1205.5034081616639
2004-03-22,1189.488848324448
2004-03-23,1187.5262027439571
2004-03-24,1184.4245117094479
2004-03-25,1199.6628298893738
2004-03-26,1200.6884154806155
2004-03-29,1215.7314097205774
2004-03-30,1219.7781106681437
2004-03-31,1224.234782175662
2004-04-01,1234.9448451658948
2004-04-02,1240.5668892853796
2004-04-05,1245.105575859664
2004-04-06,1244.0330278199785
2004-04-07,1243.373716047631
2004-04-08,1242.0248386958847
2004-04-09,1240.0154942391466
2004-04-12,1244.7556401317154
2004-04-13,1232.372977699574
2004-04-14,1222.545591623116
2004-04-15,1220.2553827431163
2004-04-16,1229.0579354332358
2004-04-19,1229.362188513617
2004-04-20,1220.516697842278
2004-04-21,1217.1594048448867
2004-04-22,1227.2857970816885
2004-04-23,1230.1298517371908
2004-04-26,1229.877770000645
2004-04-27,1230.0836695794744
2004-04-28,1211.9861741781976
2004-04-29,1204.7613833839853
2004-04-30,1195.903881379925
2004-05-03,1202.6689333317122
2004-05-04,1211.7330032813973
2004-05-05,1216.9492336298879
2004-05-06,1202.6270432615947
2004-05-07,1183.8555619654458
2004-05-10,1155.557734847947
2004-05-11,1163.8105235988012
2004-05-12,1168.7902688819029
2004-05-13,1165.2419034105455
2004-05-14,1161.929574523099
2004-05-17,1149.5384689992813
2004-05-18,1158.047319056861
2004-05-19,1171.6088703433313
2004-05-20,1164.892932851901
2004-05-21,1174.031298202655
2004-05-24,1176.353966436357
2004-05-25,1187.696005899929
2004-05-26,1193.9829017920472
2004-05-27,1206.9287205295873
2004-05-28,1204.895140959006
2004-05-31,1205.3965625621631
2004-06-01,1204.4159800034736
2004-06-02,1208.2195435951737
2004-06-03,1199.3020793449507
2004-06-04,1205.809088851188
2004-06-07,1227.4951922778082
2004-06-08,1228.6888111305802
2004-06-09,1216.1878483200064
2004-06-10,1220.223811045204
2004-06-11,1215.268237178066
2004-06-14,1203.794677250929
2004-06-15,1210.9234189656822
2004-06-16,1215.4783361081593
2004-06-17,1216.8820825861578
2004-06-18,1220.612132943586
2004-06-21,1219.0866891763778
2004-06-22,1217.0242009310084
2004-06-23,1224.3181197261795
2004-06-24,1231.112698471157
2004-06-25,1226.0192351670257
2004-06-28,1230.1925033075097
2004-06-29,1227.2926911276272
2004-06-30,1229.560840230419
2004-07-01,1223.1519878013842
2004-07-02,1220.9080158867305
2004-07-05,1217.551018341043
2004-07-06,1210.21618650696
2004-07-07,1214.4467702716292
2004-07-08,1209.7021322919925
2004-07-09,1213.4121312643554
2004-07-12,1214.7279378414617
2004-07-13,1212.8638389645398
2004-07-14,1209.8045613864108
2004-07-15,1202.3613139225902
2004-07-16,1204.052152303057
2004-07-19,1202.60114737047
2004-07-20,1204.2435462904236
2004-07-21,1194.1760239482733
2004-07-22,1190.8479644033023
2004-07-23,1178.4703283480526
2004-07-26,1173.8651284256032
2004-07-27,1178.0516654531589
2004-07-28,1179.6783295260177
2004-07-29,1186.8796829175697
2004-07-30,1190.4630746767139
2004-08-02,1193.0769570569373
2004-08-03,1191.2358200469075
2004-08-04,1185.6363160961935
2004-08-05,1175.929991691424
2004-08-06,1165.127505640693
2004-08-09,1161.9618143135142
2004-08-10,1173.4380600614274
2004-08-11,1167.271504493506
2004-08-12,1159.2911918573939
2004-08-13,1161.3138249095125
2004-08-16,1171.5861162611582
2004-08-17,1174.7017432629416
2004-08-18,1183.0223223260039
2004-08-19,1186.5407355126347
2004-08-20,1189.7114022356825
2004-08-23,1189.268577335857
2004-08-24,1187.073339347908
2004-08-25,1193.5487552952695
2004-08-26,1197.1644628112772
2004-08-27,1201.034617498213
2004-08-30,1194.9955088805139
2004-08-31,1198.082425554856
2004-09-01,1204.0201918310174
2004-09-02,1212.2489535163963
2004-09-03,1206.069289092602
2004-09-06,1210.5422049713325
2004-09-07,1216.2709812938376
2004-09-08,1214.8151297331642
2004-09-09,1213.5241271337457
2004-09-10,1222.095446390887
2004-09-13,1226.3364433361596
2004-09-14,1229.3404414647944
2004-09-15,1217.641726266457
2004-09-16,1221.708467275921
2004-09-17,1225.9993325072273
2004-09-20,1221.8408941894866
2004-09-21,1231.5915548134774
2004-09-22,1219.3328105635337
2004-09-23,1215.9547023334333
2004-09-24,1215.1475012153073
2004-09-27,1208.6129943893234
2004-09-28,1214.4524044175162
2004-09-29,1219.4937317655092
2004-09-30,1223.104521316392
2004-10-01,1240.6359179858928
2004-10-04,1245.5952969765187
2004-10-05,1247.2700348518556
2004-10-06,1252.3838468226652
2004-10-07,1244.7188852096274
2004-10-08,1243.935581237814
2004-10-11,1244.3373911785554
2004-10-12,1234.7146537243384
2004-10-13,1228.42914057358
2004-10-14,1222.9350201422715
2004-10-15,1227.8621900157743
2004-10-18,1230.4173799745995
2004-10-19,1229.508526008528
2004-10-20,1227.4210897550947
2004-10-21,1231.7641467985754
2004-10-22,1226.677200271969
2004-10-25,1223.1562270372492
2004-10-26,1233.8999199928437
2004-10-27,1247.5025459687674
2004-10-28,1252.9219982720801
2004-10-29,1253.2737916717444
2004-11-01,1256.733308870119
2004-11-02,1260.828260997772
2004-11-03,1274.70047159405
2004-11-04,1287.8098603015462
2004-11-05,1295.4920909863038
2004-11-08,1294.2618414618341
2004-11-09,1292.3541362933297
2004-11-10,1292.02628769815
2004-11-11,1300.5296832925599
2004-11-12,1313.1802682840398
2004-11-15,1315.7044428880697
2004-11-16,1309.795862283534
2004-11-17,1320.732553717283
2004-11-18,1319.5303645439908
2004-11-19,1312.7364235199325
2004-11-22,1311.4124726944247
2004-11-23,1313.4655684965662
2004-11-24,1320.1313571942874
2004-11-25,1326.980655053004
2004-11-26,1327.0788255808955
2004-11-29,1327.2682538124552
2004-11-30,1321.899920788717
2004-12-01,1335.793017353842
2004-12-02,1337.9708673049531
2004-12-03,1341.5316472315014
2004-12-06,1339.921870184613
2004-12-07,1331.27349608179
2004-12-08,1325.3535291874382
2004-12-09,1323.537826262865
2004-12-10,1321.5700333077382
2004-12-13,1334.9613552140333
2004-12-14,1339.3781933653295
2004-12-15,1348.6373648753936
2004-12-16,1344.1122647334732
2004-12-17,1336.5085017720314
2004-12-20,1344.7423737605834
2004-12-21,1349.515141042638
2004-12-22,1355.874662196122
2004-12-23,1360.8524978865048
2004-12-24,1364.7657162787166
2004-12-27,1364.8011777266538
2004-12-28,1370.4067186415587
2004-12-29,1368.713258897992
2004-12-30,1373.749557258023
2004-12-31,1373.464044291424
2005-01-03,1364.8350873615477
2005-01-04,1349.5520594650282
2005-01-05,1341.3349679110406
2005-01-06,1340.4145026097126
2005-01-07,1338.0768606486208
2005-01-10,1342.9733234515224
2005-01-11,1339.9285589344008
2005-01-12,1345.420470943749
2005-01-13,1337.8671959112949
2005-01-14,1340.8335530122024
2005-01-17,1343.6148581132813
2005-01-18,1346.80975188861
2005-01-19,1341.427073112242
2005-01-20,1329.2217040051032
2005-01-21,1326.3051217768764
2005-01-24,1326.7502725251622
2005-01-25,1327.1059425354929
2005-01-26,1338.1650500597873
2005-01-27,1338.3437349766004
2005-01-28,1333.6350016754732
2005-01-31,1344.5072727958323
2005-02-01,1350.7889202806207
2005-02-02,1356.3503066270791
2005-02-03,1350.6315984073724
2005-02-04,1363.400889516833
2005-02-07,1361.6756505075289
2005-02-08,1359.1401266628448
2005-02-09,1354.3351608054847
2005-02-10,1362.1171092453833
2005-02-11,1370.6630439067064
2005-02-14,1377.6794855908427
2005-02-15,1382.1242170026612
2005-02-16,1379.4305177692388
2005-02-17,1377.301774856584
2005-02-18,1379.477436864301
2005-02-21,1379.8575079609302
2005-02-22,1373.2279411737663
2005-02-23,1370.9690200438633
2005-02-24,1377.2674490023442
2005-02-25,1390.9781479053609
2005-02-28,1391.461297880057
2005-03-01,1394.9043574984623
2005-03-02,1392.2376643584223
2005-03-03,1393.4620623205574
2005-03-04,1409.273757881772
2005-03-07,1409.488384134722
2005-03-08,1410.2625684250645
2005-03-09,1402.324433715721
2005-03-10,1399.1360838424955
2005-03-11,1397.8399207459324
