Date,ACWI ex HUNGARY
1999-12-21,1218.5100754137034
1999-12-22,1227.6782004642723
1999-12-23,1244.841896081585
1999-12-24,1248.402131623475
1999-12-27,1246.32020215982
1999-12-28,1250.6182113554405
1999-12-29,1256.4123894338707
1999-12-30,1262.672330313414
1999-12-31,1264.4071544740598
2000-01-03,1266.4932635686096
2000-01-04,1230.0119378779464
2000-01-05,1212.9984906973275
2000-01-06,1199.3251750142879
2000-01-07,1227.0187991795963
2000-01-10,1241.8044023706855
2000-01-11,1236.666996692438
2000-01-12,1229.9563831558892
2000-01-13,1241.3484749290333
2000-01-14,1252.318997146222
2000-01-17,1258.648385122479
2000-01-18,1244.2964798822748
2000-01-19,1238.2937139663893
2000-01-20,1233.613217205345
2000-01-21,1229.6054046716708
2000-01-24,1213.2759372644084
2000-01-25,1208.5720945436763
2000-01-26,1210.9907298441788
2000-01-27,1212.563220562886
2000-01-28,1193.0257674850589
2000-01-31,1195.2716475478992
2000-02-01,1204.7581783578669
2000-02-02,1211.6575717115218
2000-02-03,1231.975834479369
2000-02-04,1234.5550364592714
2000-02-07,1230.3723327440773
2000-02-08,1245.2548536034042
2000-02-09,1236.7276099566336
2000-02-10,1235.6650270744558
2000-02-11,1223.0810533557803
2000-02-14,1217.633028292236
2000-02-15,1212.20095078306
2000-02-16,1209.3901121151775
2000-02-17,1215.4959751086562
2000-02-18,1195.0501912913362
2000-02-21,1186.3149980482642
2000-02-22,1191.1028210004358
2000-02-23,1201.3260902377367
2000-02-24,1198.013786228595
2000-02-25,1192.4229525697497
2000-02-28,1190.1503738409044
2000-02-29,1198.8690970236707
2000-03-01,1216.130801765494
2000-03-02,1226.955018578853
2000-03-03,1238.1004939902978
2000-03-06,1231.4074958394997
2000-03-07,1214.868570572313
2000-03-08,1213.5647144910745
2000-03-09,1231.7955190741181
2000-03-10,1229.9761642705664
2000-03-13,1211.1205495694817
2000-03-14,1201.4570314038272
2000-03-15,1205.87222934127
2000-03-16,1243.6274395856992
2000-03-17,1249.7471250648503
2000-03-20,1251.6932430266515
2000-03-21,1268.7743809929789
2000-03-22,1268.7660947371262
2000-03-23,1282.393515328587
2000-03-24,1292.8127889675743
2000-03-27,1294.225767614167
2000-03-28,1291.564469594737
2000-03-29,1289.681810998826
2000-03-30,1267.8958372506515
2000-03-31,1277.9770841949523
2000-04-03,1273.2394420559722
2000-04-04,1267.2420832286584
2000-04-05,1258.543584886034
2000-04-06,1267.722964554806
2000-04-07,1278.923888372635
2000-04-10,1277.0096065390376
2000-04-11,1266.2557606998366
2000-04-12,1252.010795609511
2000-04-13,1235.2977758060968
2000-04-14,1187.5382924574983
2000-04-17,1187.5583761191137
2000-04-18,1212.1100973575262
2000-04-19,1208.3389874561587
2000-04-20,1213.8477517522629
2000-04-21,1213.6288137428749
2000-04-24,1213.2967428678708
2000-04-25,1231.8114294597187
2000-04-26,1227.936243824345
2000-04-27,1219.58300063449
2000-04-28,1220.5089878386739
2000-05-01,1228.5961912686341
2000-05-02,1227.5509437146936
2000-05-03,1201.0853737686612
2000-05-04,1198.9929493283698
2000-05-05,1209.236041964983
2000-05-08,1201.27559330105
2000-05-09,1190.5585321235483
2000-05-10,1174.0598503196707
2000-05-11,1182.9075781687304
2000-05-12,1197.6601833500358
2000-05-15,1209.0302554392592
2000-05-16,1220.063061917274
2000-05-17,1198.939515533408
2000-05-18,1193.851975265862
2000-05-19,1171.189713416246
2000-05-22,1159.608306552779
2000-05-23,1152.739240572971
2000-05-24,1157.0409879507365
2000-05-25,1157.9612402513212
2000-05-26,1159.1536889495956
2000-05-29,1164.3589816630035
2000-05-30,1191.465077291964
2000-05-31,1189.2914121406527
2000-06-01,1208.389569894663
2000-06-02,1239.1121823921787
2000-06-05,1238.3654956786063
2000-06-06,1239.2830692586103
2000-06-07,1240.8758546938352
2000-06-08,1235.231371507908
2000-06-09,1231.211329874855
2000-06-12,1228.7731316366376
2000-06-13,1236.958570562208
2000-06-14,1239.8744097770427
2000-06-15,1234.9566510502764
2000-06-16,1230.8923924545102
2000-06-19,1241.1956502399814
2000-06-20,1242.971629828408
2000-06-21,1239.8284887131538
2000-06-22,1226.1820748088983
2000-06-23,1218.0046172814284
2000-06-26,1219.8840219308186
2000-06-27,1221.6946936153101
2000-06-28,1227.780149306919
2000-06-29,1218.9699817407397
2000-06-30,1229.2539261041259
2000-07-03,1239.428291309057
2000-07-04,1238.8845141408713
2000-07-05,1229.3627595312548
2000-07-06,1231.21273280281
2000-07-07,1244.5593329724757
2000-07-10,1246.3720372100815
2000-07-11,1245.9070702402894
2000-07-12,1249.8708738335238
2000-07-13,1246.283112179657
2000-07-14,1253.7770517237743
2000-07-17,1255.0798878448609
2000-07-18,1240.2643943913329
2000-07-19,1232.5906828375812
2000-07-20,1240.868157587464
2000-07-21,1229.326049398497
2000-07-24,1221.1674603791928
2000-07-25,1224.7766624644462
2000-07-26,1216.266666899715
2000-07-27,1207.0811450939034
2000-07-28,1185.4131381337686
2000-07-31,1192.4513603833338
2000-08-01,1197.810656445949
2000-08-02,1195.9419073668437
2000-08-03,1191.8123328617296
2000-08-04,1199.6140395397347
2000-08-07,1209.0315664206842
2000-08-08,1208.3046003980492
2000-08-09,1208.9170008385092
2000-08-10,1207.0344901736612
2000-08-11,1210.4470278440115
2000-08-14,1220.9642731780914
2000-08-15,1222.5043291666445
2000-08-16,1223.52949029644
2000-08-17,1226.3951950710803
2000-08-18,1222.6517718562613
2000-08-21,1222.698462681469
2000-08-22,1223.1189355768615
2000-08-23,1225.6719541132834
2000-08-24,1229.1347543565837
2000-08-25,1232.9875275058027
2000-08-28,1236.8341544818957
2000-08-29,1233.0265655557948
2000-08-30,1225.5383778231321
2000-08-31,1229.76487969314
2000-09-01,1242.6850244692612
2000-09-04,1246.0763912096131
2000-09-05,1230.655868562507
2000-09-06,1216.9700132947673
2000-09-07,1217.3522703893416
2000-09-08,1207.1743582659135
2000-09-11,1199.2080046000276
2000-09-12,1191.336447711943
2000-09-13,1190.9789165110335
2000-09-14,1191.2963917201307
2000-09-15,1181.9894053816795
2000-09-18,1164.3343703158903
2000-09-19,1171.0364634656771
2000-09-20,1165.0107939272007
2000-09-21,1159.7781445607895
2000-09-22,1163.651730014075
2000-09-25,1163.8257186270016
2000-09-26,1156.9561220792411
2000-09-27,1155.1865064391052
2000-09-28,1167.7899952727162
2000-09-29,1161.8111495338067
2000-10-02,1162.710445081591
2000-10-03,1159.087776145094
2000-10-04,1160.1559648290322
2000-10-05,1161.9165106824998
2000-10-06,1148.306214145994
2000-10-09,1136.3343513412515
2000-10-10,1130.0736334394212
2000-10-11,1109.9788130395957
2000-10-12,1091.3398040161446
2000-10-13,1109.007248875365
2000-10-16,1107.790260833738
2000-10-17,1091.856534199488
2000-10-18,1081.5442145838476
2000-10-19,1105.2883267018829
2000-10-20,1113.4750691847503
2000-10-23,1115.209528599809
2000-10-24,1123.6295142251527
2000-10-25,1103.2933949011574
2000-10-26,1100.76922084992
2000-10-27,1114.272767144006
2000-10-30,1120.4410057381533
2000-10-31,1138.4415771001325
2000-11-01,1144.450000670888
2000-11-02,1149.4343550554781
2000-11-03,1151.893218533108
2000-11-06,1155.6444904125526
2000-11-07,1155.1749612905435
2000-11-08,1142.7861987204262
2000-11-09,1133.9686350426912
2000-11-10,1114.8166659142046
2000-11-13,1098.681169978872
2000-11-14,1119.368156179062
2000-11-15,1124.2173275429195
2000-11-16,1110.2698799330642
2000-11-17,1106.0557016291207
2000-11-20,1086.3485988259874
2000-11-21,1086.5247022993221
2000-11-22,1065.6281071381693
2000-11-23,1066.896900577669
2000-11-24,1079.309914018052
2000-11-27,1090.8558683708636
2000-11-28,1081.5784344082606
2000-11-29,1081.7954939162846
2000-11-30,1067.6334797942447
2000-12-01,1074.4463025664982
2000-12-04,1079.0567960294427
2000-12-05,1107.7221986003508
2000-12-06,1098.6890481042046
2000-12-07,1093.6894154209704
2000-12-08,1107.0228170340918
2000-12-11,1119.1833664364735
2000-12-12,1113.9291809443034
2000-12-13,1107.048541770991
2000-12-14,1096.5620461414596
2000-12-15,1077.349915695458
2000-12-18,1082.1775715215367
2000-12-19,1074.0025806580293
2000-12-20,1048.0557767162948
2000-12-21,1048.3683542539056
2000-12-22,1064.4740647579
2000-12-25,1067.8488438467848
2000-12-26,1071.7986066187043
2000-12-27,1082.3925302356258
2000-12-28,1085.3769057593433
2000-12-29,1084.7829362083048
2001-01-01,1084.729365060093
2001-01-02,1068.4671178337685
2001-01-03,1090.521502794652
2001-01-04,1092.139586614394
2001-01-05,1079.0633996441766
2001-01-08,1075.197563055027
2001-01-09,1070.286558564726
2001-01-10,1071.7204390321615
2001-01-11,1080.9717800879966
2001-01-12,1080.4254894151813
2001-01-15,1079.5290963449218
2001-01-16,1081.2651601454982
2001-01-17,1087.8566852363151
2001-01-18,1100.7373811140135
2001-01-19,1098.1714634789125
2001-01-22,1098.3679604750598
2001-01-23,1105.7740893297855
2001-01-24,1104.171041160603
2001-01-25,1102.1027547574572
2001-01-26,1100.2034924986294
2001-01-29,1103.9029634760036
2001-01-30,1110.532732793661
2001-01-31,1112.0887796958134
2001-02-01,1116.0897901614053
2001-02-02,1099.7045466643394
2001-02-05,1100.87203639138
2001-02-06,1099.0207133945844
2001-02-07,1088.9234739923709
2001-02-08,1079.799563468547
2001-02-09,1068.6521558429654
2001-02-12,1080.008891251133
2001-02-13,1072.6185246423724
2001-02-14,1066.2987611735643
2001-02-15,1071.024808726729
2001-02-16,1057.025842546773
2001-02-19,1055.8389949835555
2001-02-20,1041.4285801248438
2001-02-21,1026.9368604972772
2001-02-22,1022.5749857423178
2001-02-23,1015.4360487873785
2001-02-26,1028.9040359994697
2001-02-27,1027.8619001633072
2001-02-28,1018.4451574868249
2001-03-01,1017.609402828469
2001-03-02,1011.2595550365406
2001-03-05,1016.0454527145282
2001-03-06,1027.9920370280706
2001-03-07,1030.7831341260355
2001-03-08,1031.7402310627156
2001-03-09,1014.8942071630228
2001-03-12,978.6217023201297
2001-03-13,976.4908018467675
2001-03-14,955.3787759835153
2001-03-15,962.9940951250276
2001-03-16,941.7540304003654
2001-03-19,948.8544127674312
2001-03-20,942.5823139481038
2001-03-21,931.9782655424192
2001-03-22,909.7582469332556
2001-03-23,931.2876470386913
2001-03-26,952.5767581928682
2001-03-27,971.7373403511167
2001-03-28,954.0357035382393
2001-03-29,944.5077936181834
2001-03-30,949.5837901716781
2001-04-02,939.672310198946
2001-04-03,916.5789915427033
2001-04-04,921.8824140737377
2001-04-05,949.1123768860388
2001-04-06,941.6665081300831
2001-04-09,945.5852214979
2001-04-10,960.7737856901749
2001-04-11,961.7227363651673
2001-04-12,973.3057632927869
2001-04-13,972.9312374088746
2001-04-16,967.5981572893177
2001-04-17,970.6652107666464
2001-04-18,1000.1338798103768
2001-04-19,1014.7878611422091
2001-04-20,1010.159741865081
2001-04-23,998.5219022055014
2001-04-24,991.6993349646987
2001-04-25,1001.5429545870544
2001-04-26,1009.0820645341166
2001-04-27,1017.4596100401254
2001-04-30,1018.351120719744
2001-05-01,1031.074277938674
2001-05-02,1032.4218541207354
2001-05-03,1020.1781424456169
2001-05-04,1029.720066413461
2001-05-07,1030.2010831122122
2001-05-08,1024.0971288901517
2001-05-09,1018.1684716255663
2001-05-10,1022.3525114603381
2001-05-11,1014.577664332309
2001-05-14,1007.5463750450125
2001-05-15,1012.8388540321225
2001-05-16,1027.8539800460744
2001-05-17,1035.1151410187713
2001-05-18,1035.7710214792628
2001-05-21,1046.8738743944234
2001-05-22,1045.3460029875882
2001-05-23,1034.7762426341608
2001-05-24,1035.1880807184343
2001-05-25,1026.021579784608
2001-05-28,1026.1803086477096
2001-05-29,1019.7700595535257
2001-05-30,1005.9562969237118
2001-05-31,1006.3852281711492
2001-06-01,1007.5945908973648
2001-06-04,1012.0696027485343
2001-06-05,1020.544561292989
2001-06-06,1012.8494377506299
2001-06-07,1016.6937596764234
2001-06-08,1011.1339065331229
2001-06-11,1000.3969241389275
2001-06-12,994.3743568577993
2001-06-13,992.046731242834
2001-06-14,982.0466684129481
2001-06-15,976.0816641017595
2001-06-18,968.833770393958
2001-06-19,969.9555742389332
2001-06-20,971.9862857992142
2001-06-21,979.8759269780141
2001-06-22,977.4208204872401
2001-06-25,975.4077220589828
2001-06-26,969.8045308588486
2001-06-27,966.3684884915898
2001-06-28,971.3856914775433
2001-06-29,974.9950671805017
2001-07-02,984.5331014453311
2001-07-03,980.1049548487626
2001-07-04,976.5705812893159
2001-07-05,963.3850167362871
2001-07-06,944.8107930890122
2001-07-09,949.047861761614
2001-07-10,943.3933001099967
2001-07-11,938.9654918302788
2001-07-12,953.8172945329023
2001-07-13,957.2368738071334
2001-07-16,951.1707537639923
2001-07-17,951.4517993705775
2001-07-18,949.6506783547211
2001-07-19,956.7425626593772
2001-07-20,953.6992637206151
2001-07-23,941.7374094285258
2001-07-24,932.6144779298417
2001-07-25,938.9834226952233
2001-07-26,945.0844196407207
2001-07-27,949.9179267459263
2001-07-30,951.4400651005803
2001-07-31,959.7097809531792
2001-08-01,965.2136686931708
2001-08-02,972.0459338787628
2001-08-03,966.8433106968771
2001-08-06,959.0359078501717
2001-08-07,960.800137179237
2001-08-08,948.2773660224472
2001-08-09,943.4019394858703
2001-08-10,946.7160609787214
2001-08-13,947.6620056646883
2001-08-14,952.0607001095823
2001-08-15,952.1383178569771
2001-08-16,949.2710244053613
2001-08-17,936.346108334758
2001-08-20,936.9876118307141
2001-08-21,935.1094994690076
2001-08-22,941.1598060719333
2001-08-23,936.7144966596045
2001-08-24,950.4214892862229
2001-08-27,948.7978801130398
2001-08-28,937.1245133140337
2001-08-29,929.8829938618204
2001-08-30,913.7532222551245
2001-08-31,915.2917688335359
2001-09-03,909.080738531551
2001-09-04,911.5446541832367
2001-09-05,904.7046937974105
2001-09-06,887.7266106188024
2001-09-07,875.4541507109035
2001-09-10,872.2395952769297
2001-09-11,858.3672104786402
2001-09-12,853.5458781515888
2001-09-13,857.5433666552126
2001-09-14,849.5744324606565
2001-09-17,827.3315977504493
2001-09-18,824.1518538788986
2001-09-19,816.4541006216675
2001-09-20,791.2115282647958
2001-09-21,770.6339947254854
2001-09-24,798.5077507649128
2001-09-25,807.6348155401703
2001-09-26,807.3440204908268
2001-09-27,814.1342526895296
2001-09-28,831.44068691708
2001-10-01,827.8092006502616
2001-10-02,836.3518247596047
2001-10-03,845.0342251861574
2001-10-04,853.3209831911703
2001-10-05,854.515059462511
2001-10-08,850.3757437649281
2001-10-09,845.5871712641972
2001-10-10,859.3047447570702
2001-10-11,870.4719383380667
2001-10-12,869.4573750159574
2001-10-15,863.1427728852459
2001-10-16,869.7483110819807
2001-10-17,867.6012760899393
2001-10-18,856.7707014139281
2001-10-19,853.5420454825083
2001-10-22,862.5494585081185
2001-10-23,867.2606227722753
2001-10-24,869.422254875439
2001-10-25,872.1458979786521
2001-10-26,877.9646379258195
2001-10-29,863.028639186844
2001-10-30,848.6221572178948
2001-10-31,848.9233232945481
2001-11-01,862.9723651109712
2001-11-02,864.5175051095406
2001-11-05,875.8830436425493
2001-11-06,884.495661623968
2001-11-07,883.5493135656009
2001-11-08,890.0047019632602
2001-11-09,888.1227351864593
2001-11-12,880.7948419551741
2001-11-13,893.0515835428098
2001-11-14,896.0750789464446
2001-11-15,899.2774236006193
2001-11-16,901.0140844972941
2001-11-19,909.608801905325
2001-11-20,903.1672183391472
2001-11-21,898.4315655530004
2001-11-22,901.454523445771
2001-11-23,905.1310662617955
2001-11-26,911.1651403332368
2001-11-27,905.1608921516948
2001-11-28,891.7429401667799
2001-11-29,896.1960391504351
2001-11-30,900.878028627777
2001-12-03,892.1502601972455
2001-12-04,902.4175582883049
2001-12-05,923.3359560305375
2001-12-06,925.2202343467145
2001-12-07,917.5160295082186
2001-12-10,902.2697973730482
2001-12-11,900.1029657889673
2001-12-12,902.2613723426593
2001-12-13,887.7896586984369
2001-12-14,887.310410305414
2001-12-17,897.5764763260961
2001-12-18,901.1495469458304
2001-12-19,901.2831921618182
2001-12-20,895.7619494838349
2001-12-21,897.8490782567072
2001-12-24,895.9687981862875
2001-12-25,895.8950106353625
2001-12-26,897.8650654451959
2001-12-27,908.6772412395915
2001-12-28,912.7110698531425
2001-12-31,909.1226605015996
2002-01-01,909.1291632062789
2002-01-02,912.7457649735228
2002-01-03,922.6212596251842
2002-01-04,928.418435772361
2002-01-07,922.7694163257485
2002-01-08,915.7761499995412
2002-01-09,912.234070180189
2002-01-10,909.3677667564725
2002-01-11,904.7853412024429
2002-01-14,897.1016790923397
2002-01-15,900.2057489354855
2002-01-16,886.9411269660081
2002-01-17,894.0764838704424
2002-01-18,889.5343384968047
2002-01-21,888.5191747078586
2002-01-22,882.39365005431
2002-01-23,887.7188477503337
2002-01-24,892.0328164694789
2002-01-25,888.850782591461
2002-01-28,891.1878380254359
2002-01-29,872.3635710593206
2002-01-30,872.5386089325758
2002-01-31,883.973388351372
2002-02-01,879.5702206933131
2002-02-04,865.3550087849568
2002-02-05,858.5209503221131
2002-02-06,853.3241151688807
2002-02-07,855.0148611442781
2002-02-08,863.5571724509127
2002-02-11,874.7813255505456
2002-02-12,874.0490125359503
2002-02-13,880.49185141889
2002-02-14,883.5524409327211
2002-02-15,876.0723810271694
2002-02-18,874.0490345996105
2002-02-19,858.5957469646897
2002-02-20,861.7873642770809
2002-02-21,858.5610991408839
2002-02-22,861.7865661202101
2002-02-25,872.0706900889993
2002-02-26,872.7737336376175
2002-02-27,878.0916034410329
2002-02-28,877.2217952125942
2002-03-01,893.3540726280975
2002-03-04,915.5035304385686
2002-03-05,911.1265927645762
2002-03-06,921.3936793714454
2002-03-07,926.1740330023657
2002-03-08,929.2861691955409
2002-03-11,931.1608703674561
2002-03-12,924.2153773303411
2002-03-13,917.8675117001404
2002-03-14,920.6405374142073
2002-03-15,929.5607260575249
2002-03-18,928.6300565599474
2002-03-19,933.5996453250934
2002-03-20,922.5630434688596
2002-03-21,921.4714641356314
2002-03-22,918.2083616538098
2002-03-25,907.3183547757152
2002-03-26,910.1641893143047
2002-03-27,913.2567601448848
2002-03-28,918.2003325661418
2002-03-29,916.5196802358741
2002-04-01,917.638793541991
2002-04-02,913.4788057066993
2002-04-03,909.3541166570683
2002-04-04,908.1021128170333
2002-04-05,906.0391474881042
2002-04-08,901.6675405581218
2002-04-09,897.6415331907804
2002-04-10,906.6187645247259
2002-04-11,890.6804612712623
2002-04-12,893.2417783335204
2002-04-15,893.0075189289562
2002-04-16,910.749116093831
2002-04-17,913.8958863652873
2002-04-18,913.1330046171903
2002-04-19,912.917080533924
2002-04-22,904.3929727353498
2002-04-23,900.3754531408324
2002-04-24,896.7561350915073
2002-04-25,895.6777041361469
2002-04-26,887.0538391972143
2002-04-29,881.0667652206953
2002-04-30,887.0782750469651
2002-05-01,893.1666315770229
2002-05-02,891.0002708844929
2002-05-03,887.6238987786113
2002-05-06,877.2501804696495
2002-05-07,870.7174995305661
2002-05-08,894.3411749401321
2002-05-09,886.6168126547606
2002-05-10,877.0547471636302
2002-05-13,886.8323400011648
2002-05-14,897.2199801675937
2002-05-15,900.5689038284055
2002-05-16,904.6409489585858
2002-05-17,912.5267250753369
2002-05-20,904.89808361613
2002-05-21,898.170915200697
2002-05-22,900.8198042454819
2002-05-23,904.1720562035782
2002-05-24,899.7115744280312
2002-05-27,898.5911082062078
2002-05-28,894.6884209069856
2002-05-29,890.8811724711937
2002-05-30,887.7488828300334
2002-05-31,887.7892917430468
2002-06-03,875.6770239101404
2002-06-04,871.2829038765891
2002-06-05,871.4831581579812
2002-06-06,862.3688593515834
2002-06-07,856.9332956996035
2002-06-10,858.311994619126
2002-06-11,851.3837646276388
2002-06-12,849.6062765356288
2002-06-13,840.8106448256309
2002-06-14,832.5181673997183
2002-06-17,850.2154786508005
2002-06-18,851.823689772949
