Date,ACWI ex NEW ZEALAND
2022-08-01,3607.359775326832
2022-08-02,3578.6592559785995
2022-08-03,3610.8340581182356
2022-08-04,3622.2367854558465
2022-08-05,3614.5229495651743
2022-08-08,3622.0342265641248
2022-08-09,3604.41351907815
2022-08-10,3672.672184575785
2022-08-11,3679.167320976302
2022-08-12,3719.2138780241353
2022-08-15,3727.9401997583886
2022-08-16,3730.051821207313
2022-08-17,3705.8304371482136
2022-08-18,3708.3365932084926
2022-08-19,3659.9378143886956
2022-08-22,3595.9745041649453
2022-08-23,3588.413729170768
2022-08-24,3593.3840387046384
2022-08-25,3638.914401290702
2022-08-26,3553.690535768074
2022-08-29,3517.690947806786
2022-08-30,3490.9390390109365
2022-08-31,3470.752857021503
2022-09-01,3444.668427311231
2022-09-02,3437.271741727678
2022-09-05,3425.7869137237053
2022-09-06,3411.1916119544358
2022-09-07,3441.9930365835057
2022-09-08,3468.4768823921963
2022-09-09,3528.617724165987
2022-09-12,3574.46408184536
2022-09-13,3458.2811680618
2022-09-14,3449.9342442934953
2022-09-15,3418.437103505063
2022-09-16,3386.125552520723
2022-09-19,3397.171399705838
2022-09-20,3369.194122610128
2022-09-21,3320.031385204751
2022-09-22,3284.422999165242
2022-09-23,3218.206374763193
2022-09-26,3176.1145935602626
2022-09-27,3172.2319479428725
2022-09-28,3206.980871051763
2022-09-29,3164.028671150597
2022-09-30,3138.533550272142
2022-10-03,3198.8657825194687
2022-10-04,3301.928469504318
2022-10-05,3294.7471774752485
2022-10-06,3270.215694750764
2022-10-07,3193.978464875545
2022-10-10,3162.9215835364776
2022-10-11,3132.2042353981046
2022-10-12,3122.485199116595
2022-10-13,3170.045398318259
2022-10-14,3132.4807427555793
2022-10-17,3198.2262311685445
2022-10-18,3234.0801266511776
2022-10-19,3207.0526020349153
2022-10-20,3195.0039501118144
2022-10-21,3234.090342620913
2022-10-24,3261.154657417844
2022-10-25,3314.06676500007
2022-10-26,3314.849150585028
2022-10-27,3303.7850423223
2022-10-28,3342.367678828244
2022-10-31,3327.9209202338197
2022-11-01,3334.1684658658714
2022-11-02,3281.669383075376
2022-11-03,3239.6608062025425
2022-11-04,3295.7575562782827
2022-11-07,3331.903297250758
2022-11-08,3357.9543681231844
2022-11-09,3305.4655993714196
