Date,AC ASIA PACIFIC ex JAPAN
2000-12-29,100.0
2001-01-01,99.92624914603684
2001-01-02,100.85059481724875
2001-01-03,99.85127632384787
2001-01-04,103.73226219414632
2001-01-05,105.97747837346446
2001-01-08,105.19101222994772
2001-01-09,105.77187404798383
2001-01-10,104.74968865583256
2001-01-11,103.31985166676031
2001-01-12,104.57430797783405
2001-01-15,104.9407548893183
2001-01-16,105.80981897951094
2001-01-17,105.78442614495104
2001-01-18,107.08223446837276
2001-01-19,109.24885053404508
2001-01-22,110.20397055487
2001-01-23,109.55903774818242
2001-01-24,109.21848418523456
2001-01-25,109.53405659436281
2001-01-26,108.59311252599987
2001-01-29,107.99170997669908
2001-01-30,108.54920210437508
2001-01-31,110.68425221290296
2001-02-01,110.89487895232291
2001-02-02,111.0315432363903
2001-02-05,108.67836743939036
2001-02-06,108.78971991705572
2001-02-07,107.82436407771849
2001-02-08,108.02531038095523
2001-02-09,108.07084628854335
2001-02-12,108.3457639853135
2001-02-13,108.9433743225067
2001-02-14,108.27937726649557
2001-02-15,108.44842542432991
2001-02-16,108.44382671327803
2001-02-19,107.47460597253382
2001-02-20,107.87405089744725
2001-02-21,107.26148580063105
2001-02-22,105.60936827549702
2001-02-23,105.32178128005519
2001-02-26,105.51699128623031
2001-02-27,105.04091734115727
2001-02-28,105.46960298841562
2001-03-01,104.07311570593855
2001-03-02,102.71464475620759
2001-03-05,102.94777533912435
2001-03-06,103.40115866441936
2001-03-07,103.46890489232887
2001-03-08,103.15358045573187
2001-03-09,102.08287173823244
2001-03-12,99.60234999005132
2001-03-13,97.36468683358407
2001-03-14,97.7426637431187
2001-03-15,98.12456082398782
2001-03-16,97.67396346262007
2001-03-19,97.1114525520022
2001-03-20,96.37226149980681
2001-03-21,95.91973808612607
2001-03-22,94.25708358960554
2001-03-23,94.96223291726358
2001-03-26,96.31829396358494
2001-03-27,95.48306459028423
2001-03-28,95.3863902356281
2001-03-29,94.28442225855025
2001-03-30,93.7869379492944
2001-04-02,92.76348296112705
2001-04-03,91.7191720723387
2001-04-04,89.89579651331488
2001-04-05,90.32888265941924
2001-04-06,91.68010680276755
2001-04-09,89.77239277632843
2001-04-10,89.81389975682241
2001-04-11,91.93266154760207
2001-04-12,92.84954019059712
2001-04-13,92.92203796559183
2001-04-16,92.67199516511852
2001-04-17,91.85148531407168
2001-04-18,93.51412429997583
2001-04-19,96.96889802026884
2001-04-20,96.69036277312266
2001-04-23,96.17304600919333
2001-04-24,95.73909580487994
2001-04-25,95.71099035885459
2001-04-26,95.7930662271759
2001-04-27,95.28077905313253
2001-04-30,96.53145937529435
2001-05-01,96.8697751343102
2001-05-02,98.37554811025768
2001-05-03,98.89004402731908
2001-05-04,97.2642986979963
2001-05-07,97.96871049278302
2001-05-08,97.53315568786267
2001-05-09,97.63231348585283
2001-05-10,97.97501842679391
2001-05-11,98.18863168631874
2001-05-14,96.96768651471405
2001-05-15,96.78624704834502
2001-05-16,96.58450036054889
2001-05-17,98.56948197501669
2001-05-18,97.93079389996376
2001-05-21,98.71279386878035
2001-05-22,99.01760413652539
2001-05-23,99.6812931805324
2001-05-24,99.3977912894972
2001-05-25,99.13845775469109
2001-05-28,98.9829669384792
2001-05-29,98.81385156987041
2001-05-30,97.80318311198849
2001-05-31,96.45714836063404
2001-06-01,96.18648733675741
2001-06-04,96.67463952472373
2001-06-05,96.96154397716244
2001-06-06,97.71652192539257
2001-06-07,98.39107477699953
2001-06-08,99.76667657041321
2001-06-11,99.23954741223285
2001-06-12,98.66172882961635
2001-06-13,98.62230384418149
2001-06-14,97.86379370642754
2001-06-15,97.58250284226878
2001-06-18,96.21675494699642
2001-06-19,96.2006714925597
2001-06-20,95.6569465341478
2001-06-21,95.77902605755796
2001-06-22,95.73825041428854
2001-06-25,95.26275515319709
2001-06-26,95.08334735672246
2001-06-27,94.91690903459642
2001-06-28,94.00580995980788
2001-06-29,95.52785017123405
2001-07-02,95.14461845322771
2001-07-03,95.56939052292654
2001-07-04,95.58520408781659
2001-07-05,94.66130823053811
2001-07-06,93.53391074461456
2001-07-09,92.31607041825166
2001-07-10,92.7259670375616
2001-07-11,91.99809013900976
2001-07-12,92.7473000448202
2001-07-13,92.19444165881056
2001-07-16,92.22969554005195
2001-07-17,91.56782163652032
2001-07-18,91.36354630782635
2001-07-19,91.21229950637067
2001-07-20,90.80481464878656
2001-07-23,90.22082312940931
2001-07-24,89.71490313244973
2001-07-25,89.82170650680308
2001-07-26,89.77422606680958
2001-07-27,90.19807755963913
2001-07-30,90.40296823367703
2001-07-31,91.60366053569618
2001-08-01,93.12714084973135
2001-08-02,93.97528906593467
2001-08-03,93.55670748576172
2001-08-06,92.99612250996672
2001-08-07,92.47699769256452
2001-08-08,92.58979367243371
2001-08-09,91.3749442191196
2001-08-10,91.88108660087994
2001-08-13,91.8745259195444
2001-08-14,93.01879726260124
2001-08-15,93.70605105261053
2001-08-16,93.2936215252734
2001-08-17,93.39426274642365
2001-08-20,91.95117369779567
2001-08-21,92.13347882349258
2001-08-22,91.97907019477199
2001-08-23,92.0028398366937
2001-08-24,91.60132822823694
2001-08-27,92.74523572510037
2001-08-28,92.37485193849807
2001-08-29,92.39364162906168
2001-08-30,91.99494331875086
2001-08-31,90.70906565032595
2001-09-03,90.27013824128882
2001-09-04,90.89506261398397
2001-09-05,90.25353916259144
2001-09-06,89.19598421622062
2001-09-07,88.18194027644691
2001-09-10,87.60199028067572
2001-09-11,87.52336140912287
2001-09-12,82.79100413906218
2001-09-13,82.5621745983352
2001-09-14,80.777403181639
2001-09-17,77.24254262580526
2001-09-18,77.36680710879075
2001-09-19,78.26911067528768
2001-09-20,76.86044295082591
2001-09-21,74.2460978174884
2001-09-24,75.04165278752842
2001-09-25,75.0138774183217
2001-09-26,75.21934692093956
2001-09-27,75.74597399974947
2001-09-28,77.19221643420775
2001-10-01,77.42555061242362
2001-10-02,77.40722652769946
2001-10-03,77.31656419265619
2001-10-04,78.85148428352986
2001-10-05,80.05088100172549
2001-10-08,78.45369691001841
2001-10-09,80.01214742101946
2001-10-10,79.67521772409447
2001-10-11,81.25686319625093
2001-10-12,81.35350274189848
2001-10-15,81.4591474309986
2001-10-16,82.02646157106005
2001-10-17,83.05364338750037
2001-10-18,81.55483240345379
2001-10-19,81.15091334209133
2001-10-22,81.22371223208637
2001-10-23,82.36178405139765
2001-10-24,83.39007834733354
2001-10-25,83.30440377760299
2001-10-26,83.65747633479229
2001-10-29,83.20722698792464
2001-10-30,82.139482583067
2001-10-31,82.08550999460753
2001-11-01,82.49826049716236
2001-11-02,82.58012523643755
2001-11-05,83.2659337188867
2001-11-06,83.99457017904373
2001-11-07,83.64116002988823
2001-11-08,84.76873737157193
2001-11-09,85.66585703830125
2001-11-12,86.39813432976824
2001-11-13,86.30951676946806
2001-11-14,88.15760387732385
2001-11-15,89.79936464944475
2001-11-16,90.11610923578861
2001-11-19,91.16097761083768
2001-11-20,90.5342984801391
2001-11-21,90.57171679530944
2001-11-22,90.53822557080889
2001-11-23,91.66743215242761
2001-11-26,93.07573891846653
2001-11-27,93.1498911029001
2001-11-28,91.23140057321935
2001-11-29,90.83824289268235
2001-11-30,91.73133027772722
2001-12-03,92.23179120213818
2001-12-04,93.13775715495544
2001-12-05,95.9089486029883
2001-12-06,97.08808013025511
2001-12-07,98.0943399031144
2001-12-10,96.74722103079586
2001-12-11,96.37072715028792
2001-12-12,97.57580289080016
2001-12-13,96.29293569678447
2001-12-14,95.41980291024645
2001-12-17,94.70432563087994
2001-12-18,94.73840091723567
2001-12-19,94.79376859748541
2001-12-20,95.15572259563686
2001-12-21,93.57626883889347
2001-12-24,94.09483761972676
2001-12-25,94.51976983706918
2001-12-26,94.50158056476592
2001-12-27,95.16332572184437
2001-12-28,96.43421580824705
2001-12-31,97.21049468800713
2002-01-01,97.19038689647448
2002-01-02,98.19670615831522
2002-01-03,98.40161089009538
2002-01-04,100.58308220873234
2002-01-07,102.04300213386858
2002-01-08,101.21161636981093
2002-01-09,101.13641104744082
2002-01-10,100.24089623414112
2002-01-11,99.37634604871992
2002-01-14,99.83090471944429
2002-01-15,98.54521651198606
2002-01-16,97.85926447902095
2002-01-17,97.68059432993732
2002-01-18,97.51020529846909
2002-01-21,98.78972334885769
2002-01-22,98.59783821287395
2002-01-23,99.02361384053428
2002-01-24,99.43217708935681
2002-01-25,100.69479407284469
2002-01-28,101.15705505139705
2002-01-29,101.19330313364772
2002-01-30,99.35399873547358
2002-01-31,100.01858049774071
2002-02-01,99.65149131370835
2002-02-04,99.73377615191089
2002-02-05,99.48458526067685
2002-02-06,99.58275567747206
2002-02-07,98.54925748517033
2002-02-08,99.621657703386
2002-02-11,100.49625534967153
2002-02-12,100.34610594238609
2002-02-13,100.32671541215089
2002-02-14,102.63724078696993
2002-02-15,102.70268421009207
2002-02-18,103.1235008184481
2002-02-19,102.12096300929113
2002-02-20,101.06841780212527
2002-02-21,101.02301568366296
2002-02-22,100.22878391522315
2002-02-25,99.4484010445826
2002-02-26,99.8331693453437
2002-02-27,100.99448703973906
2002-02-28,100.65870565392056
2002-03-01,100.9877260362496
2002-03-04,103.19010698587256
2002-03-05,104.32444299442157
2002-03-06,104.88666578619193
2002-03-07,105.77936353977526
2002-03-08,105.18525759309289
2002-03-11,105.77805964915379
2002-03-12,105.51097829752838
2002-03-13,105.12653808129683
2002-03-14,105.39814915647183
2002-03-15,104.70230822256012
2002-03-18,105.38305851136215
2002-03-19,105.69977719195795
2002-03-20,106.42236564235961
2002-03-21,105.57127348354585
2002-03-22,106.04436266887375
