Date,ACWI ex EMU
2000-12-29,100.0
2001-01-01,99.99402288883152
2001-01-02,98.30365990553423
2001-01-03,101.00529517086396
2001-01-04,100.81860096781205
2001-01-05,99.2830547393386
2001-01-08,99.00202205298027
2001-01-09,98.85690404406209
2001-01-10,99.10788726828133
2001-01-11,99.59638251752352
2001-01-12,99.29122336284334
2001-01-15,99.30730212159952
2001-01-16,99.79345180112193
2001-01-17,100.33504075479536
2001-01-18,101.54574961149795
2001-01-19,101.55451997887936
2001-01-22,101.51530240845824
2001-01-23,102.29580763166202
2001-01-24,102.33772251699472
2001-01-25,102.1179712018707
2001-01-26,101.92167107662665
2001-01-29,102.43044954439361
2001-01-30,103.08300185030993
2001-01-31,102.92792579174935
2001-02-01,103.40684122833943
2001-02-02,101.93348467250705
2001-02-05,101.9567060011401
2001-02-06,101.77847993184916
2001-02-07,100.94123269563825
2001-02-08,100.13849390505017
2001-02-09,99.08130146675352
2001-02-12,100.0341149110536
2001-02-13,99.43310822735583
2001-02-14,99.10892403801049
2001-02-15,99.7194891651677
2001-02-16,98.25094399835746
2001-02-19,98.03681735814939
2001-02-20,96.80605624917888
2001-02-21,95.37165860781714
2001-02-22,95.199986481363
2001-02-23,94.80123600743173
2001-02-26,95.97253510558433
2001-02-27,95.58564778015888
2001-02-28,94.55546442869155
2001-03-01,94.45459256418512
2001-03-02,93.60543595850896
2001-03-05,94.0952711022418
2001-03-06,95.10967977619104
2001-03-07,95.4462851842699
2001-03-08,95.62824310061544
2001-03-09,93.93660202223496
2001-03-12,90.45195868962274
2001-03-13,90.58246006603933
2001-03-14,88.61753829939173
2001-03-15,89.28346658006595
2001-03-16,87.49835422812228
2001-03-19,88.38826682526432
2001-03-20,87.29690350429259
2001-03-21,86.61304207846169
2001-03-22,85.11385468923827
2001-03-23,86.89891225247209
2001-03-26,88.67219256386937
2001-03-27,90.3762955889027
2001-03-28,88.8345246852582
2001-03-29,87.86887797232303
2001-03-30,88.31090921493727
2001-04-02,87.26062856406381
2001-04-03,85.19283188456838
2001-04-04,85.34714548554096
2001-04-05,88.0924911035626
2001-04-06,87.24793885206692
2001-04-09,87.4642517438138
2001-04-10,88.9818230681875
2001-04-11,89.13004118234736
2001-04-12,90.20262470305869
2001-04-13,90.16119335157967
2001-04-16,89.75444119623891
2001-04-17,90.28717995845881
2001-04-18,93.20095249648237
2001-04-19,94.54763947437216
2001-04-20,93.91369830664567
2001-04-23,92.91365568529378
2001-04-24,92.06345429827141
2001-04-25,93.121110213194
2001-04-26,93.70515147998651
2001-04-27,94.56509401161982
2001-04-30,94.55516665673349
2001-05-01,95.86660150548062
2001-05-02,96.12989965317301
2001-05-03,95.09220984611238
2001-05-04,96.10844931446678
2001-05-07,96.15450266973947
2001-05-08,95.60973918848948
2001-05-09,95.07528513522857
2001-05-10,95.2093339089467
2001-05-11,94.60208270183804
2001-05-14,94.03479010458548
2001-05-15,94.43410870989213
2001-05-16,96.02534686878484
2001-05-17,96.6925745307236
2001-05-18,96.72405229489488
2001-05-21,97.95180783294079
2001-05-22,97.83289668635426
2001-05-23,96.92406565657157
2001-05-24,96.95965285747984
2001-05-25,96.15590347938661
2001-05-28,96.04096660383595
2001-05-29,95.61023648703762
2001-05-30,94.27566431502521
2001-05-31,94.46004378425381
2001-06-01,94.67462270994403
2001-06-04,95.09024719138782
2001-06-05,95.80244597139584
2001-06-06,95.04168465615221
2001-06-07,95.45846787120907
2001-06-08,94.86057397075298
2001-06-11,93.90875112440726
2001-06-12,93.53931718793494
2001-06-13,93.06898774394456
2001-06-14,92.03291510093253
2001-06-15,91.50630638913582
2001-06-18,90.90914372517842
2001-06-19,91.02088506430512
2001-06-20,91.46153485425685
2001-06-21,92.34481758447164
2001-06-22,91.93269597729332
2001-06-25,91.54917294414851
2001-06-26,91.16705145219616
2001-06-27,90.88396460787636
2001-06-28,91.46859724762392
2001-06-29,91.68227691576419
2001-07-02,92.5072004444257
2001-07-03,92.19822529437134
2001-07-04,91.93180767466762
2001-07-05,90.73642571640049
2001-07-06,88.91340594159293
2001-07-09,89.28507076140566
2001-07-10,88.65076708110821
2001-07-11,88.25537508229498
2001-07-12,89.94809570938291
2001-07-13,90.23595581888262
2001-07-16,89.59691114784229
2001-07-17,89.79281264517714
2001-07-18,89.49084285840902
2001-07-19,90.01181867581114
2001-07-20,89.76984841745191
2001-07-23,88.41095404846382
2001-07-24,87.43408141239372
2001-07-25,88.32551478192732
2001-07-26,88.86452105970505
2001-07-27,89.18559783989232
2001-07-30,89.11019951030067
2001-07-31,89.86980845077963
2001-08-01,90.38029579728783
2001-08-02,91.15596502105039
2001-08-03,90.65835701988698
2001-08-06,89.82670264947933
2001-08-07,90.0873110010302
2001-08-08,88.93472793602548
2001-08-09,88.46394856949817
2001-08-10,88.89265278081267
2001-08-13,88.76478455631344
2001-08-14,89.09917199553252
2001-08-15,88.96829209272629
2001-08-16,88.78908389579414
2001-08-17,87.6168460093801
2001-08-20,87.76803636331955
2001-08-21,87.44633626199139
2001-08-22,87.97668236873088
2001-08-23,87.52316548218106
2001-08-24,88.77350916500387
2001-08-27,88.64876492532314
2001-08-28,87.6201016613186
2001-08-29,86.77400417866549
2001-08-30,85.38265026664699
2001-08-31,85.55946667353128
2001-09-03,85.12072504135142
2001-09-04,85.51557525428319
2001-09-05,85.14001168438263
2001-09-06,83.57976176166932
2001-09-07,82.32857495791528
2001-09-10,82.1651017400995
2001-09-11,81.44500078428291
2001-09-12,80.82851076972878
2001-09-13,81.11368518641937
2001-09-14,80.85228009144629
2001-09-17,78.0537701459367
2001-09-18,77.7562639220895
2001-09-19,77.1092813358089
2001-09-20,74.92488084747504
2001-09-21,73.13999773182539
2001-09-24,75.50273928354981
2001-09-25,76.25875825248637
2001-09-26,76.01672947285607
2001-09-27,76.61352049051864
2001-09-28,78.29152088018255
2001-10-01,78.09241846338227
2001-10-02,78.83789359825663
2001-10-03,79.72089982339634
2001-10-04,80.25225532933175
2001-10-05,80.46421047513
2001-10-08,79.97514626798869
2001-10-09,79.44163034688206
2001-10-10,80.64179128742686
2001-10-11,81.8553547297888
2001-10-12,81.75438007252568
2001-10-15,81.40190003789071
2001-10-16,81.87143277260233
2001-10-17,81.38050755457675
2001-10-18,80.50276097219862
2001-10-19,80.4488358819326
2001-10-22,81.26227205637817
2001-10-23,81.45650939296392
2001-10-24,81.52083985756445
2001-10-25,82.0890518844432
2001-10-26,82.46952656034169
2001-10-29,80.93317659316263
2001-10-30,79.69220704446221
2001-10-31,79.60926035072822
2001-11-01,80.96691350046775
2001-11-02,81.21545734608196
2001-11-05,82.18943977577734
2001-11-06,83.20446328808349
2001-11-07,82.86418627843202
2001-11-08,83.37981839194204
2001-11-09,83.37361032240494
2001-11-12,82.91481919058052
2001-11-13,83.96642150778487
2001-11-14,84.26715478553855
2001-11-15,84.63527980075659
2001-11-16,84.64260038486398
2001-11-19,85.46555122567057
2001-11-20,84.88502517433773
2001-11-21,84.55006136083672
2001-11-22,84.67203771030775
2001-11-23,85.12456518060752
2001-11-26,85.82241858172287
2001-11-27,85.34271122475363
2001-11-28,83.97033765325021
2001-11-29,84.43126444545244
2001-11-30,84.65553835102864
2001-12-03,83.82884398454792
2001-12-04,84.77205813970484
2001-12-05,86.62810573791012
2001-12-06,86.7642318144212
2001-12-07,86.04133645332784
2001-12-10,84.66335107190517
2001-12-11,84.36695380381597
2001-12-12,84.68544390091515
2001-12-13,83.366645852383
2001-12-14,83.3778857243836
2001-12-17,84.04554777071834
2001-12-18,84.52037483007035
2001-12-19,84.69196376836241
2001-12-20,84.23628781161497
2001-12-21,84.36306747002041
2001-12-24,84.29183778747807
2001-12-25,84.2837454835008
2001-12-26,84.48790932576584
2001-12-27,85.27368989704878
2001-12-28,85.69719141823435
2001-12-31,85.16042427185552
2002-01-01,85.16113767607332
2002-01-02,85.48743823594117
2002-01-03,86.34818549875372
2002-01-04,87.09030326910614
2002-01-07,86.70755704115963
2002-01-08,86.06658744900759
2002-01-09,85.6718381035651
2002-01-10,85.49452800246877
2002-01-11,84.93228002198624
2002-01-14,84.3902100631057
2002-01-15,84.6226241095542
2002-01-16,83.49701666762823
2002-01-17,84.07969999759682
2002-01-18,83.57641007854573
2002-01-21,83.59739389247707
2002-01-22,82.89135390627783
2002-01-23,83.33914705750419
2002-01-24,83.70546150906515
2002-01-25,83.61100081071291
2002-01-28,83.79147549936361
2002-01-29,81.88927847544996
2002-01-30,82.10050950908719
2002-01-31,83.22314006554141
2002-02-01,82.69886371410915
2002-02-04,81.2711868936903
2002-02-05,80.75819192901433
2002-02-06,80.36878485248585
2002-02-07,80.44591671080227
2002-02-08,81.37417795973322
2002-02-11,82.36792183929491
2002-02-12,82.34688339183896
2002-02-13,83.00230602519353
2002-02-14,83.21634962472947
2002-02-15,82.53356172719279
2002-02-18,82.42935173470295
2002-02-19,80.97068144192303
2002-02-20,81.40131121670422
2002-02-21,80.91093326333154
2002-02-22,81.33948944693782
2002-02-25,82.34351480995973
2002-02-26,82.35165420453336
2002-02-27,82.76202325840057
2002-02-28,82.55449411596307
2002-03-01,84.23349103291973
2002-03-04,86.23292655101672
2002-03-05,85.80955549841349
2002-03-06,86.7852348989315
2002-03-07,87.14104814454683
2002-03-08,87.4729770866101
2002-03-11,87.74849275098917
2002-03-12,87.17316350372764
2002-03-13,86.4919331860151
2002-03-14,86.64803909521987
2002-03-15,87.45198610428393
2002-03-18,87.29345557977747
2002-03-19,87.74248582682405
2002-03-20,86.67926366276919
2002-03-21,86.66780443426516
2002-03-22,86.27847368581706
2002-03-25,85.22399759764721
2002-03-26,85.4693918053458
2002-03-27,85.87633626628379
2002-03-28,86.2457243283152
2002-03-29,86.06149336519029
2002-04-01,86.0654783469397
2002-04-02,85.72285939271356
2002-04-03,85.292298972508
2002-04-04,85.30860613466557
2002-04-05,85.16815996411286
