Date,AC ASIA PACIFIC
2000-12-29,100.0
2001-01-01,99.97589962908677
2001-01-02,100.10450036633327
2001-01-03,99.84253927380124
2001-01-04,100.45370560866898
2001-01-05,101.45592363066551
2001-01-08,101.18485157219416
2001-01-09,100.0875373921985
2001-01-10,99.07895915241318
2001-01-11,96.84120869038402
2001-01-12,97.28145084683158
2001-01-15,97.41663719219973
2001-01-16,99.22969627931867
2001-01-17,99.82356547488706
2001-01-18,100.99095808340742
2001-01-19,102.25511624776816
2001-01-22,102.72472894316299
2001-01-23,102.23945221677798
2001-01-24,101.40049466703177
2001-01-25,101.91091837010636
2001-01-26,101.23148027413623
2001-01-29,101.46438978749893
2001-01-30,101.71082528878648
2001-01-31,102.68831634816426
2001-02-01,103.26974105149576
2001-02-02,102.40571061502318
2001-02-05,100.80525526381437
2001-02-06,100.48405842119992
2001-02-07,100.02068389536679
2001-02-08,99.39215198853165
2001-02-09,99.48930881092585
2001-02-12,99.57904512783789
2001-02-13,99.72385663043939
2001-02-14,99.58648258752667
2001-02-15,100.27608583961111
2001-02-16,99.90617257295996
2001-02-19,98.7694747774483
2001-02-20,99.63864617283802
2001-02-21,98.40529253199531
2001-02-22,98.31750994987334
2001-02-23,99.01176535165945
2001-02-26,99.33579223315805
2001-02-27,98.94560672374347
2001-02-28,97.99222822220345
2001-03-01,96.79670207464451
2001-03-02,94.02921246025218
2001-03-05,94.09955060715235
2001-03-06,95.6023972829558
2001-03-07,95.8757272536803
2001-03-08,95.95702963226609
2001-03-09,95.58995701972528
2001-03-12,92.75261252864492
2001-03-13,90.69107880037747
2001-03-14,89.91575029227188
2001-03-15,91.0097790599326
2001-03-16,90.77186396952708
2001-03-19,91.01640966715064
2001-03-20,90.57207314849406
2001-03-21,93.92232438193479
2001-03-22,91.84170884344445
2001-03-23,93.99563226090815
2001-03-26,96.76462919751813
2001-03-27,96.2663860148267
2001-03-28,97.2337179888417
2001-03-29,93.74741585612823
2001-03-30,92.2995339195968
2001-04-02,90.90684897309944
2001-04-03,92.05531094497562
2001-04-04,92.27333981445621
2001-04-05,93.34732731720878
2001-04-06,93.94457047045232
2001-04-09,90.93811098197011
2001-04-10,90.17658401889402
2001-04-11,92.1127409870857
2001-04-12,93.50728605139231
2001-04-13,93.26390103919165
2001-04-16,92.43611397394132
2001-04-17,92.26426536752058
2001-04-18,95.06854793852209
2001-04-19,97.22594308988202
2001-04-20,96.41697222301849
2001-04-23,96.54480615119047
2001-04-24,96.05614229752969
2001-04-25,96.5861617735949
2001-04-26,97.31440665029956
2001-04-27,96.8445223221114
2001-04-30,97.38676627507965
2001-05-01,100.39477746412348
2001-05-02,101.53484539523515
2001-05-03,102.24777592939351
2001-05-04,101.72903893166836
2001-05-07,102.25490583678085
2001-05-08,100.4393205001843
2001-05-09,99.51061997266522
2001-05-10,98.81465445703797
2001-05-11,99.04481410864285
2001-05-14,97.5559380317482
2001-05-15,97.89889678390274
2001-05-16,96.61137709375792
2001-05-17,98.46939658593122
2001-05-18,97.70173314536586
2001-05-21,99.0133935678678
2001-05-22,99.10852234135916
2001-05-23,100.3518025209785
2001-05-24,99.99170516054541
2001-05-25,99.29938810323688
2001-05-28,98.57861708708468
2001-05-29,99.42046197485178
2001-05-30,97.70076001111521
2001-05-31,97.20346905739865
2001-06-01,96.95608723323113
2001-06-04,96.94614140420894
2001-06-05,96.40903572988077
2001-06-06,96.53586109177674
2001-06-07,97.10922709796753
2001-06-08,97.34751515680595
2001-06-11,96.19915180532932
2001-06-12,94.45601208585065
2001-06-13,94.43096195622849
2001-06-14,94.33736778012025
2001-06-15,93.53861487774391
2001-06-18,92.62894134557634
2001-06-19,92.39522075575277
2001-06-20,92.11209395419205
2001-06-21,93.06530674609702
2001-06-22,93.5731622603469
2001-06-25,93.02182174027135
2001-06-26,93.14111656867118
2001-06-27,92.6360708261518
2001-06-28,91.46782580485775
2001-06-29,92.98069051042413
2001-07-02,92.60148486028125
2001-07-03,92.89122578016065
2001-07-04,92.29478488562015
2001-07-05,91.31073621474843
2001-07-06,89.59479196985178
2001-07-09,88.99373592460991
2001-07-10,89.72947418834552
2001-07-11,88.99667754446483
2001-07-12,90.31525540316514
2001-07-13,89.53400185664694
2001-07-16,89.36590703234167
2001-07-17,88.40456053502163
2001-07-18,87.52786662824799
2001-07-19,87.6357814234293
2001-07-20,87.68999935746469
2001-07-23,85.5148172349897
2001-07-24,86.17181258116797
2001-07-25,86.86812239925727
2001-07-26,86.83049641107498
2001-07-27,86.66091214126082
2001-07-30,85.44848521693037
2001-07-31,87.08922822109595
2001-08-01,88.10768303675049
2001-08-02,90.16631415054788
2001-08-03,89.44093285694146
2001-08-06,89.12358928690537
2001-08-07,89.32949238643273
2001-08-08,89.24892053317298
2001-08-09,87.36987889549619
2001-08-10,87.85028153861786
2001-08-13,86.93903209475116
2001-08-14,89.10751662468992
2001-08-15,90.03715402258128
2001-08-16,88.81867010828938
2001-08-17,88.5505563569356
2001-08-20,87.25228829209203
2001-08-21,87.9082198248249
2001-08-22,88.43703989048701
2001-08-23,87.56226622375267
2001-08-24,87.320544531613
2001-08-27,88.10667621117875
2001-08-28,87.58938554868564
2001-08-29,86.90585077287004
2001-08-30,85.86491938146207
2001-08-31,85.36238614328283
2001-09-03,83.85236720839745
2001-09-04,85.44702059803106
2001-09-05,84.04196390131132
2001-09-06,83.57323473633409
2001-09-07,83.24625127728429
2001-09-10,81.4376345812377
2001-09-11,82.54592632374568
2001-09-12,77.26868018973207
2001-09-13,77.88483748031614
2001-09-14,79.39692753021629
2001-09-17,75.8731893061752
2001-09-18,76.62818110134782
2001-09-19,78.28457461234652
2001-09-20,77.5370957055538
2001-09-21,74.92353423278935
2001-09-24,74.80306393765164
2001-09-25,75.3154195158313
2001-09-26,74.49175296881828
2001-09-27,74.15820860356666
2001-09-28,75.75752555172042
2001-10-01,76.41309592991145
2001-10-02,77.26069882915634
2001-10-03,76.26680130661424
2001-10-04,77.92595355557529
2001-10-05,78.28809144463013
2001-10-08,77.95300897957243
2001-10-09,77.0761538566665
2001-10-10,76.33522135046958
2001-10-11,78.04800578583746
2001-10-12,79.17893287890058
2001-10-15,78.6929492107381
2001-10-16,79.04203449358407
2001-10-17,79.9480590072709
2001-10-18,78.4342955049716
2001-10-19,78.38775548941621
2001-10-22,78.2624257390287
2001-10-23,79.34147710082384
2001-10-24,79.84768510115563
2001-10-25,80.27295100135451
2001-10-26,79.67762252163506
2001-10-29,78.87496655766655
2001-10-30,78.03334936035014
2001-10-31,77.23509052177599
2001-11-01,77.76835337209222
2001-11-02,77.78047121010003
2001-11-05,78.16598746653153
2001-11-06,79.18035421027618
2001-11-07,77.58036737853448
2001-11-08,78.68520920117336
2001-11-09,78.55571961122236
2001-11-12,78.16364016917126
2001-11-13,77.14960435400488
2001-11-14,77.74074897747117
2001-11-15,79.28211576208062
2001-11-16,79.58398678129133
2001-11-19,80.5374229806797
2001-11-20,80.44311382072748
2001-11-21,80.46890995706514
2001-11-22,80.27694160961187
2001-11-23,80.40802588079374
2001-11-26,81.97187226407561
2001-11-27,81.80593648475016
2001-11-28,80.18964135037209
2001-11-29,79.99939543413043
2001-11-30,80.90399528175031
2001-12-03,79.60620984643035
2001-12-04,79.65091344371422
2001-12-05,81.52490513385885
2001-12-06,82.21715814146745
2001-12-07,81.57104700927817
2001-12-10,79.83733642263671
2001-12-11,79.37902387079552
2001-12-12,80.99408010666367
2001-12-13,79.25500856198438
2001-12-14,78.5989862092386
2001-12-17,77.32846674317442
2001-12-18,77.59678684063309
2001-12-19,77.76572856383326
2001-12-20,78.27032782033677
2001-12-21,77.08841811971999
2001-12-24,77.10050807120551
2001-12-25,77.05022006194288
2001-12-26,76.55506618255643
2001-12-27,77.49703316018751
2001-12-28,78.77930900004318
2001-12-31,79.07313957407085
2002-01-01,79.0668775654546
2002-01-02,78.98873352326272
2002-01-03,79.20876663971609
2002-01-04,81.27527011002772
2002-01-07,81.72968866696733
2002-01-08,79.99050300966084
2002-01-09,79.66281678099439
2002-01-10,78.73647801838408
2002-01-11,78.21638598080321
2002-01-14,78.49441134749182
2002-01-15,77.21403917361887
2002-01-16,77.0211722867523
2002-01-17,76.75714486454298
2002-01-18,77.46522818463505
2002-01-21,77.78307516065802
2002-01-22,76.14182845665931
2002-01-23,75.88509908483951
2002-01-24,76.23106272213178
2002-01-25,76.92751964678627
2002-01-28,77.86482061667418
2002-01-29,76.82727615477228
2002-01-30,75.69198837625015
2002-01-31,76.1275934520408
2002-02-01,75.11011350455865
2002-02-04,74.814846616384
2002-02-05,73.70731746771621
2002-02-06,73.6434457879838
2002-02-07,74.25363164192382
2002-02-08,74.70895957940962
2002-02-11,75.37031739601535
2002-02-12,76.60306770713835
2002-02-13,76.87101573463012
2002-02-14,77.918658497537
2002-02-15,77.77558552368087
2002-02-18,77.92150821659092
2002-02-19,76.18901621002983
2002-02-20,75.60235695226937
2002-02-21,76.94280496893197
2002-02-22,77.01594794478399
2002-02-25,76.5729900032361
2002-02-26,76.31923485683629
2002-02-27,77.72898479747575
2002-02-28,78.19603296169268
2002-03-01,79.40595274971122
2002-03-04,82.94268419621189
2002-03-05,83.03936336631078
2002-03-06,83.56047608118773
2002-03-07,86.37594220695593
2002-03-08,86.30178446623557
2002-03-11,87.34611287260947
2002-03-12,85.5993987945702
2002-03-13,84.16454393972575
2002-03-14,85.04552693988092
2002-03-15,85.2839697111907
2002-03-18,84.08915435656203
2002-03-19,85.31607234434917
2002-03-20,84.77267416267706
2002-03-21,84.29486385692152
2002-03-22,83.13525606824227
2002-03-25,82.6253500102378
2002-03-26,82.37042433564969
2002-03-27,83.1719047166515
2002-03-28,83.79151156997689
2002-03-29,82.67302634018466
2002-04-01,82.01857242841145
2002-04-02,82.96164393959158
2002-04-03,83.88583815044717
2002-04-04,84.36828394239967
2002-04-05,84.30795228835778
2002-04-08,84.14861378280686
2002-04-09,83.13402719489069
2002-04-10,83.39993546129347
2002-04-11,82.95220312458996
2002-04-12,82.32219962554883
2002-04-15,83.24444979396411
2002-04-16,84.12984402136047
2002-04-17,85.66550396172214
2002-04-18,86.42626576361411
2002-04-19,85.87558164176872
2002-04-22,86.94231050138688
2002-04-23,87.14943651084609
2002-04-24,86.94545962977466
2002-04-25,87.09989376564444
2002-04-26,86.62705627784504
2002-04-29,85.9567105071468
2002-04-30,85.68147710434263
2002-05-01,86.35499555158798
2002-05-02,86.31853629425852
2002-05-03,86.85156744253622
