Date,ACFM EUROPE + CIS (E+C)
2003-03-06,317.35782132278877
2003-03-07,312.58405749892273
2003-03-10,305.6307827793868
2003-03-11,305.915358657393
2003-03-12,295.0986954735051
2003-03-13,308.4314883955053
2003-03-14,317.79774799662044
2003-03-17,325.69630955498747
2003-03-18,324.8788656410156
2003-03-19,328.08492499796625
2003-03-20,327.32572015443867
2003-03-21,335.9401107767612
2003-03-24,325.32469164934577
2003-03-25,329.9480502163291
2003-03-26,330.0517058630408
2003-03-27,325.433958533936
2003-03-28,325.0942740219546
2003-03-31,318.42648848895266
2003-04-01,322.4757078787304
2003-04-02,329.89173820670055
2003-04-03,331.5649512702007
2003-04-04,334.54443196683013
2003-04-07,343.4445845022093
2003-04-08,339.3893719065639
2003-04-09,339.9569884672943
2003-04-10,337.4458874639052
2003-04-11,338.39664389037256
2003-04-14,342.85892034818295
2003-04-15,348.86852848134805
2003-04-16,347.0044877264347
2003-04-17,351.22853313679553
2003-04-18,351.30937445438826
2003-04-21,349.10742768233416
2003-04-22,354.6447207349668
2003-04-23,358.973793198799
2003-04-24,355.5146359912622
2003-04-25,351.45028902093924
2003-04-28,358.9736940607844
2003-04-29,357.8483344518309
2003-04-30,361.52385791583254
2003-05-01,363.0667119968804
2003-05-02,364.10646920106734
2003-05-05,368.21269993098525
2003-05-06,375.3140371626091
2003-05-07,370.9218371689621
2003-05-08,365.46570810914227
2003-05-09,369.7478320675025
2003-05-12,371.8797542539147
2003-05-13,371.97013794691236
2003-05-14,372.1484844531634
2003-05-15,375.513571003188
2003-05-16,379.3574521323731
2003-05-19,371.5004442991676
2003-05-20,372.07281821590146
2003-05-21,370.43590394186646
2003-05-22,374.8960637051701
2003-05-23,375.7978733231583
2003-05-26,376.54061346550264
2003-05-27,379.08732748575153
2003-05-28,383.42453878677856
2003-05-29,387.24165456763
2003-05-30,384.891760567608
2003-06-02,391.00167863608374
2003-06-03,388.3636947080833
2003-06-04,390.76980338440757
2003-06-05,393.10901433965074
2003-06-06,397.42419365555827
2003-06-09,394.4599032437128
2003-06-10,393.605433687851
2003-06-11,401.58002548835555
2003-06-12,403.7464421626079
2003-06-13,400.48663385957514
2003-06-16,408.6718297187722
2003-06-17,411.8150897281987
2003-06-18,410.057763114261
2003-06-19,403.453708257159
2003-06-20,404.3013802470502
2003-06-23,394.7864352544804
2003-06-24,392.63590285144664
2003-06-25,395.6009136966907
2003-06-26,391.2093683295611
2003-06-27,391.0931636558321
2003-06-30,388.228758611565
2003-07-01,384.2509267934123
2003-07-02,389.2746372922978
2003-07-03,391.4416759235829
2003-07-04,389.54505283036
2003-07-07,393.70878154075444
2003-07-08,391.5250545215599
2003-07-09,389.1050680807487
2003-07-10,386.06448771821783
2003-07-11,389.2045278294525
2003-07-14,394.30164966130826
2003-07-15,389.5391979744509
2003-07-16,386.18231902091645
2003-07-17,381.4948199586898
2003-07-18,383.2455601686032
2003-07-21,382.92063816355505
2003-07-22,385.89931677785785
2003-07-23,388.39801803192654
2003-07-24,396.1366962417607
2003-07-25,395.14045419014815
2003-07-28,398.2698986398958
2003-07-29,396.8306470282785
2003-07-30,395.12664387325987
2003-07-31,394.90585500213155
2003-08-01,390.45219818886306
2003-08-04,390.6805452778844
2003-08-05,393.5894214931463
2003-08-06,389.28027745513066
2003-08-07,391.0909622086156
2003-08-08,392.2797198372753
2003-08-11,393.73286188341183
2003-08-12,395.15151430891683
2003-08-13,396.5981139889618
2003-08-14,400.4924208854136
2003-08-15,400.99101556217136
2003-08-18,401.58592733369676
2003-08-19,399.635559582079
2003-08-20,399.39127701248145
2003-08-21,397.72937016355894
2003-08-22,395.5231076330619
2003-08-25,393.86870336575197
2003-08-26,389.44286133060524
2003-08-27,392.8272163697282
2003-08-28,394.66334602699226
2003-08-29,393.90457338073554
2003-09-01,398.4300225419921
2003-09-02,395.91054935945294
2003-09-03,401.19832384738186
2003-09-04,402.97989276962124
2003-09-05,405.3259543265462
2003-09-08,409.80874217660323
2003-09-09,407.93486936074925
2003-09-10,405.0571520321791
2003-09-11,405.65108726208837
2003-09-12,407.01913513018576
2003-09-15,408.4328732324658
2003-09-16,408.92255615754596
2003-09-17,412.0205713011673
2003-09-18,415.9950501010494
2003-09-19,415.10146109888905
2003-09-22,412.2987032684464
2003-09-23,411.24080127827864
2003-09-24,410.85892410085813
2003-09-25,409.57858955678887
2003-09-26,405.41914769993275
2003-09-29,405.33547138102597
2003-09-30,401.98566163368605
2003-10-01,410.2924047589054
2003-10-02,411.6038206507695
2003-10-03,419.51891264305544
2003-10-06,419.3905434510446
2003-10-07,419.80804303294684
2003-10-08,420.5217469437043
2003-10-09,425.52808835116997
2003-10-10,426.1046072255509
2003-10-13,429.0572404715349
2003-10-14,428.2072414673277
2003-10-15,430.1130897982177
2003-10-16,430.5851134080386
2003-10-17,427.62905177898136
2003-10-20,428.99745370767073
2003-10-21,429.90306999850185
2003-10-22,426.13965043116673
2003-10-23,422.84973391247803
2003-10-24,423.7488020646629
2003-10-27,425.1613340503934
2003-10-28,426.6278071211589
2003-10-29,428.1614974506473
2003-10-30,430.76589980573203
2003-10-31,428.4937958356863
2003-11-03,430.40942579571646
2003-11-04,429.4497250962063
2003-11-05,426.41990376868426
2003-11-06,426.4983627986277
2003-11-07,432.19315893665237
2003-11-10,429.6818367479694
2003-11-11,428.44079063288285
2003-11-12,433.9655520807271
2003-11-13,437.92389691397227
2003-11-14,442.2916102560387
2003-11-17,434.7930742571367
2003-11-18,438.24760338027846
2003-11-19,436.46568250257326
2003-11-20,435.44074602726835
2003-11-21,437.30877693304626
2003-11-24,440.21290170858816
2003-11-25,440.99411765101064
2003-11-26,444.09052151369747
2003-11-27,445.29765806721826
2003-11-28,446.4512056838393
2003-12-01,452.6653700716098
2003-12-02,454.7416249387499
2003-12-03,458.1658487921852
2003-12-04,455.69062581784857
2003-12-05,455.40299979168407
2003-12-08,456.3222709367746
2003-12-09,459.2577701612792
2003-12-10,456.9125288634523
2003-12-11,456.29786625006716
2003-12-12,460.0993673615855
2003-12-15,462.12894804744934
2003-12-16,461.4257629749976
2003-12-17,463.6052050033943
2003-12-18,467.8970919337866
2003-12-19,468.4684617794194
2003-12-22,469.1658044495017
2003-12-23,471.4371656828751
2003-12-24,473.6589677549948
2003-12-25,473.6195751208838
2003-12-26,473.63954553860077
2003-12-29,476.308016957531
2003-12-30,479.73362409473003
2003-12-31,483.67823215818817
2004-01-01,483.67823215818817
2004-01-02,487.9004777049453
2004-01-05,493.77721042308747
2004-01-06,496.50375708166837
2004-01-07,491.98003580570685
2004-01-08,497.82703033853295
2004-01-09,499.8316283798448
2004-01-12,497.463272475779
2004-01-13,497.61408948049166
2004-01-14,498.00484171144296
2004-01-15,495.0088530812198
2004-01-16,491.92461424614083
2004-01-19,492.33487734881203
2004-01-20,497.6529700671463
2004-01-21,502.34030503228325
2004-01-22,505.7816963799096
2004-01-23,504.14280384421687
2004-01-26,497.7980310106999
2004-01-27,500.27572476813674
2004-01-28,502.0987815093482
2004-01-29,489.80799454982997
2004-01-30,489.0109140691025
2004-02-02,490.49827914469853
2004-02-03,493.9261282336229
2004-02-04,491.20895623982847
2004-02-05,493.50242462229414
2004-02-06,500.2875329232208
2004-02-09,505.30010917185496
2004-02-10,506.12670964004286
2004-02-11,506.45501033010015
2004-02-12,511.6519580028271
2004-02-13,509.2178828531529
2004-02-16,510.4973757010462
2004-02-17,516.6436401798603
2004-02-18,516.7243392473862
2004-02-19,517.464666569046
2004-02-20,510.30808176288684
2004-02-23,510.6614410135957
2004-02-24,509.91713197071965
2004-02-25,507.7499331851735
2004-02-26,503.3874869666949
2004-02-27,503.2220839203234
2004-03-01,509.3652412480655
2004-03-02,506.27881817084557
2004-03-03,498.1539103444631
2004-03-04,503.09106581041067
2004-03-05,510.5911165967549
2004-03-08,509.95555049689716
2004-03-09,506.98391050372425
2004-03-10,498.92861366244193
2004-03-11,486.7249416535814
2004-03-12,485.5213605677691
2004-03-15,477.86932822948853
2004-03-16,484.83906762669073
2004-03-17,486.90352931710976
2004-03-18,486.1712517287417
2004-03-19,486.9403684485512
2004-03-22,479.07005742444113
2004-03-23,477.7756435742124
2004-03-24,473.44006921929997
2004-03-25,478.0418358208526
2004-03-26,476.0282969073925
2004-03-29,483.5293545964965
2004-03-30,484.6272027226243
2004-03-31,487.7453522721416
2004-04-01,496.4044913526271
2004-04-02,496.33110462984286
2004-04-05,494.1315209379202
2004-04-06,493.421201082265
2004-04-07,497.0452721010585
2004-04-08,496.8171839637814
2004-04-09,496.8491088745406
2004-04-12,495.9960398342096
2004-04-13,493.2199701286259
2004-04-14,486.3846638675471
2004-04-15,486.6174803453682
2004-04-16,493.534208712139
2004-04-19,494.523944035237
2004-04-20,493.1248057827155
2004-04-21,486.64983190459543
2004-04-22,488.96257117358607
2004-04-23,489.3114529738668
2004-04-26,492.3650699369629
2004-04-27,494.01190016263126
2004-04-28,484.92967786131396
2004-04-29,484.9341245214998
2004-04-30,482.6547664075447
2004-05-03,484.29069392558785
2004-05-04,491.7584835271885
2004-05-05,495.9911928574299
2004-05-06,487.45400290949976
2004-05-07,480.8910749981623
2004-05-10,466.3767836093613
2004-05-11,469.4559852349992
2004-05-12,468.4570320303296
2004-05-13,470.956115682568
2004-05-14,469.0138333218278
2004-05-17,467.95376311738914
2004-05-18,469.97124255143336
2004-05-19,480.72988612003326
2004-05-20,473.58442462446857
2004-05-21,476.6052789334992
2004-05-24,477.66758485856104
2004-05-25,480.42314140511024
2004-05-26,484.21025764293813
2004-05-27,493.47337263167515
2004-05-28,489.3862919109073
2004-05-31,490.27787052525565
2004-06-01,487.1767493736052
2004-06-02,491.4062577251153
2004-06-03,492.15338539844066
2004-06-04,495.433030242184
2004-06-07,501.7790303856228
2004-06-08,501.30422830774313
2004-06-09,494.4774843606956
2004-06-10,495.27205483642916
2004-06-11,491.4697688335694
2004-06-14,487.3847322606223
2004-06-15,490.75905902910495
2004-06-16,492.90651987231985
2004-06-17,495.04777254292975
2004-06-18,499.3966389292497
2004-06-21,497.74416178195065
2004-06-22,492.31358985518824
2004-06-23,494.03877114782017
2004-06-24,499.6607182812565
2004-06-25,497.9235530666715
2004-06-28,503.1828060218045
2004-06-29,497.79522584147173
2004-06-30,496.40083688174025
2004-07-01,494.5104287403864
2004-07-02,496.8087242478818
2004-07-05,495.4437157835619
2004-07-06,493.03763583710145
2004-07-07,496.07992209155117
2004-07-08,499.2676908273211
2004-07-09,498.5210798544186
2004-07-12,497.0036888927026
2004-07-13,494.47711167368885
2004-07-14,496.40484420276186
2004-07-15,490.415606526914
2004-07-16,494.34676066763365
2004-07-19,491.07945198886887
2004-07-20,490.2737114003319
2004-07-21,488.9584438002534
2004-07-22,483.1445466831787
2004-07-23,478.5614428618919
2004-07-26,475.5097546410975
2004-07-27,476.3560314340633
2004-07-28,476.5906962945139
2004-07-29,483.471139769185
2004-07-30,483.070153274541
2004-08-02,482.46957257962885
2004-08-03,485.053072541598
2004-08-04,481.34404610098727
2004-08-05,481.9086826008213
2004-08-06,479.35918842846576
2004-08-09,475.4973561963697
2004-08-10,480.573917638937
2004-08-11,473.5057799026036
2004-08-12,473.57713452169054
2004-08-13,476.6399236954405
2004-08-16,480.8841657162098
2004-08-17,480.9444144317199
2004-08-18,479.81782577931966
2004-08-19,483.2444072210452
2004-08-20,480.89803164405794
2004-08-23,482.6329527403633
2004-08-24,478.75316074932357
2004-08-25,479.33348838124425
2004-08-26,483.13776278314367
2004-08-27,484.8911932403146
2004-08-30,484.3455545957257
2004-08-31,484.1284269608191
2004-09-01,488.1707144187794
2004-09-02,489.31097480350616
2004-09-03,489.1397059248988
2004-09-06,491.79769014344095
2004-09-07,491.3251116191998
2004-09-08,493.03655116963074
2004-09-09,491.6645963557582
2004-09-10,498.4377377362066
2004-09-13,500.55778169039945
2004-09-14,500.5498186268752
2004-09-15,494.2413108932324
2004-09-16,495.9427466791526
2004-09-17,499.702622366058
2004-09-20,497.25882053666516
2004-09-21,504.1589174657613
2004-09-22,500.6231346076794
2004-09-23,499.4229054993785
2004-09-24,499.6107621623228
2004-09-27,497.6205234824415
2004-09-28,500.70303804406393
2004-09-29,502.635870910336
2004-09-30,503.2967645637677
2004-10-01,511.28934365206095
2004-10-04,510.7400366258891
2004-10-05,513.3199762490626
2004-10-06,512.9057054968209
2004-10-07,511.94857941727696
2004-10-08,515.0183080295526
2004-10-11,513.4088828249643
2004-10-12,506.12713997856434
2004-10-13,506.03290319843296
2004-10-14,507.64568048799714
2004-10-15,510.21835440127074
2004-10-18,510.4051170619487
2004-10-19,515.4694017702628
2004-10-20,513.77642796846
2004-10-21,516.8227118335714
2004-10-22,517.3263868826904
2004-10-25,514.4459979496971
2004-10-26,515.8765621669079
2004-10-27,522.1803414756125
2004-10-28,524.0840896941864
2004-10-29,522.0849049383861
2004-11-01,527.426997543529
2004-11-02,530.3723244925831
2004-11-03,536.2455052589012
2004-11-04,538.1609781488573
2004-11-05,542.4513423682026
2004-11-08,543.4289774395726
2004-11-09,541.6304441120612
2004-11-10,542.9722567988038
2004-11-11,547.080524447043
2004-11-12,550.4306856152629
2004-11-15,550.1695091842641
2004-11-16,548.140425244773
2004-11-17,555.1348660971496
2004-11-18,553.8391784644186
2004-11-19,551.9872647895577
2004-11-22,548.5169641025547
2004-11-23,551.1008027264083
2004-11-24,553.6843480660049
2004-11-25,560.9644720082641
2004-11-26,560.9042456874998
2004-11-29,561.3308299583844
2004-11-30,558.9665920121954
2004-12-01,566.0506809196689
2004-12-02,566.9189050310628
2004-12-03,569.6415704272831
2004-12-06,569.4993149715905
2004-12-07,571.6527280259351
2004-12-08,563.5034536631222
2004-12-09,558.8058910837275
2004-12-10,559.5054989316131
2004-12-13,566.9319491986768
2004-12-14,567.165287784269
2004-12-15,572.6751851882243
2004-12-16,568.9998452552874
2004-12-17,563.0609592295385
2004-12-20,572.1422112629609
2004-12-21,569.2972369613951
2004-12-22,573.000144506058
2004-12-23,578.0719623732755
2004-12-24,580.301732064573
2004-12-27,582.9815902159853
2004-12-28,582.6932325211317
2004-12-29,581.8561678812523
2004-12-30,583.7374481456276
2004-12-31,582.3488268042288
2005-01-03,580.1354580166523
2005-01-04,575.0620327366217
2005-01-05,570.5162368911009
2005-01-06,568.8346860016933
2005-01-07,567.1987990582817
2005-01-10,569.0572371085128
2005-01-11,567.1709339770224
2005-01-12,568.3688068774114
2005-01-13,566.9006196851888
2005-01-14,565.0746963420381
2005-01-17,566.9152407671163
2005-01-18,564.6551822292142
2005-01-19,565.9822638705211
2005-01-20,560.0152451802353
2005-01-21,561.4671957811047
2005-01-24,563.1802269522319
2005-01-25,563.2648953095169
2005-01-26,568.4926161693497
2005-01-27,569.6243919180907
2005-01-28,566.3141937049108
2005-01-31,571.2378701280228
2005-02-01,574.5321551238944
2005-02-02,577.3502313859676
2005-02-03,573.4870533914305
2005-02-04,578.4908085675376
2005-02-07,576.7376921678499
2005-02-08,574.8526208909884
2005-02-09,575.1173323569512
2005-02-10,579.1697836445802
2005-02-11,583.7509983599992
2005-02-14,588.6278640656532
2005-02-15,591.2814965487233
2005-02-16,588.9645813986922
2005-02-17,593.0690362656719
2005-02-18,593.9628964498266
2005-02-21,593.8629544270271
2005-02-22,596.4390765882789
2005-02-23,592.206774232686
2005-02-24,592.5344134161294
2005-02-25,598.8054588920628
2005-02-28,600.4765494797145
2005-03-01,600.9654509314233
2005-03-02,597.5269699345876
2005-03-03,598.2243419948607
2005-03-04,607.727420545428
2005-03-07,604.9313112687047
2005-03-08,608.5630785968103
2005-03-09,605.9847609573227
2005-03-10,603.0093924930405
2005-03-11,606.5600921290625
2005-03-14,601.5419281387933
2005-03-15,603.7908420649786
2005-03-16,600.8860499369965
2005-03-17,598.6966184758656
2005-03-18,596.0271545970285
2005-03-21,589.8904327709854
2005-03-22,592.3603013571591
2005-03-23,581.9744840386614
2005-03-24,583.3656080964021
2005-03-25,583.4540040879383
2005-03-28,580.2882013364646
2005-03-29,582.5753370483368
2005-03-30,583.1400642139379
2005-03-31,584.8423889929833
2005-04-01,586.0447620276827
2005-04-04,577.5558366526668
2005-04-05,583.2481534700628
2005-04-06,586.1345869342455
2005-04-07,590.4700711040957
2005-04-08,589.1962830913525
2005-04-11,592.9566176544894
2005-04-12,587.495361621598
2005-04-13,590.8618827575884
2005-04-14,585.5173329312184
2005-04-15,582.0579091255757
2005-04-18,575.6938863849051
2005-04-19,580.5628823489836
2005-04-20,579.0418755223325
2005-04-21,580.292370615969
2005-04-22,583.9085973095043
2005-04-25,582.2419352441275
2005-04-26,579.3689660240906
2005-04-27,572.2153386499286
2005-04-28,569.8345506279837
2005-04-29,570.8607419618584
2005-05-02,569.6628994810499
2005-05-03,574.4325771401394
2005-05-04,580.9589997960907
2005-05-05,583.647294396624
2005-05-06,582.1088464757607
2005-05-09,579.1023966314377
2005-05-10,577.2771326998503
2005-05-11,573.4614761199385
2005-05-12,572.3773768636685
2005-05-13,569.603849083354
2005-05-16,565.9709812120635
2005-05-17,567.1640378205035
2005-05-18,574.455772584166
2005-05-19,576.3270853114279
2005-05-20,573.5669018856114
2005-05-23,577.7223975375396
2005-05-24,577.6087228094556
2005-05-25,577.5992689637249
2005-05-26,578.2671917051999
2005-05-27,579.0195449361557
2005-05-30,578.7891953138918
2005-05-31,572.7391664985819
2005-06-01,576.7527557030522
2005-06-02,577.7323560190815
2005-06-03,575.9701937298516
2005-06-06,574.6080593935375
2005-06-07,580.8627516927901
2005-06-08,582.2442361695706
2005-06-09,576.0539511593074
2005-06-10,576.3031530046406
2005-06-13,574.5003793172832
2005-06-14,575.7718652718644
2005-06-15,576.5250671891612
2005-06-16,578.3358943886042
2005-06-17,586.148025736079
2005-06-20,581.9272056149213
2005-06-21,584.7518444581565
2005-06-22,585.4487404560001
2005-06-23,584.0169077393022
2005-06-24,580.9344092041897
2005-06-27,578.8070840521012
2005-06-28,579.9338790293019
2005-06-29,581.2496919416642
2005-06-30,581.2659104991434
2005-07-01,579.3875875100721
2005-07-04,578.0190959773801
2005-07-05,576.759981280968
2005-07-06,581.3517783625236
2005-07-07,571.901673732175
2005-07-08,578.9259904751909
2005-07-11,588.2931358362935
2005-07-12,592.3384407216736
2005-07-13,590.787448917242
2005-07-14,594.1705286679351
2005-07-15,590.1266267551895
2005-07-18,589.4018961986204
2005-07-19,588.5559604466969
2005-07-20,588.4630143632609
2005-07-21,594.2588093075693
2005-07-22,594.5152755171025
2005-07-25,594.7459615258066
2005-07-26,592.975841453311
2005-07-27,595.5718687367814
2005-07-28,600.9694582492338
2005-07-29,603.6108244684535
2005-08-01,607.1649811872131
2005-08-02,612.0556046048534
2005-08-03,616.8555964850768
2005-08-04,614.8511105809428
2005-08-05,611.0637611873623
2005-08-08,616.5083493460567
2005-08-09,619.3526459119532
2005-08-10,626.8776370492818
2005-08-11,627.6623133972752
2005-08-12,625.6515743197189
2005-08-15,622.2191930632979
2005-08-16,619.0117500079774
2005-08-17,616.7604810728814
2005-08-18,608.5271654869894
2005-08-19,612.9228597602558
2005-08-22,617.6902158902254
2005-08-23,612.653247451726
2005-08-24,612.2796592558262
2005-08-25,609.9193829060097
2005-08-26,607.98244516257
2005-08-29,606.8230039022516
2005-08-30,602.874473683983
2005-08-31,613.1172546029056
2005-09-01,625.9406099895434
2005-09-02,629.7246606432037
2005-09-05,631.6099926397584
2005-09-06,634.7669581488866
2005-09-07,634.9569293925572
2005-09-08,632.651105233464
2005-09-09,635.802781846172
2005-09-12,629.8894414290181
2005-09-13,625.1710221136124
2005-09-14,628.7976322763435
2005-09-15,625.1774876597517
2005-09-16,629.111947747434
2005-09-19,627.4811199533916
2005-09-20,629.3081245448749
2005-09-21,625.9351897242665
2005-09-22,619.79708272025
2005-09-23,618.6333920963685
2005-09-26,624.108607478683
2005-09-27,621.0708002242937
2005-09-28,626.5731443101179
2005-09-29,624.6855321399436
2005-09-30,629.1812963333072
2005-10-03,626.9168268187489
2005-10-04,630.0659397895502
2005-10-05,623.9321920182987
2005-10-06,623.9132109637317
2005-10-07,620.269711388346
2005-10-10,618.5381302681764
2005-10-11,617.6409125093161
2005-10-12,614.4409507818152
2005-10-13,603.2051786926683
2005-10-14,610.8244895298619
2005-10-17,608.8015676147733
2005-10-18,602.5404247576929
2005-10-19,594.9575486285185
2005-10-20,597.3951346176214
2005-10-21,596.5480209050535
2005-10-24,601.8382654331343
2005-10-25,605.8881274259963
2005-10-26,607.270681742878
2005-10-27,602.5978679414284
2005-10-28,601.6075160439476
2005-10-31,609.8077015985169
2005-11-01,610.7680569830859
2005-11-02,617.2547403889643
2005-11-03,623.4855360478647
2005-11-04,613.0285357177091
2005-11-07,614.3372172653619
2005-11-08,612.717412454995
2005-11-09,611.0378076592324
2005-11-10,611.6659714414142
2005-11-11,615.7065654633316
2005-11-14,615.7203708735169
2005-11-15,612.2608132440873
2005-11-16,607.3279413477297
2005-11-17,613.5941252799782
2005-11-18,616.4123688229826
2005-11-21,620.0081839687712
2005-11-22,619.232178951521
2005-11-23,626.0233723647048
2005-11-24,624.6185847517692
2005-11-25,623.5911950763877
2005-11-28,622.5942900658168
2005-11-29,622.3526881043255
2005-11-30,620.5509019165582
2005-12-01,626.6073117954621
2005-12-02,630.3919657156405
2005-12-05,631.5742840611231
2005-12-06,635.7475555056012
2005-12-07,632.2118139245686
2005-12-08,638.1980625924765
2005-12-09,638.142547489266
2005-12-12,644.4577379592566
2005-12-13,644.1724773240359
2005-12-14,647.5835990116703
2005-12-15,641.6408312281305
2005-12-16,649.0295478186953
2005-12-19,647.6906305136673
2005-12-20,644.3406476971661
2005-12-21,643.618385717809
2005-12-22,645.069896452673
2005-12-23,645.310718434077
2005-12-26,645.3268526780422
2005-12-27,646.7501394408309
2005-12-28,648.6521518727244
2005-12-29,648.4867565614161
