Date,AC ASIA ex JAPAN WITH PARTIAL A SHARES
2017-05-10,2992.9417713815033
2017-05-11,3013.32196180248
2017-05-12,3011.1415015388898
2017-05-15,3029.4954557347924
2017-05-16,3042.6646125213356
2017-05-17,3031.799569581179
2017-05-18,3010.785840855661
2017-05-19,3021.859933647615
2017-05-22,3050.359167028242
2017-05-23,3041.040212300525
2017-05-24,3041.374788157908
2017-05-25,3075.2484314880453
2017-05-26,3080.768592510893
2017-05-29,3081.770929666556
2017-05-30,3074.264970971818
2017-05-31,3069.329319371351
2017-06-01,3080.330717084278
2017-06-02,3100.111869607123
2017-06-05,3109.8952950679377
2017-06-06,3110.634408551579
2017-06-07,3112.0850485715655
2017-06-08,3132.057897604503
2017-06-09,3127.8076703949146
2017-06-12,3096.6760695958333
2017-06-13,3104.9634296595373
2017-06-14,3109.1969733196615
2017-06-15,3085.9484778484325
2017-06-16,3082.580924679831
2017-06-19,3116.3064699022066
2017-06-20,3117.3746505607382
2017-06-21,3107.8628768342373
2017-06-22,3119.488696054307
2017-06-23,3122.8699764565254
2017-06-26,3146.8837679782387
2017-06-27,3140.775255602213
2017-06-28,3121.278605256166
2017-06-29,3135.1695073384094
2017-06-30,3119.3618938431773
2017-07-03,3127.8066251150835
2017-07-04,3097.2391850046147
2017-07-05,3117.8695234045076
2017-07-06,3110.1073771222304
2017-07-07,3100.1952424347587
2017-07-10,3115.0535396613986
2017-07-11,3144.814621667725
2017-07-12,3165.1011802755306
2017-07-13,3201.3002315368776
2017-07-14,3212.82980008501
2017-07-17,3223.082015127774
2017-07-18,3234.013296259551
2017-07-19,3253.208304293325
2017-07-20,3250.264227677366
2017-07-21,3256.44264315382
2017-07-24,3273.565704550625
2017-07-25,3266.5024631177594
2017-07-26,3268.862571635171
2017-07-27,3291.8997837208394
2017-07-28,3268.068583043254
2017-07-31,3286.001560987184
2017-08-01,3294.960636514591
2017-08-02,3300.313759709008
2017-08-03,3279.378603840639
2017-08-04,3290.8866950994493
2017-08-07,3307.720899588647
2017-08-08,3318.7181939662264
2017-08-09,3295.761553568386
2017-08-10,3254.2101677434557
2017-08-11,3205.4947242946423
2017-08-14,3236.9495014908953
2017-08-15,3237.7274245411663
2017-08-16,3254.750796311939
2017-08-17,3266.8341733176408
2017-08-18,3249.830082822149
2017-08-21,3257.0770063945083
2017-08-22,3283.4858859395927
2017-08-23,3291.3019886069183
2017-08-24,3307.089133115875
2017-08-25,3315.216088216132
2017-08-28,3314.9955307157716
2017-08-29,3301.6190586157413
2017-08-30,3331.213519536876
2017-08-31,3331.7601812602466
2017-09-01,3337.566764139478
2017-09-04,3313.020328722699
2017-09-05,3317.917663941662
2017-09-06,3307.2427348338897
2017-09-07,3327.7336789097462
2017-09-08,3339.901079357783
2017-09-11,3361.2599479331775
2017-09-12,3375.47323581559
2017-09-13,3374.3976046310063
2017-09-14,3372.8227897126635
2017-09-15,3378.894467363441
2017-09-18,3423.9779728885414
2017-09-19,3412.360540724709
2017-09-20,3417.8304270725052
2017-09-21,3409.2526721107315
2017-09-22,3383.542955581414
2017-09-25,3337.738631135051
2017-09-26,3319.0244320304364
2017-09-27,3327.4226077337503
2017-09-28,3305.2152212705937
2017-09-29,3329.38102182699
2017-10-02,3338.231853774413
2017-10-03,3375.301233659095
2017-10-04,3389.065384838171
2017-10-05,3391.739633165497
2017-10-06,3405.0949685788164
2017-10-09,3401.685940148451
2017-10-10,3433.3505592514657
2017-10-11,3442.839987684938
2017-10-12,3458.3952546790724
2017-10-13,3467.3293411800832
2017-10-16,3489.63298122098
2017-10-17,3478.2216404108945
2017-10-18,3481.4892207034013
2017-10-19,3443.539690729108
2017-10-20,3463.277367976474
2017-10-23,3457.1865536288424
2017-10-24,3448.8524211027548
2017-10-25,3456.492093613846
2017-10-26,3445.3741724808524
2017-10-27,3452.9124840094073
2017-10-30,3466.9094895232492
2017-10-31,3484.886173267011
2017-11-01,3522.0430470156216
2017-11-02,3515.049373367042
2017-11-03,3522.477005831015
2017-11-06,3528.461937821167
2017-11-07,3548.5286746242314
2017-11-08,3541.2583119907486
2017-11-09,3547.319603923962
2017-11-10,3538.4968599419594
2017-11-13,3530.8860466052483
2017-11-14,3520.618488465394
2017-11-15,3497.56202282269
2017-11-16,3528.7889413718804
2017-11-17,3553.9905844839213
2017-11-20,3553.634329831895
2017-11-21,3598.0414047558224
2017-11-22,3618.153179048671
2017-11-23,3605.047066921723
2017-11-24,3613.892485099012
2017-11-27,3575.595791930528
2017-11-28,3579.2061673760268
2017-11-29,3567.597896776271
2017-11-30,3504.177194944172
2017-12-01,3493.884455510915
2017-12-04,3502.4841179085465
2017-12-05,3486.102946750726
2017-12-06,3431.538155316969
2017-12-07,3440.3727412598178
2017-12-08,3478.2089953622576
2017-12-11,3508.4087120148833
2017-12-12,3486.127332449979
2017-12-13,3507.4630652630735
2017-12-14,3511.239366111429
2017-12-15,3496.0440665372594
2017-12-18,3511.359309821741
2017-12-19,3524.8979402579544
2017-12-20,3522.203796917883
2017-12-21,3523.4056612695817
2017-12-22,3548.6689924968314
2017-12-25,3548.7004349624967
2017-12-26,3537.6931191527033
2017-12-27,3553.9422378406243
2017-12-28,3585.299504171423
2017-12-29,3599.668514212673
2018-01-01,3596.657737304039
2018-01-02,3659.2727941918697
2018-01-03,3679.0120506338417
2018-01-04,3698.424500723523
2018-01-05,3725.6582744725924
2018-01-08,3746.8233225717813
2018-01-09,3746.843090387259
2018-01-10,3728.9252572717883
2018-01-11,3719.3187392137015
2018-01-12,3752.340983109529
2018-01-15,3754.9753600689287
2018-01-16,3780.5749044935055
2018-01-17,3785.230911801305
2018-01-18,3791.7652452365887
2018-01-19,3817.1158556058535
2018-01-22,3831.2684530096885
2018-01-23,3884.5255006526872
2018-01-24,3882.3511817801927
2018-01-25,3886.1062940115226
2018-01-26,3919.9774269764994
2018-01-29,3915.0118328881103
2018-01-30,3854.7763616314824
2018-01-31,3874.5518926174673
2018-02-01,3845.286864348548
2018-02-02,3807.6935494040936
2018-02-05,3747.4380731379365
2018-02-06,3619.745079856865
2018-02-07,3598.7659696309365
2018-02-08,3592.6455865043804
2018-02-09,3516.7644729686863
2018-02-12,3544.1161859573617
2018-02-13,3581.5243737986075
2018-02-14,3635.5979184287676
2018-02-15,3675.000695514667
2018-02-16,3666.237681063007
2018-02-19,3678.1977656268973
2018-02-20,3661.7104170578955
2018-02-21,3707.91891375525
2018-02-22,3670.5795744555126
2018-02-23,3722.114022509107
2018-02-26,3744.660884274492
2018-02-27,3721.9815729135626
2018-02-28,3680.073281911328
2018-03-01,3680.16759641083
2018-03-02,3643.441025646298
2018-03-05,3600.4715462969098
2018-03-06,3659.294457173813
2018-03-07,3642.550981696761
2018-03-08,3680.162962457907
2018-03-09,3709.5941600643305
2018-03-12,3771.026834513683
2018-03-13,3776.2738321641323
2018-03-14,3769.6585358578222
2018-03-15,3776.6889930320194
2018-03-16,3770.1040288184513
2018-03-19,3743.1361432064314
2018-03-20,3759.697162458092
2018-03-21,3745.604732498107
2018-03-22,3708.6302870233344
2018-03-23,3617.2034122547125
2018-03-26,3651.9650107032157
2018-03-27,3673.6609454870163
2018-03-28,3601.774766444579
2018-03-29,3619.6764066659466
2018-03-30,3625.592020066453
2018-04-02,3624.8231561399602
2018-04-03,3624.197611727841
2018-04-04,3571.3842837962407
2018-04-05,3595.5078226840974
2018-04-06,3596.0504198191848
2018-04-09,3627.9283657583874
2018-04-10,3670.768042882684
2018-04-11,3675.73966770836
2018-04-12,3665.63060932451
2018-04-13,3656.829707883063
2018-04-16,3632.4944986780765
2018-04-17,3616.9680181155895
2018-04-18,3644.0925402361704
2018-04-19,3681.788665491745
2018-04-20,3633.994255260607
2018-04-23,3606.3469037020923
2018-04-24,3606.9150810188
2018-04-25,3570.74971753878
2018-04-26,3568.401202638843
2018-04-27,3605.509204065733
2018-04-30,3649.6843039230985
2018-05-01,3650.8491734339054
2018-05-02,3628.9612670616225
2018-05-03,3598.0037895275923
2018-05-04,3577.7345054686225
2018-05-07,3594.071050746573
2018-05-08,3618.840607787797
2018-05-09,3615.9104106187815
2018-05-10,3641.7591519730145
2018-05-11,3670.9829118432003
2018-05-14,3695.6370304169777
2018-05-15,3653.6101553644507
2018-05-16,3654.4963856078184
2018-05-17,3634.5985954293114
2018-05-18,3631.152556206443
2018-05-21,3636.828805147486
2018-05-22,3638.4103151345485
2018-05-23,3614.0809534984573
2018-05-24,3626.566631613688
2018-05-25,3636.7253748781486
2018-05-28,3654.7751209990715
2018-05-29,3623.8858726533545
2018-05-30,3569.55928593211
2018-05-31,3604.913859823831
2018-06-01,3626.497105143269
2018-06-04,3675.880252640633
2018-06-05,3686.88723020172
2018-06-06,3708.476089913668
2018-06-07,3724.2421553953236
2018-06-08,3674.262418432163
2018-06-11,3685.80379703099
2018-06-12,3692.3843355968665
2018-06-13,3670.944990986402
2018-06-14,3635.3699273200577
2018-06-15,3611.9105497447026
2018-06-18,3594.3739898051526
2018-06-19,3510.592524963571
2018-06-20,3534.059691249527
2018-06-21,3493.394957383481
2018-06-22,3507.302487562629
2018-06-25,3451.6801759986092
2018-06-26,3442.133917289939
2018-06-27,3388.9631421257436
2018-06-28,3370.6500198809217
2018-06-29,3430.6840297141657
2018-07-02,3405.9708891317737
2018-07-03,3384.5230515848443
2018-07-04,3372.6222276472836
2018-07-05,3361.2192893597944
2018-07-06,3377.88389061399
2018-07-09,3430.9568486994926
2018-07-10,3435.7164288067074
2018-07-11,3400.344671584526
2018-07-12,3420.6693473396012
2018-07-13,3439.7392068065706
2018-07-16,3425.1744394663415
2018-07-17,3416.4414563181463
2018-07-18,3412.17662753669
2018-07-19,3394.0838470250865
2018-07-20,3416.414113826597
2018-07-23,3420.4663932418443
2018-07-24,3443.561558921686
2018-07-25,3474.4116722252393
2018-07-26,3474.6663022949447
2018-07-27,3479.0246273043654
2018-07-30,3465.347366663513
2018-07-31,3458.792392497598
2018-08-01,3453.97548992116
2018-08-02,3390.7401286645254
2018-08-03,3393.225729634358
2018-08-06,3397.626246188726
2018-08-07,3429.992411349505
2018-08-08,3442.248774116183
2018-08-09,3456.8151964338085
2018-08-10,3428.3229375156006
2018-08-13,3364.4004269219213
2018-08-14,3350.820208661168
2018-08-15,3309.005921839982
2018-08-16,3291.4482360475963
2018-08-17,3308.8350280830864
2018-08-20,3344.4179899412675
2018-08-21,3377.2038503287235
2018-08-22,3392.196637645437
2018-08-23,3387.835949761105
2018-08-24,3383.003612637021
2018-08-27,3438.550508264232
2018-08-28,3451.215849634442
2018-08-29,3458.770632106234
2018-08-30,3438.4298522018717
2018-08-31,3422.3609947176074
2018-09-03,3398.219632285834
2018-09-04,3398.3545905193755
2018-09-05,3330.521984006162
2018-09-06,3307.8362443273895
2018-09-07,3310.9067588949965
2018-09-10,3268.170657698723
2018-09-11,3247.950180632662
2018-09-12,3246.1966180711
2018-09-13,3292.1710402239346
2018-09-14,3336.132610039198
2018-09-17,3288.4435593849557
2018-09-18,3293.2939348197656
2018-09-19,3332.9423816245444
2018-09-20,3348.8398162918074
2018-09-21,3397.142266378814
2018-09-24,3357.44437809555
2018-09-25,3361.806522430969
2018-09-26,3375.0663132418285
2018-09-27,3379.39472566065
2018-09-28,3375.015010128012
2018-10-01,3371.992352356094
2018-10-02,3310.781204993256
2018-10-03,3305.927493991235
2018-10-04,3232.747687041932
2018-10-05,3198.6599960916124
2018-10-08,3159.160025083636
2018-10-09,3150.8793808080154
2018-10-10,3134.9163893308964
2018-10-11,3017.134219906537
2018-10-12,3102.2527168251627
2018-10-15,3064.300369957048
2018-10-16,3085.382138098973
2018-10-17,3088.568127074388
2018-10-18,3061.6024700797266
2018-10-19,3066.925467020593
2018-10-22,3109.2887896720435
2018-10-23,3031.8298533845855
2018-10-24,3014.0648821829222
2018-10-25,2986.881170951165
2018-10-26,2955.049079005503
2018-10-29,2943.9161029604775
2018-10-30,2943.8295855120605
2018-10-31,3008.851693844487
2018-11-01,3053.1471084216964
2018-11-02,3153.3813599058376
2018-11-05,3107.0415945400073
2018-11-06,3117.835070398837
2018-11-07,3133.775749886197
2018-11-08,3137.76400529437
2018-11-09,3081.2909929879534
2018-11-12,3061.7253619173553
2018-11-13,3074.2246117331165
2018-11-14,3071.2627948676063
2018-11-15,3118.691537960179
2018-11-16,3123.6968160943848
2018-11-19,3130.798603844021
2018-11-20,3082.329371157515
2018-11-21,3089.183886909047
2018-11-22,3090.5770859299478
2018-11-23,3078.894672923794
2018-11-26,3122.9419768626203
2018-11-27,3126.70861965961
2018-11-28,3159.9419672450836
2018-11-29,3164.902551152859
2018-11-30,3168.590935749172
2018-12-03,3243.0999338066154
2018-12-04,3236.931445621067
2018-12-05,3194.019919325157
2018-12-06,3121.677325186494
2018-12-07,3120.9012775156793
2018-12-10,3074.452798486538
2018-12-11,3075.7193273939383
2018-12-12,3119.966307001501
2018-12-13,3148.5837580009647
2018-12-14,3104.616394507867
2018-12-17,3098.4984682470213
2018-12-18,3074.1813394874644
2018-12-19,3087.5422500873133
2018-12-20,3060.9900450442924
2018-12-21,3055.766177852863
2018-12-24,3040.951834654247
2018-12-25,3034.0564715223763
2018-12-26,3036.0939932887773
2018-12-27,3048.3216844592152
2018-12-28,3068.85637277637
2018-12-31,3082.653653019037
2019-01-01,3083.6265543873
2019-01-02,3027.1626242084694
2019-01-03,2994.009096602092
2019-01-04,3038.625339248639
2019-01-07,3084.5753561470497
2019-01-08,3079.581026001902
2019-01-09,3138.7545920867833
2019-01-10,3150.7237283964973
2019-01-11,3162.8536006976133
2019-01-14,3124.3405748189307
2019-01-15,3178.3286118381616
2019-01-16,3189.4531734109264
2019-01-17,3186.7395023934705
2019-01-18,3214.732937506368
2019-01-21,3219.7555341725
2019-01-22,3193.754633731477
2019-01-23,3190.850700195118
2019-01-24,3212.420982572519
2019-01-25,3261.225124048209
2019-01-28,3259.023597914359
2019-01-29,3252.629112518912
2019-01-30,3275.5108758684064
2019-01-31,3307.9109613981964
2019-02-01,3311.4726129643454
2019-02-04,3309.174724351402
2019-02-05,3318.419396576049
2019-02-06,3322.2145366788372
2019-02-07,3314.1655338339788
2019-02-08,3297.949548554463
2019-02-11,3309.009053749457
2019-02-12,3320.364202505142
2019-02-13,3341.2470901141755
2019-02-14,3336.8607226060262
2019-02-15,3288.4443376906984
2019-02-18,3319.2494848411407
2019-02-19,3314.973783604946
2019-02-20,3359.6420752970184
2019-02-21,3371.102480284767
2019-02-22,3392.6183180498015
2019-02-25,3424.0361875648205
2019-02-26,3412.6962967244344
2019-02-27,3405.2161609755854
2019-02-28,3377.8030484767655
2019-03-01,3393.0565786050506
2019-03-04,3403.683806431527
2019-03-05,3407.0571031000563
2019-03-06,3410.776107416135
2019-03-07,3381.1865225748106
2019-03-08,3323.185764356225
2019-03-11,3354.3815988123474
2019-03-12,3392.8032152133437
2019-03-13,3385.2215258397946
2019-03-14,3379.2615005879607
2019-03-15,3403.5410819934154
2019-03-18,3441.958293203503
2019-03-19,3445.8275974907697
2019-03-20,3438.9550458301446
2019-03-21,3443.775069856339
2019-03-22,3438.62608853447
2019-03-25,3383.71152193773
2019-03-26,3394.347397099594
2019-03-27,3395.295845709962
2019-03-28,3397.574015764494
2019-03-29,3436.181543151983
2019-04-01,3473.209757157672
2019-04-02,3485.8156257231567
2019-04-03,3514.685783276218
2019-04-04,3510.742799938427
2019-04-05,3519.534732571529
2019-04-08,3526.2556054672305
2019-04-09,3543.052144512086
2019-04-10,3544.621007424517
2019-04-11,3519.546958563396
2019-04-12,3530.4659667823207
2019-04-15,3525.9618813890656
2019-04-16,3545.9747618853926
2019-04-17,3554.400810701307
2019-04-18,3538.404828565952
2019-04-19,3538.510245743194
2019-04-22,3525.537048180613
2019-04-23,3529.2293761716933
2019-04-24,3517.972762637057
2019-04-25,3487.812447858931
2019-04-26,3487.82473446233
2019-04-29,3513.91859056094
2019-04-30,3501.2403014110864
2019-05-01,3503.769248842002
2019-05-02,3516.6433017731283
2019-05-03,3524.037865351929
2019-05-06,3446.690989219932
2019-05-07,3443.055046510532
2019-05-08,3408.5905750556076
2019-05-09,3336.154780745633
2019-05-10,3352.6975354951755
2019-05-13,3306.5581925921488
2019-05-14,3286.0917346164892
2019-05-15,3297.882715805502
2019-05-16,3284.841241919117
2019-05-17,3237.5995431029687
2019-05-20,3228.5593857202407
2019-05-21,3232.590785734272
2019-05-22,3229.71239872778
2019-05-23,3191.3821734607604
2019-05-24,3200.9131029497594
2019-05-27,3205.704312550194
2019-05-28,3210.230942623405
2019-05-29,3187.363974646535
2019-05-30,3197.853066432179
2019-05-31,3203.0703743219747
2019-06-03,3231.5085363028056
2019-06-04,3222.3691904686625
2019-06-05,3230.412753103387
2019-06-06,3224.424419384887
2019-06-07,3229.881664690455
2019-06-10,3283.603270708938
2019-06-11,3314.3177368236325
2019-06-12,3289.0291318604573
2019-06-13,3279.542213417081
2019-06-14,3256.8546194021133
2019-06-17,3247.4851606590896
2019-06-18,3281.346215506174
2019-06-19,3347.046501100413
2019-06-20,3395.937923977805
2019-06-21,3388.539033712675
2019-06-24,3395.7726942203917
2019-06-25,3376.133661449297
2019-06-26,3383.766607355029
2019-06-27,3419.6299433685035
2019-06-28,3413.4599120987964
2019-07-01,3439.913963054789
2019-07-02,3458.7717377466174
2019-07-03,3439.7846557730427
2019-07-04,3448.780451832962
2019-07-05,3437.264956655888
2019-07-08,3376.6792515704437
2019-07-09,3365.7525249171777
2019-07-10,3376.8676745670114
2019-07-11,3403.0923447806126
2019-07-12,3397.3002664805526
2019-07-15,3418.4802596905206
2019-07-16,3430.1970069759336
2019-07-17,3417.5232507184915
2019-07-18,3401.2187460518876
2019-07-19,3430.9760906638203
2019-07-22,3412.3182593998836
2019-07-23,3423.95679869762
2019-07-24,3421.65112772157
2019-07-25,3427.364093275741
2019-07-26,3407.063511314732
2019-07-29,3383.0662451287358
2019-07-30,3379.110499796844
2019-07-31,3352.367693865935
2019-08-01,3315.7262981864164
2019-08-02,3249.909762686674
2019-08-05,3149.502689776386
2019-08-06,3139.0182978106236
2019-08-07,3138.3067866505053
2019-08-08,3172.381105979181
2019-08-09,3162.1381711867466
2019-08-12,3155.492141394586
2019-08-13,3113.900026038427
2019-08-14,3130.088695953736
2019-08-15,3135.7230113920255
2019-08-16,3163.611992102392
2019-08-19,3205.848553467827
2019-08-20,3209.4006560906805
2019-08-21,3209.694646307168
2019-08-22,3183.3156076383766
2019-08-23,3185.3244279804308
2019-08-26,3143.1102694163465
2019-08-27,3157.3121494395405
2019-08-28,3157.9521712720502
2019-08-29,3168.7969070006106
2019-08-30,3206.2073217761076
2019-09-02,3202.563827347576
2019-09-03,3166.4114904382614
2019-09-04,3231.867710477979
2019-09-05,3266.571827532888
2019-09-06,3282.4212020245564
2019-09-09,3294.289186096222
2019-09-10,3287.3495508144338
2019-09-11,3320.140421821386
2019-09-12,3330.6990280453892
2019-09-13,3349.956463021847
2019-09-16,3339.7197743314005
2019-09-17,3312.6168606529536
2019-09-18,3321.13356106179
2019-09-19,3301.973073713033
2019-09-20,3323.4752446215725
2019-09-23,3302.967051711389
2019-09-24,3293.322865359863
2019-09-25,3269.904593595786
2019-09-26,3278.5972853897997
2019-09-27,3251.5218839287827
2019-09-30,3260.3520466811515
2019-10-01,3258.220961596911
2019-10-02,3236.537722736401
2019-10-03,3243.077550030257
2019-10-04,3239.873239507797
2019-10-07,3237.5854135454692
2019-10-08,3246.1459399772793
2019-10-09,3236.334944988325
2019-10-10,3239.4670489720684
2019-10-11,3290.197505573106
2019-10-14,3319.691680041395
2019-10-15,3326.3217366665035
2019-10-16,3346.0595192855594
2019-10-17,3357.4577818178045
2019-10-18,3339.4761594098063
2019-10-21,3353.907190723501
2019-10-22,3361.89609428092
2019-10-23,3347.3072166418046
2019-10-24,3368.9691566595898
2019-10-25,3366.444929806639
2019-10-28,3392.549490787767
2019-10-29,3399.239191717798
2019-10-30,3395.4850634904606
2019-10-31,3409.347939025476
2019-11-01,3428.657415722304
2019-11-04,3486.258869973086
2019-11-05,3511.3193080940873
2019-11-06,3509.598519597234
2019-11-07,3524.9064827196216
2019-11-08,3504.1571115059483
2019-11-11,3448.7664703702717
2019-11-12,3472.956635245486
2019-11-13,3425.8672295669085
2019-11-14,3412.44519878875
2019-11-15,3430.8661233661205
2019-11-18,3452.718363452409
2019-11-19,3474.591273438014
2019-11-20,3450.105075184033
2019-11-21,3414.2864508450316
2019-11-22,3426.7975364573895
2019-11-25,3459.6212115477724
2019-11-26,3456.1416809748343
2019-11-27,3476.835849410118
2019-11-28,3468.154635775118
2019-11-29,3418.9260152520797
2019-12-02,3422.4120537267163
2019-12-03,3413.6661039312125
2019-12-04,3391.49715388007
2019-12-05,3418.297007249297
2019-12-06,3438.5379788942782
2019-12-09,3440.444798934001
2019-12-10,3435.654888914385
2019-12-11,3461.65803013727
2019-12-12,3505.3322755251097
2019-12-13,3569.746366073183
2019-12-16,3562.9737100454417
2019-12-17,3611.964887671323
2019-12-18,3623.388218925462
2019-12-19,3612.149212427839
2019-12-20,3618.857428696692
2019-12-23,3629.778334967524
2019-12-24,3618.7122563286957
2019-12-25,3620.258563782044
2019-12-26,3625.856793475345
2019-12-27,3659.7266192159545
2019-12-30,3659.497488536798
2019-12-31,3644.431149915234
2020-01-01,3644.9540746825455
2020-01-02,3688.176885336172
2020-01-03,3676.5966753772714
2020-01-06,3638.290999421478
2020-01-07,3660.050106459192
2020-01-08,3637.5929310457423
2020-01-09,3707.737053450888
2020-01-10,3724.4617152878163
2020-01-13,3768.385478604488
2020-01-14,3769.3422473327164
2020-01-15,3752.6838181117014
2020-01-16,3761.530914945757
2020-01-17,3780.083018708022
2020-01-20,3767.798354476641
2020-01-21,3697.021755888024
2020-01-22,3722.174626615486
2020-01-23,3681.490849315792
2020-01-24,3675.186153582734
2020-01-27,3649.7658399321163
2020-01-28,3631.096831334254
2020-01-29,3602.1192828237013
2020-01-30,3505.345031087481
2020-01-31,3479.409860994287
2020-02-03,3473.7880781787226
2020-02-04,3555.8164773209764
2020-02-05,3568.822506582787
2020-02-06,3637.1142263462734
2020-02-07,3605.322455638537
2020-02-10,3591.3980125588105
2020-02-11,3626.694020200503
2020-02-12,3665.06084314823
2020-02-13,3655.8646298310528
2020-02-14,3659.6115181635832
2020-02-17,3663.2753738202014
2020-02-18,3618.541162346446
2020-02-19,3643.517889076357
2020-02-20,3618.4728382713065
2020-02-21,3574.036503829633
2020-02-24,3479.440760363155
2020-02-25,3497.4515453655426
2020-02-26,3462.3535841451594
2020-02-27,3453.656129365656
2020-02-28,3375.914277399449
2020-03-02,3405.654239850357
2020-03-03,3423.780995313401
2020-03-04,3462.2656978260147
2020-03-05,3503.006295628817
2020-03-06,3415.7911945025435
2020-03-09,3249.7977718151287
2020-03-10,3297.5103697516256
2020-03-11,3254.8723223892734
2020-03-12,3084.1560849236794
2020-03-13,3071.1147527300823
2020-03-16,2900.745394980736
2020-03-17,2872.959090106958
2020-03-18,2762.722038871644
2020-03-19,2651.7263244008404
2020-03-20,2801.574609466763
2020-03-23,2640.1785794761877
2020-03-24,2783.570759046468
2020-03-25,2905.785894014541
2020-03-26,2934.298935282257
2020-03-27,2944.7757584488727
2020-03-30,2898.418703526972
2020-03-31,2962.495756040778
2020-04-01,2891.1883625127884
2020-04-02,2921.3115945903614
2020-04-03,2903.5907238850027
2020-04-06,2974.777810816024
2020-04-07,3058.7829642367046
2020-04-08,3031.390041578947
2020-04-09,3071.690179391425
2020-04-10,3076.6124089702166
2020-04-13,3070.427770715163
2020-04-14,3113.462321094207
2020-04-15,3107.4638540573633
2020-04-16,3098.7789573322034
2020-04-17,3165.134246021823
2020-04-20,3158.4405095265633
2020-04-21,3085.757216011398
2020-04-22,3114.6265904390784
2020-04-23,3123.343099418962
2020-04-24,3089.2421090939924
2020-04-27,3145.133607438553
2020-04-28,3161.1559787904703
2020-04-29,3201.6323730870004
2020-04-30,3230.576607108115
2020-05-01,3210.7066904276426
2020-05-04,3100.068998286854
2020-05-05,3121.897870595822
2020-05-06,3149.084666501195
2020-05-07,3144.426637900151
2020-05-08,3187.694963124325
2020-05-11,3217.135772734016
2020-05-12,3182.9734560187126
2020-05-13,3194.3154279919336
2020-05-14,3159.029626833161
2020-05-15,3161.6829832872227
2020-05-18,3176.4829204494927
2020-05-19,3231.3375645330416
2020-05-20,3241.646410157219
2020-05-21,3230.4923985777223
2020-05-22,3116.863184494355
2020-05-25,3128.3452292200664
2020-05-26,3181.2803891285853
2020-05-27,3178.3818632934267
2020-05-28,3165.493512955416
2020-05-29,3194.207203183316
2020-06-01,3269.3292950128034
2020-06-02,3315.8255215170543
2020-06-03,3384.3415177251277
2020-06-04,3396.861750917144
2020-06-05,3440.4810417625577
2020-06-08,3450.567731263688
2020-06-09,3464.6714092551756
2020-06-10,3490.0604653146756
2020-06-11,3421.8443325275057
2020-06-12,3401.960857544991
2020-06-15,3329.271667548188
2020-06-16,3419.7814412021025
2020-06-17,3432.674165731142
2020-06-18,3444.00601584009
2020-06-19,3461.502914244453
2020-06-22,3455.9062736044502
2020-06-23,3505.9087376194443
2020-06-24,3505.990111208918
2020-06-25,3483.5032982300877
2020-06-26,3474.456142700477
2020-06-29,3443.6270845601293
2020-06-30,3458.809928232748
2020-07-01,3470.02845308486
2020-07-02,3560.4926687866346
2020-07-03,3598.989996239984
2020-07-06,3700.437640305373
2020-07-07,3668.065025298251
2020-07-08,3733.514575110902
2020-07-09,3767.858102105461
2020-07-10,3723.05654105759
2020-07-13,3728.8435679029526
2020-07-14,3689.846575668594
2020-07-15,3706.147595936857
2020-07-16,3631.500507798205
2020-07-17,3666.1261927831974
2020-07-20,3691.75329314999
2020-07-21,3768.7352591517833
2020-07-22,3719.973803944036
2020-07-23,3732.9001461553808
2020-07-24,3669.4771892717113
2020-07-27,3700.403097274264
2020-07-28,3742.673908344448
2020-07-29,3752.142313353376
2020-07-30,3749.0786181216345
2020-07-31,3743.5201671950767
2020-08-03,3741.892019866283
2020-08-04,3803.3352260844135
2020-08-05,3840.7854077732386
2020-08-06,3860.9381400668008
2020-08-07,3801.845425054194
2020-08-10,3786.92994335316
2020-08-11,3808.6922558141046
2020-08-12,3823.6042444476775
2020-08-13,3832.2278884316775
2020-08-14,3816.1316735160585
2020-08-17,3848.9081335468327
2020-08-18,3859.8600220791755
2020-08-19,3841.499741539013
2020-08-20,3776.545661167073
2020-08-21,3825.0089192185064
2020-08-24,3886.30293917554
2020-08-25,3915.2759468196805
2020-08-26,3935.0207085906304
2020-08-27,3926.4414193810057
2020-08-28,3935.538220100959
2020-08-31,3874.2034156375053
2020-09-01,3929.9176677988658
2020-09-02,3934.017316830157
2020-09-03,3898.008021461515
2020-09-04,3855.9621178469306
2020-09-07,3843.8723301061204
2020-09-08,3825.677485770322
2020-09-09,3806.958993204576
2020-09-10,3805.5024803304696
2020-09-11,3831.9466570160007
2020-09-14,3873.871479900582
2020-09-15,3903.494126868759
2020-09-16,3922.7360021742297
2020-09-17,3882.2811553108786
2020-09-18,3897.190848243712
2020-09-21,3854.0525482930752
2020-09-22,3814.9483907129807
2020-09-23,3808.5159465225383
2020-09-24,3723.956352665308
2020-09-25,3736.1304348111175
2020-09-28,3780.0062842610537
2020-09-29,3776.9709421990415
2020-09-30,3820.5448829049333
2020-10-01,3831.2222142344817
2020-10-02,3822.3524355439054
2020-10-05,3858.00870121165
2020-10-06,3901.359319823747
2020-10-07,3935.155334669013
2020-10-08,3962.3722674300107
2020-10-09,3967.7969060269133
2020-10-12,4025.3550725415
2020-10-13,4026.4763857068774
2020-10-14,4017.5737588000848
2020-10-15,3961.4817675797276
2020-10-16,3975.9712178707523
2020-10-19,3987.8536493278657
2020-10-20,4006.4452719327737
