Date,GOLDEN DRAGON WITH CHINA ALL SHARES
2009-04-29,1289.6928135445944
2009-04-30,1341.593327513507
2009-05-01,1341.603148939015
2009-05-04,1416.4816155252915
2009-05-05,1422.113345985728
2009-05-06,1449.6072255555357
2009-05-07,1457.023718533672
2009-05-08,1468.28121083056
2009-05-11,1451.2923656440662
2009-05-12,1440.3152223810043
2009-05-13,1451.5996015569428
2009-05-14,1416.8170641922381
2009-05-15,1435.9452054843734
2009-05-18,1455.9613192118627
2009-05-19,1485.7422807026187
2009-05-20,1483.672850850739
2009-05-21,1469.5705024885942
2009-05-22,1461.7055107281367
2009-05-25,1468.3902683793376
2009-05-26,1459.9814637751424
2009-05-27,1516.9608984787203
2009-05-28,1516.9721498984266
2009-05-29,1535.8077399050323
2009-06-01,1591.5891786672378
2009-06-02,1570.8773310691827
2009-06-03,1589.8542166815953
2009-06-04,1573.562803604048
2009-06-05,1583.9085486022989
2009-06-08,1556.2940355505502
2009-06-09,1533.941604552589
2009-06-10,1575.9437957027844
2009-06-11,1576.7693304058046
2009-06-12,1561.5149003105837
2009-06-15,1534.1910774064809
2009-06-16,1514.5199913949525
2009-06-17,1514.870717270582
2009-06-18,1504.8437602021488
2009-06-19,1518.3960502262962
2009-06-22,1533.7048688473806
2009-06-23,1500.5218255099278
2009-06-24,1535.400593277776
2009-06-25,1557.5717936464675
2009-06-26,1579.5992691926454
2009-06-29,1578.4566228860751
2009-06-30,1569.574512690431
2009-07-01,1584.866414803118
2009-07-02,1589.1474665066378
2009-07-03,1594.3562186467773
2009-07-06,1588.383068929332
2009-07-07,1580.7410170908408
2009-07-08,1568.3662780823515
2009-07-09,1583.0649786419265
2009-07-10,1580.6466636307798
2009-07-13,1540.8838208394898
2009-07-14,1585.5521113703762
2009-07-15,1617.9792919611937
2009-07-16,1625.3277256081776
2009-07-17,1650.5750625002972
2009-07-20,1697.3885346134339
2009-07-21,1693.037349179586
2009-07-22,1691.3956701948678
2009-07-23,1721.413042272024
2009-07-24,1732.9803542389088
2009-07-27,1763.364909294205
2009-07-28,1791.242067535206
2009-07-29,1738.1400580431086
2009-07-30,1744.3887398484349
2009-07-31,1773.6273551865431
2009-08-03,1794.5962232740442
2009-08-04,1779.5130799768053
2009-08-05,1752.845396356347
2009-08-06,1757.7242263665594
2009-08-07,1718.5129084312066
2009-08-10,1740.1310700255517
2009-08-11,1749.7877779901512
2009-08-12,1705.004138976596
2009-08-13,1734.5752986138575
2009-08-14,1726.6494654415746
2009-08-17,1659.2053794076194
2009-08-18,1659.7556531511796
2009-08-19,1630.395845130791
2009-08-20,1660.5279502576182
2009-08-21,1657.2987251865877
2009-08-24,1688.0945090278224
2009-08-25,1669.0694274045502
2009-08-26,1668.5890948361935
2009-08-27,1653.067598689088
2009-08-28,1642.9331012493803
2009-08-31,1603.0744814944107
2009-09-01,1625.6635371196421
2009-09-02,1615.569471094682
2009-09-03,1652.4812210166467
2009-09-04,1684.7190355776545
2009-09-07,1706.8330229312053
2009-09-08,1738.3181622885977
2009-09-09,1728.1740063620887
2009-09-10,1743.5364718964431
2009-09-11,1753.458677869491
2009-09-14,1742.0545600171383
2009-09-15,1742.8611814128344
2009-09-16,1766.4966685073705
2009-09-17,1789.3864638173275
2009-09-18,1770.4958955308352
2009-09-21,1760.0085148418718
2009-09-22,1761.1010773761361
2009-09-23,1748.2326561017053
2009-09-24,1722.0266371646358
2009-09-25,1721.6082722916244
2009-09-28,1685.9820691838013
2009-09-29,1716.2265305219478
2009-09-30,1724.5884780440663
2009-10-01,1728.4808215756143
2009-10-02,1693.4960515632172
2009-10-05,1697.6046458504768
2009-10-06,1726.7272619549622
2009-10-07,1751.7028495846598
2009-10-08,1754.4871974397195
2009-10-09,1774.6822259106877
2009-10-12,1764.0581566520334
2009-10-13,1776.5937017553488
2009-10-14,1806.00029006879
2009-10-15,1812.6430282376118
2009-10-16,1806.5941224591672
2009-10-19,1831.4050898953008
2009-10-20,1847.845028311638
2009-10-21,1840.806433867445
2009-10-22,1826.6821673721738
2009-10-23,1852.3598737753612
2009-10-26,1853.871668397649
2009-10-27,1826.6535435151186
2009-10-28,1799.3927790646685
2009-10-29,1754.8746067692027
2009-10-30,1781.7000461545479
2009-11-02,1787.1301376536633
2009-11-03,1772.6190041013533
2009-11-04,1802.5557351536486
2009-11-05,1796.764726654776
2009-11-06,1817.0092702924976
2009-11-09,1839.973598713002
2009-11-10,1847.2531989849335
2009-11-11,1860.8946006447504
2009-11-12,1854.873867494548
2009-11-13,1862.3879506347193
2009-11-16,1897.284916683451
2009-11-17,1894.1102144295203
2009-11-18,1891.6365924830184
2009-11-19,1882.598344042374
2009-11-20,1864.4462439962278
2009-11-23,1881.9287664221447
2009-11-24,1860.426822645248
2009-11-25,1880.6483853333443
2009-11-26,1852.5606722335647
2009-11-27,1782.120065165955
2009-11-30,1832.4160401933025
2009-12-01,1856.969024815665
2009-12-02,1873.1691181527735
2009-12-03,1886.439776014587
2009-12-04,1889.4206298117065
2009-12-07,1891.557429820172
2009-12-08,1877.9551531343595
2009-12-09,1856.9609624104673
2009-12-10,1847.895539932432
2009-12-11,1864.0771366515332
2009-12-14,1876.3099628937555
2009-12-15,1861.32721057677
2009-12-16,1841.6794080021434
2009-12-17,1818.652424151534
2009-12-18,1798.3938175625544
2009-12-21,1791.1622186397021
2009-12-22,1795.204222138952
2009-12-23,1813.2379844440552
2009-12-24,1837.3772063083466
2009-12-25,1835.313672548765
2009-12-28,1846.0623509003299
2009-12-29,1848.5231914947678
2009-12-30,1859.4981253167387
2009-12-31,1886.6607722264878
2010-01-01,1886.6607722264873
2010-01-04,1887.703168742227
2010-01-05,1916.1741498541937
2010-01-06,1926.0170366605612
2010-01-07,1906.6365095733777
2010-01-08,1908.940502254114
2010-01-11,1919.637377543862
2010-01-12,1921.6409781896477
2010-01-13,1871.0818103132463
2010-01-14,1881.5994561562325
2010-01-15,1883.9773741290483
2010-01-18,1873.099285571517
2010-01-19,1880.4272490782503
2010-01-20,1850.394326974828
2010-01-21,1819.6477633744016
2010-01-22,1795.9057509576094
2010-01-25,1784.8218726069272
2010-01-26,1732.6180017188929
2010-01-27,1718.284112681438
2010-01-28,1741.642344701227
2010-01-29,1729.2749208517876
2010-02-01,1722.0153428595902
2010-02-02,1721.1549504900595
2010-02-03,1763.1385845178818
2010-02-04,1741.6273701818418
2010-02-05,1681.7597107832016
2010-02-08,1673.637102871385
2010-02-09,1695.3916398741628
2010-02-10,1713.433950067481
2010-02-11,1732.3472078272225
2010-02-12,1736.414992832775
2010-02-15,1736.2752392241425
2010-02-16,1736.4276996682406
2010-02-17,1748.0402297707496
2010-02-18,1741.890299685473
2010-02-19,1716.4301464265866
2010-02-22,1743.053817705322
2010-02-23,1751.502018710209
2010-02-24,1744.548075914754
2010-02-25,1736.0339995752945
2010-02-26,1745.942356186482
2010-03-01,1781.5577392521056
2010-03-02,1784.0145565801915
2010-03-03,1786.652753448175
2010-03-04,1761.4637348757203
2010-03-05,1779.7264446419179
2010-03-08,1811.4647215253165
2010-03-09,1815.9664928309628
2010-03-10,1818.1366070103986
2010-03-11,1816.759131600929
2010-03-12,1811.820689296824
2010-03-15,1790.0686617963083
2010-03-16,1792.5486838096758
2010-03-17,1829.083278512781
2010-03-18,1827.6954334815032
2010-03-19,1834.4592592476818
2010-03-22,1809.4566352546742
2010-03-23,1804.7171489884634
2010-03-24,1807.5565114127514
2010-03-25,1796.2287595854273
2010-03-26,1815.3137044397533
2010-03-29,1839.6865853164209
2010-03-30,1848.7981249452296
2010-03-31,1836.2406306457178
2010-04-01,1864.1860838120972
2010-04-02,1866.0515050727267
2010-04-05,1866.20993180911
2010-04-06,1872.149308379655
2010-04-07,1895.5705327702738
2010-04-08,1879.9932547582935
2010-04-09,1898.7416272065714
2010-04-12,1889.1331262234576
2010-04-13,1883.1766911403618
2010-04-14,1890.5027595923991
2010-04-15,1895.1912904694418
2010-04-16,1868.505145544722
2010-04-19,1814.7188813172913
2010-04-20,1828.4374018328033
2010-04-21,1838.0794768807211
2010-04-22,1828.2680271508455
2010-04-23,1821.298410158771
2010-04-26,1847.0315371414033
2010-04-27,1825.1712226189256
2010-04-28,1804.7903132104768
2010-04-29,1792.0203801940334
2010-04-30,1810.5408780394296
2010-05-03,1793.3250128358566
2010-05-04,1783.3892624467896
2010-05-05,1743.8218428115981
2010-05-06,1706.006196125975
2010-05-07,1692.2138504908025
2010-05-10,1725.0803969676206
2010-05-11,1704.43711185501
2010-05-12,1705.8645033638438
2010-05-13,1737.869534848087
2010-05-14,1723.508483818822
2010-05-17,1670.6032440905396
2010-05-18,1685.708893103253
2010-05-19,1659.8097318721034
2010-05-20,1639.8789880089107
2010-05-21,1634.120124102933
2010-05-24,1661.6066793924533
2010-05-25,1602.2517270430794
2010-05-26,1623.6305595304625
2010-05-27,1652.7550773277776
2010-05-28,1675.220285427842
2010-05-31,1674.9539773648355
2010-06-01,1646.0533589887973
2010-06-02,1636.136105243626
2010-06-03,1663.1091708123492
2010-06-04,1661.3749811551252
2010-06-07,1621.7504326180408
2010-06-08,1623.49470038474
2010-06-09,1632.9174971991272
2010-06-10,1636.3740789124424
2010-06-11,1659.0440261935116
2010-06-14,1677.1516431895354
2010-06-15,1681.53785346978
2010-06-16,1681.59522012487
2010-06-17,1691.9538199159765
2010-06-18,1695.2863771372422
2010-06-21,1754.5244593217817
2010-06-22,1744.260806360449
2010-06-23,1736.1874778054782
2010-06-24,1731.1108699515999
2010-06-25,1719.3662045060855
2010-06-28,1718.1291458624098
2010-06-29,1678.0853683852283
2010-06-30,1669.3219576909555
2010-07-01,1658.8891160283215
2010-07-02,1651.0648769322206
2010-07-05,1653.180267983603
2010-07-06,1682.4194615147915
2010-07-07,1674.4961625828146
2010-07-08,1689.6176695454874
2010-07-09,1719.4850426871249
2010-07-12,1726.2236032099304
2010-07-13,1715.4071466805967
2010-07-14,1730.7313642170402
2010-07-15,1710.8206889628862
2010-07-16,1706.682819363159
2010-07-19,1706.4672585019596
2010-07-20,1729.0294737504191
2010-07-21,1740.257271510142
2010-07-22,1744.9275062444804
2010-07-23,1766.7729684711524
2010-07-26,1769.051048737468
2010-07-27,1772.0075803373306
2010-07-28,1784.8546192481824
2010-07-29,1789.3245769062385
2010-07-30,1784.514340136446
2010-08-02,1821.794529275469
2010-08-03,1819.8646312676817
2010-08-04,1823.4137218865062
2010-08-05,1817.477418002658
2010-08-06,1827.9022943773318
2010-08-09,1841.4713132874454
2010-08-10,1810.6679138101129
2010-08-11,1797.0287439244405
2010-08-12,1779.5567116716322
2010-08-13,1788.3108953607161
2010-08-16,1798.4341816900394
2010-08-17,1801.4494517511107
2010-08-18,1798.6935846888555
2010-08-19,1806.2844534599037
2010-08-20,1796.115557111842
2010-08-23,1791.1776697495325
2010-08-24,1780.534004245602
2010-08-25,1759.8694686041254
2010-08-26,1756.9939910115008
2010-08-27,1758.9381856343637
2010-08-30,1773.2999975965377
2010-08-31,1758.546954983549
2010-09-01,1765.6042262808107
2010-09-02,1786.1785186271554
2010-09-03,1800.0915087228636
2010-09-06,1830.0239156556343
2010-09-07,1830.2279386799985
2010-09-08,1813.2631901208224
2010-09-09,1814.912664063015
2010-09-10,1822.6156054972987
2010-09-13,1859.225116834945
2010-09-14,1865.2445662209639
2010-09-15,1861.9838024872718
2010-09-16,1850.898313181219
2010-09-17,1870.0025086165806
2010-09-20,1873.967532927525
2010-09-21,1879.5251258247865
2010-09-22,1883.0412846770093
2010-09-23,1884.7721188128812
2010-09-24,1887.1710617492126
2010-09-27,1907.130029084867
2010-09-28,1893.844122012703
2010-09-29,1914.9769586203672
2010-09-30,1920.8684388551214
2010-10-01,1923.595589446808
2010-10-04,1940.828602614357
2010-10-05,1935.8132203010273
2010-10-06,1954.663729236784
2010-10-07,1956.902708179022
2010-10-08,1965.5511289411684
2010-10-11,1987.0994732963798
2010-10-12,1980.2099124089823
2010-10-13,2006.4251141818786
2010-10-14,2035.518458146488
2010-10-15,2045.499836653855
2010-10-18,2018.6803055661003
2010-10-19,2037.6212621812444
2010-10-20,2030.1426547044239
2010-10-21,2035.73388592777
2010-10-22,2031.6431028397237
2010-10-25,2062.11368946588
2010-10-26,2058.486512776055
2010-10-27,2021.4770196025893
2010-10-28,2027.6770227168167
2010-10-29,2020.1675589928848
2010-11-01,2066.1211707401562
2010-11-02,2065.4711268613787
2010-11-03,2083.8336769905586
2010-11-04,2109.4025801624384
2010-11-05,2134.823860163246
2010-11-08,2142.4369722722727
2010-11-09,2129.4685691826708
2010-11-10,2116.070606995832
2010-11-11,2127.380556268227
2010-11-12,2069.482139104455
2010-11-15,2055.0950343612453
2010-11-16,2029.979546213553
2010-11-17,1989.3932222084318
2010-11-18,2020.8264045226908
2010-11-19,2025.997487230426
2010-11-22,2028.7104602691813
2010-11-23,1985.8729504973167
2010-11-24,1993.1753749784498
2010-11-25,2007.5617482021974
2010-11-26,1990.3141363093478
2010-11-29,2004.479476153936
2010-11-30,1990.0714237373593
2010-12-01,2012.7596908979876
2010-12-02,2032.4071807486562
2010-12-03,2031.9748514470093
2010-12-06,2035.2570648845197
2010-12-07,2047.2460167040583
2010-12-08,2027.595336830719
2010-12-09,2028.5453138239636
2010-12-10,2026.0933584494549
2010-12-13,2043.3607594903067
2010-12-14,2053.513113634302
2010-12-15,2032.5762989417074
2010-12-16,2014.4725121103081
2010-12-17,2020.9091651853673
2010-12-20,2004.5615277190352
2010-12-21,2032.364291689268
2010-12-22,2033.8285760924432
2010-12-23,2027.104054504729
2010-12-24,2021.7924064789092
2010-12-27,2020.3926396906813
2010-12-28,2002.8947509232314
2010-12-29,2023.2869683149524
2010-12-30,2036.1520463916333
2010-12-31,2050.5436828467145
2011-01-03,2077.5281480702174
2011-01-04,2094.8408497919477
2011-01-05,2083.6931525600808
2011-01-06,2083.681122979123
2011-01-07,2074.038095668346
2011-01-10,2063.5790272218374
2011-01-11,2083.9846837659843
2011-01-12,2103.189603084754
2011-01-13,2108.5473986637207
2011-01-14,2104.419903769903
2011-01-17,2079.2667541356172
2011-01-18,2084.447121236009
2011-01-19,2111.2719143566837
2011-01-20,2073.42166435552
2011-01-21,2062.807637510662
2011-01-24,2053.8152801063766
2011-01-25,2056.282296189618
2011-01-26,2069.014832808744
2011-01-27,2076.9378315941076
2011-01-28,2071.686513834418
2011-01-31,2067.108576237528
2011-02-01,2067.2771379123715
2011-02-02,2087.248087056364
2011-02-03,2087.4263872471483
2011-02-04,2087.2635893299953
2011-02-07,2067.3313966401624
2011-02-08,2059.2048659486327
2011-02-09,2027.4501141327532
2011-02-10,1992.84126891032
2011-02-11,1983.4042223669244
2011-02-14,2018.0758227787521
2011-02-15,2010.5484506904477
2011-02-16,2022.0484444014774
2011-02-17,2024.809824104725
2011-02-18,2044.7701745561849
2011-02-21,2043.455814860174
2011-02-22,1994.3561771627988
2011-02-23,1976.844529157782
2011-02-24,1958.4419054098832
2011-02-25,1983.5610873163923
2011-02-28,2004.6697250268621
2011-03-01,2033.5495830954007
2011-03-02,2012.1514581452548
2011-03-03,2027.2098119055372
2011-03-04,2056.158056767795
2011-03-07,2053.8318146795664
2011-03-08,2069.9539072333564
2011-03-09,2076.2181145017175
2011-03-10,2050.58551898351
2011-03-11,2020.9169151245994
2011-03-14,2026.843157584905
2011-03-15,1971.2687402359488
2011-03-16,1986.8966872110907
2011-03-17,1954.8604864673557
2011-03-18,1965.3937533912606
2011-03-21,1991.7742360246457
2011-03-22,2007.890475039913
2011-03-23,2012.5094976739995
2011-03-24,2018.895495298759
2011-03-25,2037.9364031871116
2011-03-28,2027.1072980316183
2011-03-29,2029.15414600981
2011-03-30,2052.2920586467517
2011-03-31,2061.00265233533
2011-04-01,2082.791061459916
2011-04-04,2103.207790259374
2011-04-05,2103.406481314012
2011-04-06,2130.3527427200684
2011-04-07,2134.0646458490155
2011-04-08,2142.0473753891238
2011-04-11,2136.3957889418502
2011-04-12,2105.9752537168883
2011-04-13,2125.6989689711286
2011-04-14,2122.5244624582033
2011-04-15,2119.7307615937884
2011-04-18,2112.9815708750434
2011-04-19,2086.388567541938
2011-04-20,2118.8842667875165
2011-04-21,2146.977733618805
2011-04-22,2146.358919514058
2011-04-25,2137.9284954064788
2011-04-26,2127.4996557801774
2011-04-27,2127.8206118719872
2011-04-28,2121.2735685157977
2011-04-29,2120.1356582027165
2011-05-02,2120.4428882376465
2011-05-03,2114.2077961068935
2011-05-04,2086.8616948592
2011-05-05,2087.742709990118
2011-05-06,2083.400621039579
2011-05-09,2099.46538237101
2011-05-10,2100.7462934150117
2011-05-11,2105.201179105985
2011-05-12,2084.2814713591633
2011-05-13,2095.3627356958323
2011-05-16,2066.0004552499436
2011-05-17,2065.329863219037
2011-05-18,2081.900715289968
2011-05-19,2084.7784438799154
2011-05-20,2083.4340399602306
2011-05-23,2036.8714027514488
2011-05-24,2043.6092942015243
2011-05-25,2035.1513203114364
2011-05-26,2043.9752289914993
2011-05-27,2057.4771667799
2011-05-30,2065.125921426308
2011-05-31,2105.6946388662977
2011-06-01,2111.791992596381
2011-06-02,2083.0557443224393
2011-06-03,2076.7095328752816
2011-06-06,2076.5182378743175
2011-06-07,2074.2350508000372
2011-06-08,2061.063555195663
2011-06-09,2047.0673540392095
2011-06-10,2025.1690771066633
2011-06-13,2017.7745981856456
2011-06-14,2031.6125478609893
2011-06-15,2022.803438031843
2011-06-16,1986.5290325823873
2011-06-17,1969.0919669438815
2011-06-20,1957.9690806599012
2011-06-21,1981.9483329942095
2011-06-22,1989.1836647123084
2011-06-23,1986.1658382114608
2011-06-24,2014.8500025387466
2011-06-27,2008.9800157798218
2011-06-28,2009.559263963691
2011-06-29,2015.3700814097022
2011-06-30,2045.4209633360415
2011-07-01,2050.3981569235593
2011-07-04,2085.7148207963583
2011-07-05,2084.092388028207
2011-07-06,2075.1946796071466
2011-07-07,2070.0850110484025
2011-07-08,2081.188507753861
2011-07-11,2055.323421633317
2011-07-12,1998.5993329043824
2011-07-13,2023.8908361283693
2011-07-14,2029.1945905343525
2011-07-15,2028.4011212096657
2011-07-18,2018.0708038911362
2011-07-19,2017.3068501526675
2011-07-20,2038.8117566193132
2011-07-21,2034.916049284924
2011-07-22,2062.86588081641
2011-07-25,2037.440106853512
2011-07-26,2061.9913746272246
2011-07-27,2065.7993336117715
2011-07-28,2059.170619234021
2011-07-29,2041.0482706881576
2011-08-01,2060.605689915112
2011-08-02,2034.5354172485756
2011-08-03,2002.7971036833883
2011-08-04,1987.929227203374
2011-08-05,1902.7733885732298
2011-08-08,1849.7166640478672
2011-08-09,1793.1521946257399
2011-08-10,1833.3810416066785
2011-08-11,1833.3310481350368
2011-08-12,1829.7041644414555
2011-08-15,1879.6317849319419
2011-08-16,1876.5862020980953
2011-08-17,1874.7003143720015
2011-08-18,1844.465441604874
2011-08-19,1788.552028695018
2011-08-22,1776.0132288419063
2011-08-23,1818.585776237064
2011-08-24,1796.680337562144
2011-08-25,1818.675582960102
2011-08-26,1811.7686259283246
2011-08-29,1830.9747017157254
2011-08-30,1853.7803697381155
2011-08-31,1882.701492470276
2011-09-01,1888.6228223073888
2011-09-02,1862.776866152361
2011-09-05,1810.901794348516
2011-09-06,1798.8745592644339
2011-09-07,1834.4263835178497
2011-09-08,1829.0450057550943
2011-09-09,1827.5607711777693
2011-09-12,1783.0691847671822
2011-09-13,1760.9497489154007
2011-09-14,1745.2637697098162
2011-09-15,1761.1937671673743
2011-09-16,1786.1837367992096
2011-09-19,1741.6465093719437
2011-09-20,1742.7584333995128
2011-09-21,1746.6042597087571
2011-09-22,1660.6827357035497
2011-09-23,1632.1092999490984
2011-09-26,1588.490848974321
2011-09-27,1648.6265192423034
2011-09-28,1649.591827381278
2011-09-29,1649.187527472659
2011-09-30,1624.4347867187455
2011-10-03,1562.487624322434
2011-10-04,1532.6554547708947
2011-10-05,1530.447872991311
2011-10-06,1590.111746441052
2011-10-07,1628.2653181238106
2011-10-10,1625.4813590247459
2011-10-11,1664.6662326074832
2011-10-12,1690.267041150307
2011-10-13,1723.4542623496493
2011-10-14,1700.7245708255825
2011-10-17,1735.0797979451695
2011-10-18,1670.7396306857888
2011-10-19,1680.380193424064
2011-10-20,1644.007227520517
2011-10-21,1646.7373923825392
2011-10-24,1711.8734379901107
2011-10-25,1731.4341430643458
2011-10-26,1746.7081089491987
2011-10-27,1790.0674694669244
2011-10-28,1814.333721087415
2011-10-31,1798.2191071783031
2011-11-01,1772.7870419404883
2011-11-02,1796.7728585457683
2011-11-03,1767.3267911283701
2011-11-04,1812.1324424544362
2011-11-07,1801.641243401309
2011-11-08,1796.9003008594277
2011-11-09,1814.1111447177607
2011-11-10,1740.9201255921685
2011-11-11,1754.4947298098357
2011-11-14,1790.8740785026753
2011-11-15,1781.583261615344
2011-11-16,1746.0043135908966
2011-11-17,1738.5842397568792
2011-11-18,1702.3085794899055
2011-11-21,1674.5188443950892
2011-11-22,1675.5270860883547
2011-11-23,1639.9452338909487
2011-11-24,1646.8347825899036
2011-11-25,1626.8051512343043
2011-11-28,1653.6331121205828
2011-11-29,1675.2029514440114
2011-11-30,1651.6928333315875
2011-12-01,1734.333837588835
2011-12-02,1727.6984723948922
2011-12-05,1725.6273566515358
2011-12-06,1701.618307386783
2011-12-07,1724.5522975715767
2011-12-08,1715.4332748644374
2011-12-09,1679.5485913695318
2011-12-12,1679.7192302603862
2011-12-13,1663.757396308923
2011-12-14,1657.2357553124348
2011-12-15,1620.3219073267207
2011-12-16,1644.4531472371311
2011-12-19,1624.5805900513758
2011-12-20,1625.3507929373043
2011-12-21,1659.951143290085
2011-12-22,1659.7771812597002
2011-12-23,1685.6394134784773
2011-12-26,1681.4804300750686
2011-12-27,1678.4114542839357
2011-12-28,1669.4540231808344
2011-12-29,1667.3050806331119
2011-12-30,1674.1191016448488
2012-01-02,1667.2584153030496
2012-01-03,1694.3684271055358
2012-01-04,1684.233042881093
2012-01-05,1687.2455676951088
2012-01-06,1676.5139690374822
2012-01-09,1698.911353359268
2012-01-10,1726.4392530999903
2012-01-11,1733.7377189018146
2012-01-12,1733.7971037771997
2012-01-13,1735.9838218728912
2012-01-16,1711.2589359360031
2012-01-17,1765.8299051232
2012-01-18,1764.3882280623698
2012-01-19,1788.0956283692249
2012-01-20,1794.0858640713755
2012-01-23,1794.2358074056083
2012-01-24,1794.2835255629461
2012-01-25,1793.9904677126938
2012-01-26,1815.3542018347428
2012-01-27,1817.5768960234311
2012-01-30,1804.157416066629
2012-01-31,1826.087451884616
2012-02-01,1818.775346332735
2012-02-02,1855.1527793649304
2012-02-03,1860.8136136520693
2012-02-06,1855.5307954943055
2012-02-07,1849.4434975790346
2012-02-08,1889.3572089197673
2012-02-09,1895.624045808815
2012-02-10,1875.382381808154
2012-02-13,1879.6439547137231
2012-02-14,1876.7701070658807
2012-02-15,1912.8598760118325
2012-02-16,1896.6263465841123
2012-02-17,1910.267391895618
2012-02-20,1911.0131696664732
2012-02-21,1911.3070278448151
2012-02-22,1927.849699682923
2012-02-23,1914.8353386503527
2012-02-24,1924.9144556435483
2012-02-27,1916.7050268249145
2012-02-28,1937.7759044995175
2012-02-29,1954.11655290825
2012-03-01,1931.8277653880377
2012-03-02,1947.9498155832214
2012-03-05,1919.089762831732
2012-03-06,1883.009155534823
2012-03-07,1870.8080486250765
2012-03-08,1897.7376647593035
2012-03-09,1911.6123311672225
2012-03-12,1904.9879384564915
2012-03-13,1926.58705370524
2012-03-14,1921.00319556926
2012-03-15,1915.8998827371354
2012-03-16,1914.6691013535064
2012-03-19,1901.7821016867797
2012-03-20,1878.6862905584542
2012-03-21,1873.8581299430996
2012-03-22,1881.3724833668787
2012-03-23,1867.8706276749656
2012-03-26,1859.4548454079222
2012-03-27,1884.9069940885315
2012-03-28,1869.3419703969194
2012-03-29,1844.6335374361133
2012-03-30,1851.1638730226282
2012-04-02,1846.6822388064106
2012-04-03,1858.4300968250454
2012-04-04,1858.32483481103
2012-04-05,1849.476560551774
2012-04-06,1853.2308999865593
2012-04-09,1843.7918221987018
2012-04-10,1834.7124199893135
2012-04-11,1826.1715494777893
2012-04-12,1844.5655900904126
2012-04-13,1872.877022982054
2012-04-16,1864.5040607254937
2012-04-17,1847.7657755547773
