Date,ACWI ex JAPAN
2000-12-29,100.0
2001-01-01,99.9945089941345
2001-01-02,98.35574413094659
2001-01-03,100.59774129188237
2001-01-04,100.87724546071023
2001-01-05,99.49285742305088
2001-01-08,99.09932555675216
2001-01-09,98.810350149498
2001-01-10,99.06915439939789
2001-01-11,100.31333873375998
2001-01-12,100.25375034899456
2001-01-15,100.16019583502879
2001-01-16,100.08341149891683
2001-01-17,100.65938561291755
2001-01-18,101.85546843370163
2001-01-19,101.49995815272867
2001-01-22,101.49272519128591
2001-01-23,102.29619102532989
2001-01-24,102.25344410997862
2001-01-25,101.97288720103992
2001-01-26,101.83945336699391
2001-01-29,102.14685456989591
2001-01-30,102.81625628624033
2001-01-31,102.93143989070384
2001-02-01,103.25648641014283
2001-02-02,101.72784450588541
2001-02-05,101.98550271482102
2001-02-06,101.85537751702965
2001-02-07,100.84455011273869
2001-02-08,100.0243294080838
2001-02-09,98.86659694532611
2001-02-12,100.02866866939765
2001-02-13,99.27747196831977
2001-02-14,98.61553301078644
2001-02-15,98.99315253361365
2001-02-16,97.61720593007274
2001-02-19,97.63212312761988
2001-02-20,96.03317082234959
2001-02-21,94.71938583851227
2001-02-22,94.1960015526444
2001-02-23,93.32782506762341
2001-02-26,94.66551761515504
2001-02-27,94.59862024885088
2001-02-28,93.81479826173967
2001-03-01,93.85172378228569
2001-03-02,93.57897627261997
2001-03-05,94.07915760986921
2001-03-06,95.07862909511127
2001-03-07,95.32236421503912
2001-03-08,95.3891118601942
2001-03-09,93.66404447134332
2001-03-12,90.30146272982918
2001-03-13,90.28609286515976
2001-03-14,88.27060152504195
2001-03-15,88.89026633323051
2001-03-16,86.7282561930915
2001-03-19,87.38441020056061
2001-03-20,86.77678923499538
2001-03-21,85.10568037322867
2001-03-22,83.08321306771415
2001-03-23,84.97087767585765
2001-03-26,86.76633417928379
2001-03-27,88.76555352709185
2001-03-28,86.78673976280913
2001-03-29,86.32763058565408
2001-03-30,87.0606452430619
2001-04-02,86.22264318854508
2001-04-03,83.60730448225554
2001-04-04,84.01561642854118
2001-04-05,86.65124201721464
2001-04-06,85.86344843076691
2001-04-09,86.66024615353211
2001-04-10,88.3450362285194
2001-04-11,88.23598109372523
2001-04-12,89.2408394649701
2001-04-13,89.24713995167218
2001-04-16,88.82426332834503
2001-04-17,89.12263236628378
2001-04-18,91.76597469697066
2001-04-19,93.09707492413578
2001-04-20,92.74272540896828
2001-04-23,91.50085619312956
2001-04-24,90.8588917104348
2001-04-25,91.77761602715259
2001-04-26,92.43341059563195
2001-04-27,93.34102594574794
2001-04-30,93.41001267615202
2001-05-01,94.23424542991688
2001-05-02,94.26363909384062
2001-05-03,92.91927956627325
2001-05-04,93.89621044575361
2001-05-07,93.89639016136414
2001-05-08,93.5484268655582
2001-05-09,93.09977735312647
2001-05-10,93.6637183960008
2001-05-11,92.83962031322719
2001-05-14,92.2996808809878
2001-05-15,92.77465680217712
2001-05-16,94.51392927719088
2001-05-17,95.0573380988972
2001-05-18,95.21790816510992
2001-05-21,96.18000204738738
2001-05-22,96.02503996819704
2001-05-23,94.77047957137586
2001-05-24,94.85733017001486
2001-05-25,94.01952569264039
2001-05-28,94.14771373927245
2001-05-29,93.3417338433778
2001-05-30,92.15756610291567
2001-05-31,92.21094502545994
2001-06-01,92.36066829211235
2001-06-04,92.84766700214062
2001-06-05,93.82031534410488
2001-06-06,93.05178192884779
2001-06-07,93.38653013119736
2001-06-08,92.85156220456679
2001-06-11,91.91225429761289
2001-06-12,91.55347970837333
2001-06-13,91.31727458160123
2001-06-14,90.26647340272224
2001-06-15,89.77327026261358
2001-06-18,89.10847868889684
2001-06-19,89.26102538163703
2001-06-20,89.48575711875117
2001-06-21,90.14175707093742
2001-06-22,89.80336180963528
2001-06-25,89.66376587122939
2001-06-26,89.06041678590618
2001-06-27,88.78339557255681
2001-06-28,89.44185584439279
2001-06-29,89.67247795558184
2001-07-02,90.66183245081531
2001-07-03,90.1831000442063
2001-07-04,89.9209481679221
2001-07-05,88.68269340880468
2001-07-06,87.00236295352713
2001-07-09,87.47114090839874
2001-07-10,86.79164173281069
2001-07-11,86.41891837595651
2001-07-12,87.76177393572254
2001-07-13,88.21295437385795
2001-07-16,87.62188483929889
2001-07-17,87.7748064408344
2001-07-18,87.72636079479216
2001-07-19,88.42763589698228
2001-07-20,88.08423368297977
2001-07-23,87.18866137693816
2001-07-24,86.11740491316536
2001-07-25,86.6601116362921
2001-07-26,87.28878720199614
2001-07-27,87.8351946016703
2001-07-30,88.2049051984625
2001-07-31,88.84363096905514
2001-08-01,89.32070739133255
2001-08-02,89.72488044190376
2001-08-03,89.28984226043208
2001-08-06,88.51137450481895
2001-08-07,88.62942983860957
2001-08-08,87.3651356367341
2001-08-09,87.11282007498086
2001-08-10,87.39951460590844
2001-08-13,87.64883513032801
2001-08-14,87.79984111661942
2001-08-15,87.68931078839556
2001-08-16,87.57477877514982
2001-08-17,86.30032520427478
2001-08-20,86.5041576331215
2001-08-21,86.21221507648735
2001-08-22,86.73597596256405
2001-08-23,86.42778763762459
2001-08-24,87.8510030043618
2001-08-27,87.6156653041595
2001-08-28,86.48481300581946
2001-08-29,85.85755740887541
2001-08-30,84.35606439715433
2001-08-31,84.52814509773934
2001-09-03,84.1191536111274
2001-09-04,84.13855047306546
2001-09-05,83.63717294653014
2001-09-06,81.91720349177281
2001-09-07,80.65848803063241
2001-09-10,80.59817961909623
2001-09-11,78.98558177844707
2001-09-12,79.11296781774278
2001-09-13,79.4094852800443
2001-09-14,78.24512806311664
2001-09-17,76.36116188404421
2001-09-18,75.91732383952328
2001-09-19,74.90204465297826
2001-09-20,72.36292691422972
2001-09-21,70.54631594379501
2001-09-24,73.46703401148164
2001-09-25,74.31795681284248
2001-09-26,74.43710363293138
2001-09-27,75.21653353592762
2001-09-28,76.80141133870038
2001-10-01,76.33296123829328
2001-10-02,77.06750304043737
2001-10-03,78.11900102720615
2001-10-04,78.7757953437516
2001-10-05,78.90296180795566
2001-10-08,78.4480268374649
2001-10-09,78.18734932330813
2001-10-10,79.69739425215108
2001-10-11,80.6446028174588
2001-10-12,80.35773206547486
2001-10-15,79.7967889296051
2001-10-16,80.4463322702005
2001-10-17,80.13106319996778
2001-10-18,79.19162852383201
2001-10-19,78.84684978725147
2001-10-22,79.79387425346619
2001-10-23,80.15886766966382
2001-10-24,80.35252679522358
2001-10-25,80.55646362071813
2001-10-26,81.27176807021048
2001-10-29,79.85068530610262
2001-10-30,78.45585703200747
2001-10-31,78.61662828194794
2001-11-01,79.98992501509113
2001-11-02,80.15035035548004
2001-11-05,81.28791419908792
2001-11-06,82.04179171166122
2001-11-07,82.19127083478132
2001-11-08,82.73009153261461
2001-11-09,82.60645805648704
2001-11-12,81.95913068857725
2001-11-13,83.37967977653416
2001-11-14,83.69231552117081
2001-11-15,83.85373702793034
2001-11-16,83.9978718231626
2001-11-19,84.77611156630515
2001-11-20,84.09826190869225
2001-11-21,83.6109235527392
2001-11-22,83.95039111593864
2001-11-23,84.36592950960673
2001-11-26,84.80118236697172
2001-11-27,84.216850674553
2001-11-28,83.00759709706435
2001-11-29,83.47374720544651
2001-11-30,83.85129880600228
2001-12-03,83.18297343548643
2001-12-04,84.26514332131046
2001-12-05,86.24311294340326
2001-12-06,86.3853683374144
2001-12-07,85.74692511744591
2001-12-10,84.39332675932009
2001-12-11,84.22447304220259
2001-12-12,84.25569305491332
2001-12-13,82.9850702223754
2001-12-14,82.99524476348172
2001-12-17,84.20068077215753
2001-12-18,84.52560815632663
2001-12-19,84.51443817279002
2001-12-20,83.89303952505249
2001-12-21,84.21034437844399
2001-12-24,84.0411165967509
2001-12-25,84.06140285357415
2001-12-26,84.336640557577
2001-12-27,85.32652349769758
2001-12-28,85.60251863127593
2001-12-31,85.22946543732978
2002-01-01,85.23012788886625
2002-01-02,85.6589294743187
2002-01-03,86.64137131818634
2002-01-04,87.0216294979559
2002-01-07,86.44611763204745
2002-01-08,85.95899773307973
2002-01-09,85.64513333654779
2002-01-10,85.45257298963597
2002-01-11,85.02507284442734
2002-01-14,84.2205710780759
2002-01-15,84.67086095867926
2002-01-16,83.31614270069326
2002-01-17,84.07512156298937
2002-01-18,83.49687214948574
2002-01-21,83.40582997919199
2002-01-22,83.02285796311288
2002-01-23,83.62487914925026
2002-01-24,84.03110223892203
2002-01-25,83.66008995036795
2002-01-28,83.77648697435728
2002-01-29,82.01838350651681
2002-01-30,82.12161793847825
2002-01-31,83.2527950534286
2002-02-01,82.94173604938253
2002-02-04,81.54197167315056
2002-02-05,81.00140390126855
2002-02-06,80.4861089894659
2002-02-07,80.5163931225254
2002-02-08,81.36851448782376
2002-02-11,82.45357876903074
2002-02-12,82.184183846027
2002-02-13,82.79889089915083
2002-02-14,83.06185821871296
2002-02-15,82.32479225391613
2002-02-18,82.11568988934292
2002-02-19,80.75721921288714
2002-02-20,81.12183417200862
2002-02-21,80.58700831325974
2002-02-22,80.8672778379205
2002-02-25,81.94539818012329
2002-02-26,82.07395734424199
2002-02-27,82.45584710523288
2002-02-28,82.28031026645769
2002-03-01,83.75522957144362
2002-03-04,85.57893695313999
2002-03-05,85.17301386095718
2002-03-06,86.16727777385309
2002-03-07,86.26897380179798
2002-03-08,86.56901344605863
2002-03-11,86.62812198700544
2002-03-12,86.17284260281775
2002-03-13,85.72612535451582
2002-03-14,85.88748864689575
2002-03-15,86.72715413692012
2002-03-18,86.84575092515122
2002-03-19,87.18008575600788
2002-03-20,86.17359341056809
2002-03-21,86.09478406970116
2002-03-22,85.96221501499693
2002-03-25,84.90108170872799
2002-03-26,85.20388692952935
2002-03-27,85.44287042864677
2002-03-28,85.87724842109675
2002-03-29,85.87681582307503
2002-04-01,86.07527307759945
2002-04-02,85.51768413218795
2002-04-03,84.95147356227561
2002-04-04,84.74458388944176
2002-04-05,84.55852584102657
2002-04-08,84.09549054396784
2002-04-09,83.80432176332107
2002-04-10,84.64449659708964
2002-04-11,83.11889415274334
2002-04-12,83.50251799157778
2002-04-15,83.36748177736462
2002-04-16,85.06682658260421
2002-04-17,85.27207015159927
2002-04-18,85.10161530153373
2002-04-19,85.15860444173268
2002-04-22,84.14887590403666
2002-04-23,83.72837801158748
2002-04-24,83.38498678353209
2002-04-25,83.19380644148758
2002-04-26,82.37959404213994
2002-04-29,81.78505989639007
2002-04-30,82.44413904711794
2002-05-01,82.97373895524832
2002-05-02,82.78572004738439
2002-05-03,82.38006660578185
2002-05-06,81.34972024313639
2002-05-07,80.79776408787623
2002-05-08,83.17771407764748
2002-05-09,82.32349801794338
2002-05-10,81.33854148888031
2002-05-13,82.41184187035803
2002-05-14,83.54968898536735
2002-05-15,83.70241841357458
2002-05-16,84.01823159340107
2002-05-17,84.64428637332173
2002-05-20,83.80718215202256
2002-05-21,83.0463212652922
2002-05-22,83.2200330838377
2002-05-23,83.59070299535816
2002-05-24,83.08147112685809
2002-05-27,83.02687183999194
2002-05-28,82.62135822227712
2002-05-29,82.26375496270751
2002-05-30,81.89517147066968
2002-05-31,82.01722899978074
2002-06-03,80.68432725010994
2002-06-04,80.35753554090766
2002-06-05,80.43985824980467
2002-06-06,79.54518188095503
2002-06-07,79.06263813629796
2002-06-10,79.25607106097223
2002-06-11,78.56914045158786
2002-06-12,78.43932424992819
2002-06-13,77.65347056176996
2002-06-14,76.91254688451869
2002-06-17,78.91227586267658
2002-06-18,78.96617586787434
2002-06-19,77.85573028803815
2002-06-20,76.85851050520245
2002-06-21,76.04390483184024
2002-06-24,75.79639713040771
2002-06-25,75.38927040347224
2002-06-26,75.0300875126896
2002-06-27,76.02796721068624
2002-06-28,76.9073959829969
2002-07-01,75.93525725409741
2002-07-02,74.19824788836856
2002-07-03,73.68521500393521
2002-07-04,74.17890839031598
2002-07-05,76.65683319743941
2002-07-08,76.35437658074645
2002-07-09,75.14735057280991
2002-07-10,72.77531201051028
2002-07-11,72.163558659468
2002-07-12,72.01813331573946
2002-07-15,71.02069786318926
2002-07-16,70.32667356301532
2002-07-17,71.25467696917295
2002-07-18,70.4577217061304
2002-07-19,67.91873256233326
2002-07-22,65.23685945918957
2002-07-23,63.465911727380785
2002-07-24,65.21237084964106
2002-07-25,65.82986276461052
2002-07-26,66.38728331192902
2002-07-29,69.57991985544996
2002-07-30,69.95167049207384
2002-07-31,70.33054682846249
2002-08-01,68.16648471148208
2002-08-02,67.25678070141107
2002-08-05,65.09988767676703
2002-08-06,66.58063622153344
2002-08-07,67.41899270843697
2002-08-08,69.57015214028102
2002-08-09,70.13695805250988
2002-08-12,69.54539294101868
2002-08-13,68.85520183930574
2002-08-14,70.2104183425533
2002-08-15,71.2469105648453
2002-08-16,71.40933552040467
2002-08-19,72.8927471838722
2002-08-20,71.97028059380085
2002-08-21,72.87797084146328
2002-08-22,73.79461011306024
2002-08-23,72.42935805868726
2002-08-26,72.59920767085147
2002-08-27,72.52786137462745
2002-08-28,70.85633284249019
2002-08-29,70.52324584911356
2002-08-30,70.57738875132415
2002-09-02,70.27659063790628
2002-09-03,67.7950648426544
2002-09-04,68.50705042811414
2002-09-05,67.65969266542949
2002-09-06,68.82953564254804
2002-09-09,68.92182105055211
2002-09-10,69.65352216500335
2002-09-11,70.06668729417493
2002-09-12,68.33760950306515
2002-09-13,68.01508148751138
2002-09-16,67.85299101939636
2002-09-17,66.84944657400267
2002-09-18,65.97670073938794
2002-09-19,64.45493881798076
2002-09-20,64.55192933913553
2002-09-23,63.279351597778394
