Date,KUKJE INDEX (ACWI ex Korea)
1999-09-13,1112.1003409541593
1999-09-14,1107.9353516754854
1999-09-15,1098.5052587461994
1999-09-16,1092.6761119650987
1999-09-17,1097.9805712636075
1999-09-20,1101.7654321059038
1999-09-21,1092.0013802244534
1999-09-22,1087.1364032379797
1999-09-23,1075.1915912337222
1999-09-24,1066.4104406433344
1999-09-27,1069.8253305496469
1999-09-28,1071.828293127949
1999-09-29,1065.5705583106871
1999-09-30,1076.6907785295166
1999-10-01,1078.0180021103724
1999-10-04,1089.7578637274282
1999-10-05,1089.5484310853965
1999-10-06,1101.2970929783917
1999-10-07,1104.1429707723375
1999-10-08,1109.7408452274165
1999-10-11,1111.7231605315123
1999-10-12,1102.0227835213304
1999-10-13,1083.8197865436462
1999-10-14,1084.0655166195313
1999-10-15,1063.8727457174352
1999-10-18,1058.1744649904397
1999-10-19,1067.750428264736
1999-10-20,1081.643514583918
1999-10-21,1079.2355465640812
1999-10-22,1090.809396071197
1999-10-25,1087.8929334849504
1999-10-26,1085.677541067532
1999-10-27,1087.1856640568096
1999-10-28,1110.1968982251467
1999-10-29,1130.6925225711666
1999-11-01,1126.9588549772714
1999-11-02,1124.90122800052
1999-11-03,1128.32188774539
1999-11-04,1136.5528980335412
1999-11-05,1137.7073742871808
1999-11-08,1139.4517849589604
1999-11-09,1137.9395074170423
1999-11-10,1146.406278532129
1999-11-11,1153.0419049000561
1999-11-12,1156.5861453931045
1999-11-15,1158.8356451069008
1999-11-16,1169.532536393267
1999-11-17,1169.637723754234
1999-11-18,1178.905422115476
1999-11-19,1178.4537099911433
1999-11-22,1179.0326589164579
1999-11-23,1175.6469529394594
1999-11-24,1176.168545060742
1999-11-25,1182.1171939936867
1999-11-26,1186.2076954425204
1999-11-29,1181.54085001523
1999-11-30,1163.9980633294963
1999-12-01,1171.7697416495628
1999-12-02,1177.313609405909
1999-12-03,1195.2733207410474
1999-12-06,1199.329517268528
1999-12-07,1197.8166760314432
1999-12-08,1193.6383999830562
1999-12-09,1197.5997422345583
1999-12-10,1201.5830343250416
1999-12-13,1200.609146525554
1999-12-14,1192.7105301595718
1999-12-15,1193.7708825536242
1999-12-16,1203.4968447489791
1999-12-17,1207.300505360945
1999-12-20,1211.0520093034643
1999-12-21,1215.4919637427718
1999-12-22,1224.6337900397946
1999-12-23,1241.9046934496885
1999-12-24,1245.4055369855164
1999-12-27,1243.564071519831
1999-12-28,1247.665020126368
1999-12-29,1253.4721854955926
1999-12-30,1259.6851146783324
1999-12-31,1261.4204408345995
2000-01-03,1263.4654605690757
2000-01-04,1226.0726581051529
2000-01-05,1209.5946002773662
2000-01-06,1196.185564721255
2000-01-07,1223.8493532826858
2000-01-10,1238.3995465482083
2000-01-11,1233.3361553886832
2000-01-12,1226.6961733439757
2000-01-13,1238.0799950452463
2000-01-14,1249.056302175689
2000-01-17,1255.0951969316638
2000-01-18,1240.7992203977408
2000-01-19,1235.2125668772592
2000-01-20,1230.3752664401761
2000-01-21,1226.5717638176527
2000-01-24,1210.1605565180357
2000-01-25,1205.764030631832
2000-01-26,1208.1877739521208
2000-01-27,1209.5723509094792
2000-01-28,1189.618067221637
2000-01-31,1191.9137029339995
2000-02-01,1201.643501480177
2000-02-02,1208.4686609092587
2000-02-03,1228.834098242764
2000-02-04,1231.4263997285204
2000-02-07,1227.1565804223094
2000-02-08,1242.1692163681994
2000-02-09,1233.4566768466557
2000-02-10,1232.5041185996974
2000-02-11,1219.984182605211
2000-02-14,1215.0522460382106
2000-02-15,1209.874121333414
2000-02-16,1207.086795944611
2000-02-17,1212.95406561085
2000-02-18,1192.6198419376644
2000-02-21,1184.1280761272853
2000-02-22,1188.9883598770384
2000-02-23,1198.9987490130657
2000-02-24,1195.8448626451407
2000-02-25,1190.164877661722
2000-02-28,1188.266181184482
2000-02-29,1196.8917712704263
2000-03-01,1214.1973827690617
2000-03-02,1224.3222686964807
2000-03-03,1235.6133513495454
2000-03-06,1228.8149397194195
2000-03-07,1212.2504726193388
2000-03-08,1210.8254101544721
2000-03-09,1229.5401918343157
2000-03-10,1227.6664182363863
2000-03-13,1209.1151018432583
2000-03-14,1199.434875526344
2000-03-15,1203.9279524434664
2000-03-16,1241.7547422785144
2000-03-17,1247.678336256891
2000-03-20,1249.6282151565704
2000-03-21,1266.5693198173421
2000-03-22,1266.3099661141432
2000-03-23,1280.1033495699453
2000-03-24,1290.2426235968653
2000-03-27,1291.669262247278
2000-03-28,1288.890575394095
2000-03-29,1286.6176770577813
2000-03-30,1264.9714635953947
2000-03-31,1275.3977151000565
2000-04-03,1270.6197050480562
2000-04-04,1264.7452949065707
2000-04-05,1256.0065039652736
2000-04-06,1265.4890724906618
2000-04-07,1276.3410145231628
2000-04-10,1274.1234453034342
2000-04-11,1263.4376117409595
2000-04-12,1249.3211806123488
2000-04-13,1232.5097185610389
2000-04-14,1184.925498299209
2000-04-17,1185.842205495029
2000-04-18,1209.9483898116607
2000-04-19,1206.1128697137258
2000-04-20,1211.6294730404052
2000-04-21,1211.3726510847532
2000-04-24,1211.2871611301512
2000-04-25,1229.9668377944047
2000-04-26,1226.2608477275385
2000-04-27,1218.0446409476378
2000-04-28,1218.5335496091964
2000-05-01,1226.6547616619077
2000-05-02,1225.3562723084938
2000-05-03,1198.7949888849914
2000-05-04,1196.738643252543
2000-05-05,1207.0199092744863
2000-05-08,1198.790036396529
2000-05-09,1188.152271661074
2000-05-10,1171.6143396282312
2000-05-11,1180.5216389972775
2000-05-12,1195.553701671889
2000-05-15,1207.0048479152658
2000-05-16,1217.8427216331036
2000-05-17,1196.791054955079
2000-05-18,1191.798873932882
2000-05-19,1168.854895157349
2000-05-22,1157.6325388894654
2000-05-23,1150.9138105527625
2000-05-24,1155.267576641569
2000-05-25,1156.0723573579005
2000-05-26,1157.8040678742377
2000-05-29,1163.0402103715012
2000-05-30,1189.9353068094435
2000-05-31,1187.3195196693785
2000-06-01,1206.353601461564
2000-06-02,1236.9582756861791
2000-06-05,1235.8304730317293
2000-06-06,1236.744977291401
2000-06-07,1238.1101525573788
2000-06-08,1232.8062400581282
2000-06-09,1228.166926866346
2000-06-12,1225.5565185093249
2000-06-13,1234.2190732197569
2000-06-14,1236.9731170317802
2000-06-15,1232.6442576909112
2000-06-16,1228.7235132390224
2000-06-19,1239.153658030788
2000-06-20,1240.5077843391791
2000-06-21,1237.3829412811801
2000-06-22,1223.6761182611315
2000-06-23,1215.494428796679
2000-06-26,1217.2111617156195
2000-06-27,1218.8662794943982
2000-06-28,1224.8293727928626
2000-06-29,1215.9150676804052
2000-06-30,1226.2566474305504
2000-07-03,1236.290250219162
2000-07-04,1235.9424392667838
2000-07-05,1226.2580215452535
2000-07-06,1228.067497793758
2000-07-07,1241.4638940516952
2000-07-10,1243.1385373955209
2000-07-11,1242.8778130064345
2000-07-12,1246.7695712044713
2000-07-13,1242.9944138412131
2000-07-14,1250.7610915896557
2000-07-17,1252.0724061176709
2000-07-18,1237.358506929908
2000-07-19,1229.8485146712603
2000-07-20,1238.3934137475137
2000-07-21,1226.7626730571571
2000-07-24,1219.1678605407856
2000-07-25,1222.7840282339591
2000-07-26,1214.1385051810842
2000-07-27,1205.1414805886084
2000-07-28,1183.9164444664884
2000-07-31,1190.8179781826282
2000-08-01,1195.930226905771
2000-08-02,1194.0419907266232
2000-08-03,1189.9594412474605
2000-08-04,1198.0089094901705
2000-08-07,1207.9513302326895
2000-08-08,1207.3115403888942
2000-08-09,1207.3299937071668
2000-08-10,1205.164829684815
2000-08-11,1208.6669063265788
2000-08-14,1219.1577974682136
2000-08-15,1220.7084763484345
2000-08-16,1221.5259645879896
2000-08-17,1224.457833493823
2000-08-18,1220.9130602697483
2000-08-21,1221.018655813897
2000-08-22,1221.207598299199
2000-08-23,1224.042145977922
2000-08-24,1227.540173152788
2000-08-25,1231.249313129512
2000-08-28,1235.0705497617175
2000-08-29,1231.2573369736667
2000-08-30,1223.874762873969
2000-08-31,1228.5357471759855
2000-09-01,1241.453168542464
2000-09-04,1245.0002128221904
2000-09-05,1229.5532692486631
2000-09-06,1215.8180311223334
2000-09-07,1216.4823828518547
2000-09-08,1206.2979687508364
2000-09-11,1198.2983438411209
2000-09-12,1190.3849025077106
2000-09-13,1190.0422790332266
2000-09-14,1190.4383581087397
2000-09-15,1181.395439406806
2000-09-18,1164.2744474154429
2000-09-19,1171.0028567133936
2000-09-20,1164.5450704896214
2000-09-21,1159.3829158420813
2000-09-22,1163.8429526794953
2000-09-25,1163.5809110970429
2000-09-26,1156.6514871677373
2000-09-27,1154.695401262165
2000-09-28,1167.2739225137884
2000-09-29,1161.1851257842784
2000-10-02,1162.4281607521689
2000-10-03,1158.7808895065818
2000-10-04,1159.7511556369218
2000-10-05,1161.4074889776148
2000-10-06,1147.7212837520951
2000-10-09,1135.9497276652448
2000-10-10,1129.6799860791566
2000-10-11,1109.88187316204
2000-10-12,1091.359280634883
2000-10-13,1109.274086127862
2000-10-16,1107.728032468967
2000-10-17,1092.2153778337056
2000-10-18,1081.8490271918217
2000-10-19,1105.6771324887168
2000-10-20,1113.447490248967
2000-10-23,1115.4380743091888
2000-10-24,1123.699872450066
2000-10-25,1103.3146941871528
2000-10-26,1101.038667978494
2000-10-27,1114.740689282253
2000-10-30,1121.0641216775396
2000-10-31,1138.978031316744
2000-11-01,1144.6022330221656
2000-11-02,1149.4900184138191
2000-11-03,1151.9102676890204
2000-11-06,1155.7225531796253
2000-11-07,1155.2760040874741
2000-11-08,1142.7208338498374
2000-11-09,1133.7942427494022
2000-11-10,1114.5220298892468
2000-11-13,1098.650339520218
2000-11-14,1119.2885815092595
2000-11-15,1124.0713489316465
2000-11-16,1110.1253422176994
2000-11-17,1105.9587150176515
2000-11-20,1086.3765980487594
2000-11-21,1086.6745946016822
2000-11-22,1065.8205701864035
2000-11-23,1067.252847528407
2000-11-24,1079.5059322480658
2000-11-27,1090.803314986623
2000-11-28,1081.671468093714
2000-11-29,1082.1807433201238
2000-11-30,1068.0856153920502
2000-12-01,1074.8525201279147
2000-12-04,1079.6744015127456
2000-12-05,1108.2667657878958
2000-12-06,1099.174540373913
2000-12-07,1094.071997793294
2000-12-08,1107.3095526229326
2000-12-11,1119.2521763453817
2000-12-12,1114.1493523125405
2000-12-13,1107.0515251827544
2000-12-14,1096.6881850187087
2000-12-15,1077.5598154340846
2000-12-18,1082.3413515809007
2000-12-19,1074.2065879732693
2000-12-20,1048.3329438806516
2000-12-21,1048.730963695192
2000-12-22,1065.1025208239107
2000-12-25,1068.4943119272634
2000-12-26,1072.504452016839
2000-12-27,1083.177203556748
2000-12-28,1086.151380601959
2000-12-29,1085.615597744183
2001-01-01,1085.5617563826318
2001-01-02,1069.0229790843473
2001-01-03,1091.1529018351137
2001-01-04,1092.3763639517701
2001-01-05,1078.9450455083652
2001-01-08,1075.0222792774662
2001-01-09,1070.0325978406229
2001-01-10,1071.8290116062735
2001-01-11,1081.1602919491806
2001-01-12,1080.354328141269
2001-01-15,1079.4235036792534
2001-01-16,1081.0689777657904
2001-01-17,1087.7085984387088
2001-01-18,1100.573130574996
2001-01-19,1097.7733199999418
2001-01-22,1097.9003467662217
2001-01-23,1105.3340458577923
2001-01-24,1103.7307628575074
2001-01-25,1101.6528775760814
2001-01-26,1100.1481426425594
2001-01-29,1103.7865961293223
2001-01-30,1110.506269204657
2001-01-31,1111.6887713881026
2001-02-01,1115.7721255464676
2001-02-02,1099.311440585643
2001-02-05,1100.8699284762333
2001-02-06,1098.8953023908898
2001-02-07,1088.8716907709368
2001-02-08,1079.5303437792618
2001-02-09,1068.2543227750425
2001-02-12,1079.6432243261838
2001-02-13,1072.1532607905667
2001-02-14,1065.7082744689867
2001-02-15,1070.4451885753526
2001-02-16,1056.2790454560193
2001-02-19,1055.18919934551
2001-02-20,1040.5130722592382
2001-02-21,1026.14869041886
2001-02-22,1021.9133573752886
2001-02-23,1014.8040763452492
2001-02-26,1028.3173687260598
2001-02-27,1027.3699646459968
2001-02-28,1017.9307621087939
2001-03-01,1017.1259193351532
2001-03-02,1010.9535032032512
2001-03-05,1015.7066713895213
2001-03-06,1027.649918165684
2001-03-07,1030.47324430142
2001-03-08,1031.3016430630346
2001-03-09,1014.5297600466527
2001-03-12,978.3579865953557
2001-03-13,976.3600126590212
2001-03-14,954.9554328786064
2001-03-15,962.6447072651831
2001-03-16,941.3650652929373
2001-03-19,948.5562973904742
2001-03-20,942.3083480776697
2001-03-21,931.6688602037395
2001-03-22,909.4229313561846
2001-03-23,930.8725578264273
2001-03-26,952.2078374977696
2001-03-27,971.6121476368376
2001-03-28,953.8171913258892
2001-03-29,944.3786275695679
2001-03-30,949.4984654989248
2001-04-02,939.6993819108574
2001-04-03,916.6012050705036
2001-04-04,922.1298888696798
2001-04-05,949.5126701496088
2001-04-06,941.7805946282899
2001-04-09,945.8171255673591
2001-04-10,961.1260623588377
2001-04-11,961.8547697585527
2001-04-12,973.3601845995873
2001-04-13,972.9657324757532
2001-04-16,967.7546765698359
2001-04-17,970.7600531250439
2001-04-18,1000.0437418387614
2001-04-19,1014.4016564889831
2001-04-20,1009.9167829884791
2001-04-23,998.1630455577821
2001-04-24,991.3305429626973
2001-04-25,1001.1050448794683
2001-04-26,1008.765612385614
2001-04-27,1017.2920544803814
2001-04-30,1017.9145576011219
2001-05-01,1030.7024782777717
2001-05-02,1031.909375024533
2001-05-03,1019.5649754165386
2001-05-04,1029.1673033995437
2001-05-07,1029.536980349279
2001-05-08,1023.5077794663257
2001-05-09,1017.6556195424281
2001-05-10,1021.8864353004279
2001-05-11,1014.0194766388405
2001-05-14,1006.9470066741549
2001-05-15,1012.3501763945454
2001-05-16,1027.559469725805
2001-05-17,1034.5439868641322
2001-05-18,1035.1549147257945
2001-05-21,1046.1232540945616
2001-05-22,1044.583793045534
2001-05-23,1033.8457631091362
2001-05-24,1034.2872349225631
2001-05-25,1025.1005793320453
2001-05-28,1025.354617148553
2001-05-29,1018.722767774706
2001-05-30,1004.8764077316343
2001-05-31,1005.4780107522319
2001-06-01,1006.763885126037
2001-06-04,1011.2326093251221
2001-06-05,1019.9193041676384
2001-06-06,1012.1822231706616
2001-06-07,1015.9981279678354
2001-06-08,1010.1835815837751
2001-06-11,999.5547604555651
2001-06-12,993.5416955414245
2001-06-13,991.1332970775234
2001-06-14,981.089451622378
2001-06-15,975.0698411554475
2001-06-18,967.909854207686
2001-06-19,969.0884882136036
2001-06-20,971.2186013159059
2001-06-21,979.1724581491038
2001-06-22,976.6914397257724
2001-06-25,974.7078266146301
2001-06-26,969.1391610702879
2001-06-27,965.7142571863573
2001-06-28,970.7899276941458
2001-06-29,974.2775056626199
2001-07-02,983.8627690292583
2001-07-03,979.3945491276951
2001-07-04,975.8190204948837
2001-07-05,962.5996352453908
2001-07-06,944.0875099785865
2001-07-09,948.5228543056828
2001-07-10,942.881443757844
2001-07-11,938.4894474946436
2001-07-12,953.310510583095
2001-07-13,956.883808421642
2001-07-16,950.8087447575389
2001-07-17,951.1013593609772
2001-07-18,949.3676273417697
2001-07-19,956.3716152691127
2001-07-20,953.4018407032244
2001-07-23,941.4986967734596
2001-07-24,932.3173856145098
2001-07-25,938.6933076094508
2001-07-26,944.7288528040375
2001-07-27,949.492190649928
2001-07-30,951.1195788042764
2001-07-31,959.3217284240952
2001-08-01,964.6070087507148
2001-08-02,971.3940273053037
2001-08-03,966.1520538536104
2001-08-06,958.3076819372403
2001-08-07,960.11020655938
2001-08-08,947.5168570291029
2001-08-09,942.8206427490054
2001-08-10,946.0468722611698
2001-08-13,946.945026084451
2001-08-14,951.2349134358376
2001-08-15,951.3058981050381
2001-08-16,948.3403597852223
2001-08-17,935.3835438622748
2001-08-20,936.1818663527282
2001-08-21,934.2862430573995
2001-08-22,940.2749492654467
2001-08-23,935.8478412309913
2001-08-24,949.6029329550446
2001-08-27,947.8414063065228
2001-08-28,936.1295935774065
2001-08-29,928.9256933504568
2001-08-30,912.7549184291252
2001-08-31,914.4913441194371
2001-09-03,908.283369691636
2001-09-04,910.5763357788459
2001-09-05,903.8091212946752
2001-09-06,886.7690908445159
2001-09-07,874.4292939372394
2001-09-10,871.2604095007418
2001-09-11,857.4363331372995
2001-09-12,853.2067645712445
2001-09-13,856.97816683508
2001-09-14,849.1169011311795
2001-09-17,826.8584338160547
2001-09-18,823.5503562221271
2001-09-19,815.8411189257231
2001-09-20,790.5631880017829
2001-09-21,769.9792706866144
2001-09-24,797.941760824859
2001-09-25,807.2464631123588
2001-09-26,806.9611156684804
2001-09-27,813.7978316348282
2001-09-28,831.14385732577
2001-10-01,827.4906575328532
2001-10-02,836.1108583858431
2001-10-03,844.8471752931293
2001-10-04,852.9364854237584
2001-10-05,854.1232077823252
2001-10-08,850.0309338478647
2001-10-09,845.0824935004271
2001-10-10,858.9141638535139
2001-10-11,869.9890647804676
2001-10-12,868.9344172588301
2001-10-15,862.6208048469306
2001-10-16,869.16177321764
2001-10-17,866.9349768332524
2001-10-18,856.0694628467043
2001-10-19,852.7927476962675
2001-10-22,861.8548855049721
2001-10-23,866.5681039422902
2001-10-24,868.555731897621
2001-10-25,871.2860028557587
2001-10-26,877.1336964722256
2001-10-29,862.0631721338827
2001-10-30,847.7681318711575
2001-10-31,848.0252270504915
2001-11-01,862.0886007416193
2001-11-02,863.5512699845278
2001-11-05,874.8728202966108
2001-11-06,883.4694496162656
2001-11-07,882.5413990160193
2001-11-08,888.8768189338972
2001-11-09,886.7844839511865
2001-11-12,879.3587165678496
2001-11-13,891.6619090889287
2001-11-14,894.4868423183051
2001-11-15,897.7027248684096
2001-11-16,899.4074273049027
2001-11-19,907.8743042794388
2001-11-20,901.5172513885481
2001-11-21,896.7677191514083
2001-11-22,899.6603215037359
2001-11-23,903.0726435776005
2001-11-26,908.7640063965528
2001-11-27,902.8038757596981
2001-11-28,889.7859990336011
2001-11-29,894.3391210525585
2001-11-30,898.8631551909265
2001-12-03,890.0100461797379
2001-12-04,900.3405356359539
2001-12-05,920.856427921773
2001-12-06,922.7562623226052
2001-12-07,914.8354671785972
2001-12-10,899.9837358442715
2001-12-11,897.7762032539498
2001-12-12,899.7663370230866
2001-12-13,885.269673583132
2001-12-14,884.9996658455229
2001-12-17,895.5490268303497
2001-12-18,899.1190611534086
2001-12-19,899.2006469142318
2001-12-20,893.5152093692293
2001-12-21,895.8595467242261
2001-12-24,893.9540330524441
2001-12-25,893.8799244082325
2001-12-26,895.8318154600764
2001-12-27,906.5491299426523
2001-12-28,910.3167615421528
2001-12-31,906.6682499241517
2002-01-01,906.6747809306489
2002-01-02,909.9783669375458
2002-01-03,919.8408111739376
2002-01-04,925.4030275243252
2002-01-07,919.6673379160143
2002-01-08,912.8831402493777
2002-01-09,909.1561859715489
2002-01-10,906.5775031407833
2002-01-11,902.0248922227394
2002-01-14,894.0442165867345
2002-01-15,897.4822955856291
2002-01-16,884.2351937735863
2002-01-17,891.3932238725308
2002-01-18,886.8874182967211
2002-01-21,885.7928091980626
2002-01-22,879.6246977542528
2002-01-23,884.7939781723616
2002-01-24,888.9685718154064
2002-01-25,885.5740970178292
2002-01-28,887.8549996695706
2002-01-29,868.9847868659622
2002-01-30,869.4051123321134
2002-01-31,880.9290468922248
2002-02-01,876.5465707067478
2002-02-04,862.3546440286445
2002-02-05,855.3549204050428
2002-02-06,850.1461380095711
2002-02-07,851.9688628857654
2002-02-08,860.446288620204
2002-02-11,871.7526027190944
2002-02-12,871.0191620913703
2002-02-13,877.4923542491993
2002-02-14,879.8901754944055
2002-02-15,872.5078769908419
2002-02-18,870.4121384294583
2002-02-19,855.0090668724075
2002-02-20,858.2632829169661
2002-02-21,854.9267291544054
2002-02-22,858.1440787168813
2002-02-25,868.490753887685
2002-02-26,869.1170665499699
2002-02-27,874.2678593399592
2002-02-28,873.3976240253733
2002-03-01,889.5999871498694
2002-03-04,911.688599642354
2002-03-05,907.1756593466682
2002-03-06,917.4928623815434
2002-03-07,922.4186760445734
2002-03-08,925.6166857933854
2002-03-11,927.4921672505394
2002-03-12,920.3049139132835
2002-03-13,913.9303536540042
2002-03-14,916.6881634216
2002-03-15,925.67079545009
2002-03-18,924.6707212246821
2002-03-19,929.4294610953211
2002-03-20,918.3749237265861
2002-03-21,917.3271630687727
2002-03-22,913.9544182543364
2002-03-25,903.20123392847
2002-03-26,906.007120594909
2002-03-27,908.8478616810394
2002-03-28,913.9167006415532
2002-03-29,912.1649772404637
2002-04-01,913.4453435956351
2002-04-02,908.942013747817
2002-04-03,904.6903898832783
2002-04-04,903.4785074436306
2002-04-05,901.4154504502396
2002-04-08,897.2531908169382
2002-04-09,893.3312320119248
2002-04-10,902.6730545498203
2002-04-11,886.60508849101
2002-04-12,889.0133193237295
2002-04-15,888.5112395636457
2002-04-16,906.2614544327016
2002-04-17,909.0517213746905
2002-04-18,908.1726871298149
2002-04-19,908.0916911120332
2002-04-22,899.3298447289102
2002-04-23,895.17285085413
2002-04-24,891.6212384128443
2002-04-25,890.9495950035122
2002-04-26,882.3458854146667
2002-04-29,876.6543616849935
2002-04-30,882.6362690280802
2002-05-01,888.7533909112893
2002-05-02,886.3873380984032
2002-05-03,883.0169945083794
2002-05-06,872.9687012091163
2002-05-07,866.3719659414917
2002-05-08,889.9204153324446
2002-05-09,882.1984577525312
2002-05-10,872.8671829502214
2002-05-13,882.6219413640652
2002-05-14,892.8425585633258
2002-05-15,895.8787504095991
2002-05-16,899.9823358220661
2002-05-17,907.6279495357533
2002-05-20,900.036870154272
2002-05-21,893.6005165384479
2002-05-22,895.8865623338677
2002-05-23,899.4288860899185
2002-05-24,894.8052743296059
2002-05-27,893.7451612878717
2002-05-28,889.7332313597002
2002-05-29,886.0068637292736
2002-05-30,883.045632651042
2002-05-31,883.3098410483898
2002-06-03,871.0455065571449
2002-06-04,866.5722897384638
2002-06-05,866.7665902827314
2002-06-06,857.6251406523918
2002-06-07,852.3085684135405
2002-06-10,853.5600823016848
2002-06-11,846.558655391114
2002-06-12,844.7793355966958
2002-06-13,835.9618982277213
2002-06-14,827.655873967056
