Date,ACWI + FRONTIER MARKETS (ACWI FM)
2002-10-07,387.6136436993054
2002-10-08,389.25429098558425
2002-10-09,382.33841665232836
2002-10-10,391.63517708863685
2002-10-11,406.25449780579305
2002-10-14,407.31765335825503
2002-10-15,426.03491879574506
2002-10-16,418.76056135827645
2002-10-17,427.3733626262168
2002-10-18,428.6817448020434
2002-10-21,433.0029486425708
2002-10-22,428.3851912252355
2002-10-23,427.4125729215918
2002-10-24,425.98933393929633
2002-10-25,430.45010746397645
2002-10-28,430.8029324592266
2002-10-29,423.61331005461267
2002-10-30,428.87067764469987
2002-10-31,429.8711897011089
2002-11-01,433.5637419354096
2002-11-04,439.983952645662
2002-11-05,443.80076508854506
2002-11-06,444.78249159506373
2002-11-07,438.094611803054
2002-11-08,434.6077845851337
2002-11-11,427.15985440805196
2002-11-12,430.4143041645029
2002-11-13,428.6758212235004
2002-11-14,436.12807535153576
2002-11-15,439.8619182443535
2002-11-18,437.8642849939851
2002-11-19,436.1925435101264
2002-11-20,440.3234307556468
2002-11-21,450.17047905020985
2002-11-22,449.88095849629013
2002-11-25,449.5922928625183
2002-11-26,441.44140181636647
2002-11-27,450.9172502667429
2002-11-28,453.40803303455
2002-11-29,452.41985883690296
2002-12-02,451.6229441480552
2002-12-03,445.61572355867673
2002-12-04,443.3059393521654
2002-12-05,438.53601641202874
2002-12-06,440.58609135167177
2002-12-09,432.3109042083109
2002-12-10,436.2461920213063
2002-12-11,437.3668346104176
2002-12-12,435.89854151732453
2002-12-13,431.7269413876647
2002-12-16,439.94100653305094
2002-12-17,437.7401289067338
2002-12-18,431.10006824726463
2002-12-19,429.1910006664889
2002-12-20,433.75789800556635
2002-12-23,434.7223945926522
2002-12-24,434.04691162738936
2002-12-25,433.9021865799318
2002-12-26,433.91590466674216
2002-12-27,427.12035882451323
2002-12-30,429.68569105203665
2002-12-31,431.0944073137389
2003-01-01,431.10051092059973
2003-01-02,441.383178118273
2003-01-03,442.9191070461146
2003-01-06,451.1426187015491
2003-01-07,447.0319933556196
2003-01-08,440.76092501568564
2003-01-09,447.3478875612018
2003-01-10,448.4336746430909
2003-01-13,448.75388303086726
2003-01-14,451.65567658320657
2003-01-15,446.66679417866396
2003-01-16,445.39497072966975
2003-01-17,439.95726952100466
2003-01-20,437.90821539276436
2003-01-21,432.92468113695986
2003-01-22,428.24366874536554
2003-01-23,431.3674070292417
2003-01-24,423.2175074949198
2003-01-27,414.3510284399838
2003-01-28,417.3058180631978
2003-01-29,419.24431517605467
2003-01-30,415.2178276748791
2003-01-31,418.0268171022224
2003-02-03,421.78052389313956
2003-02-04,416.4938437007752
2003-02-05,416.9297328639868
2003-02-06,412.4188517319233
2003-02-07,408.6385232500634
2003-02-10,408.8488890395246
2003-02-11,408.8761063110919
2003-02-12,404.8030336728028
2003-02-13,404.3218526869145
2003-02-14,410.5569861534895
2003-02-17,412.86933484592254
2003-02-18,418.2869318255417
2003-02-19,414.7307540892937
2003-02-20,412.5857971548165
2003-02-21,416.14918786653527
2003-02-24,410.73379801329776
2003-02-25,407.94057489148594
2003-02-26,404.8163466795047
2003-02-27,407.7718552260433
2003-02-28,410.7479103103726
2003-03-03,410.7639209485746
2003-03-04,405.26296058120926
2003-03-05,406.84161884241894
2003-03-06,403.30320750472487
2003-03-07,402.90766681287465
2003-03-10,394.11043042144377
2003-03-11,391.27782174791463
2003-03-12,388.82553892412886
2003-03-13,400.35561792635934
2003-03-14,404.54484076788304
2003-03-17,414.8465794492123
2003-03-18,416.4619684713669
2003-03-19,419.76527926624897
2003-03-20,421.03167490978484
2003-03-21,429.0560051609644
2003-03-24,417.7117095464067
2003-03-25,421.4193806174987
2003-03-26,420.79975973133185
2003-03-27,419.0268931815397
2003-03-28,417.2136166581139
2003-03-31,409.41578040537223
2003-04-01,413.7754611894367
2003-04-02,422.80367245750574
2003-04-03,421.86251131609987
2003-04-04,423.6519722171867
2003-04-07,427.89227810887706
2003-04-08,425.7517473655735
2003-04-09,422.0366591852123
2003-04-10,422.7095576523868
2003-04-11,421.4415794935769
2003-04-14,427.3933238675187
2003-04-15,431.81023146483864
2003-04-16,428.51502333415743
2003-04-17,433.8940758432983
2003-04-18,434.10909480732005
2003-04-21,433.06712968910705
2003-04-22,439.9011049731812
2003-04-23,443.40522063480057
2003-04-24,440.22429032972315
2003-04-25,434.27753857959095
2003-04-28,440.91356757009095
2003-04-29,442.03348049088805
2003-04-30,444.6759984801974
2003-05-01,445.543152921157
2003-05-02,449.87548117423165
2003-05-05,450.81394477559564
2003-05-06,456.32973967313933
2003-05-07,454.32002931308244
2003-05-08,449.4246062725313
2003-05-09,454.8786615326113
2003-05-12,459.6706359600129
2003-05-13,458.9588773110737
2003-05-14,458.60888884233606
2003-05-15,461.2501006145224
2003-05-16,461.77729179994327
2003-05-19,452.2670492465499
2003-05-20,452.1763925867756
2003-05-21,452.5112515574975
2003-05-22,456.7907922289968
2003-05-23,458.53061790688884
2003-05-26,459.13663034082737
2003-05-27,464.42358566942585
2003-05-28,466.0875151801067
2003-05-29,467.0850335823741
2003-05-30,470.2984852941689
2003-06-02,474.61841917850865
2003-06-03,474.8100089971102
2003-06-04,480.3057057721898
2003-06-05,483.4083134373674
2003-06-06,484.1988814415863
2003-06-09,480.1899706319216
2003-06-10,482.3810041387253
2003-06-11,489.14132583428557
2003-06-12,490.48868363455097
2003-06-13,486.9852481292595
2003-06-16,495.49455545750436
2003-06-17,497.8381580776082
2003-06-18,496.8881213536568
2003-06-19,490.47491403041914
2003-06-20,491.08107434498265
2003-06-23,483.9201327000486
2003-06-24,482.37107998186474
2003-06-25,481.6154627237414
2003-06-26,482.6006031846281
2003-06-27,480.6030042225796
2003-06-30,478.83900981882186
2003-07-01,480.93990260041437
2003-07-02,487.4605536585135
2003-07-03,487.13697576485583
2003-07-04,486.1361403736284
2003-07-07,493.86382045381436
2003-07-08,494.34796237551967
2003-07-09,492.2583064619059
2003-07-10,486.9359433097775
2003-07-11,489.37936634057326
2003-07-14,493.9248753842525
2003-07-15,491.1561558909498
2003-07-16,487.87556809848036
2003-07-17,481.4979596590209
2003-07-18,485.017743434452
2003-07-21,481.11875734451274
2003-07-22,484.2639191583191
2003-07-23,486.0859965201262
2003-07-24,487.2426039586674
2003-07-25,492.00283522525615
2003-07-28,493.15380203365686
2003-07-29,490.58197463935375
2003-07-30,487.9608363314651
2003-07-31,488.61217401846346
2003-08-01,484.8508077154234
2003-08-04,484.8411077501045
2003-08-05,480.49368116389013
2003-08-06,479.00101211524833
2003-08-07,482.05423089403325
2003-08-08,483.5501631879252
2003-08-11,486.1153311949219
2003-08-12,489.61850663908825
2003-08-13,489.28595037798556
2003-08-14,493.19552116953554
2003-08-15,493.4450434099764
2003-08-18,496.74486702763136
2003-08-19,497.48754077948036
2003-08-20,497.96710453415926
2003-08-21,499.0465440872213
2003-08-22,495.3591876809073
2003-08-25,494.62572582199374
2003-08-26,493.93068986808487
2003-08-27,495.0864406824193
2003-08-28,497.38856639263986
2003-08-29,499.6471764920782
2003-09-01,502.55192334893195
2003-09-02,505.84172942782254
2003-09-03,509.24465887235726
2003-09-04,510.1868498920833
2003-09-05,509.3143987362464
2003-09-08,514.0352716687023
2003-09-09,511.9810164695337
2003-09-10,506.8856114496268
2003-09-11,507.6970785656571
2003-09-12,509.5684002152558
2003-09-15,508.6008774454898
2003-09-16,514.3509520444771
2003-09-17,515.1272014636418
2003-09-18,520.8761119182157
2003-09-19,519.8836585279124
2003-09-22,514.4223614121285
2003-09-23,516.1227224293552
2003-09-24,510.8730069589678
2003-09-25,507.37301324925994
2003-09-26,503.73748845193717
2003-09-29,506.24605756853896
2003-09-30,502.4469155413072
2003-10-01,512.7718134241878
2003-10-02,515.6243274624297
2003-10-03,521.4599380618334
2003-10-06,522.9331304389314
2003-10-07,525.6293034724733
2003-10-08,523.4780415471995
2003-10-09,527.2070437412123
2003-10-10,528.8001874333504
2003-10-13,531.8044873113097
2003-10-14,533.1876817965036
2003-10-15,532.5257461390427
2003-10-16,534.7578261225716
2003-10-17,530.5569397088889
2003-10-20,532.5333610962095
2003-10-21,533.4277594427639
2003-10-22,527.2163058232205
2003-10-23,523.4559756496393
2003-10-24,522.9334999087694
2003-10-27,524.9858971067235
2003-10-28,530.9339855355258
2003-10-29,532.7805658757619
2003-10-30,533.1970070578486
2003-10-31,532.1534921256017
2003-11-03,534.771354191643
2003-11-04,535.0482530600531
2003-11-05,533.4246589246221
2003-11-06,533.4504250703944
2003-11-07,535.0142578111594
2003-11-10,532.4649994195354
2003-11-11,529.956027512309
2003-11-12,535.5626082662984
2003-11-13,538.2619768701057
2003-11-14,536.834491624004
2003-11-17,530.1454233197156
2003-11-18,529.2700102865094
2003-11-19,529.4153860255833
2003-11-20,527.5423051983553
2003-11-21,528.6714999421055
2003-11-24,533.7894564494309
2003-11-25,535.4012274484721
2003-11-26,539.0829475911154
2003-11-27,539.5588497314013
2003-11-28,539.9714388679124
2003-12-01,546.9307295531153
2003-12-02,547.4322662110037
2003-12-03,548.0087115085759
2003-12-04,548.7114076582975
2003-12-05,546.2330417301007
2003-12-08,547.7376637250279
2003-12-09,546.1846830637552
2003-12-10,543.7454394610037
2003-12-11,547.4952454494737
2003-12-12,550.6601930149523
2003-12-15,550.9889826497579
2003-12-16,551.4205346311668
2003-12-17,551.7496303894882
2003-12-18,556.8670816605635
2003-12-19,557.6868214678178
2003-12-22,559.9058750354094
2003-12-23,561.7080431357045
2003-12-24,562.2176970811411
2003-12-25,562.2416494679965
2003-12-26,563.1009146409463
2003-12-29,568.6554922083839
2003-12-30,571.0917859309138
2003-12-31,573.1830206766831
2004-01-01,573.2002263899565
2004-01-02,574.4887913722697
2004-01-05,582.3813997307561
2004-01-06,583.5778782410645
2004-01-07,582.6039586260619
2004-01-08,586.3904135966203
2004-01-09,585.328106489811
2004-01-12,585.9952851555099
2004-01-13,584.1846654482083
2004-01-14,586.6420294521062
2004-01-15,584.88695247859
2004-01-16,586.5907023722895
2004-01-19,587.3609689732804
2004-01-20,589.9114896749775
2004-01-21,593.7975427227423
2004-01-22,594.4554158313463
2004-01-23,593.6307767813076
2004-01-26,595.0632634060325
2004-01-27,592.84193903232
2004-01-28,588.3447028317154
2004-01-29,584.1699582182971
2004-01-30,583.1893475212217
2004-02-02,584.9956046153885
2004-02-03,586.1724610384442
2004-02-04,581.2413020724011
2004-02-05,582.6597190931392
2004-02-06,589.786173241311
2004-02-09,591.1966507226025
2004-02-10,593.313985643651
2004-02-11,597.111089497392
2004-02-12,598.1548601288927
2004-02-13,596.46252234043
2004-02-16,597.0581848084025
2004-02-17,602.7894910381826
2004-02-18,600.9783708731585
2004-02-19,599.1775255458806
2004-02-20,594.5937600147836
2004-02-23,594.3311630797191
2004-02-24,592.7246779948397
2004-02-25,592.974228282397
2004-02-26,592.4221388266378
2004-02-27,594.1591566380986
2004-03-01,601.2540681960274
2004-03-02,598.0631679361857
2004-03-03,595.1435959434698
2004-03-04,597.9244363113354
2004-03-05,602.2559181317524
2004-03-08,598.5967067630031
2004-03-09,596.2302894958779
2004-03-10,587.3903108281058
2004-03-11,577.629545081025
2004-03-12,580.1350357146385
2004-03-15,573.7394476102573
2004-03-16,578.7301490791646
2004-03-17,584.5553011219689
2004-03-18,585.4574943210814
2004-03-19,581.8128558927602
2004-03-22,574.0350472702445
2004-03-23,573.1013744556303
2004-03-24,571.5512347799189
2004-03-25,578.8718812677148
2004-03-26,579.4194327405718
2004-03-29,586.7037390821579
2004-03-30,588.7363607442385
2004-03-31,590.8226601675616
2004-04-01,595.821511081302
2004-04-02,598.6448524848461
2004-04-05,600.9691795707525
2004-04-06,600.4009680040457
2004-04-07,599.9248361858533
2004-04-08,599.2620236695041
2004-04-09,598.298415377823
2004-04-12,600.6903202652935
2004-04-13,594.5760352371182
2004-04-14,589.9740640001764
2004-04-15,588.8135719413343
2004-04-16,592.9344995981086
2004-04-19,593.0948265279831
2004-04-20,588.6513193085063
2004-04-21,587.1412815993665
2004-04-22,592.050068041412
2004-04-23,593.3003647119673
2004-04-26,593.0702174758184
2004-04-27,593.1793310829306
2004-04-28,584.6334597568247
2004-04-29,581.0915926671769
2004-04-30,576.9073105749
2004-05-03,580.2597914818067
2004-05-04,584.5556716605807
2004-05-05,587.1283670830214
2004-05-06,580.2511379705932
2004-05-07,571.2499760501672
2004-05-10,557.7126972167841
2004-05-11,561.7283237772403
2004-05-12,564.0189998783022
2004-05-13,562.2779243165436
2004-05-14,560.7543017187862
2004-05-17,554.8038357830765
2004-05-18,558.9431494361538
2004-05-19,565.2219616994743
2004-05-20,562.1289666857105
2004-05-21,566.49903511614
2004-05-24,567.6119463313654
2004-05-25,573.138370174886
2004-05-26,576.0684926191163
2004-05-27,582.2404799494536
2004-05-28,581.5520652573612
2004-05-31,581.7712585550757
2004-06-01,581.4114565496448
2004-06-02,583.1254972517492
2004-06-03,578.7448885424286
2004-06-04,581.916912043791
2004-06-07,592.3647836964794
2004-06-08,592.8841686171304
2004-06-09,586.7924115433673
2004-06-10,588.7429284428429
2004-06-11,586.4776276086047
2004-06-14,580.8776861209102
2004-06-15,584.3058790648389
2004-06-16,586.4625933492558
2004-06-17,587.0920061395434
2004-06-18,588.7516762277766
2004-06-21,587.9581649462069
2004-06-22,586.9746484027534
2004-06-23,590.5753990597909
2004-06-24,593.8112471525628
2004-06-25,591.302661939602
2004-06-28,593.1647479299481
2004-06-29,591.8396661843908
2004-06-30,592.9133263031167
2004-07-01,589.8275079421926
2004-07-02,588.6368661417573
2004-07-05,587.0661923185872
2004-07-06,583.480825342273
2004-07-07,585.4204615449058
2004-07-08,583.1145341127186
2004-07-09,584.8931839265866
2004-07-12,585.5449164427276
2004-07-13,584.656099693636
2004-07-14,583.2661828673497
2004-07-15,579.6428355514289
2004-07-16,580.2829711950873
2004-07-19,579.6094894584257
2004-07-20,580.515695267721
2004-07-21,575.6415526346407
2004-07-22,574.1343644816716
2004-07-23,568.3198192677274
2004-07-26,566.0460074534357
2004-07-27,568.2743118237388
2004-07-28,568.9752665185343
2004-07-29,572.4402040350678
2004-07-30,574.0863050104012
2004-08-02,575.276522014779
2004-08-03,574.2617977225312
2004-08-04,571.5690089625999
2004-08-05,566.8200569563942
2004-08-06,561.59738196959
2004-08-09,560.1181088720248
2004-08-10,565.7201795447372
2004-08-11,562.7673472232399
2004-08-12,558.8961217659822
2004-08-13,559.7862746346332
2004-08-16,564.8186317348708
2004-08-17,566.2328643402884
2004-08-18,570.2940683047616
2004-08-19,571.8970588305488
2004-08-20,573.4476113663745
2004-08-23,573.2470379911454
2004-08-24,572.1943309408098
2004-08-25,575.3824265584121
2004-08-26,577.0695624097029
2004-08-27,578.9758761734757
2004-08-30,575.9762932702314
2004-08-31,577.4224847531233
2004-09-01,580.1957353241132
2004-09-02,584.1666617201612
2004-09-03,581.2510318863775
2004-09-06,583.3519655686806
2004-09-07,586.098027279488
2004-09-08,585.3086554201334
2004-09-09,584.7203301396579
2004-09-10,588.8020622980705
2004-09-13,590.7669211630897
2004-09-14,592.3594332749158
2004-09-15,586.7529128574905
2004-09-16,588.7368968167706
2004-09-17,590.905504462504
2004-09-20,588.7958985671509
2004-09-21,593.4389795535885
2004-09-22,587.4600820371066
2004-09-23,585.9100159707637
2004-09-24,585.4795178736141
2004-09-27,582.282106555989
2004-09-28,585.1353908284033
2004-09-29,587.5298126215138
2004-09-30,589.1774452281952
2004-10-01,597.610412511164
2004-10-04,599.9255817322568
2004-10-05,600.7737695538987
2004-10-06,603.2475400764832
2004-10-07,599.3962102889706
2004-10-08,598.8717691798737
2004-10-11,599.1463689254858
2004-10-12,594.5883683049542
2004-10-13,591.5675357579928
2004-10-14,588.9067559883158
2004-10-15,591.311453151008
2004-10-18,592.5855736392546
2004-10-19,592.0304672043312
2004-10-20,591.0639800669746
2004-10-21,593.1454949507164
2004-10-22,590.5714416854391
2004-10-25,588.790339445573
2004-10-26,594.1536893207584
2004-10-27,600.7873833583069
2004-10-28,603.3004398383459
2004-10-29,603.3970541923971
2004-11-01,604.9568833878933
2004-11-02,606.8745491296315
2004-11-03,613.3280805272242
2004-11-04,619.5852114001349
2004-11-05,623.2186839582465
2004-11-08,622.6472967317528
2004-11-09,621.7074601547636
2004-11-10,621.5115316690558
2004-11-11,625.6235886998037
2004-11-12,631.5699243391572
2004-11-15,632.7765087242923
2004-11-16,629.9178736722047
2004-11-17,635.1358426190149
2004-11-18,634.5388996679605
2004-11-19,631.120325168905
2004-11-22,630.5369854322272
2004-11-23,631.4952503594203
2004-11-24,634.5928716828342
2004-11-25,637.8145983853282
2004-11-26,637.8651510739178
2004-11-29,637.9277197659795
2004-11-30,635.297949547944
2004-12-01,642.0130582184745
2004-12-02,643.0922355792393
2004-12-03,644.7826591481656
2004-12-06,644.004279678788
2004-12-07,639.8003466927704
2004-12-08,637.0645002986466
2004-12-09,636.4239641269713
2004-12-10,635.5362613376597
2004-12-13,641.9771982661078
2004-12-14,644.077025931133
2004-12-15,648.3769218474546
2004-12-16,646.2372548792372
2004-12-17,642.618374477411
2004-12-20,646.3976544671275
2004-12-21,648.765247247722
2004-12-22,651.7458312710787
2004-12-23,654.0245408065836
2004-12-24,655.8660618787877
2004-12-27,655.7544352560703
2004-12-28,658.5216288584327
2004-12-29,657.6935098214747
2004-12-30,660.042786941299
2004-12-31,659.8457782296733
2005-01-03,655.6423311362247
2005-01-04,648.1834778845881
2005-01-05,644.2500381260281
2005-01-06,643.9191281616263
2005-01-07,642.8035503323364
2005-01-10,645.1490145831325
2005-01-11,643.5765584183085
2005-01-12,646.1209866640261
2005-01-13,642.4293827899494
2005-01-14,643.8841103444752
2005-01-17,645.2066656493062
2005-01-18,646.859582986936
2005-01-19,644.0721961503896
2005-01-20,638.1944029910451
2005-01-21,636.7111568715942
2005-01-24,636.7700935477768
2005-01-25,637.0693544604429
2005-01-26,642.2126425735677
2005-01-27,642.3668906622006
2005-01-28,640.1754244952846
2005-01-31,645.4298328127406
2005-02-01,648.4470708990199
2005-02-02,651.0554133072417
2005-02-03,648.3248541904723
2005-02-04,654.4223387060877
2005-02-07,653.6928303963451
2005-02-08,652.4090894678923
2005-02-09,649.9842423979433
2005-02-10,653.7012664997303
2005-02-11,657.8924422697447
2005-02-14,661.1809857913937
2005-02-15,663.2839231340395
2005-02-16,662.1245577910131
2005-02-17,660.9170584439132
2005-02-18,661.9873574208165
2005-02-21,662.2597676887043
2005-02-22,658.8565315108408
2005-02-23,657.9745367141891
2005-02-24,661.0637960994025
2005-02-25,667.5731789853472
2005-02-28,667.6559389328245
2005-03-01,669.4188617279896
2005-03-02,668.145357592013
2005-03-03,668.7114256041759
2005-03-04,676.1390491528119
2005-03-07,676.3002161041009
2005-03-08,676.5447810058924
2005-03-09,672.6516386444127
2005-03-10,671.1827016286143
2005-03-11,670.4580654360637
2005-03-14,669.7702523696245
2005-03-15,667.5708054271042
2005-03-16,664.5135750065964
2005-03-17,663.8777017844166
2005-03-18,663.0376346456663
2005-03-21,659.0505355830694
2005-03-22,656.2376373275266
2005-03-23,650.6920932782909
2005-03-24,650.0004316856005
2005-03-25,650.4605806165529
2005-03-28,649.791457257615
2005-03-29,646.381428761794
2005-03-30,651.2420412348721
2005-03-31,653.3838512853387
2005-04-01,652.1704053853058
2005-04-04,649.0715277620887
2005-04-05,652.7872799196352
2005-04-06,654.8509466640511
2005-04-07,658.6774773947301
2005-04-08,655.4635772500354
2005-04-11,656.5548633362508
2005-04-12,655.7401636562205
2005-04-13,653.1624573562008
2005-04-14,646.1898122845749
2005-04-15,638.3948662115347
2005-04-18,634.5309961110119
2005-04-19,639.9615004067861
2005-04-20,635.6419814005927
2005-04-21,642.124181861366
2005-04-22,642.2661682187543
2005-04-25,644.9587343380826
2005-04-26,640.9088416874814
2005-04-27,639.3874401625378
2005-04-28,634.6111603021162
2005-04-29,639.4433120110907
2005-05-02,640.8376652997238
2005-05-03,641.8056139452093
2005-05-04,649.3301628954525
2005-05-05,649.7451143357887
2005-05-06,650.065391424834
2005-05-09,650.8068373229165
2005-05-10,646.4137303550363
2005-05-11,645.9189694971877
2005-05-12,641.1061060313082
2005-05-13,637.7080790156404
2005-05-16,639.0491019569306
2005-05-17,641.3242934816726
2005-05-18,647.3693294539814
2005-05-19,651.1634750791416
2005-05-20,649.28179544639
2005-05-23,652.8645577077485
2005-05-24,653.3712035526702
2005-05-25,651.2760054373629
2005-05-26,653.5749103340409
2005-05-27,655.3735647432999
2005-05-30,656.2352914776961
2005-05-31,651.7347712629156
2005-06-01,656.318909530155
2005-06-02,657.6202943294768
2005-06-03,655.6030602644673
2005-06-06,656.2111745177081
2005-06-07,657.8065173378856
2005-06-08,658.144446697267
2005-06-09,656.798431740043
2005-06-10,656.4528757909219
2005-06-13,656.2582403792372
2005-06-14,657.8489659780539
2005-06-15,659.919422348407
2005-06-16,662.6604367862639
2005-06-17,668.1286945835623
2005-06-20,666.3803181421044
2005-06-21,666.7829558475765
2005-06-22,667.6962538172393
2005-06-23,663.4673602438342
2005-06-24,659.3580907187232
2005-06-27,657.9462208619043
2005-06-28,661.6932042639628
2005-06-29,661.515257213485
2005-06-30,658.7716770806945
2005-07-01,658.5937294631123
2005-07-04,658.2934291530963
2005-07-05,660.6765544389701
2005-07-06,659.7269050334733
2005-07-07,657.0713298547662
2005-07-08,663.3859688784983
2005-07-11,670.0664564042153
2005-07-12,673.538985041109
2005-07-13,672.6006054408998
2005-07-14,675.0610559412926
2005-07-15,673.9358890926258
2005-07-18,672.2839387532483
2005-07-19,673.9891947491873
2005-07-20,675.8440832288314
2005-07-21,677.4065743799943
2005-07-22,679.3476031561374
2005-07-25,677.4851676012823
2005-07-26,676.7427331985788
2005-07-27,679.9718583252386
2005-07-28,684.207920349784
2005-07-29,682.9919862726023
2005-08-01,685.3204349150352
2005-08-02,690.7733807348253
2005-08-03,693.0467245548547
2005-08-04,689.5329863393338
2005-08-05,683.8164668797633
2005-08-08,685.1072952999181
2005-08-09,688.7118411682358
2005-08-10,693.297322050428
2005-08-11,698.00394982591
2005-08-12,695.8709452885099
2005-08-15,695.5897140656706
2005-08-16,690.3355858806809
2005-08-17,689.0969687205012
2005-08-18,684.6394292283707
2005-08-19,686.0184226082106
2005-08-22,690.6732474254782
2005-08-23,687.5659051035138
2005-08-24,684.9020639265923
2005-08-25,685.0034821116544
2005-08-26,682.551337368316
2005-08-29,682.5157216667948
2005-08-30,680.7714865892702
2005-08-31,688.3699404858282
2005-09-01,695.2073141243486
2005-09-02,696.1727264437786
2005-09-05,697.6276270200954
2005-09-06,702.6718801003971
2005-09-07,703.873935583592
2005-09-08,701.3632529316607
2005-09-09,707.073820013613
2005-09-12,705.5841899337615
2005-09-13,701.1371136278557
2005-09-14,701.8641586060219
2005-09-15,701.2896074581782
2005-09-16,705.1091446778273
2005-09-19,703.2849007083322
2005-09-20,702.7716362267395
2005-09-21,699.2040050830291
2005-09-22,697.493687892305
2005-09-23,696.5136342361777
2005-09-26,700.4903448210234
2005-09-27,698.851373075281
2005-09-28,702.5154527345537
2005-09-29,707.3705545478657
2005-09-30,708.8800096176749
2005-10-03,706.9878826986906
2005-10-04,704.7083288439253
2005-10-05,695.5404281708404
2005-10-06,690.7000988291192
2005-10-07,691.0103104311775
2005-10-10,688.32583620009
2005-10-11,688.9301879054924
2005-10-12,684.9799136891639
2005-10-13,679.4728606687156
2005-10-14,684.643854410803
2005-10-17,684.9125060805022
2005-10-18,678.0847588172657
2005-10-19,679.5333321270496
2005-10-20,675.188719312594
2005-10-21,675.8613649745271
2005-10-24,683.1969740407671
2005-10-25,685.3006828375688
2005-10-26,684.4598627367644
2005-10-27,679.8226795500148
2005-10-28,683.8472505777785
2005-10-31,690.9757747084458
2005-11-01,692.2208502211364
2005-11-02,698.5588201287771
2005-11-03,702.7246691092444
2005-11-04,699.6259585863534
2005-11-07,700.9345303825303
2005-11-08,699.68267272972
2005-11-09,699.5474612655697
2005-11-10,702.1264313280474
2005-11-11,705.7005335714897
2005-11-14,704.2407687261045
2005-11-15,701.1394713363045
2005-11-16,701.3573011755044
2005-11-17,708.8743554320401
2005-11-18,712.1995325813731
2005-11-21,716.0387197541713
2005-11-22,716.9226209428438
2005-11-23,721.6668511029923
2005-11-24,721.4126953742342
2005-11-25,721.7316766012705
2005-11-28,719.2199039522714
2005-11-29,718.5554923170677
2005-11-30,715.239432483021
2005-12-01,722.6482148630192
2005-12-02,725.911103899361
2005-12-05,726.1683718119152
2005-12-06,728.1622801388766
2005-12-07,725.8689324251068
2005-12-08,725.8971040237576
2005-12-09,727.8292229492763
2005-12-12,732.2548417932597
2005-12-13,734.6833795694623
2005-12-14,738.0380295570455
2005-12-15,734.5594151261414
2005-12-16,736.2413562944951
2005-12-19,734.279689651568
2005-12-20,733.5992149172156
2005-12-21,735.6417913891628
2005-12-22,738.4348834813344
2005-12-23,739.1900024399087
2005-12-26,739.631003520711
2005-12-27,735.5378202727336
2005-12-28,737.5209264963468
