Date,ACWI ex MALAYSIA
1999-05-12,1092.2255023262892
1999-05-13,1093.9827549182446
1999-05-14,1076.3976735647584
1999-05-17,1067.2391293033052
1999-05-18,1068.878506989873
1999-05-19,1073.1114149804341
1999-05-20,1073.3738154489952
1999-05-21,1067.6469099641022
1999-05-24,1057.079327655823
1999-05-25,1044.0173279365097
1999-05-26,1049.8558366749119
1999-05-27,1036.000287051541
1999-05-28,1044.9071918788927
1999-05-31,1045.4441242399266
1999-06-01,1045.9081957271135
1999-06-02,1047.8028745266165
1999-06-03,1051.1300705489816
1999-06-04,1065.0248325491136
1999-06-07,1072.8660117215973
1999-06-08,1071.8868647432128
1999-06-09,1074.5662366160589
1999-06-10,1068.8689968064475
1999-06-11,1070.5950656155178
1999-06-14,1064.1852835739373
1999-06-15,1067.4255059459679
1999-06-16,1081.21558781661
1999-06-17,1089.4193291960175
1999-06-18,1092.5599007028368
1999-06-21,1098.2906200010261
1999-06-22,1092.6970851235542
1999-06-23,1084.9888283072642
1999-06-24,1075.2135501764676
1999-06-25,1077.2630194263565
1999-06-28,1083.7368312994624
1999-06-29,1091.8744601293104
1999-06-30,1097.6022126888001
1999-07-01,1111.0359908504377
1999-07-02,1119.3339011163198
1999-07-05,1127.479996423382
1999-07-06,1124.3883770693378
1999-07-07,1122.5169005316686
1999-07-08,1118.6447059483564
1999-07-09,1122.4862178033966
1999-07-12,1121.1146985062367
1999-07-13,1115.5768163277896
1999-07-14,1120.9267124474402
1999-07-15,1132.4794034314773
1999-07-16,1133.032132303133
1999-07-19,1129.808657233485
1999-07-20,1116.6916019516532
1999-07-21,1114.5372607890115
1999-07-22,1102.079398486266
1999-07-23,1092.865100612951
1999-07-26,1089.1124526529086
1999-07-27,1096.5790512404403
1999-07-28,1101.3408176910568
1999-07-29,1090.1547762303892
1999-07-30,1092.4049165133497
1999-08-02,1089.0268851011292
1999-08-03,1086.7731920761087
1999-08-04,1080.3256261529614
1999-08-05,1074.503078053024
1999-08-06,1066.6267340131913
1999-08-09,1064.5297631385108
1999-08-10,1054.3803960190048
1999-08-11,1061.329445097845
1999-08-12,1068.2012873949586
1999-08-13,1083.1976140465438
1999-08-16,1090.713735817119
1999-08-17,1094.6831172993734
1999-08-18,1092.9842664173855
1999-08-19,1088.7721226651686
1999-08-20,1101.735402991268
1999-08-23,1117.5001373488676
1999-08-24,1116.582500347003
1999-08-25,1125.2932518880516
1999-08-26,1114.4266848996217
1999-08-27,1109.1580474068799
1999-08-30,1100.9795820758209
1999-08-31,1091.0702148370647
1999-09-01,1102.487402431234
1999-09-02,1095.9183541601158
1999-09-03,1114.9473285288432
1999-09-06,1120.0558966705846
1999-09-07,1113.8687685338955
1999-09-08,1110.4113198340542
1999-09-09,1118.5259372326266
1999-09-10,1118.8399358340437
1999-09-13,1115.8729422963809
1999-09-14,1111.5637972354368
1999-09-15,1102.003768531594
1999-09-16,1095.789292934446
1999-09-17,1101.1399699508404
1999-09-20,1104.998550947942
1999-09-21,1095.511381304941
1999-09-22,1090.492589872067
1999-09-23,1078.5998782013792
1999-09-24,1069.8398574821667
1999-09-27,1072.8491309370058
1999-09-28,1074.755582256915
1999-09-29,1068.23634657498
1999-09-30,1079.0222061375305
1999-10-01,1080.367748929277
1999-10-04,1091.891856546716
1999-10-05,1091.5249781524453
1999-10-06,1103.6617641135188
1999-10-07,1106.6336989353035
1999-10-08,1112.05399208174
1999-10-11,1113.9314183414738
1999-10-12,1104.488982643625
1999-10-13,1086.3848234384338
1999-10-14,1086.7352402131169
1999-10-15,1066.5956919253988
1999-10-18,1060.610742332633
1999-10-19,1069.986952977841
1999-10-20,1084.0026198929233
1999-10-21,1081.4731490764734
1999-10-22,1093.0281071211698
1999-10-25,1089.920362815456
1999-10-26,1087.691478042989
1999-10-27,1089.1755127839006
1999-10-28,1112.360771460467
1999-10-29,1132.8545001350833
1999-11-01,1129.6256143006099
1999-11-02,1127.7482160730156
1999-11-03,1131.1630424103505
1999-11-04,1139.6223965108352
1999-11-05,1140.7277050360312
1999-11-08,1142.4218205504696
1999-11-09,1141.2621044599634
1999-11-10,1149.5696039477223
1999-11-11,1156.2380074392217
1999-11-12,1159.96654824671
1999-11-15,1162.1097394442334
1999-11-16,1172.9580394613092
1999-11-17,1172.7208878171095
1999-11-18,1182.0236179334504
1999-11-19,1181.8139508091508
1999-11-22,1182.2672572933716
1999-11-23,1178.881444530587
1999-11-24,1179.5091028551144
1999-11-25,1185.3920902730563
1999-11-26,1189.322721838105
1999-11-29,1184.8513281198213
1999-11-30,1167.6176301162932
1999-12-01,1175.4816084308482
1999-12-02,1180.899246503353
1999-12-03,1198.756842574892
1999-12-06,1203.0205487279234
1999-12-07,1201.499315866158
1999-12-08,1197.3410428291204
1999-12-09,1201.0744075593557
1999-12-10,1205.4086260375384
1999-12-13,1204.2847242226392
1999-12-14,1196.2443987782638
1999-12-15,1196.9433619124832
1999-12-16,1206.5525047499223
1999-12-17,1210.3137505006314
1999-12-20,1214.1139205669665
1999-12-21,1218.4224710849248
1999-12-22,1227.5873997276813
1999-12-23,1244.749601387393
1999-12-24,1248.307383779859
1999-12-27,1246.232400307148
1999-12-28,1250.542033763145
1999-12-29,1256.3260202748959
1999-12-30,1262.5801130681973
1999-12-31,1264.3137417425219
2000-01-03,1266.408888026378
2000-01-04,1229.9641490468932
2000-01-05,1212.9324377181056
2000-01-06,1199.2727939612846
2000-01-07,1226.9544216982288
2000-01-10,1241.752851230799
2000-01-11,1236.6095927088634
2000-01-12,1229.9042416689945
2000-01-13,1241.3035806799046
2000-01-14,1252.292023028198
2000-01-17,1258.6510387724288
2000-01-18,1244.3091081399436
2000-01-19,1238.3052263138964
2000-01-20,1233.6384128416237
2000-01-21,1229.6167033640156
2000-01-24,1213.2831741952534
2000-01-25,1208.562900707886
2000-01-26,1210.998446263315
2000-01-27,1212.6039859760972
2000-01-28,1193.0622246025493
2000-01-31,1195.2810739212384
2000-02-01,1204.7595337699447
2000-02-02,1211.6549367613284
2000-02-03,1231.9645962784493
2000-02-04,1234.5405266950888
2000-02-07,1230.3553349702868
2000-02-08,1245.26703395213
2000-02-09,1236.754833216866
2000-02-10,1235.7075727392373
2000-02-11,1223.1342354439
2000-02-14,1217.6965103728828
2000-02-15,1212.2800766799796
2000-02-16,1209.4984880815202
2000-02-17,1215.5770030744084
2000-02-18,1195.1361014222387
2000-02-21,1186.4205040657412
2000-02-22,1191.207660584516
2000-02-23,1201.4344327992746
2000-02-24,1198.1230010254708
2000-02-25,1192.517735678783
2000-02-28,1190.2286836692642
2000-02-29,1198.9549757270304
2000-03-01,1216.1965933865104
2000-03-02,1227.01123219543
2000-03-03,1238.154791921101
2000-03-06,1231.4769492673279
2000-03-07,1214.9502680087278
2000-03-08,1213.651925649539
2000-03-09,1231.88805481166
2000-03-10,1230.090534985651
2000-03-13,1211.222901708009
2000-03-14,1201.5554555876868
2000-03-15,1205.972730370529
2000-03-16,1243.6898125639273
2000-03-17,1249.7893348631615
2000-03-20,1251.73718409967
2000-03-21,1268.8013526228915
2000-03-22,1268.7748370769868
2000-03-23,1282.388065213002
2000-03-24,1292.8370841890298
2000-03-27,1294.2650680181146
2000-03-28,1291.591952079823
2000-03-29,1289.6869022204512
2000-03-30,1267.9049002268328
2000-03-31,1277.977203232986
2000-04-03,1273.2195386476785
2000-04-04,1267.2229217970569
2000-04-05,1258.5169569671623
2000-04-06,1267.7164456134358
2000-04-07,1278.9114732426995
2000-04-10,1277.0040188336113
2000-04-11,1266.232035182993
2000-04-12,1251.9934950530194
2000-04-13,1235.2748495132444
2000-04-14,1187.5165661365984
2000-04-17,1187.4930209783142
2000-04-18,1212.020926219477
2000-04-19,1208.256565611075
2000-04-20,1213.763239906569
2000-04-21,1213.5529282287696
2000-04-24,1213.221168052373
2000-04-25,1231.7026007744555
2000-04-26,1227.8241999712247
2000-04-27,1219.4526713078262
2000-04-28,1220.3871893698613
2000-05-01,1228.4675768394661
2000-05-02,1227.4384258583086
2000-05-03,1200.9837608165153
2000-05-04,1198.8944540796515
2000-05-05,1209.1257622327028
2000-05-08,1201.1739751297075
2000-05-09,1190.481217777862
2000-05-10,1173.981633500705
2000-05-11,1182.8198504464633
2000-05-12,1197.5481390603045
2000-05-15,1208.9158490984298
2000-05-16,1219.929146521322
2000-05-17,1198.8042403818047
2000-05-18,1193.7229042051133
2000-05-19,1171.0164710281067
2000-05-22,1159.4456959612273
2000-05-23,1152.5860868674933
2000-05-24,1156.8996754181132
2000-05-25,1157.8574580094478
2000-05-26,1159.062975848086
2000-05-29,1164.2768006810231
2000-05-30,1191.3828708496487
2000-05-31,1189.2085675823932
2000-06-01,1208.4242457982684
2000-06-02,1239.3901934870826
2000-06-05,1238.7026561688906
2000-06-06,1239.6779300457656
2000-06-07,1241.3865134904454
2000-06-08,1235.7911245681917
2000-06-09,1231.6583662070843
2000-06-12,1229.2297606930438
2000-06-13,1237.3919339356696
2000-06-14,1240.3525625224925
2000-06-15,1235.4025158131917
2000-06-16,1231.470713499666
2000-06-19,1241.9468112761006
2000-06-20,1243.7443414705176
2000-06-21,1240.4431991934377
2000-06-22,1226.8047908461576
2000-06-23,1218.6364811652725
2000-06-26,1220.584715916799
2000-06-27,1222.3333707328072
2000-06-28,1228.2973483717676
2000-06-29,1219.5204628754923
2000-06-30,1229.8319881273367
2000-07-03,1240.2506190961087
2000-07-04,1239.6268946901087
2000-07-05,1230.0055440770998
2000-07-06,1231.8856451970646
2000-07-07,1245.2511883332336
2000-07-10,1246.9628511272085
2000-07-11,1246.4344780232573
2000-07-12,1250.34259604108
2000-07-13,1246.7282427853347
2000-07-14,1254.273800245164
2000-07-17,1255.6308852749107
2000-07-18,1240.8111241631548
2000-07-19,1233.0957703732527
2000-07-20,1241.4860810980826
2000-07-21,1229.9214953836422
2000-07-24,1221.790956221202
2000-07-25,1225.4126688849685
2000-07-26,1216.904696177858
2000-07-27,1207.7110213533697
2000-07-28,1186.0077056044422
2000-07-31,1193.0742878327776
2000-08-01,1198.417754232473
2000-08-02,1196.5484229961685
2000-08-03,1192.3424368184753
2000-08-04,1200.171196473536
2000-08-07,1209.6264764845748
2000-08-08,1208.8154729308344
2000-08-09,1209.480581911293
2000-08-10,1207.6507380099827
2000-08-11,1211.1043336609935
2000-08-14,1221.6709441553633
2000-08-15,1223.1810688481369
2000-08-16,1224.2097838448049
2000-08-17,1227.0088268973852
2000-08-18,1223.2569994025407
2000-08-21,1223.362264889105
2000-08-22,1223.7984434638836
2000-08-23,1226.347830097965
2000-08-24,1229.8544250090195
2000-08-25,1233.753049094108
2000-08-28,1237.6260877287816
2000-08-29,1233.7897718896213
2000-08-30,1226.269658065817
2000-08-31,1230.5056151321728
2000-09-01,1243.6462091161904
2000-09-04,1247.1867842623124
2000-09-05,1231.6523200907052
2000-09-06,1217.900684601149
2000-09-07,1218.317273597175
2000-09-08,1208.1126775939629
2000-09-11,1200.195216122424
2000-09-12,1192.2764915327343
2000-09-13,1191.8548384475905
2000-09-14,1192.1449292312607
2000-09-15,1182.788255278359
2000-09-18,1165.127627976779
2000-09-19,1171.8302371315735
2000-09-20,1165.7447536868524
2000-09-21,1160.4933654335352
2000-09-22,1164.4458692993865
2000-09-25,1164.632102561137
2000-09-26,1157.7563685584253
2000-09-27,1156.0284865100125
2000-09-28,1168.720415509418
2000-09-29,1162.7750816932808
2000-10-02,1163.7364189625737
2000-10-03,1160.063765309789
2000-10-04,1161.1465995404756
2000-10-05,1162.919824744833
2000-10-06,1149.2389849849803
2000-10-09,1137.2387569831642
2000-10-10,1130.9253607140142
2000-10-11,1110.7388133406093
2000-10-12,1091.8782573887506
2000-10-13,1109.5312627309518
2000-10-16,1108.216266603746
2000-10-17,1092.2266902667477
2000-10-18,1081.8312186776468
2000-10-19,1105.652160456138
2000-10-20,1113.8411938367008
2000-10-23,1115.5575085681105
2000-10-24,1124.0117735389367
2000-10-25,1103.5418749151872
2000-10-26,1101.013445303956
2000-10-27,1114.6139278638352
2000-10-30,1120.8946121437955
2000-10-31,1139.0509892842515
2000-11-01,1145.0670663805029
2000-11-02,1150.1122694725823
2000-11-03,1152.4929716176239
2000-11-06,1156.2127434464167
2000-11-07,1155.7376520032008
2000-11-08,1143.3381970506439
2000-11-09,1134.5125142622046
2000-11-10,1115.303505035144
2000-11-13,1099.193840262581
2000-11-14,1119.9133608067898
2000-11-15,1124.8199864870871
2000-11-16,1110.8564349798016
2000-11-17,1106.5997953893407
2000-11-20,1086.77881408496
2000-11-21,1087.0184030118592
2000-11-22,1066.076186132547
2000-11-23,1067.3965460766317
2000-11-24,1079.8206110117942
2000-11-27,1091.326006524714
2000-11-28,1081.970851758005
2000-11-29,1082.205553703846
2000-11-30,1067.9928084896167
2000-12-01,1074.8520832112047
2000-12-04,1079.49879918345
2000-12-05,1108.2672215052658
2000-12-06,1099.1516596941071
2000-12-07,1094.1590004204613
2000-12-08,1107.559893946639
2000-12-11,1119.7571055215542
2000-12-12,1114.5631421464743
2000-12-13,1107.6882216089268
2000-12-14,1097.2011168900428
2000-12-15,1077.975790234854
2000-12-18,1082.7677574706647
2000-12-19,1074.5738772438867
2000-12-20,1048.5580533182047
2000-12-21,1048.8973656504247
2000-12-22,1065.105263293725
2000-12-25,1068.4918467549362
2000-12-26,1072.531782065969
2000-12-27,1083.1648367333137
2000-12-28,1086.1601658296408
2000-12-29,1085.5757657556405
2001-01-01,1085.522007259697
2001-01-02,1069.2649866305649
2001-01-03,1091.4439494335095
2001-01-04,1093.060380029383
2001-01-05,1079.903913500239
2001-01-08,1076.0007570710907
2001-01-09,1071.077481884403
2001-01-10,1072.469491495016
2001-01-11,1081.7840279960797
2001-01-12,1081.237158325704
2001-01-15,1080.3238072762738
2001-01-16,1082.0815893934014
2001-01-17,1088.7011914499844
2001-01-18,1101.5928107786244
2001-01-19,1098.96360636911
2001-01-22,1099.0525511459623
2001-01-23,1106.4754528455662
2001-01-24,1104.8658014889186
2001-01-25,1102.7854956520664
2001-01-26,1100.8436142461446
2001-01-29,1104.5485698400162
2001-01-30,1111.203182522454
2001-01-31,1112.7262092761077
2001-02-01,1116.7355612586118
2001-02-02,1100.2452122516702
2001-02-05,1101.4230389274528
2001-02-06,1099.55326936514
2001-02-07,1089.4396226214633
2001-02-08,1080.3309311023854
2001-02-09,1069.105442161657
2001-02-12,1080.4954529381948
2001-02-13,1073.1120961810095
2001-02-14,1066.7753392723766
2001-02-15,1071.5339977483522
2001-02-16,1057.448656028254
2001-02-19,1056.2749733431442
2001-02-20,1041.805339981802
2001-02-21,1027.2626293151013
2001-02-22,1022.8607647508832
2001-02-23,1015.7124999907114
2001-02-26,1029.2416531464164
2001-02-27,1028.1954799946473
2001-02-28,1018.7431109734978
2001-03-01,1017.9471116643612
2001-03-02,1011.5646916392695
2001-03-05,1016.3601844235991
2001-03-06,1028.3527501912542
2001-03-07,1031.1749957962932
2001-03-08,1032.1637738897693
2001-03-09,1015.2585624702031
2001-03-12,978.87496358752
2001-03-13,976.7742545797458
2001-03-14,955.5784357979772
2001-03-15,963.2587526408004
2001-03-16,941.951432657682
2001-03-19,949.113287166622
2001-03-20,942.8734989483737
2001-03-21,932.1259696972767
2001-03-22,909.8268365587318
2001-03-23,931.4602685832526
2001-03-26,952.8377887796139
2001-03-27,972.0915870010534
2001-03-28,954.3307325236511
2001-03-29,944.8085737205611
2001-03-30,949.9141448895732
2001-04-02,939.9481577271815
2001-04-03,916.8728025479271
2001-04-04,922.4220034681475
2001-04-05,949.7846537299175
2001-04-06,942.3808169357848
2001-04-09,946.443864312976
2001-04-10,961.6737289955016
2001-04-11,962.5565914149254
2001-04-12,974.2041862664304
2001-04-13,973.7616426011982
2001-04-16,968.3996762975914
2001-04-17,971.517352407831
2001-04-18,1001.1257815029849
2001-04-19,1015.8255840057795
2001-04-20,1011.1430558187582
2001-04-23,999.4660700984416
2001-04-24,992.6259544066005
2001-04-25,1002.5014126544967
2001-04-26,1010.030970342506
2001-04-27,1018.3880474338025
2001-04-30,1019.2887935927185
2001-05-01,1032.0584469606154
2001-05-02,1033.263778455142
2001-05-03,1021.0106108487536
2001-05-04,1030.7780301689845
2001-05-07,1031.2592844957192
2001-05-08,1025.1611971382913
2001-05-09,1019.1857613353659
2001-05-10,1023.3871700388964
2001-05-11,1015.5888959052554
2001-05-14,1008.5565045866183
2001-05-15,1013.9003954711068
2001-05-16,1028.944150087407
2001-05-17,1036.231365289963
2001-05-18,1036.9383660524168
2001-05-21,1048.1045299128389
2001-05-22,1046.5733185926103
2001-05-23,1035.9330883830416
2001-05-24,1036.3106312359453
2001-05-25,1027.1288752246558
2001-05-28,1027.276297621243
2001-05-29,1020.8340537752908
2001-05-30,1006.9498691936012
2001-05-31,1007.3639736560223
2001-06-01,1008.5808623669462
2001-06-04,1013.0718428332676
2001-06-05,1021.6028964045629
2001-06-06,1013.8994865459912
2001-06-07,1017.7313633911143
2001-06-08,1012.0994715526001
2001-06-11,1001.2686329429288
2001-06-12,995.1740370520357
2001-06-13,992.8112457774477
2001-06-14,982.7599302480488
2001-06-15,976.8410387134771
2001-06-18,969.6020420804942
2001-06-19,970.6945317678744
2001-06-20,972.7452982794827
2001-06-21,980.6224156311443
2001-06-22,978.1833165726206
2001-06-25,976.1715161322879
2001-06-26,970.5228324632047
2001-06-27,967.0976790806911
2001-06-28,972.145805277892
2001-06-29,975.7375638913426
2001-07-02,985.3484666448607
2001-07-03,980.8730280639375
2001-07-04,977.2926227090506
2001-07-05,963.9337561257679
2001-07-06,945.2232743656565
2001-07-09,949.4840180455187
2001-07-10,943.8114746160834
2001-07-11,939.4022173076531
2001-07-12,954.3584715632504
2001-07-13,957.7257926481594
2001-07-16,951.5945127999794
2001-07-17,951.833712415938
2001-07-18,949.9700840022145
2001-07-19,957.0774666860809
2001-07-20,954.0200004896524
2001-07-23,942.0798779144684
2001-07-24,932.9259732681282
2001-07-25,939.2699338312094
2001-07-26,945.3990105979955
2001-07-27,950.2317408980635
2001-07-30,951.7036523397137
2001-07-31,959.9951723147185
2001-08-01,965.4970752920947
2001-08-02,972.3764839400617
2001-08-03,967.1653460316303
2001-08-06,959.3564900130139
2001-08-07,961.1027305964524
2001-08-08,948.5363599509994
2001-08-09,943.6766492165256
2001-08-10,947.0261263036668
2001-08-13,947.9818830057076
2001-08-14,952.3322152844474
2001-08-15,952.4141412506608
2001-08-16,949.5351794098276
2001-08-17,936.5623780566517
2001-08-20,937.2100234204603
2001-08-21,935.3312626541183
2001-08-22,941.3844740727624
2001-08-23,936.852556128483
2001-08-24,950.5292289210681
2001-08-27,948.8217058011113
2001-08-28,937.1307478901775
2001-08-29,929.8673865271589
2001-08-30,913.6881387606389
2001-08-31,915.2324535931022
2001-09-03,908.974565608862
2001-09-04,911.4508370518678
2001-09-05,904.582489431157
2001-09-06,887.5491309938556
2001-09-07,875.1815899993477
2001-09-10,871.9563494143997
2001-09-11,858.035672614649
2001-09-12,853.1803133380505
2001-09-13,857.3422729092181
2001-09-14,849.4615145232943
2001-09-17,827.3217843650733
2001-09-18,824.158485480838
2001-09-19,816.2995142735771
2001-09-20,790.9895406017412
2001-09-21,770.4457892155361
2001-09-24,798.4347327253834
2001-09-25,807.610761283613
2001-09-26,807.3607125054206
2001-09-27,814.1006170493567
2001-09-28,831.4619252384756
2001-10-01,827.8288281370744
2001-10-02,836.4013862100597
2001-10-03,845.1053246572618
2001-10-04,853.4631527127243
2001-10-05,854.6706572539599
2001-10-08,850.5735283319246
2001-10-09,845.7130504006601
2001-10-10,859.5129165601079
2001-10-11,870.7060103185722
2001-10-12,869.6654866010567
2001-10-15,863.2783769213512
2001-10-16,869.9204382306347
2001-10-17,867.7340691533497
2001-10-18,856.86593025749
2001-10-19,853.6583087720429
2001-10-22,862.7300446013272
2001-10-23,867.4365651156968
2001-10-24,869.6019052112832
2001-10-25,872.342450892518
2001-10-26,878.2101506688585
2001-10-29,863.2605677047824
2001-10-30,848.8098401038047
2001-10-31,849.1398164451658
2001-11-01,863.2642529655154
2001-11-02,864.8090322625766
2001-11-05,876.2364625979436
2001-11-06,884.8879327840557
2001-11-07,883.9420321105979
2001-11-08,890.3868004406853
2001-11-09,888.4962261514086
2001-11-12,881.1106938266116
2001-11-13,893.373285856774
2001-11-14,896.4207908769107
2001-11-15,899.5231322755001
2001-11-16,901.2451658920833
2001-11-19,909.9088531729399
2001-11-20,903.4533189189921
2001-11-21,898.6531457826211
2001-11-22,901.681403939701
2001-11-23,905.3364609477253
2001-11-26,911.3930037963402
2001-11-27,905.3814790804071
2001-11-28,891.920705943547
2001-11-29,896.3784157481264
2001-11-30,901.1009651119016
2001-12-03,892.3306177775909
2001-12-04,902.6049568925132
2001-12-05,923.5599652659406
2001-12-06,925.4311068370843
2001-12-07,917.6915971044956
2001-12-10,902.383964466985
2001-12-11,900.2154427253535
2001-12-12,902.3822534164021
2001-12-13,887.90663154954
2001-12-14,887.4178193283325
2001-12-17,897.7108720956151
2001-12-18,901.2942321464268
2001-12-19,901.426222385049
2001-12-20,895.8890067768806
2001-12-21,897.9728281312733
2001-12-24,896.0752482997543
2001-12-25,896.0012796796327
2001-12-26,897.9420937633405
2001-12-27,908.7537871088346
2001-12-28,912.7816695171279
2001-12-31,909.1658056416512
2002-01-01,909.1723242805873
2002-01-02,912.8433049863359
2002-01-03,922.7404536203958
2002-01-04,928.518955925078
2002-01-07,922.8391996707896
2002-01-08,915.8469532637869
2002-01-09,912.2672215082579
2002-01-10,909.3825032032138
2002-01-11,904.8052733788509
2002-01-14,897.1185387188075
2002-01-15,900.2243683692004
2002-01-16,886.9242382906068
2002-01-17,894.0899724311489
2002-01-18,889.5382699880787
2002-01-21,888.5285689631089
2002-01-22,882.4131383175836
2002-01-23,887.7629480669159
2002-01-24,892.0965680525
2002-01-25,888.8639020274695
2002-01-28,891.1451808417781
2002-01-29,872.2683376830755
2002-01-30,872.4309621903558
2002-01-31,883.8606666770177
2002-02-01,879.4474656986703
2002-02-04,865.1709565152107
2002-02-05,858.32468404085
2002-02-06,853.122588453383
2002-02-07,854.851722358804
2002-02-08,863.4030756002837
2002-02-11,874.6624868343665
2002-02-12,873.9303540513108
2002-02-13,880.3902113142424
2002-02-14,883.4450608473334
2002-02-15,875.9321264142052
2002-02-18,873.8973430176218
2002-02-19,858.3709330371231
2002-02-20,861.6017552276771
2002-02-21,858.3901049093134
2002-02-22,861.6451268629913
2002-02-25,871.9953196656475
2002-02-26,872.6983067302369
2002-02-27,878.0058162774283
2002-02-28,877.1208483012035
2002-03-01,893.2566892366087
2002-03-04,915.4300149973591
2002-03-05,910.9937028837346
2002-03-06,921.2953750339036
2002-03-07,926.0806298818335
2002-03-08,929.1708601471238
2002-03-11,930.9845360963576
2002-03-12,924.0394327039064
2002-03-13,917.6799108563428
2002-03-14,920.471868042405
2002-03-15,929.4144819040474
2002-03-18,928.4469044282238
2002-03-19,933.4342133730603
2002-03-20,922.381362379391
2002-03-21,921.2834321378103
2002-03-22,918.0417237081134
2002-03-25,907.1455879566856
2002-03-26,909.9725534408102
2002-03-27,913.0463959907231
2002-03-28,918.0010832281118
2002-03-29,916.3135868650717
2002-04-01,917.4387980312647
2002-04-02,913.2742419438066
2002-04-03,909.1446016567932
2002-04-04,907.8973208058677
2002-04-05,905.791278771644
2002-04-08,901.3767028990449
2002-04-09,897.3203039905753
2002-04-10,906.326544379885
2002-04-11,890.3715756928941
2002-04-12,892.9236966009305
2002-04-15,892.6504416329919
2002-04-16,910.4478547209499
2002-04-17,913.579804965538
2002-04-18,912.8296920937079
2002-04-19,912.5776537855004
2002-04-22,903.988965435272
2002-04-23,899.9563984246537
2002-04-24,896.356299250077
2002-04-25,895.2800879865445
2002-04-26,886.6360205213641
2002-04-29,880.6744941481888
2002-04-30,886.683399509256
2002-05-01,892.7893634751391
2002-05-02,890.6111898250253
2002-05-03,887.2370475255932
2002-05-06,876.8472070168183
2002-05-07,870.3098754323406
2002-05-08,893.9741630692358
2002-05-09,886.2293739382962
2002-05-10,876.6621801915155
2002-05-13,886.478499504736
2002-05-14,896.8940995358852
2002-05-15,900.2439225946224
2002-05-16,904.3205124374549
2002-05-17,912.2218362224557
2002-05-20,904.5863476096962
2002-05-21,897.8563639878805
2002-05-22,900.5424349507629
2002-05-23,903.922917434092
2002-05-24,899.4511828367865
2002-05-27,898.3261291183045
2002-05-28,894.4345543467371
2002-05-29,890.5966056682257
2002-05-30,887.4836379269232
2002-05-31,887.5831893305087
2002-06-03,875.4406096807322
2002-06-04,871.035741163423
2002-06-05,871.2387472805177
2002-06-06,862.0937698176833
2002-06-07,856.6367833725715
2002-06-10,858.0211065794605
2002-06-11,851.0846767274936
2002-06-12,849.3023257136152
2002-06-13,840.4917209843007
2002-06-14,832.1965626884437
2002-06-17,849.9233441587779
