Date,ACWI ex USA
2000-12-29,100.0
2001-01-01,99.99050703226796
2001-01-02,99.55343882534183
2001-01-03,98.94873192207481
2001-01-04,100.32364448914517
2001-01-05,100.50164065856406
2001-01-08,100.02989110129273
2001-01-09,98.63659960245671
2001-01-10,98.01337120190736
2001-01-11,98.75163268246632
2001-01-12,99.1677960299074
2001-01-15,99.01056486513076
2001-01-16,98.62152430531778
2001-01-17,99.69917714585065
2001-01-18,100.72728318752749
2001-01-19,100.58142749286509
2001-01-22,100.67787134671823
2001-01-23,100.83620768552724
2001-01-24,100.13566755280526
2001-01-25,100.28087458225791
2001-01-26,100.12846403355898
2001-01-29,100.21174209243634
2001-01-30,100.6722927058895
2001-01-31,101.49431681525672
2001-02-01,101.69208626932863
2001-02-02,100.56502329986775
2001-02-05,100.37432727947738
2001-02-06,100.11619479152358
2001-02-07,99.10891936321941
2001-02-08,98.10360853416829
2001-02-09,97.57157974085493
2001-02-12,98.41489298116453
2001-02-13,97.94746753250679
2001-02-14,97.07051193761843
2001-02-15,97.12946717026848
2001-02-16,96.10201432216789
2001-02-19,95.89134372868939
2001-02-20,94.89760921420478
2001-02-21,93.96834210851847
2001-02-22,93.4161841926248
2001-02-23,92.63530234128557
2001-02-26,93.36034375790838
2001-02-27,93.84469373568461
2001-02-28,93.45456429442467
2001-03-01,93.23206281910404
2001-03-02,92.70659581302905
2001-03-05,93.07984483563179
2001-03-06,94.44032218144866
2001-03-07,94.3793757658293
2001-03-08,94.34187844592819
2001-03-09,93.50967940299597
2001-03-12,90.97650180227285
2001-03-13,89.15621143493459
2001-03-14,87.6155504317329
2001-03-15,88.5160473138882
2001-03-16,86.44206570507284
2001-03-19,86.26083284883018
2001-03-20,87.15020441307196
2001-03-21,86.76511934029696
2001-03-22,83.21333967369307
2001-03-23,85.4289794120591
2001-03-26,88.16527281890646
2001-03-27,89.32624836845629
2001-03-28,88.19252696839386
2001-03-29,86.79730160340999
2001-03-30,86.80655771779662
2001-04-02,86.07289941780357
2001-04-03,84.84762629222197
2001-04-04,86.00922029812463
2001-04-05,87.36803062868191
2001-04-06,87.61744041098322
2001-04-09,87.63077480435054
2001-04-10,88.22386775099412
2001-04-11,88.62800053503165
2001-04-12,89.52617694514879
2001-04-13,89.46006232474292
2001-04-16,88.69971907216282
2001-04-17,88.31855047314262
2001-04-18,90.34479064139953
2001-04-19,91.75508349064307
2001-04-20,91.64600558964744
2001-04-23,90.91211285380554
2001-04-24,90.78800345432525
2001-04-25,91.08414868752386
2001-04-26,91.97864945774297
2001-04-27,92.25920716520909
2001-04-30,92.66120715227274
2001-05-01,93.65718867420702
2001-05-02,93.79230356346598
2001-05-03,92.97058168101219
2001-05-04,93.33433129281462
2001-05-07,93.61828917930863
2001-05-08,92.73285328929111
2001-05-09,92.09491036064712
2001-05-10,92.88331336481036
2001-05-11,92.17252394122404
2001-05-14,90.62556076549345
2001-05-15,91.5948061111646
2001-05-16,91.72805518576439
2001-05-17,92.83143050908704
2001-05-18,92.79136815959023
2001-05-21,93.45418546748887
2001-05-22,93.41334814870686
2001-05-23,92.92237146027246
2001-05-24,92.64586870708135
2001-05-25,92.07544546015686
2001-05-28,92.10493843018895
2001-05-29,91.6663718972
2001-05-30,90.52534653270683
2001-05-31,90.03441344987202
2001-06-01,89.88179873797894
2001-06-04,90.18730585695953
2001-06-05,90.59883198379147
2001-06-06,90.18424486114189
2001-06-07,90.41935738147069
2001-06-08,90.27224173468755
2001-06-11,89.01749002941119
2001-06-12,87.8377771182449
2001-06-13,88.37181672864826
2001-06-14,88.07791704416618
2001-06-15,87.49111070511682
2001-06-18,86.56356567409816
2001-06-19,86.44948096652732
2001-06-20,85.8608492172394
2001-06-21,86.31892770761993
2001-06-22,86.76573241576776
2001-06-25,86.93137164554645
2001-06-26,86.15171067255818
2001-06-27,85.89927560436986
2001-06-28,85.63569751485782
2001-06-29,86.54702970307949
2001-07-02,87.19843548673718
2001-07-03,86.61843189929029
2001-07-04,85.98716614224465
2001-07-05,84.7941290073838
2001-07-06,83.47440696776293
2001-07-09,83.54669728259948
2001-07-10,83.71675397225142
2001-07-11,83.00279937560059
2001-07-12,83.63492870207072
2001-07-13,83.70374149588001
2001-07-16,83.45954411234837
2001-07-17,82.61275746222218
2001-07-18,82.76089029911715
2001-07-19,83.51318939967096
2001-07-20,83.29141822743783
2001-07-23,82.62798732245376
2001-07-24,82.40706101962988
2001-07-25,82.21286940914766
2001-07-26,82.51509539400455
2001-07-27,83.26454845917492
2001-07-30,83.57036853005269
2001-07-31,84.61092388013628
2001-08-01,85.28755508344753
2001-08-02,86.12013762382382
2001-08-03,85.6200679483709
2001-08-06,85.24345772951422
2001-08-07,85.19953046002385
2001-08-08,84.45624093783232
2001-08-09,83.60082967895671
2001-08-10,83.68818564430717
2001-08-13,83.8505880746649
2001-08-14,85.03723541959003
2001-08-15,85.68248698646656
2001-08-16,84.880306469617
2001-08-17,84.05189906387282
2001-08-20,83.48776325860824
2001-08-21,84.19652466901697
2001-08-22,84.73383087123236
2001-08-23,84.19244040933069
2001-08-24,84.98466770725466
2001-08-27,85.12411283957837
2001-08-28,84.32132797002691
2001-08-29,84.03085484802843
2001-08-30,82.60501061699458
2001-08-31,82.49091543505216
2001-09-03,81.37716516803448
2001-09-04,81.71568733516546
2001-09-05,80.47502210610817
2001-09-06,79.30625034133772
2001-09-07,78.6280082398655
2001-09-10,77.42514219357473
2001-09-11,74.93736609941651
2001-09-12,74.07129872916178
2001-09-13,74.78984195589845
2001-09-14,73.36290086493007
2001-09-17,73.3822672457725
2001-09-18,73.19136100799093
2001-09-19,72.97220798932894
2001-09-20,70.72893127494415
2001-09-21,68.34094522974434
2001-09-24,70.50898990231366
2001-09-25,71.56437712184149
2001-09-26,71.80845759776693
2001-09-27,72.23324011489082
2001-09-28,73.7209485660835
2001-10-01,73.18423491477604
2001-10-02,73.8240568805131
2001-10-03,73.89902511842212
2001-10-04,75.63344943157118
2001-10-05,75.74349562636476
2001-10-08,75.6315744176744
2001-10-09,75.23127435374602
2001-10-10,75.906295883987
2001-10-11,76.72677554986394
2001-10-12,76.94894831047542
2001-10-15,75.90832193155322
2001-10-16,76.54851357909699
2001-10-17,77.6656933975012
2001-10-18,76.26275378334923
2001-10-19,75.30431776015119
2001-10-22,75.6873822119101
2001-10-23,76.94717233130557
2001-10-24,77.3841810979414
2001-10-25,76.85870021753429
2001-10-26,77.63472865118553
2001-10-29,76.9047553583815
2001-10-30,75.6438421776755
2001-10-31,75.78808199517889
2001-11-01,76.54335483779579
2001-11-02,76.65899364126528
2001-11-05,77.63300616113474
2001-11-06,77.97181779921038
2001-11-07,78.03394820924187
2001-11-08,78.9066746208187
2001-11-09,78.42012841529095
2001-11-12,77.2842191522967
2001-11-13,77.97612951428168
2001-11-14,78.25609742581004
2001-11-15,78.67089858331731
2001-11-16,79.26551749779362
2001-11-19,79.8922875331753
2001-11-20,79.36947364427863
2001-11-21,78.93598156988895
2001-11-22,79.4786583175423
2001-11-23,79.17219071583753
2001-11-26,79.76657253213254
2001-11-27,79.29574371521633
2001-11-28,78.39547406357936
2001-11-29,78.35718648589788
2001-11-30,79.24830536898358
2001-12-03,78.38140941255288
2001-12-04,79.14254641088112
2001-12-05,81.08826123106527
2001-12-06,81.65539045709218
2001-12-07,80.93818575822286
2001-12-10,79.54113665583056
2001-12-11,79.40418869772788
2001-12-12,79.76772350968321
2001-12-13,78.44820703994105
2001-12-14,78.08911911279966
2001-12-17,79.07717669869753
2001-12-18,79.07588167322709
2001-12-19,78.48362084528894
2001-12-20,78.19881644701276
2001-12-21,78.26948512830845
2001-12-24,77.97939047730293
2001-12-25,77.96533197918804
2001-12-26,77.95520064305391
2001-12-27,79.35672729161766
2001-12-28,79.83972867576767
2001-12-31,80.26577235084959
2002-01-01,80.26701159175477
2002-01-02,80.32922975818904
2002-01-03,81.28211055810603
2002-01-04,81.76891841444876
2002-01-07,81.32861406094518
2002-01-08,80.31552356646758
2002-01-09,80.10071572831284
2002-01-10,79.44246904956287
2002-01-11,79.45756129481086
2002-01-14,78.56383720101522
2002-01-15,78.47077371279624
2002-01-16,77.44701049690309
2002-01-17,77.83972233351643
2002-01-18,77.96041324542874
2002-01-21,77.76709272312509
2002-01-22,77.31747950970644
2002-01-23,77.63322050897469
2002-01-24,78.15664559032933
