Date,ACWI ex BELGIUM
1998-12-31,1000.0
1999-01-01,1000.0002039895027
1999-01-04,1010.129489534018
1999-01-05,1020.3167424858116
1999-01-06,1039.996924061605
1999-01-07,1037.417189771774
1999-01-08,1036.5306202471152
1999-01-11,1027.370750266216
1999-01-12,1009.6580425281762
1999-01-13,994.4649212855647
1999-01-14,986.970503612864
1999-01-15,1003.0683542925275
1999-01-18,1011.7391060539027
1999-01-19,1014.161757662313
1999-01-20,1020.5111585460297
1999-01-21,1008.301331785053
1999-01-22,992.6839754113859
1999-01-25,996.9438781120606
1999-01-26,1007.3262223529995
1999-01-27,1003.7481224419668
1999-01-28,1012.5680560288193
1999-01-29,1020.1880416283617
1999-02-01,1022.0510646474692
1999-02-02,1017.8728407099966
1999-02-03,1016.6134625365601
1999-02-04,1004.9399173079197
1999-02-05,997.7615244911941
1999-02-08,996.2362921827868
1999-02-09,977.8702638439204
1999-02-10,978.9453314737909
1999-02-11,995.9132001525321
1999-02-12,990.8978747895967
1999-02-15,990.8664959573292
1999-02-16,993.897941617472
1999-02-17,984.9448314975932
1999-02-18,989.2497732122563
1999-02-19,988.0510211316657
1999-02-22,1004.6599413606546
1999-02-23,1007.4729171704541
1999-02-24,1002.7341248180275
1999-02-25,998.5798798672404
1999-02-26,994.2058081607336
1999-03-01,987.3395560422816
1999-03-02,982.2982697291397
1999-03-03,980.1539252110596
1999-03-04,987.2009800822492
1999-03-05,1011.4610485472646
1999-03-08,1015.4919121289106
1999-03-09,1018.4962648620343
1999-03-10,1026.9116280741655
1999-03-11,1033.596711867388
1999-03-12,1036.944713491178
1999-03-15,1044.1980634659958
1999-03-16,1046.864915775793
1999-03-17,1044.8101183755048
1999-03-18,1048.4176187568048
1999-03-19,1048.508779408907
1999-03-22,1044.604856979025
1999-03-23,1023.7733385876919
1999-03-24,1021.009110128924
1999-03-25,1035.8976349081518
1999-03-26,1028.1703717588853
1999-03-29,1043.508120928485
1999-03-30,1040.8033084031324
1999-03-31,1040.3054698840667
1999-04-01,1046.6693494244992
1999-04-02,1045.9081812572206
1999-04-05,1055.0932815007716
1999-04-06,1061.5364266133545
1999-04-07,1069.049953487722
1999-04-08,1081.3704466042338
1999-04-09,1082.6642361712816
1999-04-12,1086.8409258564
1999-04-13,1087.3928146961655
1999-04-14,1081.0571265106678
1999-04-15,1073.824663886506
1999-04-16,1073.7139104450096
1999-04-19,1064.7021218509867
1999-04-20,1063.5450751904496
1999-04-21,1073.8960466734532
1999-04-22,1086.405292727575
1999-04-23,1089.0163026793027
1999-04-26,1093.083649471613
1999-04-27,1100.431271783879
1999-04-28,1094.932014563528
1999-04-29,1088.1357411889542
1999-04-30,1085.458923940724
1999-05-03,1094.3836372892492
1999-05-04,1086.7221314292003
1999-05-05,1090.479011937762
1999-05-06,1091.663087051325
1999-05-07,1092.5281436395658
1999-05-10,1092.6370587166523
1999-05-11,1094.8205865986888
1999-05-12,1094.3754424912918
1999-05-13,1096.1805264336854
1999-05-14,1078.5116182645054
1999-05-17,1069.448391088223
1999-05-18,1071.1176243022328
1999-05-19,1075.2413316512577
1999-05-20,1075.4571881079155
1999-05-21,1069.710110210512
1999-05-24,1059.0370246285165
1999-05-25,1045.8795087818464
1999-05-26,1051.9429341124192
1999-05-27,1038.0510795729276
1999-05-28,1047.0196625353306
1999-05-31,1047.6008963538263
1999-06-01,1048.031163353819
1999-06-02,1050.0724683144128
1999-06-03,1053.4117120792293
1999-06-04,1067.315379233257
1999-06-07,1075.1585360202455
1999-06-08,1074.019331039156
1999-06-09,1076.7336471762057
1999-06-10,1071.0731784351628
1999-06-11,1072.6764529938607
1999-06-14,1066.292722019419
1999-06-15,1069.529868790258
1999-06-16,1083.482436657626
1999-06-17,1091.741412460257
1999-06-18,1094.7982493544544
1999-06-21,1100.5863047852374
1999-06-22,1095.0004882891526
1999-06-23,1087.364578630518
1999-06-24,1077.544499589754
1999-06-25,1079.521568849308
1999-06-28,1086.0644521506156
1999-06-29,1094.2771826343724
1999-06-30,1100.0896078131284
1999-07-01,1113.650059929963
1999-07-02,1121.991837999111
1999-07-05,1130.1678582669826
1999-07-06,1127.1078372737265
1999-07-07,1125.270955652759
1999-07-08,1121.442037578595
1999-07-09,1125.2462925216516
1999-07-12,1123.9295397857845
1999-07-13,1118.3229210511022
1999-07-14,1123.6048787228683
1999-07-15,1135.1725639767192
1999-07-16,1135.8908969972254
1999-07-19,1132.6532447479137
1999-07-20,1119.3475592343773
1999-07-21,1117.1212565465405
1999-07-22,1104.6214921206033
1999-07-23,1095.4673625412665
1999-07-26,1091.6281964318741
1999-07-27,1099.1168232162984
1999-07-28,1103.8275713596495
1999-07-29,1092.6019634561228
1999-07-30,1094.7937272210083
1999-08-02,1091.49458826671
1999-08-03,1089.3092199022583
1999-08-04,1082.773628098031
1999-08-05,1077.0082259656356
1999-08-06,1069.083396894332
1999-08-09,1066.9700440408737
1999-08-10,1056.81480961406
1999-08-11,1063.8185755003062
1999-08-12,1070.6501992247663
1999-08-13,1085.6393366914917
1999-08-16,1093.1832320977405
1999-08-17,1097.1256470121516
1999-08-18,1095.313146088061
1999-08-19,1091.0754407304319
1999-08-20,1104.0333395434568
1999-08-23,1119.8406665209054
1999-08-24,1118.9868344048828
1999-08-25,1127.6928297675797
1999-08-26,1116.6995304929053
1999-08-27,1111.3710521615476
1999-08-30,1103.1290960459337
1999-08-31,1093.1375332068865
1999-09-01,1104.6678814839036
1999-09-02,1098.083782322383
1999-09-03,1117.2238307754885
1999-09-06,1122.3511946288802
1999-09-07,1116.1344295781391
1999-09-08,1112.6161084847936
1999-09-09,1120.77135852732
1999-09-10,1121.1336077082703
1999-09-13,1118.2423013679681
1999-09-14,1113.8765377290542
1999-09-15,1104.2630123596514
1999-09-16,1097.9491007488775
1999-09-17,1103.2754722040472
1999-09-20,1107.1981854311407
1999-09-21,1097.6657403106558
1999-09-22,1092.632338558063
1999-09-23,1080.7059615947626
1999-09-24,1071.8805976161946
1999-09-27,1074.8952576556512
1999-09-28,1076.8579109379937
1999-09-29,1070.31967481514
1999-09-30,1081.1997475970322
1999-10-01,1082.61596761198
1999-10-04,1094.291573444956
1999-10-05,1093.904562776614
1999-10-06,1106.1213837181974
1999-10-07,1109.031512593636
1999-10-08,1114.5663290652387
1999-10-11,1116.491320209806
1999-10-12,1106.9643829235495
1999-10-13,1088.7318643159203
1999-10-14,1089.0511301422457
1999-10-15,1068.749217934476
1999-10-18,1062.8517583329892
1999-10-19,1072.2355923755358
1999-10-20,1086.303752086382
1999-10-21,1083.7480518929635
1999-10-22,1095.425566444714
1999-10-25,1092.3920858931035
1999-10-26,1090.1923437840987
1999-10-27,1091.682059714703
1999-10-28,1114.9764742285583
1999-10-29,1135.48583539166
1999-11-01,1132.2424527361757
1999-11-02,1130.3199090282444
1999-11-03,1133.6815116963817
1999-11-04,1142.1567929323528
1999-11-05,1143.1987626225368
1999-11-08,1144.9359539099341
1999-11-09,1143.7204008896454
1999-11-10,1152.035573278284
1999-11-11,1158.766302674267
1999-11-12,1162.4306291853457
1999-11-15,1164.5699187629148
1999-11-16,1175.4348190180215
1999-11-17,1175.1475361699906
1999-11-18,1184.5542487355492
1999-11-19,1184.4730748998354
1999-11-22,1185.0166242623175
1999-11-23,1181.668908458039
1999-11-24,1182.448208179533
1999-11-25,1188.2889762935838
1999-11-26,1192.4043658208677
1999-11-29,1187.951956642869
1999-11-30,1170.6427184087265
1999-12-01,1178.5945206432484
1999-12-02,1183.9780561755897
1999-12-03,1201.8557352741625
1999-12-06,1206.048028402192
1999-12-07,1204.5582312334182
1999-12-08,1200.4341265376283
1999-12-09,1204.2790790172266
1999-12-10,1208.6370956987382
1999-12-13,1207.4271685354415
1999-12-14,1199.4166856265294
1999-12-15,1200.091141433665
1999-12-16,1209.7379522556175
1999-12-17,1213.527887117072
1999-12-20,1217.3452654929063
1999-12-21,1221.7178924085754
1999-12-22,1230.9028839278722
1999-12-23,1248.0264494117123
1999-12-24,1251.492653585805
1999-12-27,1249.4827934805571
1999-12-28,1253.854639659396
1999-12-29,1259.6794877763375
1999-12-30,1265.9247961026158
1999-12-31,1267.6703034896395
2000-01-03,1269.7723280890027
2000-01-04,1233.2302713013771
2000-01-05,1216.2483437930027
2000-01-06,1202.4830456522243
2000-01-07,1230.2593385222033
2000-01-10,1245.0737171172225
2000-01-11,1239.9602927910496
2000-01-12,1233.2843406188379
2000-01-13,1244.7179855778852
2000-01-14,1255.880299126577
2000-01-17,1262.386702651807
2000-01-18,1248.099018937366
2000-01-19,1242.0433257681404
2000-01-20,1237.358583136081
2000-01-21,1233.3965392907423
2000-01-24,1216.9800230160724
2000-01-25,1212.3042704571972
2000-01-26,1214.742997024292
2000-01-27,1216.410799449005
2000-01-28,1196.7849788184183
2000-01-31,1199.1610446429531
2000-02-01,1208.7569352675282
2000-02-02,1215.7091762948887
2000-02-03,1235.929026545035
2000-02-04,1238.4967637864727
2000-02-07,1234.3512312178752
2000-02-08,1249.2911035077716
2000-02-09,1240.8868538924728
2000-02-10,1239.979444295647
2000-02-11,1227.2683937607446
2000-02-14,1221.7190078025471
2000-02-15,1216.261630398345
2000-02-16,1213.4660968573726
2000-02-17,1219.597301318868
2000-02-18,1199.0382899030596
2000-02-21,1190.288151329172
2000-02-22,1195.1250460482463
2000-02-23,1205.414780842389
2000-02-24,1202.0506399038295
2000-02-25,1196.494802598781
2000-02-28,1194.3035535509016
2000-02-29,1203.0521386622306
2000-03-01,1220.3720679039764
2000-03-02,1231.241611979871
2000-03-03,1242.5315781403688
2000-03-06,1235.8105249330774
2000-03-07,1219.2502933765663
2000-03-08,1217.93629562709
2000-03-09,1236.311497360848
2000-03-10,1234.6145414121822
2000-03-13,1215.7124415535825
2000-03-14,1205.9458530839102
2000-03-15,1210.1231801656065
2000-03-16,1247.775409933695
2000-03-17,1254.0694469289572
2000-03-20,1255.9898300002897
2000-03-21,1273.248412891002
2000-03-22,1273.1233407995185
2000-03-23,1286.7735877426962
2000-03-24,1297.2724654157307
2000-03-27,1298.8964115762797
2000-03-28,1296.155888596483
2000-03-29,1294.3396823345163
2000-03-30,1272.4869232220728
2000-03-31,1282.6144117200345
2000-04-03,1277.7271938087683
2000-04-04,1271.587818209538
2000-04-05,1262.7986706365818
2000-04-06,1272.077313506299
2000-04-07,1283.389562479173
2000-04-10,1281.4798085829489
2000-04-11,1270.5103656398062
2000-04-12,1256.1092065432326
2000-04-13,1239.2429882352726
2000-04-14,1191.2028339106112
2000-04-17,1191.287012685787
2000-04-18,1215.9459465210973
2000-04-19,1212.2784377523346
2000-04-20,1217.9037049385638
2000-04-21,1217.6919517689296
2000-04-24,1217.3572505027453
2000-04-25,1236.0280649900792
2000-04-26,1232.0874143427695
2000-04-27,1223.7886588279475
2000-04-28,1224.7524812771717
2000-05-01,1232.9007125981618
2000-05-02,1231.836868296328
2000-05-03,1205.2626457543206
2000-05-04,1203.152130414268
2000-05-05,1213.479267626504
2000-05-08,1205.4612893528763
2000-05-09,1194.6125742531751
2000-05-10,1177.968477674373
2000-05-11,1186.8697964151918
2000-05-12,1201.6779808129622
2000-05-15,1213.0347940245133
2000-05-16,1224.1315923758796
2000-05-17,1202.9379239618863
2000-05-18,1197.7908199415283
2000-05-19,1174.9791688629116
2000-05-22,1163.272767987627
2000-05-23,1156.3252878955075
2000-05-24,1160.6716697844765
2000-05-25,1161.6275210343854
2000-05-26,1162.8058035197776
2000-05-29,1168.0192664036101
2000-05-30,1195.2483998678233
2000-05-31,1193.1432742259847
2000-06-01,1212.3429958826136
2000-06-02,1243.165424686285
2000-06-05,1242.4346169391204
2000-06-06,1243.2826976969798
2000-06-07,1244.890641938053
2000-06-08,1239.30213765044
2000-06-09,1235.2624876993852
2000-06-12,1232.7986132440856
2000-06-13,1240.9215989276927
2000-06-14,1243.8889357506237
2000-06-15,1238.9420366242523
2000-06-16,1234.8044684746662
2000-06-19,1245.2207572868895
2000-06-20,1247.016613978423
2000-06-21,1243.8809618705434
2000-06-22,1230.1444805120873
2000-06-23,1221.9515881911964
2000-06-26,1223.8576886269345
2000-06-27,1225.6192058502736
2000-06-28,1231.7223254365622
2000-06-29,1222.807420353501
2000-06-30,1233.0449138035692
2000-07-03,1243.3144689741011
2000-07-04,1242.771262307146
2000-07-05,1233.1399829671604
2000-07-06,1235.0337299890691
2000-07-07,1248.4514600746877
2000-07-10,1250.2014673184021
2000-07-11,1249.694529258749
2000-07-12,1253.7121406676988
2000-07-13,1250.1455527275084
2000-07-14,1257.6788420029438
2000-07-17,1258.9889216719862
2000-07-18,1244.1048551164306
2000-07-19,1236.4627671996445
2000-07-20,1244.7743688769037
2000-07-21,1233.124450871621
2000-07-24,1224.9039754848964
2000-07-25,1228.479764517498
2000-07-26,1219.9192571083147
2000-07-27,1210.6264919055475
2000-07-28,1188.8692417834711
2000-07-31,1195.9424305427185
2000-08-01,1201.3733104216494
2000-08-02,1199.5345091139518
2000-08-03,1195.4169065541262
2000-08-04,1203.1892646231101
2000-08-07,1212.6158040512823
2000-08-08,1211.8854947799748
2000-08-09,1212.4807902101707
2000-08-10,1210.548333608421
2000-08-11,1213.9520357626282
2000-08-14,1224.533500798928
2000-08-15,1226.0492309366373
2000-08-16,1227.10622687409
2000-08-17,1230.0230906475522
2000-08-18,1226.2689431400936
2000-08-21,1226.2972783092398
2000-08-22,1226.7571050627898
2000-08-23,1229.3295959668044
2000-08-24,1232.7581183589334
2000-08-25,1236.6401932416477
2000-08-28,1240.5166334661862
2000-08-29,1236.721643779727
2000-08-30,1229.2252170741501
2000-08-31,1233.5051642771687
2000-09-01,1246.4727280970637
2000-09-04,1249.9008562291224
2000-09-05,1234.450826003524
2000-09-06,1220.7119469924216
2000-09-07,1221.160745635951
2000-09-08,1210.963257623626
2000-09-11,1202.9714879463581
2000-09-12,1195.0659374546499
2000-09-13,1194.702945648468
2000-09-14,1195.025805685709
2000-09-15,1185.6779637323416
2000-09-18,1168.0048304320776
2000-09-19,1174.767431978181
2000-09-20,1168.7004567422903
2000-09-21,1163.4417100950188
2000-09-22,1167.216209747309
2000-09-25,1167.4364353578655
2000-09-26,1160.5046828845302
2000-09-27,1158.6930539945756
2000-09-28,1171.3372497080045
2000-09-29,1165.2896175089213
2000-10-02,1166.150918442425
2000-10-03,1162.521303042513
2000-10-04,1163.6285387368127
2000-10-05,1165.4052304253598
2000-10-06,1151.7518420873653
2000-10-09,1139.7942446983154
2000-10-10,1133.4919647915638
2000-10-11,1113.248208331081
2000-10-12,1094.5377493979133
2000-10-13,1112.273568623266
2000-10-16,1111.051754145389
2000-10-17,1095.0710520305552
2000-10-18,1084.685649141163
2000-10-19,1108.5949524737057
2000-10-20,1116.825106513851
2000-10-23,1118.5838332032624
2000-10-24,1127.049159596139
2000-10-25,1106.6370196511923
2000-10-26,1104.0839532580803
2000-10-27,1117.5796725298567
2000-10-30,1123.7782221148798
2000-10-31,1141.8164372474425
2000-11-01,1147.769375887015
2000-11-02,1152.7306545515485
2000-11-03,1155.1674596429323
2000-11-06,1158.9145742228734
2000-11-07,1158.4760677040363
2000-11-08,1146.0521553338192
2000-11-09,1137.1626575731489
2000-11-10,1117.906347613774
2000-11-13,1101.7215310017987
2000-11-14,1122.4969900075237
2000-11-15,1127.416747118001
2000-11-16,1113.401697872255
2000-11-17,1109.1862092331457
2000-11-20,1089.3973566260725
2000-11-21,1089.6220315743437
2000-11-22,1068.627246409238
2000-11-23,1069.8956016914913
2000-11-24,1082.412375440248
2000-11-27,1094.0584116884686
2000-11-28,1084.736541496708
2000-11-29,1084.9701899139093
2000-11-30,1070.635562882038
