Date,AC FAR EAST ex JP ESG UNIVERSAL ex TC
2014-06-20,1078.2009131085192
2014-06-23,1073.5853144104206
2014-06-24,1079.757053731682
2014-06-25,1076.7890939377057
2014-06-26,1088.553525192387
2014-06-27,1088.6298503842474
2014-06-30,1094.3875083927041
2014-07-01,1094.267931808237
2014-07-02,1108.9912164742282
2014-07-03,1110.9983095807713
2014-07-04,1112.3056944429816
2014-07-07,1115.009444032168
2014-07-08,1116.2187560613718
2014-07-09,1107.9319890764398
2014-07-10,1111.9597495907594
2014-07-11,1106.9029133600272
2014-07-14,1110.5257799769224
2014-07-15,1114.482740531627
2014-07-16,1113.626623110002
2014-07-17,1112.56823204034
2014-07-18,1110.4184483461215
2014-07-21,1111.3692184051615
2014-07-22,1120.556755729358
2014-07-23,1126.3266071703908
2014-07-24,1129.004903862172
2014-07-25,1128.3338538537253
2014-07-28,1133.2253923846338
2014-07-29,1139.459542168413
2014-07-30,1144.0517295497434
2014-07-31,1138.2552281315338
2014-08-01,1128.4645754048513
2014-08-04,1136.045699104908
2014-08-05,1131.9170329842798
2014-08-06,1126.7453420810227
2014-08-07,1121.5725109207474
2014-08-08,1113.8222415420971
2014-08-11,1126.10925045067
2014-08-12,1128.2722857652834
2014-08-13,1137.1800570522814
2014-08-14,1137.9669803738723
2014-08-15,1140.9876348613896
2014-08-18,1139.0648561104902
2014-08-19,1147.3068794936373
2014-08-20,1150.074395723562
2014-08-21,1142.0823139221463
2014-08-22,1149.608833978722
2014-08-25,1147.8633223377053
2014-08-26,1147.048047912241
2014-08-27,1151.146816160493
2014-08-28,1146.300979139761
2014-08-29,1143.1657028072516
2014-09-01,1146.0857998787924
2014-09-02,1140.0042563022444
2014-09-03,1152.2583795929563
2014-09-04,1153.4396698977766
2014-09-05,1148.7179997077535
2014-09-08,1149.2326918376295
2014-09-09,1147.7294651918062
2014-09-10,1136.1363517490129
2014-09-11,1130.1730487438008
2014-09-12,1127.6546859101556
2014-09-15,1118.5013999433777
2014-09-16,1110.9312420764472
2014-09-17,1121.0921399549452
2014-09-18,1114.5976343649932
2014-09-19,1116.9419010516199
2014-09-22,1106.211065159743
2014-09-23,1102.4080446717091
2014-09-24,1104.9479645263216
2014-09-25,1098.869033298129
2014-09-26,1095.5459968787472
2014-09-29,1082.9231218501868
2014-09-30,1075.8522529534557
2014-10-01,1070.7492779159784
2014-10-02,1065.350107942159
2014-10-03,1071.6100939504804
2014-10-06,1074.5185162281787
2014-10-07,1077.7489375662226
2014-10-08,1066.6068341682903
2014-10-09,1076.521500573195
2014-10-10,1063.4277718481192
2014-10-13,1056.376982513805
2014-10-14,1056.5626143426
2014-10-15,1057.5836276112605
2014-10-16,1050.2749126131557
2014-10-17,1050.2773887612138
2014-10-20,1062.8231767392638
2014-10-21,1061.8754110865495
2014-10-22,1073.8233661306538
2014-10-23,1070.9537178195308
2014-10-24,1068.040050049052
2014-10-27,1066.7628078850496
2014-10-28,1075.965537937865
2014-10-29,1093.2868997862106
2014-10-30,1089.0578019705288
2014-10-31,1097.3662112362856
2014-11-03,1093.3983315782873
2014-11-04,1089.4210699370424
2014-11-05,1082.4484194832748
2014-11-06,1080.469708801719
2014-11-07,1075.1209213367665
2014-11-10,1087.559518307466
2014-11-11,1087.3472178192185
2014-11-12,1087.5293336910684
2014-11-13,1091.6162027600662
2014-11-14,1090.9101979043464
2014-11-17,1082.2988631080218
2014-11-18,1079.5495228757666
2014-11-19,1077.65183663919
2014-11-20,1074.9391556251628
2014-11-21,1078.9361890233545
2014-11-24,1092.4640179516612
2014-11-25,1092.091225914741
2014-11-26,1100.5353306479585
2014-11-27,1102.5860279055587
2014-11-28,1101.0984493097874
2014-12-01,1080.705878917367
2014-12-02,1085.286524279943
2014-12-03,1080.5553502456137
2014-12-04,1087.7840324207348
2014-12-05,1090.1251894535449
2014-12-08,1086.6916297202101
2014-12-09,1077.958978102161
2014-12-10,1077.4124795846058
2014-12-11,1067.584794182299
2014-12-12,1067.2431575359478
2014-12-15,1058.910553416324
2014-12-16,1049.175407273092
2014-12-17,1041.4664300573827
2014-12-18,1049.5351291971235
2014-12-19,1062.6563309725707
2014-12-22,1073.8282571290852
2014-12-23,1068.7791186111158
2014-12-24,1071.3842778983162
2014-12-25,1069.9462378632672
2014-12-26,1073.0065295233771
2014-12-29,1082.4002706654517
2014-12-30,1076.4208657845957
2014-12-31,1080.1035298319728
2015-01-01,1080.1035298319728
2015-01-02,1083.4872643555834
2015-01-05,1072.5022272474532
2015-01-06,1058.877292532948
2015-01-07,1062.4249457484211
2015-01-08,1076.650607010123
2015-01-09,1081.539959497823
2015-01-12,1083.0470565917576
2015-01-13,1088.9055485047966
2015-01-14,1084.98882823994
2015-01-15,1091.7617409424354
2015-01-16,1085.4536531929887
2015-01-19,1081.114016225723
2015-01-20,1085.6573310887516
2015-01-21,1102.0387031897574
2015-01-22,1105.7828210558243
2015-01-23,1121.8248578188347
2015-01-26,1123.763639005165
2015-01-27,1126.950077725441
2015-01-28,1124.3159736445405
2015-01-29,1112.313417291653
2015-01-30,1106.6012404188448
2015-02-02,1106.3124616451078
2015-02-03,1111.4023910313379
2015-02-04,1122.1768528016662
2015-02-05,1118.4996044471238
2015-02-06,1119.1901509856473
2015-02-09,1111.9035673243388
2015-02-10,1111.6607095057238
2015-02-11,1110.4948833045423
2015-02-12,1108.4236145517245
2015-02-13,1121.051375722405
2015-02-16,1119.7097118948786
2015-02-17,1119.8264359259338
2015-02-18,1120.5404238434915
2015-02-19,1120.6528327880496
2015-02-20,1120.783199923212
2015-02-23,1119.278436518789
2015-02-24,1123.3401694755028
2015-02-25,1130.938017513206
2015-02-26,1132.480777101901
2015-02-27,1127.9746593439588
2015-03-02,1129.8136631227228
2015-03-03,1128.6472545316826
2015-03-04,1123.7661423045595
2015-03-05,1116.9045480600778
2015-03-06,1121.1486012613977
2015-03-09,1109.337670860137
2015-03-10,1098.0558431690288
2015-03-11,1093.6553973016407
2015-03-12,1097.9280874203782
2015-03-13,1097.7554574107257
2015-03-16,1098.2250306641643
2015-03-17,1105.0632808131784
2015-03-18,1112.501126677139
2015-03-19,1126.612166276675
2015-03-20,1124.4043807658857
2015-03-23,1131.1688733186936
2015-03-24,1133.3006871356247
2015-03-25,1134.6594569713282
2015-03-26,1126.7029651328262
2015-03-27,1124.371874575671
2015-03-30,1133.8170555384243
2015-03-31,1139.2722058862992
2015-04-01,1141.9018027472755
2015-04-02,1152.0574746653554
2015-04-03,1153.4227842950681
2015-04-06,1158.4583713916666
2015-04-07,1159.8312794099957
2015-04-08,1179.5715178699304
2015-04-09,1191.9540825118254
2015-04-10,1202.6533916524218
2015-04-13,1216.4442249246288
2015-04-14,1209.4398460489908
2015-04-15,1205.9058688288567
2015-04-16,1219.9604147332295
2015-04-17,1217.8377128496645
2015-04-20,1206.3614558775696
2015-04-21,1218.5424009957242
2015-04-22,1225.7283283415575
2015-04-23,1230.3163560624885
2015-04-24,1239.2534644406235
2015-04-27,1244.4683711413227
2015-04-28,1242.7299338009889
2015-04-29,1234.8400965526446
2015-04-30,1225.0223035245003
2015-05-01,1224.7781174853378
2015-05-04,1227.1105668112618
2015-05-05,1218.6676349466873
2015-05-06,1212.43518270877
2015-05-07,1194.722512329477
2015-05-08,1201.0743568067026
2015-05-11,1204.5043542430192
2015-05-12,1195.7385479277532
2015-05-13,1198.4837371008377
2015-05-14,1200.6133265609328
2015-05-15,1210.0105606577188
2015-05-18,1208.8907457037828
2015-05-19,1214.2724513455764
2015-05-20,1208.6070188677313
2015-05-21,1204.2044573149835
2015-05-22,1216.9944355540206
2015-05-25,1216.2346488644034
2015-05-26,1216.3958054534799
2015-05-27,1204.401074833371
2015-05-28,1191.8121116021023
2015-05-29,1187.9085955852495
2015-06-01,1187.1867134598908
2015-06-02,1177.4907984666431
2015-06-03,1180.775013145875
2015-06-04,1174.8396521202076
2015-06-05,1169.3965939819077
2015-06-08,1161.7205092333395
2015-06-09,1149.3240474587915
2015-06-10,1150.431654575609
2015-06-11,1154.6512263242937
2015-06-12,1161.706084994223
2015-06-15,1147.8211030104371
2015-06-16,1138.991267102899
2015-06-17,1146.1138837487226
2015-06-18,1149.0144668625505
2015-06-19,1147.9361719459548
2015-06-22,1161.15694551194
2015-06-23,1170.438808102438
2015-06-24,1171.5349172881827
2015-06-25,1166.508947887738
2015-06-26,1154.8435612595692
2015-06-29,1131.0925925553086
2015-06-30,1145.045584863289
2015-07-01,1148.3244500444055
2015-07-02,1147.6460002270455
2015-07-03,1141.0511864203309
2015-07-06,1112.1041725761447
2015-07-07,1102.0783076396942
2015-07-08,1063.922971421179
2015-07-09,1084.4014265036656
2015-07-10,1098.3663684477349
2015-07-13,1110.697712641851
2015-07-14,1103.8951101399603
2015-07-15,1101.8373859887117
2015-07-16,1104.8458059750083
2015-07-17,1110.5417862062443
2015-07-20,1105.712583499265
2015-07-21,1110.4645040710009
2015-07-22,1101.63432140012
2015-07-23,1096.7057148500153
2015-07-24,1087.447437994587
2015-07-27,1064.9858104433151
2015-07-28,1065.124216587253
2015-07-29,1070.3912911005013
2015-07-30,1064.7453838296485
2015-07-31,1068.9278796261997
2015-08-03,1057.8051352856764
2015-08-04,1061.2033126831375
2015-08-05,1059.7216565959827
2015-08-06,1052.4362610797464
2015-08-07,1054.398561941982
2015-08-10,1054.8170959754723
2015-08-11,1042.5204833203986
2015-08-12,1017.7143791996347
2015-08-13,1026.109996700886
2015-08-14,1024.4608052238386
2015-08-17,1012.2792307050213
2015-08-18,1002.4834631927567
2015-08-19,993.3639311875287
2015-08-20,980.0586259688481
2015-08-21,959.1618360192182
2015-08-24,912.6259733076795
2015-08-25,931.4928101462212
2015-08-26,932.2423486183751
2015-08-27,958.4542109600901
2015-08-28,966.5169140931555
2015-08-31,965.3259334104494
2015-09-01,948.6536574252574
2015-09-02,942.3184133199628
2015-09-03,943.425568243658
2015-09-04,935.7614785868892
2015-09-07,925.3727903704049
2015-09-08,940.9276089249129
2015-09-09,973.6747207142012
2015-09-10,962.961504990597
2015-09-11,961.4976730187183
2015-09-14,964.4498669305601
2015-09-15,959.7906355817835
2015-09-16,978.3649040016168
2015-09-17,986.3393366905168
2015-09-18,992.2940845986986
2015-09-21,976.5358166346359
2015-09-22,976.139020683586
2015-09-23,952.2589706133462
2015-09-24,947.7774821407864
2015-09-25,945.9792289833607
2015-09-28,942.4394436035305
2015-09-29,931.3963072312895
2015-09-30,946.8996720600294
2015-10-01,953.0349993577216
2015-10-02,961.2067168656317
2015-10-05,976.1289432797834
2015-10-06,985.1341299054881
2015-10-07,1011.9807066743804
2015-10-08,1010.1488791004041
2015-10-09,1019.4627092017299
2015-10-12,1032.7684979762541
2015-10-13,1022.9475698149967
2015-10-14,1018.4307666548548
2015-10-15,1040.9096584895292
2015-10-16,1042.5843596829975
2015-10-19,1045.0728225516725
2015-10-20,1040.9136925825007
2015-10-21,1039.660573936007
2015-10-22,1035.4391373574601
2015-10-23,1051.3133223468026
2015-10-26,1052.2119708042212
2015-10-27,1049.094594609532
2015-10-28,1044.1871355395517
2015-10-29,1030.8938021625845
2015-10-30,1029.7291482025432
2015-11-02,1029.9624642460258
2015-11-03,1040.2222711368997
2015-11-04,1055.673245444849
2015-11-05,1050.583755331136
2015-11-06,1041.1697072548855
2015-11-09,1030.390849506635
2015-11-10,1017.1863496994625
2015-11-11,1013.8081018956635
2015-11-12,1020.9076772125791
2015-11-13,1006.6028096712744
2015-11-16,991.8931532388343
2015-11-17,1003.2514190640627
2015-11-18,999.2862177045225
2015-11-19,1016.3981046898483
2015-11-20,1024.331105615615
2015-11-23,1021.7486975303092
2015-11-24,1023.1557975177707
2015-11-25,1023.552876661903
2015-11-26,1026.0308454496446
2015-11-27,1011.2238097418082
2015-11-30,1000.9502761294863
2015-12-01,1018.1243541852199
2015-12-02,1016.6213863779609
2015-12-03,1012.7767362702265
2015-12-04,1007.3281488560663
2015-12-07,1006.4446037255531
2015-12-08,992.7418603737893
2015-12-09,988.0280896244004
2015-12-10,985.6176042454139
2015-12-11,976.2684260223556
2015-12-14,967.2918219681746
2015-12-15,969.746981268053
2015-12-16,986.8250026606388
2015-12-17,994.4176918192641
2015-12-18,985.8384388497244
2015-12-21,990.1194637111682
2015-12-22,995.2488531179572
2015-12-23,1001.7276789711759
2015-12-24,1003.5572820351059
2015-12-25,1004.1310420032513
2015-12-28,997.5418227383983
2015-12-29,998.3933702612385
2015-12-30,994.8107497347943
2015-12-31,996.6405505683313
2016-01-01,996.6405505683313
2016-01-04,966.7612258619807
2016-01-05,965.2724429671233
2016-01-06,954.7630570673394
2016-01-07,930.6689970066162
2016-01-08,935.6382724097564
2016-01-11,914.0973475071311
2016-01-12,911.6812058556189
2016-01-13,922.5963751607687
2016-01-14,911.1907530947736
2016-01-15,901.4548103690277
2016-01-18,895.6809549512045
2016-01-19,908.7737943313617
2016-01-20,880.7370521718697
2016-01-21,871.4804131069872
2016-01-22,897.3849651615072
2016-01-25,908.3440234165057
2016-01-26,891.9154423240338
2016-01-27,900.8144526737992
2016-01-28,905.8553389320042
2016-01-29,927.3149956962502
2016-02-01,928.2869097154507
2016-02-02,917.3875065317949
2016-02-03,901.9706742737837
2016-02-04,918.0285435407142
2016-02-05,924.0574790033982
2016-02-08,923.7589264117014
2016-02-09,922.7199700258082
2016-02-10,922.4923529474706
2016-02-11,902.0717467917677
2016-02-12,893.233667880177
2016-02-15,911.4337260826459
2016-02-16,920.9273347230328
2016-02-17,915.057510467528
2016-02-18,931.479543130396
2016-02-19,928.9226959300315
2016-02-22,934.1551086909279
2016-02-23,932.2840779002324
2016-02-24,925.2799047436878
2016-02-25,920.8312378184004
2016-02-26,931.5535464354525
2016-02-29,926.2540846294746
2016-03-01,936.2517051184459
2016-03-02,958.3308097302643
2016-03-03,967.4852133541962
2016-03-04,977.4899994130328
2016-03-07,979.2893248039055
2016-03-08,970.1624431258448
2016-03-09,968.2227541299761
2016-03-10,973.1426469859889
2016-03-11,984.6456675474118
2016-03-14,993.871745658255
2016-03-15,985.863800553527
2016-03-16,985.8633256932301
2016-03-17,1004.2420691685388
2016-03-18,1015.7721392442022
2016-03-21,1016.8409297488118
2016-03-22,1018.2323514560004
2016-03-23,1014.4995133550553
2016-03-24,1004.1079867870882
2016-03-25,1002.1353811294211
2016-03-28,1000.8832512792486
2016-03-29,1003.6134341509396
2016-03-30,1025.2167467425807
2016-03-31,1027.5158746337129
2016-04-01,1013.1415066506718
2016-04-04,1016.503605545259
2016-04-05,1003.6933267712194
2016-04-06,1001.6483532322026
2016-04-07,1004.4254740517738
2016-04-08,1006.9578493667588
2016-04-11,1011.5029846032754
2016-04-12,1015.3947459795966
2016-04-13,1031.9297487278618
2016-04-14,1035.059421375847
2016-04-15,1037.7420253624434
2016-04-18,1032.898526504553
2016-04-19,1041.620195688487
2016-04-20,1033.9649070459332
2016-04-21,1043.1865460793165
2016-04-22,1035.8058879223458
2016-04-25,1030.5923238207204
2016-04-26,1030.3981384996978
2016-04-27,1027.9760638945104
2016-04-28,1024.914575519799
2016-04-29,1015.784374715519
2016-05-02,1014.2439078279273
2016-05-03,1003.1683353868689
2016-05-04,994.5855692965841
2016-05-05,991.9001689125839
2016-05-06,984.4564508668774
2016-05-09,981.7537066223796
2016-05-10,983.1487348477889
2016-05-11,981.6799402175493
2016-05-12,979.3304659003974
2016-05-13,968.2340067619928
2016-05-16,970.0547491116081
2016-05-17,979.6716976012988
2016-05-18,970.3890028957627
2016-05-19,960.1064058743815
2016-05-20,964.6420382381405
2016-05-23,973.2108332709759
2016-05-24,966.4807297394324
2016-05-25,985.2357445002599
2016-05-26,986.7378579291043
2016-05-27,996.5228671211303
2016-05-30,996.2851410758119
2016-05-31,1001.5002096725802
2016-06-01,1000.7940104656705
2016-06-02,1003.9489976080654
2016-06-03,1009.0645963776905
2016-06-06,1017.3452302286531
2016-06-07,1033.0288967352108
2016-06-08,1037.5733254813879
2016-06-09,1035.7096512250816
2016-06-10,1024.573794714124
2016-06-13,1003.0380259037538
2016-06-14,1000.6034112492066
2016-06-15,1004.3415730558448
2016-06-16,994.1285348388554
2016-06-17,998.5001429573327
2016-06-20,1014.0165635932499
2016-06-21,1019.6556436191652
2016-06-22,1026.0187617357074
2016-06-23,1027.9793792874611
2016-06-24,996.2922005499717
2016-06-27,993.7843796985393
2016-06-28,1001.2772588173406
2016-06-29,1017.4526530302024
2016-06-30,1033.8696478215843
2016-07-01,1040.2755691090374
2016-07-04,1047.3482042899925
2016-07-05,1036.9431919556582
2016-07-06,1021.7920762937658
2016-07-07,1032.998688201649
2016-07-08,1028.0326576172113
2016-07-11,1048.6473735816853
2016-07-12,1057.2550686049035
2016-07-13,1061.8425827898764
2016-07-14,1070.205606352672
2016-07-15,1077.3535722054658
2016-07-18,1081.0587248453305
2016-07-19,1079.2764909108862
2016-07-20,1081.9704213808327
2016-07-21,1084.2926180563527
2016-07-22,1081.5765193545174
2016-07-25,1080.870584229638
2016-07-26,1087.6478423798255
2016-07-27,1091.4352659249678
2016-07-28,1093.9641645799059
2016-07-29,1084.2747761507294
2016-08-01,1101.0188251729799
2016-08-02,1096.016352105622
2016-08-03,1080.1541713335732
2016-08-04,1085.2779168770105
2016-08-05,1098.7577304914887
2016-08-08,1111.7730660300037
2016-08-09,1114.3218818111918
2016-08-10,1120.5196830363739
2016-08-11,1121.4618142109634
2016-08-12,1124.209117000669
2016-08-15,1130.057729431567
2016-08-16,1132.6349184864412
2016-08-17,1124.4683053358256
2016-08-18,1132.6805524102444
2016-08-19,1125.0688397385295
2016-08-22,1120.4919781082185
2016-08-23,1125.1638000184478
2016-08-24,1118.078661333493
2016-08-25,1122.8131818172053
2016-08-26,1123.97479157882
2016-08-29,1116.9718262719502
2016-08-30,1122.9265261763778
2016-08-31,1120.0667520727877
2016-09-01,1118.5254308072415
2016-09-02,1122.598400227104
2016-09-05,1140.6902949753287
2016-09-06,1153.9175537364226
2016-09-07,1158.900445570136
2016-09-08,1161.0106323268992
2016-09-09,1149.9350120053962
2016-09-12,1118.5712478909738
2016-09-13,1115.2485736425756
2016-09-14,1113.2270813018558
2016-09-15,1118.0923010163142
2016-09-16,1118.0680440310691
2016-09-19,1134.7858810215916
2016-09-20,1135.2328336437945
2016-09-21,1143.122902492045
2016-09-22,1155.0499119902386
2016-09-23,1153.96960282873
2016-09-26,1139.7161801829968
2016-09-27,1150.0039975335667
2016-09-28,1148.1982619658806
2016-09-29,1155.1144527501797
2016-09-30,1139.133745678117
2016-10-03,1147.9736989169066
2016-10-04,1152.6084113696866
2016-10-05,1150.908141568477
2016-10-06,1155.7487747686307
2016-10-07,1149.908169480676
2016-10-10,1150.5066114087924
2016-10-11,1134.1684920254456
2016-10-12,1128.193251776976
2016-10-13,1115.5981402030327
2016-10-14,1122.6308843976237
2016-10-17,1118.8660952949565
2016-10-18,1132.787411022824
2016-10-19,1137.0022543822206
2016-10-20,1137.6462710233584
2016-10-21,1132.9423238350853
2016-10-24,1143.1081099537403
2016-10-25,1142.507934213317
2016-10-26,1132.644545057234
2016-10-27,1125.3574421014537
2016-10-28,1121.598178362162
2016-10-31,1119.9582827402471
2016-11-01,1124.8957238672908
2016-11-02,1109.5766418111957
