Date,ACWI ex GERMANY
1998-12-31,1000.0
1999-01-01,1000.0001895951614
1999-01-04,1008.0679051784389
1999-01-05,1018.8546565931748
1999-01-06,1037.653091194494
1999-01-07,1036.1101495912162
1999-01-08,1035.0148848104027
1999-01-11,1026.6520365815293
1999-01-12,1008.621335366604
1999-01-13,994.5879407016104
1999-01-14,986.8296310577861
1999-01-15,1003.4521799170153
1999-01-18,1011.9275571889654
1999-01-19,1014.0306862164588
1999-01-20,1020.0536711878075
1999-01-21,1006.8880015614585
1999-01-22,991.9310900630036
1999-01-25,996.7886093110072
1999-01-26,1007.5275037072573
1999-01-27,1003.2964050938776
1999-01-28,1012.411583394645
1999-01-29,1019.9369963379949
1999-02-01,1021.4455584702464
1999-02-02,1017.7583494222885
1999-02-03,1017.3050578369664
1999-02-04,1005.5502269940407
1999-02-05,997.9245792557733
1999-02-08,996.9642906320374
1999-02-09,979.4604502684168
1999-02-10,980.927234586956
1999-02-11,998.0123788957337
1999-02-12,992.4679828039892
1999-02-15,992.8342950876911
1999-02-16,996.1391523121349
1999-02-17,987.3677594150308
1999-02-18,991.2106120950223
1999-02-19,990.8938417119721
1999-02-22,1008.0054258052427
1999-02-23,1009.754384278109
1999-02-24,1004.5139237371834
1999-02-25,1001.031781037657
1999-02-26,996.7355227948918
1999-03-01,990.5389107589272
1999-03-02,984.9385755968336
1999-03-03,984.0351579909496
1999-03-04,991.3472137783025
1999-03-05,1015.5939922094166
1999-03-08,1020.1016764025442
1999-03-09,1023.3938375108531
1999-03-10,1032.405491436374
1999-03-11,1039.4453465713052
1999-03-12,1040.2699342114297
1999-03-15,1047.8329000164215
1999-03-16,1050.2545337969025
1999-03-17,1048.1302326169894
1999-03-18,1052.3045046425773
1999-03-19,1051.8753113734197
1999-03-22,1048.41668552114
1999-03-23,1027.8996464997247
1999-03-24,1025.5392577546581
1999-03-25,1040.7550675833695
1999-03-26,1033.8245397831263
1999-03-29,1049.233790944381
1999-03-30,1046.562451574698
1999-03-31,1045.5735713116421
1999-04-01,1051.8840629614926
1999-04-02,1051.1765170524488
1999-04-05,1060.9779730813038
1999-04-06,1066.5852304754899
1999-04-07,1074.2570057388089
1999-04-08,1086.557397560794
1999-04-09,1087.5072529935953
1999-04-12,1091.2726195538903
1999-04-13,1091.3900269251544
1999-04-14,1085.1393116011113
1999-04-15,1078.2057714999955
1999-04-16,1078.3880599572424
1999-04-19,1068.5197649849708
1999-04-20,1068.3644313577524
1999-04-21,1078.7941497183092
1999-04-22,1091.5319862041392
1999-04-23,1094.3108532442684
1999-04-26,1098.0381440377344
1999-04-27,1104.4988174747884
1999-04-28,1098.9840681395629
1999-04-29,1092.186922525552
1999-04-30,1089.3434775368466
1999-05-03,1098.4966273732102
1999-05-04,1090.2217357882412
1999-05-05,1094.667180694891
1999-05-06,1095.4890989265107
1999-05-07,1096.4484026084915
1999-05-10,1096.729972780883
1999-05-11,1099.0253863575624
1999-05-12,1099.1130721839752
1999-05-13,1101.1724516624445
1999-05-14,1082.9341676935242
1999-05-17,1074.3136322700402
1999-05-18,1075.5681320163667
1999-05-19,1079.4827788343025
1999-05-20,1079.3734521118004
1999-05-21,1073.7106826660006
1999-05-24,1062.5224523776499
1999-05-25,1049.5722556777118
1999-05-26,1056.188741999545
1999-05-27,1042.6912821446124
1999-05-28,1051.6897940978552
1999-05-31,1052.23595268922
1999-06-01,1053.028432662377
1999-06-02,1055.3346378032622
1999-06-03,1058.8400135462882
1999-06-04,1073.0020417721887
1999-06-07,1080.438560339333
1999-06-08,1078.7851742380603
1999-06-09,1081.0504521656226
1999-06-10,1075.1977741190062
1999-06-11,1076.1646752465758
1999-06-14,1069.7929028077488
1999-06-15,1072.9111517510312
1999-06-16,1087.4816693018972
1999-06-17,1095.7361122794339
1999-06-18,1099.1201604296016
1999-06-21,1104.391506422847
1999-06-22,1098.617245555787
1999-06-23,1091.075592608562
1999-06-24,1081.2380172610892
1999-06-25,1082.6991304084263
1999-06-28,1089.8110731823158
1999-06-29,1098.4295052487846
1999-06-30,1104.466368107162
1999-07-01,1117.9339950960891
1999-07-02,1126.441650271585
1999-07-05,1133.942235114965
1999-07-06,1130.6828091086202
1999-07-07,1129.1168984974227
1999-07-08,1125.1819900558928
1999-07-09,1128.894071829038
1999-07-12,1127.66745387386
1999-07-13,1122.3853032284803
1999-07-14,1127.546246668779
1999-07-15,1139.411704296355
1999-07-16,1140.1024112893647
1999-07-19,1136.857819832768
1999-07-20,1123.0629896502157
1999-07-21,1121.0585041912582
1999-07-22,1108.6589805423623
1999-07-23,1099.3499125431329
1999-07-26,1095.4447261163575
1999-07-27,1103.357580145027
1999-07-28,1108.3567339607928
1999-07-29,1097.8784751466005
1999-07-30,1099.811082570193
1999-08-02,1096.295796362736
1999-08-03,1094.0456459613408
1999-08-04,1086.7296644802516
1999-08-05,1081.6790082427997
1999-08-06,1073.2034606838276
1999-08-09,1070.6762093968102
1999-08-10,1060.668170340154
1999-08-11,1068.1462374509995
1999-08-12,1074.3971415315998
1999-08-13,1089.6832451662112
1999-08-16,1097.1619055501656
1999-08-17,1101.57484821333
1999-08-18,1100.0173869808611
1999-08-19,1095.5542038096758
1999-08-20,1108.5190598404529
1999-08-23,1124.9075810614863
1999-08-24,1124.0195521757255
1999-08-25,1132.73983591539
1999-08-26,1121.5531508527579
1999-08-27,1115.6793701846673
1999-08-30,1107.3862892277525
1999-08-31,1097.606842576497
1999-09-01,1109.012426743091
1999-09-02,1102.7253868694818
1999-09-03,1121.9628006046194
1999-09-06,1126.8124399752858
1999-09-07,1120.2542226214327
1999-09-08,1116.606837230675
1999-09-09,1124.9265930644115
1999-09-10,1125.2905249099645
1999-09-13,1123.0312791126512
1999-09-14,1118.6807817697133
1999-09-15,1108.9396101177688
1999-09-16,1103.108622154444
1999-09-17,1108.6901065076743
1999-09-20,1112.2879810374181
1999-09-21,1102.6314528531996
1999-09-22,1097.6719593186472
1999-09-23,1084.9314169365862
1999-09-24,1076.5695295311941
1999-09-27,1079.3663106983904
1999-09-28,1082.1957854644077
1999-09-29,1074.7228165229792
1999-09-30,1085.6560533980676
1999-10-01,1087.1090134763162
1999-10-04,1098.4596597422355
1999-10-05,1097.3407454477276
1999-10-06,1109.4610537126919
1999-10-07,1111.795119545501
1999-10-08,1118.005276241149
1999-10-11,1119.9592825589946
1999-10-12,1110.1427479824824
1999-10-13,1091.5002070983892
1999-10-14,1092.4432789846194
1999-10-15,1071.219923979204
1999-10-18,1065.3678491137134
1999-10-19,1074.1334963866088
1999-10-20,1089.0576431756265
1999-10-21,1086.6894218183234
1999-10-22,1098.333929005671
1999-10-25,1095.5376166612036
1999-10-26,1092.9658385488415
1999-10-27,1095.0624991580696
1999-10-28,1118.533015488833
1999-10-29,1139.6603405508038
1999-11-01,1136.3821823373057
1999-11-02,1134.141199671548
1999-11-03,1137.5553661449685
1999-11-04,1145.9611630705178
1999-11-05,1147.0513848187456
1999-11-08,1149.1564621928153
1999-11-09,1147.3178551749502
1999-11-10,1155.4342567411666
1999-11-11,1161.9489018082718
1999-11-12,1166.3537445084105
1999-11-15,1167.986532603457
1999-11-16,1178.8978249832553
1999-11-17,1178.62413800173
1999-11-18,1188.0979777696086
