Date,ACWI ex COLOMBIA
2015-06-10,2143.233539025824
2015-06-11,2146.408030918055
2015-06-12,2137.068091789184
2015-06-15,2120.925832705687
2015-06-16,2126.9340942032795
2015-06-17,2126.214274631292
2015-06-18,2148.2857413783668
2015-06-19,2141.4378628927147
2015-06-22,2167.4295793697033
2015-06-23,2168.3496235595358
2015-06-24,2157.9059630457555
2015-06-25,2152.4576976975873
2015-06-26,2145.4576722113334
2015-06-29,2099.224357973422
2015-06-30,2100.1220269695323
2015-07-01,2112.8235518807783
2015-07-02,2112.975695623308
2015-07-03,2108.4254679132923
2015-07-06,2087.3152987909934
2015-07-07,2079.419743168394
2015-07-08,2054.201718956775
2015-07-09,2069.2080129695587
2015-07-10,2100.1942060241868
2015-07-13,2119.2939665599233
2015-07-14,2130.4521061788273
2015-07-15,2128.6348582580467
2015-07-16,2144.5264720050045
2015-07-17,2143.381147829692
2015-07-20,2143.4527482370513
2015-07-21,2139.8143212874734
2015-07-22,2125.755103343254
2015-07-23,2120.0302993471405
2015-07-24,2098.333806988975
2015-07-27,2081.377578369519
2015-07-28,2095.6866813805213
2015-07-29,2112.6266473942633
2015-07-30,2110.3686712767403
2015-07-31,2118.5003700815405
2015-08-03,2111.30847907524
2015-08-04,2109.3700289738085
2015-08-05,2113.6323435826466
2015-08-06,2101.5999020625823
2015-08-07,2095.928658314286
2015-08-10,2117.487398935958
2015-08-11,2097.1359971866814
2015-08-12,2085.734299700276
2015-08-13,2086.391419627099
2015-08-14,2088.87371253746
2015-08-17,2092.5862972288646
2015-08-18,2086.1076768875937
2015-08-19,2064.7106852053976
2015-08-20,2031.3416933922892
2015-08-21,1977.1975105609579
2015-08-24,1901.3128795477844
2015-08-25,1899.1912494427534
2015-08-26,1934.4245794282924
2015-08-27,1977.4365316255987
2015-08-28,1987.3224964652954
2015-08-31,1973.3394152519797
2015-09-01,1920.8642579127375
2015-09-02,1936.2428081329397
