Date,AC PACIFIC
2000-12-29,100.0
2001-01-01,99.98625217736206
2001-01-02,100.0815921654218
2001-01-03,99.79040498787369
2001-01-04,100.37092864654265
2001-01-05,101.34367140138687
2001-01-08,101.12043468378998
2001-01-09,99.98509286237928
2001-01-10,98.99175916063714
2001-01-11,96.72748347606851
2001-01-12,97.17406548936445
2001-01-15,97.30973801498138
2001-01-16,99.15978608283481
2001-01-17,99.76015347636958
2001-01-18,100.9287969851748
2001-01-19,102.15328061548577
2001-01-22,102.59756202003058
2001-01-23,102.09993951425326
2001-01-24,101.21647753089407
2001-01-25,101.74622477211445
2001-01-26,101.04896798765039
2001-01-29,101.34444010857675
2001-01-30,101.50926144114912
2001-01-31,102.53826475539515
2001-02-01,103.17205140687685
2001-02-02,102.23921116274728
2001-02-05,100.57733494615846
2001-02-06,100.23432570694342
2001-02-07,99.80956107033687
2001-02-08,99.10938811827656
2001-02-09,99.20270331014582
2001-02-12,99.28963954451228
2001-02-13,99.4745392424296
2001-02-14,99.33877447763614
2001-02-15,99.99355229681717
2001-02-16,99.68762783769577
2001-02-19,98.50563724996037
2001-02-20,99.40225142675399
2001-02-21,98.18170471763058
2001-02-22,98.12656058179405
2001-02-23,98.94665624831744
2001-02-26,99.28556709519334
2001-02-27,98.92534754114278
2001-02-28,97.82197206705999
2001-03-01,96.58298535572534
2001-03-02,93.86243883147371
2001-03-05,94.00810168404183
2001-03-06,95.5492221570829
2001-03-07,95.80345175364283
2001-03-08,95.88959537550363
2001-03-09,95.63829739122724
2001-03-12,92.81610058322701
2001-03-13,90.83825399518301
2001-03-14,89.93864496788804
2001-03-15,91.00204371417142
2001-03-16,90.79322816722872
2001-03-19,91.05688584142824
2001-03-20,90.63020587545724
2001-03-21,94.01021204513567
2001-03-22,91.92052391563712
2001-03-23,94.18699978316752
2001-03-26,97.02697472524287
2001-03-27,96.47137112513336
2001-03-28,97.40543205069929
2001-03-29,93.85310765749337
2001-03-30,92.4618195244063
2001-04-02,91.06708729506845
2001-04-03,92.2190970737461
2001-04-04,92.4706911329848
2001-04-05,93.57401967104921
2001-04-06,94.1883653461897
2001-04-09,91.1210851843762
2001-04-10,90.38541078446795
2001-04-11,92.46904915965663
2001-04-12,93.9865581168373
2001-04-13,93.73490543995919
2001-04-16,92.84208180764203
2001-04-17,92.61324362641494
2001-04-18,95.39997674484859
2001-04-19,97.54612179977302
2001-04-20,96.69441569251026
2001-04-23,96.8236581598415
2001-04-24,96.31210963895082
2001-04-25,96.84627346924901
2001-04-26,97.63710464780107
2001-04-27,97.24201029757013
2001-04-30,97.73501807107593
2001-05-01,100.82469711727191
2001-05-02,101.97555544059288
2001-05-03,102.72381294267188
2001-05-04,102.16661497613579
2001-05-07,102.67956346982199
2001-05-08,100.79113661906986
2001-05-09,99.85292272488758
2001-05-10,99.1489787018788
2001-05-11,99.39581010801535
2001-05-14,97.86669248648427
2001-05-15,98.21608335829153
2001-05-16,96.88365593003655
2001-05-17,98.74637762809687
2001-05-18,97.96610014906099
2001-05-21,99.32375550174439
2001-05-22,99.41799453059483
2001-05-23,100.67009278148501
2001-05-24,100.29455028753533
2001-05-25,99.59623188590177
2001-05-28,98.81902443419622
2001-05-29,99.66740711198345
2001-05-30,97.9532801976863
2001-05-31,97.46339952020459
2001-06-01,97.25220657419091
2001-06-04,97.27753148609024
2001-06-05,96.74889388207981
2001-06-06,96.87496370021196
2001-06-07,97.46771693009245
2001-06-08,97.68958786663367
2001-06-11,96.49946480627169
2001-06-12,94.71560227760156
2001-06-13,94.68657901692296
2001-06-14,94.62013591373906
2001-06-15,93.85249366805286
2001-06-18,92.9315516952634
2001-06-19,92.66108917866212
2001-06-20,92.37193626634127
2001-06-21,93.35411905707542
2001-06-22,93.89523968302909
2001-06-25,93.37937595547898
2001-06-26,93.44314888744057
2001-06-27,92.9205748056925
2001-06-28,91.7274987171636
2001-06-29,93.24961994035957
2001-07-02,92.8849682513578
2001-07-03,93.24992838405511
2001-07-04,92.63906692982464
2001-07-05,91.62686793079104
2001-07-06,89.87619697884696
2001-07-09,89.26703942391912
2001-07-10,90.00260903290994
2001-07-11,89.22419714312838
2001-07-12,90.52737639826006
2001-07-13,89.72861228642778
2001-07-16,89.56246834679952
2001-07-17,88.58099685395608
2001-07-18,87.70271893411959
2001-07-19,87.8193577505641
2001-07-20,87.89461303687564
2001-07-23,85.66805907454801
2001-07-24,86.3438945451732
2001-07-25,87.07792627360757
2001-07-26,87.05583119896481
2001-07-27,86.88635494465002
2001-07-30,85.62122178550904
2001-07-31,87.2824499819
2001-08-01,88.35342809302875
2001-08-02,90.4542736202925
2001-08-03,89.69096637018349
2001-08-06,89.36573248115442
2001-08-07,89.58066209636408
2001-08-08,89.50566514222608
2001-08-09,87.56833686326459
2001-08-10,88.07097213867678
2001-08-13,87.15265589610203
2001-08-14,89.35029790505673
2001-08-15,90.30386154802109
2001-08-16,89.04315926724837
2001-08-17,88.78664304927209
2001-08-20,87.46211327833781
2001-08-21,88.12610344118382
2001-08-22,88.66992736807576
2001-08-23,87.76321531564537
2001-08-24,87.51615549348577
2001-08-27,88.31525289615966
2001-08-28,87.78232395738537
2001-08-29,87.08403844593423
2001-08-30,86.02329798031434
2001-08-31,85.53805289042879
2001-09-03,84.00090313092076
2001-09-04,85.63367334886269
2001-09-05,84.19067989696235
2001-09-06,83.72258307110243
2001-09-07,83.38936985289813
2001-09-10,81.53789869398511
2001-09-11,82.69488779054582
2001-09-12,77.35058664232858
2001-09-13,78.01409730706789
2001-09-14,79.67799206061221
2001-09-17,76.15841073827097
2001-09-18,76.88723937260781
2001-09-19,78.57033786184667
2001-09-20,77.8306296454916
2001-09-21,75.23779664767711
2001-09-24,75.07418088838769
2001-09-25,75.61217124993541
2001-09-26,74.7371880665344
2001-09-27,74.37795448618229
2001-09-28,75.97059442040025
2001-10-01,76.65379333941746
2001-10-02,77.52466274723513
2001-10-03,76.52625931463773
2001-10-04,78.20815693408312
2001-10-05,78.56903350982085
2001-10-08,78.25817670888087
2001-10-09,77.33331965347664
