Date,ACWI ex SOUTH AFRICA
1999-06-03,1050.5318839741487
1999-06-04,1064.4381019335224
1999-06-07,1072.1535502881343
1999-06-08,1071.1686669383182
1999-06-09,1073.8669068809909
1999-06-10,1068.1828783260378
1999-06-11,1069.8197234255879
1999-06-14,1063.3819121297179
1999-06-15,1066.6328383770206
1999-06-16,1080.4752001246222
1999-06-17,1088.6882802960529
1999-06-18,1091.7396120033472
1999-06-21,1097.400686324077
1999-06-22,1091.73424309742
1999-06-23,1084.0434329861416
1999-06-24,1074.3045479156233
1999-06-25,1076.3960136743751
1999-06-28,1082.8557188545144
1999-06-29,1091.0247411817156
1999-06-30,1096.7094575947328
1999-07-01,1110.061407930242
1999-07-02,1118.3328980160063
1999-07-05,1126.4003954117622
1999-07-06,1123.3867485796627
1999-07-07,1121.5879240706608
1999-07-08,1117.7283879917486
1999-07-09,1121.6251068239042
1999-07-12,1120.2259232935248
1999-07-13,1114.828314069835
1999-07-14,1120.142361558754
1999-07-15,1131.773404038638
1999-07-16,1132.3753512689802
1999-07-19,1129.1281081601812
1999-07-20,1115.972205788674
1999-07-21,1113.8227362548155
1999-07-22,1101.2934555168204
1999-07-23,1092.0204191396547
1999-07-26,1088.3690721765931
1999-07-27,1095.8450652881645
1999-07-28,1100.6325099485211
1999-07-29,1089.4616923113035
1999-07-30,1091.6865401341672
1999-08-02,1088.3683715923983
1999-08-03,1086.0755171383635
1999-08-04,1079.4843078761633
1999-08-05,1073.6877018776374
1999-08-06,1065.8146555059986
1999-08-09,1063.6987764039256
1999-08-10,1053.5594175386912
1999-08-11,1060.4617239287732
1999-08-12,1067.2887117910254
1999-08-13,1082.3493046578692
1999-08-16,1089.9062194395322
1999-08-17,1093.906507750524
1999-08-18,1092.1681968530984
1999-08-19,1087.9940652844239
1999-08-20,1101.0115207883987
1999-08-23,1116.8244910382575
1999-08-24,1115.9522481442089
1999-08-25,1124.6952677093796
1999-08-26,1113.8053871620236
1999-08-27,1108.511201267394
1999-08-30,1100.3037766304767
1999-08-31,1090.4116970304378
1999-09-01,1101.7944135099578
1999-09-02,1095.2701465608334
1999-09-03,1114.3448040996466
1999-09-06,1119.4843798902193
1999-09-07,1113.3146277951103
1999-09-08,1109.9569356064833
1999-09-09,1118.1501238875408
1999-09-10,1118.4810950362141
1999-09-13,1115.495702714638
1999-09-14,1111.0598042788404
1999-09-15,1101.4482851884718
1999-09-16,1095.3095936048076
1999-09-17,1100.6915105710993
1999-09-20,1104.562849126702
1999-09-21,1095.0550980313224
1999-09-22,1090.0627476142831
1999-09-23,1078.0752994884258
1999-09-24,1069.2724916235745
1999-09-27,1072.1785061210987
1999-09-28,1073.908559701592
1999-09-29,1067.3899624899773
1999-09-30,1078.2240502100105
1999-10-01,1079.524160528626
1999-10-04,1090.8778939510098
1999-10-05,1090.4549211327615
1999-10-06,1102.7193537612088
1999-10-07,1105.5698359075257
1999-10-08,1110.9155481856887
1999-10-11,1112.7823240105972
1999-10-12,1103.3323246556645
1999-10-13,1085.2954669719236
1999-10-14,1085.7111977489926
1999-10-15,1065.7077547834585
1999-10-18,1059.700373224205
1999-10-19,1069.0057831538054
1999-10-20,1083.0856467804467
1999-10-21,1080.693583302374
1999-10-22,1092.1941817631996
1999-10-25,1089.0592471198747
1999-10-26,1086.7970090799556
1999-10-27,1088.3022236090112
1999-10-28,1111.5154074073369
1999-10-29,1132.0408188000777
1999-11-01,1128.8103955529155
1999-11-02,1126.9444854919425
1999-11-03,1130.3982796021442
1999-11-04,1138.7688747771863
1999-11-05,1139.8211887626157
1999-11-08,1141.4988592744444
1999-11-09,1140.2242203794842
1999-11-10,1148.6608419585737
1999-11-11,1155.3470433805983
1999-11-12,1159.1116196406501
1999-11-15,1161.193395443386
1999-11-16,1172.0527836433732
1999-11-17,1171.8440151602092
1999-11-18,1181.1760177844678
1999-11-19,1180.8868030283907
1999-11-22,1181.3549194732348
1999-11-23,1177.930462644585
1999-11-24,1178.5764720275467
1999-11-25,1184.5128865193196
1999-11-26,1188.3837930284665
1999-11-29,1183.947479657211
1999-11-30,1166.6708426290843
1999-12-01,1174.4755936046968
1999-12-02,1179.866445709587
1999-12-03,1197.8021572327016
1999-12-06,1202.0424190254591
1999-12-07,1200.4689000237024
1999-12-08,1196.1967872270632
1999-12-09,1199.8737371064487
1999-12-10,1204.1689926862641
1999-12-13,1202.9580368840736
1999-12-14,1194.9164971570065
1999-12-15,1195.609103636532
1999-12-16,1205.255466211672
1999-12-17,1208.910982775876
1999-12-20,1212.5096024666118
1999-12-21,1216.8861883666534
1999-12-22,1226.1044453172965
1999-12-23,1243.3806383845845
1999-12-24,1246.9297925172118
1999-12-27,1244.8478888904613
1999-12-28,1249.1735195556969
1999-12-29,1254.9409283544564
1999-12-30,1261.2217851487892
1999-12-31,1262.963066643721
2000-01-03,1265.0249872210811
2000-01-04,1228.4850209367871
2000-01-05,1211.404916561565
2000-01-06,1197.7163404985938
2000-01-07,1225.266814863686
2000-01-10,1239.8324728696941
2000-01-11,1234.6080928891317
2000-01-12,1227.891321581703
2000-01-13,1239.2889085629758
2000-01-14,1250.2275819871495
2000-01-17,1256.4194327530588
2000-01-18,1242.054136819793
2000-01-19,1236.1190165496325
2000-01-20,1231.4448304967048
2000-01-21,1227.5338271721728
2000-01-24,1211.1967508453067
2000-01-25,1206.681508518476
2000-01-26,1209.276790804602
2000-01-27,1210.9383355509285
2000-01-28,1191.5784097475487
2000-01-31,1193.815225977732
2000-02-01,1203.036581482757
2000-02-02,1209.9220287325527
2000-02-03,1230.2076633939316
2000-02-04,1232.9723830395187
2000-02-07,1228.635386994021
2000-02-08,1243.5600450619268
2000-02-09,1234.9304386577646
2000-02-10,1234.005904800124
2000-02-11,1221.466219040729
2000-02-14,1216.0720583891275
2000-02-15,1210.7055348290303
2000-02-16,1208.0193910038943
2000-02-17,1214.0002225922951
2000-02-18,1193.4704642120344
2000-02-21,1184.8167647157627
2000-02-22,1189.7964352991628
2000-02-23,1199.9857788188697
2000-02-24,1196.6477425322396
2000-02-25,1191.049127877041
2000-02-28,1188.9214563540697
2000-02-29,1197.6793234480729
2000-03-01,1214.8980611558013
2000-03-02,1225.8990805111657
2000-03-03,1237.2768282474779
2000-03-06,1230.5271789617343
2000-03-07,1213.8953671980526
2000-03-08,1212.5651609473848
2000-03-09,1230.8235494740488
2000-03-10,1228.9949443008077
2000-03-13,1210.2764613849502
2000-03-14,1200.3657859570053
2000-03-15,1204.8682322703946
2000-03-16,1242.7312660109544
2000-03-17,1248.8390505507725
2000-03-20,1250.8638419702572
2000-03-21,1267.9918479252485
2000-03-22,1267.8745812177056
2000-03-23,1281.492053045343
2000-03-24,1291.9276454011433
2000-03-27,1293.300738304765
2000-03-28,1290.748657814392
2000-03-29,1288.8828497428956
2000-03-30,1267.205618454792
2000-03-31,1277.3645948216865
2000-04-03,1272.5069359611125
2000-04-04,1266.4908505941585
2000-04-05,1258.0387404047945
2000-04-06,1267.1349011774703
2000-04-07,1278.391806350793
2000-04-10,1276.466352198275
2000-04-11,1265.8449218480976
2000-04-12,1251.586545047952
2000-04-13,1235.0193231183457
2000-04-14,1187.2342657337304
2000-04-17,1187.6988748014935
2000-04-18,1212.0645639415293
2000-04-19,1208.1257317001987
2000-04-20,1213.582157560325
2000-04-21,1213.3709139773232
2000-04-24,1213.074581228512
2000-04-25,1231.468536641676
2000-04-26,1227.5489302761796
2000-04-27,1219.1986426654885
2000-04-28,1220.0893597954587
2000-05-01,1228.2137017624057
2000-05-02,1227.1794449880565
2000-05-03,1200.6563108342482
2000-05-04,1198.6418672314549
2000-05-05,1209.0176945575317
2000-05-08,1201.0388997261289
2000-05-09,1190.271028490658
2000-05-10,1173.7121838448102
2000-05-11,1182.5211654893355
2000-05-12,1197.366010588058
2000-05-15,1208.744768632596
2000-05-16,1219.746540695753
2000-05-17,1198.6388521009349
2000-05-18,1193.6176268049417
2000-05-19,1170.9674409122151
2000-05-22,1159.370631082557
2000-05-23,1152.4692125287067
2000-05-24,1156.893743042019
2000-05-25,1157.741917439093
2000-05-26,1158.9635180232406
2000-05-29,1164.096526975837
2000-05-30,1191.2072131808409
2000-05-31,1188.9330916312433
2000-06-01,1208.1134951674665
2000-06-02,1238.837308064977
2000-06-05,1238.089689182612
2000-06-06,1238.9603935391701
2000-06-07,1240.5316478814395
2000-06-08,1234.881336786232
2000-06-09,1230.795364805767
2000-06-12,1228.308546434892
2000-06-13,1236.5358530415954
2000-06-14,1239.4584971771305
2000-06-15,1234.5345734456214
2000-06-16,1230.3815437821038
2000-06-19,1240.726465197737
2000-06-20,1242.500549565075
2000-06-21,1239.4393639442847
2000-06-22,1225.746169526774
2000-06-23,1217.521036594079
2000-06-26,1219.3559766733722
2000-06-27,1221.1223811036796
2000-06-28,1227.2348077152894
2000-06-29,1218.416600090572
2000-06-30,1228.685933912915
2000-07-03,1238.9187769314515
2000-07-04,1238.3052104785968
2000-07-05,1228.7312066768202
2000-07-06,1230.7116320117063
2000-07-07,1244.129169805744
2000-07-10,1245.8920483105635
2000-07-11,1245.4144375045776
2000-07-12,1249.347564185898
2000-07-13,1245.716256696115
2000-07-14,1253.1754252527362
2000-07-17,1254.505924464802
2000-07-18,1239.6862024504765
2000-07-19,1231.9864585988275
2000-07-20,1240.3184222689865
2000-07-21,1228.6974326775548
2000-07-24,1220.5567825142602
2000-07-25,1224.2105742363412
2000-07-26,1215.6739538174356
2000-07-27,1206.4480566934903
2000-07-28,1184.742620399187
2000-07-31,1191.8332895784035
2000-08-01,1197.209598709245
2000-08-02,1195.2946611153657
2000-08-03,1191.1563022856094
2000-08-04,1198.9425227147722
2000-08-07,1208.3490522152847
2000-08-08,1207.5974834912022
2000-08-09,1208.240653064137
2000-08-10,1206.1799956473615
2000-08-11,1209.5592915820907
2000-08-14,1220.043961484138
2000-08-15,1221.6419100046885
2000-08-16,1222.6428157267128
2000-08-17,1225.5358155357642
2000-08-18,1221.7875856261203
2000-08-21,1221.7878787303875
2000-08-22,1222.1682438395467
2000-08-23,1224.7368242964253
2000-08-24,1228.1744713759701
2000-08-25,1232.0237543759051
2000-08-28,1235.8824514017613
2000-08-29,1231.999289880592
2000-08-30,1224.480723248239
2000-08-31,1228.6254381912381
2000-09-01,1241.5516785130283
2000-09-04,1244.8757576115302
2000-09-05,1229.5212050001392
2000-09-06,1215.8300690430488
2000-09-07,1216.2746777950988
2000-09-08,1206.0699159700757
2000-09-11,1198.106145674753
2000-09-12,1190.2650087012612
2000-09-13,1189.8798983410873
2000-09-14,1190.1877768661611
2000-09-15,1180.9369725035087
2000-09-18,1163.2656449625247
2000-09-19,1170.0693133574566
2000-09-20,1164.0649923068938
2000-09-21,1158.906133756332
2000-09-22,1162.771461939561
2000-09-25,1162.950533869874
2000-09-26,1155.9988495376233
2000-09-27,1154.1718698660113
2000-09-28,1166.7838822206643
2000-09-29,1160.7526203806256
2000-10-02,1161.6132827986764
2000-10-03,1157.9752269623884
2000-10-04,1159.0991064524164
2000-10-05,1160.9495017471309
2000-10-06,1147.3257464973922
2000-10-09,1135.381460537736
2000-10-10,1129.1551050974983
2000-10-11,1109.0860722049345
2000-10-12,1090.463613168185
2000-10-13,1108.208632196419
2000-10-16,1106.9584829685562
2000-10-17,1091.0069824568563
2000-10-18,1080.911517557181
2000-10-19,1104.5578100673508
2000-10-20,1112.6990328410275
2000-10-23,1114.4045702245653
2000-10-24,1122.889200070796
2000-10-25,1102.6044726511939
2000-10-26,1100.118647642551
2000-10-27,1113.6473495302425
2000-10-30,1119.8070438574498
2000-10-31,1137.734262100672
2000-11-01,1143.631045843601
2000-11-02,1148.4901458733355
2000-11-03,1150.994838849506
2000-11-06,1154.7821394649563
2000-11-07,1154.3340163101457
2000-11-08,1141.935422391345
2000-11-09,1133.1944778709346
2000-11-10,1113.9868120306226
2000-11-13,1097.8934491778948
2000-11-14,1118.5532269169516
2000-11-15,1123.42811515638
2000-11-16,1109.4780031510286
2000-11-17,1105.2967116411369
2000-11-20,1085.587353434158
2000-11-21,1085.7903533873152
2000-11-22,1064.908438346227
2000-11-23,1066.2440429323894
2000-11-24,1078.6602582588278
2000-11-27,1090.123619621047
2000-11-28,1080.799578599522
2000-11-29,1080.9951511382912
2000-11-30,1066.9471588027207
2000-12-01,1073.724850374642
2000-12-04,1078.2695226323906
2000-12-05,1107.0644764165402
2000-12-06,1097.809443802608
2000-12-07,1092.8581025027247
2000-12-08,1106.1638698423856
2000-12-11,1118.2738092274085
2000-12-12,1113.0735641154376
2000-12-13,1106.2270839165426
2000-12-14,1095.7468245178156
2000-12-15,1076.5014111355742
2000-12-18,1081.2666659239667
2000-12-19,1073.0875489806745
2000-12-20,1046.9952729083159
2000-12-21,1047.3435300245533
2000-12-22,1063.3431262880374
2000-12-25,1066.7293688088012
2000-12-26,1070.688501769194
2000-12-27,1081.2717716754796
2000-12-28,1084.2459678889993
2000-12-29,1083.7020579612881
2001-01-01,1083.6483035519902
2001-01-02,1067.385582982411
2001-01-03,1089.5757700394877
2001-01-04,1091.0427620194241
2001-01-05,1077.9372794720493
2001-01-08,1074.0864597986597
2001-01-09,1069.2427232171167
2001-01-10,1070.7749856483142
2001-01-11,1079.9659207614611
2001-01-12,1079.3632328542947
2001-01-15,1078.3804344049513
2001-01-16,1080.1863975529304
2001-01-17,1086.768900891425
2001-01-18,1099.7093419243542
2001-01-19,1097.1382247971671
2001-01-22,1097.3917822867531
2001-01-23,1104.7690950322922
2001-01-24,1103.1407937879878
2001-01-25,1100.991711848791
2001-01-26,1099.0788881337044
2001-01-29,1102.7170595174866
2001-01-30,1109.2651755158283
2001-01-31,1110.812949716593
2001-02-01,1114.6465802360792
2001-02-02,1098.25731148306
2001-02-05,1099.4295942680778
2001-02-06,1097.5392035143157
2001-02-07,1087.5249443524349
2001-02-08,1078.3987652617602
2001-02-09,1067.1352631669777
2001-02-12,1078.4588723018298
2001-02-13,1071.0725145094345
2001-02-14,1064.8070975664523
2001-02-15,1069.4670110108636
2001-02-16,1055.4272865491685
2001-02-19,1054.1357245583863
2001-02-20,1039.7015205004848
2001-02-21,1025.2350593085314
2001-02-22,1020.9024267506014
2001-02-23,1013.8251888297006
2001-02-26,1027.249723627271
2001-02-27,1026.0905241540172
2001-02-28,1016.7237680228661
2001-03-01,1015.9251089307711
2001-03-02,1009.5967486919728
2001-03-05,1014.377694569664
2001-03-06,1026.3812732298632
2001-03-07,1029.1926669416164
2001-03-08,1030.0509849876205
2001-03-09,1013.191534635444
2001-03-12,976.8383546409835
2001-03-13,974.7674358054882
2001-03-14,953.77729954082
2001-03-15,961.4269197548272
2001-03-16,940.2713697566234
2001-03-19,947.396631804445
2001-03-20,941.0654726308571
2001-03-21,930.4154496452923
2001-03-22,908.2378181911082
2001-03-23,929.7821927180307
2001-03-26,951.0413052560275
2001-03-27,970.2904848982149
2001-03-28,952.6239376443667
2001-03-29,943.1080477776287
2001-03-30,948.3340944647017
2001-04-02,938.4658880230376
2001-04-03,915.3963481078282
2001-04-04,920.6519051658412
2001-04-05,947.8763675488291
2001-04-06,940.471505660794
2001-04-09,944.326174825813
2001-04-10,959.4685454991278
2001-04-11,960.2817850220615
2001-04-12,971.8944686531377
2001-04-13,971.5218441371943
2001-04-16,966.1778779440656
2001-04-17,969.3014993363929
2001-04-18,998.7799461640234
2001-04-19,1013.4470570209266
2001-04-20,1008.8442671671107
2001-04-23,997.2146323312677
2001-04-24,990.3097872485911
2001-04-25,1000.1543534428075
2001-04-26,1007.6406418021917
2001-04-27,1016.0070676571452
2001-04-30,1016.7878980118146
2001-05-01,1029.5502063634249
2001-05-02,1030.9664807295203
2001-05-03,1018.7521102564178
2001-05-04,1028.310813302011
2001-05-07,1028.7257411078815
2001-05-08,1022.6122257230076
2001-05-09,1016.6048026060014
2001-05-10,1020.7634964387142
2001-05-11,1012.9938234895372
2001-05-14,1005.9549977361629
2001-05-15,1011.2302655878354
2001-05-16,1026.1780666876468
2001-05-17,1033.3434875404962
2001-05-18,1033.9970404372177
2001-05-21,1045.012440368297
2001-05-22,1043.5189587065204
2001-05-23,1032.9777424327071
2001-05-24,1033.3945828519968
2001-05-25,1024.2196656168387
2001-05-28,1024.3197194341885
2001-05-29,1017.924564691199
2001-05-30,1004.0574912550593
2001-05-31,1004.4836984192442
2001-06-01,1005.8048591309426
2001-06-04,1010.2793230928041
2001-06-05,1018.7838499503104
2001-06-06,1011.1213863481572
2001-06-07,1014.9926278439514
2001-06-08,1009.4113666121085
2001-06-11,998.6487153944083
2001-06-12,992.6408918332228
2001-06-13,990.3094913149035
2001-06-14,980.2813624530004
2001-06-15,974.3353728515236
2001-06-18,967.1028627815571
2001-06-19,968.1159415910824
2001-06-20,970.2283555503067
2001-06-21,978.0844900087576
2001-06-22,975.6061036895313
2001-06-25,973.5300786449174
2001-06-26,967.9326170151866
2001-06-27,964.4818882329974
2001-06-28,969.5531818449565
2001-06-29,973.1802508044987
2001-07-02,982.7189210338319
2001-07-03,978.3848795620419
2001-07-04,974.9918329866131
2001-07-05,961.8856837354556
2001-07-06,943.2925552113888
2001-07-09,947.5460430733225
2001-07-10,941.8540065641571
2001-07-11,937.4210129001154
2001-07-12,952.2775578905206
2001-07-13,955.6608749365791
2001-07-16,949.574841213961
2001-07-17,949.999949869002
2001-07-18,948.2952953153662
2001-07-19,955.3536793397409
2001-07-20,952.3574499040576
2001-07-23,940.3441289279876
2001-07-24,931.2465621403489
2001-07-25,937.7067848529894
2001-07-26,943.8277365981722
2001-07-27,948.6741944792095
2001-07-30,950.1671747717713
2001-07-31,958.5050674569901
2001-08-01,963.9367296195238
2001-08-02,970.6576366819546
2001-08-03,965.4769057860811
2001-08-06,957.7231212348395
2001-08-07,959.585230180382
2001-08-08,947.0992607412043
2001-08-09,942.1928134476457
2001-08-10,945.5105120219116
2001-08-13,946.4503805258958
2001-08-14,950.812090146808
2001-08-15,950.8453238088304
2001-08-16,947.9367183503861
2001-08-17,934.9825136922483
2001-08-20,935.6628513632414
2001-08-21,933.7923615408099
2001-08-22,939.7564720805669
2001-08-23,935.2572748381655
2001-08-24,948.9556003704901
2001-08-27,947.2383465559247
2001-08-28,935.5032032937308
2001-08-29,928.2335303039669
2001-08-30,912.1103321828376
2001-08-31,913.6746800593585
2001-09-03,907.5100764304793
2001-09-04,909.9629710033962
2001-09-05,903.1028652844411
2001-09-06,886.1279697377946
2001-09-07,873.86310080786
2001-09-10,870.6846094606857
2001-09-11,856.9202397781949
2001-09-12,852.2551441089872
2001-09-13,856.1855059848332
2001-09-14,848.2708313755472
2001-09-17,826.0557760031783
2001-09-18,822.9078925144971
2001-09-19,815.1741899823141
2001-09-20,790.0448896160871
2001-09-21,769.5439659878202
2001-09-24,797.5161301561931
2001-09-25,806.4829153655214
2001-09-26,806.1855606195337
2001-09-27,813.0123680445436
2001-09-28,830.3163059877445
2001-10-01,826.6912878405085
2001-10-02,835.2992962173466
2001-10-03,844.0369223939382
2001-10-04,852.1764255139449
2001-10-05,853.3671776485622
2001-10-08,849.1772773398251
2001-10-09,844.3974987898738
2001-10-10,858.1763497168838
2001-10-11,869.2925508185062
2001-10-12,868.2598938360393
2001-10-15,861.9040444309321
2001-10-16,868.5660679436119
2001-10-17,866.4050874029301
2001-10-18,855.5999510091198
2001-10-19,852.3669544647544
2001-10-22,861.48328285108
2001-10-23,866.2013502515968
2001-10-24,868.3433622059922
2001-10-25,871.0702673982365
2001-10-26,876.9178988970582
2001-10-29,861.8808947409583
2001-10-30,847.5135290652951
2001-10-31,847.818668913568
2001-11-01,861.9203633704874
2001-11-02,863.4202727657495
2001-11-05,874.7797018667478
2001-11-06,883.4701372237669
2001-11-07,882.5491785348793
2001-11-08,889.0145219931136
2001-11-09,887.1635391701818
2001-11-12,879.7791774387839
2001-11-13,892.0050176593189
2001-11-14,894.9283688432938
2001-11-15,898.0281594669708
2001-11-16,899.8005453588565
2001-11-19,908.3848982669978
2001-11-20,901.9722750570722
2001-11-21,897.2982053231979
2001-11-22,900.3846253486228
2001-11-23,904.0686661009579
2001-11-26,910.0484156688971
2001-11-27,904.071628020215
2001-11-28,890.593976846703
2001-11-29,895.1865283271593
2001-11-30,899.8595770728789
2001-12-03,891.093664707236
2001-12-04,901.4042898414045
2001-12-05,922.3832105440073
2001-12-06,924.2043393931012
2001-12-07,916.5864139610319
2001-12-10,901.2283144632363
2001-12-11,899.186430219839
2001-12-12,901.3928041323998
2001-12-13,886.9622234140088
2001-12-14,886.4947400556655
2001-12-17,896.6694291032217
2001-12-18,900.3383684594207
2001-12-19,900.5405922287516
2001-12-20,895.1459099608845
2001-12-21,897.1068916811543
2001-12-24,895.150424828677
2001-12-25,895.0764149162103
2001-12-26,897.0331900172688
2001-12-27,907.8541439312969
2001-12-28,911.899091776876
2001-12-31,908.2883565409423
2002-01-01,908.2948788321978
2002-01-02,911.9332005199634
2002-01-03,921.8375293356859
2002-01-04,927.5322049232176
2002-01-07,921.7589954524246
2002-01-08,914.6743899999819
2002-01-09,911.0818594689116
2002-01-10,908.2208965053815
2002-01-11,903.584069171294
2002-01-14,895.9555640895259
2002-01-15,899.1334254892334
2002-01-16,885.8850259810899
2002-01-17,893.0210424178259
2002-01-18,888.5049794002313
2002-01-21,887.5328594793946
2002-01-22,881.403971811838
2002-01-23,886.6876771324407
2002-01-24,890.9772425615307
2002-01-25,887.8581885650572
2002-01-28,890.1889004470108
2002-01-29,871.2940167766626
2002-01-30,871.5301276446519
2002-01-31,882.9308279259957
2002-02-01,878.4821091403752
2002-02-04,864.2064239318377
2002-02-05,857.3302068103661
2002-02-06,851.9980484463698
2002-02-07,853.7138885436062
2002-02-08,862.270064137164
2002-02-11,873.5562157902523
2002-02-12,872.7478048370971
2002-02-13,879.1966656776544
2002-02-14,882.1936485123084
2002-02-15,874.6604910991621
2002-02-18,872.6832696348827
2002-02-19,857.2335649215894
2002-02-20,860.485191921607
2002-02-21,857.3351093343551
2002-02-22,860.5301204653651
2002-02-25,870.7859956888464
2002-02-26,871.4364049330519
2002-02-27,876.717613456647
2002-02-28,875.9237673621187
2002-03-01,892.0927077597909
2002-03-04,914.1499689952271
2002-03-05,909.7504396551568
2002-03-06,920.091360337747
2002-03-07,924.9812107368275
2002-03-08,928.1627522462361
2002-03-11,929.9610591008558
2002-03-12,923.0506498644008
2002-03-13,916.6920551359503
2002-03-14,919.4858976170826
2002-03-15,928.4733910946045
2002-03-18,927.5036925571269
2002-03-19,932.4171568805618
2002-03-20,921.3840830252316
2002-03-21,920.2296575888577
2002-03-22,916.9808128095679
2002-03-25,906.0851816938944
2002-03-26,908.9305897921068
2002-03-27,912.0149125692828
2002-03-28,916.9525486362735
2002-03-29,915.2684302382653
2002-04-01,916.3923489989824
2002-04-02,912.0458088050848
2002-04-03,907.8960087124235
2002-04-04,906.6544297222531
2002-04-05,904.5211737749271
2002-04-08,900.2205964597432
2002-04-09,896.2009463228649
2002-04-10,905.1954453758188
2002-04-11,889.2431699518377
2002-04-12,891.8240689907987
2002-04-15,891.5501751194379
2002-04-16,909.2850315585262
2002-04-17,912.3768935428474
2002-04-18,911.607045957817
2002-04-19,911.3738289146328
2002-04-22,902.7965969057235
2002-04-23,898.797442328723
2002-04-24,895.184641122945
2002-04-25,894.0434105771068
2002-04-26,885.3799841489092
2002-04-29,879.340950411047
2002-04-30,885.3882391461065
2002-05-01,891.4730448400893
2002-05-02,889.2928143345847
2002-05-03,885.7897619863093
2002-05-06,875.3199975733794
2002-05-07,868.646877320715
2002-05-08,892.2840589561018
2002-05-09,884.5414751725159
2002-05-10,874.9041224711132
2002-05-13,884.6964659972933
2002-05-14,895.0522889445699
2002-05-15,898.4916682160306
2002-05-16,902.5634163938311
2002-05-17,910.4425780835024
2002-05-20,902.7787515369578
2002-05-21,895.9947907435013
2002-05-22,898.615808890367
2002-05-23,902.0639549197411
2002-05-24,897.4819921186188
2002-05-27,896.3971836046667
2002-05-28,892.4631895363722
2002-05-29,888.6132337635868
2002-05-30,885.5173044246136
2002-05-31,885.6048782813646
2002-06-03,873.3795004024681
2002-06-04,868.9022337621162
2002-06-05,869.2774771458786
2002-06-06,860.1415386084773
2002-06-07,854.7331417027427
2002-06-10,856.1862328563024
2002-06-11,849.3061898759646
2002-06-12,847.4987557838188
2002-06-13,838.8310155057638
2002-06-14,830.6034090971114
