Date,ACWI ex HONG KONG
1999-12-06,1199.542320903227
1999-12-07,1198.085200504278
1999-12-08,1193.8633310147611
1999-12-09,1197.2846446271858
1999-12-10,1201.6566288052895
1999-12-13,1200.4547420734655
1999-12-14,1192.575582538371
1999-12-15,1193.7663295366185
1999-12-16,1203.6018859193732
1999-12-17,1207.090239878831
1999-12-20,1210.6974913995355
1999-12-21,1215.0897796962308
1999-12-22,1224.3934783578643
1999-12-23,1241.600854053923
1999-12-24,1244.9143272076687
1999-12-27,1242.8253399710288
1999-12-28,1247.2237408512144
1999-12-29,1253.359887637576
1999-12-30,1259.5310474967202
1999-12-31,1261.279474451998
2000-01-03,1263.193223187683
2000-01-04,1226.6247872703448
2000-01-05,1210.3923625690668
2000-01-06,1197.17885142541
2000-01-07,1224.8613968885063
2000-01-10,1239.565213980258
2000-01-11,1234.3879739513413
2000-01-12,1227.6286183235022
2000-01-13,1239.1185712220279
2000-01-14,1250.1146769945733
2000-01-17,1256.5819265713212
2000-01-18,1241.9601819691666
2000-01-19,1236.3254779787478
2000-01-20,1231.5015891689327
2000-01-21,1227.5929452793323
2000-01-24,1211.074543584058
2000-01-25,1206.3596689293395
2000-01-26,1208.510979669645
2000-01-27,1209.8195171693333
2000-01-28,1190.0094856302715
2000-01-31,1192.7353062478498
2000-02-01,1202.1899776197235
2000-02-02,1208.985413539391
2000-02-03,1229.496832212428
2000-02-04,1232.0944019547258
2000-02-07,1227.8741772079054
2000-02-08,1243.0611433902004
2000-02-09,1234.100144380034
2000-02-10,1232.9028613738378
2000-02-11,1219.4203624522536
2000-02-14,1214.101534933606
2000-02-15,1209.1507989785132
2000-02-16,1206.0075295767917
2000-02-17,1212.113522125178
2000-02-18,1191.754468147371
2000-02-21,1183.184527016973
2000-02-22,1188.2529636503623
2000-02-23,1198.440611463947
2000-02-24,1194.6576841906572
2000-02-25,1189.01218193907
2000-02-28,1187.078181588798
2000-02-29,1195.7189644677715
2000-03-01,1213.4653935264862
2000-03-02,1224.4228831782448
2000-03-03,1235.3581437097716
2000-03-06,1228.1571500715877
2000-03-07,1211.2975555970002
2000-03-08,1209.8158289666155
2000-03-09,1228.3418712174876
2000-03-10,1226.2569303314751
2000-03-13,1207.6385860319092
2000-03-14,1198.215860626963
2000-03-15,1202.7983137584345
2000-03-16,1241.1382088541827
2000-03-17,1246.8467073257075
2000-03-20,1248.9758700956288
2000-03-21,1266.2027336238787
2000-03-22,1265.9756960199243
2000-03-23,1279.4169813315002
2000-03-24,1289.8465513723224
2000-03-27,1290.997812682406
2000-03-28,1288.2810378707159
2000-03-29,1286.4888186955668
2000-03-30,1264.7937838448993
2000-03-31,1275.0401067851021
2000-04-03,1270.6221107654421
2000-04-04,1264.573934662953
2000-04-05,1256.1099761633307
2000-04-06,1265.2375052510122
2000-04-07,1276.4494100127808
2000-04-10,1274.4559864365992
2000-04-11,1263.8480930171688
2000-04-12,1249.208669514651
2000-04-13,1232.6925535185846
2000-04-14,1184.6261314124008
2000-04-17,1185.7174302204817
2000-04-18,1210.130468879099
2000-04-19,1206.341811489584
2000-04-20,1211.9166481112757
2000-04-21,1211.7045600114893
2000-04-24,1211.3701529167784
2000-04-25,1230.0143817319754
2000-04-26,1226.1237722516926
2000-04-27,1217.4685585382724
2000-04-28,1218.241897147739
2000-05-01,1226.3901010917143
2000-05-02,1225.4089675328207
2000-05-03,1198.868102175411
2000-05-04,1196.9871856707573
2000-05-05,1207.3683867181114
2000-05-08,1199.623610581681
2000-05-09,1189.0114572378998
2000-05-10,1172.5636429274502
2000-05-11,1181.4763685037467
2000-05-12,1195.8196330897251
2000-05-15,1207.388585315778
2000-05-16,1218.2472047275176
2000-05-17,1197.097530809717
2000-05-18,1192.290048513885
2000-05-19,1169.3485664421
2000-05-22,1157.955333018921
2000-05-23,1150.9935162422507
2000-05-24,1155.5342705443288
2000-05-25,1156.647550964208
2000-05-26,1158.186103167664
2000-05-29,1163.4598906716956
2000-05-30,1190.8465015334714
2000-05-31,1188.1748739311352
2000-06-01,1207.1924559012534
2000-06-02,1238.0726684882306
2000-06-05,1237.0059984151492
2000-06-06,1237.9339001611947
2000-06-07,1239.400851991372
2000-06-08,1233.8191387246638
2000-06-09,1229.5235699160162
2000-06-12,1227.0446672797048
2000-06-13,1235.5445281614452
2000-06-14,1238.3326403415363
2000-06-15,1233.2657803817865
2000-06-16,1228.8830722690877
2000-06-19,1239.3722667743177
2000-06-20,1241.326582007602
2000-06-21,1238.1355532405898
2000-06-22,1224.4944871692976
2000-06-23,1216.268265790079
2000-06-26,1218.0917860087109
2000-06-27,1219.880837153393
2000-06-28,1225.926658516189
2000-06-29,1217.1943562550084
2000-06-30,1227.5495484754515
2000-07-03,1237.7574333086516
2000-07-04,1237.1169750162765
2000-07-05,1227.3680493376808
2000-07-06,1229.2144301075084
2000-07-07,1242.478536400509
2000-07-10,1243.9377527565675
2000-07-11,1243.402536290477
2000-07-12,1247.1320437606116
2000-07-13,1243.70879198544
2000-07-14,1251.1096860373125
2000-07-17,1252.3800765103929
2000-07-18,1237.6565683354206
2000-07-19,1229.6276390846692
2000-07-20,1237.95590844164
2000-07-21,1226.1544023235951
2000-07-24,1218.103710060709
2000-07-25,1221.9511848729426
2000-07-26,1213.2885101443312
2000-07-27,1204.0399109930474
2000-07-28,1182.371533940148
2000-07-31,1189.6725942904254
2000-08-01,1195.1074324562423
2000-08-02,1192.955933017346
2000-08-03,1188.7456835279597
2000-08-04,1196.455208526268
2000-08-07,1205.7373646140422
2000-08-08,1205.3925362593982
2000-08-09,1205.9973831827303
2000-08-10,1204.0128333892126
2000-08-11,1207.5223699894505
2000-08-14,1218.1646003270355
2000-08-15,1219.4781052579997
2000-08-16,1220.392762991152
2000-08-17,1223.3733739741813
2000-08-18,1219.7102183841644
2000-08-21,1219.7025750249697
2000-08-22,1220.0535927790334
2000-08-23,1222.7394626956682
2000-08-24,1226.2671209211364
2000-08-25,1230.1948125004037
2000-08-28,1234.2076470998188
2000-08-29,1230.3064454532741
2000-08-30,1222.794024695151
2000-08-31,1227.0639891164794
2000-09-01,1239.8592896857351
2000-09-04,1243.0562953207275
2000-09-05,1227.589739756831
2000-09-06,1213.8606833853798
2000-09-07,1214.3792543829697
2000-09-08,1204.2079362227462
2000-09-11,1196.3439424932208
2000-09-12,1188.7111896480017
2000-09-13,1188.3652604471854
2000-09-14,1188.886861144096
2000-09-15,1179.631400713395
2000-09-18,1162.314002628648
2000-09-19,1168.836075174203
2000-09-20,1162.8198027791052
2000-09-21,1157.8886829535857
2000-09-22,1162.0772866691286
2000-09-25,1161.826916902294
2000-09-26,1155.0747927413465
2000-09-27,1153.1025320707893
2000-09-28,1165.7681131308573
2000-09-29,1159.579417841802
2000-10-02,1160.487757822802
2000-10-03,1156.780667108555
2000-10-04,1157.862813287182
2000-10-05,1159.5945897737279
2000-10-06,1145.8986947200237
2000-10-09,1134.1078521326585
2000-10-10,1127.9328733258978
2000-10-11,1107.8639737314381
2000-10-12,1089.0956614538113
2000-10-13,1107.0648395899882
2000-10-16,1105.735694827581
2000-10-17,1089.9470905307448
2000-10-18,1079.8600016074938
2000-10-19,1103.7389337987793
2000-10-20,1111.6318326059327
2000-10-23,1113.319544017566
2000-10-24,1121.8938385664403
2000-10-25,1101.3062902434795
2000-10-26,1098.7065788587001
2000-10-27,1112.4822447980355
2000-10-30,1118.693068180211
2000-10-31,1136.733494993776
2000-11-01,1142.4398501423213
2000-11-02,1147.4365769170624
2000-11-03,1149.8302675637126
2000-11-06,1153.585977889543
2000-11-07,1152.99269090114
2000-11-08,1140.6006182704734
2000-11-09,1131.7275385612816
2000-11-10,1112.6102752358624
2000-11-13,1096.7119064714284
2000-11-14,1117.323138683076
2000-11-15,1122.2288478607861
2000-11-16,1108.1690639255837
2000-11-17,1103.9624388241173
2000-11-20,1083.9741462333131
2000-11-21,1084.2320260289227
2000-11-22,1063.3593760326642
2000-11-23,1064.5880719190895
2000-11-24,1077.0319328798423
2000-11-27,1088.4936813920021
2000-11-28,1079.1542908192928
2000-11-29,1079.6739175826372
2000-11-30,1065.6885947944047
2000-12-01,1072.3043487254547
2000-12-04,1076.936308461348
2000-12-05,1105.8910945136022
2000-12-06,1096.444360084536
2000-12-07,1091.4924355983749
2000-12-08,1104.7757313788184
2000-12-11,1116.8057957957137
2000-12-12,1111.6387745794382
2000-12-13,1104.5067253916404
2000-12-14,1094.0148180398387
2000-12-15,1074.991466092343
2000-12-18,1079.785751064713
2000-12-19,1071.4458565346526
2000-12-20,1045.375810310337
2000-12-21,1045.7209387084922
2000-12-22,1061.9298203385715
2000-12-25,1065.3271882552183
2000-12-26,1069.3062575886906
2000-12-27,1079.910175539603
2000-12-28,1082.8820079318796
2000-12-29,1082.1145322057184
2001-01-01,1082.060602568724
2001-01-02,1065.8291803551685
2001-01-03,1088.2386920217377
2001-01-04,1089.4217418370254
2001-01-05,1076.1322160150073
2001-01-08,1072.360746635139
2001-01-09,1067.4164047026597
2001-01-10,1068.881077118033
2001-01-11,1078.4389255265326
2001-01-12,1077.7714029832198
2001-01-15,1076.9636552636232
2001-01-16,1078.7048985772071
2001-01-17,1085.377321416174
2001-01-18,1098.1910892361868
2001-01-19,1095.2252518276455
2001-01-22,1095.263054574254
2001-01-23,1102.8333845245177
2001-01-24,1101.2185350925554
2001-01-25,1099.1315404902823
2001-01-26,1097.2122117252884
2001-01-29,1101.0590585198488
2001-01-30,1107.9297987628045
2001-01-31,1109.3276489219509
2001-02-01,1113.2350283176854
2001-02-02,1096.8451312576058
2001-02-05,1098.1736434624966
2001-02-06,1096.3065480205044
2001-02-07,1086.0524142850024
2001-02-08,1076.9840597261427
2001-02-09,1065.7486283196067
2001-02-12,1077.2610879477638
2001-02-13,1069.678776587353
2001-02-14,1063.2722967440845
2001-02-15,1068.1256489513507
2001-02-16,1054.0487683451292
2001-02-19,1052.8188826532528
2001-02-20,1038.3179668819546
2001-02-21,1023.7216127144396
2001-02-22,1019.4088801349023
2001-02-23,1012.1632494391871
2001-02-26,1025.6726809320166
2001-02-27,1024.717435512157
2001-02-28,1015.2034893152778
2001-03-01,1014.6300148496856
2001-03-02,1008.2833686025996
2001-03-05,1013.0156648474054
2001-03-06,1024.8705625210114
2001-03-07,1027.756426531511
2001-03-08,1028.7622017580775
2001-03-09,1011.8619333343747
2001-03-12,975.7055064764415
2001-03-13,973.7779567444319
2001-03-14,952.5777763386976
2001-03-15,960.0325362283701
2001-03-16,938.7101807654245
2001-03-19,945.7544486249037
2001-03-20,939.6344575508914
2001-03-21,929.105518592569
2001-03-22,907.0378512190597
2001-03-23,928.582976997838
2001-03-26,949.82707008532
2001-03-27,969.2167316163491
2001-03-28,951.3726456098897
2001-03-29,941.883104951062
2001-03-30,946.9340184213838
2001-04-02,936.9715370034028
2001-04-03,913.7672014911343
2001-04-04,919.395585129815
2001-04-05,946.8274974586975
2001-04-06,939.290305445415
2001-04-09,943.4278859351472
2001-04-10,958.7866734172669
2001-04-11,959.4647382973392
2001-04-12,970.9368599030014
2001-04-13,970.5630215212365
2001-04-16,965.1904972521667
2001-04-17,968.4631618199865
2001-04-18,997.9374587974869
2001-04-19,1012.3383519839622
2001-04-20,1007.7338062412836
2001-04-23,996.0967301009282
2001-04-24,989.3058064827361
2001-04-25,999.2942507861239
2001-04-26,1006.8916364918964
2001-04-27,1015.2876011201347
2001-04-30,1016.1818238010885
2001-05-01,1028.9910001758783
2001-05-02,1030.2002275485029
2001-05-03,1017.8746370497959
2001-05-04,1027.6661801275511
2001-05-07,1028.012647100139
2001-05-08,1021.8651885242589
2001-05-09,1015.893112830367
2001-05-10,1020.0552652025702
2001-05-11,1012.1631484918476
2001-05-14,1005.2979490688598
2001-05-15,1010.579772528463
2001-05-16,1025.6041186285122
2001-05-17,1032.8138663810216
2001-05-18,1033.6091787740781
2001-05-21,1044.6556968448194
2001-05-22,1043.0316592048814
2001-05-23,1032.374622744046
2001-05-24,1032.866000451396
2001-05-25,1023.7112900470169
2001-05-28,1023.8756861865855
2001-05-29,1017.4576281568458
2001-05-30,1003.6579201919559
2001-05-31,1004.2550780233394
2001-06-01,1005.4769701659791
2001-06-04,1009.9019453881035
2001-06-05,1018.2832590394079
2001-06-06,1010.4890225201741
2001-06-07,1014.2896345476388
2001-06-08,1008.6757154058665
2001-06-11,998.0166101641834
2001-06-12,992.0749048301177
2001-06-13,989.812133557134
2001-06-14,979.9271472036299
2001-06-15,974.0745130476911
2001-06-18,966.7784783695569
2001-06-19,967.8310856913112
2001-06-20,969.9900578919353
2001-06-21,977.8679909758973
2001-06-22,975.485574198901
2001-06-25,973.4695567711797
2001-06-26,967.9152708856514
2001-06-27,964.4627903796631
2001-06-28,969.6013119238454
2001-06-29,973.1344009072163
2001-07-02,982.7357910088698
2001-07-03,978.2230596208069
2001-07-04,974.5285713808598
2001-07-05,961.361957652563
2001-07-06,942.6542154555884
2001-07-09,947.123307779498
2001-07-10,941.3336530538335
2001-07-11,936.8803196674647
2001-07-12,951.7667462167367
2001-07-13,955.2581984118741
2001-07-16,949.1417339636876
2001-07-17,949.4474111045671
2001-07-18,947.6408053193377
2001-07-19,954.8498621035111
2001-07-20,951.7432851598262
2001-07-23,939.7121677748399
2001-07-24,930.6357740968022
2001-07-25,937.0463061216333
2001-07-26,943.3102207723415
2001-07-27,948.1036099143821
2001-07-30,949.678118345133
2001-07-31,957.7585621356184
2001-08-01,963.2119830990584
2001-08-02,970.1672538662472
2001-08-03,965.0803138764871
2001-08-06,957.2709713899021
2001-08-07,959.1197471661209
2001-08-08,946.6355969460384
2001-08-09,941.9327070105494
2001-08-10,945.17016264276
2001-08-13,946.2489399724426
2001-08-14,950.5268114802533
2001-08-15,950.5471108668625
2001-08-16,947.6773461843496
2001-08-17,934.5481589340217
2001-08-20,935.279456083674
2001-08-21,933.4760803349557
2001-08-22,939.588262642978
2001-08-23,935.0440022255862
2001-08-24,948.8883843662211
2001-08-27,947.1863340355811
2001-08-28,935.4649092896782
2001-08-29,928.1978340156576
2001-08-30,911.973572316936
2001-08-31,913.6311603885052
2001-09-03,907.3924959021037
2001-09-04,909.8158398515855
2001-09-05,903.0340330518578
2001-09-06,886.1826172195649
2001-09-07,874.0311849438561
2001-09-10,870.7933483408365
2001-09-11,856.7854940038005
2001-09-12,852.6093676056889
2001-09-13,856.5463962586607
2001-09-14,848.5792623232558
2001-09-17,826.4798523253422
2001-09-18,823.3886400396696
2001-09-19,815.5315445488573
2001-09-20,790.2748048198965
2001-09-21,769.8103939033124
2001-09-24,797.7086622641488
2001-09-25,806.8335511991826
2001-09-26,806.5680087637212
2001-09-27,813.159215164734
2001-09-28,830.4640108647844
2001-10-01,826.8074973350357
2001-10-02,835.4160432012209
2001-10-03,844.1110122710628
2001-10-04,852.2302402977689
2001-10-05,853.3529574281434
2001-10-08,849.3658439758942
2001-10-09,844.309536049193
2001-10-10,858.1667477419858
2001-10-11,869.3283913456845
2001-10-12,868.4537750469153
2001-10-15,862.1212747386121
2001-10-16,868.7768981336255
2001-10-17,866.4363887395737
2001-10-18,855.7695286167657
2001-10-19,852.5774023893686
2001-10-22,861.6327822650431
2001-10-23,866.1975717871145
2001-10-24,868.3995608712547
2001-10-25,871.1430545115691
2001-10-26,876.9062218467003
2001-10-29,862.0554872831026
2001-10-30,847.5957135603392
2001-10-31,847.8695728633897
2001-11-01,862.0017538637268
2001-11-02,863.5650372368826
2001-11-05,874.8347549011218
2001-11-06,883.5558088895099
2001-11-07,882.672434544106
2001-11-08,888.9480467613398
2001-11-09,886.934313275174
2001-11-12,879.5390145290175
2001-11-13,891.8677788056145
2001-11-14,894.6969895115864
2001-11-15,897.7327733167573
2001-11-16,899.4366386645355
2001-11-19,908.058128065481
2001-11-20,901.613817227774
2001-11-21,896.866845381908
2001-11-22,899.9201114760352
2001-11-23,903.582554920293
2001-11-26,909.5962891526297
2001-11-27,903.6343235713671
2001-11-28,890.2838949590732
2001-11-29,894.6907776812873
2001-11-30,899.2674974233433
2001-12-03,890.518129006954
2001-12-04,900.6535746353169
2001-12-05,921.4716456306948
2001-12-06,923.390286362009
2001-12-07,915.5624010277992
2001-12-10,900.2217858781107
2001-12-11,898.1370967399525
2001-12-12,900.216090088756
2001-12-13,885.8284738693576
2001-12-14,885.3786481108286
2001-12-17,895.6960539764707
2001-12-18,899.2643167280758
2001-12-19,899.3117589556348
2001-12-20,893.7107634404605
2001-12-21,896.0422192705482
2001-12-24,894.1254251796911
2001-12-25,894.0512450946085
2001-12-26,896.0321818218928
2001-12-27,906.8143101625857
2001-12-28,910.8275472460739
2001-12-31,907.2186257207389
2002-01-01,907.2251630132733
2002-01-02,910.8763932321175
2002-01-03,920.7854023127908
2002-01-04,926.4563961483315
2002-01-07,920.603342872967
2002-01-08,913.6019543388235
2002-01-09,910.125229084674
2002-01-10,907.319271925982
2002-01-11,902.8212537952107
2002-01-14,895.0688701558216
2002-01-15,898.2828092254177
2002-01-16,884.9931544853623
2002-01-17,892.1329777706915
2002-01-18,887.6081414479127
2002-01-21,886.502725587384
2002-01-22,880.4433995244626
2002-01-23,885.8185732123435
2002-01-24,890.1766287038319
2002-01-25,886.9373567787685
2002-01-28,889.2683849679999
2002-01-29,870.2305817306947
2002-01-30,870.5728078572737
2002-01-31,882.1034394982288
2002-02-01,877.755839771282
2002-02-04,863.4165742600045
2002-02-05,856.6088449016767
2002-02-06,851.3603347133483
2002-02-07,853.1542670802983
2002-02-08,861.7096118810935
2002-02-11,872.8208809184534
2002-02-12,872.086748089639
2002-02-13,878.5649523310188
2002-02-14,881.6540716495824
2002-02-15,874.0932938174466
2002-02-18,871.9974098467482
2002-02-19,856.591977421173
2002-02-20,859.7803745080638
2002-02-21,856.5109584527482
2002-02-22,859.8509222721882
2002-02-25,870.3192481281424
2002-02-26,871.0616100570993
2002-02-27,876.343699598281
2002-02-28,875.572558715802
2002-03-01,891.8065153235266
2002-03-04,913.9063044311469
2002-03-05,909.3401450841443
2002-03-06,919.694660154857
2002-03-07,924.4213407922555
2002-03-08,927.5301405781585
2002-03-11,929.3605164876271
2002-03-12,922.3906522833734
2002-03-13,916.0316760470802
2002-03-14,918.7959662614793
2002-03-15,927.779670287165
2002-03-18,926.8222587189041
2002-03-19,931.8181267835913
2002-03-20,920.791198524748
2002-03-21,919.8226018773902
2002-03-22,916.5289002675555
2002-03-25,905.5574984065665
2002-03-26,908.4470467179614
2002-03-27,911.417464372808
2002-03-28,916.3752817306174
2002-03-29,914.6872789186364
2002-04-01,915.815635312569
2002-04-02,911.7600640877199
2002-04-03,907.6530701450142
2002-04-04,906.3832276310851
2002-04-05,904.3105237164409
2002-04-08,899.9913913345167
2002-04-09,895.9471885621797
2002-04-10,905.0347253504134
2002-04-11,888.9527950529757
2002-04-12,891.5176411248164
2002-04-15,891.2372041739357
2002-04-16,909.0679278284168
2002-04-17,912.0454202224769
2002-04-18,911.1982595679297
2002-04-19,910.9303208293461
2002-04-22,902.3821979090096
2002-04-23,898.2219914544506
2002-04-24,894.5024861744077
2002-04-25,893.4659097268403
2002-04-26,884.8065944419179
2002-04-29,878.7987197101072
2002-04-30,884.7338602952091
2002-05-01,890.8566596056675
2002-05-02,888.4651074844776
2002-05-03,885.1187661395646
2002-05-06,874.7465211587396
2002-05-07,868.11382392745
2002-05-08,891.9374196507422
2002-05-09,884.1923945804083
2002-05-10,874.5860171639822
2002-05-13,884.3851504103557
2002-05-14,894.853234379767
2002-05-15,898.1274899290669
2002-05-16,902.2114886210271
2002-05-17,910.0955521479481
2002-05-20,902.4281766700101
2002-05-21,895.7870811583515
2002-05-22,898.4414100803147
2002-05-23,901.9103919759928
2002-05-24,897.4442919472361
2002-05-27,896.3568889016825
2002-05-28,892.4554341520643
2002-05-29,888.7065202375694
2002-05-30,885.6077745837995
2002-05-31,885.7356874659222
2002-06-03,873.5759552245772
2002-06-04,869.1623659381282
2002-06-05,869.3122183920705
2002-06-06,860.1861247828537
2002-06-07,854.7347387471897
2002-06-10,856.084872372394
2002-06-11,849.1879220893912
2002-06-12,847.4500115607626
2002-06-13,838.6342752296438
2002-06-14,830.3853440312097
2002-06-17,848.2069794364592
2002-06-18,849.8400874934914
