Date,ACWI WITH BRAZIL + INDIA + RUSSIA DR
2010-06-29,940.1027306469472
2010-06-30,934.0427985766868
2010-07-01,929.014356359454
2010-07-02,929.8396157657012
2010-07-05,927.7958784272124
2010-07-06,943.7859207292996
2010-07-07,960.1528955534549
2010-07-08,971.9772847565608
2010-07-09,978.8244341699043
2010-07-12,978.623661546931
2010-07-13,992.8761370459081
2010-07-14,996.8727556113209
2010-07-15,996.3474034401049
2010-07-16,976.8861227095645
2010-07-19,975.9671542181798
2010-07-20,980.6650921079757
2010-07-21,977.875957861486
2010-07-22,996.1734498733168
2010-07-23,1003.0458742915733
2010-07-26,1013.4773284284089
2010-07-27,1014.919162682744
2010-07-28,1013.8515419468955
2010-07-29,1013.328531284223
2010-07-30,1010.3477971345726
2010-08-02,1034.8296575886334
2010-08-03,1035.2592474010992
2010-08-04,1035.3473942434346
2010-08-05,1035.7967082073767
2010-08-06,1035.291079927987
2010-08-09,1040.5453618874812
2010-08-10,1028.7458691725872
2010-08-11,1000.8116292013119
2010-08-12,994.6736734400073
2010-08-13,993.2994760360696
2010-08-16,996.2652044966869
2010-08-17,1007.2846347479581
2010-08-18,1008.0932770753731
2010-08-19,998.0504632011385
2010-08-20,986.8662002193017
2010-08-23,986.1546890918517
2010-08-24,973.4829569661703
2010-08-25,968.0916074516329
2010-08-26,971.2511712200668
2010-08-27,981.3271570105351
2010-08-30,977.344415445993
2010-08-31,974.7688517122966
2010-09-01,1001.6569557403849
2010-09-02,1008.6908213230658
2010-09-03,1019.5334204853599
2010-09-06,1024.2951653719692
2010-09-07,1013.41227705123
2010-09-08,1017.4913504064831
2010-09-09,1024.5412831036215
2010-09-10,1026.8663206338097
2010-09-13,1041.9425482480774
2010-09-14,1044.9820845185031
2010-09-15,1045.9698596006292
2010-09-16,1043.7461217844748
2010-09-17,1043.501134079261
2010-09-20,1056.640995524944
2010-09-21,1055.1933056387427
2010-09-22,1056.4401164582293
2010-09-23,1050.6659140499078
2010-09-24,1067.016956128975
2010-09-27,1066.0636942767358
2010-09-28,1069.7299951251036
2010-09-29,1070.7636055649002
2010-09-30,1067.761451462459
2010-10-01,1072.7261031454518
2010-10-04,1066.2202429336369
2010-10-05,1085.8723395848135
2010-10-06,1092.2474717423934
2010-10-07,1092.5226439301034
2010-10-08,1095.1754086813212
2010-10-11,1096.3690010591222
2010-10-12,1093.2890778824437
2010-10-13,1106.9559679076872
2010-10-14,1111.3594309874245
2010-10-15,1108.7480764421268
2010-10-18,1111.0562204010237
2010-10-19,1094.451318842081
2010-10-20,1105.2844121423466
2010-10-21,1108.2462168055883
2010-10-22,1106.720742030571
2010-10-25,1113.561440555943
2010-10-26,1109.0378445009449
2010-10-27,1098.8293840869503
2010-10-28,1105.6543157408667
2010-10-29,1106.451082472515
2010-11-01,1109.2541186657447
2010-11-02,1118.4968836575238
2010-11-03,1119.5213400680002
2010-11-04,1145.577093142658
2010-11-05,1147.3627936374712
2010-11-08,1144.6577702344116
2010-11-09,1142.5563179765443
2010-11-10,1135.5432173341874
2010-11-11,1132.7974828182798
2010-11-12,1121.3362660108037
2010-11-15,1119.884607011717
2010-11-16,1100.0324609412887
2010-11-17,1100.8963243171504
2010-11-18,1118.756119173849
2010-11-19,1120.1330501081497
2010-11-22,1117.3729074625319
2010-11-23,1097.8655391950927
2010-11-24,1107.8352465729693
2010-11-25,1109.7567639403374
2010-11-26,1096.989951403591
2010-11-29,1089.485971943442
2010-11-30,1082.812340669154
2010-12-01,1103.8397706603675
2010-12-02,1122.6923704492633
2010-12-03,1131.5556318524655
2010-12-06,1130.1356954996872
2010-12-07,1134.0664380933642
2010-12-08,1130.4334084831146
2010-12-09,1134.6235051417157
2010-12-10,1138.6576980863172
2010-12-13,1146.5282308984479
2010-12-14,1149.2260395537257
2010-12-15,1141.7356450832046
2010-12-16,1141.2431093501827
2010-12-17,1139.9081296430115
2010-12-20,1140.9744032403894
2010-12-21,1151.660917886577
2010-12-22,1154.090021538108
2010-12-23,1154.1596108454
2010-12-24,1154.6023188822312
2010-12-27,1153.4120041639917
2010-12-28,1155.478482024123
2010-12-29,1159.9006371187006
2010-12-30,1159.0534856124773
2010-12-31,1162.3741387729387
2011-01-03,1170.2317160195728
2011-01-04,1171.92417934111
2011-01-05,1168.1327712307746
2011-01-06,1166.472669062246
2011-01-07,1163.6249901642602
2011-01-10,1157.686186107616
2011-01-11,1164.0180709909791
2011-01-12,1179.3185727637422
2011-01-13,1184.8980782312162
2011-01-14,1187.6532515121824
2011-01-17,1185.884369015201
2011-01-18,1193.2788319129036
2011-01-19,1187.9019148647562
2011-01-20,1174.425919100165
2011-01-21,1179.3993416115075
2011-01-24,1187.2288287005888
2011-01-25,1186.002056722215
2011-01-26,1193.150377881787
2011-01-27,1195.5071851875143
2011-01-28,1178.5809404203978
2011-01-31,1182.4767406744368
2011-02-01,1201.8020057196218
2011-02-02,1204.6812420498748
2011-02-03,1202.0776240427065
2011-02-04,1203.5426785753689
2011-02-07,1209.3041491956103
2011-02-08,1215.691119243954
2011-02-09,1209.8467359142617
2011-02-10,1203.5557597812974
2011-02-11,1205.971867830945
2011-02-14,1210.8634784830047
2011-02-15,1210.377466063164
2011-02-16,1217.0201137915108
2011-02-17,1223.4884020091426
2011-02-18,1227.4401778921615
2011-02-21,1223.6782693855776
2011-02-22,1205.0074612444505
2011-02-23,1197.9385215702289
2011-02-24,1195.0502832585307
2011-02-25,1208.1114740930377
2011-02-28,1217.3581860975212
2011-03-01,1209.193535379898
2011-03-02,1207.105306266257
2011-03-03,1220.6049259211657
2011-03-04,1219.1771433798142
2011-03-07,1210.8153145402616
2011-03-08,1212.8856890157551
2011-03-09,1212.3004214003884
2011-03-10,1188.9066835964873
2011-03-11,1189.3178496757102
2011-03-14,1179.5138459751536
2011-03-15,1152.7520486814753
2011-03-16,1143.9192006619944
2011-03-17,1158.9203172098703
2011-03-18,1166.0064023680743
2011-03-21,1183.892735773159
2011-03-22,1188.0047257619208
2011-03-23,1188.9453701400282
2011-03-24,1200.4066233424312
2011-03-25,1202.8900497270824
2011-03-28,1198.9169883454047
2011-03-29,1202.3757382967708
2011-03-30,1214.255439649944
2011-03-31,1214.7245754919927
2011-04-01,1222.0393277027565
2011-04-04,1226.6128448474421
2011-04-05,1225.135233528537
2011-04-06,1230.6274326312378
2011-04-07,1227.6542002696203
2011-04-08,1233.1575248484103
2011-04-11,1230.3363558499382
2011-04-12,1215.4961697672575
2011-04-13,1220.5268576515189
2011-04-14,1218.5951493449124
2011-04-15,1219.541842322535
2011-04-18,1200.9071423947928
2011-04-19,1207.4255162603336
2011-04-20,1231.7206170808568
2011-04-21,1242.237472850199
2011-04-22,1242.2282189538394
2011-04-25,1239.3176687796815
2011-04-26,1246.6561492767187
2011-04-27,1250.7484158775737
2011-04-28,1261.7718208819247
2011-04-29,1265.2571128433055
2011-05-02,1268.5735223449901
2011-05-03,1259.329948182636
2011-05-04,1248.0846564829394
2011-05-05,1234.5940868735015
2011-05-06,1237.8797739136662
2011-05-09,1233.7457766155385
2011-05-10,1244.497650274821
2011-05-11,1237.6892629767585
2011-05-12,1230.5975132902893
2011-05-13,1224.047377869276
2011-05-16,1217.9813402246978
2011-05-17,1212.0343221882233
2011-05-18,1223.7479949101191
2011-05-19,1226.5613860319468
2011-05-20,1219.3696086567732
2011-05-23,1197.89932320484
2011-05-24,1200.87797820474
2011-05-25,1203.6882871596797
2011-05-26,1211.2854883679895
2011-05-27,1222.4055112268632
2011-05-30,1222.355654782922
2011-05-31,1238.113753560567
2011-06-01,1222.9075204203496
2011-06-02,1213.734331487508
2011-06-03,1209.183520525623
2011-06-06,1200.0988696161673
2011-06-07,1202.1855478963319
2011-06-08,1193.3106128176466
2011-06-09,1197.7912418785447
2011-06-10,1180.5197058364074
2011-06-13,1180.1872453212595
2011-06-14,1195.3826753374433
2011-06-15,1177.0510725478994
2011-06-16,1166.1915219615091
2011-06-17,1171.3551936318142
2011-06-20,1171.6810460083884
2011-06-21,1189.943369853083
2011-06-22,1188.7092030167066
2011-06-23,1172.599343014304
2011-06-24,1169.0210367038003
2011-06-27,1173.6522214897282
2011-06-28,1186.695673302109
2011-06-29,1202.5329354146738
2011-06-30,1218.1535594501013
2011-07-01,1229.7304036988526
2011-07-04,1234.8893611013216
2011-07-05,1232.9410185368654
2011-07-06,1229.2465833302754
2011-07-07,1238.5134731465298
2011-07-08,1230.9190891953667
2011-07-11,1205.3954486379039
2011-07-12,1196.360021052348
2011-07-13,1208.9445231437292
2011-07-14,1201.0719913944463
2011-07-15,1203.1947118992598
2011-07-18,1188.531534998629
2011-07-19,1205.027402998588
2011-07-20,1212.4383793474603
2011-07-21,1229.0507715688104
2011-07-22,1234.3705400178128
2011-07-25,1227.2967328370048
2011-07-26,1229.814587253397
2011-07-27,1210.5462932241887
2011-07-28,1204.8855634652564
2011-07-29,1198.5032795813052
2011-08-01,1192.9128944728693
2011-08-02,1167.8110411482076
2011-08-03,1159.8024144519527
2011-08-04,1112.1871403763678
2011-08-05,1096.4356676328607
2011-08-08,1040.5717105474662
2011-08-09,1063.9457937977718
2011-08-10,1037.1661221394645
2011-08-11,1068.0285406423413
2011-08-12,1079.6519727137859
2011-08-15,1102.164944377748
2011-08-16,1096.3974508452773
2011-08-17,1100.472827132305
2011-08-18,1054.4060328912733
2011-08-19,1037.851502431094
2011-08-22,1037.1224480890562
2011-08-23,1061.2443927574798
2011-08-24,1069.030343658168
2011-08-25,1057.3871424057636
2011-08-26,1064.8485864536392
2011-08-29,1090.738020995191
2011-08-30,1096.4049125691188
2011-08-31,1111.3043846281314
2011-09-01,1105.337327809188
2011-09-02,1080.7259919817948
2011-09-05,1059.6906699096467
2011-09-06,1049.2884902486865
2011-09-07,1078.4642910165364
2011-09-08,1075.3301439196139
2011-09-09,1044.5183711695736
2011-09-12,1032.2873430808866
2011-09-13,1041.524152232947
2011-09-14,1048.1835382175905
2011-09-15,1069.3428398288424
2011-09-16,1076.199243883372
2011-09-19,1057.2527242036192
2011-09-20,1061.8325666414732
2011-09-21,1040.3377126746207
2011-09-22,994.0627026221078
2011-09-23,996.3453702540763
2011-09-26,1006.5151141841976
2011-09-27,1036.7722748313024
2011-09-28,1023.0481186903747
2011-09-29,1029.4826767400148
2011-09-30,1006.9324920135468
2011-10-03,979.7522673582779
2011-10-04,976.7611995239188
2011-10-05,995.1994433206879
2011-10-06,1021.5963198724526
2011-10-07,1025.6161105630797
2011-10-10,1051.849779930678
2011-10-11,1055.909080706081
2011-10-12,1071.585795948973
2011-10-13,1066.9733136719678
2011-10-14,1081.2710787919732
2011-10-17,1070.2557991262981
2011-10-18,1072.8621932381627
2011-10-19,1071.586985239087
2011-10-20,1062.0274396810137
2011-10-21,1085.8670871644251
2011-10-24,1104.397969582716
2011-10-25,1091.7971569995123
2011-10-26,1096.429362484651
2011-10-27,1141.984269813391
2011-10-28,1146.4250661607623
2011-10-31,1114.1835392906255
2011-11-01,1076.8391320245505
2011-11-02,1090.2815498669133
2011-11-03,1103.7019157511766
2011-11-04,1103.0082056291974
2011-11-07,1104.7733074868313
2011-11-08,1113.8869726486507
2011-11-09,1083.9361590584103
2011-11-10,1079.331444006791
2011-11-11,1103.2321074717354
2011-11-14,1095.4914663266602
2011-11-15,1092.035952471988
2011-11-16,1080.8207064102623
2011-11-17,1066.8314524100585
2011-11-18,1060.3000170865903
2011-11-21,1035.9634249904973
2011-11-22,1032.8018304892416
2011-11-23,1009.9942191716212
2011-11-24,1008.0019976970375
2011-11-25,1004.8435314405002
2011-11-28,1036.1929907225317
2011-11-29,1043.4248304530367
2011-11-30,1082.4108714971442
2011-12-01,1086.158559950607
2011-12-02,1088.921447833038
2011-12-05,1099.2600918506396
2011-12-06,1092.642053423497
2011-12-07,1096.723943190764
2011-12-08,1076.7623497497998
2011-12-09,1085.4653953969998
2011-12-12,1069.5865233316076
2011-12-13,1060.757256076058
2011-12-14,1042.801208376875
2011-12-15,1044.7944500879607
2011-12-16,1048.8798355919328
2011-12-19,1037.5841152818489
2011-12-20,1062.5176141651466
2011-12-21,1065.0503114350097
2011-12-22,1073.0957115257365
2011-12-23,1081.6183431699083
2011-12-26,1081.9513333264706
2011-12-27,1082.0708547554043
2011-12-28,1068.1981702385065
2011-12-29,1076.241158982057
2011-12-30,1080.8002920270178
2012-01-02,1083.5007731360074
2012-01-03,1102.8323880104138
2012-01-04,1100.4435169700578
2012-01-05,1094.5953065093408
2012-01-06,1089.459155083171
2012-01-09,1090.821581775066
2012-01-10,1105.1149559654675
2012-01-11,1102.6549242615447
2012-01-12,1105.7187263713554
2012-01-13,1100.556136468584
2012-01-16,1101.1132873546117
2012-01-17,1111.464083170831
2012-01-18,1121.3957746861774
2012-01-19,1131.5332235483797
2012-01-20,1134.169788190917
2012-01-23,1140.4730703634982
2012-01-24,1135.7744783110973
2012-01-25,1141.4578868293438
2012-01-26,1149.0642631129404
2012-01-27,1145.6345458080787
2012-01-30,1138.5784061876027
2012-01-31,1141.7190029871545
2012-02-01,1156.6299558487376
2012-02-02,1160.5396961925564
2012-02-03,1172.3016479060377
2012-02-06,1171.7228483951938
2012-02-07,1175.9133206026547
2012-02-08,1180.1294543355527
2012-02-09,1182.790849395917
2012-02-10,1168.402753104467
2012-02-13,1177.5186916929435
2012-02-14,1172.4742615227308
2012-02-15,1174.895212854722
2012-02-16,1178.3201328219513
2012-02-17,1186.434119212157
2012-02-20,1193.9712062773385
2012-02-21,1192.1568971864676
2012-02-22,1187.8004819090208
2012-02-23,1191.5384425201903
2012-02-24,1197.867281305842
2012-02-27,1194.9487073029713
2012-02-28,1200.7207025758055
2012-02-29,1198.876729922138
2012-03-01,1203.2371354640666
2012-03-02,1198.997220068544
2012-03-05,1191.7763819409945
2012-03-06,1167.0885956916738
2012-03-07,1171.162286110294
2012-03-08,1189.7187263583057
2012-03-09,1191.7937541698384
2012-03-12,1188.7371345584409
2012-03-13,1206.2970384834991
2012-03-14,1204.2401964638573
2012-03-15,1211.375118628212
2012-03-16,1216.3986220099262
2012-03-19,1220.1064826560632
2012-03-20,1211.2765563867563
2012-03-21,1207.589970807713
2012-03-22,1200.340448200419
2012-03-23,1203.717852361461
2012-03-26,1216.4208790660002
2012-03-27,1217.089929501569
2012-03-28,1208.7528207100308
2012-03-29,1201.6726809497727
2012-03-30,1208.0466457674838
2012-04-02,1219.1449626827323
2012-04-03,1214.2924306571606
2012-04-04,1191.4945004372923
2012-04-05,1190.3174568388056
2012-04-06,1189.5509480748544
2012-04-09,1181.001561172507
2012-04-10,1162.528434265965
2012-04-11,1168.6455808469423
2012-04-12,1184.1898026838003
2012-04-13,1172.0241579
2012-04-16,1169.7945076259705
2012-04-17,1186.1569023809552
2012-04-18,1184.235379802176
2012-04-19,1179.5521049202364
2012-04-20,1182.7270462902002
2012-04-23,1167.018091352969
2012-04-24,1173.547791515859
2012-04-25,1185.19076211208
2012-04-26,1192.4652723840243
2012-04-27,1197.4988533013131
2012-04-30,1194.8331977387718
2012-05-01,1197.5026363771726
2012-05-02,1193.679493855671
2012-05-03,1187.4986048158025
2012-05-04,1170.3275605252268
2012-05-07,1165.407939021692
2012-05-08,1155.866576124522
2012-05-09,1146.3157600240286
2012-05-10,1150.7135331803613
2012-05-11,1147.2320591338748
2012-05-14,1130.3274467263186
2012-05-15,1121.1915062051478
2012-05-16,1110.8300245066603
2012-05-17,1099.7840210176425
2012-05-18,1087.2108797256494
2012-05-21,1099.1797294420248
2012-05-22,1107.2201329194593
2012-05-23,1094.4643227741105
2012-05-24,1098.198037393607
2012-05-25,1095.6993301312932
2012-05-28,1097.6210149421788
2012-05-29,1109.4007087531788
2012-05-30,1091.3201528208754
2012-05-31,1088.1920359661592
2012-06-01,1066.3764206418764
2012-06-04,1063.1531783910984
2012-06-05,1069.675485746858
2012-06-06,1093.0890780570428
2012-06-07,1100.742166060605
2012-06-08,1097.930472389109
2012-06-11,1095.496291190359
2012-06-12,1101.6513161082935
2012-06-13,1101.1511948574266
2012-06-14,1105.4945621702773
2012-06-15,1117.1777678038877
2012-06-18,1121.5218537983442
2012-06-19,1135.3480383427623
2012-06-20,1138.1532690173888
2012-06-21,1117.300124188946
2012-06-22,1114.3671359130624
2012-06-25,1098.3608679360257
2012-06-26,1100.6032728465932
2012-06-27,1111.138936979721
2012-06-28,1108.8301514986754
2012-06-29,1142.1238721353593
2012-07-02,1146.4867457617627
2012-07-03,1157.776782523984
2012-07-04,1156.9298077167255
2012-07-05,1150.4164962262273
2012-07-06,1138.5952759698573
2012-07-09,1132.6659159010212
2012-07-10,1128.2861249761459
2012-07-11,1128.1272888902024
2012-07-12,1116.2823792713677
2012-07-13,1132.8253192828518
2012-07-16,1132.9617567764365
2012-07-17,1137.0133108153027
2012-07-18,1144.8027055455054
2012-07-19,1153.4797924842217
2012-07-20,1139.421269705974
2012-07-23,1120.1692530666076
2012-07-24,1112.2480758483057
2012-07-25,1110.774008279433
2012-07-26,1133.7397290397419
2012-07-27,1155.4713531666218
2012-07-30,1159.644766406141
2012-07-31,1157.631805574221
2012-08-01,1155.9847432005183
2012-08-02,1143.9644564449964
2012-08-03,1165.29642720385
2012-08-06,1174.0886941569288
2012-08-07,1181.1470449687663
2012-08-08,1181.857647495721
2012-08-09,1184.7852250270537
2012-08-10,1185.2939618863227
2012-08-13,1182.664455138469
2012-08-14,1184.5035042418788
2012-08-15,1183.8265078130642
2012-08-16,1192.9717378930118
2012-08-17,1194.4930005947376
2012-08-20,1194.0771168828546
2012-08-21,1197.9700711956239
2012-08-22,1192.530316490946
2012-08-23,1191.1408109105703
2012-08-24,1190.4333288714686
2012-08-27,1190.4944369409284
2012-08-28,1188.1236620578306
2012-08-29,1187.0830805405014
2012-08-30,1176.5925508439198
2012-08-31,1183.112138852504
2012-09-03,1185.3483435682297
2012-09-04,1179.6201309386777
2012-09-05,1177.4826506904378
2012-09-06,1199.2337614927421
2012-09-07,1214.2430524496895
2012-09-10,1209.4144053563552
2012-09-11,1214.2209248034742
2012-09-12,1219.258022550524
2012-09-13,1230.4911276630785
2012-09-14,1249.8923687876304
2012-09-17,1245.3296974306586
2012-09-18,1240.250030028198
2012-09-19,1244.1940049395316
2012-09-20,1236.8861618158408
2012-09-21,1240.8122795778563
2012-09-24,1235.4203225991098
2012-09-25,1231.3731843729345
2012-09-26,1216.101668346024
2012-09-27,1226.298977845053
2012-09-28,1219.722984864176
2012-10-01,1226.1756141246758
2012-10-02,1226.8952870781072
2012-10-03,1225.903755220547
2012-10-04,1234.5779233499632
2012-10-05,1239.8556914928986
2012-10-08,1231.553989030108
2012-10-09,1220.7896090958761
2012-10-10,1213.514560994836
2012-10-11,1216.9547915014302
2012-10-12,1214.7925830503352
2012-10-15,1220.192550467333
2012-10-16,1235.1717483883417
2012-10-17,1244.9398685267156
2012-10-18,1245.2262709785398
2012-10-19,1230.1084357590173
2012-10-22,1229.255989930437
2012-10-23,1210.3849666323265
2012-10-24,1209.1761667095084
2012-10-25,1213.1826405368897
2012-10-26,1209.8438905643084
2012-10-29,1207.2460784130533
2012-10-30,1211.9965262729115
2012-10-31,1211.7556832676305
2012-11-01,1221.9968879612286
2012-11-02,1216.5391729820954
2012-11-05,1214.2352362630697
2012-11-06,1221.5363148474514
2012-11-07,1203.705292284156
2012-11-08,1191.8370039517295
2012-11-09,1191.0924139798688
2012-11-12,1189.465061595041
2012-11-13,1186.3902920055275
2012-11-14,1174.4600361603975
2012-11-15,1170.7262345563913
2012-11-16,1170.002226144163
2012-11-19,1194.0816668347454
2012-11-20,1194.7814217121997
2012-11-21,1197.5706099360602
2012-11-22,1203.3980692790153
2012-11-23,1216.8026126565023
2012-11-26,1215.0067618376636
2012-11-27,1212.2533777612487
2012-11-28,1215.4502630245524
2012-11-29,1226.1600227117135
2012-11-30,1227.1697691031516
2012-12-03,1226.2441641249534
2012-12-04,1226.0577410533722
2012-12-05,1229.1070542875582
2012-12-06,1232.6006058294736
2012-12-07,1234.4532843712796
2012-12-10,1236.2253137687328
2012-12-11,1243.5194844826215
2012-12-12,1246.6962405425274
2012-12-13,1243.2380631047772
2012-12-14,1241.60517824809
2012-12-17,1249.5281296173794
2012-12-18,1260.8556981385962
2012-12-19,1262.4593865381828
2012-12-20,1265.0029140528472
2012-12-21,1254.8044250486378
2012-12-24,1252.653154289425
2012-12-25,1253.4889670544817
2012-12-26,1251.1844194203559
2012-12-27,1252.3255506397577
2012-12-28,1245.1753527912686
2012-12-31,1255.1042845101795
2013-01-01,1255.1475664299455
2013-01-02,1282.4094851792606
2013-01-03,1280.5137076308097
2013-01-04,1284.7576416269194
2013-01-07,1281.7237804139843
2013-01-08,1276.8386049556984
2013-01-09,1281.4856479214395
2013-01-10,1291.5018215882585
2013-01-11,1293.9733996947969
2013-01-14,1293.4174499947937
2013-01-15,1294.6258288590411
2013-01-16,1291.1885036119168
2013-01-17,1297.2698252554746
2013-01-18,1300.0124412747464
2013-01-21,1300.8716579119618
2013-01-22,1304.505193772982
2013-01-23,1303.4563308151544
2013-01-24,1305.6504178582838
2013-01-25,1312.8536398442782
2013-01-28,1309.7105080871675
2013-01-29,1317.236769076545
2013-01-30,1316.1167125028678
2013-01-31,1312.7671518582445
2013-02-01,1322.7200318452815
2013-02-04,1308.6069342160597
2013-02-05,1312.3367232690139
2013-02-06,1314.556858833161
2013-02-07,1308.6696195137192
2013-02-08,1316.1118075853665
2013-02-11,1311.8638269224693
2013-02-12,1318.8677996727702
2013-02-13,1320.2026530442295
2013-02-14,1318.6693569667045
2013-02-15,1314.9573346017
2013-02-18,1316.055882899482
2013-02-19,1325.5220188551064
2013-02-20,1318.2566097217489
2013-02-21,1301.40496196371
2013-02-22,1309.6298911030544
2013-02-25,1300.6713387444258
2013-02-26,1295.3434582809161
2013-02-27,1306.9883905091076
2013-02-28,1313.2575462868933
2013-03-01,1310.35701178781
2013-03-04,1311.3034376140295
2013-03-05,1325.2725529649902
2013-03-06,1328.5618901766948
2013-03-07,1330.5536542518523
2013-03-08,1334.994132007453
2013-03-11,1339.532498714963
2013-03-12,1337.4964295825273
2013-03-13,1333.7393988499766
2013-03-14,1342.005148929147
2013-03-15,1344.8676333199287
2013-03-18,1332.013862479806
2013-03-19,1327.9618707226289
2013-03-20,1334.7621578063881
2013-03-21,1327.9332694058994
2013-03-22,1331.935185899821
2013-03-25,1328.3418183311894
2013-03-26,1334.3543311680783
2013-03-27,1332.8262520398391
2013-03-28,1337.5443997332675
2013-03-29,1337.791458125214
2013-04-01,1331.9232108657038
2013-04-02,1337.7259886031995
2013-04-03,1328.9726467066253
2013-04-04,1325.4272199836016
2013-04-05,1321.3861974685326
2013-04-08,1327.5758021430638
2013-04-09,1334.4221110152153
2013-04-10,1351.842069264095
2013-04-11,1361.3889133265175
2013-04-12,1355.0062131577904
2013-04-15,1331.5349685900387
2013-04-16,1338.7486316449567
2013-04-17,1322.650120371635
2013-04-18,1316.2493920091242
2013-04-19,1325.592857665229
2013-04-22,1329.8131762388239
2013-04-23,1343.4744920873018
2013-04-24,1350.9748774470117
2013-04-25,1359.4394221630935
2013-04-26,1357.7656170048544
2013-04-29,1367.7172575524903
2013-04-30,1375.9266980274595
2013-05-01,1367.629860276078
2013-05-02,1370.5668521413656
2013-05-03,1382.0700365574774
2013-05-06,1382.3337580939433
2013-05-07,1391.8201804063667
2013-05-08,1403.3476956089023
2013-05-09,1397.0187994766925
2013-05-10,1395.7926822828929
2013-05-13,1396.3387532907147
2013-05-14,1404.1162281175718
2013-05-15,1408.554899296355
2013-05-16,1406.3143304207815
2013-05-17,1410.4649229851714
2013-05-20,1415.5591173958337
2013-05-21,1417.5825099535803
2013-05-22,1411.3342955732799
2013-05-23,1392.051346155965
2013-05-24,1391.6058942305744
2013-05-27,1389.2019859840723
2013-05-28,1396.0251598848595
2013-05-29,1388.437078708791
2013-05-30,1390.218330494398
2013-05-31,1372.7399503378183
2013-06-03,1372.2202656616714
2013-06-04,1373.6741062562903
2013-06-05,1353.3569671724886
2013-06-06,1355.9247190011044
2013-06-07,1368.2453220013206
2013-06-10,1369.815193667675
2013-06-11,1359.0479532712666
2013-06-12,1354.4794530187874
2013-06-13,1358.6571360884961
2013-06-14,1359.8125602038758
2013-06-17,1371.3466735297495
2013-06-18,1376.1207550767003
2013-06-19,1368.2091876492932
2013-06-20,1320.3291462183558
2013-06-21,1316.9690728287362
2013-06-24,1297.7911196650173
2013-06-25,1307.7025158745485
2013-06-26,1321.4259394081487
2013-06-27,1332.7361786765441
2013-06-28,1333.6221607826137
2013-07-01,1342.973829784137
2013-07-02,1342.3136585444602
2013-07-03,1335.9988779740706
2013-07-04,1343.7300037542607
2013-07-05,1343.7418501294442
2013-07-08,1349.2978327197068
2013-07-09,1359.5150057071626
2013-07-10,1363.9670878191444
2013-07-11,1387.6955210551323
2013-07-12,1389.3548144665751
2013-07-15,1392.5488882266095
2013-07-16,1392.1704910114418
2013-07-17,1395.7626143957143
2013-07-18,1401.8250411722672
2013-07-19,1402.7882145001456
