Date,AC ASIA ex JP MINIMUM VOLATILITY (USD)
2004-03-31,1573.815220188447
2004-04-01,1582.7595555642033
2004-04-02,1588.7060763389368
2004-04-05,1595.7018298430676
2004-04-06,1599.5740015427546
2004-04-07,1606.5369987351633
2004-04-08,1609.5389082112117
2004-04-09,1601.6426425746208
2004-04-12,1612.4472423059226
2004-04-13,1618.1227854841418
2004-04-14,1598.76259464915
2004-04-15,1587.132389340442
2004-04-16,1581.0489166405234
2004-04-19,1581.4026769434445
2004-04-20,1583.5077139133032
2004-04-21,1573.5535908999302
2004-04-22,1569.7344558715895
2004-04-23,1588.702596874498
2004-04-26,1568.3453333463553
2004-04-27,1559.5141622739432
2004-04-28,1552.2236733017673
2004-04-29,1518.4338057932164
2004-04-30,1500.730008129413
2004-05-03,1495.1398009037614
2004-05-04,1514.029622738612
2004-05-05,1505.2514037579676
2004-05-06,1500.203626859537
2004-05-07,1496.701120067631
2004-05-10,1435.1048013732488
2004-05-11,1432.4954748651935
2004-05-12,1454.0580570660704
2004-05-13,1430.865753896035
2004-05-14,1397.307684585882
2004-05-17,1338.5690643581959
2004-05-18,1364.2680720612639
2004-05-19,1421.1352219992948
2004-05-20,1406.5634955957285
2004-05-21,1432.5501035722075
2004-05-24,1441.1130120850523
2004-05-25,1440.0566788680599
2004-05-26,1445.8529688334934
2004-05-27,1469.0834157563847
2004-05-28,1471.4524774233107
2004-05-31,1465.8858094129525
2004-06-01,1473.310049044396
2004-06-02,1468.5604989635872
2004-06-03,1437.2635842759632
2004-06-04,1450.1450498882264
2004-06-07,1488.5388032005214
2004-06-08,1491.4601676084658
2004-06-09,1488.218087619571
2004-06-10,1477.4610646406359
2004-06-11,1457.451620118897
2004-06-14,1433.6455621905295
2004-06-15,1441.053248341705
2004-06-16,1445.5229832766076
2004-06-17,1448.2658353296467
2004-06-18,1429.6173824923965
2004-06-21,1430.8785792773701
2004-06-22,1426.5990865225674
2004-06-23,1429.3081857931247
2004-06-24,1456.6211207613953
2004-06-25,1466.644893683417
2004-06-28,1462.0964098381942
2004-06-29,1462.7459791661458
2004-06-30,1468.1692280268103
2004-07-01,1473.3713691054038
2004-07-02,1462.694871207022
2004-07-05,1464.597911124508
2004-07-06,1473.3325370123157
2004-07-07,1480.098584795191
2004-07-08,1460.2388875692332
2004-07-09,1469.1338753176633
2004-07-12,1467.8534870572673
2004-07-13,1458.85957136675
2004-07-14,1443.0926117575661
2004-07-15,1437.0607379109085
2004-07-16,1444.0239904891303
2004-07-19,1458.5461923249522
2004-07-20,1446.2957466332764
2004-07-21,1465.1931510654547
2004-07-22,1455.0596086299977
2004-07-23,1448.7543715818044
2004-07-26,1448.492462110515
2004-07-27,1451.8087249372882
2004-07-28,1453.8893756843302
2004-07-29,1446.2395731080371
2004-07-30,1454.4144668780064
2004-08-02,1444.1920928289023
2004-08-03,1445.36964187263
2004-08-04,1440.8375299314343
2004-08-05,1460.1203504043576
2004-08-06,1450.4644494828644
2004-08-09,1454.3798158604466
2004-08-10,1453.3294261149483
2004-08-11,1448.417812577111
2004-08-12,1453.7750910128946
2004-08-13,1450.5068012343047
2004-08-16,1443.6986284981906
2004-08-17,1442.5396316333822
2004-08-18,1448.4142101762309
2004-08-19,1469.7347929449809
2004-08-20,1469.1488971539218
2004-08-23,1471.6612582879002
2004-08-24,1475.2976933645198
2004-08-25,1483.1589550637996
2004-08-26,1494.355205325128
2004-08-27,1494.2120406174486
2004-08-30,1496.069263904902
2004-08-31,1496.4847656958468
2004-09-01,1514.5771787168167
2004-09-02,1520.768791695526
2004-09-03,1514.0595477515433
2004-09-06,1522.4575946003993
2004-09-07,1526.9569810655473
2004-09-08,1526.2251118631796
2004-09-09,1526.5599287264629
2004-09-10,1535.3590791065153
2004-09-13,1551.3850678993917
2004-09-14,1553.5222034792932
2004-09-15,1551.8631709474607
2004-09-16,1563.254358914057
2004-09-17,1561.3204629513214
2004-09-20,1569.6956332451591
2004-09-21,1579.3259328843276
2004-09-22,1572.4541831376944
2004-09-23,1565.8661268044966
2004-09-24,1559.1853654241295
2004-09-27,1554.9760734089366
2004-09-28,1549.9178645501097
2004-09-29,1552.2874509857083
2004-09-30,1564.5969284527669
2004-10-01,1578.8300875946074
2004-10-04,1609.0286807701716
2004-10-05,1604.6482034652008
2004-10-06,1598.608813625347
2004-10-07,1604.4030985000588
2004-10-08,1606.6830970806602
2004-10-11,1604.2003157925608
2004-10-12,1586.4641137256488
2004-10-13,1581.63528058216
2004-10-14,1566.8680881404678
2004-10-15,1566.0112957365325
2004-10-18,1566.5448456702547
2004-10-19,1576.8263551241064
2004-10-20,1559.5565911205133
2004-10-21,1558.8086610006576
2004-10-22,1563.9460401957188
2004-10-25,1548.5076075383658
2004-10-26,1549.1432412918127
2004-10-27,1551.819507854571
2004-10-28,1574.844079567414
2004-10-29,1579.782726045286
2004-11-01,1580.398701800037
2004-11-02,1599.9758826419754
2004-11-03,1619.4184765302482
2004-11-04,1615.6531833854747
2004-11-05,1629.3680840390855
2004-11-08,1625.7520007195446
2004-11-09,1626.6758112600485
2004-11-10,1638.3712217826753
2004-11-11,1632.1827634244878
2004-11-12,1647.4483512073166
2004-11-15,1659.0344812690614
2004-11-16,1652.5753694490702
2004-11-17,1673.9339969035523
2004-11-18,1673.169796221771
2004-11-19,1667.8557347222845
2004-11-22,1655.3701313140677
2004-11-23,1673.9894789513826
2004-11-24,1686.948835588466
2004-11-25,1688.8502722448775
2004-11-26,1684.7395157939982
2004-11-29,1700.3954158537401
2004-11-30,1709.555165632984
2004-12-01,1709.0365896395815
2004-12-02,1724.8422955182264
2004-12-03,1718.1521373713863
2004-12-06,1721.5704480056975
2004-12-07,1713.2655477308244
2004-12-08,1698.2082135918627
2004-12-09,1692.224410559416
2004-12-10,1677.458269043206
2004-12-13,1683.808233887022
2004-12-14,1693.421947512402
2004-12-15,1709.7319207423152
2004-12-16,1715.293222904457
2004-12-17,1713.7651999417794
2004-12-20,1727.8796526956812
2004-12-21,1728.4506125999574
2004-12-22,1726.1505278245952
2004-12-23,1729.0750007140819
2004-12-24,1732.8190188133244
2004-12-27,1732.3148216157722
2004-12-28,1742.590289643187
2004-12-29,1747.0382067840437
2004-12-30,1749.3754155482814
2004-12-31,1761.2219820772373
2005-01-03,1759.7130758567193
2005-01-04,1746.2638196251419
2005-01-05,1726.3780497267608
2005-01-06,1715.3133462495791
2005-01-07,1717.5166726153877
2005-01-10,1716.7895432865655
2005-01-11,1725.8344460355772
2005-01-12,1721.762974078012
2005-01-13,1734.4722535659891
2005-01-14,1729.6641225380467
2005-01-17,1741.5248961411228
2005-01-18,1738.6745468431752
2005-01-19,1744.5284466291266
2005-01-20,1733.9884585507803
2005-01-21,1733.4326386280818
2005-01-24,1731.5692995277761
2005-01-25,1731.9630889114246
2005-01-26,1745.0770418167233
2005-01-27,1746.4489189461087
2005-01-28,1756.9602435101945
2005-01-31,1770.8577549775582
2005-02-01,1762.6249083422736
2005-02-02,1769.1185747585544
2005-02-03,1772.377679785037
2005-02-04,1773.0541215720193
2005-02-07,1784.1316944746359
2005-02-08,1785.5997763249227
2005-02-09,1785.7321806967132
2005-02-10,1781.4426385222778
2005-02-11,1786.6333109842053
2005-02-14,1811.217132509809
2005-02-15,1811.845118326764
2005-02-16,1809.0687608797443
2005-02-17,1804.391947227561
2005-02-18,1815.2339076494975
2005-02-21,1816.5259915554286
2005-02-22,1821.7452306991288
2005-02-23,1817.2145047912459
2005-02-24,1828.2307296799052
2005-02-25,1835.7587091288965
2005-02-28,1853.9346045578645
2005-03-01,1852.8406685850532
2005-03-02,1843.0047334168453
2005-03-03,1849.9734631030765
2005-03-04,1850.5297167367232
2005-03-07,1859.8661858617747
2005-03-08,1863.8964666268894
2005-03-09,1883.5173466765532
2005-03-10,1872.4618180925354
2005-03-11,1880.717791625613
2005-03-14,1874.7405282011691
2005-03-15,1852.7635781337503
2005-03-16,1857.4166359375897
2005-03-17,1850.135668601792
2005-03-18,1852.722402602509
2005-03-21,1849.4039844135698
2005-03-22,1835.7647156261978
2005-03-23,1816.8281207147145
2005-03-24,1806.6882594145038
2005-03-25,1811.1593625229048
2005-03-28,1810.001507424489
2005-03-29,1789.0837013465605
2005-03-30,1786.3965141676101
2005-03-31,1801.7082234227807
2005-04-01,1813.4507504243518
2005-04-04,1810.7249699866834
2005-04-05,1808.7103436279372
2005-04-06,1812.1892643441424
2005-04-07,1812.4621322017024
2005-04-08,1816.1415426308617
2005-04-11,1815.0065065168792
2005-04-12,1815.463733338757
2005-04-13,1826.3919392572693
2005-04-14,1805.6477594727232
2005-04-15,1784.7220408435085
2005-04-18,1751.9341721232909
2005-04-19,1765.7313348283421
2005-04-20,1773.0356857073223
2005-04-21,1781.7816411701433
2005-04-22,1793.1108800324678
2005-04-25,1799.1839135733346
2005-04-26,1805.3802494807724
2005-04-27,1796.1895619706434
2005-04-28,1802.8106639245284
2005-04-29,1805.522684319779
2005-05-02,1806.7661126576288
2005-05-03,1806.509744601406
2005-05-04,1824.6188086786888
2005-05-05,1839.325445967876
2005-05-06,1843.2849693215662
2005-05-09,1842.1671123215585
2005-05-10,1842.4913332490582
2005-05-11,1836.9878653464905
2005-05-12,1834.2287645579875
2005-05-13,1831.3879655409337
2005-05-16,1828.7174567688871
2005-05-17,1823.7028612826014
2005-05-18,1822.2220338102895
2005-05-19,1838.7064949379683
2005-05-20,1836.7978714492754
2005-05-23,1833.5688166834911
2005-05-24,1842.3694965419104
2005-05-25,1832.2986244429992
2005-05-26,1834.9970095061426
2005-05-27,1849.0409643662172
2005-05-30,1856.9413900728737
2005-05-31,1854.9444251425136
2005-06-01,1848.38206741087
2005-06-02,1853.3789811971892
2005-06-03,1864.6048014463342
2005-06-06,1870.9999908852321
2005-06-07,1872.1663471264135
2005-06-08,1878.2707806929457
2005-06-09,1878.7960859015877
2005-06-10,1885.5430123939807
2005-06-13,1885.4826532322422
2005-06-14,1886.3015231122677
2005-06-15,1899.9787841048449
2005-06-16,1898.599837640358
2005-06-17,1902.7067096655746
2005-06-20,1901.0787727896104
2005-06-21,1900.488574982229
2005-06-22,1919.0391674540647
2005-06-23,1923.1000836871428
2005-06-24,1918.5655982116991
2005-06-27,1907.2779165694462
2005-06-28,1909.3984188614168
2005-06-29,1905.089837381228
2005-06-30,1911.1274918556162
2005-07-01,1915.6326511254779
2005-07-04,1913.5926035933267
2005-07-05,1903.053816820987
2005-07-06,1909.1558543109616
2005-07-07,1901.4019401544913
2005-07-08,1897.3049162147279
2005-07-11,1924.7651675504449
2005-07-12,1933.4475232925138
2005-07-13,1934.4078721750961
2005-07-14,1945.6323778611634
2005-07-15,1937.5463417638216
2005-07-18,1946.1274730998728
2005-07-19,1955.3002031699357
2005-07-20,1964.9404236309072
2005-07-21,1976.277115253875
2005-07-22,1996.2119059798779
2005-07-25,2001.961563260169
2005-07-26,1994.4119957424277
2005-07-27,1996.896630249481
2005-07-28,2010.1967935166729
2005-07-29,2009.5165843072214
2005-08-01,2013.7338165155134
2005-08-02,2031.654895851519
2005-08-03,2040.15607103338
2005-08-04,2035.7710930634732
2005-08-05,2027.3233726719031
2005-08-08,2024.706061044057
2005-08-09,2025.1233911587183
2005-08-10,2032.40138590247
2005-08-11,2038.4834489369464
2005-08-12,2043.0551775031036
2005-08-15,2030.1219405500206
2005-08-16,2022.6354850064022
2005-08-17,2019.3386188276472
2005-08-18,2004.6909227455164
2005-08-19,1997.0014586312586
2005-08-22,2016.5620330887677
2005-08-23,2003.7556806570233
2005-08-24,1985.8971037992335
2005-08-25,1988.7234058174242
2005-08-26,1991.4249587341747
2005-08-29,1969.552772385002
2005-08-30,1969.714532607136
2005-08-31,1970.0377894173444
2005-09-01,1993.5581155442792
2005-09-02,2005.1727660130705
2005-09-05,2006.7317419615651
2005-09-06,2005.3597500218618
2005-09-07,2009.6166572616125
2005-09-08,2011.2057167137407
2005-09-09,2015.9404461367644
2005-09-12,2026.7413714366917
2005-09-13,2021.0958668065123
2005-09-14,2020.8797016147673
2005-09-15,2020.5786342424199
2005-09-16,2016.1340016931929
2005-09-19,2014.3049012866193
2005-09-20,2032.7653501184705
2005-09-21,2033.0566907559994
2005-09-22,2017.4236267796593
2005-09-23,2004.559039924264
2005-09-26,2020.2463046743867
2005-09-27,2021.4821802648273
2005-09-28,2026.6945207352821
2005-09-29,2044.601592637873
2005-09-30,2048.4936964401973
2005-10-03,2047.1105022382203
2005-10-04,2057.881011963096
2005-10-05,2050.76380059449
2005-10-06,2026.5476935908196
2005-10-07,2025.9925408497083
2005-10-10,2035.2530664608405
2005-10-11,2039.8326207707987
2005-10-12,2019.4542358091433
2005-10-13,2002.007009509583
2005-10-14,1992.6448745039545
2005-10-17,1978.9774572405822
2005-10-18,1976.1012865626763
2005-10-19,1937.9957996145392
2005-10-20,1941.8108103076304
2005-10-21,1951.0931434306656
2005-10-24,1938.697468272291
2005-10-25,1944.8448814530668
2005-10-26,1951.323546385404
2005-10-27,1939.0291022721408
2005-10-28,1920.018325824784
2005-10-31,1943.4062209388917
2005-11-01,1962.7351326489375
2005-11-02,1984.4100986470419
2005-11-03,1984.2978977213706
2005-11-04,1986.9370284920897
2005-11-07,1979.9580592074594
2005-11-08,1983.7099078339734
2005-11-09,1999.4369550260406
2005-11-10,2004.0754028522613
2005-11-11,2026.718860467739
2005-11-14,2022.2756455560434
2005-11-15,2018.3045767658816
2005-11-16,2023.2963623163919
2005-11-17,2032.5827632816201
2005-11-18,2052.4606215471413
2005-11-21,2047.2459067537523
2005-11-22,2036.6796407761196
2005-11-23,2070.976087037591
2005-11-24,2074.3232485609933
2005-11-25,2071.5309377782983
2005-11-28,2076.3024196081124
2005-11-29,2064.8821237964944
2005-11-30,2068.8391271896717
2005-12-01,2075.3111157579715
2005-12-02,2080.5980094959186
2005-12-05,2083.5454357122067
2005-12-06,2076.303944139227
2005-12-07,2088.216815601537
2005-12-08,2084.4967618956944
2005-12-09,2092.817593790689
2005-12-12,2105.0731014188373
2005-12-13,2112.3286046113776
2005-12-14,2117.24967878645
2005-12-15,2118.8756618405428
2005-12-16,2115.944908300775
2005-12-19,2135.9412712620447
2005-12-20,2138.4349872826465
2005-12-21,2144.0947650833073
2005-12-22,2142.1155257726077
2005-12-23,2152.848414834362
2005-12-26,2153.5286262450472
2005-12-27,2159.644310785652
2005-12-28,2150.8982283266487
2005-12-29,2163.0980637952207
2005-12-30,2160.695290604292
2006-01-02,2157.3248694719678
2006-01-03,2180.3266815961165
2006-01-04,2215.627324321465
2006-01-05,2233.219391203858
2006-01-06,2239.9652848073456
2006-01-09,2260.494727960333
2006-01-10,2250.6375589090662
2006-01-11,2254.9671604892405
2006-01-12,2270.261881545384
2006-01-13,2263.712500218848
2006-01-16,2266.4171724183893
2006-01-17,2247.193903459399
2006-01-18,2224.4599322721356
2006-01-19,2241.4782823476576
2006-01-20,2229.5606923904793
2006-01-23,2215.9545303902655
2006-01-24,2234.656632200004
2006-01-25,2255.3666239063414
2006-01-26,2256.6000585317033
2006-01-27,2283.3488212950947
2006-01-30,2281.8905747783765
2006-01-31,2293.030003755708
2006-02-01,2291.6812088766937
2006-02-02,2284.3896691327577
2006-02-03,2265.678412121111
2006-02-06,2293.164907486147
2006-02-07,2286.3774310115946
2006-02-08,2260.717573196622
2006-02-09,2267.322256419684
2006-02-10,2281.421192713919
2006-02-13,2269.071347619477
2006-02-14,2281.077345467293
2006-02-15,2270.399037381874
2006-02-16,2274.2877827263387
2006-02-17,2280.978666418238
2006-02-20,2299.848060134621
2006-02-21,2295.648199579675
2006-02-22,2280.353947943936
2006-02-23,2303.7769182930365
2006-02-24,2311.3245233713287
2006-02-27,2322.1268899000825
2006-02-28,2320.407610679094
2006-03-01,2327.0520626340053
2006-03-02,2331.7083495838306
2006-03-03,2310.0125625234655
2006-03-06,2321.0386467194976
2006-03-07,2293.636949664265
2006-03-08,2279.4695217372023
2006-03-09,2286.5420336735856
2006-03-10,2291.237147845606
2006-03-13,2305.209169936115
2006-03-14,2301.202747860816
2006-03-15,2315.0761030987783
2006-03-16,2321.3959415398094
2006-03-17,2328.176199351992
2006-03-20,2339.6302042212774
2006-03-21,2333.8980226122253
2006-03-22,2310.0266720152586
2006-03-23,2314.394331970809
2006-03-24,2318.0529080727915
2006-03-27,2333.4578377017924
2006-03-28,2330.709128151824
2006-03-29,2339.5268671135786
2006-03-30,2354.5894767994146
2006-03-31,2364.9297542650397
2006-04-03,2385.939803351603
2006-04-04,2395.562281791825
2006-04-05,2410.486994404351
2006-04-06,2441.0912512453206
2006-04-07,2441.5202864561784
2006-04-10,2440.835508505572
2006-04-11,2429.674367024518
2006-04-12,2412.3581826507493
2006-04-13,2418.333920196178
2006-04-14,2431.5268801875477
2006-04-17,2446.48854340749
2006-04-18,2463.2690354626034
2006-04-19,2485.602724683972
2006-04-20,2487.7981516989034
2006-04-21,2494.505442230808
2006-04-24,2479.596856339247
2006-04-25,2464.2822280468745
2006-04-26,2485.362369797512
2006-04-27,2487.99372086979
2006-04-28,2482.0584808424733
2006-05-01,2488.469811600005
2006-05-02,2519.4695506448884
2006-05-03,2532.884421561378
2006-05-04,2539.965447788269
2006-05-05,2544.096784516644
2006-05-08,2577.4998510325418
2006-05-09,2564.8653682331264
2006-05-10,2565.484807750115
2006-05-11,2559.1437453755843
2006-05-12,2534.4436985443917
2006-05-15,2466.3423519322387
2006-05-16,2438.305700269096
2006-05-17,2472.2367629563123
2006-05-18,2396.4368017473225
2006-05-19,2389.7929705052284
2006-05-22,2328.477691215767
2006-05-23,2339.371368214657
2006-05-24,2334.5736468536484
2006-05-25,2312.2970552986058
2006-05-26,2341.860370246631
2006-05-29,2343.0582204984867
2006-05-30,2327.00514353166
2006-05-31,2310.697682277059
2006-06-01,2296.021300325881
2006-06-02,2322.8220886919257
2006-06-05,2311.526376022511
2006-06-06,2305.5466281434165
2006-06-07,2265.808831769531
2006-06-08,2192.376927235208
2006-06-09,2211.07128064212
2006-06-12,2204.70720155995
2006-06-13,2153.841098860861
2006-06-14,2147.4839800638138
2006-06-15,2171.751298760259
2006-06-16,2232.428224386029
2006-06-19,2219.8940377690074
2006-06-20,2189.391434255301
2006-06-21,2190.109043053803
2006-06-22,2218.277231174066
2006-06-23,2211.7451207153144
2006-06-26,2209.6572352340027
2006-06-27,2216.4690838343313
2006-06-28,2215.991835130199
2006-06-29,2242.1909032750996
2006-06-30,2304.4198684541416
2006-07-03,2309.4993404017246
2006-07-04,2319.153445807016
2006-07-05,2301.8245910443975
2006-07-06,2299.4968851790145
2006-07-07,2303.7010388886297
2006-07-10,2320.2929967138375
2006-07-11,2309.628457017668
2006-07-12,2312.362815840762
2006-07-13,2295.8811169137675
2006-07-14,2257.4563963902824
2006-07-17,2226.0142225878667
2006-07-18,2223.1898339937293
2006-07-19,2216.962379928075
2006-07-20,2266.3106953078122
2006-07-21,2261.80411638067
2006-07-24,2252.819074857674
2006-07-25,2276.7092653889213
2006-07-26,2284.768491949355
2006-07-27,2314.2062142856485
2006-07-28,2311.328676660535
2006-07-31,2318.717024529366
2006-08-01,2309.710379980178
2006-08-02,2313.463400522076
2006-08-03,2317.8298658536496
2006-08-04,2315.1712317986953
2006-08-07,2314.26583098622
2006-08-08,2334.0234092400015
2006-08-09,2354.5259211264924
2006-08-10,2350.0474000879567
2006-08-11,2343.617667968486
2006-08-14,2350.1253116137386
2006-08-15,2348.6253889298605
2006-08-16,2368.59767921854
2006-08-17,2375.9485419722478
2006-08-18,2376.7919565766765
2006-08-21,2354.802271992362
2006-08-22,2370.178227380216
2006-08-23,2363.1279287401026
2006-08-24,2348.745024247405
2006-08-25,2349.3672306346016
2006-08-28,2337.510076979994
2006-08-29,2357.0711224142055
2006-08-30,2373.041672243406
2006-08-31,2383.8190431093108
2006-09-01,2398.5860140707355
2006-09-04,2421.3728358200974
2006-09-05,2421.741039362915
2006-09-06,2415.4003433584853
2006-09-07,2403.0354742225563
2006-09-08,2406.6196986396067
2006-09-11,2382.0715563030776
2006-09-12,2385.2484030343994
2006-09-13,2401.028232346774
2006-09-14,2410.433355525631
2006-09-15,2415.8865719798537
2006-09-18,2445.236228994151
2006-09-19,2448.8211433295587
2006-09-20,2448.32658652585
2006-09-21,2462.104841990957
2006-09-22,2445.7470213554493
2006-09-25,2447.287852010097
2006-09-26,2438.1797030831385
2006-09-27,2457.694533241128
2006-09-28,2457.3319420483917
2006-09-29,2458.046764476706
2006-10-02,2467.386504205945
2006-10-03,2471.069347331389
2006-10-04,2449.901357397482
2006-10-05,2474.65839871639
2006-10-06,2473.2086901019707
2006-10-09,2449.884937384079
2006-10-10,2461.9799678482004
2006-10-11,2459.2340315165743
2006-10-12,2467.575890516355
2006-10-13,2488.7470482099693
2006-10-16,2498.8040724726466
2006-10-17,2492.1363818106206
2006-10-18,2494.1751015635796
2006-10-19,2492.1620061074323
2006-10-20,2505.4192210970623
2006-10-23,2499.4417033843574
2006-10-24,2507.0213539308515
2006-10-25,2514.4591587884725
2006-10-26,2530.255291982759
2006-10-27,2535.2451867150194
2006-10-30,2530.3029888913175
2006-10-31,2536.618571607556
2006-11-01,2553.1915098070594
2006-11-02,2569.286060988274
2006-11-03,2582.335114042365
2006-11-06,2579.6292329725234
2006-11-07,2599.4899868388234
2006-11-08,2592.3251766618187
2006-11-09,2606.0284677359787
2006-11-10,2611.819933954284
2006-11-13,2608.2171772771267
2006-11-14,2625.0891402533475
2006-11-15,2627.356271963343
2006-11-16,2642.222520539547
2006-11-17,2644.0147013869446
2006-11-20,2631.6265660630816
2006-11-21,2652.5878431752026
2006-11-22,2683.338564177111
2006-11-23,2688.1283976139234
2006-11-24,2690.8873447673805
2006-11-27,2702.421225494009
2006-11-28,2666.9600957675943
2006-11-29,2693.192272674362
2006-11-30,2719.0746124106436
2006-12-01,2721.0456216588227
2006-12-04,2728.3668557204533
2006-12-05,2755.3098341450686
2006-12-06,2767.264512423756
2006-12-07,2764.0455849670657
2006-12-08,2739.9319137057114
2006-12-11,2743.565118287372
2006-12-12,2729.8725690441793
2006-12-13,2725.0327583320804
2006-12-14,2755.2159040479983
2006-12-15,2769.0086042263256
2006-12-18,2776.5585116885004
2006-12-19,2741.0161298058815
2006-12-20,2775.200903230098
2006-12-21,2771.943450633635
2006-12-22,2787.4366739256006
2006-12-25,2786.543587157253
2006-12-26,2794.2418744356705
2006-12-27,2818.327874973774
2006-12-28,2837.9976117522856
2006-12-29,2855.7256531417656
2007-01-01,2855.7256531417656
2007-01-02,2886.0187332478913
2007-01-03,2886.5211768315653
2007-01-04,2851.4989703293363
2007-01-05,2844.8809056609252
2007-01-08,2825.0909793005176
2007-01-09,2832.402584803469
2007-01-10,2800.7819770710203
2007-01-11,2802.4829001043
2007-01-12,2841.4245087085324
2007-01-15,2879.083721809022
2007-01-16,2883.7386130428977
2007-01-17,2880.3636971490428
2007-01-18,2897.692127514157
2007-01-19,2888.755190122865
2007-01-22,2909.157106072475
2007-01-23,2901.6386969871774
2007-01-24,2922.6681897248654
2007-01-25,2910.865657097106
2007-01-26,2884.2019534305427
2007-01-29,2878.039224708878
2007-01-30,2891.2878790510586
2007-01-31,2879.406489813461
2007-02-01,2907.409616573194
2007-02-02,2936.9587483291907
2007-02-05,2944.2016376525917
2007-02-06,2958.372194081716
2007-02-07,2962.1999630015384
2007-02-08,2967.227718502696
2007-02-09,2963.725376215394
2007-02-12,2936.5885954874907
2007-02-13,2915.854014195263
2007-02-14,2939.64962043225
2007-02-15,2972.623500863522
2007-02-16,2973.136766998382
2007-02-19,2972.66872302428
2007-02-20,2968.228464935818
2007-02-21,2976.7791691951934
2007-02-22,2981.912130348675
2007-02-23,2977.60620066946
2007-02-26,2975.991534619184
2007-02-27,2932.788754203674
2007-02-28,2860.179997647877
2007-03-01,2830.759147375382
2007-03-02,2814.4390958178647
2007-03-05,2707.104454227272
2007-03-06,2757.952941744356
2007-03-07,2770.076149175148
2007-03-08,2813.578083577515
2007-03-09,2822.2461771118124
2007-03-12,2853.288982467298
2007-03-13,2848.536618642922
2007-03-14,2783.884322154139
2007-03-15,2817.6060935516025
2007-03-16,2814.1580940379167
2007-03-19,2836.3675423591526
2007-03-20,2849.805381248768
2007-03-21,2872.860838626752
2007-03-22,2904.4533853632834
2007-03-23,2904.2347125147035
2007-03-26,2911.1259005913435
2007-03-27,2915.344457324449
2007-03-28,2893.022653149493
2007-03-29,2909.0741501385237
2007-03-30,2921.766940989841
2007-04-02,2919.592288316968
2007-04-03,2944.326914890483
2007-04-04,2971.9347323269144
2007-04-05,2983.8303358864155
2007-04-06,2984.5164558188844
2007-04-09,3000.909648004763
2007-04-10,3014.7388557127756
2007-04-11,3021.678848646356
2007-04-12,3026.5352298809453
2007-04-13,3031.326504461868
2007-04-16,3072.4275523310966
2007-04-17,3069.7938207686907
2007-04-18,3075.61362467455
2007-04-19,3022.2809999620476
2007-04-20,3058.7993943778847
2007-04-23,3083.089860998182
2007-04-24,3080.9832522660877
2007-04-25,3074.8035885436043
2007-04-26,3090.125189697932
2007-04-27,3077.201893371805
2007-04-30,3062.299226162084
2007-05-01,3061.2086986749177
2007-05-02,3082.5303709535547
2007-05-03,3114.502249263243
2007-05-04,3143.3689863988993
2007-05-07,3153.933719778315
2007-05-08,3136.315766353566
2007-05-09,3148.504682298271
2007-05-10,3152.4752302808756
2007-05-11,3134.3461784345186
2007-05-14,3176.780301215626
2007-05-15,3163.3133442808503
2007-05-16,3178.563357948559
2007-05-17,3196.028455523085
2007-05-18,3184.166555979137
2007-05-21,3194.9212006432936
2007-05-22,3198.130028516918
2007-05-23,3197.3121080729684
2007-05-24,3183.8688269486597
2007-05-25,3165.8929017362834
2007-05-28,3181.2832089171748
2007-05-29,3189.4197781887806
2007-05-30,3161.950578515568
2007-05-31,3194.5221380070807
2007-06-01,3215.266377134028
2007-06-04,3231.931276201973
2007-06-05,3238.278144041945
2007-06-06,3231.926093626087
2007-06-07,3231.0115744381837
2007-06-08,3193.7791410582404
2007-06-11,3204.4877316992174
2007-06-12,3216.335524909934
2007-06-13,3204.261135452203
2007-06-14,3249.2834231873803
2007-06-15,3273.48084572367
2007-06-18,3305.4959974929416
2007-06-19,3303.843475951922
2007-06-20,3323.7773017007953
2007-06-21,3343.0352758533763
2007-06-22,3328.114393214515
2007-06-25,3312.9307327089805
2007-06-26,3293.2881642921648
2007-06-27,3281.423624863064
2007-06-28,3302.7869139934655
2007-06-29,3304.9668017205063
2007-07-02,3326.376045060036
2007-07-03,3361.1939735490855
2007-07-04,3369.480262349439
2007-07-05,3378.588853804528
2007-07-06,3394.2045899720842
2007-07-09,3436.7480549630136
2007-07-10,3448.7487080767996
2007-07-11,3417.8387169415023
2007-07-12,3443.6732340153326
2007-07-13,3489.125282781299
2007-07-16,3472.828703589752
2007-07-17,3485.3285754485373
2007-07-18,3461.1960125717787
2007-07-19,3479.35417233198
2007-07-20,3521.256458069374
2007-07-23,3531.77788013833
2007-07-24,3546.846033780583
2007-07-25,3533.371261807746
2007-07-26,3502.1216600400526
2007-07-27,3385.590190908471
2007-07-30,3392.264557306684
2007-07-31,3462.248146599596
2007-08-01,3341.412285513914
2007-08-02,3341.773286399595
2007-08-03,3363.496613716561
2007-08-06,3290.628256560375
2007-08-07,3291.6594818749923
2007-08-08,3377.1170505211417
2007-08-09,3374.110185312706
2007-08-10,3287.8627718577523
2007-08-13,3308.2272288921763
2007-08-14,3300.737183154235
2007-08-15,3229.0762364752995
2007-08-16,3085.2581075860912
2007-08-17,3026.6981717303365
2007-08-20,3178.5437533899762
2007-08-21,3171.624570749169
2007-08-22,3226.936893643627
2007-08-23,3289.515144660256
2007-08-24,3276.5259960314056
2007-08-27,3324.021032755363
2007-08-28,3316.837393672179
2007-08-29,3286.621157784447
