Date,AC ASIA MINIMUM VOLATILITY (USD)
2002-10-08,793.1901631630006
2002-10-09,788.8974719959119
2002-10-10,782.8388073158217
2002-10-11,785.3263665089103
2002-10-14,786.3330661864253
2002-10-15,801.4304664562336
2002-10-16,806.8508426317159
2002-10-17,810.2848623752681
2002-10-18,813.167983804862
2002-10-21,813.326449684406
2002-10-22,797.3063517778548
2002-10-23,810.1394260703009
2002-10-24,803.7150324248611
2002-10-25,810.5162855193732
2002-10-28,811.8229987957766
2002-10-29,812.016995639472
2002-10-30,816.3423686617198
2002-10-31,813.5491373520539
2002-11-01,813.1717348320169
2002-11-04,815.5824118556869
2002-11-05,824.8873601868504
2002-11-06,827.8935138226753
2002-11-07,831.1778118539879
2002-11-08,831.2414257779722
2002-11-11,820.0428947688555
2002-11-12,822.2848444400536
2002-11-13,817.1906803469244
2002-11-14,811.1562137511256
2002-11-15,822.0929064816091
2002-11-18,811.7188227083104
2002-11-19,807.4609730069091
2002-11-20,806.8743600977347
2002-11-21,808.9695481885716
2002-11-22,815.214930543227
2002-11-25,823.9370730759224
2002-11-26,819.0385956274231
2002-11-27,822.3276772916322
2002-11-28,828.144608022174
2002-11-29,827.8929711197445
2002-12-02,816.801230362976
2002-12-03,818.1483077693758
2002-12-04,811.4090719053926
2002-12-05,805.4370309257883
2002-12-06,809.1402751600124
2002-12-09,811.6745425959106
2002-12-10,812.0815359281578
2002-12-11,809.0708966072796
2002-12-12,812.4850808421222
2002-12-13,815.4497239196829
2002-12-16,810.6003767358935
2002-12-17,814.1917893418627
2002-12-18,804.1930395841629
2002-12-19,811.697091774151
2002-12-20,814.6490111091548
2002-12-23,815.0653108747838
2002-12-24,816.0606320648576
2002-12-25,814.1034242993267
2002-12-26,825.7952725037303
2002-12-27,830.7858793642847
2002-12-30,833.4362864986631
2002-12-31,832.4164107535381
2003-01-01,832.5052863864125
2003-01-02,827.9286536278782
2003-01-03,830.2948692171962
2003-01-06,846.256830220123
2003-01-07,832.58754226723
2003-01-08,827.4372686419994
2003-01-09,829.8194285827755
2003-01-10,828.8663658916028
2003-01-13,834.8227987844306
2003-01-14,843.8608565389815
2003-01-15,851.4005700484936
2003-01-16,848.6572805973685
2003-01-17,846.7685504922202
2003-01-20,843.1287992621175
2003-01-21,844.5521273105886
2003-01-22,838.2375430329591
2003-01-23,848.5019706324435
2003-01-24,841.4713918007005
2003-01-27,830.6225515011446
2003-01-28,831.125218104115
2003-01-29,823.8296351294633
2003-01-30,818.0165676756333
2003-01-31,812.866069791122
2003-02-03,818.4307737790328
2003-02-04,824.204726429481
2003-02-05,826.3999470023581
2003-02-06,821.2251010066138
2003-02-07,816.61397718772
2003-02-10,811.0397621694973
2003-02-11,808.5699412423469
2003-02-12,817.017340985005
2003-02-13,812.5434570114643
2003-02-14,816.4687071042766
2003-02-17,822.8644786024979
2003-02-18,826.2898268432092
2003-02-19,828.3373599317381
2003-02-20,827.4359945880763
2003-02-21,818.6099981745767
2003-02-24,825.7473403805544
2003-02-25,814.0778860707147
2003-02-26,815.0567459247834
2003-02-27,813.0961436763938
2003-02-28,811.1938818696931
2003-03-03,817.4749078856449
2003-03-04,818.4284647630012
2003-03-05,817.123186516433
2003-03-06,810.4900442210143
2003-03-07,802.5366765535103
2003-03-10,798.3130040753134
2003-03-11,787.375936678914
2003-03-12,791.440658558388
2003-03-13,784.5486547612925
2003-03-14,788.1849014529978
2003-03-17,783.901449702323
2003-03-18,788.3928954568496
2003-03-19,788.8749329480977
2003-03-20,798.7808249426434
2003-03-21,794.2672726761228
2003-03-24,811.3173325618284
2003-03-25,805.0668884248759
2003-03-26,811.5644577267431
2003-03-27,814.551726903473
2003-03-28,810.3002789383758
2003-03-31,796.1004284042015
2003-04-01,801.3082456790235
2003-04-02,804.297524261508
2003-04-03,799.861204959346
2003-04-04,803.6945426601262
2003-04-07,812.2046005951454
2003-04-08,807.7149990858147
2003-04-09,804.0140434420962
2003-04-10,806.5350938750119
2003-04-11,796.5655681847252
2003-04-14,795.4038324263795
2003-04-15,801.4271026362887
2003-04-16,801.7694921809822
2003-04-17,802.8078627699534
2003-04-18,804.2735225614206
2003-04-21,802.5520565430807
2003-04-22,796.3623807639574
2003-04-23,792.9307788911279
2003-04-24,794.200075011619
2003-04-25,784.0186137940416
2003-04-28,780.8847617187705
2003-04-29,786.7437166286317
2003-04-30,801.8410383796167
2003-05-01,805.0646181510446
2003-05-02,806.59941523675
2003-05-05,809.3523011166983
2003-05-06,820.53651197943
2003-05-07,829.8617195994723
2003-05-08,822.7339625261577
2003-05-09,828.6981717153486
2003-05-12,831.8093529536477
2003-05-13,833.6415176601721
2003-05-14,836.971863994521
2003-05-15,832.7480406683817
2003-05-16,831.4489599687016
2003-05-19,825.1967347621744
2003-05-20,827.8428707986028
2003-05-21,821.7046200288331
2003-05-22,826.1268518471438
2003-05-23,838.782512870595
2003-05-26,841.7299416782764
2003-05-27,833.0634767504794
2003-05-28,831.6715434115968
2003-05-29,840.4461805901797
2003-05-30,833.895148995812
2003-06-02,840.7297840282752
2003-06-03,840.315727917328
2003-06-04,841.0898862526325
2003-06-05,849.506507464788
2003-06-06,848.6057273719663
2003-06-09,853.9242567787553
2003-06-10,856.7366688314341
2003-06-11,859.2714167733501
2003-06-12,861.9589136130085
2003-06-13,868.7764813316732
2003-06-16,865.8765689636748
2003-06-17,871.6182782840586
2003-06-18,872.9385560561432
2003-06-19,872.9978459429245
2003-06-20,875.8705046624332
2003-06-23,879.6603690063611
2003-06-24,867.6379289874474
2003-06-25,871.259920358529
2003-06-26,864.1613440777008
2003-06-27,869.6764524807023
2003-06-30,862.7014090366497
2003-07-01,876.0620724460813
2003-07-02,893.9215527258386
2003-07-03,905.0438515302744
2003-07-04,899.7257637352382
2003-07-07,906.4502759635743
2003-07-08,906.2110194810905
2003-07-09,915.1521243453553
2003-07-10,914.0332146245661
2003-07-11,903.5006792036935
2003-07-14,911.4739227293336
2003-07-15,907.099474235741
2003-07-16,903.3749396177931
2003-07-17,891.5795086149726
2003-07-18,892.5143718691791
2003-07-21,893.9732211300133
2003-07-22,888.0699665630082
2003-07-23,893.3512677578385
2003-07-24,895.1528908836377
2003-07-25,896.742943675507
2003-07-28,902.3603957892002
2003-07-29,900.7800043565936
2003-07-30,889.4144412386805
2003-07-31,888.4197221017624
2003-08-01,891.9819545000703
2003-08-04,885.0798529172746
2003-08-05,881.0458236564899
2003-08-06,877.7491863506594
2003-08-07,883.8777554639044
2003-08-08,882.5856282606935
2003-08-11,893.7636830842963
2003-08-12,898.4435419230393
2003-08-13,904.5440524647507
2003-08-14,911.2613258145386
2003-08-15,910.9828057251947
2003-08-18,916.614022078459
2003-08-19,920.5075713865107
2003-08-20,934.4800938779917
2003-08-21,941.6590061278175
2003-08-22,943.4204974629987
2003-08-25,941.5226252012617
2003-08-26,938.8641423002235
2003-08-27,936.5954460539976
2003-08-28,934.7095668933677
2003-08-29,947.2919599296308
2003-09-01,961.988276798407
2003-09-02,963.5553948351467
2003-09-03,969.0817639805391
2003-09-04,969.0954324385727
2003-09-05,970.7207272987641
2003-09-08,972.7338520322087
2003-09-09,979.3591106897899
2003-09-10,971.7038774056404
2003-09-11,962.6452147261982
2003-09-12,972.0384180456715
2003-09-15,971.0247625781432
2003-09-16,986.9581894798179
2003-09-17,992.8807351472808
2003-09-18,1000.0951088562056
2003-09-19,1010.1951367285599
2003-09-22,1008.3340456376899
2003-09-23,1012.9187104890907
2003-09-24,1024.678310715892
2003-09-25,1011.2144025093827
2003-09-26,1005.8865509116589
2003-09-29,1003.8758620345249
2003-09-30,1002.7190668392427
2003-10-01,1017.2309961299819
2003-10-02,1036.8715644947904
2003-10-03,1045.5772095890918
2003-10-06,1045.7493759988747
2003-10-07,1059.3671919649512
2003-10-08,1051.2275604766126
2003-10-09,1061.8551994139068
2003-10-10,1072.3960333356665
2003-10-13,1072.0401193465325
2003-10-14,1073.3549468325145
2003-10-15,1068.357701221297
2003-10-16,1080.282067090336
2003-10-17,1076.9918364769878
2003-10-20,1078.9263886569993
2003-10-21,1078.3237806625627
2003-10-22,1073.8443432986548
2003-10-23,1037.823345711829
2003-10-24,1041.3062872241987
2003-10-27,1056.8168578425164
2003-10-28,1066.9611482428397
2003-10-29,1074.5163440435497
2003-10-30,1072.7684763708403
2003-10-31,1056.6692860362923
2003-11-03,1051.4175979973745
2003-11-04,1077.6292838804359
2003-11-05,1070.7543447429193
2003-11-06,1051.024731637652
2003-11-07,1058.717986635781
2003-11-10,1062.4535395691785
2003-11-11,1045.7116055438414
2003-11-12,1042.1359547414927
2003-11-13,1053.0110145865356
2003-11-14,1047.4800821069234
2003-11-17,1023.8686563378687
2003-11-18,1028.6291364459555
2003-11-19,1014.6820777843442
2003-11-20,1024.8204803082074
2003-11-21,1025.3997890475412
2003-11-24,1022.6058330053438
2003-11-25,1027.0191953894696
2003-11-26,1038.7595727988762
2003-11-27,1035.4545532629268
2003-11-28,1034.0084361480995
2003-12-01,1050.6581730087562
2003-12-02,1055.2612928104973
2003-12-03,1055.4787509796397
2003-12-04,1061.9521539790958
2003-12-05,1061.4883508107803
2003-12-08,1054.3891472412226
2003-12-09,1061.0884628497297
2003-12-10,1051.853976467688
2003-12-11,1061.5310011036838
2003-12-12,1067.680483149125
2003-12-15,1079.0911606011243
2003-12-16,1070.2339730866704
2003-12-17,1061.8355425333173
2003-12-18,1062.480519838536
2003-12-19,1073.2910261950526
2003-12-22,1083.6243489477881
2003-12-23,1083.4540414196829
2003-12-24,1082.0558560277314
2003-12-25,1080.4159076363899
2003-12-26,1083.2077628039533
2003-12-29,1086.9988850734817
2003-12-30,1096.5425404047458
2003-12-31,1095.5725502450723
2004-01-01,1096.7229855600435
2004-01-02,1103.837647012867
2004-01-05,1121.264227366917
2004-01-06,1122.2045102954762
2004-01-07,1121.1275565976414
2004-01-08,1122.031467454499
2004-01-09,1124.244257015972
2004-01-12,1121.7893795083794
2004-01-13,1119.0841098813776
2004-01-14,1120.483406562064
2004-01-15,1110.8671817583527
2004-01-16,1112.5627899281767
2004-01-19,1117.6064889568802
2004-01-20,1121.0090087420124
2004-01-21,1121.2570515045106
2004-01-22,1126.6149367274077
2004-01-23,1132.9386651955008
2004-01-26,1134.3276342794823
2004-01-27,1139.5599425665346
2004-01-28,1136.0069548182505
2004-01-29,1127.1355661431928
2004-01-30,1125.0137752919268
2004-02-02,1128.7743340444324
2004-02-03,1125.620192352409
2004-02-04,1117.9969405901793
2004-02-05,1119.5032659115764
2004-02-06,1122.6151570215732
2004-02-09,1123.501227324486
2004-02-10,1124.9716968573607
2004-02-11,1126.314533026641
2004-02-12,1134.4396319553525
2004-02-13,1141.0469746694705
2004-02-16,1143.2249009587456
2004-02-17,1145.1367980130262
2004-02-18,1142.1380319753466
2004-02-19,1136.2895627800958
2004-02-20,1122.9648322537087
2004-02-23,1131.3351696938983
2004-02-24,1125.2867891747242
2004-02-25,1123.1391618995501
2004-02-26,1125.3358206100568
2004-02-27,1144.7459590536916
2004-03-01,1166.594466880299
2004-03-02,1161.9061845086367
2004-03-03,1157.7460219126192
2004-03-04,1155.2025569727468
2004-03-05,1159.1467399999121
2004-03-08,1152.5963709829584
2004-03-09,1161.3221291533714
2004-03-10,1153.0891372661024
2004-03-11,1145.4126304782071
2004-03-12,1135.0822097024634
2004-03-15,1141.3785953173244
2004-03-16,1151.8106030876409
2004-03-17,1173.211294781715
2004-03-18,1193.7695380834327
2004-03-19,1188.2627729935507
2004-03-22,1173.2660716069283
2004-03-23,1172.6128190074628
2004-03-24,1185.852635260844
2004-03-25,1194.5443396858198
2004-03-26,1208.4866868166305
2004-03-29,1216.269690806334
2004-03-30,1214.0794985266818
2004-03-31,1231.267946016741
2004-04-01,1231.414348922677
2004-04-02,1230.1079837457426
2004-04-05,1228.7848821356365
2004-04-06,1227.406637408962
2004-04-07,1236.4985658664668
2004-04-08,1233.1341492496217
2004-04-09,1224.8007507074299
2004-04-12,1232.787605863264
2004-04-13,1230.854049696014
2004-04-14,1215.313050732073
2004-04-15,1198.6515535019491
2004-04-16,1208.3172188126632
2004-04-19,1200.1542251428466
2004-04-20,1210.3962347807728
2004-04-21,1199.584123260429
2004-04-22,1201.2838324043869
2004-04-23,1213.0900593806052
2004-04-26,1214.764742349466
2004-04-27,1201.059912053191
2004-04-28,1198.562640292582
2004-04-29,1189.8597035168307
2004-04-30,1166.2857786212628
2004-05-03,1163.4780802953132
2004-05-04,1172.954924508419
2004-05-05,1177.4870775666172
2004-05-06,1163.4987222245343
2004-05-07,1139.9123691522573
2004-05-10,1087.4918069207522
2004-05-11,1088.1812751247676
2004-05-12,1110.639198837747
2004-05-13,1086.0137341149652
2004-05-14,1078.2862255161438
2004-05-17,1047.3719986252017
2004-05-18,1060.7731130239895
2004-05-19,1097.952749815497
2004-05-20,1089.141127324475
2004-05-21,1111.8747642358987
2004-05-24,1115.137315256172
2004-05-25,1109.9484505834141
2004-05-26,1126.5829847748844
2004-05-27,1134.1681620894528
2004-05-28,1141.859872693098
2004-05-31,1139.9183163427003
2004-06-01,1146.5956736605042
2004-06-02,1142.431324460383
2004-06-03,1119.608866997207
2004-06-04,1127.007974563631
2004-06-07,1161.1252596840504
2004-06-08,1167.1321194242905
2004-06-09,1167.5725352074928
2004-06-10,1170.3203550627177
2004-06-11,1158.470895759223
2004-06-14,1144.46692063067
2004-06-15,1148.6351563455594
2004-06-16,1160.9006460017479
2004-06-17,1165.0305010442535
2004-06-18,1156.3308714837576
2004-06-21,1170.7893612541152
2004-06-22,1167.8146211937244
2004-06-23,1173.8142914911055
2004-06-24,1196.2243066214944
2004-06-25,1192.8573423552448
2004-06-28,1195.9284445554251
2004-06-29,1191.5558717412407
2004-06-30,1187.931762398051
2004-07-01,1198.3321284319547
2004-07-02,1187.8446824111056
2004-07-05,1172.5667650533805
2004-07-06,1173.8054103396746
2004-07-07,1174.7409867932681
2004-07-08,1167.1255167313468
2004-07-09,1180.5526782615973
2004-07-12,1189.1550459433658
2004-07-13,1183.18132200473
2004-07-14,1167.3988712959097
2004-07-15,1163.5557957983551
2004-07-16,1173.9046621369384
2004-07-19,1179.7206269261076
2004-07-20,1171.761796712131
2004-07-21,1170.2670906570888
2004-07-22,1164.3249743723243
2004-07-23,1153.6818092571325
2004-07-26,1153.741575230122
2004-07-27,1143.8275345257457
2004-07-28,1145.0838072844526
2004-07-29,1140.9816618767861
2004-07-30,1157.0643080833336
2004-08-02,1158.6828166048078
2004-08-03,1155.3702314405077
2004-08-04,1143.1503209675961
2004-08-05,1146.9685783539353
2004-08-06,1149.772417859347
2004-08-09,1143.789796067917
2004-08-10,1140.2101653478567
2004-08-11,1141.5903520810443
2004-08-12,1141.0537524153817
2004-08-13,1131.1751742903243
2004-08-16,1125.4949425039636
2004-08-17,1131.602027778465
2004-08-18,1136.3709753322796
2004-08-19,1148.7973797450818
2004-08-20,1148.3504515747047
2004-08-23,1149.637336286523
2004-08-24,1149.487810327778
2004-08-25,1155.4701797391203
2004-08-26,1163.8354451942073
2004-08-27,1168.446462824398
2004-08-30,1166.334194356884
2004-08-31,1163.496805983525
2004-09-01,1173.5447898246491
2004-09-02,1175.9820775961211
2004-09-03,1160.523452226167
2004-09-06,1175.342636818596
2004-09-07,1181.8570209572856
2004-09-08,1183.5473809703471
2004-09-09,1173.0920294555792
2004-09-10,1173.2757755819007
2004-09-13,1178.991439714522
2004-09-14,1184.442004350464
2004-09-15,1171.58875788246
2004-09-16,1175.7897700062497
2004-09-17,1170.1833599946663
2004-09-20,1173.1099997329336
2004-09-21,1175.6703206282823
2004-09-22,1171.1373750056644
2004-09-23,1171.5028865263762
2004-09-24,1162.065013306697
2004-09-27,1157.2169347265888
2004-09-28,1151.0164340426245
2004-09-29,1155.4859665950096
2004-09-30,1168.1608260273983
2004-10-01,1178.4989537650288
2004-10-04,1191.8696056297208
2004-10-05,1193.8541556450914
2004-10-06,1194.868724871097
2004-10-07,1193.526973231649
2004-10-08,1204.7743554306478
2004-10-11,1207.0438967455664
2004-10-12,1192.700571885277
2004-10-13,1189.864894847349
2004-10-14,1180.032391901836
2004-10-15,1179.8317366285683
2004-10-18,1177.4116068081828
2004-10-19,1191.691989037544
2004-10-20,1182.5015068636612
2004-10-21,1184.0770788581428
2004-10-22,1185.795690412037
2004-10-25,1178.9988442181798
2004-10-26,1178.154052283596
2004-10-27,1182.6790519211802
2004-10-28,1194.5039903986296
2004-10-29,1192.2962067766707
2004-11-01,1191.5213598128303
2004-11-02,1206.3771487125382
2004-11-03,1212.4184290067894
2004-11-04,1214.3213233173872
2004-11-05,1226.028078231255
2004-11-08,1222.6246731588228
2004-11-09,1221.2783837101306
2004-11-10,1215.0190697360385
2004-11-11,1205.7044573891812
2004-11-12,1222.951100076866
2004-11-15,1236.5355846305079
2004-11-16,1232.4483612722177
2004-11-17,1241.1189250330722
2004-11-18,1237.8189181754535
2004-11-19,1247.8992550777978
2004-11-22,1228.5989656823238
2004-11-23,1230.0070652694585
2004-11-24,1242.7002257170066
2004-11-25,1249.2877347688568
2004-11-26,1242.6291868375686
2004-11-29,1255.645116057371
2004-11-30,1251.8109007749574
2004-12-01,1243.4835469975046
2004-12-02,1257.534210644105
2004-12-03,1263.8439300475102
2004-12-06,1258.675047509107
