Date,MSCI ACWI Min Vol EU CTB Index
2014-04-14,1015.0249237655247
2014-04-15,1016.6484677543295
2014-04-16,1023.4160343983372
2014-04-17,1024.639856662106
2014-04-18,1025.1545581382586
2014-04-21,1024.9169086744578
2014-04-22,1026.6866763466385
2014-04-23,1027.2943434612546
2014-04-24,1025.9613112903523
2014-04-25,1024.5273864012354
2014-04-28,1028.6524013081478
2014-04-29,1032.2932321756255
2014-04-30,1036.684747295772
2014-05-01,1038.0614026068563
2014-05-02,1037.1793525731885
2014-05-05,1037.5502767461585
2014-05-06,1034.9235977846336
2014-05-07,1036.5866891304497
2014-05-08,1037.5892562193633
2014-05-09,1038.5619322851574
2014-05-12,1041.116098598623
2014-05-13,1043.218465212944
2014-05-14,1044.0323825791536
2014-05-15,1041.0555953593916
2014-05-16,1041.704306721048
2014-05-19,1042.0730885855671
2014-05-20,1038.1710280095042
2014-05-21,1042.4006106102422
2014-05-22,1046.8587451610217
2014-05-23,1048.2644984712208
2014-05-26,1050.0569769893993
2014-05-27,1050.5089298448775
2014-05-28,1051.1681814981366
2014-05-29,1053.9423577879475
2014-05-30,1055.5328358949434
2014-06-02,1056.0037547872691
2014-06-03,1057.2042954965475
2014-06-04,1059.6803419408511
2014-06-05,1061.0635077809454
2014-06-06,1061.925997366577
2014-06-09,1062.6884756087925
2014-06-10,1062.9558088242434
2014-06-11,1061.4411412450268
2014-06-12,1058.8574432460534
2014-06-13,1059.984493023613
2014-06-16,1059.5817741340913
2014-06-17,1060.366339674631
2014-06-18,1066.0049201095133
2014-06-19,1071.7469103820472
2014-06-20,1071.0384605044464
2014-06-23,1068.2670376337799
2014-06-24,1067.0129243424137
2014-06-25,1067.264233067072
2014-06-26,1068.8052344639223
2014-06-27,1070.822162403024
2014-06-30,1073.6929397706317
2014-07-01,1077.3522487066755
2014-07-02,1078.3996817393436
2014-07-03,1079.856868828122
2014-07-04,1080.1386055142757
2014-07-07,1078.7325305016875
2014-07-08,1077.5530211011849
2014-07-09,1079.3528990475274
2014-07-10,1077.5852855749413
2014-07-11,1077.1322523457086
2014-07-14,1080.8349477163313
2014-07-15,1080.3310044219577
2014-07-16,1081.762120309843
2014-07-17,1077.4380191958544
2014-07-18,1081.7769436193835
2014-07-21,1079.6214309232519
2014-07-22,1082.7414345445397
2014-07-23,1082.8819995323017
2014-07-24,1083.5956412585078
2014-07-25,1080.6673721460486
2014-07-28,1083.8475599851536
2014-07-29,1081.309969860008
2014-07-30,1078.0684401082008
2014-07-31,1065.2485121900227
2014-08-01,1064.9485930688581
2014-08-04,1066.8982936640587
2014-08-05,1060.9024202031942
2014-08-06,1061.423773317229
2014-08-07,1060.346298961227
2014-08-08,1063.865381349194
2014-08-11,1069.9405533601505
2014-08-12,1071.0427768929958
2014-08-13,1075.0984555338666
2014-08-14,1081.0758708224619
2014-08-15,1081.614760891598
2014-08-18,1087.4233371823495
2014-08-19,1092.6186066219116
2014-08-20,1094.3712034595271
2014-08-21,1095.031923527567
2014-08-22,1093.3701944906343
2014-08-25,1095.3599854329814
2014-08-26,1094.349886433374
2014-08-27,1097.9331987288904
2014-08-28,1097.1559615487506
2014-08-29,1099.3743678283804
2014-09-01,1100.0864885227982
2014-09-02,1097.4357360820557
2014-09-03,1101.7251345319419
2014-09-04,1099.4769673831206
2014-09-05,1101.3575085417388
2014-09-08,1098.9656637546097
2014-09-09,1093.2022413872485
2014-09-10,1092.470107183111
2014-09-11,1091.9269648458558
2014-09-12,1085.893921733879
2014-09-15,1085.49591965444
2014-09-16,1088.4702727101753
2014-09-17,1089.7691657760702
2014-09-18,1090.5819410504785
2014-09-19,1090.6463702439596
2014-09-22,1086.072782139743
2014-09-23,1080.5645311398653
2014-09-24,1084.344697764073
2014-09-25,1076.9557086112386
2014-09-26,1078.947537829543
2014-09-29,1077.7234691859824
2014-09-30,1074.8221347183837
2014-10-01,1068.9808826202577
2014-10-02,1067.2860640155914
2014-10-03,1073.2300444475643
2014-10-06,1074.3685194918344
2014-10-07,1069.5399119121255
2014-10-08,1078.4245806171796
2014-10-09,1071.1531967828578
2014-10-10,1064.296709979919
2014-10-13,1057.188879629451
2014-10-14,1056.3419812166235
2014-10-15,1050.0785945670366
2014-10-16,1046.0476400827447
2014-10-17,1051.4735113531046
2014-10-20,1063.2724339429326
2014-10-21,1070.7440990118746
2014-10-22,1073.094587337469
2014-10-23,1075.9077430389727
2014-10-24,1082.536181362357
2014-10-27,1085.9587712342534
2014-10-28,1093.0078661619243
2014-10-29,1095.2944224725984
2014-10-30,1100.2107617037755
2014-10-31,1107.83143793148
2014-11-03,1105.3205773505672
2014-11-04,1108.1898275042502
2014-11-05,1111.0600987291573
2014-11-06,1107.983365441675
2014-11-07,1106.3064283964789
2014-11-10,1110.9253686382979
2014-11-11,1110.800250712059
2014-11-12,1111.3161324791265
2014-11-13,1113.9857166325885
2014-11-14,1112.6458238653072
2014-11-17,1111.89354664
2014-11-18,1118.469440337342
2014-11-19,1116.3467877942307
2014-11-20,1116.8565557591892
2014-11-21,1120.3176653072112
2014-11-24,1119.4509794022729
2014-11-25,1121.0819318517244
2014-11-26,1125.401156447632
2014-11-27,1123.208774074107
2014-11-28,1126.6579242134605
2014-12-01,1123.7134937867313
2014-12-02,1125.2696700050171
2014-12-03,1124.7550096891648
2014-12-04,1124.096652738993
2014-12-05,1120.4039912361477
2014-12-08,1118.8709424341093
2014-12-09,1118.3501197290227
2014-12-10,1109.1742892207646
2014-12-11,1110.574136235292
2014-12-12,1101.8126705504133
2014-12-15,1093.924393013419
2014-12-16,1089.4754431691629
2014-12-17,1098.4661032706742
2014-12-18,1114.1269149735315
2014-12-19,1117.2183902638542
2014-12-22,1122.2684139763048
2014-12-23,1121.4157724256347
2014-12-24,1124.0807358014163
2014-12-25,1123.688631953093
2014-12-26,1126.5863330203829
2014-12-29,1128.625856870846
2014-12-30,1125.6656026258058
2014-12-31,1117.942333198326
2015-01-01,1117.9369537676184
2015-01-02,1117.5110590932086
2015-01-05,1108.0487217386512
2015-01-06,1104.4799052531384
2015-01-07,1112.2674020653635
2015-01-08,1127.497711997489
2015-01-09,1125.475696547352
2015-01-12,1123.2443022789842
2015-01-13,1126.6899364211286
2015-01-14,1126.0776089912752
2015-01-15,1131.381113647239
2015-01-16,1136.4024582268803
2015-01-19,1138.3417105649185
2015-01-20,1140.352589401763
2015-01-21,1144.8416326547476
2015-01-22,1151.492003300387
2015-01-23,1149.612404978327
2015-01-26,1150.3694833912848
2015-01-27,1152.8340664805658
2015-01-28,1145.2663462733074
2015-01-29,1145.9608281743067
2015-01-30,1133.2778033735583
2015-02-02,1140.355026682607
2015-02-03,1146.038543969349
2015-02-04,1149.3303061889094
2015-02-05,1155.4787366689122
2015-02-06,1145.763418234286
2015-02-09,1141.902055596644
2015-02-10,1148.6137710601486
2015-02-11,1145.693850413762
2015-02-12,1153.271051548152
2015-02-13,1153.6321487825417
2015-02-16,1153.4798287456972
2015-02-17,1152.5391281623063
2015-02-18,1158.1880392624423
2015-02-19,1155.9629872659534
2015-02-20,1159.4877456316076
2015-02-23,1162.4932767225177
2015-02-24,1162.8202573524775
2015-02-25,1165.8982114553414
2015-02-26,1165.649677062711
2015-02-27,1166.1225900074837
2015-03-02,1167.2038946637779
2015-03-03,1166.7613578568153
2015-03-04,1162.4154473687172
2015-03-05,1166.0799134624885
2015-03-06,1152.8877121954795
2015-03-09,1152.1456319199776
2015-03-10,1140.3906132287184
2015-03-11,1137.053554033059
2015-03-12,1150.3400094869464
2015-03-13,1145.7843637473336
2015-03-16,1155.5168752102006
2015-03-17,1154.8028377209869
2015-03-18,1166.7178096297096
2015-03-19,1166.104053349413
2015-03-20,1175.4956032627695
2015-03-23,1182.0384551291688
2015-03-24,1180.9382072851572
2015-03-25,1173.3138068375865
2015-03-26,1167.492356063974
2015-03-27,1170.4056825105692
2015-03-30,1176.9880179926768
2015-03-31,1169.9891416300886
2015-04-01,1168.602777184628
2015-04-02,1174.9637158513437
2015-04-03,1176.3452253468822
2015-04-06,1184.000937213245
2015-04-07,1179.9544393889082
2015-04-08,1186.405456904023
2015-04-09,1188.2554439673604
2015-04-10,1190.3045363343397
2015-04-13,1186.459813747203
2015-04-14,1191.099531323179
2015-04-15,1188.0579044072574
2015-04-16,1191.0690064194994
2015-04-17,1183.439893198816
2015-04-20,1186.9682169667403
2015-04-21,1190.7615933016639
2015-04-22,1192.183919022911
2015-04-23,1198.1658271747378
2015-04-24,1201.815374173416
2015-04-27,1199.466290547507
2015-04-28,1202.9160495603542
2015-04-29,1195.6460803217017
2015-04-30,1182.1714381363804
2015-05-01,1186.776714634068
2015-05-04,1190.720706118914
2015-05-05,1182.0608229157654
2015-05-06,1181.2954412225918
2015-05-07,1178.5898252705952
2015-05-08,1187.5797705993655
2015-05-11,1185.588433477955
2015-05-12,1183.9241989514676
2015-05-13,1185.6360253917942
2015-05-14,1191.387615571079
2015-05-15,1198.3304065326536
2015-05-18,1199.5981497616385
2015-05-19,1199.2305504139752
2015-05-20,1194.9986722692
2015-05-21,1194.4259393817165
2015-05-22,1192.3097304367554
2015-05-25,1192.6688177096537
2015-05-26,1181.3030447276767
2015-05-27,1183.2436380783138
2015-05-28,1180.5341894361184
2015-05-29,1175.9903256970135
2015-06-01,1177.9147088123034
2015-06-02,1175.2984989290771
2015-06-03,1174.0185050226862
2015-06-04,1165.5365970645578
2015-06-05,1157.1363366277312
2015-06-08,1152.5556882985875
2015-06-09,1148.9387906664654
2015-06-10,1157.9080850148878
2015-06-11,1162.308091243177
2015-06-12,1159.4651352307098
2015-06-15,1153.9693583580602
2015-06-16,1157.5299017856303
2015-06-17,1159.7221724165836
2015-06-18,1170.0389424911302
2015-06-19,1167.362753478291
2015-06-22,1173.1240405145154
2015-06-23,1173.8714664827517
2015-06-24,1168.669756097249
2015-06-25,1166.7561649156016
2015-06-26,1165.6551649603853
2015-06-29,1148.3820097694354
2015-06-30,1149.6885440739122
2015-07-01,1156.7973421020733
2015-07-02,1158.7969881546064
2015-07-03,1158.4127980608387
2015-07-06,1152.5956134051935
2015-07-07,1159.8346610035842
2015-07-08,1145.5078750731852
2015-07-09,1147.3213884507336
2015-07-10,1156.7538472932977
2015-07-13,1166.0244829309077
2015-07-14,1169.9403477031426
2015-07-15,1170.830701610904
2015-07-16,1178.4581175236049
2015-07-17,1176.7837427163165
2015-07-20,1175.2969992054864
2015-07-21,1174.942391424926
2015-07-22,1172.0336970532464
2015-07-23,1168.2981286251154
2015-07-24,1163.886132180315
2015-07-27,1156.4392953065278
2015-07-28,1161.817485190436
2015-07-29,1171.0504498526682
2015-07-30,1170.6396509890808
2015-07-31,1175.90720976629
2015-08-03,1178.0060949705246
2015-08-04,1179.5266291619396
2015-08-05,1181.711573517131
2015-08-06,1176.1798602443898
2015-08-07,1175.114412895554
2015-08-10,1182.4802079054618
2015-08-11,1177.9354631426768
2015-08-12,1176.5313419956753
2015-08-13,1177.1893387943
2015-08-14,1180.6925895793202
2015-08-17,1184.4006728842571
2015-08-18,1183.0660314692664
2015-08-19,1176.6720995308171
2015-08-20,1164.0364529212795
2015-08-21,1139.7579670186167
2015-08-24,1099.610875360705
2015-08-25,1085.0285291963403
2015-08-26,1107.2310997700813
2015-08-27,1125.5392376665743
2015-08-28,1128.0952168549668
2015-08-31,1116.870968089631
2015-09-01,1093.1407990209195
2015-09-02,1099.2123603008522
2015-09-03,1103.788556947523
2015-09-04,1091.6583621913574
2015-09-07,1090.5550538486332
2015-09-08,1102.4107576304039
2015-09-09,1105.9526745608619
2015-09-10,1102.8447286083226
2015-09-11,1108.148282870977
2015-09-14,1105.6978148453165
2015-09-15,1111.8604245584609
2015-09-16,1121.2494920736426
2015-09-17,1125.0485386314926
2015-09-18,1118.7716856574855
2015-09-21,1119.679754070141
2015-09-22,1112.0304054719106
2015-09-23,1109.1375257602717
2015-09-24,1108.1743884375833
2015-09-25,1111.444437332205
2015-09-28,1098.8092943300544
2015-09-29,1091.2757326560172
2015-09-30,1107.2383791767284
2015-10-01,1110.0477740887382
2015-10-02,1120.014744183943
2015-10-05,1134.6952631885038
2015-10-06,1131.7190663272265
2015-10-07,1138.4077337923543
2015-10-08,1140.127888766912
2015-10-09,1144.91558797707
2015-10-12,1150.6641348618077
2015-10-13,1145.9462041366976
2015-10-14,1140.1887266365168
2015-10-15,1154.35430422844
2015-10-16,1160.2100238347189
2015-10-19,1162.0155611023636
2015-10-20,1161.528713666187
2015-10-21,1159.2036677791923
2015-10-22,1168.8423115753835
2015-10-23,1170.560135197458
2015-10-26,1172.5078287486026
2015-10-27,1170.5490969766192
2015-10-28,1172.413903545433
2015-10-29,1168.7938283327594
2015-10-30,1166.8557098740948
2015-11-02,1168.017597699782
2015-11-03,1166.3720590193284
2015-11-04,1166.4505421289423
2015-11-05,1166.6278375451632
2015-11-06,1153.3351132655541
2015-11-09,1147.4168759072234
2015-11-10,1148.1652629117953
2015-11-11,1149.1514432759257
2015-11-12,1143.0807326221877
2015-11-13,1131.9914589773223
2015-11-16,1138.289890830469
2015-11-17,1140.2391949484831
2015-11-18,1146.7457553441725
2015-11-19,1154.1412345511912
2015-11-20,1159.2419209396494
2015-11-23,1158.591871802385
2015-11-24,1159.6898994814326
2015-11-25,1159.3741676907105
2015-11-26,1161.0860253874828
2015-11-27,1158.7805129138949
2015-11-30,1151.0737417692337
2015-12-01,1163.0073194648141
2015-12-02,1156.1746465976405
2015-12-03,1148.4038848866255
2015-12-04,1160.979682548408
2015-12-07,1160.177032921871
2015-12-08,1155.6330575846216
2015-12-09,1148.3557662400194
2015-12-10,1146.097144057087
2015-12-11,1139.2572623306455
2015-12-14,1140.2931408315733
2015-12-15,1144.6337544306114
2015-12-16,1159.2433108943424
2015-12-17,1154.9105778427675
2015-12-18,1144.734391690601
2015-12-21,1148.4553485516421
2015-12-22,1155.254180452426
2015-12-23,1163.7547856606393
2015-12-24,1162.796730597759
2015-12-25,1162.9994462005657
2015-12-28,1163.8225607856575
2015-12-29,1172.3947948018813
2015-12-30,1168.7743586689676
2015-12-31,1160.9132676201784
2016-01-01,1160.8924609614169
2016-01-04,1145.1373729868865
2016-01-05,1150.1292782423998
2016-01-06,1143.8790950198104
2016-01-07,1129.451440354955
2016-01-08,1121.8306731883588
2016-01-11,1121.0428590265626
2016-01-12,1119.4737672174497
2016-01-13,1113.075051719546
2016-01-14,1112.3768036855254
2016-01-15,1104.428113557837
2016-01-18,1099.8379086422135
2016-01-19,1107.7339584567412
2016-01-20,1088.6243551393395
2016-01-21,1085.1663562380177
2016-01-22,1108.0869826838118
2016-01-25,1107.5072376830813
2016-01-26,1113.9756342097146
2016-01-27,1114.519986735892
2016-01-28,1117.952635128968
2016-01-29,1138.0318327082937
2016-02-01,1147.0666029939816
2016-02-02,1141.5643964984629
2016-02-03,1143.7589555204306
2016-02-04,1140.3627183372473
2016-02-05,1131.5646854308634
2016-02-08,1128.3950563811693
2016-02-09,1122.9778206297112
2016-02-10,1118.2789464396508
2016-02-11,1112.1579584379633
2016-02-12,1113.1585409758973
2016-02-15,1125.6078930944052
2016-02-16,1133.2600471762917
2016-02-17,1136.2543249472542
2016-02-18,1145.0858040518472
2016-02-19,1145.3083925851688
2016-02-22,1154.7218503361707
2016-02-23,1151.0866707022528
2016-02-24,1153.6373274046089
2016-02-25,1163.253159142152
2016-02-26,1157.910906118415
2016-02-29,1152.3211774193448
2016-03-01,1164.4559667000692
2016-03-02,1172.1789721297644
2016-03-03,1175.7199842433504
2016-03-04,1178.041757106981
2016-03-07,1176.6959300331616
2016-03-08,1175.1601537481822
2016-03-09,1177.486244310512
2016-03-10,1180.1348412912182
2016-03-11,1191.3129299001205
2016-03-14,1193.0155455297938
2016-03-15,1192.1295151878753
2016-03-16,1194.7310174105735
2016-03-17,1209.4832634484492
2016-03-18,1208.2183746038163
2016-03-21,1206.815953203516
2016-03-22,1208.0067552024889
2016-03-23,1206.1935451944555
2016-03-24,1203.7713204920576
2016-03-25,1203.1484382821513
2016-03-28,1207.427018394755
2016-03-29,1215.7016615020577
2016-03-30,1223.2207707163914
2016-03-31,1220.759746046501
2016-04-01,1218.60094565729
2016-04-04,1221.0164552407632
2016-04-05,1211.2472729834892
2016-04-06,1215.3112403383363
2016-04-07,1216.4193801761646
2016-04-08,1219.6699123097212
2016-04-11,1217.6815077259432
2016-04-12,1222.8704163649013
2016-04-13,1226.0425962845316
2016-04-14,1227.6345175386232
2016-04-15,1232.0760366499637
2016-04-18,1233.1680714001154
2016-04-19,1240.6097216676342
2016-04-20,1232.6733338694128
2016-04-21,1223.90292421104
2016-04-22,1222.4064627296295
2016-04-25,1224.6624056655799
2016-04-26,1224.364869216209
2016-04-27,1224.956338520831
2016-04-28,1223.4877548298277
2016-04-29,1222.1074739473927
2016-05-02,1226.7111518550232
2016-05-03,1222.6260530141963
2016-05-04,1220.208220977937
2016-05-05,1216.5134983645587
2016-05-06,1218.7877693913654
2016-05-09,1222.1089630609208
2016-05-10,1230.6929670473096
2016-05-11,1223.3851385901025
2016-05-12,1225.792839767024
2016-05-13,1216.9387961683221
2016-05-16,1222.52726957789
2016-05-17,1214.9934625515439
2016-05-18,1206.2080389223474
2016-05-19,1200.2247921786563
2016-05-20,1201.774014173816
2016-05-23,1200.2417762944988
2016-05-24,1207.143236723251
2016-05-25,1211.726335966736
2016-05-26,1216.5895555117288
2016-05-27,1219.4475982488957
2016-05-30,1219.0600715199937
2016-05-31,1218.9688415469784
2016-06-01,1220.9246186476676
2016-06-02,1222.071319780715
2016-06-03,1231.4208976411685
2016-06-06,1233.3367861912943
2016-06-07,1238.0180734838045
2016-06-08,1244.0702507795988
2016-06-09,1244.5490958097846
2016-06-10,1237.6562626934954
2016-06-13,1225.6333129079248
2016-06-14,1223.0214763305478
2016-06-15,1222.9755768537807
2016-06-16,1223.2398071599553
2016-06-17,1222.8520677417914
2016-06-20,1233.719877038586
2016-06-21,1238.328401280188
2016-06-22,1237.7638071674469
2016-06-23,1243.5811840443653
2016-06-24,1219.582373892591
2016-06-27,1220.0898731864165
2016-06-28,1231.9331103438203
2016-06-29,1249.5376896443347
2016-06-30,1267.606423505264
2016-07-01,1270.4480413210335
2016-07-04,1274.001793646293
2016-07-05,1274.5609132223549
2016-07-06,1273.50739439519
2016-07-07,1271.2889354406648
2016-07-08,1277.1298279508785
2016-07-11,1282.566630198787
2016-07-12,1280.4371800420988
2016-07-13,1284.5302430414254
2016-07-14,1286.3913183455975
2016-07-15,1283.3563300003345
2016-07-18,1283.5409561095012
2016-07-19,1286.7456174947508
2016-07-20,1286.981743358565
2016-07-21,1285.735055674885
2016-07-22,1290.5220943396291
2016-07-25,1289.1266805346077
2016-07-26,1289.0467939459961
2016-07-27,1282.8155260427882
2016-07-28,1286.663376680777
2016-07-29,1294.2042318084918
2016-08-01,1297.1737896308439
2016-08-02,1292.2451050441937
2016-08-03,1283.152749470517
2016-08-04,1283.4926774909004
2016-08-05,1285.3087300105303
2016-08-08,1285.0328881128903
2016-08-09,1288.9064858306865
2016-08-10,1292.6409139676264
2016-08-11,1294.340072831674
2016-08-12,1296.0140294741984
2016-08-15,1293.1540387089924
2016-08-16,1285.609225040711
2016-08-17,1285.6243454741489
2016-08-18,1286.806904166493
2016-08-19,1280.2975246690958
2016-08-22,1280.8697721320127
2016-08-23,1283.1248123206751
2016-08-24,1278.2902592207486
2016-08-25,1276.55919553701
2016-08-26,1270.4204700081966
2016-08-29,1269.9953352500097
2016-08-30,1263.703041294641
2016-08-31,1261.2982663866492
2016-09-01,1263.2150335849126
2016-09-02,1269.5487384152698
2016-09-05,1274.218805464418
2016-09-06,1282.5149527373628
2016-09-07,1282.00532560134
2016-09-08,1277.4468498549425
2016-09-09,1251.4719449291497
2016-09-12,1257.301014444373
2016-09-13,1246.0835035703997
2016-09-14,1243.0669791657394
2016-09-15,1249.6353880693273
2016-09-16,1248.5180122296567
2016-09-19,1254.3655256065983
2016-09-20,1256.005721556448
2016-09-21,1269.261140539485
2016-09-22,1278.5207340774805
2016-09-23,1274.3414317168522
2016-09-26,1268.4474881944143
2016-09-27,1273.7185695219312
2016-09-28,1271.5362174440656
2016-09-29,1264.6462060034576
2016-09-30,1263.4475533599764
2016-10-03,1259.9750811217393
2016-10-04,1250.9171440272212
2016-10-05,1245.5378166166631
2016-10-06,1243.482309456361
2016-10-07,1241.0809612962873
2016-10-10,1243.4447787490406
2016-10-11,1234.0820284813872
2016-10-12,1234.12530030442
2016-10-13,1234.2916593688558
2016-10-14,1232.90616273841
2016-10-17,1230.8096100834277
2016-10-18,1237.3840436577732
2016-10-19,1238.9969058483432
2016-10-20,1234.5136616838508
2016-10-21,1231.4915407345993
2016-10-24,1234.2090726839044
2016-10-25,1233.388314645953
2016-10-26,1230.9955203168677
2016-10-27,1223.2420864952596
2016-10-28,1223.2203832439748
2016-10-31,1227.957882338722
2016-11-01,1222.9772662441958
2016-11-02,1220.411345644347
2016-11-03,1216.719893096153
2016-11-04,1212.5009095193036
2016-11-07,1222.2643944307683
2016-11-08,1228.272620843651
2016-11-09,1222.1012416061396
2016-11-10,1218.297109537956
2016-11-11,1210.325640667114
2016-11-14,1204.1134937513573
2016-11-15,1207.0977507301996
2016-11-16,1208.4461102248822
2016-11-17,1212.91858119244
2016-11-18,1206.3664649270747
2016-11-21,1212.0058518919327
2016-11-22,1216.5049719513233
2016-11-23,1212.0064040743143
2016-11-24,1211.0998755142102
2016-11-25,1218.6886618243402
2016-11-28,1222.499166340762
2016-11-29,1224.5484163391943
2016-11-30,1213.4767045236654
2016-12-01,1207.2612719887277
2016-12-02,1208.5625664653692
2016-12-05,1208.0361499958435
2016-12-06,1212.1890601009918
2016-12-07,1222.9512662960974
2016-12-08,1223.6840159302578
2016-12-09,1227.7069138174934
2016-12-12,1230.6330371255383
2016-12-13,1238.742566176579
2016-12-14,1230.175477433027
2016-12-15,1223.2588682341989
2016-12-16,1227.6050514030865
2016-12-19,1231.8457816174296
2016-12-20,1232.4508970714326
2016-12-21,1229.148406304588
2016-12-22,1228.9082684402274
2016-12-23,1229.1749417543385
2016-12-26,1229.8484569499788
2016-12-27,1229.9426711995761
2016-12-28,1226.3363017770814
2016-12-29,1233.1431329688144
2016-12-30,1232.7701411005894
2017-01-02,1232.8491928005355
2017-01-03,1234.1435429067851
2017-01-04,1241.9907716708065
2017-01-05,1251.0737714887553
2017-01-06,1249.2945461918512
2017-01-09,1243.2769808724827
2017-01-10,1244.569900667531
2017-01-11,1243.5267151706269
2017-01-12,1247.3484463276332
2017-01-13,1247.738052935604
2017-01-16,1246.8601673589014
2017-01-17,1250.2812243083474
2017-01-18,1251.0282959142087
2017-01-19,1242.8929947789618
2017-01-20,1246.084971548443
2017-01-23,1247.0473330536686
2017-01-24,1249.455337954489
2017-01-25,1252.1641687686922
2017-01-26,1250.3535070757296
2017-01-27,1251.1993954361799
2017-01-30,1250.4619372951743
2017-01-31,1252.5159721928799
2017-02-01,1247.8511933079537
2017-02-02,1252.8221701132113
2017-02-03,1258.502151784227
2017-02-06,1258.2163716812115
2017-02-07,1260.5373059250164
2017-02-08,1266.0081475335874
2017-02-09,1267.2724311964007
2017-02-10,1272.0698159030344
2017-02-13,1274.364430043027
2017-02-14,1271.7706659090436
2017-02-15,1276.6540353016358
2017-02-16,1281.56497600383
2017-02-17,1282.5660563967015
2017-02-20,1282.5512049666017
2017-02-21,1287.5702220329429
2017-02-22,1289.4161060825659
2017-02-23,1295.6852150443858
2017-02-24,1299.667366649749
2017-02-27,1297.3184492197422
2017-02-28,1297.013884970012
2017-03-01,1299.3181863857021
2017-03-02,1297.0515381328357
2017-03-03,1293.480178592499
2017-03-06,1292.5835115338084
2017-03-07,1290.4588550433639
2017-03-08,1286.407348601831
2017-03-09,1285.7417373732042
2017-03-10,1291.6968655212509
2017-03-13,1296.5300770089052
2017-03-14,1294.7731136783773
2017-03-15,1302.404005154082
2017-03-16,1307.6237670357423
2017-03-17,1310.5879069854043
2017-03-20,1309.637549653098
2017-03-21,1307.7368319928528
2017-03-22,1305.0904075449744
2017-03-23,1305.0042226887142
2017-03-24,1304.464360128327
2017-03-27,1303.2510910403678
2017-03-28,1308.8984690088967
2017-03-29,1305.629244439304
2017-03-30,1304.3563688496733
2017-03-31,1299.8269823889657
2017-04-03,1301.5576646397199
2017-04-04,1303.325683238835
2017-04-05,1304.1287811057018
2017-04-06,1301.7174523530673
2017-04-07,1301.831772926096
2017-04-10,1301.6546076732166
2017-04-11,1304.7145714138949
2017-04-12,1306.1707544957808
2017-04-13,1302.1583972379242
2017-04-14,1300.253443897732
2017-04-17,1309.5052180886628
2017-04-18,1306.539116194501
2017-04-19,1303.909500499331
2017-04-20,1306.7223935024224
